dates,sar2121-0000,sar2121-0001,sar2121-0002,sar2121-0003,satname
1985-01-17 09:36:29+00:00,,259.96,255.42,84.37,L5
1987-01-07 09:25:37+00:00,,245.62,280.77,80.27,L5
1988-07-04 09:36:48+00:00,248.5,,,253.95,L5
1991-01-11 09:20:03+00:00,253.88,,187.37,268.32,L5
1991-10-10 09:24:01+00:00,242.97,,168.87,,L5
1993-01-07 09:27:40+00:00,256.61,,185.74,258.99,L5
1993-02-01 09:21:47+00:00,266.39,222.12,,292.97,L5
1993-12-25 09:27:50+00:00,,,183.21,290.98,L5
1994-03-24 09:20:26+00:00,258.85,153.86,181.3,272.58,L5
1995-10-21 09:00:00+00:00,256.36,168.83,175.53,254.37,L5
1996-10-23 09:19:40+00:00,252.44,168.86,,,L5
1996-11-24 09:21:10+00:00,,183.8,184.9,267.73,L5
1996-12-17 09:28:27+00:00,255.68,,194.92,264.01,L5
1997-02-03 09:30:40+00:00,250.31,168.87,177.8,283.48,L5
1999-04-23 09:38:41+00:00,254.8,168.96,181.36,255.27,L5
1999-08-05 09:52:52+00:00,247.0,,169.43,258.61,L7
1999-08-12 09:59:01+00:00,248.37,,166.33,255.67,L7
1999-08-21 09:52:49+00:00,246.67,131.33,172.07,255.94,L7
1999-08-28 09:59:04+00:00,245.63,,167.78,259.51,L7
1999-09-06 09:52:52+00:00,247.02,,165.05,260.94,L7
1999-09-13 09:58:59+00:00,246.09,146.31,168.41,256.3,L7
1999-09-22 09:52:53+00:00,251.95,,165.07,259.51,L7
1999-09-29 09:59:09+00:00,249.57,101.35,171.64,258.79,L7
1999-10-31 09:59:01+00:00,248.7,131.29,168.27,254.62,L7
1999-11-09 09:52:52+00:00,233.24,,168.37,243.48,L7
1999-11-16 09:59:01+00:00,246.37,146.3,168.33,258.06,L7
1999-12-02 09:58:56+00:00,250.3,161.5,180.77,262.07,L7
1999-12-03 09:35:05+00:00,258.05,183.84,184.52,260.64,L5
1999-12-11 09:52:53+00:00,246.65,,170.96,256.46,L7
1999-12-18 09:59:04+00:00,248.98,149.07,192.5,258.4,L7
2000-01-03 09:58:57+00:00,249.49,161.31,188.8,260.8,L7
