dates,sar2121-0000,sar2121-0001,sar2121-0002,sar2121-0003,satname
1985-01-17 09:36:29+00:00,,259.96,255.42,84.37,L5
1987-01-07 09:25:37+00:00,,245.62,280.77,80.27,L5
1988-07-04 09:36:48+00:00,248.50,,,253.95,L5
1991-01-11 09:20:03+00:00,253.88,,187.37,268.32,L5
1991-10-10 09:24:01+00:00,242.97,,168.87,,L5
1993-01-07 09:27:40+00:00,256.61,,185.74,258.99,L5
1993-02-01 09:21:47+00:00,261.50,222.12,185.74,275.98,L5
1993-12-25 09:27:50+00:00,,,183.21,290.98,L5
1994-03-24 09:20:26+00:00,258.85,153.86,182.25,281.78,L5
1995-10-21 09:00:00+00:00,256.36,168.83,175.53,254.37,L5
1996-10-23 09:19:40+00:00,252.44,168.86,,,L5
1996-11-24 09:21:10+00:00,252.44,176.33,184.90,267.73,L5
1996-12-17 09:28:27+00:00,254.06,176.33,189.91,265.87,L5
1997-02-03 09:30:40+00:00,252.81,173.84,185.87,271.74,L5
1999-04-23 09:38:41+00:00,254.80,168.96,181.36,255.27,L5
1999-08-05 09:52:52+00:00,250.90,168.96,175.40,256.94,L7
1999-08-12 09:59:01+00:00,250.06,168.96,172.37,256.52,L7
1999-08-21 09:52:49+00:00,249.21,150.15,172.30,256.37,L7
1999-08-28 09:59:04+00:00,248.49,150.15,171.39,257.00,L7
1999-09-06 09:52:52+00:00,248.25,150.15,170.34,257.66,L7
1999-09-13 09:58:59+00:00,247.94,148.87,170.06,257.46,L7
1999-09-22 09:52:53+00:00,248.44,148.87,169.44,257.72,L7
1999-09-29 09:59:09+00:00,248.57,136.99,169.68,257.84,L7
1999-10-31 09:59:01+00:00,247.89,127.57,168.23,257.77,L7
1999-11-09 09:52:52+00:00,246.42,127.57,168.24,256.34,L7
1999-11-16 09:59:01+00:00,246.42,131.32,168.25,256.49,L7
1999-12-02 09:58:56+00:00,246.74,136.35,169.29,256.96,L7
1999-12-03 09:35:05+00:00,247.61,143.13,170.46,257.24,L5
1999-12-11 09:52:53+00:00,247.54,143.13,170.50,257.19,L7
1999-12-18 09:59:04+00:00,247.64,143.87,171.97,257.27,L7
