,dates,aus0320-0000,aus0320-0001,aus0320-0002,aus0320-0003,aus0320-0004
0,1987-05-22 23:08:32+00:00,271.9365890139952,206.38459476596415,210.91022188917552,205.38611563431206,212.8648189648295
1,1987-05-29 23:14:53+00:00,273.92338588882103,204.16012996388363,207.0178922723185,202.52374303196544,207.74495620066452
2,1987-08-17 23:16:48+00:00,250.4690226215024,207.49618774487314,211.3377975401253,206.57967372638487,225.41597896351644
3,1987-09-18 23:17:38+00:00,232.03505144712338,212.37531970763726,203.7868053437586,197.17058562258728,
4,1987-09-27 23:11:39+00:00,276.6883111335122,218.2021002013496,208.18953003643878,203.8557290141136,
5,1987-10-04 23:17:58+00:00,256.8621680199654,208.5956951917965,206.67556961822,197.6633190638035,
6,1987-10-13 23:11:57+00:00,273.1603364268236,215.55298122468938,218.36853154468184,203.8868457927,
7,1987-10-20 23:18:15+00:00,238.57525168606392,198.15427008362713,196.65323781906787,184.56430502905917,198.3728955773521
8,1987-10-29 23:12:13+00:00,255.03385079083088,202.62780522026452,208.60796076693623,195.8897445552121,
9,1987-11-14 23:12:35+00:00,252.48081598807877,205.45444779026298,211.95591144427277,196.8105138138779,
10,1987-11-21 23:18:53+00:00,264.4131440000187,207.63863445966942,204.93904328203956,196.07993806318555,213.38396341803377
11,1987-12-07 23:19:07+00:00,228.82813175248202,,,,211.50116840326757
12,1988-01-08 23:19:38+00:00,281.6817687249172,206.6400768909519,203.62847766226,195.42299958633305,211.17346383167387
13,1988-01-24 23:19:56+00:00,270.66099049836686,202.64811126441572,199.84867739422108,195.87123352607145,
14,1988-02-25 23:20:26+00:00,252.88374066631206,199.78599219555886,206.7561811557397,198.87133079221303,
15,1988-03-21 23:14:29+00:00,265.67521512185994,208.34065989309883,206.8743538131392,200.33613672482,218.63257507725916
16,1988-03-28 23:20:43+00:00,252.54770058530144,199.8300074389309,200.3824270021894,195.90119170849493,212.67841774791776
17,1988-04-13 23:20:47+00:00,252.27464915087447,195.19763411700936,194.2510933873271,194.92771414023352,
18,1988-05-08 23:14:50+00:00,266.71882949821423,193.33557323671445,204.45452331598744,193.2755678728295,
19,1988-06-09 23:15:03+00:00,263.2301398854952,195.99279937024124,201.37032414755294,203.69458714692482,202.50827678634838
20,1988-06-25 23:15:08+00:00,255.3091317904895,210.19861500350487,215.12995945055076,205.57617444517982,
21,1988-07-11 23:15:12+00:00,275.39338237619063,199.04489196332153,213.33382194055645,207.60747294623346,207.13121724978603
22,1988-07-18 23:21:24+00:00,292.6131919441598,201.63559185284456,208.80218048074175,208.77047496363872,
23,1988-07-27 23:15:14+00:00,276.82759993391755,207.31447886625642,209.51974634045325,212.22278951275155,211.23175022116192
24,1988-08-03 23:21:25+00:00,272.08385870424445,212.89689510675757,210.05790928840514,207.86890702172073,
25,1988-08-12 23:15:13+00:00,279.69831197798095,202.71476451530623,207.04536091716164,208.99713846934057,211.56256589011764
26,1988-08-28 23:15:18+00:00,281.9525154517419,201.46645229532777,205.9504738318051,208.28533230695083,205.6106083788766
27,1988-09-04 23:21:29+00:00,254.33846868982604,198.26675410157793,202.04014700622957,199.9470180867457,
28,1988-09-13 23:15:16+00:00,278.09687427016974,194.8725917479826,196.19735804776286,197.6602396318845,207.56879429653827
29,1988-09-20 23:21:25+00:00,250.68092580662125,192.17625638151645,203.62439008458406,202.2983934370716,213.32057588068656
30,1988-09-29 23:15:09+00:00,277.13261578751633,198.90082584077572,204.3322980345502,196.1441856761888,200.72812830612418
31,1988-10-06 23:21:20+00:00,258.7974517828867,200.87817812128554,200.81178684665417,192.36404977844364,
32,1988-11-23 23:21:17+00:00,264.58047232697794,181.907244752761,186.77181390056765,189.4300766603796,196.8811417084972
33,1989-01-03 23:14:50+00:00,253.11322688642724,186.80983033509838,199.638509062556,195.16891862286272,209.4793401191335
34,1989-01-10 23:20:55+00:00,,188.4458617268806,192.2580557047274,197.59839794042685,180.60814092564414
35,1989-01-19 23:14:30+00:00,266.7215265530922,195.12415735813204,196.87146615737936,196.23787735910253,198.06093247536992
36,1989-02-20 23:14:27+00:00,262.09630533001234,182.28130880755515,189.5521632324966,183.25726724622874,190.80825856614663
37,1989-02-27 23:20:29+00:00,253.68905090887273,198.76802060010166,201.7226334737889,196.21087542819117,
