,dates,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173
0,1999-09-27 22:06:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.46324173807244,309.87612547473196,,,,324.51671113296413,335.9790246983406,326.60425953397475,331.25822868404964,324.0986035011304,318.915424498469,312.8105754358475,318.9995629735671,,,335.9553802448758,341.35351051018006,337.2983570486635,339.56679364114365,344.69531405185995,349.7691707814318,356.00215443243377,,,,,320.5706987208037,321.72827982577274,314.9835858498213,319.81373199194627,322.73053881812456,318.7384323931903,306.086596990779,297.58988513013395,,,305.4628626034771,306.3635767117875,289.57950603968067,301.396582376124,,,,,,,302.84153986238596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.17850297803992,,,,,,,,,,,106.1648591110002,123.17844359357736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-11-30 22:05:47+00:00,255.83400211010294,257.3540629041537,230.59600228889713,226.0483969905037,257.3631225803031,,257.5371328888647,224.53988909223597,,258.2784899503111,255.30263174109112,231.2540779614686,243.3486470509535,251.2186999635808,,216.30590416580444,231.67711629000974,234.1029363777826,259.78718574482417,,227.04991086570936,241.7242218389107,266.9370885191003,281.3538058090846,259.5515036411691,252.91188448776262,253.15413384096865,270.52895172433705,261.70451116599367,254.59186196872804,265.08720165333136,256.2349054724906,261.52774368373775,273.46253647065987,286.1029510906954,293.8904139202866,288.25056708264043,283.09472756717804,279.9891822638136,291.95517637514945,291.139901156237,308.1183120166165,307.3975559154252,318.10034109864813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.86047939701047,278.22481199054323,276.8170942187886,281.9158257603553,291.77758441905775,285.8711840818113,275.96240059317927,286.4358358744493,291.0497453718593,280.73967095478423,282.2304406029144,283.5522574760433,274.4172060759191,269.0145047079612,267.78688961269864,264.0727733991196,260.6860968911451,256.8555747745058,,,215.34375645500592,208.58466266028262,179.89600277471038,199.43819441766027,201.11168834785252,203.8488598627419,,236.78847612039272,230.68428307298456,236.5387614848653,,,194.094736659558,,,,191.19022936965337,184.3165039640404,166.99709656233048,160.53627278073537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-12-16 22:05:57+00:00,245.26490082116584,233.6403148590261,255.63220357845296,259.1773588222514,255.37808351941322,,248.89148508284262,239.7390622174379,,246.52256616075204,239.80368135552754,245.00796381991677,254.41145718849145,248.39650388794854,,245.80383308390066,237.47212790994757,235.0800433477395,249.0372914250194,,248.12400012177687,254.12437811399042,255.71724754749522,262.5723095801143,273.4125000060448,265.75727095413555,268.2298682612071,288.2663772361881,266.14549907529334,292.9822900046436,271.7181657821841,257.9143332024537,266.4437404772949,272.15303247158073,288.9274955455874,289.26714602853434,297.54448752400384,303.38456327299866,281.7840983215237,293.1959546236632,290.7617129748991,307.1829371104995,305.7891019553787,320.7238927852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.94962570096675,289.4599111444712,283.10087247344666,276.3730952372164,288.02674876932144,290.35126666876545,278.1678279437648,285.45841597026316,290.92556165529356,286.9568325707907,283.63193687769206,283.6020844168188,285.283417968735,268.14962005657054,262.15271580396205,267.9087934324156,253.78361264334734,248.70973413904005,237.3021215903517,232.3488175409778,208.6628174904122,208.83220458547825,191.9860285797909,207.9168932534901,218.96193889257242,228.77513128735282,,240.7222424371527,224.6231567146189,207.8738711823212,,212.73875735719952,170.31508090471445,,,,195.23755919637992,187.66623218587222,180.24907302187637,185.0304782684782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000-03-05 22:05:36+00:00,,,207.52310500907572,206.28328256711532,,209.11262825080195,201.9363902107724,,189.1122532836127,,,,,202.99960039167408,210.8475623451032,210.00447637306127,222.77366483799761,222.49537739445745,223.38479446446647,225.66816746455385,,,,,215.43119629926989,220.61778993711647,,,237.81161911787962,,,250.64942575589993,,,,,,,281.2983313518651,272.14891464878343,,298.5640924390443,,,315.9220265479641,335.3922802598627,,,312.5969860526888,318.51440542395767,327.6623061152023,307.27346325450685,,,327.9137245282471,334.5407510913673,329.22158096842645,328.21672668859276,330.6733100763787,320.23697614386043,312.8926606842376,311.60493758011836,311.29460165776163,315.8526468502002,314.243573843674,309.3093436481057,298.20890396178794,299.30841168930687,296.0652328438284,299.5105324973072,306.16293165796924,294.5204737720451,276.18705773985,285.26518924541716,300.4551411017588,297.39234974013755,293.04037631113874,295.2584731676494,297.0195618302462,,,,,,,296.44932979491387,,298.3858074579386,,,,,,,,,,,,,,,,,,,,,,,,,,,173.4511284246069,191.3069600431491,188.93619784342064,173.58043075849434,171.73631782736325,173.27552024676987,167.2145382107753,147.26938374441679,140.09595160976903,,,,,134.31767720101516,136.0855421789019,132.11804324616475,134.20831522708858,137.23963635456863,153.51878162761307,141.80945838574664,131.80830915093685,128.0435829723175,141.1053739132215,120.94702171958208,123.22224375227928,137.98875541695537,132.57670594298276,124.39797451154593,103.57031606735598,104.52722390348514,129.73591159002194,129.04848760468187,125.13518360860039,132.02618049732826,139.48760600898717,147.43278684777619,143.46271488868734,147.0040208959208,151.03639894924532,161.0073178182376,161.2260454285406,169.57452006282585,165.44632541112196,,,,,,,,,,,,,,,,,
4,2000-03-21 22:05:37+00:00,,,217.84252736485683,216.81137702063737,,224.86379325684862,227.5761808720826,,218.19309654012537,,,,,220.46756108634796,238.2097523589485,233.97108220667494,246.97067638885395,242.3997193065397,243.98560675710223,246.8439786369342,,,,,265.23631420665265,267.7542241028896,,285.20728781671556,282.8503163309635,,,265.30546862806113,,,,,,,314.86738386007505,313.7331685252509,,322.01664010067253,,328.1376476350916,335.91204758354354,342.9251948865344,347.9142821750061,353.77587523022123,357.4995278673314,356.8585520276939,371.60707671809837,368.6681302295557,374.04041906329485,379.16007599229914,,,,379.10664832929376,376.43711046525823,359.45544263480895,,,,,,336.06444613085966,344.8642958450625,335.83208525399743,324.94587342557975,324.6306699355391,328.99802685391785,317.4763367779803,319.23401518841797,325.86381802965366,336.2638517741739,332.4427105086395,321.9205124756282,317.45788787290854,,,,,,,,,,330.45280699975433,,,,,,,,,,,,,,,272.97721625070756,,,,,,,,,,,,162.45148989922956,187.3693661947836,193.18430360094993,174.32025390570888,178.6358089629001,189.8442667715939,177.28191580341428,157.2968467608373,152.35755162722688,,,,,150.60921286457503,150.92427386526825,152.11259695605807,143.74440495083422,144.37365994922726,152.876653872763,158.60712808908735,146.5779845819938,144.43448460232963,147.91580269503908,134.1070229936945,128.62359712714988,148.83966144237144,147.99358532855626,151.5548859181095,122.13013635419959,118.06299057881188,135.51779904761983,140.13378008869677,135.30410047458489,136.4937112832986,143.60407646324234,154.06183812358233,159.33234731316298,174.0443959877173,182.35592399874096,188.38420092635454,189.94511015654135,197.4369295569041,201.9575765918377,205.63672909763778,,,,,,,,,,,,,,,,
5,2000-05-08 22:05:09+00:00,254.74984264118686,256.37082760670916,198.86515463105818,,,,,,,,,,,187.14253469062135,185.38417414914318,193.4876941668333,,,,,,,,,,,,,,,,,283.4871665392575,256.26905193996305,265.5229673411028,271.072575199098,,268.84260578630875,286.79204607822123,284.89829352421003,291.655317143756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5525050901882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1536960200356,176.45978905649238,186.5340596230175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.06718260873436,,,
6,2000-05-24 22:04:58+00:00,269.91139935599637,284.29742402910074,,207.84955404432804,250.26122668946186,,,,,,,,,192.68888544592872,,,208.72545457205925,,,,288.2663672050754,292.25407700656353,271.49192459062203,263.3829171094376,,,,,248.8524100029689,,301.7715583169572,,,256.56112343008095,280.4125460210479,276.2980575113238,285.973474490265,297.8365371396414,308.6268730514469,317.24102729886135,279.18141785614444,294.2654691053781,315.1304475063275,,,329.2462219991101,330.2305917025016,320.061778177599,334.73668949404873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.35796357813257,283.05378175937375,301.71856529509046,295.77272002068895,296.2460676410327,290.37262627703905,266.10295751937514,270.699122018706,269.4911277522488,271.8223792152684,267.7760682843447,260.89458507043554,268.48516598258266,250.9799254354311,253.23394209243,241.19110346088715,242.8937464798166,235.12854836935097,235.41653883228312,235.36279052718677,233.69468943073073,232.50896010637862,221.2779323502899,206.8279830735916,200.55329274960837,195.90050984585585,218.5135582651786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0488651963935,,,,,,,,,,,,,,,193.99034129667157,,,
7,2000-08-12 22:04:05+00:00,,,198.99777081249348,196.82158530383305,,,,,,,,,,,197.4219886352357,192.83268541441322,199.86890346624605,200.4093026640982,203.3112381484668,209.66993415090695,,,,,,,,,,,,254.1493644692213,,258.8193537017327,,,,,,,285.44007344648594,294.1373837192723,,300.8753500859198,302.2760293407769,,,308.66590767596364,,313.7574749372342,319.23445773676394,323.5201923425378,328.67025094884616,335.1882852386341,336.1258970162597,331.6294366704432,332.4217930673075,332.1688098766351,340.26469059579074,337.3740527580639,338.5738556977359,331.75425486176186,333.6481202497726,327.075616073957,322.3547330873482,317.8743318397329,316.3659168416085,309.9511569372678,,,,,,,,,282.952533843369,281.6747945681267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.02791895542185,167.14629299264055,172.49352518554377,160.38108194431197,156.0015371115758,160.98251527300715,155.78453945995432,140.3586890245562,133.2287795877858,,,,,118.3967420468197,116.43881694068318,115.61195760878007,113.12873953850143,112.30442777577176,121.21105559017488,120.96897060025648,110.21198172015866,112.29754788576457,116.90690557508056,111.59283843640847,110.6602799003787,122.74780391625396,116.5531945891152,116.66516165868535,104.28176815536023,100.331599357154,105.74407873370433,110.08784003510397,108.51791607776116,113.84646640573008,121.20980742835225,127.08519563023947,133.32881726436423,137.61546006210796,139.8180886725967,144.7688308630306,151.7528826302608,161.15161470712403,164.66165331089678,170.9072651555868,170.57680691213272,177.45545939560097,182.98119685520209,179.24507705501472,192.65861934528365,192.7196021289402,196.0736765017474,178.7944805324198,192.9963487624981,176.25275379353698,191.93098639767723,186.34295113979746,,185.84605760030777,182.2664443684159,177.0715007572143
8,2000-09-13 22:03:38+00:00,,,192.7788938061047,191.10492006551465,,,,,192.952784520216,,,,,,195.19400711759127,191.60641415902774,192.72062276531005,198.25043512072483,197.79493312842703,213.56138823868923,,,,,,,,232.3941372603427,,,,255.1545182822915,,255.15917087555482,,,,,,,278.22601672259935,286.48914273884526,,294.3243466606076,295.5183854292578,,,303.3475328942262,,311.81595283988094,312.7815200104782,318.67319822756434,322.1147364970992,329.06410722655653,324.5783938377216,325.1881497570005,319.5957971020347,326.00319194608716,329.6514110631282,321.9320472903823,312.2383657410333,321.27124401380775,321.0073357643299,318.7095283476661,316.2053355526222,308.3381082834476,317.0028139518882,307.801043553322,298.6225024197267,301.01765618578605,,,,,,,285.8159925752362,285.4893935120177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.97214278921766,178.18969964751557,173.4622101989351,152.3893844134919,156.80299659733933,171.99246264259335,164.1138373895186,148.45406703856034,141.73127149697348,,,,,120.22979293710193,113.06346500064274,114.70642159991507,110.76786405157851,109.51789902911665,122.3383112804498,126.45137369163128,111.05407439505996,111.22092956497806,119.93061972204484,109.15105586308343,108.25066728422732,125.8991316029006,125.49911373817201,126.14920485108769,105.04744121602283,105.89976148956188,115.50753595739205,115.24040715676361,117.07355215987118,125.05498901854077,128.43497861946526,136.09322484215502,143.112543685604,142.49970735632985,151.4733878490969,153.87843628124608,163.47980888147646,166.66533363487025,175.84361311755504,173.4119485922622,181.80154322405608,,,,,,,,,,,,,,,
9,2000-10-15 22:03:08+00:00,,,183.76012043138016,187.62616707720335,,,,,,,,,,,,,,,,,,,,,,,,219.2878637904093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9221512901504,314.9359814718109,309.45489825590687,307.8523021673716,309.9112939904714,,,,,,,289.75004974168996,295.3627725743064,300.1826962732673,,,,,,277.5533159599486,277.83462365251717,269.82532605351014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.55267137868117,159.94312705052542,,,,,,,,,,,,104.73904534542757,110.41143163547657,100.93663567014045,97.63070323662959,115.98819820771726,129.51150504755145,110.5852127021747,99.24924825896801,94.83471132293235,105.69922356317875,94.7204366839187,93.88859166791062,104.70459650667738,102.28780885974236,104.48465346929771,94.05100621474224,86.98523491861184,103.6394743066285,101.19749040275892,101.4146472791775,104.9158997301321,110.88991092228517,116.11439636078836,127.4189636920726,129.73084065488183,139.3644232885233,141.76601344236818,145.70924299720392,151.19426553287968,157.7634438063192,156.9624680008313,164.9683461705704,163.46952378772556,170.62244900171876,164.61686275271063,188.6993943874814,185.14977140893404,188.13345487351512,164.37370443395523,185.38980954007667,162.32713220395289,183.28370518980327,182.33022784023456,,177.85846750413572,171.7457168182489,171.05665936792553
