,dates,jap0107-0000,jap0107-0001,jap0107-0002,jap0107-0003,jap0107-0004,jap0107-0005,jap0107-0006,jap0107-0007,jap0107-0008,jap0107-0009,jap0107-0010,jap0107-0011
0,1984-07-31 00:43:53+00:00,154.577158211971,155.43965017750142,145.4231046773366,145.9613926019593,172.75749271036824,181.95641292155767,189.9010000726201,183.70591119047418,179.78770708288437,179.78488583076137,188.03108077583408,171.63470037992172
1,1984-08-16 00:44:25+00:00,128.6610144348571,130.6352610625493,142.7934581205412,148.7283239852041,157.45316345352038,159.6099529085089,167.57289163287078,172.98271374430578,174.41696376861637,175.03370341621743,172.29918584386155,153.7594011033742
2,1984-09-17 00:44:44+00:00,,,,,,,,,,,,
3,1985-05-31 00:44:45+00:00,148.94246702151892,146.6730151401225,150.6889218979463,147.28101151518285,149.75298137534025,156.4215969334491,170.08753778029399,171.65661450812462,171.35428742591188,165.60907264748906,163.43039353591507,146.78071359968408
4,1985-06-16 00:44:43+00:00,143.25675498664222,152.87476618131245,,156.82757175097908,168.08959256579647,175.86166262078422,182.98076079509775,185.65064457063204,176.84206735858712,179.35068160198009,173.68784462342887,165.7105501404037
5,1985-08-19 00:44:15+00:00,163.13243434452812,165.77142337099596,167.8156093342701,179.60649881346419,182.38798287042385,182.34587766100245,185.89037974865144,186.71912256160874,188.931303647339,188.52109404802997,194.4401762384275,174.80361709820042
6,1986-09-23 00:34:56+00:00,130.42299670326778,140.3384485754817,119.77273917365217,,,146.0949286013187,151.6168540748317,142.01219799065444,136.14257516105383,143.66622445321235,145.34466207126013,122.0713689429482
7,1986-11-10 00:33:17+00:00,132.62474967190298,135.09493198407887,133.12120115747317,,,,149.2335505331356,146.7695042111864,150.1181680609352,153.2674019945203,163.8526862742212,142.49984816560539
8,1987-04-03 00:37:09+00:00,154.11895337914933,158.90000686544994,153.97863784974106,160.55073730700877,166.86014916031064,167.2978385524351,174.981904970834,172.7573967720657,169.67583512880492,175.2716030482411,171.3007516342922,158.31184169719975
9,1987-05-05 00:38:10+00:00,139.60484621796,144.196293754422,,146.59870268809607,157.29239521334,167.98225341362084,164.99368511588335,168.75370060778476,170.0919102416189,179.69872825004785,179.04082247137768,170.01546443182053
10,1987-05-21 00:38:35+00:00,158.68007014804735,165.0126353260791,156.60723425945315,166.6278098504718,174.20208784592913,176.7836951040478,182.77140144949527,171.19655287289407,172.24457864286717,177.44738071034118,178.97819522293432,169.08024891528046
11,1987-06-06 00:38:59+00:00,143.87478162554456,,93.02511615822017,,157.40214411369917,149.68442877753657,155.61302546634585,,151.85784900586088,159.71618096150365,157.53791231668376,142.8268437119803
12,1987-06-22 00:39:20+00:00,,,,,,,,,,,,
13,1987-07-08 00:39:39+00:00,139.26289559899774,143.3751857429981,,150.86571839843324,167.30762600986748,173.19759925275136,176.9795287141554,171.54747667399226,170.0716483108054,174.94373715142336,166.59386091688293,148.64516456277886
14,1988-12-01 00:45:12+00:00,135.47191189989542,131.53271329630275,124.33357424281796,120.89852788791715,138.74987241311936,149.38157857104193,150.88315106732685,145.56109428433507,150.380120896912,146.41040353537136,145.20094059394845,132.25411786809101
15,1989-01-18 00:44:40+00:00,,,,,,,,,,,,
16,1989-07-29 00:41:44+00:00,158.7946042534324,155.88622982755086,159.7139651627947,157.04892414912084,165.21821086059174,160.55267593139405,172.5770469824868,178.73867158782792,176.11462387972327,179.11629449792116,173.08444192331467,164.37450947511482
17,1989-11-18 00:38:43+00:00,136.8247662030728,137.47225202283892,148.65919927181423,148.340104079897,146.1632518175257,149.69198972206541,144.2949474119768,139.34263097942124,146.44377297536536,148.07739600053344,153.69856581687168,140.40990404699608
18,1990-02-22 00:35:55+00:00,143.57227039261676,147.8084409902271,158.63758152715752,160.89655206875062,165.99305783161714,168.20767870348627,166.6372802166713,167.50127702034877,174.10069548868125,172.0753907250077,170.31503319878334,152.48279766069282
19,1990-04-11 00:34:48+00:00,160.20670038893115,163.05248396533835,163.78755978438915,163.92017540780694,169.52669449592037,174.62813453196367,169.12138238359674,172.72470464704162,177.0532127335327,176.67085303223195,178.94608777121127,160.00464014705233
