,dates,aus0235-0000,aus0235-0001,aus0235-0002,aus0235-0003,aus0235-0004,aus0235-0005,aus0235-0006,aus0235-0007,aus0235-0008,aus0235-0009,aus0235-0010,aus0235-0011,aus0235-0012,aus0235-0013,aus0235-0014,aus0235-0015,aus0235-0016,aus0235-0017,aus0235-0018,aus0235-0019,aus0235-0020,aus0235-0021,aus0235-0022
0,1987-05-22 23:08:08+00:00,188.86414617104208,156.346870040916,168.6346014957774,170.61229956922244,172.19236999033382,190.32998863207632,188.05925778338005,200.32929648522958,201.209649043659,191.53631880566917,173.73228911188406,174.30225945758397,194.39899782792955,191.32397550053378,192.0697036510893,200.99873444580516,194.70761144427348,205.2264882834778,204.21386602400844,206.04308748453113,214.73912574765754,214.3563799997639,212.11028299140537
1,1987-09-02 23:16:50+00:00,,,,,,,,,,191.5255137283065,,206.54495641861047,187.72815073693297,186.0486728453966,,,194.30840157930115,194.4491804744435,202.15250591474853,212.2148571436613,207.4073993057783,207.97059346615293,210.47974392129996
2,1987-09-18 23:17:14+00:00,,,,,,,,,,,,207.73799068462418,202.93910727703596,213.65070624279522,214.20900933334832,225.4379314606684,214.88084998790396,217.57085356329426,222.38018122704855,228.5957834053088,226.58239150678926,217.00822796128477,213.47705809348045
3,1987-10-04 23:17:34+00:00,177.11672128702008,151.68643342694963,154.44957247109733,151.48647999046605,149.87053653509568,172.14117118822537,180.30513225227602,182.5859244325138,191.12260293755173,196.19447795494864,185.07237319504586,181.74513761297553,190.2264440748456,186.99204759272342,188.73863633442275,201.29126155436768,189.27531578997974,201.0540754555875,205.35696246022871,206.5912047783208,203.37651432488207,200.14680892918167,197.89153068788858
4,1987-10-13 23:11:33+00:00,202.4390201857814,174.61490962166275,182.8870457470073,175.21745929108448,175.50241250232142,187.72805381854977,193.14604551888962,198.7658213203244,206.88914800642618,213.2262065295747,202.06629630022573,201.10997928146492,216.15199030545747,214.6308329191733,214.82372447467813,225.05828588236835,214.3543489221905,223.1626702586196,224.00851428923872,221.1226075073064,219.9528685926335,213.13591672487144,208.41892736285112
5,1988-01-08 23:19:14+00:00,194.5097971569632,189.0843698104706,190.69567673172867,182.8594331500906,176.7563765830986,201.13831155029146,201.75617932224776,214.23720523364997,225.88572332213985,214.74020762288268,202.86506416427133,205.87024700952202,215.19229110501783,218.90408789961538,205.34576264700627,210.58869280996146,215.99899778136665,220.41045643523722,223.4877211974618,221.2560039991695,232.9400137658537,228.94172583197965,216.23694440999222
6,1988-01-17 23:13:14+00:00,170.6897864728776,,156.96819546055974,157.39765434098638,158.70696586956507,178.7522639886026,186.87355778450208,187.75613424520031,186.65723607643793,184.55289853094607,171.84147181722506,181.18606928523727,,178.53555601719862,182.30500050750592,180.255962785332,181.98497966750452,193.58786586149168,192.4745649314456,190.7105956540406,209.14359301170376,198.06762838905505,207.70078629918314
7,1988-01-24 23:19:32+00:00,192.29626755885917,175.5680435470857,174.53784040458564,173.13674828430302,173.01077772695675,193.20176115456925,201.0740607770028,201.99730985529678,204.84830880338123,202.24427994922922,196.48148859644374,193.14945774337664,201.54130272023158,197.5196990107081,200.08378988137667,201.1116125414825,193.18421689397834,211.58872893858089,213.42081750290734,209.56452536967876,229.77975044838374,221.77424381964545,214.22863471706842
8,1988-04-13 23:20:23+00:00,178.96393549321735,163.21902576823007,170.85244826003003,163.5863516721895,165.8333800361541,188.5624795525804,201.08527820774052,192.45698665540758,191.36956862715002,181.42506162346433,169.61530720547523,168.3179673006234,187.17249382435602,188.5278281834706,196.13399026519266,196.9195498104517,188.95553946384547,196.9461102702447,211.6917670074696,209.9001428711877,217.07513160799311,205.24194625087097,203.61354312529525
9,1988-04-22 23:14:16+00:00,181.66114384331146,171.1588342505946,175.45493644771923,166.9037268040587,171.5552959868708,191.19709313868688,193.07186408163332,203.2113584868396,201.68448193008615,187.8445469533424,178.31485618853307,183.71142108663634,196.54489360988387,198.05808244260533,189.8882525194155,199.2140833904983,195.85470900158472,196.51143537854318,211.12549434705457,223.39563627108961,226.31081832442695,219.63779761476454,207.1701517420771
