dates,nzd0208-0000,nzd0208-0001,nzd0208-0002,nzd0208-0003,nzd0208-0004,nzd0208-0005,nzd0208-0006,nzd0208-0007,nzd0208-0008,nzd0208-0009,nzd0208-0010,nzd0208-0011,nzd0208-0012,nzd0208-0013,nzd0208-0014,nzd0208-0015,nzd0208-0016,nzd0208-0017,nzd0208-0018,nzd0208-0019,nzd0208-0020,nzd0208-0021,nzd0208-0022,nzd0208-0023,nzd0208-0024,nzd0208-0025,nzd0208-0026,nzd0208-0027,nzd0208-0028,nzd0208-0029,nzd0208-0030,nzd0208-0031,nzd0208-0032,nzd0208-0033,satname
2001-04-20 21:43:46+00:00,381.63,373.19,369.73,370.22,370.07,374.15,383.36,380.24,378.39,370.08,375.07,375.29,372.58,371.03,368.35,380.96,382.68,390.91,383.44,378.77,373.88,365.42,363.13,363.12,362.21,362.98,367.39,373.11,371.62,370.97,369.56,376.11,369.12,376.73,L7
2001-06-07 21:43:18+00:00,,376.15,373.71,370.65,375.59,378.26,384.17,380.35,380.91,378.57,373.50,371.97,360.52,370.22,368.68,373.36,377.01,388.28,380.01,374.53,368.75,363.73,360.65,358.95,363.23,363.34,368.56,,,,,,,,L7
2001-07-25 21:42:54+00:00,381.56,376.50,373.47,374.89,379.05,380.31,385.89,381.46,381.98,379.66,374.62,374.04,362.05,368.74,371.92,377.01,383.70,393.94,384.44,380.58,,,,,,,,,,,,,,,L7
2001-08-26 21:42:25+00:00,368.58,366.83,368.79,368.79,371.71,372.59,375.27,374.10,374.34,372.81,364.54,362.11,352.57,364.83,369.55,373.55,376.43,387.78,378.31,370.34,364.68,365.38,363.03,363.94,363.12,363.00,365.84,372.51,371.14,372.50,372.66,380.62,373.99,379.69,L7
2001-09-27 21:42:05+00:00,,,,375.93,381.06,388.82,394.69,393.99,389.05,386.38,381.19,381.23,375.51,381.62,383.84,383.70,385.18,391.67,387.84,377.48,374.58,369.54,369.29,365.90,369.27,368.47,369.36,376.01,374.73,373.73,372.73,391.82,389.80,405.58,L7
2001-10-13 21:41:51+00:00,396.74,379.10,374.43,378.41,377.45,382.22,387.23,381.83,381.10,378.16,379.12,376.45,372.78,379.81,375.22,383.15,385.74,391.46,387.58,375.04,369.80,368.11,367.77,365.10,368.86,373.57,373.36,377.06,372.81,374.84,375.08,385.18,388.16,423.68,L7
2001-10-29 21:41:57+00:00,379.56,371.40,369.46,365.03,367.15,373.33,378.06,374.43,370.42,369.47,370.21,367.56,359.92,367.44,369.92,376.00,381.69,385.41,375.68,372.43,365.31,363.01,359.12,358.03,363.53,368.65,368.03,373.84,374.21,372.92,372.34,380.22,381.79,386.08,L7
2002-04-07 21:42:28+00:00,376.13,365.40,366.98,368.21,370.22,374.74,380.68,375.81,371.71,367.14,365.46,365.05,365.16,371.80,372.74,375.51,378.83,388.46,380.22,374.04,369.95,366.29,361.27,360.89,359.23,364.07,366.23,371.59,370.63,369.87,369.66,382.16,381.58,375.11,L7
2002-08-29 21:41:39+00:00,376.37,374.05,374.37,373.32,376.18,379.68,395.38,392.65,383.34,372.50,373.62,372.10,373.43,368.65,377.52,382.07,384.01,392.58,382.81,381.24,375.03,371.44,369.63,372.93,373.62,370.93,374.74,383.49,383.27,388.65,381.49,393.52,383.62,384.66,L7
2002-09-14 21:41:31+00:00,370.47,366.05,370.22,366.19,361.72,371.40,384.05,382.12,378.21,362.68,366.35,367.86,370.76,360.85,376.11,382.45,383.50,381.92,379.07,375.03,369.05,363.60,364.31,365.86,372.14,369.54,371.20,373.81,376.95,379.63,376.54,389.93,382.20,374.44,L7
2002-11-01 21:41:30+00:00,357.59,358.52,359.65,358.68,354.49,359.14,363.53,363.63,365.76,362.57,352.45,352.57,358.71,357.92,368.79,370.04,381.15,380.41,362.65,360.82,355.13,350.59,357.94,354.83,357.55,355.32,363.62,371.61,371.11,372.10,373.55,380.48,380.17,367.68,L7
2003-04-10 21:42:26+00:00,379.38,375.04,370.69,372.06,371.67,378.00,391.06,387.43,385.05,379.26,380.29,376.14,377.08,381.29,382.29,385.40,388.55,395.30,386.00,381.75,375.94,373.60,374.24,371.73,376.40,380.22,382.66,385.74,386.52,388.83,385.30,389.67,383.00,369.14,L7
2003-04-26 21:42:25+00:00,386.49,374.83,372.18,370.71,368.77,376.15,388.91,385.86,386.98,378.92,376.45,371.96,371.09,375.55,372.98,379.99,385.03,391.21,385.72,376.87,367.18,368.31,369.80,369.77,371.33,375.00,374.03,380.25,376.52,383.54,379.01,388.32,377.02,367.72,L7
2003-05-28 21:42:22+00:00,386.01,,,,,,,,,,,,,,,,383.70,388.39,385.38,377.56,371.78,365.10,362.93,364.60,367.25,366.35,371.37,375.65,378.53,,,,,,L7
2003-07-23 21:30:14+00:00,,378.39,373.80,382.96,,,,,,,,,,,,,,,,,329.52,,,,,,332.47,348.91,355.11,376.54,382.54,394.98,379.83,,L5
2003-08-16 21:42:04+00:00,375.55,371.10,369.70,372.67,375.21,376.59,382.35,376.90,372.87,367.60,362.75,,,,356.99,368.11,376.14,381.32,369.23,367.89,358.55,356.96,355.34,358.29,360.99,,,367.78,374.11,371.27,370.35,373.84,,368.04,L7
2003-11-04 21:42:03+00:00,371.44,363.10,372.30,376.92,374.78,381.88,386.38,393.55,378.45,374.05,373.47,,,,367.95,374.34,384.34,388.10,377.29,379.36,369.53,367.18,366.23,367.74,367.69,,,375.97,376.74,380.23,381.81,391.59,389.53,381.32,L7
2003-11-20 21:42:19+00:00,368.05,364.03,368.22,367.48,376.69,382.59,385.79,383.63,369.36,362.44,367.81,364.19,352.34,,,373.14,382.88,387.00,373.26,370.20,368.18,363.71,362.99,367.94,364.73,366.27,368.50,,,378.59,375.01,390.66,389.05,382.85,L7
2003-11-28 21:32:10+00:00,372.57,367.74,367.51,374.16,381.72,385.54,391.83,385.38,378.45,370.21,369.99,354.60,353.03,351.95,356.56,361.50,369.08,374.28,377.88,374.59,366.25,361.99,364.27,375.02,363.05,365.46,369.79,375.10,371.41,382.06,381.92,389.66,384.14,384.36,L5
2003-12-30 21:32:24+00:00,372.44,366.12,368.59,371.43,378.30,372.44,382.99,380.57,377.59,367.89,363.95,368.44,370.47,368.31,378.49,376.64,382.20,390.47,386.12,362.00,359.75,358.84,360.58,364.02,360.62,362.10,375.35,382.15,380.35,383.43,388.82,396.17,376.34,373.88,L5
2004-01-23 21:42:42+00:00,371.47,,,,370.80,372.27,377.44,372.85,370.30,367.57,363.75,358.68,350.47,350.93,359.79,361.77,,,365.90,361.94,353.72,352.71,353.38,354.10,357.87,360.42,363.62,367.92,369.71,,,376.67,,374.34,L7
2004-02-08 21:42:47+00:00,,,375.76,377.86,387.63,389.85,398.94,386.92,382.18,380.05,376.49,377.20,369.36,369.74,,,,390.64,382.03,374.19,369.75,367.43,368.84,373.61,372.45,372.43,380.29,385.58,,,386.95,392.27,,381.70,L7
2004-02-24 21:42:45+00:00,367.91,363.33,359.92,363.95,364.52,368.68,373.95,369.02,366.80,360.79,,,,349.50,352.05,357.22,360.72,368.09,361.23,353.78,346.05,346.45,347.43,347.26,,,358.04,361.41,360.55,365.01,358.97,369.04,,357.46,L7
2004-03-27 21:42:57+00:00,366.31,356.90,357.00,362.04,368.29,374.87,,,,369.80,371.01,365.18,350.85,369.90,369.66,366.28,370.38,382.07,374.04,367.29,359.99,,,358.76,354.14,355.09,358.34,361.25,364.36,368.62,367.98,372.17,366.64,364.57,L7
2004-04-12 21:42:51+00:00,,,,364.77,368.90,378.85,382.55,378.62,375.15,371.84,371.86,370.24,367.98,369.53,373.29,,,,375.38,371.67,363.59,360.95,359.79,361.86,359.60,362.21,368.97,372.22,369.54,,,382.39,376.10,373.18,L7
2004-05-06 21:33:58+00:00,373.12,364.89,362.33,365.55,370.97,375.73,377.73,374.85,368.43,359.06,356.09,352.00,330.55,341.37,357.48,364.49,367.70,375.12,367.02,362.29,355.51,354.86,356.80,351.70,353.10,355.40,360.16,,,,,,,,L5
2004-05-22 21:34:26+00:00,387.07,383.72,375.65,362.45,353.68,355.44,,,,,,,,,371.33,364.11,362.94,365.83,361.85,347.74,351.86,351.03,350.03,353.60,355.02,366.67,374.86,383.02,380.98,385.96,385.55,381.99,380.57,375.68,L5
2004-05-30 21:42:48+00:00,362.24,,,,,360.70,369.16,364.62,358.31,352.05,355.68,354.49,339.85,350.87,356.91,364.13,,,,351.42,351.57,349.68,347.74,347.71,347.58,348.46,351.54,358.91,358.24,,,,,,L7
2004-06-07 21:34:54+00:00,378.02,368.11,369.15,374.01,377.54,379.89,379.31,376.99,374.73,372.45,368.95,365.60,354.09,365.07,366.81,368.99,371.07,380.46,372.40,368.49,360.96,367.35,361.31,366.64,357.30,360.78,361.30,,,,,,,,L5
2004-06-23 21:35:22+00:00,379.35,365.74,365.11,366.34,370.50,374.04,382.91,379.78,376.74,372.35,372.00,370.43,354.57,365.09,371.96,369.08,368.05,377.90,371.69,371.75,357.05,356.31,359.80,366.20,363.09,361.93,362.84,369.99,363.17,369.18,,,,,L5
2004-07-25 21:36:14+00:00,386.05,383.66,379.18,376.85,379.58,381.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-02 21:42:28+00:00,386.07,,,377.43,381.62,388.73,396.20,,,,378.31,374.92,,377.55,377.77,380.60,384.41,394.37,384.63,378.17,374.25,,,,370.54,369.96,374.05,374.24,378.54,379.68,380.54,379.92,,365.78,L7
2004-08-10 21:36:32+00:00,,,,,,,,,371.72,366.39,361.61,360.51,360.05,367.44,366.59,370.04,367.95,363.15,360.55,355.03,348.07,346.47,340.60,348.19,357.57,356.37,357.52,358.97,360.29,363.52,,,,,L5
2004-09-03 21:42:23+00:00,379.51,370.34,368.56,370.69,377.83,383.75,392.34,388.90,384.66,376.70,,,,369.44,373.16,378.57,382.13,389.56,384.48,372.22,372.27,363.53,362.60,365.90,,,,372.86,372.03,380.80,380.31,380.18,377.38,371.40,L7
2004-09-19 21:42:17+00:00,383.31,373.38,369.31,371.14,375.32,,,,380.84,375.24,370.76,364.26,367.89,366.77,375.68,371.20,380.30,385.36,383.30,371.67,,,362.75,364.89,362.82,368.78,368.01,373.09,372.34,380.00,377.65,383.50,372.73,,L7
2004-10-13 21:38:08+00:00,365.66,362.54,360.65,364.29,362.98,361.59,372.47,368.47,366.71,361.12,356.16,357.24,357.28,356.92,,,,,,,,,,,,,,,,,,372.86,363.88,361.81,L5
2004-10-21 21:42:23+00:00,371.17,368.81,368.62,368.42,373.02,385.67,393.76,,,,374.01,373.47,368.44,370.55,376.74,381.07,383.18,389.19,383.85,382.62,367.16,,,371.25,369.65,366.11,372.67,383.67,375.87,381.61,378.72,387.36,381.69,379.95,L7
2004-11-06 21:42:35+00:00,386.80,386.50,383.23,385.24,397.66,404.85,410.65,403.16,400.40,396.01,390.65,395.94,,,394.48,396.93,398.38,403.42,399.04,394.01,380.81,380.04,381.88,387.64,384.80,,,,396.33,403.43,400.20,403.72,396.86,395.17,L7
2004-12-08 21:42:50+00:00,363.37,359.22,363.73,363.29,365.77,375.23,380.25,376.80,373.66,,,365.61,361.69,362.66,367.13,373.75,376.52,379.05,370.04,366.17,362.17,353.05,362.09,,,364.99,362.90,373.71,376.18,379.98,373.47,382.05,386.94,378.57,L7
2004-12-16 21:39:23+00:00,,,,,,,,364.79,360.24,361.34,360.39,356.21,350.41,356.63,364.49,361.56,357.47,364.24,354.22,352.54,349.68,349.08,356.69,358.71,361.41,365.39,369.09,376.56,375.67,366.09,361.49,362.89,,352.43,L5
2005-02-18 21:40:18+00:00,381.88,378.40,376.72,372.23,379.91,381.51,384.33,379.63,375.24,372.87,372.66,374.20,373.50,377.84,383.49,379.59,384.25,380.55,376.34,374.22,368.82,365.26,362.56,370.00,373.73,371.29,382.20,388.41,381.64,389.16,375.49,386.00,388.12,378.77,L5
2005-02-26 21:43:20+00:00,374.63,368.43,364.58,368.73,373.02,375.17,382.41,,,373.05,371.10,368.80,371.32,367.71,376.27,377.01,375.98,378.86,373.27,,,,,,,,,,,,,,,,L7
2005-03-22 21:40:41+00:00,381.45,377.38,379.83,379.84,384.26,389.87,396.37,386.25,380.50,377.26,377.78,379.90,375.74,377.62,383.90,383.93,385.03,385.28,376.04,378.58,378.70,372.21,368.91,367.53,371.85,377.96,381.60,389.39,384.77,393.15,386.58,387.64,380.24,370.51,L5
2005-05-09 21:40:56+00:00,379.18,371.77,362.02,365.36,371.77,374.21,386.13,378.68,381.91,380.39,378.78,377.79,377.00,372.77,383.37,384.79,393.16,384.64,371.37,362.92,356.78,358.21,359.44,365.64,374.89,370.96,374.34,380.32,378.96,381.20,,,,,L5
2005-05-17 21:43:17+00:00,,359.20,362.39,362.37,365.45,378.21,,,372.03,373.46,369.65,369.10,373.20,,,,378.24,378.69,369.58,361.10,359.86,357.06,357.91,363.58,363.89,,,,,,,,,,L7
2005-06-02 21:43:12+00:00,,340.61,332.15,325.82,337.87,343.75,350.98,,,,,334.85,,,,361.62,351.86,360.92,343.37,341.76,341.46,,,,334.17,339.92,336.14,,,,,,,,L7
2005-06-10 21:41:12+00:00,392.90,379.52,380.36,375.29,374.65,379.12,390.14,385.33,381.83,382.88,373.47,383.57,378.94,372.31,386.57,394.15,393.82,399.45,376.31,374.76,371.00,367.25,362.11,366.17,376.78,374.06,381.93,387.83,387.67,389.47,,,,,L5
2005-06-26 21:41:16+00:00,375.14,366.20,362.90,368.86,373.54,377.19,386.20,381.44,377.24,373.90,374.15,374.04,372.73,356.87,368.22,370.99,375.58,376.90,371.11,362.83,362.42,363.37,366.26,366.32,367.80,367.67,374.84,,,,,,,,L5
2005-07-12 21:41:23+00:00,369.98,360.76,359.22,363.94,370.12,374.97,380.07,368.13,365.45,360.08,357.38,353.35,361.10,355.29,368.73,369.91,372.03,381.87,372.80,362.79,356.30,347.79,348.96,351.97,352.42,357.26,360.30,374.92,367.95,373.94,370.93,376.47,365.93,359.13,L5
2005-07-20 21:43:05+00:00,364.91,359.46,356.54,359.57,365.52,370.41,374.46,373.70,368.87,366.66,367.74,363.30,,,,371.51,377.99,382.18,375.46,370.27,362.62,364.48,358.39,361.86,361.16,366.66,,,,,,,,,L7
2005-08-05 21:43:03+00:00,372.18,363.67,363.10,366.05,379.11,,,385.91,380.67,378.11,378.81,380.67,379.76,378.11,386.30,385.74,388.66,397.24,382.02,,,374.49,368.45,372.08,369.89,373.52,376.97,382.43,379.62,378.70,380.59,383.42,,,L7
2005-08-13 21:41:41+00:00,362.96,353.11,353.82,355.77,361.54,365.05,373.47,377.74,373.42,371.33,371.93,372.64,374.09,375.55,373.84,369.14,374.23,380.18,364.32,363.91,357.71,367.16,365.04,367.11,368.46,374.23,377.92,381.06,368.46,366.81,369.77,372.56,368.94,367.35,L5
2005-08-29 21:41:46+00:00,386.66,376.98,376.74,384.76,387.93,390.23,398.50,399.95,385.43,377.69,378.31,376.09,372.60,376.07,382.79,397.84,399.39,402.55,395.54,388.75,383.17,378.69,367.53,372.42,369.96,377.08,388.26,391.40,399.37,,406.29,413.79,414.98,404.94,L5
2005-09-06 21:42:48+00:00,,,367.24,374.14,380.38,383.79,391.50,388.13,382.91,378.39,380.08,374.65,375.65,374.13,,,392.04,398.51,387.87,380.09,375.54,373.23,370.37,374.91,375.57,377.23,380.91,,,,386.76,392.18,381.31,383.87,L7
2005-10-08 21:42:41+00:00,368.46,356.41,355.91,361.33,367.07,369.52,374.58,367.52,357.44,349.95,351.65,,,,358.43,359.21,362.19,372.35,361.70,355.99,347.69,346.34,348.01,348.81,351.98,,,366.58,368.32,367.63,363.49,365.51,356.79,359.69,L7
2005-11-17 21:42:07+00:00,378.16,369.86,366.26,374.95,379.17,379.53,387.75,385.35,374.67,364.28,362.92,361.42,352.63,368.49,373.30,378.54,380.26,391.79,380.35,376.56,367.04,371.13,357.80,357.79,358.31,364.62,369.29,374.04,380.92,386.69,360.48,363.50,347.01,384.43,L5
2006-02-05 21:44:00+00:00,360.99,368.00,368.58,375.44,376.91,381.51,387.99,385.48,380.46,366.64,367.69,366.21,368.89,367.93,371.35,382.53,386.82,394.54,381.29,374.21,369.63,369.52,368.24,364.62,365.21,371.52,373.87,374.99,375.08,386.67,385.64,396.70,394.37,383.55,L5
2006-02-13 21:43:43+00:00,,,370.27,377.29,380.26,386.03,392.75,381.76,373.30,371.93,371.62,366.10,372.49,369.73,,,384.32,387.11,379.91,367.13,365.54,365.16,366.32,368.99,370.97,372.97,376.81,,,,383.19,389.23,380.68,379.74,L7
2006-03-01 21:43:46+00:00,368.96,364.86,358.85,364.12,368.00,374.41,380.98,372.16,368.97,367.19,,,360.72,362.08,363.27,367.51,370.68,376.77,368.33,363.48,356.66,356.75,355.32,357.40,,,366.28,371.74,369.02,374.53,369.23,375.82,,375.11,L7
2006-04-02 21:43:44+00:00,367.98,362.07,358.00,361.89,366.54,373.10,380.93,370.51,,,,359.62,352.64,360.83,362.94,366.15,370.34,377.04,367.77,361.13,355.27,353.75,,,,360.01,362.18,370.05,368.75,372.94,372.83,379.28,377.32,381.88,L7
2006-04-18 21:43:39+00:00,371.08,367.41,364.05,368.09,375.85,,,,380.89,378.43,374.54,371.10,371.89,372.62,377.41,373.62,382.84,386.97,384.59,,,,359.40,361.90,370.26,368.75,374.81,378.20,378.40,377.55,379.54,387.01,,,L7
2006-05-12 21:45:46+00:00,370.96,360.90,357.17,361.97,368.93,379.76,387.98,378.39,373.40,375.82,371.17,369.13,356.43,364.78,364.96,373.91,370.15,379.30,372.34,367.11,356.94,354.44,358.74,359.36,362.77,364.81,364.70,366.99,365.96,370.34,369.67,,,,L5
2006-05-20 21:43:44+00:00,,379.25,,,381.24,388.90,397.19,389.08,387.61,384.94,384.10,383.52,380.41,384.02,386.19,385.23,,,,379.95,373.93,364.31,365.87,367.01,373.56,377.07,383.02,382.82,,,,,,,L7
2006-06-05 21:43:42+00:00,371.70,359.59,362.19,367.21,375.50,381.99,391.28,383.50,379.21,372.91,369.43,365.73,,,,375.70,379.78,385.59,374.32,372.14,367.44,359.73,361.03,362.71,364.52,367.52,,,376.92,,,,,,L7
2006-06-13 21:46:13+00:00,368.93,362.39,361.77,364.23,370.47,379.38,385.16,377.73,370.61,373.79,367.51,356.99,346.03,356.60,364.31,369.19,374.34,379.22,378.13,364.56,360.37,351.40,351.82,354.66,363.00,361.96,363.59,370.17,371.98,,,,,,L5
2006-06-29 21:46:28+00:00,381.36,371.94,371.92,378.62,384.04,390.86,396.12,389.92,389.21,389.21,386.66,384.54,360.34,372.43,379.66,380.38,384.52,396.10,384.28,380.49,375.13,370.71,371.01,373.68,371.62,376.49,374.64,,,,,,,,L5
2006-07-23 21:43:23+00:00,368.74,,,,,374.33,385.58,384.22,375.29,372.72,373.82,371.59,365.57,370.42,369.41,373.56,378.14,,,359.21,364.24,356.31,354.63,361.04,358.89,359.66,361.41,371.30,369.47,374.74,,,,,L7
2006-09-01 21:47:19+00:00,368.38,365.22,367.17,368.45,376.92,386.02,396.49,393.36,384.48,381.18,381.76,378.88,368.38,372.80,379.11,375.73,383.81,388.09,375.70,372.97,371.01,369.82,372.48,363.07,374.19,377.82,376.98,379.13,378.89,386.32,386.64,393.51,400.08,,L5
2006-09-17 21:47:31+00:00,364.62,356.78,354.64,360.80,364.93,373.83,384.55,388.35,387.52,384.40,379.71,379.33,377.78,383.10,374.05,373.89,376.98,379.69,378.31,365.93,363.59,364.98,367.99,367.38,363.01,374.99,375.44,380.32,371.81,380.33,381.04,396.48,398.12,401.70,L5
2006-09-25 21:43:08+00:00,381.80,,,,384.09,385.30,397.97,395.45,392.30,389.77,380.11,382.41,374.30,385.48,387.79,389.07,,,,377.74,371.80,366.84,370.25,369.56,369.84,375.56,378.93,386.70,389.33,,,,,399.34,L7
2006-11-12 21:43:34+00:00,359.74,352.28,348.50,352.64,359.06,365.23,374.29,372.55,,,,360.66,354.77,358.70,359.87,361.76,362.64,367.43,366.46,364.56,355.08,349.15,349.20,,354.61,360.99,368.87,374.27,371.85,377.14,373.77,384.64,,385.14,L7
2006-11-28 21:43:44+00:00,361.61,353.70,354.12,356.14,361.85,366.65,375.19,377.88,375.51,371.66,370.27,,,366.41,368.96,367.96,374.11,379.38,375.82,365.88,358.28,355.49,355.46,356.53,355.99,,,377.78,378.50,379.86,380.10,388.97,386.04,381.02,L7
2006-12-14 21:43:50+00:00,370.05,363.20,367.13,370.02,371.98,378.44,392.85,390.73,401.28,,,379.32,378.57,380.80,381.23,388.04,387.89,392.17,389.03,383.04,375.64,378.33,380.86,,,380.49,393.25,401.14,402.30,400.95,396.68,404.78,403.76,390.06,L7
2007-01-31 21:44:00+00:00,367.59,355.74,354.24,,,,378.04,378.45,376.28,371.81,366.33,364.49,362.48,367.55,366.54,370.44,370.44,378.83,,,361.59,358.24,361.86,361.36,358.75,365.54,373.12,380.92,382.24,386.42,380.46,,,381.28,L7
2007-02-16 21:44:06+00:00,374.58,370.45,368.34,368.39,373.03,381.26,386.91,388.24,387.17,380.79,,,,374.92,376.21,381.13,383.26,389.35,382.03,379.55,373.91,372.47,371.99,377.10,,,,393.93,390.65,396.78,395.92,402.35,398.75,389.15,L7
2007-04-05 21:44:12+00:00,382.73,376.01,374.10,370.99,375.26,378.34,393.79,386.39,386.05,382.61,,,383.67,378.65,374.77,378.04,385.87,396.91,388.31,378.89,373.00,370.01,366.98,375.90,,,385.27,390.23,393.37,399.10,392.26,395.30,387.79,392.66,L7
2007-05-07 21:44:05+00:00,,375.50,372.65,375.63,380.17,386.57,394.78,390.48,383.83,383.23,376.86,376.71,371.44,,,383.65,386.89,395.37,387.91,385.46,375.45,370.24,362.65,368.53,371.73,377.80,380.13,,,394.77,391.33,400.60,399.66,388.68,L7
2007-06-08 21:43:56+00:00,367.50,351.01,350.77,354.70,,,377.37,373.87,369.09,365.96,363.45,362.64,352.43,354.98,359.99,355.49,362.17,366.86,,,352.59,353.27,350.98,350.91,352.78,357.08,362.20,367.34,363.14,372.13,371.41,,,366.50,L7
2007-06-24 21:43:55+00:00,352.42,345.98,343.05,,,,366.73,366.15,367.94,361.17,351.86,344.95,331.20,328.55,,,,,,,,,,,,,,,,,,,,,L7
2007-07-26 21:43:49+00:00,372.72,363.28,355.44,355.65,,,,383.38,376.10,374.19,374.59,370.88,359.86,361.68,368.42,377.55,381.65,386.21,,,,367.03,364.39,364.43,373.99,382.21,375.22,379.24,383.03,390.40,381.00,,,,L7
2007-09-12 21:43:29+00:00,377.70,369.96,368.23,371.11,371.92,378.26,384.01,381.94,376.95,380.25,,,375.12,378.93,377.95,380.81,384.27,390.35,381.86,376.60,371.24,370.63,368.61,,,,380.46,386.00,387.35,392.95,385.86,391.68,,393.59,L7
2007-10-30 21:43:38+00:00,372.99,365.24,360.28,366.24,370.80,,,379.21,373.61,369.44,369.92,367.17,357.97,366.95,377.86,370.87,370.65,382.20,378.95,,,357.57,357.33,357.83,357.96,361.79,374.08,376.91,377.87,375.63,371.53,379.78,,,L7
2007-12-01 21:43:54+00:00,368.42,364.41,364.87,371.73,370.21,375.63,385.72,385.52,382.30,377.50,,,371.07,376.75,379.08,383.59,381.80,378.38,380.22,382.57,378.15,372.74,372.63,370.33,,,382.08,387.76,386.38,391.03,386.25,397.01,398.32,390.22,L7
2008-01-18 21:44:01+00:00,380.87,376.95,379.42,383.10,386.73,391.64,396.96,,,376.03,375.33,368.01,366.43,373.49,379.80,379.08,378.14,376.51,371.26,365.70,364.84,,,,373.80,378.75,384.59,390.98,394.85,395.11,381.46,,,,L7
2008-02-03 21:43:59+00:00,358.92,361.06,358.81,361.06,371.36,378.09,382.92,,,,365.68,367.03,365.28,368.81,369.46,370.98,374.51,373.26,365.89,360.04,363.97,,,366.93,370.75,376.49,379.76,384.57,378.24,379.41,378.81,391.42,377.47,373.52,L7
2008-03-22 21:43:49+00:00,378.98,376.59,370.63,375.55,382.03,385.59,397.40,,,,381.87,377.25,379.61,376.13,377.60,381.75,386.01,392.65,383.93,375.61,371.49,373.38,,,374.01,378.99,384.14,391.24,388.31,391.87,389.99,398.44,390.09,387.44,L7
