,dates,chi0052-0000,chi0052-0001,chi0052-0002,chi0052-0003,chi0052-0004,chi0052-0005,chi0052-0006
0,1985-03-28 14:12:49+00:00,139.17115677468098,122.96186308170579,132.6035121530455,141.73695310648537,146.36674555704707,167.89968507014288,136.91779478957108
1,1985-08-03 14:12:13+00:00,154.18371753057,159.82766475858193,138.17225401054114,136.798032170648,133.8675867182249,175.67696367689535,146.00990746943188
2,1986-07-21 14:04:59+00:00,145.31062183398518,140.26539920273913,124.78109538152918,139.42497662698162,133.55361275718738,157.65115537792954,144.80526665015395
3,1986-10-25 14:01:41+00:00,146.95134236942363,151.64754645189947,130.00116837874458,143.19659404990037,132.71509925398922,173.84331337589705,143.97549406064505
4,1986-11-26 14:00:41+00:00,159.53222391698873,157.45995914623595,154.7794897740949,146.5623184388331,150.37807461037718,187.50083442090246,143.98745748459157
5,1986-12-28 14:01:38+00:00,164.049359671629,156.32181529928255,158.2188765620021,156.36114259617685,154.4626385791031,184.18182737623704,144.0924016681152
6,1987-01-13 14:02:06+00:00,173.64009807739146,167.21950640333952,160.49143716532805,161.3761739215298,157.13201331607596,178.30326314995855,143.39129949661105
7,1987-01-29 14:02:34+00:00,170.27749126366987,167.6111200910788,163.07917322973688,158.83712660423345,158.0172000703957,188.13946744939182,153.22047223211266
8,1987-03-18 14:04:25+00:00,188.23208201227703,187.60731878643995,186.44425753647698,185.9316019796545,181.16383021635727,192.81510492932307,157.83764495822825
9,1987-11-29 14:10:45+00:00,146.61088291502784,142.28174469056324,138.49090336563418,140.6943876667889,143.97983437410176,166.59747853376692,132.5079178148687
10,1987-12-15 14:10:59+00:00,151.16426819466201,152.6758838302813,145.70722156431282,156.58779979591685,156.53380439785343,174.90355928109835,137.29430528152653
11,1988-02-01 14:11:50+00:00,183.51645484343084,179.26303520188853,176.64242353587508,178.61085556924928,177.9093723782819,187.5081988480941,147.93712895830112
12,1988-02-17 14:12:05+00:00,183.66769363850133,179.9583710021911,177.41172423145605,174.92472895989974,180.24424749873415,194.16168322631594,152.1654514011626
13,1988-03-04 14:12:15+00:00,195.52508202573836,176.05233963294737,178.80115520063006,183.65775404374557,182.3588136111793,182.41469099150848,150.99316341597046
14,1988-04-21 14:12:35+00:00,129.14685686187573,,,129.2305965489019,127.1438065806662,145.06495061122786,129.26569924956664
15,1988-06-08 14:12:58+00:00,152.97544592637462,164.4419455134751,167.20849882330953,160.0777370097275,157.20976152927716,189.51281421338817,141.20755384466798
16,1988-07-10 14:13:07+00:00,149.29581753738697,159.51260087656175,161.78042870237692,163.22865045595537,157.42059723404557,172.03831941780297,143.86124242678375
17,1988-08-11 14:13:08+00:00,148.97396481403527,166.12836484064374,149.95949644276078,155.77906089187042,149.4730183803726,180.4111518593526,142.8381589501497
18,1988-10-14 14:13:00+00:00,149.42673945742794,165.17707662148595,151.21184957608511,147.58321683603234,163.12485550911964,186.64421325364162,145.2719679642153
19,1988-10-30 14:13:02+00:00,141.26143856518067,138.72742024018478,147.23322822278115,147.2542169517438,132.3372164987525,,142.67453702131863
20,1988-12-17 14:12:47+00:00,152.76594260514585,150.11276264448816,156.27667818330272,154.50055186737904,162.8183206486717,185.7367768818249,145.18417021341716
21,1989-03-07 14:12:02+00:00,146.36612321907356,143.5112661971374,146.53476679761366,152.61546081824645,162.29854081429997,175.29784405411547,145.14031378724428
22,1989-03-23 14:11:21+00:00,159.84338098543938,156.48350609967994,147.29181478664592,158.86344343175574,158.93689951306436,176.7123013155317,152.33470022608148
23,1989-04-24 14:11:18+00:00,145.0432075094925,141.53890287226176,133.84999946918626,141.252065702163,138.76793586809353,166.50907532429866,140.23235121014199
24,1989-05-10 14:11:05+00:00,150.56554958427148,164.67898551525477,150.62543763848507,149.38930658579253,147.65433073148998,182.22520256395228,144.36012293083235
25,1989-08-14 14:09:09+00:00,,129.91845861220668,118.94187671566243,131.21687801213986,134.4752656476099,148.71754548903667,130.2642283041384
26,1989-09-15 14:08:15+00:00,149.00871946825495,172.40514693096216,145.85730653430136,159.6472837255404,167.98573309482506,177.36249969271276,147.07446319391627
27,1989-12-04 14:06:13+00:00,144.60155071093976,156.76273863604695,141.73009504132813,142.0067062193652,155.08468154459598,184.10578948048249,142.87368756567952
