,dates,mex0120-0000,mex0120-0001,mex0120-0002,mex0120-0003,mex0120-0004,mex0120-0005,mex0120-0006,mex0120-0007,mex0120-0008,mex0120-0009,mex0120-0010,mex0120-0011,mex0120-0012,mex0120-0013,mex0120-0014,mex0120-0015,mex0120-0016,mex0120-0017,mex0120-0018,mex0120-0019,mex0120-0020,mex0120-0021,mex0120-0022,mex0120-0023,mex0120-0024,mex0120-0025,mex0120-0026,mex0120-0027,mex0120-0028,mex0120-0029,mex0120-0030,mex0120-0031,mex0120-0032,mex0120-0033,mex0120-0034,mex0120-0035,mex0120-0036,mex0120-0037,mex0120-0038,mex0120-0039,mex0120-0040,mex0120-0041,mex0120-0042,mex0120-0043,mex0120-0044,mex0120-0045,mex0120-0046,mex0120-0047,mex0120-0048,mex0120-0049,mex0120-0050,mex0120-0051,mex0120-0052,mex0120-0053,mex0120-0054,mex0120-0055,mex0120-0056,mex0120-0057,mex0120-0058,mex0120-0059,mex0120-0060,mex0120-0061,mex0120-0062,mex0120-0063,mex0120-0064,mex0120-0065,mex0120-0066,mex0120-0067,mex0120-0068,mex0120-0069,mex0120-0070,mex0120-0071,mex0120-0072,mex0120-0073,mex0120-0074,mex0120-0075,mex0120-0076,mex0120-0077,mex0120-0078,mex0120-0079,mex0120-0080,mex0120-0081,mex0120-0082,mex0120-0083
0,1986-01-13 16:09:40+00:00,,,,,,252.2153849364505,243.16874571391804,244.22156671216695,236.01185251035173,238.60077714789654,234.64530264461098,237.52025932099042,233.52447068492665,235.27670125593414,229.32832302589017,230.26499334951995,218.20670638175514,208.39616676492514,198.40644221957444,192.97165644468387,187.0699976177351,179.4864082728674,181.46238346029597,175.1907418649992,171.1876445510807,164.31219400681252,160.76100070077894,150.65946760472053,140.95795378815455,127.97885433688586,115.43598320904451,106.6439740700468,99.55809668477332,89.85282773622596,90.86858324055561,71.7558709514965,59.27185560247712,53.71677157394239,49.62195298988313,33.599207813740215,23.80305335892785,12.942946401454936,,,11.844989591353446,,36.10968663003402,53.75137379383174,62.863453970379716,,,97.35975774615773,,,,,,,188.76087700363482,,,,,,,,,,,,,,356.106524347164,349.24709672946625,351.0945312662369,343.113607533293,343.2127520781553,343.25830518624036,,,,,,
1,1986-03-18 16:08:16+00:00,87.62363201188978,,,,,230.5611896255897,227.12000752247909,219.66332091062728,222.8004274126475,212.07585057613505,211.64295843261024,207.71544217721816,208.78414340285627,204.2717305644417,206.54743958295046,203.94672902398176,191.32983243659555,178.45375870845785,171.5836831858532,161.00064001035238,153.01578816146198,151.75758783807944,144.15717302673914,146.770651952185,142.02995780209835,141.02772190749278,134.52727120571768,131.73398850980547,110.229327336162,105.13874153090889,86.63524387652352,79.55394918359896,72.83692406160976,72.68512775891918,67.06317864404497,59.17839537968412,48.45716237107462,39.511968300239765,30.472375397044157,24.99849124762654,11.000866414740356,-4.531741628952166,,,,,0.009877306299285515,17.640809919815155,28.62834325385893,,,58.427273473340406,,,104.62413733493818,,,,,,,,,,,,,,,,,,322.1622835244571,317.9501375810915,317.2941950128031,310.57958276031377,310.3441552655517,305.221828735232,,,,,,
2,1986-05-05 16:07:11+00:00,82.80836292341995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-09-10 16:02:57+00:00,169.73689924197336,182.64219743132267,167.54200105989074,177.42159381009162,176.39192637865648,167.22580369048785,170.6658309626466,155.6671372782239,162.8888747427307,164.81518892412362,153.9362130936443,157.6315561150837,156.17844022954333,159.99531688244545,,,,,,121.75159101931284,,,107.98779825887463,,,,,,71.03012611172407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7665542757669,218.82241472915507,270.51956113715534,293.3783028912237,318.66402873036844,300.8372996174496,276.2722239818916,311.8219445915697,308.1503320009518,304.1194027394185,299.82621426513026,290.27126208582314,279.98984160211427,282.7551278850779,277.83466657048405,266.7591004527596,248.66941985650644,250.30623516856167,248.00021333504404,243.35662183894644,247.25948009417775,238.41046899811627,247.6943389229185,245.13957148900738,242.92169426657375,237.59176791337444,240.39867643980278
4,1986-09-26 16:02:27+00:00,174.2253704894486,179.7884126628464,170.95745208343988,177.74693374186558,182.64522299211592,173.02607832532658,174.2858398252689,165.09545872780944,168.59805921549963,164.29138021229818,167.08674747435722,165.27416535978674,165.10224720918205,161.77805387869918,,,,,133.125109595207,126.33403937294196,116.44744976329335,115.74021205573068,111.72183667182424,,105.78336580307754,,,92.21701041523677,78.17660943252902,,57.49013877167536,46.22585448484329,,,,,,,,,,,,,,,,,,,,,,,,,,155.61402447892368,226.8137829976469,290.0350027968078,307.03536088585224,315.33348209077883,300.76460764893153,307.6152906084468,319.613243393485,327.25231110301377,332.5639398171946,319.8586049006088,310.06631520775016,304.5640115234594,293.52153425508544,287.42864390612016,278.8000015919448,268.8627228426857,270.2178801593996,268.63532147567696,262.517910184476,264.0008200920396,255.9207329783068,256.4331865517885,256.5443947687327,249.36953239834435,254.1396803588724,249.69061167005427
5,1990-03-13 16:02:52+00:00,205.12790137832468,197.48672282193596,195.45859836076352,208.8453411994013,212.03114934675187,208.2428240833865,207.50143016880074,198.5781890995873,197.93867775880187,195.92884456769508,197.21191449047637,196.7884014270053,201.36536341450767,197.143945301626,200.27568776012453,201.9690678959446,200.2574116136723,192.94479980916233,182.72332203330575,172.2455247509868,167.9619513596147,163.95900560186888,160.2315816195169,163.18523585376107,169.52808293501303,169.39367587655457,172.21025364799277,171.96915535711102,166.17865671526533,153.4542466712291,152.1526622715609,144.25926428325408,143.13023293596456,135.7302981936035,,118.49314580820574,114.20499154676453,101.89507024618626,96.02125094063342,92.19351704215876,76.54072456925172,76.50242541825254,57.911842755833334,54.606272130428316,49.90382909767705,118.62912044562228,135.02814930628398,141.55396780460495,147.50133255585666,148.75680529804356,157.7447085596581,163.19329480045099,165.16580644252795,128.1859959051453,67.47303488480017,,269.05985551469035,277.0961084376927,274.3087693069341,278.7267994381923,295.02671612968265,288.5668486263369,,,308.7424745195606,324.63742739678327,321.1988140360008,315.6678346654797,302.68401017238216,291.03158279101984,284.66775263789026,283.1463544486131,278.89649433527825,274.7247885369793,279.6135212609965,275.7462761847512,277.2681171728997,272.39811408810016,273.44128703077706,275.2818036018152,282.39188017232505,278.80033905395607,279.3186279661471,279.47621184658874
6,1990-03-29 16:02:21+00:00,,,,,,,,,,,,,,,,202.30064369899685,191.58528734978842,186.76670416961952,183.35017326267072,182.82055319563233,,,,,,,,,,,,,136.88929931500053,,,,,,89.28523802252118,84.92922938471906,74.21188594153497,58.96545856832684,63.29958380341859,62.33136683173636,60.61844517112711,116.59281286564804,122.03849154222527,125.90559881843805,144.35641481214415,145.38279870435898,154.0458139061996,160.96930672570136,158.05559671180117,141.56597538467955,58.31042736079007,,244.32961133602345,253.33038098426056,259.1756576430603,272.27577492398206,284.3049111909324,278.79630708353005,,,,297.6652560491669,310.6610377450106,296.19116898579927,290.9513136242459,277.45513971144453,272.32508135150744,262.27245103952504,261.9829083825166,258.00366139721535,258.1348859464043,259.4417542732921,262.43804768756684,260.31844282804707,257.9366230083582,255.1130984774769,254.18321325593712,264.7533777463327,,
7,1993-01-16 16:03:54+00:00,199.01558685299233,203.17953495102176,205.97992193946783,222.15517087821533,222.96405569411357,221.9866827668635,213.46405260332295,210.13599393945287,204.10076576806148,206.81863492190377,209.26405668213346,207.82568047372774,207.1030470800806,207.08728516292615,202.49308802989998,203.65653143558427,192.50607901730544,178.8072323724679,175.28158442276668,164.80103793212913,156.4249402916842,155.8605693862005,162.51791766285305,164.54244799116236,163.99659508196405,158.35897672739287,158.92660753825868,157.73827192077323,156.56636156075683,146.85466593808013,140.0849991333415,133.1982885610509,,,,,,,100.62322153652397,100.1617344649948,82.26047890529455,64.49530425390218,34.66586718082057,,148.66951902671408,169.23037858681306,174.41065211028496,182.03415231606917,191.54152577049712,199.14197332760048,205.3873083892993,213.1742292092193,228.5573204508956,239.02485674765052,252.17303013640043,265.8156521619874,279.2977757264173,293.95269557626574,291.90308428658693,298.6278797317875,296.8741033824234,296.3057541678082,296.5022697589127,297.6797236118411,296.3303098428036,289.35113089979427,290.51379390981816,281.90982135883854,274.06472950221394,264.5443108378787,260.6764261664758,253.05608111298275,246.59060341203624,246.50372923027655,248.57014793558375,242.17503033449103,248.12528812901178,235.560921394112,226.53437535819194,235.74229980997754,238.7555133283526,246.0603560194157,237.07684396486732,247.52153833448662
8,1993-02-17 16:04:13+00:00,,,,,,,,,,,,,,,,194.68536873648634,188.0446480604204,180.0208083809962,172.0200166325621,170.31105641703348,,,,,,,,,,,,,,,,,,,74.85478541065712,69.65550607906002,80.95162897438448,79.98859724461214,19.30320546869647,,134.50953471192759,156.78581407034133,163.0620936943757,171.67927576105885,176.39181000198866,184.0023922433224,197.3501709949836,197.78292117275384,216.7448853197804,222.5922088455219,239.3469732364712,268.0558056038669,279.69432053796777,282.5439795316672,283.24548734394295,292.78124839746977,300.65816045957877,296.33014809282355,282.1422040269234,283.87505805875685,284.40860118475433,277.74532238802595,271.5349645041697,266.39494913949034,259.57496821588046,247.6834093866946,243.40072359178097,235.68800214147961,232.91080364157497,229.64166343873893,236.65601817772864,238.85916989583797,233.43245930307188,230.95191225380484,230.19942726048956,229.5580838151502,225.7826766638136,237.55870997928773,,
9,1993-03-05 16:04:22+00:00,,,,,,,,,,,,,,,,191.8078456451122,185.06765491573321,181.13501812006862,178.6824277569362,167.4634241817893,,,,,,,,,,,,,,,,,,,61.29608690278959,72.08182410841073,88.36372271100389,63.70443034310703,36.77558719978141,78.90716874311698,145.75163624767399,175.1686353931347,185.62925144825152,177.97565021438578,185.6589904309133,193.18194809441698,200.84240135276843,209.71439082121157,223.24573316959436,229.456370726768,236.2222777990925,254.98242791601857,265.8735018854938,273.6236511960926,272.2264775111314,276.3478797070833,285.7447067451553,281.7384522918199,272.08594148948356,271.8576754477225,274.04952374653317,267.1622814788001,261.64633228532705,249.1229729328236,241.45647009911264,236.12548018773168,238.40004684526886,226.5642574802942,229.03221478566974,224.30291336052983,223.78206843500686,219.72430250960957,218.00426906841537,220.21042811635954,221.76831804098106,219.3307179243846,225.5225922205561,229.51473975011305,232.83154959570334,234.9954898046983
