,dates,chi0353-0000,chi0353-0001,chi0353-0002,chi0353-0003,chi0353-0004,chi0353-0005,chi0353-0006,chi0353-0007,chi0353-0008,chi0353-0009,chi0353-0010,chi0353-0011,chi0353-0012,chi0353-0013,chi0353-0014,chi0353-0015,chi0353-0016,chi0353-0017,chi0353-0018,chi0353-0019,chi0353-0020,chi0353-0021,chi0353-0022,chi0353-0023,chi0353-0024,chi0353-0025,chi0353-0026,chi0353-0027,chi0353-0028,chi0353-0029
0,1985-01-25 14:04:27+00:00,183.28491650701272,169.15467556042142,184.37780812155123,172.4662762562703,167.39937370134007,177.29914628239382,173.15218975856726,178.83123143019145,166.7697019088999,153.3285224684753,160.99891782838125,190.01214565577857,202.68765647617997,191.58306965386146,184.7998131666214,215.01502339433054,210.21766224842156,185.96756534108857,171.58042659281887,,193.2860129592156,197.47474564150247,201.97885505406097,209.66450840739367,211.84329435323082,203.67238732209032,,,183.95955632561626,184.78941482921024
1,1986-01-28 14:01:10+00:00,178.5735973139841,157.60638118102779,156.24973111121966,159.1040271043425,146.290468844425,146.3225519609121,150.8856000120228,149.36723239294747,146.1617788323319,146.05783352790058,159.954890165117,178.24068839350872,179.19510720352633,167.41964666779458,176.09701026458265,219.3826011920851,182.1540563133133,166.81611019308323,138.76527067023108,141.0657646791272,155.53903336877698,168.11322864289417,168.97242797585184,182.25768524054897,175.48020501726648,171.71252512065985,155.14796969550113,142.2361026636339,148.0892542895179,146.459145179369
2,1986-03-17 14:00:06+00:00,189.4326149156539,165.24780876864898,176.15030857145928,182.16892559314869,180.03083138445498,172.93071955072335,175.47602786414654,187.48480230162676,181.7720447818245,172.5120097605599,169.9342036880683,195.45816693979896,185.33995369083158,181.73411396838588,191.28468853840454,200.16617428844978,203.72916940174534,177.32930495505815,161.24181612660408,160.87419311910583,176.5442088558803,190.76692425370175,,216.1425062766418,180.6646080714288,179.30824015092705,177.64674730634363,180.02584509314653,169.2578977514586,171.54025106331022
3,1986-05-04 13:59:02+00:00,171.15591831475743,153.50637567730706,155.12005830814337,139.1275692036122,134.32806402938428,158.42233628376414,163.44940515604884,165.67508278606255,166.68576311373283,150.36468915027132,144.37023524629683,152.6941643797369,171.99032141637178,173.03350965084908,125.77774998033043,219.45511246492075,186.87774308330492,175.18267821225953,152.3068820547242,152.93886148032323,161.06875264377675,168.8481969942527,170.11401315902992,188.16886209594483,184.83917155407016,168.07925612105413,159.94015121044538,148.02156831576355,140.64944038109107,28.996280837428685
4,1986-08-15 14:01:53+00:00,179.75178721262452,157.59248301105316,161.43840283245146,169.26582328972268,140.04868820367142,145.77338002288923,134.11687394029178,116.84109073286088,143.60117595277137,137.9850536710715,139.7109272098267,156.97510772412213,172.82745743152185,177.5289075472055,93.93352618969877,215.22466519511593,169.7987654785846,163.0052459691558,156.8349112579812,154.2787652038448,135.03051177667922,176.12319923006447,183.09462055582839,198.0148420760031,196.110754134672,136.68327933679728,85.4130261465684,107.09532637604838,76.83395833105706,14.533976761825594
5,1986-08-31 14:01:16+00:00,146.34871998957917,133.2749146618228,,106.43251558855874,,,,102.15974323454613,112.99963951068229,,91.74280748005745,131.79058297320856,147.36961305397094,131.3983295080381,93.87001116888457,,163.72165135717123,152.62602778408225,132.84973520839475,,,,,,,,,93.74110663724012,77.3705571584838,39.886610450855436
6,1986-09-16 14:00:46+00:00,157.1344280095712,144.2142940313259,132.24724417822165,139.6473490246954,,130.28206276847425,123.56072987381908,115.11477198245821,126.20944334371481,114.38123515827203,123.09021403202084,138.78847262242786,152.79585306887594,143.6974379512337,102.19096940490203,,162.88104807304393,146.92627346835272,136.90916716010162,,,,,,,,76.93835412562602,94.7921318484428,96.02854593872999,30.43155967568645
7,1986-10-11 13:53:47+00:00,177.91290268982584,165.37857988909127,160.58946785052837,156.05797686709016,164.90665844361828,150.6748901340186,136.22624022652,139.69691071814725,137.08811342297238,130.37584494805827,139.55683901208505,169.2578633309899,172.7735572669095,171.50060160957628,162.34178718316417,220.55662734004915,179.37271053332915,173.4933508079647,163.5840450757811,162.40917356474876,160.85513137920663,159.43547146414966,174.4833288167854,187.97652023204898,185.17666282663984,147.88484131497762,116.17136620688012,102.46512987442816,113.36336862477583,141.0914213521279
8,1986-11-03 13:59:10+00:00,185.17406911932338,165.69348230974543,168.24407113442805,160.83115638861807,162.9065389378383,160.67931992767848,144.3823999921097,147.1624757314289,145.49319839223506,135.88797183329336,141.54527255939968,160.37302946758217,168.64398944429632,188.0614256578354,179.41464251442815,197.2805498270202,181.38420639901125,172.3238627440266,160.33362019149834,163.574445992912,150.42847769450816,159.24460776977782,171.10419982929884,183.34721324833254,186.30326970390004,158.18566179686565,104.97532513518544,108.4891669362923,116.62833371149759,138.77760818409976
9,1986-12-21 13:59:13+00:00,191.15528043950417,177.7278733125254,187.96784145964276,177.79295295123273,156.81322776990243,161.15451666116195,153.6922740376964,175.37106833891588,170.36774639972379,158.99170019524064,131.39440637424354,150.85855078851876,181.7697804597849,200.0216573824861,194.86203735401173,200.5474437096036,187.76366248265282,172.99406424795737,156.81387700543712,154.96442150808306,159.79760195714346,169.70988057429489,174.9312164797249,174.80414279611475,184.97939582759312,169.24141903387493,156.0407728758106,153.57808351435114,154.48469838758328,163.90946373993685
