,dates,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
0,1999-07-18 21:58:25+00:00,,,,,92.49406926571264,87.73287365888535,,,-29.623474041472637,,,,,,,,,89.1587191209909,98.7903635623208,110.54062538351327,120.81205211291997,119.44022138218992,113.97358133186324,115.14350774091213,,,,,,,,127.65707531373897,,,,,,,,,,,,,,,,,,,,,162.9372662711172,,,,,,,175.2878087280224,,,168.742782530658,167.05343109797082,,166.6941144133615,172.32279657727875,165.44874116802805,170.9404160818176,173.3278136400934,173.28336923996406,168.59905062126145,170.52158794051016,173.81640718075036,173.82364313752004,173.08183032400282,172.47793593736475,168.22240918327023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-08-26 22:04:44+00:00,93.52289943605125,95.51741479561349,114.1178439027654,120.7218987049205,,79.45547290226499,74.24788532158688,,,,,82.16826307418533,75.2313416611691,92.40991597104978,109.55088140126908,110.55689135540618,119.09655044970792,120.0998334318306,122.23308128943151,126.64363262395607,126.46738051191194,130.11393087791345,133.99720391034282,141.6318326104148,,,,,,,,,,,,,,,,,,,,,,,,,,,182.87597726774194,188.74920585545541,194.74886195044772,206.80958762328416,219.7068133637182,216.2040966074602,212.37957200305348,212.83340901311513,210.85934192302398,205.76716082739526,207.31726879151918,203.0205618134853,199.11451977592958,199.37535027158788,198.96209422849432,197.44512607215722,197.93899194310634,196.21047577986525,196.46835209195277,202.14669290269228,199.36503088148822,194.67736075057283,200.82849280392708,198.3939615342297,191.8116361909971,190.86099868310404,196.15357039574258,193.53484657309878,189.2355913285553,193.34572941951944,190.44346485355425,183.01336779091613,175.99479666047594,174.08516702337906,170.7328690977243,165.92920410399006,165.093483586452,169.22944669655772,177.92402867031848,178.7024438344684,182.0604215807898,186.11028751942123,192.88716464669707,207.59974944585488,207.36174870743133,210.9625366519535,210.96440538529836,208.49315458108308,191.54527784937991,183.2445016778526,192.38243341644997,190.8005748882928,189.72759869224728,189.47022561322925,185.55847209396802,188.07951044395875,179.74329101607862,181.93204589694616,177.70922697261165,180.75211427207546,184.4618140114107,181.74140077223478,183.7319470891561,183.582415864676,181.6325690998526,183.43975795450137,187.76974916351108,173.1707773401673,171.95649049191772
2,1999-09-27 22:04:48+00:00,97.70051248373201,96.32409290953083,108.10310763275467,123.84073673077793,114.8556358498202,90.06529911681713,76.32867911806983,48.1105944173362,-12.736246083758598,19.20365918947897,47.784950626954064,74.79465499180439,81.77467837000799,91.21223705562647,107.85809330899855,114.17215814634446,117.83255744781675,119.56125017071545,134.55520330092887,131.7922247509818,133.8705437600327,122.0091303481736,121.96519695767829,130.29343187491918,134.43933827302277,139.98522196217644,142.40473644703206,142.78413216964879,144.15118633987976,142.39520523832184,132.78494462498787,139.0895396465344,143.13232764953523,139.3687296925118,137.7681919193784,138.4294895216328,141.18700483110655,137.96480127557066,138.35171754214562,141.93838893730293,139.66107221398227,135.18982622492948,129.44126298278454,128.82577005157324,127.3931890189038,121.82637181996311,120.34182331858636,134.09335480081177,147.3360355785887,148.70739723682897,161.33408411987685,170.432563199618,185.29761037171411,193.62590938393055,201.73003247788046,202.90412682242123,202.4107865612616,201.71045118608663,198.73967495037675,204.51598133548114,207.37822675955908,196.21271475755853,202.032014804881,197.55379590968099,203.8208287040333,193.71421141086392,192.43561218447343,184.80916374147688,186.49356289959545,186.26175491343375,192.6051432406267,200.34271547659077,201.265884819989,185.64723835328007,183.2640968029161,176.23452242927382,178.32382788648502,186.89689012926195,194.62803738881914,189.4575039485156,186.23882493798538,178.16581101195723,175.76158467991672,176.06567118091218,171.90892718662036,170.28477028524523,173.4084577910096,174.72385176789984,181.65587024651285,185.69450146567414,184.88314015565817,183.34237920333808,189.235804619971,199.407972183832,213.3662518826755,224.73724353711475,222.64705491553562,221.01603788271518,204.27551693515204,,,199.97195441383238,206.32863534949493,201.10061944399305,193.23290986374096,186.61159952230403,187.55875997062722,179.56015165396482,176.8870836675337,174.94516768194293,178.72297353651913,191.8281018869122,191.65292918387604,194.5008282848295,196.3118678235027,202.4478643804052,196.07555338969084,185.05219269197042,194.76262815011827
3,1999-10-13 22:04:48+00:00,99.50977988398182,91.3602209585463,103.6765137245405,116.48239856514287,104.66187933389,76.47280188945459,58.54017578994811,,-18.68445951423313,4.187893575863754,38.13394027353712,70.03513276239835,81.07565143180739,89.66744458548287,101.63946357911051,116.04040032217655,117.64229489907173,125.42723417094936,128.82748191508907,131.74162002022675,126.79794254840981,124.81957258556042,119.75468498710026,123.11460566336119,135.63383124971176,142.94274206050198,141.3883040993045,143.28627208928944,149.49208500236136,146.67564363453334,142.53582009427947,138.95278839323606,,138.09399717683482,135.76024381520534,136.23421240122045,132.51420052454753,132.74719959320848,132.59544590971373,140.51585608748252,136.37529998465433,131.3209421385307,126.98140044070769,129.05622047462018,127.62400633635161,125.9792726432254,121.30114078039183,130.156649280371,146.48015782521327,148.13677049794927,155.87045958600967,170.4145512428876,176.60076137506954,182.0451025649969,199.89743449273175,198.06474667996648,196.62754984174217,200.64981870400533,193.5891473254816,193.16942949270214,197.8213320675327,192.56927701183065,200.91413661992465,200.43603869507524,200.72967344175646,197.50261107855232,192.47504808856294,186.90332164965167,186.6327872941293,184.30628672601108,181.7836609597806,183.3802451899042,188.72185564534374,192.73458749377698,180.91615205865978,178.96370570966226,,,,,,,,,,,,,,,,,,,218.43330118932158,221.00522070990286,221.04636741417602,209.9473099098793,210.35847830983056,,184.31540854473914,202.9576888971223,198.8975882572399,207.65159139258202,196.7796972752119,189.46163975522654,185.53349253005206,181.3011521739644,178.13674387879774,180.06808231773806,179.00336485574346,186.37659171037797,188.77796378391832,191.90089100405763,194.48007718506767,200.1646531589372,201.45048966803068,185.30463991606368,188.17687879428905
4,1999-11-14 22:04:42+00:00,91.43757280259469,107.22400947758582,,,,95.66194576809022,80.49696158434772,43.39145160759492,,23.64924499687751,45.30062925481096,82.78530526545391,92.5719630374011,93.6066958666402,99.93411596456546,117.63750176751384,126.26935316062169,128.47409044182476,134.54541205286318,140.80282732450297,135.11053870164577,136.57963267388575,142.21883997101054,140.18817626468658,142.63702877947233,142.29960250875575,141.05671584339015,140.5155740533696,143.6801295348232,134.94788938134374,133.63244963443856,136.61428547371486,144.1599901962066,144.48844823620297,149.46248086349797,145.07793648582114,133.54169670791245,135.03622606336683,144.81546858954678,147.84039946591372,143.19276457786245,140.4703345624574,138.33194811291736,132.99021028970563,128.92438171374366,122.68586686985996,115.00936611885051,125.0048801449314,138.99283707140933,139.55317184797093,157.13784059348063,165.10034171906688,173.72847649799735,183.91183928087378,197.41744732251595,187.6864499769799,186.83201435490872,193.31686201476492,194.38041064566815,188.49850300105217,187.51148031256588,177.2908782949294,172.709781283907,179.04660195999412,184.64420068466694,178.42651186975795,185.962300270484,187.67686148801667,187.02517021799392,180.5532726385794,177.55100247101373,176.29692183490363,178.58031247160991,181.5084266905687,179.6442902886792,179.57517644367226,182.6612954733919,186.74760753232732,192.61254705337663,198.3109915111874,196.55645066799144,188.09225414353838,162.16974208359701,163.16032603663672,156.28218532504587,154.86727624167077,161.5834209760411,160.60751180011133,164.08378430720467,180.20961942866413,179.4001814632725,195.1353139731781,205.81820944288242,205.43924769693564,198.73695180248058,209.52940882630804,207.22632627636324,208.63266751687792,188.44537180483923,199.73534642525297,183.00415676868096,191.40635687399856,194.36101106097308,198.13452349930918,199.5443754246954,188.44972984340183,183.39764124426398,179.9087132148982,173.94292240981738,180.41535772975072,177.47408205521972,175.56168932520706,187.05299347259083,168.62181595359294,188.38339194579618,183.03190783269386,185.00739392929344,178.11233888883075,181.37184246724942
5,2000-03-30 21:58:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,146.9313004242422,,,,,,,,,156.34703544151833,159.56238021852337,,151.99584911407933,,,,146.00918210718262,137.25807254055525,,,,,,,,176.2174526144697,179.92573152702732,180.97669769929212,,210.2233473128296,,,206.52587448981777,210.76794194573526,,,,,188.39302304725857,,,209.62076564475356,205.55554170408112,204.4463130447226,,197.78264938866334,193.44469304382108,197.19072275115613,199.03274109885314,,194.6298645551825,197.22468183689566,201.78019921862344,191.31317635010836,191.94257118841824,179.14197216596727,187.49146511905397,,181.15447868989526,178.9945840924001,168.9147043134513,157.34435292178472,174.39509060890103,179.48020055321496,184.6670371214525,189.68102974686775,189.1862061636135,190.46793396111715,199.07675363532456,200.85096525300895,198.8847249329699,195.06299353190934,212.29188096171896,,209.10336454886632,192.55041531617528,193.97614595924475,,216.6923760409824,202.56550842022205,195.99259293169683,193.08671202437745,,195.7009590090764,189.05449481916736,193.8574433344083,189.5269714991244,184.4744295325988,176.07678498874924,167.75856844300742,178.3338241975139,180.40245917843362,164.3395661671671,175.29392923174677
6,2000-07-11 22:03:17+00:00,74.51318501599621,90.36257257700095,,,79.69089244253307,55.876304404127126,,,,26.31046578677026,43.702862277877465,52.65805500093878,50.2332829492068,50.6057194590496,55.87828095311571,63.60025192146171,69.97749605549805,87.31656271252686,89.52658990300932,91.61718051689095,92.32131496711287,94.15681885735941,91.91777988425264,87.28959777439101,88.03369200916495,,76.8352029399702,77.06693875245867,82.8924157242804,79.98751824393327,91.00948501362416,94.61627704588327,94.25352059031869,98.47671247683753,,,,,86.1599716856141,80.9092396054181,79.76719101537704,,,72.29143199445113,85.29477338630088,84.75048754978044,72.24007039644417,78.23247301621097,97.55624653976926,114.82113072227715,,128.3057589244556,144.87442819580795,160.6358697940296,148.26792868989915,148.7522886593803,148.73675840161638,150.98867538120416,156.675828282829,157.30608062600737,162.89860718322342,153.1425223503561,149.22925579699495,150.42847956071734,149.726254721597,145.93750560872337,153.5766102961963,143.3782374445068,140.8126267690538,147.6657238330115,145.7652964480768,141.08096111121677,,137.48391705699004,140.7406371525679,146.15770514060006,147.21637323102792,144.32108903105612,149.23505464372244,157.24513021522364,146.8246838183373,141.94491967851792,143.09977224286877,140.59799243960276,134.93448892867883,123.38747419447013,122.62211196329052,125.0756884147906,134.34451586558458,141.90226674141098,148.45969247662907,156.96066381880306,156.31939556347493,171.58319134656767,172.746973714068,172.01841305659397,151.69543878262039,145.18500474333848,,133.68904819030078,134.12561368076652,143.48468066477577,142.38517400678322,142.60233048333558,144.81008703958787,143.19696428811983,137.4553384518374,140.06409152976835,147.09430390992793,149.14107064239926,145.70884476001243,154.46401363105247,152.32827564112216,136.12164823221156,131.11925893361035,136.38399588932322,148.57010402335135,140.9773863842157,139.21839592380263
7,2000-07-20 21:56:59+00:00,72.1416296391355,,97.97658812730842,105.99909131695382,,69.27114554789448,,,-25.19214705236016,,,,47.339923518828584,53.19241884706571,63.84239979301336,,78.1128816572494,85.75793822753575,97.52700697637499,97.40371029996466,102.64557691693625,104.09291074648816,105.29028990211832,,95.83107955378568,,92.12113017780085,90.10473220735065,85.88507579955511,84.53445331312793,90.36903501604421,105.3077865024844,105.17272084224363,101.54461198832557,,,,,91.72219347742413,89.10074440621852,80.20680740245339,,,,,,85.36557266942273,103.97700365987109,109.49475975677876,120.48006035237165,,146.85475792594244,154.23328932960067,157.5123276148341,174.7425509920361,171.46973666684113,168.2327772645797,162.59921152871652,163.3254671346117,163.7756540799895,156.99778342445933,158.9309023819294,158.85793115211044,170.98139232610401,164.14402426888148,153.57851630429607,150.8768460532609,153.01475554249083,160.47959901876158,168.01712742426895,163.9705226566796,145.98255153168094,,152.65033128076948,149.05954407356154,144.4486573283557,153.35796070946583,153.14868882356856,156.63604839940407,155.73916093513532,160.64864043184,157.8502655099884,148.52600390208985,147.71646926104745,144.15253050814172,143.97031957708006,126.22797488444601,127.22416604207206,141.18492568999142,151.17065920166948,152.54410954761119,161.41285681853148,168.89061786651337,169.18288183864496,168.48083123939557,169.89568900913576,172.4687293110088,162.5865509918877,,131.19792471646505,138.71582000716097,148.87897463377652,151.65879423278557,153.30121013521511,150.94776811556855,147.33708447386647,144.58199563018354,147.20979387882207,139.89132338445032,143.6435465055933,156.3104497798511,150.44078127242474,153.49213189569235,145.77587577686666,142.9723970394008,150.46952629164957,153.8838691627592,143.30289260441052,149.0957738275059
8,2000-09-13 22:02:26+00:00,,,86.31610509999743,90.86015397415895,81.2302475354602,,,,,34.82509764676152,37.08659329688141,,51.84563696570945,70.72654086385099,78.62017865735386,,,107.32495240387405,113.6622662457119,115.51676254962304,114.6934746618879,110.95303145247348,111.94212671304722,109.6848216213062,96.41412093897698,,88.74031049906088,100.9861554113468,100.46472637920773,96.25474590767836,,,,,,,,,,,,,,,,,,,,,,164.7670918064415,154.29472419371507,167.89747077800143,174.56500054836482,170.7787204248657,169.81158362780153,162.8602645041922,167.26913251917412,169.07399018135044,,,147.06530672766365,158.26831743156123,163.70415083394545,159.8680867637228,154.00064555860016,156.23405819216694,164.56799039180137,172.54186794599212,166.88088634263616,,,146.62617054521132,,,,153.38523276327322,153.60805631340656,156.95525234650964,163.11142502324836,163.55489751861936,153.73664054464393,153.8376259783225,154.1428651837943,146.07336683666315,138.84550091237313,128.9076962023174,138.01007745125975,153.8850889416583,159.3311792820834,167.5287392278246,170.13785134546814,174.9395409860675,173.08348546009768,176.93065089839504,173.43885276341027,165.46405312280197,143.84430404174125,156.35306178407615,153.94372007378777,153.00720980832753,157.841662996494,160.92216754790329,166.7731342498773,,,,129.22163182261508,133.48408401575944,127.73868211243231,138.21807208043361,123.65823497806628,135.99910307755252,131.4745361694075,139.77625451187703,156.4318917635939,147.8385900547024,148.6573628762178
9,2001-01-03 22:02:12+00:00,,135.85109759568917,,,,,,,,,,86.5214680050011,77.8782769579052,83.59849555808783,101.53324650131245,121.3903548504697,122.24145543660352,129.37869712457822,128.35627888550098,135.1223593659763,136.057698565097,143.63161150128266,148.2016595617134,154.76307571632316,146.10974465157295,135.15197892609106,128.5672202404564,145.55877060220482,,117.01648517348578,110.32631963371368,116.41781743363651,115.46372191960512,122.21888956412039,119.85154314782591,122.14696548609962,114.42319485115931,124.51181084039379,133.31835787417592,131.63252787783208,132.7507786288229,117.15676791918152,105.65465172941497,111.81124386365038,105.70260658193293,109.40280300289633,99.59837201872321,106.71186851424264,120.17126804929227,138.39980157696974,153.21535112207803,145.55373591482862,164.12170796522082,182.14065949069865,186.0811719876511,183.63465380706606,178.42175381793808,180.2962946283105,169.81558921338552,182.1418789729508,186.85289434019646,174.23942876754958,161.01831478223502,174.9689132860871,178.8092875919044,171.6957810651385,146.00968574903675,171.7027647959085,178.07054890889225,178.90702932109707,165.99770953613495,162.42399457794394,169.96293316621419,173.5621166330148,170.28718025832225,165.10623862195794,161.75974229625837,172.0931142229225,182.17698061875885,177.7415947510672,161.2093034035121,167.9598421745044,156.558586757537,157.96310682236566,153.89698066093064,153.99267818042458,154.87958440277256,147.3594229622034,144.73194725144916,162.08926606356204,169.78446031054503,173.19941263779356,166.9107777040862,183.41889419781376,183.9908066459379,190.7804707828643,186.07166502148047,181.3711433375852,176.3155208347021,171.10631616104757,178.63788463648237,180.9926553344002,172.36036675020335,170.31183493564782,168.57847081034373,168.95685082052847,167.63253720073234,156.33168911151125,143.04525141209984,154.72803888851746,145.91802425031403,156.90894941218855,155.74692563933297,158.09809319509714,165.97614120873033,164.11396572290957,172.8458231985274,167.99130219986148,166.85575698577566
