,dates,mex0400-0000,mex0400-0001,mex0400-0002,mex0400-0003,mex0400-0004,mex0400-0005,mex0400-0006,mex0400-0007,mex0400-0008,mex0400-0009,mex0400-0010,mex0400-0011,mex0400-0012,mex0400-0013,mex0400-0014
0,1986-03-15 17:14:19+00:00,199.53149925146155,201.0768757953997,207.90966797841415,205.22511454434016,205.6800282184309,200.40816154695537,193.17276777483596,194.2754351201707,206.05390106026366,217.9736233724399,220.32183730655973,210.59065431013732,202.19517613203197,192.94736961246508,
1,1986-03-31 17:14:00+00:00,,,,,,209.78557223383842,205.72467490031738,205.07249630508574,196.02983053876807,202.975303897358,216.17153196306165,205.93891700229892,192.7103840136194,200.52740256778455,
2,1990-04-11 17:08:26+00:00,191.71028560506775,199.1457828838149,197.617083454814,204.26495409570578,217.87477118243913,208.3930810309346,205.57499948794435,204.58743588579938,206.67676038790174,226.68267714076586,239.42440829712965,225.40577052289558,230.19420749397082,247.51254195520602,259.08036387077703
3,1990-05-13 17:08:31+00:00,201.11163409240666,205.2058570981118,208.70516491168323,205.05959752572502,218.39438496446886,212.05796226509443,212.37435947070674,209.72440923465172,208.77705744574274,221.84231086225165,235.04383375022775,228.58681741174453,228.56900398876553,232.2136186123836,245.4260307869969
4,1992-09-07 17:10:28+00:00,,176.03679089659437,,,177.45446038629174,182.42827473382494,182.6139139237572,188.06215072861053,198.55783861011122,212.82345791124067,241.38076572835527,241.53439148916755,257.35333351011906,,
5,1993-01-13 17:09:51+00:00,205.684293726453,210.2626059490236,208.96549431658846,208.49193570150865,212.48435448247298,205.18744156724185,202.18486268197594,206.7319154442021,207.74271938288413,222.67238477876882,238.16022245411776,231.77411154482778,234.30498824110387,232.5462314044383,234.79551076114757
6,1993-01-29 17:10:02+00:00,215.8148859520003,217.89010884405016,212.16767044688143,220.61108008914977,222.79822022564335,210.86912418804116,212.76658385083655,215.07726377962194,218.21529805470215,233.29363854424656,245.21306350881775,222.2327412652146,225.0821647531064,236.0615494687084,243.65516452826228
7,1993-03-02 17:10:19+00:00,200.74436587042985,210.25638324068674,212.1362574326974,211.9395334709876,208.20394182621598,204.75936698308075,197.72964884086082,189.4674315762722,197.97832698261385,220.09866258335512,232.4713657162131,223.969109217132,218.4650100001217,225.926098441923,233.30313491062756
8,1993-03-18 17:10:26+00:00,200.24780427710712,207.6182796166537,216.1826911184727,218.89893963675172,226.3495631908379,218.37995619798528,212.14346397350116,212.42821991034455,217.24360218903888,233.47760956251145,240.7246366903096,232.27381402543244,226.439123408379,235.96678562957482,249.39001160361676
9,1993-04-03 17:10:29+00:00,184.32249134341467,195.94704458384857,196.63748935966274,202.3168760845892,210.21168905822228,202.67512922212157,197.54178672780452,200.43752262651861,200.7189087994795,212.19909121168538,218.03713658925554,207.68135238751844,210.07417421576315,218.66205436756115,224.05191009381292
