dates,satname,nzd0140-0000,nzd0140-0001,nzd0140-0002,nzd0140-0003,nzd0140-0004,nzd0140-0005,nzd0140-0006,nzd0140-0007
1999-09-20 21:58:32+00:00,L7,373.50,378.24,385.78,389.79,,,,413.26
1999-10-22 21:58:28+00:00,L7,,391.68,403.81,396.96,399.62,399.68,397.85,403.63
1999-12-09 21:58:33+00:00,L7,376.87,385.35,383.95,395.27,384.99,378.47,385.36,382.95
2000-01-10 21:58:28+00:00,L7,380.69,386.24,385.30,395.67,391.39,390.65,386.01,390.46
2000-02-27 21:58:16+00:00,L7,399.86,396.82,389.91,397.48,398.35,397.64,394.78,397.69
2000-03-14 21:58:11+00:00,L7,394.52,400.54,408.58,402.10,401.78,398.68,394.91,402.64
2000-09-06 21:56:22+00:00,L7,398.56,392.94,388.84,386.81,383.11,372.39,380.29,388.57
2000-12-27 21:56:05+00:00,L7,382.90,390.37,393.03,396.07,396.98,380.77,385.14,388.43
2001-01-12 21:56:06+00:00,L7,374.14,379.29,377.76,379.52,383.48,374.38,385.44,380.23
2001-06-05 21:55:16+00:00,L7,395.88,406.20,402.85,398.56,398.40,389.51,390.07,403.16
2001-08-24 21:54:24+00:00,L7,389.44,389.74,384.81,381.35,382.44,379.08,383.55,379.19
2001-09-09 21:54:12+00:00,L7,391.33,390.74,397.48,393.35,392.44,389.24,385.92,375.83
2001-09-25 21:54:04+00:00,L7,401.28,402.38,410.26,414.09,405.33,401.10,396.12,399.63
2001-10-11 21:53:46+00:00,L7,398.92,405.17,405.55,400.24,400.50,395.51,393.91,405.56
2002-01-31 21:54:26+00:00,L7,377.42,382.92,383.38,395.04,382.36,376.60,385.82,385.98
2002-04-05 21:54:25+00:00,L7,388.25,390.12,391.65,392.20,397.71,394.83,383.84,385.12
2002-05-23 21:54:18+00:00,L7,403.36,409.21,403.29,396.49,397.63,395.16,396.70,396.66
2002-08-27 21:53:36+00:00,L7,396.05,397.93,397.17,397.22,398.63,393.47,388.94,387.08
2002-09-28 21:53:22+00:00,L7,,,,,389.16,392.66,389.16,389.70
2002-10-14 21:53:19+00:00,L7,396.59,397.93,403.89,397.77,400.41,398.76,398.23,405.07
2002-10-30 21:53:25+00:00,L7,,,410.76,403.77,412.65,403.44,411.87,412.42
2003-01-02 21:53:58+00:00,L7,390.54,387.51,385.10,393.40,394.42,395.83,393.25,398.73
2003-01-18 21:54:06+00:00,L7,392.25,392.53,398.55,398.39,399.50,393.78,392.03,400.67
2003-05-26 21:54:19+00:00,L7,398.86,396.30,404.44,403.05,400.22,400.13,399.58,407.56
2003-07-21 21:42:09+00:00,L5,403.61,414.10,400.97,405.86,408.45,400.61,402.52,414.80
2003-08-06 21:42:27+00:00,L5,,404.98,406.77,400.64,400.21,395.18,395.86,410.10
2003-08-22 21:42:44+00:00,L5,,,,,375.07,,,
2003-08-30 21:53:59+00:00,L7,373.22,380.24,379.34,379.74,378.08,373.57,383.58,361.71
2003-09-07 21:43:00+00:00,L5,,,,398.92,403.42,401.98,402.02,408.49
2003-10-17 21:53:51+00:00,L7,392.43,388.89,386.99,395.34,392.81,395.98,393.75,399.66
2003-10-25 21:43:40+00:00,L5,397.45,394.65,395.18,393.32,397.14,392.97,388.36,400.04
2003-12-04 21:54:19+00:00,L7,398.40,410.67,407.70,403.11,404.06,399.29,407.45,420.39
2004-02-06 21:54:44+00:00,L7,395.44,389.91,397.25,393.62,397.85,395.88,389.97,399.80
2004-02-14 21:44:33+00:00,L5,395.99,399.45,397.71,399.11,399.57,399.20,399.73,404.01
2004-03-09 21:54:51+00:00,L7,379.38,378.83,378.03,368.52,370.40,367.51,375.03,371.51
2004-03-25 21:54:54+00:00,L7,391.78,390.79,383.56,393.07,381.28,385.50,387.88,395.39
2004-04-02 21:44:54+00:00,L5,,407.32,402.00,400.26,400.69,396.16,396.76,408.14
2004-04-18 21:45:25+00:00,L5,386.74,390.11,390.42,392.95,390.00,386.38,391.84,393.44
2004-05-04 21:45:52+00:00,L5,378.61,389.50,391.61,397.12,393.14,388.73,393.89,401.81
2004-05-20 21:46:20+00:00,L5,392.94,394.93,396.87,392.56,395.13,388.35,394.18,399.68
2004-05-28 21:54:47+00:00,L7,395.40,395.40,392.11,387.20,391.36,388.98,390.06,398.08
2004-07-23 21:48:09+00:00,L5,395.33,399.96,393.45,395.53,393.38,396.08,396.52,397.09
2004-08-16 21:54:26+00:00,L7,388.64,396.56,390.57,394.09,390.83,388.88,388.26,395.87
2004-09-25 21:49:43+00:00,L5,406.44,405.21,409.89,405.14,405.46,402.51,408.10,418.11
2004-10-19 21:54:19+00:00,L7,381.88,392.40,385.80,395.68,,,,
2005-01-15 21:51:45+00:00,L5,384.70,387.66,393.93,399.59,402.14,399.95,399.83,403.08
2005-02-08 21:55:11+00:00,L7,385.87,387.14,387.17,390.58,384.04,375.76,386.15,393.73
2005-03-04 21:52:28+00:00,L5,402.54,408.91,407.40,407.06,407.28,405.08,406.11,413.27
2005-03-12 21:55:20+00:00,L7,375.79,387.06,425.54,424.45,388.45,373.15,379.19,383.66
2005-04-13 21:55:12+00:00,L7,391.94,387.33,383.21,391.98,392.15,380.93,390.08,395.30
2005-04-21 21:52:46+00:00,L5,,409.54,411.61,407.62,407.86,402.74,401.01,413.88
2005-04-29 21:55:12+00:00,L7,395.16,395.66,400.87,402.20,400.34,397.62,392.72,402.07
2005-05-23 21:53:00+00:00,L5,395.28,399.38,389.75,393.78,383.03,,,
2005-06-08 21:53:09+00:00,L5,385.69,397.84,398.33,398.01,396.69,395.09,392.59,397.87
2005-07-26 21:53:30+00:00,L5,,,386.07,393.26,394.20,383.51,389.32,377.79
2005-08-19 21:54:56+00:00,L7,400.04,394.91,394.45,397.26,399.11,396.99,394.68,403.43
2005-09-20 21:54:42+00:00,L7,385.97,383.64,379.57,,,,,
2005-10-06 21:54:37+00:00,L7,381.86,384.60,384.91,380.02,394.18,390.74,387.74,391.81
2005-12-09 21:55:14+00:00,L7,398.35,399.07,396.52,399.99,400.69,398.38,398.16,402.55
2006-01-10 21:55:28+00:00,L7,397.18,404.99,403.05,399.72,403.18,400.38,405.37,406.92
2006-02-11 21:55:41+00:00,L7,,388.53,392.06,390.03,391.09,383.15,387.27,397.15
2006-02-19 21:56:15+00:00,L5,382.21,381.42,378.97,389.77,382.75,377.76,379.97,388.01
2006-03-31 21:55:42+00:00,L7,384.67,383.88,381.41,380.12,375.13,376.24,382.99,388.35
2006-04-08 21:57:12+00:00,L5,396.88,398.23,398.47,397.05,398.40,394.89,396.25,402.88
2006-05-26 21:57:54+00:00,L5,,,,,,,,
2006-06-19 21:55:36+00:00,L7,397.11,404.81,406.22,396.52,400.84,394.58,392.79,399.13
2006-07-05 21:55:30+00:00,L7,397.18,403.70,407.50,400.67,402.02,397.48,397.80,
2006-07-13 21:58:38+00:00,L5,384.79,387.63,384.38,388.20,389.99,379.12,386.59,394.24
2006-07-21 21:55:21+00:00,L7,414.95,407.11,411.23,405.08,403.46,399.56,399.80,409.16
2006-08-22 21:55:17+00:00,L7,394.28,394.92,399.55,403.01,402.32,401.41,404.18,412.61
2006-09-07 21:55:13+00:00,L7,395.86,400.18,391.84,398.28,397.69,396.66,394.33,400.43
2006-09-23 21:55:06+00:00,L7,395.12,373.44,,,398.38,392.97,,
2006-11-26 21:55:41+00:00,L7,386.35,391.34,386.30,394.19,391.57,388.77,,344.65
2007-01-29 21:55:57+00:00,L7,,404.15,407.28,400.66,403.60,399.14,398.58,402.68
2007-02-14 21:56:03+00:00,L7,396.67,392.88,401.56,398.46,400.02,397.68,397.50,405.89
2007-03-02 21:56:07+00:00,L7,393.90,396.37,401.06,399.65,398.39,393.58,391.64,400.11
2007-05-05 21:56:03+00:00,L7,395.54,397.54,396.36,397.41,399.21,397.04,391.92,399.40
2007-05-21 21:55:57+00:00,L7,391.07,393.33,404.36,,401.62,397.09,390.58,399.54
2007-06-22 21:55:53+00:00,L7,397.94,394.76,396.30,392.79,391.48,395.20,387.61,394.90
2007-09-10 21:55:27+00:00,L7,399.23,393.59,388.55,379.79,367.30,364.68,377.71,388.73
2007-09-18 21:58:42+00:00,L5,384.39,387.61,385.99,390.99,382.47,382.67,375.70,374.76
2007-10-28 21:55:34+00:00,L7,374.85,383.06,379.95,376.28,377.33,369.47,379.55,372.78
2007-12-31 21:55:59+00:00,L7,,,399.12,398.77,401.36,397.09,391.53,394.49
2008-02-01 21:55:57+00:00,L7,398.47,397.93,401.89,396.40,396.89,395.15,389.63,398.35
2008-05-07 21:55:40+00:00,L7,386.38,386.99,378.41,375.48,377.39,379.94,376.30,378.78
2008-08-27 21:54:42+00:00,L7,412.66,411.75,414.23,409.41,417.95,412.60,418.42,432.38
2008-12-09 21:49:42+00:00,L5,389.47,388.96,390.79,387.32,390.53,389.95,389.54,396.98
2008-12-25 21:50:10+00:00,L5,409.06,406.00,400.47,402.43,401.99,402.18,406.47,406.63
2009-01-02 21:55:15+00:00,L7,391.46,390.00,390.50,395.24,397.65,394.60,390.55,396.91
2009-02-03 21:55:25+00:00,L7,395.88,395.18,400.41,399.29,395.19,396.51,392.04,399.16
2009-03-23 21:55:51+00:00,L7,,399.87,408.96,402.22,400.97,397.43,392.76,401.38
2009-07-13 21:55:57+00:00,L7,386.13,379.88,382.93,375.75,379.43,371.18,380.03,372.67
2009-10-17 21:55:49+00:00,L7,,,391.54,394.62,395.86,395.73,391.75,396.89
2009-12-12 21:56:13+00:00,L5,,401.96,394.69,,,,,
2010-01-05 21:57:00+00:00,L7,386.26,390.64,392.45,396.66,398.96,396.96,392.19,387.50
2010-01-13 21:56:25+00:00,L5,400.04,403.39,405.69,406.61,405.47,403.13,402.85,403.72
2010-01-21 21:57:14+00:00,L7,,,393.53,393.49,397.37,394.62,406.15,398.12
2010-02-06 21:57:27+00:00,L7,399.38,391.87,388.17,393.73,391.60,387.32,388.76,395.57
2010-03-26 21:57:49+00:00,L7,,408.28,409.24,404.09,403.08,399.97,409.58,408.99
2010-05-13 21:57:45+00:00,L7,393.29,389.41,386.24,390.47,382.38,384.40,384.86,384.83
2010-05-29 21:57:45+00:00,L7,392.37,393.41,399.50,397.59,398.07,391.44,388.84,378.17
2010-06-30 21:57:49+00:00,L7,394.26,399.99,387.64,395.92,390.89,392.59,386.37,379.50
2010-09-18 21:57:55+00:00,L7,,,,393.65,400.10,398.21,403.95,413.27
2010-10-04 21:57:53+00:00,L7,396.42,398.44,403.84,399.31,402.38,400.22,401.94,415.64
