dates,nzd0140-0000,nzd0140-0001,nzd0140-0002,nzd0140-0003,nzd0140-0004,nzd0140-0005,nzd0140-0006,nzd0140-0007,satname
1999-09-20 21:58:32+00:00,367.15,372.24,381.08,385.29,,,,407.86,L7
1999-10-22 21:58:28+00:00,367.15,378.01,389.36,388.17,392.52,392.21,392.17,402.19,L7
1999-12-09 21:58:33+00:00,375.60,382.72,389.32,392.23,391.80,388.55,391.21,397.81,L7
2000-01-10 21:58:28+00:00,380.75,386.05,390.23,394.92,394.60,392.34,391.82,398.18,L7
2000-02-27 21:58:16+00:00,385.35,388.07,390.06,395.33,395.39,393.50,392.44,397.96,L7
2000-03-14 21:58:11+00:00,386.24,389.40,392.57,395.91,395.87,393.70,392.29,398.07,L7
2000-09-06 21:56:22+00:00,393.01,393.41,396.10,391.95,389.44,382.38,385.20,392.61,L7
2000-12-27 21:56:05+00:00,393.67,394.44,393.11,393.52,392.55,379.21,384.72,391.00,L7
2001-01-12 21:56:06+00:00,391.87,393.83,391.47,392.19,393.52,381.81,388.16,391.41,L7
2001-06-05 21:55:16+00:00,390.98,398.25,396.14,396.10,398.62,387.52,391.42,396.27,L7
2001-08-24 21:54:24+00:00,394.61,399.81,395.26,391.33,392.07,386.03,388.13,392.83,L7
2001-09-09 21:54:12+00:00,395.08,398.26,397.16,393.11,393.53,388.50,388.46,388.49,L7
2001-09-25 21:54:04+00:00,395.72,398.43,399.76,397.71,395.70,390.84,389.75,390.50,L7
2001-10-11 21:53:46+00:00,395.40,398.87,400.21,397.53,395.84,390.91,389.93,392.69,L7
2002-01-31 21:54:26+00:00,394.97,397.30,398.73,399.15,395.41,391.25,391.30,392.04,L7
2002-04-05 21:54:25+00:00,390.00,394.44,394.86,397.10,395.06,390.59,389.08,393.75,L7
2002-05-23 21:54:18+00:00,389.52,393.93,392.66,394.47,392.43,388.72,388.68,389.12,L7
2002-08-27 21:53:36+00:00,393.65,396.97,395.72,393.72,396.09,392.49,388.31,387.72,L7
2002-09-28 21:53:22+00:00,393.65,396.97,395.72,393.72,395.21,393.43,389.20,389.07,L7
2002-10-14 21:53:19+00:00,396.31,399.47,399.71,395.49,395.81,394.33,392.74,393.98,L7
2002-10-30 21:53:25+00:00,396.31,399.47,401.72,396.83,398.48,395.42,396.00,396.97,L7
2003-01-02 21:53:58+00:00,396.19,396.16,399.47,398.27,399.95,397.78,397.01,399.50,L7
2003-01-18 21:54:06+00:00,396.24,396.23,399.89,398.88,400.46,397.73,396.65,400.28,L7
2003-05-26 21:54:19+00:00,393.14,391.41,395.48,397.75,397.41,395.91,394.45,401.69,L7
2003-07-21 21:42:09+00:00,395.71,399.98,398.62,400.54,399.63,395.43,397.29,406.48,L5
2003-08-06 21:42:27+00:00,395.71,399.68,399.80,399.10,398.06,393.48,395.40,405.92,L5
2003-08-22 21:42:44+00:00,395.71,399.68,399.80,399.10,390.89,393.48,395.40,405.92,L5
2003-08-30 21:53:59+00:00,391.70,397.29,396.62,396.12,390.11,390.85,394.23,397.09,L7
2003-09-07 21:43:00+00:00,391.70,397.29,396.62,395.41,391.06,391.47,394.57,397.85,L5
2003-10-17 21:53:51+00:00,392.68,396.21,395.16,395.77,391.69,392.70,394.79,398.60,L7
2003-10-25 21:43:40+00:00,393.94,396.19,395.36,395.58,392.54,392.93,394.02,398.99,L5
2003-12-04 21:54:19+00:00,394.13,398.81,396.07,395.73,393.17,392.99,395.28,401.00,L7
2004-02-06 21:54:44+00:00,394.05,395.38,395.26,394.52,392.35,393.93,394.68,398.96,L7
2004-02-14 21:44:33+00:00,393.74,395.47,395.20,394.80,392.85,394.20,395.04,399.23,L5
2004-03-09 21:54:51+00:00,394.91,395.36,395.09,393.39,395.11,393.35,393.56,400.70,L7
2004-03-25 21:54:54+00:00,395.65,395.84,394.32,394.19,394.14,393.30,393.56,400.96,L7
2004-04-02 21:44:54+00:00,395.65,396.59,394.75,394.44,394.35,393.01,393.47,401.24,L5
2004-04-18 21:45:25+00:00,394.22,396.23,394.77,393.76,393.54,391.32,392.86,400.00,L5
2004-05-04 21:45:52+00:00,391.21,395.32,394.12,394.03,392.80,390.54,393.36,399.99,L5
2004-05-20 21:46:20+00:00,392.01,395.77,394.81,394.24,393.50,390.77,393.81,400.40,L5
2004-05-28 21:54:47+00:00,391.81,395.25,394.16,393.17,392.85,390.12,393.08,399.73,L7
2004-07-23 21:48:09+00:00,392.77,395.28,393.60,393.24,392.77,390.85,392.78,398.39,L5
2004-08-16 21:54:26+00:00,391.64,395.66,392.48,392.72,391.33,389.24,391.90,397.42,L7
2004-09-25 21:49:43+00:00,391.32,396.12,394.89,394.67,393.87,390.82,394.05,400.40,L5
2004-10-19 21:54:19+00:00,391.96,396.88,394.80,395.78,394.37,391.71,394.76,401.26,L7
2005-01-15 21:51:45+00:00,394.32,399.11,396.89,400.07,399.33,398.30,399.28,404.91,L5
2005-02-08 21:55:11+00:00,391.53,395.70,394.97,398.45,396.04,392.22,395.93,403.12,L7
2005-03-04 21:52:28+00:00,393.39,397.31,397.66,400.39,399.18,395.25,399.61,406.50,L5
2005-03-12 21:55:20+00:00,392.24,397.29,403.62,405.66,398.85,392.74,396.98,403.75,L7
2005-04-13 21:55:12+00:00,392.73,397.05,401.32,405.53,399.15,391.54,395.74,402.15,L7
2005-04-21 21:52:46+00:00,393.27,397.68,403.88,405.85,399.75,392.51,395.94,403.25,L5
2005-04-29 21:55:12+00:00,394.74,398.33,404.19,406.03,400.68,394.13,396.16,403.93,L7
2005-05-23 21:53:00+00:00,394.62,398.29,402.25,404.38,398.32,394.13,396.16,403.93,L5
2005-06-08 21:53:09+00:00,394.11,398.75,402.21,404.05,398.60,394.79,396.12,403.68,L5
2005-07-26 21:53:30+00:00,394.17,399.08,401.16,403.18,397.52,392.50,394.63,400.30,L5
2005-08-19 21:54:56+00:00,395.84,399.76,401.77,403.73,398.96,394.88,395.48,401.25,L7
2005-09-20 21:54:42+00:00,396.86,398.31,395.56,399.46,398.27,395.57,395.49,401.01,L7
2005-10-06 21:54:37+00:00,396.04,397.70,395.14,397.85,398.75,396.07,395.29,400.82,L7
2005-12-09 21:55:14+00:00,395.35,394.14,391.56,394.61,399.42,394.91,394.38,396.27,L7
2006-01-10 21:55:28+00:00,394.37,395.04,392.64,394.68,399.03,394.80,395.66,397.26,L7
2006-02-11 21:55:41+00:00,394.37,393.75,392.64,392.89,397.03,393.28,394.15,399.75,L7
2006-02-19 21:56:15+00:00,392.48,392.82,391.09,392.57,395.18,390.92,392.34,398.09,L5
2006-03-31 21:55:42+00:00,392.12,392.79,391.34,391.72,393.30,390.02,391.96,397.93,L7
2006-04-08 21:57:12+00:00,391.97,392.58,391.66,392.70,391.77,388.36,391.59,397.54,L5
2006-06-19 21:55:36+00:00,391.42,393.29,393.09,391.94,391.58,387.50,390.52,396.76,L7
2006-07-05 21:55:30+00:00,391.46,394.03,394.56,392.62,392.40,388.22,391.02,396.76,L7
2006-07-13 21:58:38+00:00,391.92,393.60,393.50,392.51,392.36,387.12,389.81,396.79,L5
2006-07-21 21:55:21+00:00,393.83,394.15,394.82,393.23,392.72,387.60,390.24,397.39,L7
2006-08-22 21:55:17+00:00,394.06,395.64,397.19,394.65,394.64,390.44,393.23,400.23,L7
2006-09-07 21:55:13+00:00,393.91,395.85,396.24,394.83,394.69,390.87,393.11,399.89,L7
2006-09-23 21:55:06+00:00,394.47,393.77,396.24,394.83,395.47,391.49,393.11,399.89,L7
2006-11-26 21:55:41+00:00,395.00,394.73,397.14,397.03,397.68,393.19,393.84,400.93,L7
2007-01-29 21:55:57+00:00,394.28,392.54,395.26,398.10,398.47,395.54,395.83,401.24,L7
2007-02-14 21:56:03+00:00,393.54,391.63,395.62,397.30,397.86,394.98,395.21,401.10,L7
2007-03-02 21:56:07+00:00,393.98,392.28,396.30,397.00,397.57,394.06,392.51,398.53,L7
2007-05-05 21:56:03+00:00,395.06,396.61,398.63,398.19,398.70,395.39,393.55,400.32,L7
2007-05-21 21:55:57+00:00,395.69,397.19,400.47,398.19,400.20,396.74,393.93,401.38,L7
2007-06-22 21:55:53+00:00,396.04,396.21,400.92,396.51,398.79,396.34,392.76,400.15,L7
2007-09-10 21:55:27+00:00,398.24,396.97,398.09,390.47,391.85,390.55,388.51,397.59,L7
2007-09-18 21:58:42+00:00,396.32,395.90,396.29,391.35,390.70,389.73,386.53,393.75,L5
2007-10-28 21:55:34+00:00,394.62,395.54,394.96,389.94,390.07,388.04,386.64,391.85,L7
2007-12-31 21:55:59+00:00,390.16,391.87,390.81,388.77,384.89,381.40,383.34,385.47,L7
2008-02-01 21:55:57+00:00,391.26,392.47,392.46,389.75,386.63,383.46,384.07,387.38,L7
2008-05-07 21:55:40+00:00,394.78,394.68,394.56,391.58,393.51,392.45,387.13,392.17,L7
2008-08-27 21:54:42+00:00,398.75,398.64,395.75,391.90,397.02,395.59,396.84,404.93,L7
2008-12-09 21:49:42+00:00,391.88,391.69,395.73,391.87,396.44,393.06,397.74,406.88,L5
2008-12-25 21:50:10+00:00,396.83,395.72,396.73,394.83,397.62,395.40,400.12,406.13,L5
2009-01-02 21:55:15+00:00,397.45,396.15,396.63,396.33,399.31,396.96,399.06,405.50,L7
2009-02-03 21:55:25+00:00,397.16,395.98,397.40,396.94,398.50,396.89,397.68,404.25,L7
2009-03-23 21:55:51+00:00,395.82,394.40,396.97,396.10,395.83,394.62,393.12,398.77,L7
2009-07-13 21:55:57+00:00,393.65,391.46,397.29,392.28,391.70,388.20,388.14,390.90,L7
2009-10-17 21:55:49+00:00,391.31,384.77,387.85,385.77,388.35,384.19,386.45,385.48,L7
2009-12-12 21:56:13+00:00,391.31,389.75,388.24,385.77,388.35,384.19,386.45,385.48,L5
2010-01-05 21:57:00+00:00,394.61,393.72,391.45,392.15,395.18,391.92,391.00,389.45,L7
2010-01-13 21:56:25+00:00,397.74,399.15,395.72,400.63,401.70,400.29,396.88,397.64,L5
2010-01-21 21:57:14+00:00,397.74,399.15,396.33,400.10,402.12,400.45,400.40,399.26,L7
2010-02-06 21:57:27+00:00,398.25,397.30,394.95,398.81,399.99,397.80,398.05,398.50,L7
2010-03-26 21:57:49+00:00,398.25,397.70,395.99,398.56,399.16,396.74,398.89,398.90,L7
2010-05-13 21:57:45+00:00,396.39,395.93,395.34,398.00,397.06,395.01,397.87,397.04,L7
2010-05-29 21:57:45+00:00,396.50,396.19,396.29,398.40,397.76,395.09,397.02,394.90,L7
2010-06-30 21:57:49+00:00,397.38,397.95,396.81,398.76,397.70,395.62,396.33,393.77,L7
2010-09-18 21:57:55+00:00,396.52,397.80,395.68,395.33,393.68,392.04,393.74,391.73,L7
2010-10-04 21:57:53+00:00,393.97,395.20,394.22,394.29,393.44,391.98,392.14,392.96,L7
2010-10-20 21:58:04+00:00,392.97,394.05,394.82,393.89,393.37,391.97,391.62,393.66,L7
2010-10-28 21:55:27+00:00,393.66,394.84,395.11,394.82,394.25,393.61,392.41,395.17,L5
2010-11-05 21:58:13+00:00,393.66,394.10,394.79,394.86,394.28,393.54,392.10,395.39,L7
2011-01-08 21:58:52+00:00,389.87,391.17,395.01,393.70,396.70,396.14,394.24,402.21,L7
2011-01-16 21:55:34+00:00,390.91,391.30,395.24,394.82,397.39,396.46,394.73,401.14,L5
2011-02-25 21:59:08+00:00,391.77,391.55,394.28,394.31,396.33,396.27,393.84,400.66,L7
2011-08-20 21:59:02+00:00,399.94,399.22,398.79,397.12,396.02,396.24,389.67,399.27,L7
2011-09-05 21:58:58+00:00,398.79,401.26,407.45,402.30,401.51,397.51,393.43,402.65,L7
2011-10-23 21:58:59+00:00,399.99,402.51,406.66,401.76,401.59,397.06,396.42,405.62,L7
2011-11-24 21:59:19+00:00,399.99,402.51,401.85,399.38,399.05,394.98,394.58,403.19,L7
2012-01-27 21:59:39+00:00,400.71,402.51,401.85,399.38,399.05,394.98,395.15,404.01,L7
2012-04-16 21:59:41+00:00,402.62,405.02,396.24,396.46,396.60,392.44,396.16,405.05,L7
2012-05-02 22:00:07+00:00,399.99,396.88,394.52,395.26,393.76,391.48,396.67,403.67,L7
2012-08-22 22:00:50+00:00,397.12,399.41,397.05,400.82,396.07,390.87,397.66,397.09,L7
2012-11-26 22:01:37+00:00,392.06,396.56,391.96,399.27,394.82,389.91,392.38,389.14,L7
2012-12-12 22:01:41+00:00,394.19,395.24,392.23,398.06,395.74,391.28,393.60,393.01,L7
2013-05-29 22:07:41+00:00,396.10,391.47,392.53,398.27,401.95,395.89,395.57,398.80,L8
2013-06-22 22:01:14+00:00,395.88,390.32,392.30,397.25,400.86,395.36,395.09,396.84,L7
2013-06-30 22:07:36+00:00,397.19,396.17,398.29,398.29,400.70,396.21,396.51,400.87,L8
2013-07-08 22:01:03+00:00,394.47,397.53,397.12,397.95,399.32,396.22,395.88,401.43,L7
2013-08-17 22:07:39+00:00,393.30,397.65,398.38,396.86,398.11,394.91,396.62,403.40,L8
2013-09-02 22:07:40+00:00,392.19,395.91,397.75,396.53,396.99,393.70,395.60,402.25,L8
2013-10-20 22:07:26+00:00,392.54,395.84,396.66,397.00,395.40,392.70,394.31,401.43,L8
2013-10-28 22:01:42+00:00,392.54,395.84,396.66,397.00,395.40,392.70,393.28,400.57,L7
2013-11-05 22:07:22+00:00,390.48,394.27,393.67,394.33,393.26,390.63,391.03,397.96,L8
2013-11-21 22:07:13+00:00,390.48,393.56,392.10,393.04,391.84,389.35,390.33,396.36,L8
2013-12-15 22:01:57+00:00,389.65,393.56,392.77,392.33,390.46,388.33,389.67,396.52,L7
2014-01-24 22:06:45+00:00,389.58,392.46,392.61,391.49,389.55,386.95,389.46,395.68,L8
2014-02-01 22:02:30+00:00,388.54,391.81,391.44,390.78,388.59,386.33,389.19,395.45,L7
2014-02-09 22:06:33+00:00,389.18,392.94,392.79,391.49,389.44,387.22,390.07,396.90,L8
2014-02-25 22:06:20+00:00,389.06,391.87,392.38,391.67,389.32,387.22,389.24,395.71,L8
2014-03-05 22:02:25+00:00,390.93,393.23,392.29,392.57,389.43,389.55,390.79,396.34,L7
2014-03-29 22:05:52+00:00,390.76,392.78,392.87,392.73,389.95,389.64,390.95,398.02,L8
2014-04-06 22:02:36+00:00,391.54,393.13,392.50,393.08,389.83,390.19,390.86,398.11,L7
2014-04-22 22:02:48+00:00,391.76,392.83,392.72,392.56,390.13,390.14,390.85,398.15,L7
2014-04-30 22:05:22+00:00,392.05,393.02,392.50,392.53,390.57,389.35,391.06,398.48,L8
2014-05-08 22:02:53+00:00,393.30,394.10,393.78,394.09,391.83,390.67,392.30,400.08,L7
2014-05-16 22:05:09+00:00,393.59,395.01,393.73,394.70,392.77,391.39,392.38,400.47,L8
2014-07-27 22:03:14+00:00,393.65,396.04,393.13,394.85,391.69,390.71,391.83,400.12,L7
2014-08-04 22:05:38+00:00,395.02,396.34,393.86,394.45,391.67,390.21,390.96,399.32,L8
2014-08-12 22:03:17+00:00,394.88,395.66,392.70,392.41,390.16,389.79,390.26,399.11,L7
2014-09-05 22:05:45+00:00,394.68,395.85,391.86,390.35,387.96,387.45,388.14,398.75,L8
2014-10-07 22:05:49+00:00,394.12,396.35,392.16,389.33,386.99,385.42,387.69,397.00,L8
2014-10-15 22:03:37+00:00,394.76,396.08,392.04,388.65,386.09,384.37,387.28,396.58,L7
2014-11-08 22:05:52+00:00,394.28,396.29,392.22,387.83,383.85,384.84,386.92,394.90,L8
2014-12-02 22:04:00+00:00,393.87,395.14,393.27,386.70,382.34,383.09,386.31,394.74,L7
2014-12-18 22:04:09+00:00,393.14,394.08,392.08,386.55,381.51,383.43,385.79,394.29,L7
2015-01-11 22:05:40+00:00,393.14,394.08,392.60,388.01,383.65,383.46,386.06,394.73,L8
2015-01-19 22:04:10+00:00,393.20,393.70,392.99,388.76,384.75,384.49,386.50,395.13,L7
2015-01-27 22:05:35+00:00,393.00,392.77,393.33,388.64,385.16,385.16,386.25,395.90,L8
2015-02-04 22:04:19+00:00,392.28,393.32,392.98,390.34,387.11,386.61,387.62,397.25,L7
2015-02-28 22:05:24+00:00,392.23,393.85,394.40,392.51,388.59,387.21,387.89,396.87,L8
2015-03-24 22:04:40+00:00,393.21,393.82,393.53,392.68,389.46,386.34,386.88,395.51,L7
2015-05-19 22:04:40+00:00,394.25,394.13,393.35,393.86,392.15,386.76,386.66,395.27,L8
2015-05-27 22:05:06+00:00,394.54,395.27,394.61,394.14,392.71,387.46,387.73,395.86,L7
2015-06-12 22:05:14+00:00,394.54,394.63,394.45,393.79,392.59,387.44,388.25,394.76,L7
2015-07-22 22:05:13+00:00,396.38,397.30,394.99,394.40,393.39,389.08,389.35,395.00,L8
2015-08-07 22:05:16+00:00,396.38,395.92,394.75,392.40,390.56,389.01,389.66,394.84,L8
2015-08-23 22:05:24+00:00,396.17,395.88,395.43,392.66,391.42,389.78,390.30,395.70,L8
2015-09-16 22:05:34+00:00,396.78,395.93,393.74,393.29,391.98,391.24,391.27,395.50,L7
2015-10-26 22:05:43+00:00,396.32,396.26,395.20,394.44,393.73,393.10,394.32,397.57,L8
2015-11-03 22:06:07+00:00,395.35,395.91,394.50,394.81,394.17,393.50,394.32,397.57,L7
2015-12-21 22:06:54+00:00,394.09,394.41,393.54,394.89,393.72,394.71,393.61,398.07,L7
2015-12-29 22:05:45+00:00,392.88,394.49,393.80,396.00,395.12,395.93,394.27,399.31,L8
2016-01-22 22:07:21+00:00,391.39,392.47,393.16,394.73,393.21,392.81,393.10,398.55,L7
2016-03-02 22:05:31+00:00,390.65,393.27,393.09,396.50,394.85,393.27,393.94,399.23,L8
2016-04-11 22:07:52+00:00,391.83,393.88,393.58,396.79,393.84,392.27,393.10,397.70,L7
2016-05-21 22:05:14+00:00,392.59,394.62,396.06,397.55,394.14,392.49,391.59,397.22,L8
2016-05-29 22:08:07+00:00,396.19,398.05,396.93,397.54,394.88,392.72,391.37,396.87,L7
2016-06-30 22:08:12+00:00,397.01,399.81,397.52,395.44,392.65,390.55,390.76,396.82,L7
2016-07-16 22:08:12+00:00,394.41,400.69,398.89,395.44,392.65,390.55,392.42,399.17,L7
2016-07-24 22:05:37+00:00,396.44,400.98,399.75,394.77,394.04,392.19,393.45,397.69,L8
