,dates,jap0072-0000,jap0072-0001,jap0072-0002,jap0072-0003,jap0072-0004,jap0072-0005,jap0072-0006,jap0072-0007,jap0072-0008,jap0072-0009,jap0072-0010,jap0072-0011,jap0072-0012,jap0072-0013,jap0072-0014
0,1984-07-31 00:43:30+00:00,,,120.58653985726238,117.51804601618078,130.55268255369762,139.91256684257743,142.66652436046982,131.0725824015042,135.9623548252119,134.88921969084348,134.0710058188711,139.55885313692676,135.94917271995837,131.78235374087382,133.21243047376942
1,1984-08-09 00:37:37+00:00,,,120.53907653037784,117.54502940866786,126.58707586031888,134.4551381028128,135.18447818172672,126.57427571715823,133.28525715715068,134.06049924767512,128.41360997196298,133.48196532304533,134.0493206377364,123.45425713174622,132.6660944016471
2,1984-08-16 00:44:01+00:00,,92.93758520406278,112.36302401712345,98.75031004060521,123.2863574203792,133.93283346920248,134.4829498961299,125.84760361726393,128.863053701669,129.44737440610663,126.25434403074468,134.81284046280896,129.5253061889739,125.71489488545593,125.58076437091447
3,1984-09-26 00:38:10+00:00,,,,,,121.80467011353133,127.40246027066323,115.28134453184884,118.00867967037243,121.23298002067227,118.48180125119401,125.37031249310556,127.69158706845161,125.43344460883148,131.27922046667956
4,1985-01-07 00:44:31+00:00,,127.55675474920001,122.16448419067787,,138.8821545813827,136.5661804482862,142.81508515728626,149.9355754338249,157.29675767591877,150.52777091439856,144.37884669477407,141.72376805487565,144.6309724843864,132.92109121996342,140.27021682532205
5,1985-05-31 00:44:21+00:00,,,104.42333859794314,61.68314106834012,,,109.70075722173058,122.19124254979155,129.6608297534671,126.9076651957698,138.81284687010213,147.88200557174466,150.74596295778247,141.4834352157726,146.71728983680225
6,1985-06-16 00:44:19+00:00,,195.62333455543757,,122.00395756575855,140.0171264664111,147.5768144305742,158.55395177535493,141.72184731302247,147.2343506464239,149.98175931728326,147.3072025798805,150.43888864768726,145.5749734039449,142.82836049753445,145.40304167483646
7,1985-08-19 00:43:51+00:00,,160.28750699752823,122.60556503778898,124.92638665462592,134.84682946230555,134.1971691358971,140.67111249847653,132.81785326555013,135.7478330720039,140.62102063571533,139.81738700773263,142.19187849343456,143.91396620194752,135.7498640251733,150.15863956543143
8,1986-03-15 00:40:19+00:00,,,,,,,,,,126.51390476909091,125.07219997713821,128.2892211056918,125.76298639267455,105.24791840778747,120.68497281926503
9,1986-06-12 00:31:54+00:00,,148.92983453411233,112.04788999811956,124.25526108370437,138.16979995951823,136.65335649136833,139.1637873688554,133.55740277902797,141.5601926357287,143.28329878195098,145.33283178567393,147.73760934133085,141.29779891233875,141.54044377331874,144.6501102197978
10,1986-06-28 00:31:23+00:00,,115.41892815229869,103.6376682437608,119.36434569874669,134.3710158308413,131.50463136626735,132.23824623485012,124.25984608373756,132.96122208054493,131.96976349051232,136.24789501679658,136.96715066730667,134.23492087007412,135.0988531885564,139.57271931133658
11,1986-07-30 00:30:17+00:00,,109.37227727783903,99.27135566695824,114.99092718993494,134.73132686666455,133.2137444364969,131.97070903919288,135.58424861706374,141.414782460458,142.75023853783267,137.05264872996895,147.09928768445715,145.125152392041,139.59904387940435,147.92990061167671
12,1986-09-23 00:34:32+00:00,,93.24239466709686,92.35986423403658,103.65608110724781,128.3288121558197,121.70063606785965,116.77360532035027,121.16581145825197,131.78652142666954,133.801515295585,133.55743978573585,136.04750094100044,130.47284364261145,125.83211197429057,131.2412443247329
13,1986-10-09 00:34:02+00:00,,114.26662840296973,101.55198224000341,117.17962150830735,133.61985176080628,128.6487053902173,123.70060744968093,127.66789999553005,133.58257776927385,137.2113871714193,131.31162431026453,140.89611348583585,138.57847981159455,127.75143418501386,140.54367438695942
14,1986-10-18 00:27:33+00:00,,99.19555724531583,90.65363090875542,124.83050129063973,132.4962245592636,126.01571493475879,126.92948548737371,124.4366268604524,130.95704609023238,135.657397482826,138.63114177253203,145.33553865210894,147.26467790999544,142.94687306370852,151.95923048672483
15,1986-12-28 00:33:25+00:00,,,,,,,,,,,,,,,
16,1987-03-02 00:35:36+00:00,,126.0070863395647,91.58385553943221,,136.14919911725764,141.97849616362305,138.70443424550575,134.35083789351452,135.14261880619264,134.35087834172737,129.590335542363,140.2012008053246,134.92127446344807,133.45127237723426,139.37863626920102
17,1987-05-21 00:38:12+00:00,,94.32666937029488,98.56880551639912,,134.7688140023672,135.94144412841507,139.52693520486008,133.37946798800215,136.84080287105243,143.21414896870647,140.79546573651513,148.62023306050213,146.66508607101315,139.61020440591028,148.2377877210954
18,1987-11-29 00:42:09+00:00,,,,,131.1379776105095,125.47636164030905,121.94851334099535,123.17075814073917,130.52281047270208,134.33510523153723,132.0899745595709,137.33822073820016,136.13102691476192,129.2529206003405,142.6499268763785
19,1988-02-17 00:43:52+00:00,,,78.43906916176334,,130.5302149289332,126.69675167756508,128.4056138246188,131.1831021624486,134.63181218519196,140.650118693786,133.5881692935153,131.71830502574963,,107.74463491476777,133.44738329009851
20,1988-07-26 00:44:58+00:00,,89.62878478454891,98.2389596263049,120.5247372657397,133.13301392687134,135.81543482096515,135.160791144438,130.23070245829746,136.99615797309826,145.59153616518466,146.1612375216671,150.08310616468043,146.50414247413104,142.89003944414964,146.41256405350566
21,1989-07-06 00:35:36+00:00,,,,,,,,,,,,,,,
22,1989-10-17 00:39:18+00:00,,55.21337875451348,113.16378974736892,,160.73004445709134,152.78718091560273,145.67359785250412,147.40236172180641,152.70764982312568,151.96775024710678,148.0854224546014,158.536437267254,153.66469364809,,
23,1990-02-06 00:36:02+00:00,,,,,,,,,,,,,,,
24,1990-02-15 00:29:33+00:00,,73.37723193821523,53.18525903995221,,,,,,,,138.45119570833486,112.9172583853475,,,
