,dates,aus0244-0000,aus0244-0001,aus0244-0002,aus0244-0003,aus0244-0004,aus0244-0005,aus0244-0006,aus0244-0007,aus0244-0008,aus0244-0009
0,1987-05-22 23:08:08+00:00,193.67925990305284,225.34362374235008,234.09143858893327,227.49787414845684,235.75016372523794,223.77492666731067,211.60351730466718,225.39766621613825,224.54532005692437,232.568823782148
1,1987-07-16 23:15:29+00:00,185.5568537289065,242.00018862635886,248.27845816801357,242.05841095318544,257.3594881657308,242.44150065067151,227.18470005657917,236.98339650594875,235.3997514621671,229.07572016451027
2,1987-09-02 23:16:50+00:00,,,,,,,,,,
3,1987-09-27 23:11:15+00:00,215.9224610540628,248.84529629238634,252.28695090837152,239.9050103102787,252.63111572447397,244.21879720822716,223.9471895644817,233.1649118526322,236.17130276251976,226.9903922928486
4,1987-10-04 23:17:34+00:00,210.256651110105,233.1327262967456,246.41941128173806,232.84910053241117,245.32601761085135,233.49267384428634,217.08968141379154,219.6571293165043,224.58236843512788,221.11504461556902
5,1987-10-13 23:11:33+00:00,227.01740519487166,256.15743186713473,257.86371506795456,250.59135085512247,259.4449671792937,242.4333540633359,225.9822138204971,229.5319018315298,228.82768246760864,228.65764115160363
6,1987-10-29 23:11:49+00:00,228.57785320125177,259.0165484368024,263.52695339264744,234.0731439785805,245.22649882500372,217.40212580679238,211.28610191793143,224.0997424336662,235.55804679439933,234.76792201497943
7,1987-11-14 23:12:11+00:00,217.29145481618238,242.284825307603,244.71105787693367,234.3620027522665,246.24736429072968,232.54554761938078,208.7434183098386,227.49671576091032,232.05197511063702,230.92142029097903
8,1987-11-21 23:18:29+00:00,197.77372377336653,210.99068980906753,222.32294933331804,214.6747907735059,228.26824721895582,197.043984324976,189.79716579425812,203.0349219355047,207.68513365112392,202.98826255454873
9,1987-12-16 23:12:41+00:00,227.79964471743799,246.30258839076845,252.5400062389407,236.67965747947403,255.5237288084352,240.29640753027792,212.629718493207,230.06355750624908,236.67406103380324,230.7922708327806
10,1988-01-08 23:19:14+00:00,217.95928629526355,233.75679962484287,244.4005628693895,234.19938966257962,244.29456087155816,228.74019762164062,217.79045362980034,223.6036726897573,226.7116923331903,226.88897829186513
11,1988-01-17 23:13:14+00:00,198.62984891692992,207.52371625245587,,,218.7907182840455,190.20722368347958,195.5944142245827,213.58854688547953,195.62360762271862,
12,1988-01-24 23:19:32+00:00,210.38578627088123,228.62918272509614,243.049157439825,229.26113724150372,237.4313258900022,235.58514257767274,220.1913156495189,233.18105467395316,238.93292210024768,237.85897226447065
13,1988-04-13 23:20:23+00:00,193.2935746570638,207.50719669233035,229.91538265190218,212.88249776852325,237.65447036910132,225.36781683821033,207.36711692837704,215.87934218201013,219.03084216429863,218.5442451104105
14,1988-04-22 23:14:16+00:00,198.39052346293994,229.2716782102678,226.77074029576437,221.39722629568993,240.30211607268478,234.53443247508005,222.13123864610176,233.46390561700704,234.6060810095043,235.60519914501506
15,1988-06-25 23:14:44+00:00,187.9100995990285,208.23269795743414,220.70370167929906,224.53682529252984,232.17399736332538,218.35582566132882,212.7947872056351,226.8437200184899,222.77202621750436,226.34367930723
16,1988-07-27 23:14:50+00:00,193.88613054435876,203.83815319997763,213.56239367390714,205.60806561957256,224.6897807754641,210.43003232416063,198.17911674909064,207.6054077589327,201.43177028253638,206.43637813849284
17,1988-08-12 23:14:49+00:00,192.14776164769978,200.00693650428514,206.01220043081184,202.70349699145814,215.10813395334984,200.9874855931011,189.0924871805218,199.6848879363226,200.47482329116116,196.50063750119455
18,1988-08-28 23:14:54+00:00,198.5225256614935,207.10268435670525,218.06543346050967,204.89068259301587,212.8636572149755,199.22650439483942,201.10008899229138,206.9584174779223,208.42609031685413,203.2990815672341
19,1988-09-29 23:14:45+00:00,209.17127696283984,212.2662417240844,214.8751916259544,209.75524043449724,217.30448347939608,210.10508996096038,197.97718624913472,210.9217685728877,217.8916894196454,209.62317396990446
20,1988-10-06 23:20:56+00:00,202.8928059411242,210.01389497094493,221.77809010407256,209.59233167287763,220.7779375633432,212.69993453476522,207.1494108791808,223.1112158580914,230.41164437154865,221.8738512557589
21,1988-10-22 23:20:50+00:00,208.43090284366644,219.42068750339823,228.83277029199883,221.98790398964985,231.28477647594661,217.6592001061806,203.34346507295712,216.39410605148873,219.93431675878776,214.3148141277952
22,1988-12-09 23:20:43+00:00,,,,,,,,,,
23,1989-01-03 23:14:26+00:00,,185.45457522966615,200.0240723521989,194.20434444230153,209.03587694158136,202.709515980726,204.47081216908737,221.05413904358815,226.60588453131984,226.81408046015338
24,1989-01-19 23:14:06+00:00,199.38008062084472,190.8139689841208,191.77106509716302,197.28391155720465,204.45741935531234,205.03490719876152,206.56225947833724,230.10105085006595,230.43449512422188,225.90574161520072
25,1989-06-12 23:12:05+00:00,178.35405189971684,213.35102625341023,219.19113971988207,212.98005264814412,238.71254981061142,219.10491289781484,220.5390509031855,230.09892381060098,239.89618515394326,242.14263988464913
26,1989-07-05 23:17:51+00:00,,,,,,,,,,
27,1989-07-14 23:11:29+00:00,192.22474557029966,208.77833664833182,216.47159981009656,206.67577580642384,222.54956047917662,219.41092605147554,211.86877170045682,224.65117843418852,237.32044706169646,241.03294800947467
28,1989-07-30 23:11:11+00:00,197.26237916220933,200.5495574029567,215.4536342481725,203.39034509867682,207.61314052933318,187.8726384620954,196.51127243427476,221.78014500507982,229.48459507908993,228.1164184212115
29,1989-08-06 23:17:12+00:00,204.95309950938892,208.12866811288484,215.12475686996373,204.66549770884274,216.6442735449467,201.89601079589735,196.21227207992618,225.06744289149412,227.41228129058297,227.97571585898555
30,1989-08-15 23:10:47+00:00,192.26837006021998,194.83314853846568,209.36124239751348,198.7392830521609,202.1698446767861,193.98730226192575,190.19527856782892,205.0431787838093,216.59882942083,213.337045498294
31,1989-08-22 23:16:51+00:00,194.28544109885203,203.51025705423856,215.1034817016859,205.49865393629997,218.67061924720292,201.72711042055525,200.16479410487395,220.64389784942406,234.53724407056401,227.96851451354127
32,1989-08-31 23:10:29+00:00,214.55239803895302,208.4835937394907,214.15726987945095,207.71925398373267,214.79798226425015,204.9940636282048,200.31408465799274,223.32431703503136,231.8531563658359,230.64946371722868
33,1989-09-16 23:09:56+00:00,204.5661936309982,202.35764120634485,219.05174711877768,203.46482480055317,212.06206833361514,207.40644539003515,194.97158594143468,216.90431137956767,224.54260010990825,226.88509345923052
34,1989-09-23 23:16:02+00:00,212.36112682385084,220.83206218781166,233.5532390123745,220.09672358505642,236.12057383998223,219.9066790203196,214.5064315470671,223.54540617241588,237.4978026542849,232.3342739999518
35,1989-10-02 23:09:47+00:00,199.55176622706742,194.91718019662827,205.6573007561074,193.43584264372498,205.3018410921693,185.0930335077125,186.5648171047872,207.86502967447078,213.10558385885227,210.1342053883232
36,1989-10-18 23:09:03+00:00,203.1344454443281,209.495401241485,217.19844836493718,207.6566608459082,211.4210651449703,199.21399102598792,192.66997952370508,206.8864650933471,222.7720549931131,212.24015658343592
37,1990-03-02 23:11:15+00:00,202.36876168088327,214.44060430299584,233.79486445430277,225.67910255904903,250.18905039476147,233.85886030445153,225.33759841931834,246.5696723310646,257.32479986378996,243.68405801262762
38,1990-04-12 23:04:18+00:00,199.40462255345386,211.96142996005858,223.77570068336436,224.2457323569276,241.43104657567636,217.7949573321347,215.30193837710334,224.3337559697959,233.81628838737487,233.051307034614
39,1990-07-01 23:04:16+00:00,211.1548049115171,240.61782761423785,250.9262142252929,242.03269862355907,244.63015864294056,230.3274728792534,219.98938646046014,232.04536250002062,233.92999692417305,232.8656561826941
40,1990-09-03 23:03:57+00:00,196.73770455546634,187.7334710194987,201.39754225937114,191.65281720162596,200.3329172758227,185.036423353479,184.45236439195196,195.66837787420232,202.87338598886294,205.03375447691627
41,1991-01-09 23:04:10+00:00,207.72797608936514,216.93066446998807,224.8918950261898,219.49211885979724,233.45311262015116,222.74895541487044,208.26932100510416,222.0727790451698,229.40554362125442,231.37908686668155
42,1991-03-30 23:05:43+00:00,199.63842654925335,214.3475925009837,223.28930690309943,209.94462219992107,230.1150342009917,214.10708270076773,205.25562874838855,210.6949828719354,215.7756115602818,214.64242176264756
43,1991-04-15 23:06:03+00:00,205.9170658320873,225.97079014882428,223.99469803868595,223.80879836244142,232.87619195618953,222.08400477622385,215.28973874281718,227.50706983591675,237.19356531276975,233.60030967559862
44,1991-07-20 23:07:31+00:00,185.8926839258098,209.88877130615256,226.77182011678528,222.91218440059825,231.07401021938983,227.71796159284312,214.0401766500771,220.92519799164853,228.9699996415443,217.80410972470696
45,1991-08-05 23:07:37+00:00,200.1905047959452,231.09606447403488,249.29757850873443,238.8960457647007,253.4744554867728,235.97890502547773,222.31007570202001,221.60241296801166,230.02130742554215,226.61166567544151
46,1991-08-21 23:07:41+00:00,206.95820158386385,236.37456415215294,239.28228508216142,230.74359436703133,236.3802588141711,219.83000913328473,213.66236121154213,213.29238220626925,212.02725648709517,218.66321634898745
47,1991-09-06 23:07:56+00:00,209.00171490563437,242.67098214693448,243.9097809677296,232.47446190356288,238.27385737448134,232.00890612076088,209.61962340235507,215.7767759118207,214.62477923784482,209.1745971517155
48,1991-09-22 23:08:04+00:00,205.17992887314523,238.1976444182907,242.49808708675477,223.9611734927376,232.3821743797576,223.3925688579294,202.9381380964481,212.1670765111764,211.07526568608904,206.18386484406676
