,dates,per0120-0000,per0120-0001,per0120-0002,per0120-0003,per0120-0004,per0120-0005,per0120-0006,per0120-0007
0,1986-04-10 14:42:40+00:00,147.9710685518335,146.0138529452866,153.69057063362135,167.48479579634,164.1406727980349,172.26347691998254,185.70731739541034,176.409361411592
1,1988-03-30 14:47:10+00:00,159.59480713368933,159.53353415404118,163.8238679981274,172.36474849933398,179.28943962338022,183.6184984172713,186.12852961110514,181.924082374339
2,1988-05-01 14:47:21+00:00,164.78567565460833,162.80623163862836,167.26255024670652,179.3046369009112,179.1535913258351,181.47076107582382,186.11025234039226,184.6971126169192
3,1989-03-01 14:46:53+00:00,156.064839289816,144.65866898144634,150.6359243412618,164.7688266567839,168.37263550924158,177.964268660823,186.61027500125968,183.3095993426696
4,1989-05-20 14:45:33+00:00,150.0351242910246,147.93901432796827,147.97594548437513,162.45811166279387,172.8640667377371,178.99942777869884,176.7980450336012,169.15132073851237
5,1990-04-21 14:37:22+00:00,149.59822367339845,146.6469975139082,154.10523278756955,165.81062104908372,169.9906700785582,177.38840576225746,183.3293926908682,182.67659045042768
6,1990-10-14 14:36:43+00:00,157.8737838573517,151.32012442211666,158.1005169565772,157.42718656949907,145.34673805311272,159.8474299025161,174.60715521961464,177.07211153133878
7,1993-03-12 14:39:18+00:00,140.50230451097696,146.20709114681748,150.58783717778078,164.94467903100752,169.8523142480403,180.02523909387796,184.89243315272216,189.12502757882677
8,1993-04-29 14:39:33+00:00,146.02042299403567,145.0003414922201,152.6332366967753,166.78804762825567,171.64961522142164,177.19250777601047,185.08432528832188,184.44216178879557
9,1993-09-20 14:39:26+00:00,148.45076072309988,146.28782798431752,154.7310304967107,162.45586199346008,173.50652643498358,183.03869160142085,177.87496805261435,173.66083303221558
10,1993-10-06 14:39:23+00:00,152.20123471701308,145.16312214561842,154.1988131722426,164.2479203042679,170.869032950147,176.02582130380512,179.52453938648136,172.95267937140764
11,1995-04-03 14:26:34+00:00,142.60815109378615,147.7761898562082,160.08061626250117,166.34629094395007,170.32080419745242,175.74415701690955,182.90163733050042,184.695667292482
12,1995-04-19 14:25:53+00:00,158.00345248686438,156.82140631375975,164.4481093923828,176.4807223773313,178.73548107688814,184.108345684053,190.4169260150898,178.11060011605346
13,1995-05-05 14:25:11+00:00,160.08340263199935,159.95876191829996,164.40131543405266,176.33411676487617,170.60209698966057,181.6179746175073,187.43954252061798,190.0984217308199
14,1995-12-31 14:19:22+00:00,145.56435075062274,147.09842632041193,158.04387772867278,169.91098136321193,161.94195389629758,170.78249989820276,170.12875105662243,171.81639748328683
15,1996-02-01 14:21:38+00:00,163.63498846862288,157.89279914856334,170.36463273860176,181.38640599606205,183.79590903539687,188.06399862217629,196.50255329570766,195.3754182166594
