,dates,jap0097-0000,jap0097-0001,jap0097-0002,jap0097-0003,jap0097-0004,jap0097-0005,jap0097-0006,jap0097-0007,jap0097-0008,jap0097-0009,jap0097-0010,jap0097-0011,jap0097-0012,jap0097-0013,jap0097-0014,jap0097-0015,jap0097-0016,jap0097-0017,jap0097-0018,jap0097-0019,jap0097-0020,jap0097-0021,jap0097-0022,jap0097-0023,jap0097-0024,jap0097-0025,jap0097-0026,jap0097-0027,jap0097-0028,jap0097-0029,jap0097-0030,jap0097-0031,jap0097-0032,jap0097-0033,jap0097-0034,jap0097-0035,jap0097-0036,jap0097-0037,jap0097-0038,jap0097-0039,jap0097-0040,jap0097-0041,jap0097-0042,jap0097-0043,jap0097-0044,jap0097-0045,jap0097-0046,jap0097-0047,jap0097-0048,jap0097-0049,jap0097-0050,jap0097-0051
0,1984-07-31 00:43:53+00:00,,,,,,,,-48.62773837184349,-21.422407856147814,-16.990134350422597,-2.2676467087671703,5.6430584943343565,20.644817012472426,33.86814079360123,36.286381004115626,47.6423538763426,60.168514200637475,68.86216501722328,72.2048495575226,77.86152155703995,80.74098373811229,75.4983070813381,74.99476839563454,93.3537091772593,97.66991907037847,100.0998620960369,96.41920979236062,89.20221934449057,86.9327595164569,86.01364920345759,83.53088334347913,88.36870136320626,74.7582363875708,,70.00749576359226,67.47275820743207,78.59532050249955,88.71966436385031,79.07251064206383,92.19444839902758,92.09059595491661,89.16603240370672,93.43874968365314,94.75439167752855,91.86472931344986,109.85434146839359,109.34819641482804,120.37442692660531,121.64608730457661,125.44112412472468,126.07391671930955,134.30816665381477
1,1985-05-31 00:44:45+00:00,,,,,,,-47.14600929723725,-25.837448672908728,-9.982927438873412,15.94332282326868,22.44188985236942,34.32235004108889,49.15130279993882,52.83867553526747,71.21935983049757,80.38989090505636,91.93275603599928,98.43985740588374,97.13648112195085,95.00594357256782,98.21159605026395,100.428664369118,105.44846676506124,109.2217618032877,111.83830597118225,124.80937797841872,124.1617653037589,119.31301549801123,115.33338211202407,108.55190129391214,119.97017662807946,113.0163879785637,105.8989877287178,104.61331347715134,103.51592173129472,88.9979095315385,87.25724673108326,86.44656416087815,96.79936500813983,100.94042015020867,108.81597283184078,118.63105334955102,117.36658751230905,111.29295892676622,111.54383916008305,126.62540116794497,126.10262960624499,134.96468584735192,130.18006548639153,138.17083589382673,146.13712908817666,157.58781084233382
2,1985-06-16 00:44:43+00:00,,,,,,,-47.523063868188146,-17.31911154564611,3.7976874832034033,24.96545908319938,32.49694735170488,39.630435529761144,60.47630336090384,67.4980752549484,75.91909013212427,91.39696724535213,99.71369037568155,101.51986624586763,93.4647786858819,94.83243834510174,108.7177764565229,114.59405237960547,117.41591675730172,116.16789838592598,115.65724550257698,126.52325620838788,129.45804484802244,122.94729631871888,115.9269958884592,111.78617102123482,128.52592251762837,122.20612825280044,109.63830314398002,109.98699885610407,108.65759370790724,104.23650230669045,100.88523054963045,100.93793659784949,99.95080231009248,106.93797241953018,119.23974589269771,119.54419239989718,106.13576108849306,112.35809555011551,125.79260954829691,128.94548533368857,129.87637100433338,132.9185437804461,135.78900177892677,139.49028061320772,150.90245657839858,161.75629107156797
3,1985-07-02 00:44:39+00:00,,,,,,,-48.95195605499492,-27.65931659806608,-11.761765907076287,9.256808052324818,24.25354892759909,37.28523641496487,43.36657246750715,54.11418738723987,59.073475638467514,75.37647497221597,77.57739368889344,75.97504958058502,82.11569233004741,89.73667226441336,103.2716544812867,104.05290958631198,100.08306920634831,98.21071345275773,100.54378578220653,103.7044133743997,109.01634462735029,108.7631323328549,113.42104998867242,117.32546027710256,121.71693298722532,112.33044709596149,102.20329886451267,104.77067181869266,107.1325504076301,104.0892158744179,101.00503918197222,103.93860595518184,102.53714507972865,97.38414965096345,100.37904897026836,106.01733171103552,100.98015256607312,108.44097762793675,114.47105894292297,120.06933272770834,125.22468849564667,124.00389994050587,121.4058285351503,133.63334096060538,147.2379871279037,158.56817759505807
4,1985-08-19 00:44:15+00:00,,,,,-49.34653756008089,-27.051518167974812,-12.65484261204184,8.740642681060281,23.381513220619855,28.644435175913735,36.030462177404694,53.60498567426559,73.23782097765739,79.65149770751069,93.15925859589959,97.00315290220082,103.52511052130461,97.6261258216386,99.60370146286408,105.01686644438512,130.39230716711245,132.95032282986722,130.11338353615457,128.44466568214648,130.25873285289623,129.16061617743367,131.7921323022024,121.6911773521129,121.86969396014396,134.2098882104629,131.9232682265032,122.87206167960161,129.84777682935203,130.1443023912095,122.96439755899365,118.38908472524228,122.2179647876446,119.46478676269285,123.83335722869931,121.77876440953118,116.50805660761489,109.92527560687441,116.8713317046853,124.09074329734807,123.0408853598899,117.83754620964898,116.59103093806488,116.38588772286741,121.70572798223112,145.9618317878453,159.52051966992804,159.15025823927033
5,1986-09-23 00:34:56+00:00,,,,,,,,-24.003109988314353,-24.28108383659503,0.928340495901304,11.010127419756424,18.777218655578668,,38.47019583230127,,59.96959748999455,79.63922045868696,83.19352385191888,79.58920205790166,85.64286056691591,99.43341893787058,103.3816367924482,97.61717616138101,89.43821362059117,96.27476097649311,104.13446525799162,104.05056217318966,98.59600177126768,100.73259157835619,106.61053214282838,100.94575696588413,90.63404818003472,85.25558318038094,94.23346637115446,93.03377277619842,88.6176075882201,90.00018851703364,80.37485344627623,87.08412833224295,,79.95987284265428,95.79513229028939,100.46564330411059,99.43951284180643,103.98842653646382,111.39768957749669,123.2219617717783,126.1161357342532,107.83277534056954,108.43579557154652,120.89662992866711,128.67685230696713
6,1986-10-09 00:34:26+00:00,,,,,,,,,,,,,,8.459882707588065,,24.64529507798586,35.069210285707456,,44.977427157727725,46.28754257392134,53.206385928199886,,62.549986237350545,66.84650037889685,70.29181415072873,79.21440836065216,84.51755909543508,74.81973350461942,71.3594561110141,62.55508605920649,59.39120021314781,54.260770719083546,60.10015360022874,60.500063480390494,59.16057424555814,57.095902873731674,58.35432700780683,54.05421962610417,62.805602995085884,,61.18929523246088,67.97713503152723,63.21916801208818,60.028354443704636,69.61153677962693,80.20840988371623,79.95073717767404,75.1603642752494,88.53124095420984,102.67416337903464,115.14969778940394,120.42697967797868
7,1986-11-10 00:33:17+00:00,,,,,,,-47.817103792552615,-22.99471599103655,-15.75929544007587,9.134727972896519,15.863361698282937,26.310957024329348,30.269187002809048,40.48240644224742,60.625970837847206,80.08251925854555,74.35677239048452,78.39676087166471,96.2076603661167,87.89444490656625,73.52113047139163,104.67422557949853,99.92053349862485,98.5928038445313,111.71218451407135,104.69973486788979,107.89271713789233,107.43131884236867,106.3803071302088,101.79830557601386,95.30932213908004,92.0072654233736,96.95830705638303,88.0694754370797,83.01531726580117,89.38058381989234,90.42394811604278,80.1731493289372,88.0575123669691,95.2455118346648,88.86354840842807,89.30131837704894,101.59749564546959,107.88106431401478,115.12895442202527,116.22742563103805,119.311595943643,111.31709968009808,104.63235562856259,117.85627181646663,114.97016959369341,123.15165806795864
8,1987-04-03 00:37:09+00:00,,,,,,-53.571761947688515,-42.31641503220425,-19.431798625499965,-14.275070243924521,16.386580523047293,27.273279503641405,40.64772709502725,50.6720450985637,62.52519972351096,72.12328374279585,82.52162845977001,84.96704707573214,93.29242244189686,102.09170954983279,95.71187797375059,102.31586746172542,105.83009364603917,111.27469141775443,115.28909224710247,112.15925885270966,125.16979935408546,129.00793146181107,119.2587801749694,113.05423872460126,106.6271238173373,117.70880376100513,107.49024467392222,105.55543656714266,102.71879614212617,100.0574449098595,103.17766021018961,101.24373156249669,95.8399932737818,97.27367675182266,109.82947009362326,107.45036603953949,118.37579636804676,122.7581253236204,117.38340121867542,120.29420446732827,121.16713020738484,122.60532762072532,124.94802798937862,140.62853309731767,152.2361493135645,155.1927230587105,156.61261216071733
9,1987-05-05 00:38:10+00:00,,,,,,,-48.98096769286692,-19.142244126897197,-14.040098447435,6.1198093784922305,17.44029978404664,31.104575182178337,39.53640042500738,42.238443101877195,63.37977666910579,81.95418304385457,83.74152405416885,83.89941005769543,92.05576834013407,89.35431725325293,97.5498497528683,100.14442242019734,108.41566787719526,107.03914200141554,110.91305286814128,111.01678787834854,114.65854498611499,114.97943222187666,104.80785663113555,100.0083536900438,94.9017411097047,91.5838076704521,93.10363370945369,93.70519959255778,83.08115537472145,92.89576062067516,93.1768427097511,94.99111761296051,99.46922764123732,93.39590677952549,100.19712878649766,105.83668668480752,116.31146189507406,114.36304146741696,108.59377908636837,113.67520921481429,124.16159118849245,130.27147396980402,141.51531285291455,142.49409892014356,144.24403424938478,149.2014453878723
