,dates,jap0097-0000,jap0097-0001,jap0097-0002,jap0097-0003,jap0097-0004,jap0097-0005,jap0097-0006,jap0097-0007,jap0097-0008,jap0097-0009,jap0097-0010,jap0097-0011,jap0097-0012,jap0097-0013,jap0097-0014,jap0097-0015,jap0097-0016,jap0097-0017,jap0097-0018,jap0097-0019,jap0097-0020,jap0097-0021,jap0097-0022,jap0097-0023,jap0097-0024,jap0097-0025,jap0097-0026,jap0097-0027,jap0097-0028,jap0097-0029,jap0097-0030,jap0097-0031,jap0097-0032,jap0097-0033,jap0097-0034,jap0097-0035,jap0097-0036,jap0097-0037,jap0097-0038,jap0097-0039,jap0097-0040,jap0097-0041,jap0097-0042,jap0097-0043,jap0097-0044,jap0097-0045,jap0097-0046,jap0097-0047,jap0097-0048,jap0097-0049,jap0097-0050,jap0097-0051
0,1984-07-31 00:43:53+00:00,,,,,,,,-66.09752749022651,-30.82921738143098,-32.276199829007744,-19.737435827150193,-9.64300698425079,5.358751533887279,16.398351675218205,21.00031552553048,32.35628839775745,46.580900441895125,55.274551258480926,59.97599717465449,65.63266917417184,70.55027341905553,64.38116855145799,62.76591601276642,83.16299885820254,89.51735081513306,90.69305257075374,85.30207126248051,75.61460558574822,74.70390713358879,75.82293888440083,73.34017302442237,78.1779910441495,64.56752606851404,,61.27260120440075,58.0659486821489,69.86042594330803,79.9847698046588,66.84365825919572,81.07730986914747,82.68378642963344,78.97532208464996,84.70385512446163,85.34758215224538,81.6740189943931,98.73720293851348,99.15748609577128,110.96761740132214,113.4935190493312,119.61786108526367,114.95677818942944,129.4166257006675
1,1985-05-31 00:44:45+00:00,,,,,,,-52.529535015017004,-31.220974390688482,-12.881748979216358,11.232737820211394,17.058364134589667,29.611765038031603,44.44071779688153,47.455149817487715,66.50877482744028,75.67930590199907,87.74556936661502,94.25267073649948,93.36801311950502,91.23747557012199,95.07120604822576,97.00278436689452,101.67999876261541,106.08137180124952,109.3259939695517,121.91055643807577,120.73588530153542,115.12582882862696,111.56491410957824,105.41151129187395,116.82978662604127,109.87599797652551,102.75859772667961,101.92155061826146,100.82415887240485,86.09908799119555,84.56548387219338,83.75480130198828,93.030897005694,97.51454014798519,105.91715129149783,115.49066334751284,114.67482465341918,108.39413738642327,108.40344915804486,123.19952116572149,122.9622396042068,132.06586430700898,127.66775348476098,136.37632732123348,142.71124908595317,156.08042364135548
2,1985-06-16 00:44:43+00:00,,,,,,,-61.49869452871348,-31.294742206171442,-3.7276521032333134,12.736782255239715,18.52131669117955,27.401758701801477,48.247626532944174,53.52244459442307,63.6904133041646,79.16829041739247,88.84375541749517,90.64993128768126,83.68183722351417,85.049496882734,100.56532523788312,105.70046923199844,107.63297529493398,108.0154471672862,109.13528452766516,118.99791662195116,120.56446170041541,112.0773613605325,106.14405442609147,103.63371980259504,120.37347129898859,114.05367703416066,101.48585192534024,102.9991835258414,101.66977837764458,96.71116272025374,93.89741521936779,93.95012126758682,90.16786084772475,98.04438927192315,111.714406306261,111.3917411812574,99.14794575823039,104.83275596367879,117.64015832965713,120.05190218608153,121.7239197856936,125.39320419400939,129.26704080401495,134.83173705969926,142.00887343079157,157.8431144866209
3,1985-07-02 00:44:39+00:00,,,,,,,-72.71091834693911,-51.41827889001027,-24.555053295046235,-11.532283953126349,0.49458663565490113,16.496144409513704,22.57748046205598,30.355225095295683,38.28438363301635,54.58738296676481,59.098200795159066,57.49585668685065,65.48441872568648,73.10539866005243,89.41225981098593,88.93356994598386,83.45179560198738,84.35131878245696,89.45627004596591,90.91112598642975,93.89700498702217,90.28393943912053,96.7897763843115,103.46606560680179,107.85753831692455,98.47105242566072,88.3439041942119,92.89119067272057,95.25306926165801,91.29592848644795,89.12555803600013,92.05912480920975,85.90587147536772,82.26481001063533,87.5857615822984,92.15793704073475,89.10067142010102,95.64769023996679,100.61166427262219,104.94999308738022,111.3652938253459,111.21061255253592,110.31831279890969,125.71368686329065,132.11864748757557,151.9156681533137
4,1985-08-19 00:44:15+00:00,,,,,-63.916078186570395,-41.62105879446432,-27.224383238531345,-5.828897945429224,15.536375960202427,15.896087127735417,21.460921550915188,40.85663762608728,60.48947292947908,65.08195708102119,80.41091054772127,84.25480485402251,92.19324558959055,86.29426088992453,89.40502302432142,94.81818800584246,121.8934084683269,123.67879697664662,119.91470509761191,119.94576698336093,123.4596138938678,121.31547891701624,122.5206064489818,110.35931242039884,111.6710155216013,125.71098951167735,123.42436952771766,114.37316298081606,121.34887813056648,122.85953207796474,115.6796272457489,110.54394746482485,114.93319447439985,112.1800164494481,113.63467879015666,112.50723855631058,108.66291934719746,101.42637690808886,109.58656139144055,116.24560603693064,114.54198666110435,108.56602035642838,108.09213223927932,108.54075046244998,114.90660902320269,141.10531824568216,150.24899381670744,155.07078686385327
5,1986-09-23 00:34:56+00:00,,,,,,,,-24.026663833342894,-24.293766676225783,0.9077308815013295,10.986573574727881,18.756609041178695,,38.44664198727273,,59.948987875594575,79.62090080144255,83.17520419467446,79.57271436638167,85.62637287539593,99.41967919493727,103.36664798197549,97.60068846986103,89.42447387765786,96.26376918214646,104.12178241836087,104.03557336271695,98.57768211402326,100.71610388683621,106.59679239989507,100.93201722295082,90.62030843710141,85.24184343744763,94.22168944864019,93.02199585368415,88.60492474858934,89.98841159451936,80.36307652376196,87.06764064072297,,79.94719000302352,95.78139254735608,100.45386638159631,99.42683000217568,103.97468679353051,111.38270076702398,123.20822202884499,126.10345289462245,107.82178354622289,108.42794428987034,120.8816411181944,128.67025723035914
6,1986-10-09 00:34:26+00:00,,,,,,,,,,,,,,12.78850105607565,,28.432836132912495,38.43591344564224,,48.00746000166903,49.31757541786265,55.731413298150976,,65.58001908129185,69.37152774884794,72.31183604668959,81.54520285599162,87.272134408109,78.18643666455421,74.38948895495541,65.08011342915758,61.9162275830989,56.785798089034635,62.62518097017983,62.664372654634285,61.32488341980193,59.42669736907114,60.51863618205062,56.21852880034796,65.83563583902719,,63.52008972780035,70.50216240147832,65.38347718633197,62.359148939044104,72.13656414957802,82.96298519639015,82.47576454762513,77.49115877058887,90.5512628501707,104.11703616186384,117.90427310207787,121.6389928155552
7,1986-11-10 00:33:17+00:00,,,,,,,-43.82965672516563,-19.007268923649562,-13.612208557636723,12.623744156860134,19.850808765669925,29.79997320829296,33.75820318677266,44.469853509634405,64.11498702181082,83.57153544250916,77.4581201095633,81.49810859074348,98.99887331328759,90.68565785373714,75.84714126070071,107.21169189510843,102.71174644579574,100.91881463384038,113.57299314551861,106.84682175032894,110.43018345350224,110.53266656144744,109.1715200773797,104.12431636532294,97.63533292838912,94.33327621268268,99.28431784569212,90.0631989707732,85.00904079949467,91.52767070233149,92.41767164973628,82.1668728626307,90.84872531414,97.7829781502747,91.01063529086723,91.62732916635802,103.59121917916309,110.02815119645393,117.45496521133435,118.76489194664795,121.63760673295208,113.46418656253724,106.49316426000985,119.18542083892896,117.50763590930332,124.268143246827
8,1987-04-03 00:37:09+00:00,,,,,,-63.25642076737732,-52.001073851893054,-29.11645744518877,-19.489886531449265,7.912504055819586,17.5886206839526,32.173650627799546,42.197968631335996,52.84054090382215,63.649207275568145,74.04755199254231,77.43453466041862,85.75991002658334,95.31244837605063,88.93261679996843,96.66648315024028,99.66712894260084,104.49543024397227,109.63970793561734,107.63975140352154,119.95498306656071,122.84496675837273,111.72626775965588,106.2749775508191,100.97773950585217,112.05941944952,101.84086036243708,99.90605225565753,97.87646673228176,95.21511550001509,97.96284392266487,96.40140215265228,90.99766386393739,90.4944155780405,103.66650539018492,102.23554975201475,112.72641205656163,117.915795913776,112.16858493115068,114.64482015584314,115.00416550394651,116.95594330924018,119.73321170185388,136.10902564812957,149.00792970700158,149.02975835527218,153.90090769120448
9,1987-05-05 00:38:10+00:00,,,,,,,-49.407931620485655,-19.569208054515936,-14.270002100768167,5.746215941825834,17.0133358564279,30.73098174551194,39.16280698834098,41.81147917425846,63.00618323243939,81.58058960718817,83.40944099935427,83.56732700288086,91.75689359080094,89.0554425039198,97.30078746175737,99.87271810262179,108.11679312786214,106.79007971030461,110.71380303525254,110.78688422501537,114.38684066853943,114.64734916706209,104.50898188180243,99.75929139893287,94.65267881859377,91.33474537934117,92.85457141834276,93.4917176287484,82.86767341091208,92.665856967342,92.96336074594173,94.77763564915114,99.1703528919042,93.12420246194993,99.96722513316449,105.58762439369659,116.09797993126469,114.1331378140838,108.34471679525744,113.40350489723873,123.91252889738152,130.04157031647085,141.3160630200258,142.35177761093732,143.9723299318092,149.08189548813905
10,1987-05-21 00:38:35+00:00,,,,-49.379980093437744,-43.0226414616317,-29.127116518410773,-12.008730032833931,-3.995139079810264,11.558305991673699,27.588102528270163,47.244395952117,53.1348653278436,39.85122601533708,57.92980829720918,87.18399947636122,96.32676149404624,99.4881232224405,104.81138844518912,115.30607563384706,108.28711778549469,105.97061993494756,117.38107788640707,125.84128773393351,116.73991003564788,107.65819433530164,126.96622654934221,129.90560667752646,126.72504980667179,126.77902817269977,111.27632531263252,104.94937119666298,111.82652627292732,113.58282005288572,94.74298506889768,103.8397657661224,109.57240085388223,106.79046669890236,105.63507681762997,108.37810257295135,106.55884320436421,114.75579273928251,125.385798640307,122.05941050590471,120.35187812743476,131.76057919738884,135.18199484364487,132.19548519146522,134.11772772396807,139.66342903638753,141.701186292298,157.9947128075289,156.7572574015169
11,1987-06-06 00:38:59+00:00,,,,,,,,,,,,,29.985196838878814,40.968138847656206,58.38674492760362,65.4512410582968,79.63189461205273,83.29157181190001,85.9852160131444,84.75909153646425,84.67003561721238,95.68695807080636,99.723460764336,96.11800366386485,98.77227077962975,97.89057190089235,101.19337401452871,101.86345829613758,96.13188506103835,97.61260207753153,91.1159107331946,86.66591285941759,81.8865800458945,80.92973560172459,84.70750088505696,86.37721876822567,76.9917798721569,77.37712499713423,79.51381092332477,89.4814638146486,88.75892920876868,93.66262158738122,96.20788198063327,103.21438981126106,118.03167354433488,121.41117227003582,120.0929601249651,122.96916151009314,133.7757376815511,,120.20449586605609,
12,1987-06-22 00:39:20+00:00,,,,,,,,,,,,,-0.2547925753645277,6.400471272421421,22.088222991688298,,,43.47233384365716,48.61245159630521,57.58587074698152,60.17287720520842,61.71291725839525,66.70766104543014,65.62342475007875,66.23304841138575,72.06332978327237,77.83364218259396,67.10814154952324,61.63442897903788,62.39259786704375,52.19164259254589,53.08967364417205,59.47048445358128,58.669719691946916,44.598122693428444,54.94240574783865,55.48419162166674,48.147663116803834,59.80174974279235,58.44226406972893,63.96427459131057,70.58128472977907,68.40790639118555,65.33893586783316,,81.13600625919301,,,,,,
13,1987-07-08 00:39:39+00:00,,,,,,-54.787915461884445,-41.7060536675269,-12.700945402407134,-1.1986800216808229,15.241217599538912,15.45186897310459,30.03856657185441,34.458426396999215,49.512302808965885,64.56132863130735,57.05623603976187,77.75927644278158,88.50917073162604,96.06437347491168,101.22591074168919,97.67655305565941,76.1072086144086,52.90897204113501,76.64878169727065,106.90217639832423,99.39439185297344,60.650790619944175,,68.57176270278238,,,72.23969998887917,87.64030500274497,,,,,,,,,,,,,104.58481970082961,133.19886626564255,141.42158902557293,130.83210634639727,139.14772515910423,128.16217745311693,137.96740177795394
14,1989-03-07 00:44:15+00:00,,,,,,,,,,,,42.48269959558877,37.61679265036777,56.271601974590936,78.3197279871062,,,,84.30610079521472,89.81988847437928,104.16902985661548,,,102.54327315698316,109.43594921723735,103.6457583552546,112.5789021054923,105.61256164672642,105.10045530352721,109.0591560723316,103.87483271235732,100.26769640658227,97.39840170948096,91.27872604543205,85.53525735627906,76.06836890059715,75.19734472090822,75.24961702898625,78.71366722083849,95.33276591292994,92.2465804821536,92.70518928914497,92.2320044377884,97.08340460552813,108.53520315267875,120.72981590239574,121.09306039676133,117.90142065792115,130.9258218419042,134.00091688593176,119.61573668437818,114.92252912752964
15,1989-07-29 00:41:44+00:00,,,,-60.73815768741057,-40.978603128682906,-33.395286381271156,-24.08886179196162,-0.8689489059264002,21.361832521599425,12.601395391767328,13.694416923061524,47.95658194055328,57.307742437594584,47.97048064730291,73.12224169323216,84.52510564141934,74.11903449874707,77.89329132780412,92.68622693498057,87.99781550910522,91.59481085688097,95.67451410642738,,121.80527388092206,104.1864999545736,108.0858725625501,114.5685549984252,111.74039753419451,111.0888323427591,94.08029555528503,87.08743524385412,93.76890445630498,109.0353562727343,112.87101180563836,100.81262976137886,95.11815756503937,78.30121472870877,78.7613957241232,94.77549458431822,104.54111212757532,109.83935359065808,118.0002209084241,118.23941678050781,114.13900551671784,117.44350825073612,115.4496724141771,114.53907063821836,112.84457555584773,122.15759309659484,129.8911853331443,129.27440045417308,134.2020991801054
16,1989-11-02 00:39:20+00:00,,,,,,,,-26.88757772491372,,,,,,27.522787388173573,34.086753957006664,,73.58825315333107,64.95130214253543,69.9852425751101,69.9543417900624,77.57302560965682,67.70901711490794,62.28800686213426,81.4311173669323,97.44827124559305,95.24841924425164,97.70516173814691,89.96379676336126,80.6175865276403,75.44191178355138,80.46335930110133,74.13921987487375,70.6806217022144,70.24779998964854,67.92295582643168,59.867815452573545,69.83926541464626,80.38497667558785,83.00457122501214,80.19040151659635,78.64484374469026,82.26077780133895,78.47259091059838,80.96043739822706,87.55242022277709,87.76636106454903,85.05674247956645,86.71535134384114,95.92093186226879,,,
17,1990-02-22 00:35:55+00:00,,,-41.753831064762004,-37.612052539141814,-23.111990874898204,-4.593187239633815,11.078006669001764,32.715717619054345,24.23161413090901,45.81691864428067,63.631576114925444,71.70448662120579,73.44438857343584,78.94564481231771,77.92719589409043,99.28164800734453,108.30845117427981,105.9922728407552,106.83885182419358,112.52153949236629,117.62533836432141,116.89391148191163,124.14391102847642,117.43153232074903,129.81865312919587,128.5316842206084,126.86578546291122,120.61272010676598,118.83898698024122,119.1983497790598,114.90927216144374,104.57174956129998,102.33926706914083,106.30907928071625,108.87967200117549,96.19760521300107,89.89946907197762,96.62335371002635,101.85890831618303,106.48903325008061,109.32754513209899,116.42159256055471,110.36872135906434,108.6773743499201,109.5692915360519,106.6139544308751,111.55367707825184,117.37198006049744,127.66629357650602,136.75299115893657,140.78683043514778,143.20456200535975
18,1990-04-11 00:34:48+00:00,-45.7898761948014,-46.48858137376452,-47.20156410143484,-37.59798866896976,-24.530268225447102,-5.248795395371966,-1.4230593510113856,22.57836817238576,36.71357618343384,47.292707753114556,46.66767588668221,59.17770966550806,74.2342646556641,79.87415740499304,95.29999903995213,98.36212073571683,107.1321139170686,107.24997034223938,107.02782253119074,101.8503848522587,106.0271609062361,120.15326400620599,123.26082223528033,119.65796423600361,119.30820161460291,130.18232869982964,133.23040599564803,125.41953429269566,126.98467540649878,122.99602397185075,116.33254826341789,113.92167517041524,110.00762831550149,116.03987089865734,105.25388476705821,100.12863046175121,106.80503959119862,102.21176580733024,96.1412757012082,110.2575123816585,120.58830026020198,118.60099333834427,132.68683988881793,131.63543001445157,131.38691536578554,125.25704857825905,123.26312903545667,133.09991071900166,142.04558005294348,157.47865847404435,142.62100607449878,158.1675371103125
