,dates,mex0472-0000,mex0472-0001,mex0472-0002,mex0472-0003,mex0472-0004,mex0472-0005,mex0472-0006,mex0472-0007,mex0472-0008,mex0472-0009,mex0472-0010,mex0472-0011,mex0472-0012,mex0472-0013,mex0472-0014,mex0472-0015,mex0472-0016,mex0472-0017,mex0472-0018,mex0472-0019,mex0472-0020,mex0472-0021,mex0472-0022,mex0472-0023,mex0472-0024,mex0472-0025,mex0472-0026,mex0472-0027,mex0472-0028,mex0472-0029,mex0472-0030,mex0472-0031,mex0472-0032,mex0472-0033,mex0472-0034,mex0472-0035,mex0472-0036,mex0472-0037,mex0472-0038,mex0472-0039,mex0472-0040,mex0472-0041,mex0472-0042,mex0472-0043,mex0472-0044,mex0472-0045,mex0472-0046,mex0472-0047,mex0472-0048,mex0472-0049,mex0472-0050,mex0472-0051,mex0472-0052,mex0472-0053,mex0472-0054,mex0472-0055,mex0472-0056,mex0472-0057,mex0472-0058,mex0472-0059,mex0472-0060,mex0472-0061,mex0472-0062,mex0472-0063,mex0472-0064,mex0472-0065,mex0472-0066,mex0472-0067,mex0472-0068,mex0472-0069,mex0472-0070,mex0472-0071,mex0472-0072,mex0472-0073,mex0472-0074,mex0472-0075,mex0472-0076,mex0472-0077,mex0472-0078,mex0472-0079,mex0472-0080,mex0472-0081,mex0472-0082,mex0472-0083,mex0472-0084,mex0472-0085,mex0472-0086,mex0472-0087,mex0472-0088,mex0472-0089,mex0472-0090,mex0472-0091,mex0472-0092,mex0472-0093,mex0472-0094,mex0472-0095,mex0472-0096,mex0472-0097,mex0472-0098,mex0472-0099,mex0472-0100,mex0472-0101,mex0472-0102,mex0472-0103,mex0472-0104,mex0472-0105,mex0472-0106,mex0472-0107
0,1986-03-13 17:25:55+00:00,,,,,11.003132285753935,63.74049549410677,,137.5883140705336,157.5039079965548,170.9365718463615,183.05282967535322,189.42094540454477,183.35418698581262,174.49693310011233,171.2646463060829,168.41392748182545,169.59963569299953,167.54447124963096,164.39379309038486,161.35797192817557,155.72308975890155,144.5890602683892,137.1657099466332,125.4377696012759,121.50575386711114,114.27017628731443,107.69766748102498,,115.05210646021325,130.46346846313867,158.2043015220759,181.6144771202138,201.74867390111888,211.9298886344422,210.6823407999972,208.51011184650656,211.46111282415123,203.2937185500852,193.64769164618718,200.4041839666959,,,,225.1548484613451,216.6232300523279,196.16786076276952,167.91222708789599,156.0319262160119,,168.7131796363642,182.86571929137097,195.60113430099096,207.29198945729098,216.62997498500616,211.42430271133708,202.15297989327414,193.17519616702924,177.82825363351427,149.6944003931151,,130.19006769068284,139.20495161375106,151.30422344263994,139.60368140672395,131.0573870732827,137.14403753274019,150.96268100021473,148.79946736120928,126.9516456238209,100.99079449300396,79.42562111295477,57.14943482169027,44.55890276041538,53.86787212207136,67.27104351722791,96.87785667813071,124.28845179721492,146.5034303391933,155.59123536600714,159.57888360432915,157.363577992584,153.04605347952952,150.84392864181046,150.52625688878948,154.44531571705443,,172.7289431742991,181.7398960098865,176.8423712135891,169.99295329722332,149.8213898956691,135.2793819509833,123.0554665763515,105.46009419828496,89.266451238255,69.51434281474258,50.625692675958504,47.164190083250546,49.35683929595503,49.585670470836405,55.84764895846092,76.38707954343336,,,,,,
1,1986-04-14 17:25:15+00:00,,,,,,,153.65451948054562,167.44153845920778,185.07360613721548,200.4563721685312,209.10733969181408,217.66126501093842,206.7626988450243,201.7439605685126,196.84703036962088,198.2101342960131,196.4525165713044,194.70101144350332,192.67339862039773,186.58176608199227,176.9365096100827,167.68012900002418,165.99846918304806,157.79834504416098,146.50166856229657,140.9936280698005,137.6570200161092,145.26439404459683,149.77870369972115,155.26868861065992,181.78762218223727,202.57800501932303,223.11402401489818,238.22672896321507,245.44659537725832,242.79941613025528,234.61323782576227,235.1514661150302,232.201940436646,239.39980585190506,,,,247.31651424902486,228.5795223996334,215.969177511508,204.24027286191398,193.53884239632333,206.0827541825804,205.33828240661984,210.78226974882654,228.49025765545196,241.2504300977929,249.1760271169938,240.47329049816284,228.90004578885828,208.28280764393588,186.70767041731034,171.7464182177457,168.5378962621872,168.54563677056103,170.72993693488775,171.94567959237676,170.1273340891482,169.99833465943348,170.2241415003175,178.43250230321735,179.1421946048156,150.01108514422606,129.01579822806758,109.34893455281993,86.7448275174298,72.7662093583663,72.36215960403412,87.84730327389522,114.25555032776214,134.0974768320594,155.74397777475673,165.98400743162097,170.86346646911858,174.3822831448481,174.17458396789112,181.87463512568291,183.4520168904518,192.6279176465493,200.27905988255588,207.43550621968177,218.6809923556307,215.74888320074268,205.78878382243175,187.8714580361256,171.77438784199052,157.11384392884415,135.20325914000844,109.17551230140742,82.90566814811706,72.76905813545615,81.95436860490472,74.51334760835911,71.70496859519767,75.51755590656039,103.49307868510647,,,,,,
2,1987-09-24 17:26:52+00:00,,,,,1.7537737801735744,84.8194661169241,121.87875904995398,143.7480834522937,165.86206930428634,181.38634323205915,193.1969793142461,196.22808614980195,192.3179536402173,183.83994783748798,181.39055353834226,174.712800861043,175.28625819455888,172.25998466852644,166.18862294998615,161.68072259789975,160.12635827612513,160.2282826921006,161.99543342638162,159.91260012786324,156.73711908885292,155.15773083351365,156.55094526814537,157.89734503989723,166.6720416599948,170.2207196588487,180.57520134057916,186.49114375170677,193.71700052273457,211.33219452266167,220.62145656708572,226.3998424185046,220.4114216822262,209.46048621651263,194.76954371665502,200.42349226470236,208.33853861599215,214.62953554787813,226.77163557928117,237.15108923101567,238.81682833714004,235.19903611804668,223.67883207629853,217.15024963352658,211.98917897412014,214.36540411936713,217.01356057602143,225.8752121174054,234.47360864797358,224.66694409154346,217.58014908461357,209.26532250083892,210.70791609707027,207.3455747516062,203.8796517458039,197.56269189032628,191.70106564683397,187.24803376464328,187.03821535470013,176.7575926903914,167.06060376035484,161.57465352139633,167.94654640973096,170.0148522466272,165.1577227023364,160.06343718863582,147.85565162515599,134.65991538487623,118.93476303778982,119.16850143631314,125.24301852915252,130.04318730172824,147.82876112293224,160.47516317711006,165.78494732869973,165.01080299238728,166.60873588273165,159.04424445317028,155.45425579865383,155.6800457785936,163.28121819423305,170.71330815640488,185.90089457268363,187.54260045551987,191.28715109840138,182.322075567953,175.24711717277992,160.08456334832545,143.32988038468187,128.4807886956355,116.93107102171734,121.34799463404039,119.77515407240526,108.49382824474057,94.04538324564554,74.00616894975616,61.94362631553814,76.24366037317287,,,,,,
3,1990-03-24 17:20:03+00:00,,,,,,90.2717798884791,122.76102637541658,145.5341731936733,163.4334125798615,181.0324293396697,195.87401709370533,209.11626625943015,205.40774344610946,198.34803047734698,194.5839161422334,194.75054252265036,194.57038762603196,195.26117556998813,195.90244606526286,197.06038394451883,194.40546774625685,194.11714289190684,199.3072985024284,197.34712789469359,191.23325408435431,,196.59180473933435,202.78974350778188,203.90692261401512,204.47929927162915,217.72568272156968,226.978357386013,239.9472252920222,262.1205149123535,273.87968099154847,269.72075459848435,266.98022080079716,254.70040081094447,228.17608308451776,229.14332474703215,229.6249435389001,237.43087034648636,250.99652949518077,254.29488569535715,258.08121205082523,255.91448453736334,244.7971491365665,239.2315624611643,232.70865576413772,232.4801509681373,238.01207462344533,244.33063221210995,251.78372313286042,251.89405828333452,251.49163686230716,252.65937372480852,252.71169419047516,250.48542173087924,240.338045824726,240.23170728430011,232.1609464750483,227.72194721507708,224.45246964685322,226.53961279404962,194.58966040558045,205.89487495161788,216.33938777121708,220.0877140558083,219.613830336202,219.9898974434948,216.5576064221663,208.6622719889581,201.11037997791314,194.09436376629307,197.27137129897056,,,,220.246185618254,212.6284021847805,204.99506609533432,195.55962644121433,185.5315463466091,179.78712729968265,180.77265431627507,188.09753315889944,206.57603967734445,219.44482746763555,219.65800651219814,207.1670543335385,188.2074784290445,170.3670279412377,157.63626335442075,145.27822464168932,140.55882522112995,139.8687624806605,140.59022277327807,130.80224975628224,113.56676288995769,90.23757915768877,84.3202492092847,102.02475925154552,,,,,,
4,1990-04-09 17:19:58+00:00,,,,,10.531912772293062,66.05780310315033,111.98527250994893,136.53752493202683,156.83684691348105,170.77535975627848,184.52685920704818,200.5506511602032,194.21091438215802,187.70230518660787,188.88244883656688,185.1578630409465,189.71331007908014,186.394946198176,188.7690357936438,184.44630007952696,178.42321176466976,180.23688333782263,180.4136338704639,183.77426925874448,180.99941265136766,,183.52877401441293,191.10261202160143,197.84545946083676,208.26428553332016,214.0812174923051,218.5946504300261,230.34705934698627,245.77007835616348,258.66606720623525,257.7360966491058,254.08483855841928,240.31096622188414,220.75887755528476,219.41589971666633,220.4987369259266,226.0054239948588,236.02913085075124,246.34116183710506,245.9702234922039,243.8335491501515,237.03316517424315,229.24911539014784,223.99179000757402,222.52941719595083,227.3202412610538,241.47329173357514,245.35459167691766,245.66119302702737,241.31319143691945,241.4670269122376,241.25743155332913,242.39973991430583,237.2183776031281,230.91491330181742,223.30590945295916,223.13610865749422,216.95958092507362,212.71236037002677,204.3814763946258,202.83888325579028,207.86442709481452,213.54478736990148,216.12572994379252,217.59657912955504,212.3926133858204,198.78836236564626,191.52134668072102,183.36065214011563,188.95623409029554,,,,214.8506808895229,204.49075429956338,195.6751470205495,185.63758265918506,175.494000382006,172.78108548692262,176.98637346921527,189.861572644621,201.12415028280617,208.8117647506484,208.82903911254596,197.52233447058944,178.5490831793609,162.47328132711294,147.32974379778844,132.19115595964493,134.1437628609586,135.3821196428567,132.19371487902345,122.99839411741145,99.7086313568428,81.27644873572194,71.29764201960033,87.02310788771302,,,,,,
5,1990-05-11 17:20:04+00:00,,,,,3.061815026000689,77.67610837379505,120.05535412098943,141.337857371753,157.62683070819085,176.22021522995277,191.63226815917392,204.89954559249645,198.3246204701096,195.04318421894294,197.110959487453,199.70808611157412,196.6350342934835,198.2576280200052,197.80120468601314,192.37829478921873,189.28184230760814,194.22483067403724,193.69893253026726,196.67339519395145,194.30220939755378,,199.5691627497751,205.7009265516357,213.83557021279387,218.79143817596577,221.3043439534345,225.7047100457915,234.28961421314534,249.3735318316216,260.7363000230031,268.3995286125967,265.8826867267418,253.85580772888753,238.8493804424155,236.4675096026648,234.5644346736263,241.22272225254974,249.29412456795595,250.8564550868064,252.91704851525773,248.70550243068288,245.37274120531396,245.61325963199226,240.0848582838104,237.67114653166925,243.91260912954948,253.62899114431863,258.3140563754242,255.59052748260373,251.35780081640868,253.73597355397717,251.9316568601465,246.55970106456073,251.42145339688167,247.91910860431787,242.98600532212004,238.01875331252154,229.64581258615866,225.06960494581904,217.80098210156532,216.1638727659025,222.03262417244093,226.31810436859516,223.49713605833352,223.30494013136462,217.447960007935,209.90561068848984,202.31812152109154,201.8976285893208,204.05622385691998,,,,221.09173429590885,209.33895908779243,204.88295827754234,195.20520017041537,188.31873317882702,184.25268750020527,191.75772531331427,200.84104635624945,214.45233395008972,219.3905814707906,217.29540941598714,201.114969584817,184.8076742921196,175.41540366339666,163.7471547410679,149.99308129870818,140.031445202357,140.57203473665552,134.62250139034796,128.81188551679693,113.58174778075215,94.9700482314539,87.288731233559,101.6041717586042,,,,,,
6,1992-09-05 17:22:03+00:00,,,,,,,46.57513575212198,78.3038349085812,106.38529606960898,117.77092924376916,129.86668800775917,142.76206736181774,143.75844025799685,144.02853988722916,143.83646104253546,143.1369948401363,137.02088404229502,143.58772725794745,152.9783551060188,152.6574219381313,148.81228487962784,143.84896261148174,141.67763695725964,145.22663157627426,142.30937416014555,134.74887577770045,139.8095236570053,137.88777546291945,146.75162716520222,155.35915762982776,162.90924873116433,168.48311758654302,174.4693709225702,179.58156097516218,179.65743397645832,186.1419427925406,183.50599496965407,189.2759723801389,187.2939735707107,203.57449263467714,211.41938598985723,226.63423410096095,227.11822882450622,223.45728301827415,221.99666659090752,212.35392785648213,201.81201740148094,193.13630884023405,189.30244058349254,187.86946488877837,184.46551398194737,190.35080736841593,193.21673362733475,196.78589391466096,200.50960668820363,205.51470762454522,203.80736503811193,203.38663093962467,204.40249943083657,199.29119014979273,195.46252823216318,192.4008530543561,180.4654449130168,165.25484969128297,150.3371918756309,143.62292878190138,149.4985265682398,150.14725291068874,152.30645166159363,157.59691865692346,158.68766289993727,155.7527958350343,154.75513662648285,151.04603337554457,151.08523364096874,146.05082901404137,143.76962342790836,146.00191864133217,141.4792860725433,143.12924138058744,147.6279280116384,148.70596062339138,140.0033902484696,139.31054428009395,132.37105888900248,134.76628667643115,131.41788883960007,129.13803264056537,,117.92180623861327,107.35654395655291,102.26568193408329,95.51294284761252,88.39908523018505,83.1661310238774,81.58855575722167,79.30596886160023,73.0742444109683,62.569268404317505,49.41854212432277,43.02625748039108,,,,,,,
7,1993-01-27 17:21:34+00:00,,,,,,,21.940374364726104,52.20262276130982,70.20824980069911,92.87103359346534,109.88948808818738,124.2310995723019,127.75008042614823,131.65279503432518,130.75872429341916,130.40176262939798,133.9349367950961,141.26680195083026,150.77445291283854,156.10472734262675,148.12700670834573,143.6015095422008,131.34598967046924,138.71692907354418,141.08789503121474,145.18768577045816,140.72116645256745,150.72287474998348,153.34498009364253,157.6538724099317,169.3658126691687,167.4818883518405,178.45567798881427,190.3724055775508,208.73352401558594,211.54091632099113,214.19732341696545,211.7952607087483,203.1627378983057,205.34012882595937,210.27079652474885,214.79106961657973,219.68341876369954,227.12980638442176,222.15119190163472,214.63276713273956,205.90461979508484,193.6164815297633,181.63525145279988,183.55321320557402,185.2910186392577,199.73857905667847,208.08187805415886,218.16660703329387,217.56476635910366,216.80392645363963,214.62586123621088,216.44857503408502,211.8671829650941,203.4976696709548,203.67747809722414,194.76120872573188,191.6178830318904,183.51397797753566,160.8745792513007,146.70163807467515,150.81863849522824,163.31001363628036,170.58539005592797,161.72469861430056,141.67415621850398,135.04876626368022,134.29462706473745,130.22398446731256,128.4673082734391,129.7379161793454,143.34130996159053,159.78467680095906,165.10373531732415,164.71049665672888,160.18346775493134,156.08716093298202,150.5908458937126,140.71870000942417,136.8960771817421,133.33363649891564,132.87407459777032,129.70291273540516,,122.6845407684032,119.52745017833854,107.92181190169053,98.8687893103372,97.14556464494807,88.70603133731865,91.09937894603297,85.02527903338188,73.59098161549895,58.976440094545445,55.61278427348632,,,,,,,,
8,1993-02-12 17:21:45+00:00,,162.9195213325082,135.45627860021224,,,,31.92584026762966,64.97883265689403,90.79734234428474,103.1384056168582,112.74690625958848,130.59597781190126,134.83926727435073,128.45070216110975,128.55486420541104,125.54142042402248,139.05010183761752,146.31552820252153,148.71794847486188,147.3845296702001,143.39072473304128,139.8349979286122,136.05295578532179,137.0115386080247,142.4315729788246,145.7977317452691,149.739729188504,152.64478640795792,153.7982486182819,155.15174065348916,164.54662396041522,171.81821934078272,192.85183332544645,218.22409454896373,228.55793616075817,238.15287559471852,235.29055684981319,225.24297442468716,210.1463806852904,207.2604508774461,209.97483050289824,217.97550574091133,226.17426258976212,228.02873828843698,227.492021983717,218.05017681925028,207.29096238999162,197.10060323670035,186.24455640228254,185.4486324951481,195.76404820203433,218.12679001805668,225.4088976957259,228.81424758125527,228.01597466242566,231.4561081289344,225.7300198542991,217.5146967997469,211.13489402220273,210.3996614880848,205.47093617236885,197.3264194619053,191.79542468249983,182.07524982093605,168.31107474867918,163.7543130545151,180.03419525141183,193.39656736059843,180.4120974372336,165.70049155357933,149.195900208797,133.37767599574968,126.6819573222644,128.8771530717488,141.19162293457822,150.08502242696224,159.658541846045,163.63700712181748,170.0126722693528,166.83614184630989,169.6790417295302,167.09833720482087,166.00905659017442,157.0542749952164,152.97143250662052,151.70469437894502,160.76159828033676,169.1296011209095,170.54384852657483,155.8948828947083,142.68830797697393,135.88035164888265,131.84833342392014,120.24838164992418,113.7552057934486,97.18011122086008,82.37762056125138,71.41887964858245,69.4239158787105,65.65108018563778,73.30106915039507,101.85592745425973,173.46337714045822,,,,,
9,1993-03-16 17:22:00+00:00,,,,,,,73.62777904588978,107.31312679083061,128.70054470724529,146.37229748156878,154.52754660311825,154.90046767096743,157.4978929539385,162.6078465961519,160.61945405749356,159.8041029889131,169.87950379769507,176.96794106601246,190.48085685273736,181.55571066642358,171.02813518785553,162.14116850053196,157.33483239599704,154.50255308109192,164.0404253769555,164.03316638175636,166.8460759394519,173.32626598615187,182.8220683753758,193.06960821491765,197.70329203633446,198.82957966209227,219.43759135447132,255.33605148164233,269.2134674285679,279.4131300408056,271.39740287802573,250.9544869496238,231.98353173175752,225.93313966726214,229.75560039789536,247.25504139661126,271.4765516633262,275.12336028722825,269.2654174351061,260.0814582578424,239.03056219645447,218.6624754260887,203.87830058868713,199.47895270531052,207.412119089258,232.4566820379664,259.4928459198627,272.3301370349732,268.27538753419697,261.75347665907805,256.68981360346265,253.21710697486589,252.829085362199,236.85323082443932,226.3860692286312,217.17470035426936,206.59126401946583,212.140206190471,211.18384644258515,211.71314039881247,202.6122178806147,213.94859211175356,215.06666455989193,205.55424558106546,191.97742543391988,169.4372286270658,154.58916989540344,148.9288199595199,150.21701927873661,154.39307973280688,167.54869589301148,179.23951428732167,187.17531258509155,189.16632609870322,189.5467462616503,179.54640157145485,181.4837221201927,176.524947294232,175.2792841643174,183.94377948497487,197.02456955320707,204.0293217241716,205.27969943309876,194.11686116522364,183.79473792256903,179.59185703984508,177.54120375599567,161.7441133713598,145.07322424237236,133.52354126063082,114.47538955864886,100.57724065193878,87.91452589649205,79.47216817983252,83.94411012119104,114.9020482401168,,,,,,
