,dates,chi0190-0000,chi0190-0001,chi0190-0002,chi0190-0003,chi0190-0004,chi0190-0005,chi0190-0006,chi0190-0007,chi0190-0008,chi0190-0009,chi0190-0010,chi0190-0011,chi0190-0012,chi0190-0013,chi0190-0014,chi0190-0015,chi0190-0016,chi0190-0017,chi0190-0018,chi0190-0019,chi0190-0020,chi0190-0021,chi0190-0022,chi0190-0023,chi0190-0024,chi0190-0025,chi0190-0026,chi0190-0027,chi0190-0028,chi0190-0029,chi0190-0030,chi0190-0031,chi0190-0032,chi0190-0033,chi0190-0034,chi0190-0035,chi0190-0036,chi0190-0037,chi0190-0038,chi0190-0039,chi0190-0040,chi0190-0041,chi0190-0042,chi0190-0043,chi0190-0044,chi0190-0045,chi0190-0046,chi0190-0047,chi0190-0048,chi0190-0049,chi0190-0050,chi0190-0051
0,1985-07-27 14:07:41+00:00,212.99941325265948,227.23448531711637,220.36566321868685,214.3687213206666,207.13308670227735,200.76849482791437,197.2400384067973,199.47779816768556,209.41286187419988,222.77767134376566,221.9445544656604,221.19420753003237,221.4921356587646,218.8436059239661,224.20363464080887,217.5440555422313,216.9517514447919,219.6624587596004,223.59711900620138,219.2422318443539,219.65656321933963,226.3438152053561,238.83673582981618,244.86326025996564,224.8184721502443,227.78904978448784,226.3948232169584,233.04424624532643,231.93090390593116,240.3981582941123,245.49225920763996,252.46465931070458,244.3380279790351,238.38415986913614,228.54915122183058,230.55807344445452,222.81428816733677,221.2758707510165,211.49661697155713,204.84521890896946,211.3231121297987,212.13113384554597,209.15821432733713,219.82832539427545,231.97241174208233,218.79524715677542,215.35220245906106,225.7608417454991,218.9574368304451,219.94719193782004,205.07111658912373,188.4180628270453
1,1986-02-04 14:04:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-07-30 14:00:05+00:00,201.17886211834002,218.30548783197338,211.07932065075173,207.19218821203773,206.79965992043648,205.81023725337815,200.39356698594548,193.60238246112678,198.17890490555456,218.868009350926,222.1860624565415,220.61554863804332,214.39023513826652,216.1163874435013,220.80627965827597,218.10346951284183,200.84028578196504,199.74599945606028,196.84615774447727,204.17515138906285,219.61192524498676,204.04636903751125,220.70900854390618,232.2460628160743,221.54295520636649,221.10510725315632,213.16525926044892,213.10459855005718,205.98476470413598,203.7793269102156,208.2611137935016,223.49318371763482,222.20086334798503,205.76708404837828,210.56703554319625,223.62734517418812,197.4324800416848,186.57120829078235,190.51611646740074,209.15152475124995,208.74267864420366,212.23678794108702,209.3021446217115,219.58313876257495,219.2092387306775,211.6379016127689,214.7304954089056,224.84971357959012,223.5891590415034,227.86422424894533,216.45674015692015,203.60223114608908
3,1986-08-15 13:59:29+00:00,209.3820541114127,220.91003892575515,218.73865711555274,211.72903864661563,211.229685984966,212.7430255713733,198.55888299413328,195.66538432571133,204.14981508973514,229.1398540939371,229.42729644375905,226.88230509695939,233.9214578415042,227.16701542029685,227.3096238496018,219.79190412162163,208.51793880668578,205.85055829396688,199.16708821251788,209.55028223252992,234.00010421652988,228.8133041777196,234.2263360988485,242.21773889267402,233.23828178940352,223.5943290617121,223.88771002958958,210.48548013369904,216.82783166481633,215.63551273608547,204.00523660303566,225.2024856328717,233.12657947216533,212.73483805879178,214.1787779483714,236.56026470464926,210.17342308851983,180.53434186622724,190.44848273410568,205.13065503809588,209.24075245906573,220.77274504318578,209.87726330098175,223.34630083406432,217.55654849068506,216.73983172006447,213.7016610750518,222.40502827786597,218.47203557709463,226.30446164580815,221.09609996278516,206.76196774582672
4,1986-08-31 13:58:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-09-16 13:58:22+00:00,214.78073589753953,240.36109399076523,232.38040592402294,218.22304746803152,219.6664557378837,223.5635961554346,205.0488453182808,214.92679064048247,227.00812622648655,238.2866417713894,238.53494432657092,238.28820150693605,236.63205482778037,232.23282000494072,225.28576937084085,225.4490661086524,216.2654048096092,217.55892361636003,207.77626899069483,206.67220189924743,226.89241931930286,225.49906134701837,231.64924822449814,244.0260684906967,225.99436119576868,217.77779084289213,209.50856181506526,211.25590744107635,199.44753869510103,210.70825305549084,216.45745450294828,227.15115376168112,215.00287218251376,217.20751635990771,226.16090464254154,211.36784211209635,195.36087014689295,195.9134502563075,193.69589905305818,197.36771979516226,211.72194307504247,211.2650430770531,219.41632384867836,228.37051376790762,219.77093586125827,214.12751077005348,210.82346387105255,228.41666654922074,219.02934049891005,211.38613908816112,211.09648072427063,198.64200003408646
6,1986-12-21 13:56:50+00:00,211.77921841399163,230.57850062534493,232.4815613963437,228.27986248718585,230.03526296024344,216.72414608702763,217.43730751391035,228.14646087853023,228.69337995772307,238.8282608160676,236.52639621266832,240.43580034761848,232.0121110108828,232.58517328125905,240.86138006824797,231.91734612192928,222.08037613062737,233.61690519542287,229.37298972943447,228.50272251670637,238.7027676600897,234.90097398157906,230.2061396189748,241.92357363011257,232.61099307605636,227.73112473416052,227.55413671558873,231.005298724538,231.96930742577626,224.91372092077194,230.89553999619088,236.70862707048082,236.9717936180366,230.5172298654701,231.35183409906725,228.25594255077993,226.6690015790034,221.0452265953375,218.50663630870417,221.00817723366077,221.34541703569357,218.97437938739392,225.9733601784954,244.2623999556018,240.7253274049735,213.16391064105125,220.800597312917,233.9259088447039,225.07517314395895,230.36279500090768,225.17736565195776,208.8767952979832
7,1987-11-06 14:05:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-11-22 14:06:04+00:00,,,,,,,,,,,,,235.8937896006136,228.86718869606997,222.79465283934647,,,,,,,,,,,,,,,,,,229.20254411981458,235.7387834289179,228.499042891264,217.91209250146053,218.30419391096373,189.5045783258112,186.41777757467955,208.05335010349978,192.32100335212533,203.06930622996882,224.67781623299172,220.6164125109554,204.79460886398343,217.4302368154514,203.97127300856644,214.22591899788384,207.20682863263042,198.8386763459487,199.70000162194768,190.47352032268677
9,1988-01-25 14:07:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,239.8240068081734,248.08297516517516,225.95158951674475,204.35997767293284,195.8615141063314,240.397521755834,241.96423375133054,242.36581156259956,238.6809148445542,238.9959089592755,238.04713177341077,236.63521469498951,,,,,,,,,,,,,,,,214.93721522159305
