,dates,chi0190-0000,chi0190-0001,chi0190-0002,chi0190-0003,chi0190-0004,chi0190-0005,chi0190-0006,chi0190-0007,chi0190-0008,chi0190-0009,chi0190-0010,chi0190-0011,chi0190-0012,chi0190-0013,chi0190-0014,chi0190-0015,chi0190-0016,chi0190-0017,chi0190-0018,chi0190-0019,chi0190-0020,chi0190-0021,chi0190-0022,chi0190-0023,chi0190-0024,chi0190-0025,chi0190-0026,chi0190-0027,chi0190-0028,chi0190-0029,chi0190-0030,chi0190-0031,chi0190-0032,chi0190-0033,chi0190-0034,chi0190-0035,chi0190-0036,chi0190-0037,chi0190-0038,chi0190-0039,chi0190-0040,chi0190-0041,chi0190-0042,chi0190-0043,chi0190-0044,chi0190-0045,chi0190-0046,chi0190-0047,chi0190-0048,chi0190-0049,chi0190-0050,chi0190-0051
10,1988-02-26 14:07:36+00:00,282.0791392521934,290.4877228634269,,,,,,,,,,,,,,,,,,,,,,,,,245.05484281600064,,,,,,,,,,,,,,,,,,,,228.38058962056357,238.17267029947607,207.3085608134558,226.87665480895294,221.7064687817181,210.17593804485386
11,1988-03-29 14:07:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.49290675771636,211.26990190557484,194.40949803634746
12,1988-04-14 14:07:57+00:00,258.5430996984224,,,,,,,,,,258.48759863462374,254.52049008679828,,,,,,,,,,,247.2343826942878,249.02203322242048,239.75684222534804,228.68908756484387,224.4978089630781,229.23228310781025,224.14146404326533,222.42726650528846,224.68268078795546,234.11915483749266,246.37089128046478,249.35681471379897,245.62473022950286,239.23509182481962,238.0682091462547,233.25149962427855,225.50914315551063,220.20507142076326,226.39614975548994,217.01141522332318,249.3357854102269,239.4203981238554,227.92689588806272,235.90573836242135,220.45372096682613,220.90647782986724,215.54764949170533,214.1696716792791,211.6705049622155,196.89743771096244
13,1988-05-16 14:08:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1988-06-01 14:08:21+00:00,247.25399903152012,259.05166928341447,245.55169654837633,240.09243229862957,235.95139492489471,233.4726157965497,227.1494434292919,227.98377177423984,236.20657231884198,241.29337189726627,240.2215152121726,238.96332293061312,235.83225284812806,233.92752457873792,229.02045870132957,229.99029960806158,227.46392318873166,223.14427173384348,215.94735693467737,212.08880937425042,217.18998515268407,221.33571003295947,224.0287913739259,224.85670938491404,228.5962415648111,214.33973301526072,214.25248686682457,202.32883458522474,193.40515535105297,213.33336711574674,222.58607707747635,221.09042262250014,221.58966517454786,227.3516635903222,222.7385391933688,219.74842711755724,222.70240710866844,211.6675833907061,189.767967711572,202.65095698060202,210.10745829818916,204.3494671275949,210.3643740676325,215.46990057414746,218.14156516269497,218.22406248259952,205.8678786228083,206.31619115187485,209.93531173531207,203.50926938637224,186.90866444013585,183.69767571342595
15,1988-06-17 14:08:27+00:00,252.836555525012,263.32310573000905,246.61758984717858,245.9683810872264,241.31466339510553,235.57838903619157,231.79092782808618,233.09136202395422,241.19981226586074,245.4844790905223,244.7817759702638,238.08451130734207,236.96229825893408,236.97033039955892,236.36418631459196,233.01529550671773,229.31542526947248,223.52614175863883,212.62870128839563,215.65189978364901,229.3694813619195,235.55650041490202,236.27804585775243,237.9857266567879,226.40829713738447,219.5152859643341,211.72794084759113,199.08454748026483,207.11995027981024,221.27583506019127,222.75358602072663,221.536607419228,235.32767006141418,237.81130171095097,215.98536305834628,221.33694025293772,221.21973974420848,194.32270532230228,192.74874238839365,211.00828522219211,209.58819181643736,207.83020850149117,206.4909028380632,212.11061894848777,221.05250128653967,225.93314499322224,218.6276949908228,217.88980064070591,206.28249432634965,198.96390288138477,198.7796671144188,186.535800905424
16,1988-09-21 14:08:34+00:00,222.686966019972,241.2141223061886,238.93496262346974,231.08318845342657,222.55828749419288,221.6378960094017,220.24415362365207,216.576702154416,218.65905429664593,237.9478941355718,246.19955960170057,243.06645514795838,236.587416289033,236.98595088914243,238.37291017958347,232.15401937833903,213.48087938094545,222.56847418431352,223.23777081198267,225.29474464159097,226.49337106996768,229.394883548122,231.96687903975356,225.67395292573838,222.2562638021681,208.99146271668718,207.97586988371833,216.04912739895093,211.69689507489187,209.81188362470584,208.38373664609017,222.75143668239437,228.95740593440047,232.4756968555514,232.19385601615662,220.63547738385515,211.36468127020424,208.36143580162874,195.8738094901646,200.10810686961864,205.3829430574283,202.4864235989183,207.95778024966398,239.77054251346686,214.00406165530373,215.42192677103344,215.06797625804936,222.23377961695297,217.9509829576462,218.81565547040805,208.83176697198238,190.74646689393228
17,1989-01-27 14:07:50+00:00,,,,,,,235.49719316740342,235.14066631050173,,,,,,,,,,,,,,,,,,,,,,232.16544560175612,225.06121628379105,230.8883388612011,256.9103264463239,264.16005193369153,243.99934534877525,247.6901523090163,230.78167793062988,213.08044033171691,209.85553902871442,206.57501070769797,222.40790162388436,220.02284588314137,232.1609450473639,255.50979439987623,215.6596444170233,214.6203435468537,224.40686654169144,216.3349601514886,218.7483600479473,206.15325361996696,207.89121372354813,202.19527497283215
18,1989-05-03 14:06:38+00:00,229.50904343066682,247.61814001434138,243.9231255234841,230.21308631801378,219.44335730108833,221.82465690358836,220.92849836947704,219.82760615372712,223.631397637185,231.03723653209775,241.593013745406,237.55011345566953,240.3973304740437,237.59227615049977,226.68615143034512,231.829541280817,233.42772982211932,221.3076198516755,219.26926278132177,233.9245451530831,237.68278753536893,235.54743832479951,228.70158166684143,240.7129470428043,237.56155015677132,223.61912678809,227.3840394481469,228.2736184774872,233.6714652214147,232.37497139431736,238.8167797435457,239.41230162809,240.61526303145342,243.76252923811774,245.63060675288816,246.07404194431115,217.46943908453363,213.0981803451602,213.89564951986108,211.03251750706292,224.42590661284663,218.62993370581444,227.16944255650847,233.68814581979,221.25636514189875,208.85663608930287,215.62236338712316,214.285198534904,206.86662612818725,207.84076932516223,199.39844921986221,192.89672251016864
19,1989-08-07 14:04:45+00:00,209.2330511523348,230.91332690061896,227.53635608206056,211.78483054727212,212.7876913377714,204.32255093896688,199.01070265728893,204.01417763667257,205.31174509825786,227.1112060901928,229.6506347445335,230.31022284026443,210.91576581226266,214.4153936007387,223.54783348684984,226.76666310644836,216.0367278218621,216.62227940009387,204.70663630060724,208.012370991294,215.39406229694293,216.47133244884375,222.1679372086392,224.4285008217442,223.0314021639511,218.79533299388845,202.53138303755318,200.61975958275318,206.37954504723004,219.8745099174743,228.76061150702122,221.1904229968015,232.11254423776782,225.63662987991256,222.99452515587467,223.89301353511985,202.06323298277488,199.5954351155646,202.05602994524543,204.19110156355373,203.25221798932034,207.6392859119253,192.8820700789357,196.08982722295605,204.96588840792305,201.11821264961918,210.91756650406833,213.62055566089683,203.88876999350333,194.5114077150697,180.09934840340748,183.53421435332794
20,1989-09-24 14:03:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.7284242352602,238.38255324406362,231.14217667992742,224.77228578194047,,,,,,,,,,213.99144816938156,211.77725836354324,222.78877499082975,,,,,,
21,1989-12-13 14:01:23+00:00,,,,,,,,,,,,,,,,,,,,229.88858596919312,226.18429248399013,233.0393458275457,239.56026191762658,238.43100609307712,219.52509909364005,227.2886985557813,229.73058404944004,200.32841771659503,198.92653093484722,222.23792824855258,234.66936086103516,235.04119465351,243.14039242060267,237.87226806464565,231.33157140179256,224.05916563879404,223.77721021289065,218.33610488804047,206.59206080164455,217.0675656673846,212.28179459630252,215.08438705947802,221.26508183239417,221.5209592553914,209.72495963062977,215.09678163004486,216.68847353232326,216.94030407221146,209.79969268677098,203.85589935846588,198.41313688380023,189.4964274218853
22,1990-05-22 13:58:04+00:00,237.04082237542835,247.88676127712446,240.20495294594224,233.0888866261672,216.47191696549254,215.49731139425342,215.77749757373965,212.85338184423867,210.5444160525426,227.88982737268108,234.30065566188767,232.38544119231346,231.010703621798,,,,,,,,,,,,,,,,,,,,,,,,,211.07926302095194,214.9797514399058,226.73893348351476,221.1258164617381,210.0758362242762,217.47580954037323,225.96602770227184,218.3365627486533,216.0746755727773,211.26618117038666,214.2077823695104,,,,
23,1990-06-07 13:58:02+00:00,233.91709572729954,245.7096734925249,236.23378427263768,227.2057603204844,223.73430049015383,215.7889048112923,212.56741203760475,215.84719225634348,214.8876189997992,231.7186661200494,227.90702581213927,229.23930912798596,219.36282996598555,224.0526415264908,221.94275365001468,219.1299602079285,214.81258114896053,217.12196771077367,210.38326078305752,207.83865758951742,220.56323665798618,227.53963223236775,231.94997506360335,231.65332062154238,226.8948904562796,223.7302916586667,214.99403122867693,211.32117518762934,214.64707819128174,219.58518212249402,223.0201748432455,237.96433267072462,243.76169549279547,266.1073013964969,235.82162077342252,233.76576712396127,222.86939926240964,210.36177512353743,,,,,,,,,,,,,,
24,1991-01-01 13:57:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1991-02-02 13:58:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.23171488876267,202.9834074500254
26,1991-08-29 14:01:31+00:00,212.50886390492877,231.8565574221535,230.71935347262902,218.79816741655577,208.8219517903413,204.013218971519,205.51562409234282,204.4652582915458,212.8910833581427,205.9405422975864,212.80274867210233,222.1434423707525,218.03992918604627,213.12548892909714,214.7357761137194,216.36144539685097,209.0351527043905,204.10200110871835,209.51155034408623,207.64281116337497,212.35914815107537,214.86227683492416,210.6533211865812,227.33398402766596,214.1831006676719,212.04118235757255,212.72167687206203,209.94117858757403,212.09898620561597,218.3994451481516,224.75280924356719,231.652113065204,232.44533946924335,230.9684100136259,233.99785064932973,223.96096287442936,216.20936066084914,208.27333969567377,205.68209559302613,212.94574402777408,203.94318576251493,209.03508569579546,227.62909303188567,233.71618369357907,224.05136852356765,225.12724409451263,218.90626113221464,224.18671435397454,220.87417836482098,215.67984320990348,203.30001718035805,195.27652857777957
27,1992-01-20 14:02:07+00:00,225.97484881529502,240.5179900255349,233.5911384570553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.6740878767301,229.98786208621954,217.48637883868338,210.58684767683485,202.61550951232618
28,1992-02-05 14:02:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.47397962527833,243.72702478566143,231.39872559627253,239.07955407758266,231.95793681849307,220.85866757174531,218.7834633242378,205.65877878292127
29,1992-05-11 14:01:35+00:00,243.9848262849329,258.1798693549456,243.37097885653827,235.93495939007772,230.04216176388528,233.3874694779687,226.50819565646268,221.24118621366773,229.26245693480988,239.87404214003095,239.24352362135073,233.4036472670809,233.7796746989435,236.454775163151,233.17270521093278,231.77420098057615,236.041669776123,234.0194939328059,230.7104268954648,234.4471565408496,235.28909633000683,239.13030841503723,240.58857465595503,239.53456060021492,243.72043818428244,233.93801709285407,231.28847266865844,234.56408739995655,233.01416236081755,240.60827444648754,249.16184180900567,257.54885963229094,261.08344895142966,253.42363893890723,249.1523656474233,255.31406238548203,239.52300722721893,244.71551761478568,242.78129160631212,244.15193874205312,235.57980339947756,241.03839990520208,241.27074245538796,256.53717400657825,245.1976699384627,246.84504516975204,234.92442847721804,239.35463992355923,237.1502216552646,222.74160547315375,213.31044094336795,205.94483198381056
30,1992-07-14 14:00:52+00:00,195.02785695501169,216.97114792008634,209.13814168729218,199.25871909461836,190.65133965690637,188.269951669354,186.99541971822367,197.8804696217454,202.92816087268358,209.78270868309284,208.22989672802686,213.37461742525812,208.4998237720091,211.1014613556936,203.48319464415232,210.43550639469862,204.6457283716196,203.03512276270575,203.43467247864925,203.49596187027964,206.86917277510753,215.3077843096513,214.8423596612769,215.8132555497478,209.37526351730028,207.32533273436738,211.4769497494951,210.9710287701369,209.8265821512473,214.59187259261563,217.83816143998615,231.2180509042477,235.28592436208535,235.98438152988786,234.45910620561784,223.55525063518718,218.62889062829652,216.26955031866422,204.0206080191698,215.81650308634454,219.3518206700631,214.47880724623087,227.1423386185332,237.7073409229892,228.61251699580725,223.17799871291174,217.11951629189988,222.60190476396463,213.52017317333036,203.71175680564755,193.65889997477788,183.28493358579976
31,1992-11-03 13:59:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.74078658236448,222.01613026141405,206.6401426539075,198.63483580405813,207.2734746108734
32,1992-12-05 13:59:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4406501322288,238.5831121294945,253.26257439049624,262.3064128593794,256.90624949004837,253.3607230880172,250.87063897696137,244.03063037265613,239.8857292889096,235.53342648016982,243.7476019183905,241.19650408918076,228.84216746579182,240.54594645153975,252.54808952977461,246.6857365605598,238.75923117607994,236.5082883872424,238.5984005534784,233.1408354918121,216.36926207988364,218.4009672792248,208.10659976686054
33,1993-01-06 13:59:23+00:00,217.75701642203933,230.87184510760517,233.7791785666837,229.42637482637969,220.55807467928864,207.36909430609603,216.64129161360074,210.93325526432412,216.72766825113735,226.5630815156613,234.92596618301008,233.64949244330228,231.4681093132359,,,,,,,,,237.0004503301431,231.2774044598345,236.99220936531913,244.98170557956627,238.2261990366792,234.20726198922742,227.75585532317862,231.35505059274976,236.0875667474081,245.46039928929298,256.3827961945277,258.92669894293186,259.0093588783284,260.7661879841526,253.54831936069905,242.37289874693963,235.0993212159061,234.85907971393198,238.0578540919379,227.21189924686763,242.72322394847413,246.68433112436415,253.29685712312818,249.23096432775208,233.94412670515186,233.61956656676435,232.5815776543319,229.273376162564,227.4936079056148,222.0752504376553,210.9029764788501
34,1993-01-22 13:59:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1993-04-28 14:00:17+00:00,211.23878009561872,232.08819355947386,226.44924757925293,210.67650814620828,211.15646445837828,214.14634075926946,208.54525378550665,198.30211893722657,205.86711398775117,224.8263090956768,225.0208971689242,215.88888049144455,211.60071706730673,217.0028836596499,224.30375664060395,223.49590816421312,221.9167675574783,213.11298281375684,211.22424308788578,216.7962951801105,224.02817093107984,210.67718560510713,217.0053939758913,227.04487669918421,217.83326617502246,225.43619528843874,214.8672224234606,210.77471862313786,221.2347888528684,227.1858633440008,241.80499597044826,237.22878911584505,238.17220475997297,252.9103241995636,252.9429347636639,247.8255508990848,233.5519889428754,226.89062149343712,230.15122196012445,221.64246214561007,220.33744328729503,226.2096053665619,249.75399028011356,245.98022425628744,236.85931682001603,232.791606818192,231.83961505332448,241.23431865591908,221.09299018191297,218.73283621062683,220.91259630780814,204.4465722268757
36,1993-05-30 14:00:24+00:00,211.94232991285068,233.00768258013142,228.46914739972317,222.89120988257585,210.0099286912199,207.82985532760057,210.12654233523457,204.88673712936318,207.07897831538935,217.88733094743225,226.39195343329467,224.59510084884724,225.06559988015107,221.2726781923474,219.24469970618134,217.6665774289521,221.22223473646187,213.8885425270654,211.93965715509842,209.08175363507513,212.89214266788198,213.7320091787156,218.59775146662258,223.47562116485227,219.02578024257525,214.46246785999776,208.80524392377708,211.90143586405244,215.7043924377399,220.9238214300683,226.36136583466563,230.922458988465,233.92879680950603,244.705469553578,253.4933736461424,242.63968787591563,234.34694483939228,221.3682538971905,213.08494891732772,218.46028363071588,222.04105123914525,220.40517637860845,228.92369337000662,241.0393772834675,222.20712259682168,220.37811796496402,227.48831382442341,229.39684408117984,226.74251396417515,218.14150974648783,215.36690568111644,199.5548460680394
37,1993-07-17 14:00:15+00:00,197.7756295791441,213.38778769603982,203.65263993047728,203.29374604689758,193.47420697912702,191.17290557369,195.35961224281624,195.00342330572428,200.13972690401272,206.2156818716564,210.1573972514296,212.9540431949025,212.3548423698699,209.0474457145155,205.1609508628623,209.37002695372223,209.00721607283148,192.62296251401744,200.2686872578811,201.93233992879357,204.3676957695613,206.36762172166078,212.64788925461121,215.6548846627799,208.82484488551907,206.17277016661365,202.19445254311975,207.85567012337827,203.25433017569753,201.69784807315324,209.97035412760857,223.0587827154967,235.36859618202584,237.36482030382913,230.02573022773052,223.87759296933683,215.57313366797445,211.37469822435372,206.11957744272527,214.12457833195936,210.82520276442875,214.89556296305346,209.42094348710197,201.84970987488046,213.9119162676645,224.03436128858712,223.6261677371179,219.89354117813429,219.7246651055153,212.9375493018392,197.0907534562552,188.5060979882507
38,1994-02-26 13:58:43+00:00,212.59069471388352,238.27282664455572,226.1511323692517,218.62481573534876,212.7553344124145,211.99915460178758,210.4355160557442,203.4331301336053,215.75951227291054,227.352077828537,230.31435717200333,222.42990494810124,211.6179605293412,205.8810740393908,215.00673057505037,217.3596992606478,,,,,,,,,,,218.52660610453106,,,,,,,,,,240.19787258710252,221.3154913201216,214.41666003121313,224.65471974996265,225.43399603018605,211.1617850056645,211.41200672185138,242.94350893287753,220.83548628648913,231.85032067866518,226.4658986141357,223.63866089214847,220.29465090793497,211.28520142997257,203.66036386684846,197.69680701396723
39,1995-05-04 13:45:58+00:00,239.38716354308573,248.5595012629408,241.24742550505943,235.41460975987604,231.44102043983415,232.14423993310157,220.94734544020517,220.12852817512493,228.54911636472292,244.7598938646177,240.26129423266465,236.84815333280162,225.0351640609374,223.18312765357942,223.8830900881218,222.44787835374507,229.2637672043407,234.5852813087998,229.1362767936638,222.12823493909968,238.23625143867426,235.4206710180555,232.09961029260927,239.7962140730335,243.5890038565603,238.78541664807486,231.17753489032657,223.05916501589704,228.35793483970406,240.24541631217258,239.87847584372525,238.91425158136752,238.0616631026229,247.77893969829972,256.73493151217485,252.0474875678911,228.8751128618643,229.34535469859858,233.95213508752434,221.87086111124853,224.08137242668914,227.58505930202153,235.18984694595707,248.93369253261818,232.1618010422643,229.91365135557862,228.67811999191517,231.54211373303298,224.4681406287259,206.87600750076305,212.73044063484573,199.007795118869
40,1995-05-20 13:45:14+00:00,231.57910494869168,249.562006552625,239.08091610351335,230.15598914897902,225.24039156971372,221.94313499031892,213.45157130608925,218.99804260567,222.39803990285353,230.74761854949634,232.7494878170025,234.20930968869445,232.98733787554306,223.28335470498254,222.4810452343281,219.06156339588114,225.63656881026077,228.54087775785106,225.97152368700586,222.63179575693954,223.72968388438895,238.17184048256385,235.42152616928064,229.32283031573854,233.34288820156524,235.8076261458906,226.64935585702113,224.92634144813152,230.59914996397163,233.46320999337348,235.48388472662805,235.31553538340518,241.25413876503592,250.69866501998183,247.9155323190812,232.27135131325844,222.74552895729823,231.6206210398853,221.6416184085371,218.5162109609634,227.49017668281363,220.90637616465472,239.21748170409342,241.9833066782573,231.83934572096763,233.63965071465805,227.83234998964525,231.86863502352122,224.17541263817697,211.3406666868942,202.55783248190477,196.378800447707
41,1995-06-05 13:44:28+00:00,231.39429320101698,248.02575045477016,235.56037090187192,228.23778501220949,222.4620208868632,223.27196788848005,216.98783163778285,220.8540497779425,225.21580078596565,228.81629481063715,230.4416823347824,231.72716430986804,230.37760128854526,224.530600667067,217.17381877454932,213.35829752992854,224.06815213075535,223.8702680338377,219.14660308356335,216.76414002767942,222.03201636379734,223.4225182378911,216.39191265266547,211.21283310936636,230.91388064324514,229.5411696066605,225.04213965408883,203.0034763237192,230.9575014128999,220.5203674217665,236.77545755117413,241.91661513926113,240.53348568231235,245.72108911945395,240.29167045403034,228.407901825921,233.97820918004666,232.27106091217428,217.1668322666552,218.49162406765402,251.19220774122687,219.16726609054604,232.91256947551284,234.98337375501774,240.13833332218059,,,,,,,
42,1995-06-21 13:43:45+00:00,222.17132757843672,237.5826794658338,228.5935699578034,206.73747148140413,206.19583167459484,211.21706579403516,207.82998305300663,202.6452746823716,213.98287207778816,223.76656350652263,227.9318867044039,219.18243344293148,220.08449320096807,218.17590659510083,213.98350457321038,204.35480000920901,214.4863031177237,219.12292639323454,210.4419668167813,203.6747937715968,212.45703608403159,231.93039404608703,224.87371012676772,214.40550709543444,216.90843610814,216.94768732828908,215.4238038929392,217.46441327817828,221.48879617311974,217.27616079953418,222.27081100723845,236.60119083013365,235.8122714804407,239.2931849848427,233.71555699334232,224.48890788171414,219.02653337721665,215.1978389694006,210.26607658376506,214.43749342818427,220.34766756887757,209.08988232322866,221.76640254703506,233.1657067146039,227.6384375694888,227.07220880877063,225.23506960245385,223.2584654209503,214.04685968433282,205.88173645208565,194.25909198415968,180.06071287925332
43,1995-07-07 13:43:02+00:00,226.95923336009895,247.18261149070952,237.33884609012784,216.38985400714424,214.50342586751103,217.4337786568338,216.05981261361165,208.08053266665047,216.35052941438974,223.41069187867663,226.16433950559622,230.94840118723482,220.8303012903155,225.63082288161317,219.91432161569594,212.75318207770147,213.70986367816002,221.83738629093222,221.87429328953903,207.98355041681452,208.14837190208414,230.383739572747,226.2646856007556,219.61475439438962,231.28500301348555,233.24353992059915,220.5131439348848,220.90258372810072,222.8079172157762,222.32695970157783,230.2769985096892,245.77621387706404,238.16718017265086,233.06070785978957,238.04864027185104,231.3559846222383,227.63289740892162,212.74774203307317,212.11777655414897,218.06266564447827,221.15530289515294,211.35218324129366,222.42597368876966,240.84820131555648,226.13992461580546,219.85898396038297,226.22313631658508,233.03213329474409,210.2234479441939,210.2383183669603,204.55895941159957,184.26378487743727
44,1995-10-11 13:38:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1996-03-03 13:44:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
