,dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091
0,1999-12-25 21:58:52+00:00,167.43308499030093,192.12808914453927,205.4283473523799,204.25281123312615,210.87730837281114,201.74901084209205,186.4214352323354,167.54098868566524,152.12775066359353,143.55349336122464,121.65784989130111,116.03449082090239,109.09091311288546,110.63322299397583,107.99412797662077,114.57117899141595,125.16485067939556,170.4284260600706,194.14756544614474,223.0412846490429,236.93222183135714,240.96443806534046,238.54245449159532,224.91593935890745,226.84407277595957,227.37132885022743,224.13479229996503,219.16628791004365,204.6167387393995,202.42529470766357,206.19531640740098,198.48908350893413,193.7794017963544,184.3630814710095,181.97893118409692,181.97367262466554,171.01690118540972,167.1377660422436,168.7416070695932,178.1459474762575,188.33966519978554,196.7382788859709,203.82074441118402,211.4242696053572,214.79220480005105,216.46714193279865,225.5697499983602,221.02566194775025,218.37619686044508,214.09121125096127,217.53651225544218,214.39203355739775,217.45478794170123,217.38770655612907,219.61379379113419,225.82849151844462,219.21483966682823,224.61199679618068,223.42894685483702,222.45795010485458,223.93399715567213,221.5772711224518,221.5249371935162,212.99946270616812,215.84665503956322,218.50867113911607,216.6200776490835,209.53808777241093,197.82532108817998,188.2954199489497,184.99273809972078,181.24382437212478,163.77677860051193,146.3336714656458,124.01948762944383,96.4917670347849,,,,,,,76.91237575569241,115.58088307596154,141.9560448603742,117.30033450577398,83.00388507192898,34.51654593338883,29.960887061867375,45.87774415646433,70.36856136839464,119.99621459592863
1,2000-01-10 21:58:52+00:00,175.23596487034595,196.16285712454405,214.992021145456,211.46027579312806,213.059637826839,204.4947147296328,185.06569499550457,164.65844304469522,149.753925431627,141.63194496514777,120.30558782652581,107.1967423051819,104.25156908597674,106.2549344386713,101.44483114435202,111.94558191222154,133.16122544325378,168.0374979816526,202.00088444521748,235.54251967470796,247.26590977129288,247.63067574126364,247.9097892684425,250.06844452155045,248.61184253731383,247.05362018320034,242.37204312826628,230.5641459057272,217.64848875616656,207.6573229719341,210.03140979270492,208.7797791574759,197.05201943878865,190.4509240892769,189.83749326787094,192.07888103297034,184.11867138823692,177.56404182929393,181.420363026792,194.83895246158485,203.788037439545,206.67587118182792,208.80818455530252,218.60907220688824,222.9065659834039,237.11157210358544,242.10293265316022,237.0008459877631,240.00126319965378,235.15985018263953,233.0611256033058,234.0040268016313,234.25201024312867,233.91216798524587,234.4086822955169,236.55619190191032,237.9343604122784,233.65221482784378,231.51125369988944,229.23104535819317,230.1522098291773,236.8787028076672,240.0995767404345,235.60344718970117,233.94093231435176,228.70455271158846,230.6753722046072,214.3506486047033,205.83073806179505,200.74476495719782,187.9297958030449,189.0881293126549,184.4429608020078,173.93826475263447,154.43762013273255,128.65786038453308,,,,,,,91.51040391396899,124.59456638907871,138.7018107620696,128.9844680466805,88.48363140700448,43.86183205558793,33.88061892904223,47.1234004528439,82.36515595980899,112.58243106121006
2,2000-02-27 21:58:40+00:00,140.46543248350065,175.98517239257865,187.58769305706392,200.5479573755014,192.49085554474672,180.83709877262203,165.73008733906548,140.7379168838923,121.95537098109727,110.6511654217691,99.2815304927206,86.32840281732567,85.0285525591469,87.36643268459461,92.40350484695068,107.54656228953061,141.58727098252658,186.69911697837864,,251.0058599489785,,,253.97194246721375,234.70941497369117,229.8192588885229,228.61109839396903,227.49194393141013,219.0438551556635,207.05169679739237,216.4110443590361,221.0882369998246,213.30818823137827,197.68217293357876,194.33464914775973,193.4897826810716,188.25613759850623,176.2103785578263,178.17850169766166,202.92848504879115,199.6868731741166,203.97252590570628,223.58875774275998,221.33493561162268,220.3937816831704,215.22647938046202,222.31933369576274,229.8177525767963,238.25188808293245,244.63544003880466,237.58708352450452,230.33070355310653,225.2143065292664,224.14705696184757,229.87556327650265,231.13860023613054,238.26389905526074,240.08801306840724,235.3018280139488,227.1183050435823,224.88888137074002,217.9099503803176,227.20913788740987,234.48716160642135,240.46822691484812,234.54164056460243,222.97082099885523,193.13100674888142,195.77051125870634,202.01256963405214,181.90821210456784,191.15002331670775,177.91119539144808,173.0274270097523,184.19352145757006,,,231.76074574706723,222.3972694128005,,,,,,,,,69.26403447418805,27.98542543191612,23.067842371981108,25.090786479885388,63.951115271727055,116.19139591148837
3,2000-03-14 21:58:35+00:00,158.15171327546255,171.1194815326099,182.70416276746744,192.83420383807893,187.77487014778683,176.96856651033997,166.48080446045816,146.6154249124846,128.2346201789358,115.8326257267531,106.99603775211375,90.86257110234249,102.21944130568761,96.22891431064855,89.42521334220146,105.99092864931175,147.26628015970417,206.39997334999967,,265.65385956964354,,,228.40730882398717,,,242.25783227146792,217.6026010851754,218.74581863535292,226.2282904009248,220.1589764030731,211.08884486220717,218.2969075624474,215.04395834203677,215.1554059383106,194.22595143632495,193.39671843788477,180.04150083032687,176.39143786433584,189.47285498315944,203.6703699638524,212.83294303631882,215.31672289260086,218.78394089368538,219.89367054978527,222.7832233205637,234.13797748674094,248.61072360762205,254.34119008635616,262.31835949605613,255.62576120748213,242.56928575099772,232.6837852617398,233.59304141130977,233.67318551215772,237.0240875060661,239.72018589056952,243.40100112346525,244.92777550141278,247.45769864473192,240.5218002900203,235.56898544339225,235.40783696168393,228.9299539152502,233.6211322852715,240.2162446711774,252.70720049382416,259.67226423037454,233.00735562369698,229.2056774944543,181.28298395446012,194.3494789867521,185.5528205123607,178.4676250886293,180.7493629482584,,,244.864110504779,244.1223003121764,,,,,,,,108.26548144544606,,42.32319069274229,22.0302735947905,35.99478975105357,55.975349980533174,116.78700159176931
4,2000-03-30 21:58:33+00:00,150.4537885324629,163.35902604847632,180.13040190892607,189.717582560215,195.80836176851537,182.22525214434015,165.94372883390793,148.55538667665408,125.3734214229772,115.93654406272469,98.99281235410803,83.38863024557297,90.09810729512459,86.91946901742304,90.02248810028823,107.05270662995116,145.46574103364318,194.50428616054407,235.39377979796913,242.62371528552106,259.3648919592442,280.6679712323313,281.27804075027507,279.31830290247353,262.7227398707539,240.65873322838962,225.5279750561233,232.41722825224312,231.76114322646916,217.0598542039593,217.21813064763995,207.54153392003386,198.8868904659334,191.33423229871892,187.6918978003703,191.84338888345678,181.59365126276688,182.3930754131701,191.532459278475,207.36392884994697,211.45846156195284,209.52902888716116,210.1426649612115,207.4242025486032,210.65928465989077,220.80440160125636,221.93100853211135,232.46841739875015,237.8530687648806,239.43779689242416,228.9057088634363,226.31989986399756,219.94293419587788,219.8766123415649,222.69452382306716,235.10103403484416,234.72912061134397,236.69330516852946,229.98855706777297,229.7483163608754,231.57183318166295,230.64489022697796,233.2903553810329,231.64725823180027,235.11779790457592,243.47446005767554,229.5460146897548,215.4025413839289,202.53790281231093,187.69666300050974,183.59462679291892,177.29926442520318,174.4995622708859,173.10038338466828,177.86634425538085,196.10344687152545,,,,,,,,,111.02389651113785,125.25820517928084,98.15238994823349,36.86302884971199,28.99417611866431,30.546197598363932,56.77791765654212,103.56408349123375
5,2000-04-15 21:58:19+00:00,157.05453597790574,177.0285675158523,191.86339656254182,202.04947337119475,195.40737836116392,194.6047039546162,181.44232135021784,164.47647941068246,148.7892744851272,132.78890932484654,111.48765296455831,97.53570288809865,102.58632390063661,101.34229414207722,105.36480073357201,118.6800929974338,150.15703334940483,198.08634442667892,228.98962664651958,241.92942483311077,257.2904730414122,272.93623650446995,281.35508908640645,275.07841183383186,264.2423151106075,241.6154757564884,231.77712190464985,229.91297155215423,226.25556041519113,221.9750464274394,215.292434498529,208.35065798413743,198.58881611637435,195.70308732972143,188.11662428939115,183.7310265794376,177.7876255826463,177.86201192149557,188.12946256716472,198.81622942725562,211.33167466606554,213.9058103167071,213.03621984055985,216.38406203706947,211.00904876455294,217.67975529213547,232.11604534145303,238.06721683763902,240.64073793358173,236.11644242787756,234.00729478360225,227.94072593748479,222.22884976879467,218.0108444857021,224.87956987055765,233.02738581954827,240.2287760092118,241.66267350188915,240.39017852569518,235.76317420995875,232.7440359851657,224.48900003612866,226.3289563867249,227.7307307435025,232.50647154959523,226.57217630684838,219.67514282180863,210.38496291044555,193.59725755662456,185.86725687503895,182.78961644006648,178.43219426868217,165.94096740685762,164.3765667874951,164.82868851346967,169.23107149318662,,,,,,,95.39650931995058,137.71823085479855,131.76943622406628,132.39130384143363,131.24857033996472,,35.82308285679237,27.80368465530814,49.41354192230693,
6,2000-08-05 21:57:08+00:00,120.42891014933025,130.0465749224633,139.18202707360223,148.35328423021048,148.98638610188215,141.3127962433444,131.3378860078861,104.54629341051469,,77.74636074589921,60.59754503998004,68.51685621800661,56.154787082219904,67.02210008630297,,,,,,,,,,,283.5182113415047,255.3735443940017,219.49926717429648,202.03804369781147,226.14463674591752,215.20737228131568,209.50237076867566,211.4869716578262,202.60994568049048,180.11720243734229,172.42710133726106,173.64200377888997,170.96684890057577,174.78119627588055,184.68533640874122,170.65269623139866,172.77093103399997,194.7894093962698,220.06315993878462,209.72443604489752,212.65318363564248,224.1213313348613,207.09231117227978,208.9263304615931,213.39050595072408,214.57641527784645,211.9618636472923,228.90664541828843,231.3779858155538,222.47582476567837,220.48795610416917,218.9067355363131,217.11287173563002,220.92677462248778,221.24309073608768,228.4403488484728,234.0476000339656,235.03409853663794,235.18916367655507,234.5914371553365,218.91912000889045,207.08374902055462,193.9650158149533,191.38024781313212,208.5351466458215,180.07831716081967,180.21499229688567,187.46060604783577,201.47726043601932,,,,181.55987777777622,,,,,,,,,111.49167216988549,,15.7642330344851,19.664797677181546,28.608714914628447,,
7,2000-11-09 21:56:21+00:00,,,,,,,,,,88.02664372379782,83.2739371149571,78.14465930103562,82.9334735398742,104.26727544797812,,217.86045545428408,246.53257145959648,,285.22049328691065,299.2825312316496,,311.6437472705353,300.67630206886923,294.23180843758536,279.6575481260134,259.85524249844894,245.5925788515991,226.82521948742144,,208.91409720561705,209.37928600706704,210.21575905856596,206.39618137918146,199.05001351742035,184.81430398112585,178.9554747284489,171.25575226316536,174.58512065760863,185.08564779597546,198.66372438034037,196.81905722034494,196.2836478861712,,205.33679298678473,205.72378909069627,217.40792879200802,226.3035156788425,218.08059916533998,222.28892037181382,224.53193501418423,229.3519745889387,229.9556636198463,231.16292059308338,231.87416236940527,234.44060555563075,226.2949069559331,222.7536622561775,224.75254039312156,229.50668996515958,225.12445474431732,,,220.88559989959307,,216.13090002304656,211.86755693037162,215.23458125129403,217.4454543450746,209.6206930804057,215.02690618546677,214.94402193756306,213.34231394091603,206.53147832972087,198.14177214867817,203.00410966138872,211.20349921943944,222.1953133447298,,139.06438616871395,122.14928028024299,,154.33034709492946,,176.80016329958832,142.80665751925127,116.83803243093692,,68.3101341676885,51.75047034386236,76.83702354611542,106.95857605586974,146.6728247867792
8,2001-03-17 21:56:16+00:00,100.13827086700731,100.04912614192409,,93.53273899819763,,,,,,87.26954217729568,107.64904666814289,,,,,,,,279.93629340016946,282.15444399440986,,,,287.5006612390108,,,,,266.11936632192663,,,,215.2080692483264,204.06402173896072,184.71233730606292,184.53987918130153,181.21633501463617,186.68847639897373,,199.7425983598227,198.74584690122964,198.8560296940973,214.16094165981377,,,,229.02235750832156,,,,233.32190361744387,229.4103958293421,226.57720628418224,236.32268485806523,235.03514896882024,231.41612612205986,,,,,254.77074862743342,239.00907649424073,218.2653548693764,235.1060162883048,245.38443179273423,249.40141829604295,252.24942815562946,,215.44979739030745,232.57745166185933,,229.83443733082137,197.61083997828604,173.5239600823421,,,,,109.21391534164002,103.99524020947214,,175.91447926676747,,,,,,73.14167689476565,,89.8116505792952,110.94566579505396,121.72174726726814
9,2001-06-05 21:55:40+00:00,29.951410397325276,65.77788998804346,,,,,,,,115.4229619226849,116.05770889302268,130.97549975796574,155.07300292466329,163.73206052442717,,221.7407696024623,238.47867939555795,273.10405861981553,304.1131208390184,315.07921786038895,306.7037654487487,294.17738733844396,287.7747560950891,,264.38661684369845,255.69550624812808,241.6399524329944,224.83545053990952,,217.53030391327206,219.52345064998053,212.75118994496398,,,181.14649375009546,173.60675234867782,,,165.19199240818855,,,,,193.77065429002698,206.90413702862134,209.23030886773438,,208.52147460206618,220.54147630157524,221.35120104643204,,,,,,,210.5433142708013,227.1200101768755,234.27797456063908,236.18837294443443,,,,,,,,214.02083684992562,,,,,,,,,,,,,,,,,,,,,,,,
