,dates,per0059-0000,per0059-0001,per0059-0002,per0059-0003,per0059-0004,per0059-0005,per0059-0006,per0059-0007,per0059-0008,per0059-0009,per0059-0010,per0059-0011,per0059-0012,per0059-0013,per0059-0014,per0059-0015,per0059-0016,per0059-0017,per0059-0018,per0059-0019,per0059-0020,per0059-0021,per0059-0022,per0059-0023,per0059-0024,per0059-0025,per0059-0026,per0059-0027,per0059-0028,per0059-0029,per0059-0030,per0059-0031,per0059-0032,per0059-0033,per0059-0034,per0059-0035,per0059-0036,per0059-0037,per0059-0038,per0059-0039,per0059-0040,per0059-0041,per0059-0042,per0059-0043,per0059-0044,per0059-0045,per0059-0046,per0059-0047,per0059-0048,per0059-0049,per0059-0050,per0059-0051,per0059-0052,per0059-0053,per0059-0054,per0059-0055,per0059-0056,per0059-0057,per0059-0058,per0059-0059,per0059-0060,per0059-0061,per0059-0062,per0059-0063,per0059-0064,per0059-0065,per0059-0066,per0059-0067,per0059-0068,per0059-0069,per0059-0070,per0059-0071,per0059-0072,per0059-0073,per0059-0074,per0059-0075,per0059-0076,per0059-0077,per0059-0078,per0059-0079,per0059-0080,per0059-0081,per0059-0082,per0059-0083,per0059-0084,per0059-0085,per0059-0086,per0059-0087,per0059-0088,per0059-0089,per0059-0090,per0059-0091,per0059-0092,per0059-0093,per0059-0094,per0059-0095,per0059-0096,per0059-0097,per0059-0098,per0059-0099,per0059-0100,per0059-0101,per0059-0102,per0059-0103,per0059-0104,per0059-0105,per0059-0106,per0059-0107,per0059-0108,per0059-0109,per0059-0110,per0059-0111,per0059-0112,per0059-0113,per0059-0114,per0059-0115,per0059-0116,per0059-0117,per0059-0118,per0059-0119,per0059-0120,per0059-0121,per0059-0122,per0059-0123,per0059-0124,per0059-0125,per0059-0126,per0059-0127,per0059-0128,per0059-0129,per0059-0130,per0059-0131,per0059-0132
0,1985-03-04 14:58:44+00:00,188.97117576179815,191.7433606987028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.1081882437127,215.29418766330545,208.76110501637132,,,,,,,,,,,,,,,,,,190.93352220718722,194.676887968007,190.12545924409352,188.32105347017142,189.64437972159857,186.48985399670767,194.24344840065322,197.58451202964915,197.78667143809506,196.09415095013517,211.10120505184588,206.40360184965934,191.8113751724952,184.36160313001758,194.0772626141059,181.4887050926506,174.88542845586434,203.64595632472705,207.3919758516806,204.51045642795296,174.9672004368199,173.95231779107664,176.355406400303,191.5508585600474,203.87621449668345,199.51326264421866,201.44260748137012,198.20077879446873,188.70655611067664,188.24531814901684,174.98303158748433,162.656378269068,156.9497095221371,153.6636587695309,170.06805917818684,178.11997936951045,187.02982414897937,180.11805187663433,179.80572611121667,,,192.4107625057935,186.0388271748582,190.77837964496214,206.78418467396244,232.62376147275563,227.35408704093638,202.03655779404,193.46173412034182,,,219.08283291634706,247.6863844018953,239.82448899945354,235.51357725111905,234.54444026411304,223.11897784634672,236.36258909494845,225.44661984469406,223.77555033844158,222.0275347129978,220.9556556411824,213.2424531770724,196.57720401124337,193.1282207231546,193.9355058377557,187.15026435818442,181.81193379615777,180.87380179234324,182.24527565892134,181.075441597207,172.04762408798595,165.47139705352535,161.02368647912633,163.90015077127995,170.94702030458305,174.88893728717198,184.3061350465998,194.8745899186284,194.38288741314253,183.31187054941344,167.3190767960025
1,1985-09-28 14:57:26+00:00,165.96759528492737,150.91566334863927,131.79166762273567,121.51832335244646,117.71911517286601,121.74897243927846,130.43206527159737,131.74426582886937,138.35763360436923,129.80341939932003,120.94747480572855,105.40674614185129,108.27043605669333,105.05685540272144,96.09858584250674,90.86031750544835,85.84715835401651,95.46181073470446,108.07355015096998,115.7834812101183,114.73605180597318,110.2799400320524,120.30880871882924,136.27140241656804,153.31448801120723,156.14234319034364,147.9941894127482,153.0764754486607,,,159.65894309639646,171.66336281467704,174.53262737261124,180.75727732433938,185.90738410302833,184.58343135912443,183.07537752368745,167.58671854718077,166.8277771160644,162.03660336535444,157.7071039140716,159.55615820071176,151.43045432262716,,149.74030859084493,140.67239514694464,,151.3562774795042,150.84067090858088,157.30218523428644,155.7472623514761,158.97222932823487,155.61994339030915,158.86298430953974,156.0389981664859,156.88610414552784,162.68899764269494,159.51482968241424,168.10787489013066,167.41045057281463,175.60771496167516,186.40519277242996,188.24645680516588,181.0909147838138,170.90029835896476,183.52276730422375,182.5035922123192,175.29113668064326,187.43379164296633,190.1382709989689,164.59179658430114,147.9322438078719,150.9302925905636,157.4916435575887,163.56080609833,173.3207519365934,175.89837304561772,178.663165007837,173.32276757541942,170.56148498935693,172.73297272137387,170.8312557802899,162.5246525223278,149.0854238848218,145.63806557844876,166.1656870727386,160.46953388555033,148.48068022839954,138.62452367915017,141.9411082364817,,,154.0206937201874,162.5830824806501,171.5175147785124,191.9334020760145,207.87590173014806,220.6480935591606,211.5862636527126,212.48767778417357,,,252.52384925003378,258.02446723972196,228.65701166889022,203.28698673394246,204.4815307164032,199.98153195260244,210.89586095600046,211.6577901099531,218.71628978922988,224.8210774209648,216.97577065185624,199.04120339086086,181.29498864720222,176.01630048601956,167.6611310004899,171.3653523003446,172.90201414819188,168.96611023976592,171.45567963679235,185.89163008854288,174.38519775706322,158.0640666871543,152.80973736392994,155.8616283126997,165.47933014964246,163.35975928384377,156.4115268523656,171.35204282471184,162.11609010899647,165.9023617527808,157.32295900826747
2,1986-02-19 14:54:53+00:00,,,,,,,,,,,,,,,,138.49532500466958,138.2775196997094,140.71466633091254,138.72317133165356,146.24009619920676,,,,,,,,,,,,,,205.55726094823598,215.65098220268652,216.29372852163536,212.30977513694796,207.55406800351597,205.19387227611102,204.49416024508648,195.85320261430687,201.40486310870912,196.50392051730938,193.90266506548997,189.9048760672695,191.42077753122044,198.90619993258332,199.20575997732692,196.66402018961432,197.94100662284347,197.85453760157188,196.05244151761255,206.4295778611294,202.99858154173472,203.06077475511736,204.56933788071314,212.23687728622477,208.0215822185001,211.19293733799898,215.29030892771604,209.1937887306922,217.3593869611677,213.21194447239648,196.20751216879643,201.9427654929792,207.26833000574769,197.14783370251268,195.8375091653371,210.6952843293406,200.18486907085506,172.7567445663794,171.62574330949437,177.07801428930222,185.15729893069508,204.51175686569846,214.25608674410967,205.02256766152524,198.35978775446657,201.0077185120207,188.9725023104009,185.18666743704682,176.10758889278702,168.5655347838344,171.81942380295575,171.13049246417853,189.1710632122704,196.8946886980431,200.77504888520932,198.18858471945524,189.53340673854046,203.57270048878604,193.49601920566215,208.47999897602662,210.55943511222426,217.2398023603676,247.48904814204062,261.9884985183128,221.99910632100284,,,,,222.95891388803776,247.7482882356303,247.4322331520623,248.36423305300278,248.9054744417662,243.14438545167215,253.04761320343516,261.64221779474656,269.9481221090878,271.382779862517,,,227.06948473636152,199.6009535475161,193.04640872394202,182.40418465370712,179.938014876899,186.3892571686579,191.37588530806556,190.71015261941486,185.47356156595467,181.36876232679853,179.54339847140233,182.853850455215,199.19600640545994,207.27652835700707,222.6320675415677,223.36145601162477,204.28003050913065,185.21253028315118,160.9376684011234
3,1986-04-24 14:53:30+00:00,163.33776183578956,152.78350244461356,135.26149498527118,125.32336223066535,126.4931318151915,128.7329812843791,127.81043377524671,128.85741203320012,147.2459136829378,152.78432319557555,140.96196084274138,129.00341441421455,120.13123117655395,114.73424961226941,110.84456903116407,113.17073865894095,115.53342649183394,122.13224850961389,129.23945421797347,137.5237180011865,134.7857348558114,138.78943487865274,141.90767071401268,151.84176475492555,162.26102321408231,160.08818156835716,171.91130235303785,163.66123997496416,176.54840555282462,162.95241706213824,177.9548261588484,180.51990047606617,183.78981733067363,189.03866109700468,199.13781834206827,204.70968540506772,205.4376431928084,199.09461970146722,197.54188576440882,186.55497065821768,190.62686039780098,189.24908260606114,190.32257340541244,188.24831609872422,188.6316691300676,189.62455016664038,190.3031875254047,192.18906599957322,186.39785107413127,200.2151843589185,197.1855458548895,192.60731615782376,188.94921717157573,192.0703347955598,188.75221134271195,187.4236622686129,186.7379273293635,192.29142228147597,200.77320829570093,201.09892592127963,,,,,,,,,,,,,,,,,,,,,,197.16934307844372,182.22612532247257,163.43696698635762,164.06086795361477,192.3345219155527,196.93682577475542,192.4325078183667,184.5396528415146,,,,,,,,,,,,,,,,,,,,,,,,,,211.698097810561,206.79103882868787,194.41365028597284,178.07140431477927,175.64700262111288,185.2651834282429,189.77248309716134,186.24795616160344,182.97092522731384,176.3021052926235,160.05476128114248,150.49524866634167,163.0130657153125,177.68267763148052,191.41855566249737,200.53236893864027,213.84204491550335,,
4,1986-09-15 14:48:50+00:00,170.1539225303653,148.38152757859007,127.64081341601869,124.79075777266048,116.25640741301171,110.66541026010191,106.65642465404869,103.21605569346087,136.2856851070833,135.42666202389682,125.42108044562293,120.88656560132205,116.80443459526421,111.44817847034858,108.3755010185683,113.89428361038725,116.8722353675499,123.92815530499018,122.89432531935091,127.60952049731065,139.8683034127263,137.76880137823602,136.6986638210661,130.54458855424332,139.82672260730425,141.75514189188294,152.01927905306215,148.76956438017447,146.9473222195129,148.4559527555372,159.5883294146213,174.1570175758673,187.20938418426113,191.43805975830477,193.65259428207747,191.01480293597712,187.77608000213607,176.66109944828744,174.263912039684,180.2990851533292,188.86282589971302,189.0452795215324,182.40398057667028,189.53224114694922,186.21574341191015,182.30522515948044,185.24187891978647,177.99729913358678,169.24916498669918,180.38017260766992,176.15764810449835,183.14205135641356,182.7070043332008,179.70164454000798,182.57192911315212,177.38401659316216,178.4023035816346,182.53986284247586,188.84024351548013,190.57584766328685,194.49203670886715,201.17601731537047,210.05034613775484,199.82321642424287,194.82691418307212,197.46127622425283,196.24994761079648,182.05676161838028,196.51752085981542,190.13893470834324,185.02216594530267,171.77209262428465,157.33013805419725,164.49260948816524,176.20384600785107,181.68902291526982,167.52836047704355,176.4793095963849,176.45382464807287,181.6771902529242,187.09749603018076,178.80803918731593,170.379665943726,166.72431074648006,168.96930752297146,191.3632170779558,192.39565477612945,186.25682848103048,186.79588615159898,186.13801383967842,183.96479797976482,180.67890223973515,200.2472132824858,204.45980183893352,212.18333982910477,228.30890173175126,254.96368902318716,257.2668365563787,237.73590245283935,243.79218081889772,257.9551984562236,271.12891848327763,,264.1362554885544,229.61582056878063,207.2400919571739,213.79253258051205,221.75222507757917,225.2793077312967,230.09966738910373,244.59823098306836,235.5579000322644,217.5001347926733,214.34621405494306,201.67321270662106,197.72722753878176,197.89895992225286,179.62768219806964,172.10192137915303,172.52198821652865,174.9404226470433,190.1483510193584,183.6755005935686,166.17038768732752,158.58612188238837,169.74068329248385,184.82518674944538,180.39097523265758,180.46292734979596,194.62598015904132,190.16813847403702,196.2172072447728,188.97512564348256
5,1986-12-20 14:47:14+00:00,161.66173759490428,138.6157486136602,122.00317432336055,118.41838213018092,119.89854216101457,111.40301846212805,100.27969921026028,108.40188848016663,130.8880599726683,133.32064632236532,127.15756727839955,112.11908703279771,91.36553780533582,104.31166624846084,107.35212695799694,104.82558695112364,110.55309680149912,115.685499356834,127.46430759060563,134.87797001392744,135.9794984247092,136.65833770018148,139.42952651547472,143.15853128992848,145.53605487386005,141.91811479305457,147.37739240326465,154.3083187177446,161.2637189711813,162.6673910759003,171.25014025606782,175.03914703043557,180.67719813110048,180.90423452463125,180.92939267154213,191.94115682091126,188.04434070675504,179.44009430906112,172.27760069629932,174.30044940793385,178.07519991691777,186.0043186407013,189.99585868456035,186.47229635814392,188.62067477638558,184.61816144638132,198.156491892207,203.55187669656027,190.98698862366402,199.0293352731895,201.37283930891084,198.87139498055643,202.8723975591485,196.3282422729684,192.3829057186131,185.71887120579854,186.74822063426132,187.11423509642626,191.35457965120779,191.12500426419436,196.71315945141697,214.387651511309,209.77475519251158,200.1902910660529,185.96448433869173,187.8199791153618,181.36712438678427,168.1814251738562,169.9170144531948,,,142.67441532551206,144.86031877111847,145.6704353280465,165.89482808558947,176.12379583826535,170.2012455382084,168.0947367708734,167.6756676935885,176.0329036199335,177.7609280756865,175.08290826857663,171.0036826639159,168.1490623870316,167.38255805158332,179.07483711270672,178.44340691594888,178.94763436244034,174.52656520359744,178.86874587745507,177.1168499580056,182.17640241315505,190.16783787621313,195.63429560144027,201.7010917126008,228.68214480173467,249.1119834937488,238.01118151448895,216.08950307873837,246.7899277853972,270.5167269149748,287.08898087203795,,291.36554626682954,239.77988488427212,210.95007086643835,217.33536502390595,216.1043994229306,225.8918381521629,243.5917850318092,237.83387057380062,228.10982294227756,220.81894296088848,208.4658290401705,187.1576682323107,187.96456385004916,188.58355821635143,175.56563262915105,173.60180676118281,178.62436438102696,184.6143631599747,190.35355282282146,173.99286822946752,170.8518842020976,164.27853098122853,165.631460496987,177.55931445661147,184.95038577230386,185.52269022942465,183.274428977856,187.1918959032291,186.77095193307065,171.33628227897222
6,1987-02-06 14:48:45+00:00,165.68466931998202,147.60343180048477,135.46804290404742,120.657872169388,114.09836270550798,106.44858347646728,114.31539500333633,117.39963490895217,126.11174734697381,129.56738786593525,121.38368785431982,118.98876786282413,106.24585339207948,104.38776237352948,102.80098965633167,117.90451189036855,126.2634693966665,136.2572234083118,144.55818720304956,130.77977404693877,120.32358544343096,133.09050559608144,139.70929507280673,131.3287639084919,150.717950241247,156.31189567222756,153.9819756115293,159.84079456615495,142.6697621405946,159.1317921544369,178.2582694924996,177.75065979568302,179.89986638864238,181.659545907888,190.33304524921877,196.85491432848715,184.9475378385611,178.20794823399427,173.67537970495826,175.08527283249603,176.69385870256284,180.63900498060966,180.30431672659546,180.8951807517208,183.9603299298486,188.19479704857082,193.82137879709674,194.6475109922728,199.56669198750618,192.97151678347726,196.5856845059898,196.31275727366736,193.54087679615168,187.95436620080864,186.28623337799888,184.49062246177095,191.8579393966983,188.89237544255192,184.30912431636506,194.55408229844292,200.3070728183388,204.95971777501614,202.32138154096387,184.57566119322473,178.02437256997356,188.55857934336407,181.9548445195061,160.49750072073866,158.92232323058343,,,138.10231128354795,145.64199725238564,153.83887863817083,169.6454855045261,177.69042652834892,155.58864335148476,157.01601353156875,166.8267238604849,170.997299703178,171.6202172403415,169.90135899881778,168.07433513220897,162.69317668805883,162.61399530473622,179.5531435181609,175.48050976014756,175.1929718925799,170.3793314468334,178.67330703059295,188.45482610867293,190.74238021336805,179.3878398237604,189.15707486914724,192.01469098088128,200.92116771845411,217.25753875409484,212.2981418299455,183.1774137377118,183.92048152766736,194.6235230185826,,221.1457882139341,253.93707765186235,256.0449919288096,259.5588130825315,260.91588809109084,244.9734105083375,244.05319522154772,237.16476598860095,231.38627565124966,218.02684273967668,210.8418025321396,196.88742029980097,178.83071011688403,191.06320776932415,196.41741686542204,182.49516770978903,179.4347307358517,180.93815536494324,181.2974170008166,183.95015626611462,173.26988621267975,154.88608162398253,160.65880020972492,161.95930772775017,179.03176915338204,189.07998007624198,195.54197451883024,197.4797136096732,191.4543850712479,170.08000035911465,154.233078893402
7,1987-03-26 14:50:34+00:00,161.8788262538936,149.23179171946336,134.3363989419289,122.01790764837814,116.67208627373905,110.83873987935176,108.42940968634475,112.18871759886963,132.34443979353483,138.32165430611747,127.21663679681804,115.6815393395224,110.92466605224416,110.44603657033204,105.66887271017093,111.94573018050374,127.44104878016927,137.49588397648338,140.96164928277736,138.21228240822145,140.1153837975835,139.62485933628165,149.077954640718,153.25173318510488,161.60735464995363,163.41464502964922,177.0441606903527,183.59422751092845,,178.80257688464664,170.58153470174884,185.39288618398908,188.42518623375244,196.00200704919445,196.71293516266533,191.65914167712987,188.2752950093436,186.61312718229036,193.7531940032899,194.62062269615214,192.24259137239656,192.41554281059712,194.0274352042147,191.6438227776284,191.88533556147925,193.0103102039168,197.51716451618333,196.0009920068829,190.43922956603893,195.48707140965465,193.89682884214164,200.22983901308422,195.1210765981019,198.37463340473968,198.6319380518471,202.30967959404396,205.57738293657894,206.1538420614406,207.90634041229708,206.28817510221683,208.81153433189147,212.20434987088524,218.9670482126072,212.51306863619254,191.77321694914832,194.3673794898482,188.457020847926,168.7995198187432,179.99915377667136,198.98813846676094,192.69632382213692,173.82776264501345,147.49837121414393,156.9492299364521,166.48999961461743,179.43038323975824,181.63866661282927,184.7879415126196,183.650711241789,183.48844545101548,183.33420034106967,174.18601131440255,167.40939462144166,164.03037130543763,161.96950845962365,179.54368255905104,195.23103040865965,197.53216868791512,201.58526302581654,198.70416852073598,188.6035914952631,197.90779313650023,187.143692887553,196.53943741635314,197.44140536866212,222.21757817593024,,241.31798939389412,198.2698821200999,193.85313344599746,222.51387275470165,246.1720143536758,218.26848151941988,230.98328345200252,223.31989917098036,221.74427370398436,222.1767299575038,218.3637431511817,224.39261389995457,231.6929537431409,242.5064684468962,237.7301461306845,232.94945894240615,231.20189684191612,214.58488622108305,203.31584989124923,201.3673860505508,188.00249548620582,182.78652236220168,186.66723488232756,193.99097974949964,191.3208750016407,183.8420309822872,188.542452727864,182.71136394926276,181.8740222335471,197.1954742427111,211.61225648301863,224.02815292862783,227.86884391123917,220.2929207774856,208.97679222861078,187.50524248069604
8,1991-04-22 14:50:18+00:00,166.44142021149318,139.37784138873556,119.02778420341699,101.54273538374025,89.70278051114838,81.45068903122538,71.60202473177395,79.93713961825026,79.58733791339944,87.40361026909645,75.24880742814106,66.0097576247724,57.38010796841874,47.634228718238,51.08374555064854,46.244292147102,52.022148791865426,58.952072475916104,66.95254730687091,77.52571286074685,70.49277445665768,69.63641211675501,71.98190973901927,73.78382457240127,69.16095678781744,76.698909052289,77.32602045015366,91.79626875713376,90.51516851139208,,102.87516562840366,106.39514852343356,113.59938811605548,116.64678881282768,131.07363086080215,137.85642019441855,136.8627178388153,136.78593639917364,137.92572749598597,136.09051511933217,139.7686645285854,142.2108920770343,140.31990584254922,146.63618690352135,141.48123690437907,148.90227209882767,144.96889430435465,146.43023854763743,133.8508106254764,155.46862435544753,155.93279495055916,163.2171339196036,163.1541191788931,173.4372076007082,170.1732468265681,168.23138881973338,174.5869723173053,180.74430917837597,180.46029369113165,178.81153622117628,178.7469309699686,193.67959534071903,205.16127364033719,173.82562396467577,164.4555015199025,165.4501863158741,170.90278033319288,167.9281570268961,181.68143319331682,181.64419998500415,162.1212348425964,146.4259250011718,151.1265330485236,153.6961508394713,169.78410981364405,190.16070332303644,183.47361409903965,170.4570969811478,163.4072982624795,174.73631782013112,189.48701001555992,190.47770220828883,189.17818891337086,185.01919431451836,161.14157104590686,162.03056839696703,164.79824155882116,177.74479306101222,180.46742486104984,173.1301768440496,183.06412554625473,176.84043196730212,183.30590337084843,181.32221324412458,181.65113153770884,189.27075053032104,214.21420479867427,219.6399144789444,191.62201790559456,194.0900282996875,199.30546704065202,218.2025772073463,213.43102147020312,221.15793807126173,220.88338063118914,212.53501268880055,219.37858963654932,223.28796107177337,228.83149842780298,223.93083797079362,234.11347350335657,235.2839935008747,227.87845474256736,206.01161822390492,201.84901356458656,201.1187135830933,202.8929088033417,194.6671522942916,187.41253157672227,182.87482017289923,183.73583288586403,193.80410349128962,184.79131466923783,176.5193425526501,162.6788824404011,161.6752941960219,175.86746088982622,181.50691223509156,194.1943822633342,207.80101081393403,214.793813887496,196.2923330397507,180.99231325894564
9,1991-07-11 14:51:29+00:00,149.35446005802106,116.30114112058885,90.84736671728838,79.69581832458405,69.93009836454054,61.13431702203334,60.181014030727354,56.356503587647296,61.42785493788182,58.69040283250514,42.26834039529055,29.317644028648232,21.05810663486824,23.32492868848388,24.083616531590714,25.95433766323052,29.003048269451824,32.950613489195455,41.50696831558294,49.078017414903925,51.54482190987352,52.7327228204002,55.99658429480873,57.5390625725862,59.70211029912253,59.424839523865835,68.21817554259019,73.19662743782489,68.37831609152565,,76.40922781435148,83.24005921365142,89.84856735811331,93.27768007467778,105.91303744499294,112.01985328353979,115.99356134920836,104.47028146579474,110.55075292241764,109.58492454246175,116.51157910748078,122.3676042825073,116.74354801464433,118.72262059736049,115.42470755593598,112.20064726214918,120.9926233234208,125.86654593174215,74.5086202106565,,136.67945219150465,135.66161605709908,139.8958034397853,140.00619359098647,140.74528314765453,146.97489190985647,145.96493538037146,147.52077297956632,148.8382658663831,155.07379282030175,163.2861107679988,165.21821613199023,174.2932700249678,143.26917338624085,139.07914540440515,155.04798765494402,147.3403088046583,154.53389344368114,154.15987431005937,145.07098574647733,124.38844266177709,111.62934104697237,106.53272785131739,119.49750314340447,137.098289574445,159.55589791247078,156.09448628445116,153.07890321213685,150.38197212191818,169.22731839571935,180.81232919929087,192.03651083112408,192.08615452181834,171.0154525461866,143.12466771159907,150.72177159949868,146.77410250980105,162.8412143599807,167.409385726494,169.7201226513628,153.05602025836382,141.80390833727907,149.81905235708032,156.5282868422681,160.2323679872931,145.42349095152966,166.20812043388116,172.33608277173371,,144.68571559496854,160.32929878111605,178.46420255085144,196.65738415721543,218.56770755997107,198.73879513873078,193.8325792696828,202.98126717995197,201.2322914193917,205.83255818542514,202.70561449731827,212.51703710114217,215.1390430061601,194.91524883122608,173.4046157780466,175.64718013328604,167.72909234440698,171.01599832636953,173.07827960109248,168.81472377501385,167.80494560732885,171.83880651878115,179.7651757790859,165.8080474200929,155.37983848559503,143.42468869138332,149.5095949834905,152.69744178115616,160.6919011061764,167.08263894185683,171.88504071820776,176.19899398035713,164.65671881957368,144.68993215734193
