dates,sar2537-0000,satname
2012-03-08 09:59:49+00:00,223.79,L7
2012-04-09 09:59:47+00:00,223.51,L7
2012-05-11 10:00:25+00:00,223.90,L7
2012-05-27 10:00:16+00:00,226.01,L7
2012-09-16 10:01:10+00:00,222.35,L7
2013-01-22 10:01:55+00:00,220.66,L7
2013-02-16 09:55:45+00:00,226.72,L7
2013-04-12 10:01:45+00:00,226.95,L7
2013-05-07 09:55:26+00:00,226.47,L7
2013-07-01 10:01:15+00:00,224.42,L7
2013-08-02 10:00:59+00:00,225.65,L7
2013-08-11 09:54:46+00:00,225.22,L7
2013-09-03 10:01:15+00:00,222.52,L7
2013-11-06 10:01:52+00:00,221.40,L7
2013-12-17 09:55:52+00:00,223.87,L7
2013-12-24 10:02:07+00:00,224.36,L7
2014-03-07 09:56:21+00:00,224.68,L7
2014-04-08 09:56:32+00:00,222.81,L7
2014-05-10 09:56:49+00:00,223.65,L7
2014-05-17 10:03:04+00:00,221.96,L7
2014-05-26 09:56:55+00:00,221.41,L7
2014-06-02 10:03:08+00:00,221.76,L7
2014-06-11 09:56:58+00:00,222.63,L7
2014-08-14 09:57:12+00:00,220.16,L7
2014-08-21 10:03:22+00:00,220.26,L7
2014-08-30 09:57:11+00:00,220.30,L7
2014-09-06 10:03:23+00:00,221.35,L7
2014-10-08 10:03:40+00:00,222.78,L7
2014-10-17 09:57:34+00:00,222.97,L7
2014-10-24 10:03:49+00:00,222.83,L7
2014-11-02 09:57:44+00:00,223.42,L7
2015-01-05 09:58:06+00:00,224.05,L7
2015-01-12 10:04:18+00:00,224.76,L7
2015-04-02 10:04:49+00:00,226.48,L7
2015-04-11 09:58:45+00:00,224.06,L7
2015-04-18 10:04:57+00:00,223.43,L7
2015-05-13 09:58:59+00:00,222.94,L7
2015-05-29 09:59:02+00:00,221.95,L7
2015-06-05 10:05:17+00:00,221.16,L7
2015-06-21 10:05:21+00:00,220.76,L7
2015-07-16 09:59:18+00:00,219.83,L7
2015-08-08 10:05:33+00:00,220.70,L7
2015-08-17 09:59:24+00:00,220.87,L7
2015-09-25 10:05:42+00:00,221.78,L7
2015-11-05 10:00:04+00:00,222.09,L7
2015-12-14 10:06:54+00:00,222.67,L7
2016-01-24 10:01:17+00:00,223.92,L7
2016-03-03 10:07:43+00:00,222.51,L7
2016-04-20 10:08:02+00:00,220.25,L7
2016-05-15 10:01:57+00:00,218.49,L7
2016-05-22 10:08:10+00:00,218.05,L7
2016-05-31 10:02:03+00:00,218.13,L7
2016-06-16 10:02:06+00:00,218.21,L7
2016-07-02 10:02:07+00:00,219.04,L7
2016-07-09 10:08:17+00:00,219.15,L7
2016-07-18 10:02:08+00:00,219.69,L7
2016-08-03 10:02:10+00:00,219.45,L7
2016-08-10 10:08:21+00:00,219.63,L7
2016-08-19 10:02:11+00:00,219.89,L7
2016-08-26 10:08:24+00:00,220.32,L7
2016-09-04 10:02:15+00:00,220.67,L7
2016-09-11 10:08:26+00:00,221.20,L7
2017-01-01 10:08:01+00:00,223.94,L7
2017-02-27 10:01:37+00:00,229.00,L7
2017-03-06 10:07:51+00:00,231.13,L7
2017-03-15 10:01:44+00:00,231.06,L7
2017-04-07 10:08:01+00:00,229.10,L7
2017-04-16 10:01:54+00:00,226.46,L7
2017-05-02 10:02:00+00:00,225.24,L7
2017-06-19 10:02:11+00:00,225.98,L7
2017-07-12 10:08:24+00:00,223.79,L7
2017-07-28 10:08:23+00:00,222.84,L7
2017-08-06 10:02:11+00:00,222.33,L7
2017-08-13 10:08:20+00:00,222.09,L7
2017-08-22 10:02:10+00:00,221.59,L7
2017-08-29 10:08:21+00:00,220.73,L7
2017-09-07 10:02:09+00:00,219.05,L7
2017-09-14 10:08:19+00:00,219.30,L7
2017-09-23 10:02:08+00:00,219.18,L7
2017-10-09 10:02:10+00:00,219.00,L7
2017-10-16 10:08:22+00:00,220.81,L7
2017-11-01 10:08:22+00:00,221.92,L7
2017-11-17 10:08:19+00:00,221.97,L7
2018-01-29 10:01:17+00:00,222.94,L7
2018-04-19 10:00:13+00:00,225.32,L7
2018-05-12 10:05:59+00:00,223.68,L7
2018-06-13 10:05:28+00:00,221.39,L7
2018-06-22 09:59:07+00:00,220.23,L7
2018-07-08 09:58:48+00:00,220.81,L7
2018-07-15 10:04:51+00:00,220.62,L7
2018-07-24 09:58:31+00:00,221.30,L7
2018-08-09 09:58:14+00:00,219.80,L7
2018-08-16 10:04:17+00:00,220.29,L7
2018-10-12 09:56:49+00:00,220.27,L7
2018-11-29 09:55:42+00:00,220.54,L7
2019-01-16 09:54:18+00:00,223.69,L7
2019-02-17 09:53:19+00:00,227.28,L7
2019-03-12 09:58:46+00:00,227.09,L7
2019-03-21 09:52:18+00:00,220.68,L7
2019-03-28 09:58:14+00:00,217.97,L7
2019-06-25 09:48:47+00:00,216.24,L7
2019-07-11 09:48:10+00:00,216.58,L7
2019-08-03 09:53:26+00:00,215.38,L7
2019-09-04 09:52:05+00:00,212.40,L7
2019-10-06 09:50:42+00:00,218.65,L7
2019-10-22 09:50:02+00:00,219.29,L7
2019-11-07 09:49:19+00:00,221.77,L7
2019-12-25 09:46:59+00:00,223.69,L7
2020-02-11 09:44:33+00:00,225.41,L7
2020-03-30 09:41:57+00:00,227.43,L7
2020-04-08 09:35:15+00:00,229.09,L7
2020-04-15 09:41:02+00:00,227.89,L7
2020-04-24 09:34:19+00:00,227.64,L7
2020-05-01 09:40:05+00:00,225.23,L7
2020-06-18 09:37:13+00:00,223.32,L7
2020-07-04 09:36:16+00:00,221.01,L7
2020-07-13 09:29:32+00:00,220.74,L7
2020-07-20 09:35:17+00:00,221.30,L7
2020-07-29 09:28:33+00:00,221.79,L7
2020-08-14 09:27:32+00:00,221.35,L7
2020-09-06 09:32:13+00:00,221.76,L7
2020-09-15 09:25:27+00:00,221.37,L7
2020-10-01 09:24:25+00:00,221.16,L7
2020-10-08 09:30:09+00:00,220.49,L7
2020-11-18 09:21:13+00:00,221.37,L7
2021-01-12 09:23:26+00:00,223.43,L7
2021-03-01 09:19:52+00:00,222.54,L7
2021-03-26 09:11:42+00:00,224.78,L7
2021-05-20 09:13:17+00:00,227.09,L7
2021-07-07 09:09:17+00:00,225.41,L7
2021-08-08 09:06:30+00:00,223.40,L7
2021-08-17 08:59:31+00:00,222.09,L7
2021-09-18 08:56:44+00:00,222.83,L7
2021-10-04 08:55:18+00:00,216.60,L7
2021-11-28 08:56:21+00:00,216.28,L7
2022-04-05 08:43:52+00:00,226.11,L7
2022-05-13 08:40:20+00:00,228.56,L7
2022-05-30 08:39:35+00:00,226.75,L7
2022-06-11 08:33:08+00:00,224.62,L7
2022-07-15 08:30:54+00:00,224.63,L7
2022-08-01 08:29:33+00:00,223.23,L7
2022-09-04 08:26:29+00:00,222.66,L7
2022-10-08 08:22:49+00:00,220.06,L7
2022-10-25 08:20:41+00:00,219.32,L7
2023-04-28 07:57:31+00:00,228.24,L7
2023-05-25 07:58:56+00:00,221.84,L7
2023-06-16 07:55:49+00:00,221.73,L7
2023-07-08 07:52:09+00:00,218.79,L7
2023-07-30 07:47:59+00:00,219.89,L7
2023-08-21 07:43:14+00:00,219.95,L7
2023-08-26 07:46:33+00:00,220.85,L7
2023-08-31 07:49:52+00:00,219.44,L7
2023-10-14 07:38:02+00:00,219.32,L7
2023-10-19 07:40:58+00:00,219.06,L7
2024-11-05 09:59:33+00:00,225.28,L8
