,dates,chi0231-0000,chi0231-0001,chi0231-0002,chi0231-0003,chi0231-0004,chi0231-0005,chi0231-0006,chi0231-0007,chi0231-0008,chi0231-0009,chi0231-0010,chi0231-0011,chi0231-0012,chi0231-0013,chi0231-0014,chi0231-0015,chi0231-0016,chi0231-0017,chi0231-0018
0,1985-07-27 14:08:05+00:00,221.22951486838934,200.47686397631009,196.87119311783943,198.73272561175736,209.91782004444937,214.77685898530507,207.22974423339616,208.7978971397977,211.74355474652722,208.8178491766465,212.89284960401147,207.52907091888045,209.86929362126054,208.54912931907577,203.13039503986153,207.8321687296097,215.0928979287768,206.50098748610316,205.52474640982877
1,1986-02-04 14:05:11+00:00,,,,206.20517519068056,225.0787990778387,215.10363351007896,209.36217910144302,208.11381703776766,211.88435876941142,217.5306628759029,214.61624584183315,214.4842886572384,218.62898858450353,207.7924188304434,202.78441641751894,207.39261081263467,214.8365585848911,212.30004950088573,205.76304247240216
2,1986-07-30 14:00:28+00:00,,201.2568817369726,200.8039498924503,203.63035165236988,213.43129368204654,216.34873867117648,208.47624680431568,213.4149354296593,211.9776219766863,214.65315254284596,212.6927030123702,212.5489537435892,212.3337290563252,207.29289131054963,204.47295727292078,212.14039905789292,217.19690586107714,213.00769711035684,207.2741259889744
3,1986-08-15 13:59:53+00:00,,203.67495549214112,198.07970044440157,200.96522855132008,214.42955210396775,216.70601893690397,209.59723890625634,209.0902978590901,207.29998032167433,210.7219011707562,211.44761594164834,207.1870002508486,213.3999360946588,206.3258851437716,200.37836243755896,202.79707922859265,207.8756887550161,204.15792145609277,198.8674017750233
4,1986-08-31 13:59:17+00:00,222.90393741487972,202.32304842830735,198.24300091138255,205.03414445904264,209.92081873487734,216.5982188231588,211.22130575666816,215.30008525337922,217.40161814481127,216.230028475964,212.01530388230523,209.10627478841963,210.72446044111877,206.15776067786987,204.3358457024211,214.18009999214667,217.8121000122007,204.5989446235986,200.10738922988162
5,1986-09-16 13:58:46+00:00,235.48772062499694,211.50895551123796,200.99195282867421,206.68921771605537,208.9094612347881,220.78177617812526,215.94475697022267,214.2438208813528,216.87960983254803,218.63379650505456,218.1138645686339,214.69117291470437,212.17399082128767,207.93385807390064,205.65778081035427,213.39589711662876,218.26276555551266,213.49259411764973,201.83695029560252
6,1986-10-18 13:57:44+00:00,,226.90867025715113,201.73057867751035,222.6224503299078,217.6970555541805,227.25089374516847,210.5512603556781,212.23359113693596,207.7491552975624,209.83812621930758,216.0555822190015,211.7778066513552,213.3047215345251,206.90349159275118,195.38608642589622,203.27491413756513,220.39857264966588,210.5676564551651,192.60450562764095
7,1986-11-03 13:57:10+00:00,235.72999277324112,202.59771948192324,202.19730929860737,207.29602967526793,214.64764319175592,214.41540400904444,212.63338240539744,216.38190403868168,217.01975543144067,226.55335601950614,223.30832384493033,219.83498048836674,215.21752913530878,207.5696892316921,204.5478499533555,215.91265465454805,221.5800343284045,210.53731625088116,204.96073020771098
8,1987-11-06 14:06:08+00:00,,222.7561019752929,211.23575123823048,210.15702693197863,207.63515619543114,219.66530712599132,222.02018516374,217.8276122490646,222.68592294781197,217.87990316071188,215.17758116582547,213.12265613717233,214.65766107854296,215.36567796948106,209.3447365682364,221.2223868206856,223.51348877331253,214.19389573571073,207.7999710135108
9,1988-08-20 14:09:00+00:00,,206.09936348818377,211.41397778264334,204.96928512544022,222.72375218716337,221.1299040145845,212.82508961478925,215.40594500664434,221.0088437231306,219.55969100371067,216.6150571592364,218.57209973512445,219.4499541840782,211.2329552055699,204.8235203295521,214.5064666062333,219.17573911126385,218.44194729760028,206.34519581939983
10,1988-09-05 14:09:03+00:00,222.8948001048087,201.4989713511038,197.4789818563646,192.04746414083655,210.0130515659028,215.05091448479638,203.92452904931417,208.51090841339558,209.12269492723527,211.49226622445474,211.24226051396533,208.0768736368417,206.7822486273779,197.37897727741142,193.87404392981404,207.73453673038637,215.22065006042683,203.44375197259603,199.71600919899765
