,dates,per0239-0000,per0239-0001,per0239-0002,per0239-0003,per0239-0004,per0239-0005,per0239-0006,per0239-0007,per0239-0008,per0239-0009,per0239-0010,per0239-0011,per0239-0012,per0239-0013,per0239-0014,per0239-0015,per0239-0016,per0239-0017,per0239-0018,per0239-0019,per0239-0020,per0239-0021,per0239-0022,per0239-0023,per0239-0024,per0239-0025,per0239-0026,per0239-0027,per0239-0028,per0239-0029,per0239-0030,per0239-0031,per0239-0032,per0239-0033,per0239-0034,per0239-0035,per0239-0036,per0239-0037,per0239-0038,per0239-0039,per0239-0040,per0239-0041,per0239-0042,per0239-0043,per0239-0044
0,1984-11-11 14:17:42+00:00,185.23588994444444,186.0537144617373,190.88742612165095,200.82936848415486,198.4481649954613,209.58403693801898,210.92863053118944,209.15887040605259,200.9423545396527,193.98600993972278,201.61650242805513,203.64420584600632,197.59078704908322,201.33569343480818,204.9783560126991,206.38548155843134,211.86168357669874,212.40250547554976,207.65611446563142,200.15313184703476,212.134548082277,214.48316820778922,214.29544358438324,205.51857270465374,182.99935880113438,186.72221196862654,191.29635651971336,220.54623212956287,215.59722016370984,223.70119684127621,223.4585092502752,227.44877437733987,214.78652334524025,213.73181954099653,215.1126503838998,221.72641827129988,223.9083926415993,218.848524484872,220.7863084964686,219.1615604505456,227.7674241192493,225.73759037008713,215.569686271903,204.23927306569914,213.39256395988554
1,1985-03-03 14:18:15+00:00,186.74476702221654,177.80188804233168,186.53106316335288,202.24952938721609,202.00764393526205,203.13539724928043,208.23397564194076,210.46135403427112,207.4302747110296,192.3151562914054,190.19822512925904,197.72072313813607,214.7352150249391,195.0932224061982,190.8752534090372,206.52758625032118,214.69958901897633,213.2271872809566,208.80560525753037,211.30374082081477,209.7451871158344,210.26144781381652,210.57535784964713,197.54655773863604,180.16595088185912,180.2161742740789,192.37873599654193,216.85741341319357,206.9162699522326,219.3575359602864,217.1260648043665,225.97212414663676,211.1929044854038,210.10965005004968,213.35658780123367,216.9386093790481,220.1068859801322,212.36101046388012,232.05501301971074,226.22136164055317,211.81125400706796,214.49264441299496,211.60444985155152,215.43333881342372,216.40493877412916
2,1985-03-19 14:18:14+00:00,173.81500379048808,172.05814877052694,185.48343199993488,192.87503856851842,188.27212055952506,192.37824453926655,197.77764858191054,198.8081362242991,193.52281552533015,187.2488643774699,181.761770664893,192.95290487162222,198.53703950139158,185.81933305474385,185.61393301769866,193.44352374168713,200.02198883523104,198.2491511605173,202.41990869817116,204.13560669901054,199.8133446609128,202.72733963283528,199.55452340123324,189.65081999845992,179.635626860761,173.13544363310064,186.45896092478034,206.717953111189,199.9002730672178,203.5319874028208,204.86620638954415,224.2308998829325,206.7814878086156,207.59277002306303,212.08294153474063,215.80141461784157,217.20031616846524,209.6998398820315,211.11783027467985,210.8102147492713,205.25039455094876,208.84808462407972,204.65654253903523,205.65760833294289,209.44354515040703
3,1985-04-20 14:18:05+00:00,144.82192362513638,156.6978298909065,182.98790378331094,197.50292790512788,189.0239257806622,190.1733583957886,192.45296320217327,194.08122549006694,186.95609988409535,,161.97857978924148,,195.53521666351025,186.39258173937088,188.26826442917982,193.52660824877373,208.95573513866978,198.9530769207049,201.31597412493213,198.32849510234345,204.89870675780367,207.15322484333274,199.37769025779363,188.30609606973476,179.62415121925224,182.0260712973766,182.07153661735518,208.65773958351144,204.06071697211667,213.19822244800702,217.49458996025405,227.92086623034993,211.06557935999572,212.668765887438,214.0255016712398,214.3497552864517,217.8190234190995,208.342461699516,209.7214926612427,214.95359220050452,217.75651947334885,214.91733366017945,210.24770807562098,203.95937395800271,205.80728377458442
4,1985-08-10 14:17:32+00:00,148.61691676942172,152.25210157219593,183.81564520189934,195.3282996955583,192.0702418669253,198.1999343782957,200.20975298735735,204.2942556144189,191.79349465443863,184.0581568391092,190.2011930759203,187.4282577948105,190.61561890848358,198.6695018817934,201.21352391417986,194.60361101073926,202.37151453909036,207.07746853900463,199.00212780922845,190.3921650356389,203.1922171992993,207.9523439517997,209.6071218090907,186.22854071894696,175.64993899949192,176.47099040772613,183.17766650785674,211.4317588425803,215.12329168915917,223.93375339949392,221.2359034532419,,,,,,,,,,,,,227.0338998667591,
5,1986-12-19 14:06:44+00:00,177.85646876358166,174.0791652516134,172.34643925493296,194.51041684331358,189.39237159080184,193.85210838787094,193.948800697351,194.5622152446582,197.45234740444116,184.67395593073962,180.53637968722438,180.36393170031488,183.47392309501222,186.98757903407198,188.44941933766327,200.13897332328355,210.28324694583318,214.78772747279092,206.8108321218249,198.07920289809533,208.24863466368643,206.9837387144023,207.25573042331825,196.0840086907445,182.3757782539127,180.62176658737155,186.92914067071945,215.34477533108443,212.1688480153107,212.46137782033227,211.9616526787362,223.3251706312278,203.47545168568925,209.53156284073643,205.86164326672008,209.99467005003075,217.43570404002094,212.04986599763177,210.02836507028684,216.62573756761228,207.14857258880886,208.20662520036362,201.38188808053894,192.86128310938062,206.85212902481018
6,1987-02-21 14:08:52+00:00,208.3742376801552,185.2409033152107,187.77248202034605,200.43243342928523,213.43804892010044,202.85179314637023,197.2161779277582,202.27347833601388,219.0906475587719,208.14484059979034,198.31829316309822,199.3501559710236,199.01432916066557,202.65988614455662,203.52925042184012,205.00530368687592,219.26726690212757,228.41847182295012,217.94374351067376,215.9896504577999,214.04733400616595,218.92028994015448,214.46893855917256,200.1669513259269,205.85390788731567,189.80587559375388,193.29495398037008,218.24115044876595,213.12369321166113,211.83022482566244,215.00551757394567,228.16981579793708,210.06885799104,215.82454647371617,216.93023669286413,217.17965975006433,224.64936128780568,232.99541005821487,208.27642126361226,196.65827411457454,226.47004093322116,,,226.6648448420535,216.96081279888543
7,1987-12-06 14:16:14+00:00,188.45000227537443,178.4226994943869,183.61635901734817,193.72794590129214,198.08366263573237,197.3545942659901,195.37282765877396,201.40324840746197,195.14144139426173,194.64010982323487,200.16305026825444,192.80174257225173,192.44676522535707,188.58777936009088,194.22952850959064,201.69978846899212,204.05947593571483,196.39388768569842,202.78366289403425,207.68576850342052,201.1131085974284,203.50216622226984,207.43182103182554,194.7883731080572,175.42036741876802,175.97492252630698,184.04373181359043,207.90637702607359,203.40375884487653,209.85842975941424,211.06513037293377,223.63108814491477,207.26528771632522,206.02744677441422,207.92767999116506,205.85769534277944,210.98031880589406,208.76071021064055,208.705536506787,203.1093837791715,206.38487021112323,206.45146194615106,196.0245398544134,189.03541911760757,194.4740377553159
8,1988-02-08 14:17:20+00:00,195.9064828058871,196.7637397732981,190.20231070948353,199.97277217701307,201.4613319085303,212.51306687505488,214.67097776844435,212.27244837634575,201.63840179817342,201.91645117371652,196.9227522056312,205.81452031937087,209.60906495279212,211.05650153306811,221.67228884353824,213.20555307532027,206.7681492087066,202.59762379245282,225.35930255250756,227.67416626214998,216.37190325011866,211.10042969158653,206.61135091675558,200.22608740049668,199.8739883601646,192.80365860194402,190.77078358262747,223.1330214699031,214.51620826992442,215.7527357784048,221.7411809539219,228.31630982713085,208.17154824662188,212.77751608788023,215.35562789470046,216.97317174098436,225.29752120302086,226.56155913371958,221.76615074549682,216.66142328464394,224.7489149053862,214.40592497787097,196.60168457363082,195.4334693826347,205.86716856229114
9,1988-02-24 14:17:33+00:00,196.64631400661418,191.8626682637909,188.08931453950902,194.76258134272734,191.6334425919009,206.44106442591763,206.32985148581298,203.88553372115675,202.65854868853611,196.0353685800461,203.26925918681908,203.75366878877273,207.2823064504731,207.05870387682285,206.69117374552908,220.84286779189986,208.36557482780697,198.39306602155156,223.02431473716834,221.26971494868087,218.06343870281404,214.70622260023674,212.79033574654287,203.97068922775478,206.7130380783524,194.95432597817356,187.9210353944247,218.3532676640788,216.22010902313605,212.84799809048462,214.78551455406364,226.37792207796466,216.37194974213244,215.3374299329423,214.32756598322197,212.63781451897043,228.93017711228293,232.4279081012635,227.02664902974269,221.39834196841477,219.58934850332437,220.15415994668587,208.33284553895396,205.04861256624156,208.30257760810392
