,dates,chi0166-0000,chi0166-0001
0,1986-07-30 13:59:40+00:00,,218.27750980585134
1,1986-09-16 13:57:58+00:00,233.09554354214134,220.2857485439277
2,1988-02-26 14:07:12+00:00,251.99156944563234,235.0462864586188
3,1988-06-17 14:08:03+00:00,,214.6154294096387
4,1988-08-20 14:08:12+00:00,233.98976341494148,222.07412730494315
5,1988-09-05 14:08:15+00:00,237.04561514529732,224.5159733696998
6,1988-09-21 14:08:10+00:00,227.32544638699983,223.97826413990649
7,1989-05-03 14:06:13+00:00,237.13541435520085,225.98767763007277
8,1989-08-07 14:04:21+00:00,229.54805015757378,
9,1989-09-24 14:03:11+00:00,240.306961928991,223.85813152040456
10,1990-09-27 13:57:10+00:00,241.32110815460027,237.39789505882143
11,1991-02-02 13:58:00+00:00,237.4454197902372,226.0153369109322
12,1991-07-12 14:00:40+00:00,,
13,1991-09-30 14:01:25+00:00,,
14,1991-12-03 14:01:54+00:00,242.47178036526944,229.9207287395382
15,1992-01-20 14:01:43+00:00,237.5702441358336,223.73103764960675
16,1992-02-05 14:01:40+00:00,237.5976136891323,221.06029033809654
17,1992-12-05 13:58:39+00:00,231.7240724805362,222.87676664199662
18,1993-01-22 13:59:11+00:00,246.9866529984529,231.74023994977256
19,1993-05-30 14:00:00+00:00,,218.40273321230111
20,1993-10-05 13:59:43+00:00,238.24642426731864,224.788803651305
21,1994-01-25 13:58:43+00:00,243.79219642455288,228.6371771609503
22,1994-02-26 13:58:19+00:00,233.32759589359856,216.58227308917074
23,1995-05-04 13:45:34+00:00,245.3010671198038,222.2160839251843
24,1995-05-20 13:44:50+00:00,,208.04833392133185
25,1995-10-11 13:38:02+00:00,236.10623574837692,230.08184125082926
26,1996-01-15 13:40:45+00:00,209.8703210252851,209.14998164168514
27,1996-03-03 13:44:03+00:00,236.75110406230425,223.37418594623202
28,1996-03-19 13:45:05+00:00,242.61539763987085,232.09886662146562
29,1996-04-20 13:47:05+00:00,232.05155557953546,218.67319864640476
30,1996-10-13 13:56:40+00:00,236.64519415586832,221.5160570547588
31,1997-01-01 14:00:30+00:00,246.19777967913527,239.54145280045677
32,1997-02-02 14:01:58+00:00,241.31463496704802,230.19838030648947
33,1997-06-10 14:06:44+00:00,,216.390461393207
34,1997-06-26 14:07:17+00:00,223.36403572563844,212.03993934766336
35,1997-07-12 14:07:50+00:00,,216.83951351396928
36,1998-01-20 14:13:02+00:00,249.38902191519216,246.28830492805744
37,1998-02-21 14:13:42+00:00,,193.6326819129336
38,1998-03-25 14:14:11+00:00,239.28966055054946,230.40809627011888
39,1998-04-10 14:14:23+00:00,248.9719867848854,249.07931696328362
40,1998-06-13 14:15:19+00:00,240.66244905241118,234.10008702231627
41,1998-06-29 14:15:30+00:00,,226.97693021699004
42,1998-09-01 14:16:07+00:00,240.31014645787133,235.02360237585992
43,1998-09-17 14:16:14+00:00,257.4638245170696,244.11361929938596
44,1999-01-23 14:16:29+00:00,237.3732338385993,226.45148253847495
45,1999-03-28 14:16:13+00:00,236.23005183353618,231.85592798026778
46,1999-04-29 14:16:09+00:00,248.6370398700967,233.67542478056615
47,1999-07-18 14:15:11+00:00,244.49613178371428,249.9360956519878
48,1999-08-03 14:15:09+00:00,247.05949520246187,242.77541346574463
49,1999-11-15 14:30:20+00:00,257.84636278924575,245.30848761737784
50,1999-12-01 14:30:15+00:00,257.1053056008094,247.9702478400999
51,1999-12-09 14:12:34+00:00,263.4930504900808,248.85543188018528
52,2000-01-18 14:30:13+00:00,266.8998467745039,255.68220267427043
53,2000-02-03 14:30:14+00:00,263.2587860363609,251.0467608098628
54,2000-02-11 14:11:30+00:00,254.34550039345388,245.13810261106605
55,2000-02-19 14:30:07+00:00,246.0814432764507,235.48715826954216
56,2000-03-14 14:11:10+00:00,241.55484591196785,238.26755035060071
57,2000-05-25 14:29:25+00:00,255.25712471755492,241.8042459901468
58,2000-06-02 14:13:32+00:00,,222.30475945499694
59,2000-06-18 14:13:53+00:00,252.344983479426,238.08298307105773
60,2000-06-26 14:29:09+00:00,244.46645061949036,230.7296374243031
61,2000-07-12 14:28:56+00:00,247.92715515133835,235.9605015965189
62,2000-11-09 14:16:18+00:00,254.13850421380135,240.47951336439993
63,2000-11-25 14:16:39+00:00,254.2495870848848,242.8891655032926
64,2000-12-19 14:27:52+00:00,254.646609454971,245.13871034856405
65,2001-01-28 14:17:24+00:00,252.4683192875484,238.90146738524174
66,2001-02-13 14:17:28+00:00,235.44805694837643,228.34088365607857
67,2001-02-21 14:27:51+00:00,254.8494313912976,238.35165074786264
68,2001-03-17 14:17:36+00:00,239.27061669367924,232.3168827406011
69,2001-05-12 14:27:23+00:00,237.2340121643891,228.25624234174472
