dates,nzd0222-0000,nzd0222-0001,nzd0222-0002,nzd0222-0003,nzd0222-0004,nzd0222-0005,nzd0222-0006,nzd0222-0007,nzd0222-0008,nzd0222-0009,nzd0222-0010,nzd0222-0011,nzd0222-0012,nzd0222-0013,nzd0222-0014,nzd0222-0015,nzd0222-0016,nzd0222-0017,nzd0222-0018,nzd0222-0019,nzd0222-0020,nzd0222-0021,nzd0222-0022,nzd0222-0023,nzd0222-0024,nzd0222-0025,nzd0222-0026,nzd0222-0027,nzd0222-0028,nzd0222-0029,nzd0222-0030,nzd0222-0031,nzd0222-0032,nzd0222-0033,nzd0222-0034,nzd0222-0035,nzd0222-0036,nzd0222-0037,nzd0222-0038,nzd0222-0039,nzd0222-0040,nzd0222-0041,nzd0222-0042
2001-01-05 21:50:16+00:00,,173.40077687508878,165.66763887329498,163.9961243711102,163.35830799195156,165.75771586339238,175.34213125580047,168.38608605302596,173.4207100419428,170.3385213931474,175.2664938757949,172.4711861762478,179.485870858393,179.4629755796736,183.7770053025967,182.81038445503233,179.62893186407427,180.20447056931945,178.92817238488445,181.15237455966198,171.17961807137124,172.29024604929955,168.8967437619657,175.03474861960126,162.78425141161892,163.92478362830818,161.70244452998693,169.8318573034887,172.08222149908607,176.29906669502734,169.75393677518733,168.19284571174288,162.9744684648879,163.95185542383726,161.80557073948884,160.3446754970583,162.70285365663236,162.70243790902273,169.93684747577947,,88.54709555236339,126.20040975743012,119.45302830749068
2001-03-10 21:50:10+00:00,183.50428264486843,179.8790110506448,181.6806201483671,184.37974054300798,181.8536426300533,185.87638270909335,183.8896066709177,189.06992790923604,183.36372981308116,184.14666758708287,180.58823509622903,182.30018529553402,183.30425526326516,193.72613564668816,187.33758015507343,193.26795919314637,189.5660702031658,182.22251272694407,189.19025911908548,187.81878182890276,186.22842352108918,179.67871158917114,187.02100430738545,179.20337054587918,178.16830362656924,170.70906682527135,175.37153450938362,174.34464754281967,184.58289661880966,181.80802570300983,177.49355425655918,177.1525316012516,175.86983136890444,176.9598640256356,177.29337547226444,177.6555185101821,173.50881822518727,174.60434553573714,151.69039354601463,,,,138.98514328777733
2001-03-26 21:50:01+00:00,191.77631645447727,187.11391358576952,189.62669897524168,186.09539164545103,185.9033260711594,184.4307291215446,185.0555067539538,185.6915116975525,188.66186673134405,186.06084611317416,183.52845588111936,188.13831353617132,183.43613766033926,194.01519554690253,188.4637974189967,193.22855442839392,189.21652125435045,197.83002453787745,195.6473032424781,190.89759687244293,191.59470668680177,183.41777699233015,184.04741922020642,181.94167615610237,184.5782144180999,179.13113023566083,184.36883494942916,177.305236061456,189.1955619858942,185.55105045614076,184.73847233332143,182.84961677105045,181.2513106773439,178.71675354476676,180.05542301539012,179.19119129891564,181.68197940585372,167.07525755675684,168.87060296114183,,,,149.40288253234792
2001-06-30 21:49:12+00:00,180.51107474952784,184.12379438906856,179.1701445826568,186.78204401477933,190.51961996652105,195.20573486124238,195.11496606365557,,,,,,,194.4418448840697,197.35941109636087,191.08076457016833,192.9852809093225,185.3131669267042,183.70137588382732,187.84574172694195,190.02682308149804,191.5479653721849,177.0497051347404,181.2213531778551,180.48958104395183,182.2310481509077,179.3178868311296,181.4698992466546,174.02222561834404,181.14975823338762,186.6644999551721,188.92746036778672,175.37955464696583,171.472151804838,159.1215313010539,158.41595532097375,156.96519332534018,175.34651609037874,171.62926744917715,84.11289764257874,,,135.35590483864087
2001-09-02 21:48:29+00:00,206.64610239444545,174.76531294251316,180.45530142102857,188.26658982118488,194.99997499800426,197.1250025653699,190.44717169403896,191.2023432963498,190.35363131368456,187.85830269250613,187.77371407770622,196.219478793117,196.31699879838115,195.04195990599652,193.4329323153649,190.62593963174996,194.68599956927844,195.64564973604377,192.1669416870774,195.08635743068373,192.2105248486338,188.95510639432212,180.2037534494888,172.58398196638615,180.03817550444373,172.8193902075864,178.65089278922522,174.37022278604456,181.65044653915515,183.9068768331825,187.39371063253077,176.99048468070606,166.0406336329529,162.88034523865727,168.1690149521504,167.64440796621952,169.18473487439812,169.11325006520096,158.8507407383214,151.6130704479702,,,116.45504216553736
2001-09-18 21:48:17+00:00,175.40170920045054,175.97398825809591,169.89409276608683,178.53601625371195,180.62053840527753,177.11646641696774,183.49561158687834,181.7638163165893,180.34742185606868,182.79608815478954,179.16040104011242,180.15151083635942,191.88868829489275,183.81281004727535,187.86527775250872,183.6691509812088,179.0630518455439,180.6048547848507,178.8399013984251,175.57308004508013,176.89706957811055,171.35581217366916,172.3487603861102,171.36145494983396,164.27252105272237,168.5298230240421,168.56372563859796,179.36514932063102,177.66180236362098,184.21190405112324,174.47294929655027,168.28435997438845,157.81991974705775,159.76159774917272,165.9867520353424,168.78764009191258,159.05234794286207,152.95425577532333,150.10957388138152,133.6414814894719,90.35129749880235,,
2001-10-20 21:48:09+00:00,179.53544892788557,172.06081258885962,174.47739445576133,173.71565111442737,173.94871566197745,173.8173855295471,171.95332227817474,173.01458940726306,182.24042723005678,180.0587336582666,177.6896495020493,179.82941465175864,180.85092255462212,181.6757302114332,181.73498764498962,180.2981566383217,187.96194757912664,187.54278570362877,183.87716103489387,185.29284266491845,187.13870190721374,184.78937563573172,177.18978730948638,176.37312597577397,172.3941795584834,177.0225446224008,173.57131919255568,180.45709004172824,183.0549906644879,181.11059006183473,173.52976286611258,171.72277081045638,161.35739912673912,167.27734345328315,174.90924720906017,158.6479564236561,158.370114489562,159.40627238118014,156.45807494666346,129.30715421373114,,,103.14359145637808
2001-11-05 21:48:14+00:00,171.8052451880305,165.69201863873252,164.5373764075166,175.52164308501006,172.94879571330523,169.08056753048567,169.3811085981198,171.53869806796342,179.7886757102189,179.11904961502452,177.36546391642324,177.81077753769654,179.29693755928514,179.54839205790287,179.68545863277367,172.1984007148228,177.92678915890187,176.4471079530171,178.53180964714196,171.47261784929375,174.60141161275553,169.86548179515913,169.20246764130707,166.45221938682695,158.79306567240644,159.21797812056005,165.53161221027733,168.33179744921748,173.1346498220006,168.9553839816299,170.17242347075515,172.91717989052992,161.17517019229854,161.41378487039356,156.52195001148766,140.98911466063345,132.84241016247802,153.59748341816902,147.18711947274699,133.98787188112746,96.60221900382003,,
2002-01-24 21:48:42+00:00,170.02483201729967,171.9429627290031,171.30319351104615,171.87663848257648,180.31206360077158,172.52130239207293,184.5173786595016,184.5645156810204,188.5406426135735,187.7711492857904,187.81566071092598,184.67134901066228,184.8431356920098,184.16817093167845,185.05782376015515,190.20383351808297,184.8778035742592,184.05507575935616,182.3699852903725,189.67503610037423,181.13308471093043,184.91218495925105,181.23277886100553,182.47414889864217,177.02835261317887,174.83903824880613,176.63436174288267,177.62702995959222,183.9803291203827,179.87026538663673,176.64918045284162,167.26523243339938,165.7422940425318,160.33690167098527,164.6962578311397,158.08496543624562,162.17434569919166,145.5732414518651,148.24461821154333,150.1553285484073,142.2371453761225,,
2002-02-25 21:48:47+00:00,163.59691431076834,171.08315489129197,168.9181289958034,167.0232994573083,171.85497440143723,169.61611117015258,179.86547064185095,175.5491633849447,178.27409892155987,175.1820909133818,174.99268894464768,173.55168010018284,179.82196782320125,176.85598661255852,180.4324969640535,183.5501382062127,172.931041489017,177.84690983454243,174.04600482069293,180.1192428042296,169.91347909992837,176.80834745656063,168.2728806426276,166.00455258107232,164.6270631539832,166.53773755685188,165.87248220175684,170.85525387421717,170.96201201644678,172.29993612201022,170.8289650609022,162.0297964183265,161.53313114094738,152.63746621527548,152.2295463895521,153.39066933757883,155.45350215509046,141.55925110403004,132.77441533483994,108.46260789511739,109.61938986002863,,
2002-04-14 21:48:38+00:00,187.04240022907183,179.24325893048794,184.07790699836477,182.29296242350802,182.3120632866242,183.2722037871998,191.03148505638254,187.0309760427705,191.7246085143425,187.23612781639474,185.73917919725662,188.06484354130674,190.6212315136222,192.85825489671703,193.58853356504005,196.03432323975875,186.9434599918228,193.65370497681513,190.0022331620808,186.45624089768685,183.10501853162424,187.59996384953618,184.41842123423254,180.33840551568736,179.24304095252467,179.9744332116778,174.52840216691453,184.83984752190318,181.57394442906724,186.48796727095132,178.44096755664683,175.79396033893212,176.6713288452597,167.19122071357276,169.62114344120403,169.30593087054717,167.5487315268962,159.1579304519252,154.12599149276002,139.141569980297,132.66234375764074,86.9545038083038,
2002-06-01 21:48:28+00:00,184.8396048548788,183.03521320688878,185.4799810087498,190.19151637712417,186.4294879937472,192.3869194042499,188.7725944096559,196.53907295812309,196.17688693503385,197.58344036146818,191.503233587999,187.44807610952475,191.9930464789974,197.6226217137015,197.02843727507678,191.7807884467124,197.7433845838422,199.63842637408806,199.39641455666325,192.02702088005358,200.93288417263048,195.4504654460016,191.30251118068878,188.8567202215206,185.8066452625825,182.65946339799203,182.82381748867095,178.98003586943037,185.12641964835095,193.8426926735061,188.90580731814367,189.85091985371534,182.0929372059046,175.18155199728622,171.0299902429232,171.72079661742163,158.53718341638043,157.68583037301565,156.89696956947046,152.2532500803989,131.13744738398952,101.37438295082468,
2002-08-20 21:47:58+00:00,180.57940846114064,176.19517613971064,179.16208512002635,185.4310790904685,178.68935623519985,184.92269745049248,189.3047983480281,197.68683852281808,189.70010847484937,197.43844357297132,194.60726141745306,196.8969059986541,190.2107715166265,193.9068140892052,195.0498713657449,195.5361323911469,192.7268457513784,191.48039249812024,188.06653558743375,182.96220514941967,187.5024919577348,181.4180898741651,177.09689539966072,169.0690224437391,175.58618721006007,171.52585712386607,182.87248025732936,180.6770022497034,188.3877697607497,180.4274266149823,179.46756290865795,173.05098610134237,173.60430214143855,169.88551854793528,164.6357678315834,163.32885104067313,151.05393486922972,157.46074667443554,147.42959650845313,140.6563542135088,132.26863988780988,106.62473597558918,62.19446661931834
2002-10-23 21:47:39+00:00,178.21789132427537,179.43139803983843,165.9038006715321,182.6729314297581,177.27655422020672,177.86089777341851,181.3028007567835,189.99828430535302,189.7284799954829,190.12734457075211,186.3426214992884,182.03889883811712,193.21248638891237,190.73732170077028,192.239671095368,192.81251158066155,192.3362214175494,184.6934560066691,197.54056162491278,192.13100333748292,190.96643224881467,189.22924203880535,189.26559702253212,183.130198653757,174.20334504423764,173.8175606237454,175.8766773789086,182.87538536528857,183.98155776891582,186.2697197234772,177.84941882006973,180.10565917346833,167.00677979921122,168.59838015172082,173.50007153780223,172.55593977894807,160.46532447694665,158.37175307658754,155.43541190098182,152.24585631987708,125.04400621557582,110.98921992787825,81.74747991982169
2002-11-08 21:47:44+00:00,172.31709091663254,170.32103389560785,161.30146459500426,161.34580895399054,173.17248355787677,165.50698572571233,177.50550825469193,181.46184817298618,183.259818290138,181.05014749013756,180.86190784443116,186.3539883338832,182.81814822196037,196.51421092273296,186.71133910166878,192.25982203067122,186.16496158731894,189.57587215846135,179.71364045201864,189.0810231160604,193.50052193559424,178.6424612179358,182.29521825292525,181.85729468048464,185.32369138741686,,,,,,,,,,,,,,133.13244405877242,,,,
2002-11-24 21:48:02+00:00,172.82508002826702,168.69425719297038,161.32645726283152,162.94540772243988,167.01354468827088,161.60197578407048,170.90218241905148,177.41342554452848,178.1872749326604,180.1518830781313,176.75588169902187,183.35772815870283,182.58582366911648,190.83006207230275,189.17657325377877,188.00309579191642,184.4924344203097,185.73410130277216,181.44029456203086,187.21291285221537,189.03101784912153,178.6709777403544,180.47762183834246,178.80631766142807,185.37586981841775,180.85205106880278,188.41641952778525,181.46594961320469,185.73566818401264,185.07325061997096,185.22807309671356,184.57147691789982,181.3521394192177,181.41384827308812,177.72456419370334,177.01983390656574,170.16657399812254,164.8909989905105,159.9589094680537,153.6225006260331,126.45954561789337,99.92961392140616,
2002-12-26 21:48:11+00:00,182.99456117144226,178.6085704332868,176.08239243580573,170.99978629227488,173.78144957838302,171.23472620532897,174.66818239671892,172.9288153389702,184.2883639621441,177.8038531455745,179.63380653775792,180.18853521641356,184.88555899591404,188.45772979437677,189.43162672547655,195.83373959029345,184.5990178518944,192.13164906082693,186.7420589509628,181.4733065196146,177.6949680410442,185.1485534950676,169.82549929301578,175.1768407058276,174.76821286155422,178.69061565712386,180.3665627684138,188.30478997860192,189.40631954664582,185.8900403566531,169.27281885661375,168.82846228999517,162.60397289171706,162.20109542583432,163.25534831967403,165.80278929452652,169.27121047818412,156.98257636773624,154.97911590252613,156.53057513569735,147.84240200389962,92.7810826366454,
2003-01-11 21:48:14+00:00,174.9744356185156,178.29218019706727,174.53528051448396,173.5129129120575,169.30585601312885,164.97871145144865,163.27357594449663,164.0717714214239,174.4850200170307,173.18406437086296,172.2994807985134,173.23005624452517,174.9930759974364,170.77165049922323,177.931291845641,177.13975070227528,176.7954611346116,174.91120213765575,173.91162543158316,175.68294164451618,168.79171392500132,169.6578363219829,165.22160236533972,159.00462383222649,159.04031166080827,161.6116008148228,162.76639086325434,169.8341250242462,171.53447592191858,172.78657306873967,167.026839071648,165.0330622296793,157.8564492010845,154.0074134540946,160.33833926041336,164.74662622823848,159.0936042354267,169.98038710025196,172.32680847746704,158.27886066704787,158.22605322258048,136.80898236996694,
2003-03-16 21:48:34+00:00,156.4892538014066,172.4971992768682,172.27153752599554,175.17300665194824,170.77514314873858,156.65624922320234,149.30350704440568,,,,,174.3626225908074,173.16213396499649,167.97152637810137,166.4660199296222,174.91799656800734,175.4885716305827,163.76454997592063,165.15042567875648,159.3501552067179,163.70476670080876,158.83021385517637,157.4706768784777,149.39401323879738,155.55629846659835,156.21518885219143,157.20918804057152,162.1426229585782,168.3155103697146,172.1306865494276,164.6965229142938,164.41211043580716,162.4252313165619,156.05401904576348,156.12298865093572,160.71712055766443,154.90070788045034,158.2943628091661,142.86784641744822,152.0896390861467,139.37554683226276,121.5835647785235,88.52705210296396
2003-04-01 21:48:34+00:00,179.7147989588974,179.3308937665674,173.92308019357574,172.2696273573931,169.3251681436807,179.7560908086809,179.98756745308327,181.93466741229196,187.44160692300636,176.9419102838013,181.93707152120362,175.12172119159828,179.12053245596576,173.89999545424507,179.48507959631914,176.11224110771002,177.18586366835174,174.82996044003823,171.73749234943364,171.06797874960034,167.31180216219397,165.64807857151993,163.46511453460124,164.3639797604533,161.4420515607771,166.8190711097092,165.39487963985331,168.61577825377705,170.70219995439152,173.91416536429415,167.45592831635378,162.32380665063937,159.70990431283386,159.07674728800555,155.22080409185176,156.21947696560738,153.98184634252658,152.54201091009293,156.4095773185725,154.07831315390612,152.31952482536096,129.40176853927335,94.63061398312644
2003-04-17 21:48:36+00:00,164.42786755976223,158.76688722847118,162.26276835923528,172.56672678459262,176.26770869341865,175.52533267144676,178.84127718906691,177.67964206649853,,,,171.20995986192204,179.2050693507921,178.1275102519006,175.11711459663186,175.61549768308146,172.1436845327237,170.97457917392768,177.79270052157912,168.70218621311767,167.68299540572457,163.02427823376544,161.97337642632365,162.40565364498113,163.62295453526875,159.2784571050104,163.37016053308366,159.22968074861438,168.24065089001195,162.97680100660523,162.39549717849732,163.57019616376158,155.36971285057368,150.91507685726086,154.1876750321492,161.53561494636207,154.44036690893336,150.56666121177219,149.01434636346238,136.89832119993065,135.3840223458427,125.83504217790664,102.79872675242964
2003-05-03 21:48:37+00:00,174.6356081110294,176.20088284907098,173.3380293884799,175.99709090354037,176.66273781900676,175.56156713114183,178.43239906288807,185.84923678882276,,,,182.31404264168137,180.61321852703287,177.04207830927584,178.2492789996585,182.5541519631852,176.72730142010246,177.41288230954925,181.36892075912556,176.04481001027494,177.41920599595034,171.16346971107657,169.8320612678509,168.84877653348437,167.94579533174243,160.03195185829716,167.29193566626734,168.7860591559951,173.63529618350609,171.7416977589391,163.29616253593727,153.2150390932198,157.28181119230496,157.17835845775625,165.4892347082035,167.36590766209378,150.37248549992427,153.89749600661253,151.1805161051598,135.9639218771774,136.83826799767843,133.70657797864436,
2003-08-15 21:36:48+00:00,195.01665389928215,194.9209258884995,197.71438896639077,194.35401246802027,190.2782823703708,191.5305349055457,199.6065042056047,196.9241746526918,199.61000204535512,205.75740950272714,205.87783997550528,208.45745112675263,212.18976596661074,210.06359948648938,208.44671615251048,209.19715067455613,203.71042640839755,204.61428313336634,200.44374299543864,197.76051805465582,190.99181776642078,195.00721996872326,185.88693489451083,180.84877111393266,176.44053627666852,178.69028440359875,189.0374687258459,192.84793344850254,196.46826905548187,197.82014746495355,195.2498435441194,185.75586151658624,183.42264555419106,173.9784956476154,175.38910811905177,185.68473786923826,182.67974505027806,169.3290084635833,164.432667322094,167.80254941719662,164.11046117910269,154.31559716443522,142.03186579748288
2003-08-23 21:48:14+00:00,160.15301427588955,169.76088803619336,172.15673584555861,170.9247242779426,171.34260592461376,173.17285246397,178.56937100277972,176.6418827031798,,,,,174.64964351213308,176.51007864291097,175.15389335540303,180.0933509475475,171.87647971998678,170.34315556577857,164.3676920123127,167.24011228413448,166.14409009154693,164.8919977184475,159.98149697064906,155.29792257723346,150.45762223079305,157.56043744907873,159.15592672286803,161.81295140520646,163.73632896188417,173.26060844375945,160.4476001352814,148.6624245944137,156.7610879372794,152.8810510592502,156.23609980093372,161.01219424694654,155.5094297099325,131.25835559737277,145.61331053893858,139.243238133366,136.652650645713,137.52373186701695,106.98497604942736
2003-10-18 21:37:48+00:00,,,,,,,,,,210.16507167383432,206.46322473019958,206.94437565296704,208.80491130748092,214.65356356351586,204.52119762457332,211.8592895242122,205.1789056189413,205.28034716584403,206.9915007704461,205.93091048403195,195.49059365382936,194.64144320569181,192.64537724945384,183.53049831496247,189.9814391355769,188.40515231484733,195.35614389830712,196.49248382102115,204.94583269393533,204.44218049845807,199.972583914876,196.92113229018742,191.3257840158359,196.68991395636536,180.49061543975824,183.46912730359318,173.9356194012618,173.718212418353,169.7920013424548,180.4840394897527,172.58154244124665,164.6178413388394,142.090066451199
2003-10-26 21:48:14+00:00,189.7589357811129,191.8162099181782,188.2537004769821,188.25608035609517,190.54950604192746,199.80892908645257,200.76116986809626,199.45712881080817,200.1002007602221,191.7125558773684,204.13069589007466,196.61341510095872,204.3851345285632,201.3660086763754,199.32586921104186,205.05781594900776,201.9352856192941,197.11210460295052,194.91914110204553,198.2686562758493,186.353417413262,190.6969271158512,190.5533566672554,185.5763021077268,183.25932183751087,184.94610422209024,181.53286532226522,191.3986700498206,189.2757170570406,197.00921114539292,193.0782626682632,189.51363723338073,186.32421115488793,190.74659344973557,179.97799823672125,181.6181447506907,173.83401587510093,165.88384634287098,168.0387923456315,165.0762021293096,165.72404571372476,151.3639619013775,137.78998936234834
2003-11-19 21:38:14+00:00,,178.1469104370812,179.74249910356508,188.16967254766502,187.4009360352061,191.10607066562093,189.13245060968293,191.78599235107941,192.5648670926433,191.33630628464127,196.48017394004918,195.12037490664434,195.49684219104688,196.1616950927588,205.4686491063175,196.5224975691739,194.0489503614424,189.280790747958,188.97937389812608,193.1826708300871,191.1176148812455,177.9613737576133,175.9866055379414,182.90329037229384,183.4336121877877,184.41381738211334,184.4820154631196,188.7394901872116,187.21406951995888,185.73950634921957,192.5084843244405,191.3332602803607,181.15009792001996,182.01307252073516,173.813423530754,177.9289219242018,176.77998521381318,173.5988928756793,168.18435000879398,162.65627969920504,155.4245145929172,156.05840644993356,125.06321886098664
2003-12-05 21:38:22+00:00,202.3400198266613,172.7907557525566,166.56970936237434,173.95910008574938,178.0770832936148,185.324360412101,185.282676971092,187.74661050061474,189.9436589095505,189.0792272877924,192.70103648423847,189.05592019711426,189.9587909667303,193.28061589981579,202.4653701453733,190.98620943777698,187.8893629058432,183.26915710804494,184.2136749631902,192.45539215791106,193.03155511285365,180.28527945635952,179.7268568901482,179.68868605600434,182.991069234368,180.16312606268252,178.9256305749519,183.240665708773,186.56831516838076,185.80743735052647,186.63860865283417,186.62844116909855,173.07403107511118,174.89731538677412,171.52275802173855,180.4374211765533,179.97864786713737,173.30897641853144,170.61920481054148,174.01670397807817,156.15000515118857,149.73722964218717,126.04858805843989
2004-01-22 21:38:40+00:00,193.40069908216344,190.0463722732787,182.50541771165518,183.51626126852767,179.26140248169665,181.79962808295704,188.26295132652865,193.53174157953393,189.69837584820783,,,,199.08016154986595,189.92982657534307,194.40414492927255,195.3032222631458,191.19048133096595,192.6927261506359,194.8657748629876,190.26258727783838,189.03524892532292,185.90727785172632,,,,,,,,,,,,,,178.0463294387724,180.2716093506205,178.85253123617315,175.0685800867069,167.97331542101614,164.88532476516824,148.90096648025224,141.33991595814686
