,dates,mex0340-0000,mex0340-0001,mex0340-0002,mex0340-0003,mex0340-0004,mex0340-0005,mex0340-0006,mex0340-0007,mex0340-0008,mex0340-0009
0,1986-03-19 16:50:19+00:00,188.11076453798523,135.75419874787008,148.93559879057062,154.57365497016153,133.4122862328774,142.04851893649837,155.23192167695774,164.91965625886968,174.28890014560753,165.06139466547157
1,1986-04-20 16:49:38+00:00,188.334008969024,124.52509520698636,136.47721897684823,152.27185261314105,137.54061648370305,145.04426402318876,162.8248391340781,167.92139113943355,171.7891350925925,166.29451366745477
2,1990-02-10 16:45:58+00:00,156.85425678221088,123.09491253336837,,142.34470647171128,128.0840906350106,131.27732890420992,157.82826403509307,160.9388540483563,169.90414636755,157.561017939429
3,1990-04-15 16:44:33+00:00,201.97871593767184,141.03556430038753,154.7316206929481,150.1714121653777,136.10865319858289,143.50185907424577,166.00474148489425,175.69410568225163,180.96641441291138,172.5992551029458
4,1993-01-17 16:45:59+00:00,169.67547465373892,128.5112160773306,,145.23028993205818,132.75359743274117,129.79644171895293,156.74464297802243,157.1835165405143,162.90857907073953,151.65343020959392
5,1993-02-02 16:46:10+00:00,168.56037257485445,128.64824704512495,,152.84208057659538,137.1048220187475,127.78466336200198,155.01421327224196,158.54044867341557,163.88872481321647,153.96021846197283
6,1993-02-18 16:46:17+00:00,170.1025648986717,128.0281484727357,,153.1031708750546,134.5738181322049,145.0899760742828,157.24099592267143,167.38779874551523,175.4237395602025,168.9115227974398
7,1993-04-07 16:46:35+00:00,205.6185092884511,130.05304968005464,,150.62503741212566,124.75980191922558,133.07133308941368,161.67549462413103,170.685429301375,177.2420099146629,169.93770261950266
8,1993-04-23 16:46:44+00:00,203.70698644426062,123.37090499757153,117.16433730015878,136.467913258032,,,,166.00074451246937,173.2986085088895,170.1138411427043
9,1993-05-09 16:46:47+00:00,189.31173091058204,130.09237806556564,150.72583237599835,150.13727839822258,127.82508440388064,142.58307141075971,161.63993434618843,170.20475582665733,178.21697176560914,169.45320834030173
10,1993-06-10 16:46:51+00:00,202.79174113942364,133.62822171081822,146.02710917381643,146.33608723406428,134.90412388621402,145.98984000671038,167.31668589186248,174.21073977453992,185.29553049437,174.37861309134072
11,1993-07-19 16:52:31+00:00,,,,167.39596144517213,134.8373095965514,142.28304243172872,163.3302949637622,178.10980113759183,174.51445724364717,177.98526396055394
12,1993-08-04 16:52:30+00:00,,,,,,,,,,
13,1993-08-13 16:46:43+00:00,204.96597376225427,137.80148423539666,,158.15686592068437,141.09243532388098,150.70708927797918,161.00146544848798,162.00811101294295,,177.91398203792613
14,1993-08-29 16:46:42+00:00,218.59950532689953,135.83700261440504,,148.25936686685958,119.53860727908283,131.7947398254352,156.326161995806,167.44449386829947,175.2715479334062,182.36059571358498
15,1993-09-30 16:46:36+00:00,157.00369307511707,118.63440987419104,119.90103501962113,138.859884094549,117.27275270299265,141.9582561084905,167.92680046212473,179.5286356760947,186.83664907440985,183.4004038226273
16,1993-10-16 16:46:30+00:00,157.9005195611635,124.76220756566461,,,122.86294817355592,135.66948034156735,148.96774018744995,167.507049510029,178.7334926233968,167.9084662183329
17,1993-10-23 16:52:15+00:00,156.94053878558512,145.64148567945446,156.67452410356015,159.63583115640958,125.87951304682028,145.93653838654842,175.27112663672128,174.05889171560955,196.27516951672894,201.62227046595083
18,1993-11-01 16:46:25+00:00,196.71092201284907,134.8291579951856,,,127.74234133747419,137.2325351933526,164.3301418988715,172.28839693624914,180.8222464447833,182.97785073886467
19,1993-11-08 16:52:08+00:00,,,,,,,,,,
20,1993-11-17 16:46:14+00:00,206.2915333880272,131.3665401807547,,153.31720931330207,130.21236897967407,134.33195443757813,166.83206721936023,173.6529563670156,186.06576572884296,188.32306208055314
21,1993-12-03 16:46:13+00:00,156.6436952055511,124.01759263790531,,157.41780075665176,131.7608936619418,135.08893881290902,173.44688398291655,172.58422922650826,182.98423102155087,178.3990924911366
22,1993-12-19 16:46:05+00:00,170.67172410664543,113.47887800469535,,126.53302444957855,109.69408806409535,114.93982399434827,137.44080258446704,145.7687042501075,161.6895161734936,147.28135630053373
