dates,satname,nzd0283-0000,nzd0283-0001,nzd0283-0002,nzd0283-0003,nzd0283-0004,nzd0283-0005,nzd0283-0006,nzd0283-0007,nzd0283-0008,nzd0283-0009,nzd0283-0010,nzd0283-0011,nzd0283-0012,nzd0283-0013,nzd0283-0014,nzd0283-0015,nzd0283-0016,nzd0283-0017,nzd0283-0018,nzd0283-0019,nzd0283-0020,nzd0283-0021,nzd0283-0022,nzd0283-0023,nzd0283-0024,nzd0283-0025,nzd0283-0026,nzd0283-0027,nzd0283-0028,nzd0283-0029,nzd0283-0030,nzd0283-0031,nzd0283-0032,nzd0283-0033,nzd0283-0034,nzd0283-0035,nzd0283-0036,nzd0283-0037,nzd0283-0038,nzd0283-0039,nzd0283-0040,nzd0283-0041,nzd0283-0042,nzd0283-0043,nzd0283-0044,nzd0283-0045,nzd0283-0046,nzd0283-0047,nzd0283-0048,nzd0283-0049,nzd0283-0050,nzd0283-0051,nzd0283-0052,nzd0283-0053,nzd0283-0054,nzd0283-0055,nzd0283-0056,nzd0283-0057,nzd0283-0058,nzd0283-0059,nzd0283-0060,nzd0283-0061,nzd0283-0062
2001-05-22 21:43:54+00:00,L7,644.42,334.74,333.49,331.95,341.84,344.17,342.39,326.96,325.87,327.05,333.33,328.63,311.31,303.39,303.75,307.06,308.82,316.32,324.54,333.65,340.20,325.33,317.43,313.47,309.58,311.30,317.82,320.27,315.84,327.72,337.36,330.75,331.01,333.58,338.69,336.73,340.47,351.33,368.40,378.53,374.55,363.85,358.50,355.33,341.14,343.12,340.06,333.20,320.90,312.74,313.57,325.46,315.74,317.25,323.38,331.80,339.90,354.90,342.04,344.63,354.33,357.80,360.73
2001-07-25 21:43:18+00:00,L7,643.70,332.17,320.52,321.71,317.69,326.63,326.34,304.96,291.20,290.58,303.62,297.30,285.87,274.10,270.41,270.75,278.66,288.50,293.60,303.55,309.84,298.13,291.97,278.10,275.56,270.09,277.23,276.88,283.29,278.32,282.26,286.19,283.62,277.77,283.55,299.23,303.00,303.92,312.44,327.25,320.14,312.29,300.17,296.47,296.19,289.50,286.22,284.20,275.33,273.12,274.21,276.47,277.70,274.12,279.80,286.74,299.88,309.38,304.82,301.07,302.75,307.80,313.20
2001-09-11 21:42:38+00:00,L7,645.60,368.60,362.59,364.09,364.98,374.57,369.62,355.47,350.72,353.24,349.58,337.75,324.69,314.28,312.38,315.49,322.35,327.12,339.83,345.01,350.59,342.37,338.56,334.80,323.84,324.38,327.37,330.84,333.68,332.90,340.00,336.71,343.20,336.77,338.43,350.48,357.30,358.69,357.35,372.03,372.22,367.30,357.43,352.08,349.82,346.86,352.21,359.54,351.06,328.92,330.35,325.17,323.28,328.06,320.55,333.04,339.72,348.74,340.50,346.37,342.38,350.47,348.70
2001-09-27 21:42:29+00:00,L7,645.94,389.94,396.13,387.01,390.59,402.85,399.15,392.67,367.84,380.72,387.21,370.55,358.77,349.76,339.08,345.13,347.89,351.16,361.01,370.92,376.25,363.51,353.74,352.67,345.06,341.58,340.12,344.06,343.38,345.59,350.50,347.52,348.51,343.24,349.99,353.48,364.15,366.70,372.22,387.82,385.38,373.27,363.07,361.93,353.73,351.87,339.55,345.06,334.36,327.01,323.84,330.12,327.35,330.80,327.59,336.08,351.94,363.26,359.26,359.32,358.75,360.05,365.22
2001-10-13 21:42:15+00:00,L7,645.21,396.28,397.07,407.60,408.88,419.77,406.87,402.87,356.22,366.44,380.44,371.83,359.69,346.57,340.69,343.84,348.54,355.11,368.47,371.53,376.13,369.62,361.70,360.20,362.27,358.59,346.94,356.28,361.99,358.99,362.75,377.11,370.66,360.09,373.40,368.73,376.32,377.17,393.66,413.03,399.55,392.12,380.35,,,,,,,,,,,,,,,,,,,,
2001-10-29 21:42:21+00:00,L7,644.42,376.13,367.10,363.51,369.36,392.49,390.51,364.51,340.94,339.93,359.19,344.74,328.97,315.75,320.32,321.78,325.21,332.99,342.40,351.00,351.67,341.81,337.57,337.02,335.05,333.25,324.58,326.20,331.83,332.28,342.08,342.11,341.61,338.10,343.80,354.69,351.62,350.43,369.15,381.41,371.04,353.49,357.17,351.00,341.11,322.57,332.11,332.20,319.55,324.44,329.95,331.54,331.69,328.24,327.53,335.30,341.93,353.92,345.45,367.25,360.89,351.25,351.71
2002-02-18 21:42:54+00:00,L7,643.76,359.04,364.90,352.14,359.34,362.04,354.17,342.46,321.03,320.40,319.29,317.36,312.13,302.51,300.26,299.70,301.91,304.96,322.22,327.12,339.29,333.95,322.60,317.49,319.56,308.38,309.92,315.54,319.72,323.12,323.22,323.05,315.87,320.40,320.94,329.05,331.52,341.40,354.82,364.56,346.38,340.43,351.93,334.91,326.75,319.49,322.56,325.74,320.12,305.23,322.94,318.58,320.35,308.96,315.12,335.84,343.99,339.47,334.28,332.26,329.49,330.73,347.25
2002-09-14 21:41:55+00:00,L7,643.46,373.82,365.77,373.46,375.76,398.73,394.16,377.15,362.97,345.76,346.56,333.34,317.59,310.25,303.92,304.88,310.81,321.33,327.78,334.72,346.95,335.29,325.55,316.49,314.77,312.63,309.87,316.86,318.48,323.58,328.46,321.00,315.88,311.49,324.08,328.60,329.11,333.87,344.31,350.07,341.43,338.21,330.69,325.03,316.40,318.96,319.56,319.83,314.59,306.89,295.87,313.01,313.61,310.83,307.70,313.97,322.66,335.39,321.25,316.88,318.19,330.33,339.41
2002-09-30 21:41:47+00:00,L7,643.05,351.88,346.11,353.37,351.34,355.65,349.42,330.13,321.53,320.43,324.52,313.99,302.20,292.60,289.82,289.83,294.71,301.77,312.84,320.89,331.14,321.43,312.10,304.16,294.18,293.44,300.05,302.90,309.15,310.44,315.73,314.13,306.52,306.32,323.65,331.73,331.21,329.77,346.48,352.72,338.54,322.36,316.57,313.60,319.48,316.24,308.48,305.97,299.78,293.11,294.30,296.48,302.31,298.22,300.49,300.36,312.58,328.88,319.20,312.73,309.47,320.86,331.72
2002-11-01 21:41:54+00:00,L7,642.96,363.92,359.10,359.64,363.79,369.27,361.39,346.53,335.72,340.60,339.72,328.29,317.28,310.37,302.27,304.13,316.28,325.32,330.18,334.88,339.75,330.66,325.31,322.25,312.98,312.39,316.20,309.78,311.01,319.69,323.17,323.24,324.44,324.50,326.06,334.84,335.64,336.82,346.28,360.48,385.20,352.17,343.98,340.84,357.90,349.45,328.30,307.76,308.99,314.92,302.90,315.04,313.32,307.65,313.88,316.76,324.64,344.82,334.86,321.29,323.11,326.26,346.96
2003-01-20 21:42:33+00:00,L7,643.93,360.89,357.77,350.51,353.92,357.11,348.38,331.91,320.70,322.78,327.99,317.27,307.74,293.28,290.65,290.05,293.23,308.37,315.99,318.40,326.09,318.87,306.98,296.06,298.48,293.36,291.90,289.93,290.56,294.53,312.13,304.31,302.11,304.11,301.96,310.65,312.22,319.43,333.56,352.54,341.26,333.54,326.50,333.51,320.41,321.90,321.03,320.93,300.31,295.47,294.25,293.57,294.27,298.58,296.51,305.26,318.86,332.99,315.63,313.91,305.97,321.55,331.86
2003-02-05 21:42:41+00:00,L7,643.36,360.43,354.10,352.79,358.95,362.20,355.09,333.64,322.21,322.23,326.54,312.32,303.53,295.35,288.69,289.38,296.14,301.86,309.94,313.25,318.28,315.29,309.75,299.45,291.62,292.51,289.61,288.07,296.01,299.16,306.96,308.49,307.17,310.07,308.43,308.96,310.13,325.77,336.44,341.36,332.69,335.10,324.37,310.93,312.67,341.24,342.88,327.52,321.98,304.88,301.27,298.11,302.66,300.06,300.23,304.53,309.91,320.77,316.74,302.86,301.79,320.17,326.93
2003-05-12 21:42:48+00:00,L7,645.30,392.15,380.40,384.81,394.31,407.58,396.72,389.04,388.42,370.09,380.85,376.22,345.88,338.54,330.27,335.10,327.82,334.66,348.02,348.21,352.47,346.57,330.73,315.38,310.90,305.68,309.95,306.06,298.49,308.14,318.56,321.79,312.08,305.99,313.34,332.35,342.64,339.86,344.77,365.62,359.22,348.32,339.59,333.10,334.00,338.00,340.24,329.78,319.72,303.58,307.19,311.19,310.65,317.10,315.54,315.33,320.85,335.00,333.81,334.95,329.55,338.19,378.20
2003-08-08 21:30:55+00:00,L5,634.62,393.55,395.78,397.87,386.75,391.71,400.54,394.33,362.51,362.28,368.71,356.80,337.23,329.61,330.90,343.12,340.64,344.06,361.06,364.77,363.36,357.72,358.81,345.37,340.16,343.81,343.78,340.98,342.70,339.50,335.35,341.93,343.22,341.67,352.10,355.73,357.52,370.38,384.52,395.23,387.88,381.57,370.12,378.36,379.79,366.98,354.81,356.11,352.93,347.48,343.37,343.48,342.40,343.12,334.50,342.97,356.57,358.22,345.53,342.71,340.55,355.15,386.49
2003-08-16 21:42:28+00:00,L7,643.57,350.63,338.11,341.66,338.93,349.29,341.60,327.22,311.06,309.74,316.31,310.42,297.48,285.21,286.30,289.24,294.13,304.02,315.75,322.90,331.71,321.71,315.21,309.44,304.14,300.93,296.01,295.72,303.91,304.93,307.17,315.94,309.27,310.48,319.24,322.19,327.82,331.45,342.49,355.22,348.23,346.54,339.91,339.74,332.41,328.35,324.15,323.50,320.92,312.24,304.69,304.51,299.13,300.17,297.08,301.98,307.64,313.30,308.45,304.71,313.52,319.92,330.62
2003-09-25 21:31:42+00:00,L5,636.90,377.04,375.68,378.19,387.56,396.99,391.52,374.59,367.02,365.47,371.28,344.64,337.59,330.93,327.30,327.40,329.93,340.86,357.98,371.34,370.12,361.96,355.41,347.47,334.21,334.21,336.41,338.22,348.33,345.02,355.49,356.79,356.69,360.51,346.67,367.96,350.20,356.89,374.68,399.09,384.91,375.49,378.20,380.11,365.11,354.35,364.96,357.88,356.33,348.22,349.43,349.29,349.62,344.95,342.67,339.11,354.10,354.48,352.98,349.33,349.61,345.59,368.21
2003-10-19 21:42:20+00:00,L7,643.73,369.83,363.88,361.81,364.22,373.61,366.54,351.85,337.91,338.15,341.56,333.69,320.15,309.38,308.28,309.63,314.49,321.98,335.68,344.70,346.20,333.81,323.60,319.75,313.13,311.07,309.48,311.20,311.24,312.68,322.55,319.77,317.81,319.95,321.40,323.52,332.74,336.37,348.34,355.20,354.99,349.56,346.64,337.99,335.78,326.32,327.46,325.87,321.50,317.45,312.09,317.57,314.24,307.95,315.98,318.30,328.96,338.43,339.88,336.95,337.16,344.75,354.30
2003-11-04 21:42:27+00:00,L7,644.72,393.92,393.09,395.99,397.40,404.25,404.15,385.79,376.48,372.87,370.86,361.59,345.39,334.38,330.21,334.02,338.71,345.52,353.03,357.97,359.58,350.83,345.52,341.20,332.53,328.07,328.81,332.18,336.97,334.10,344.53,335.14,330.78,335.68,336.82,337.15,341.83,358.40,364.38,375.58,361.17,360.48,356.77,352.78,340.29,345.85,345.45,340.91,328.42,332.96,328.91,335.27,338.20,330.22,327.76,327.88,342.61,355.36,338.40,338.36,337.85,351.86,361.98
2003-11-20 21:42:43+00:00,L7,644.50,379.18,373.57,378.26,372.04,380.53,369.59,354.84,342.75,347.71,344.48,337.88,325.76,316.26,318.14,318.55,322.32,329.47,339.59,343.92,348.44,340.53,333.39,325.58,323.95,317.82,314.99,319.44,326.00,333.08,337.70,329.78,328.31,330.20,333.12,329.77,336.98,349.67,362.78,368.50,359.58,356.57,354.64,347.73,344.21,342.95,337.68,335.65,325.09,324.27,320.64,326.06,324.24,324.02,320.81,331.51,350.81,353.09,338.45,342.73,335.16,346.00,358.51
2003-11-28 21:32:34+00:00,L5,635.25,336.82,333.00,344.56,348.69,352.24,342.62,324.92,309.72,307.16,308.68,292.32,278.43,274.87,269.09,272.02,282.29,295.01,303.58,310.23,315.22,308.32,296.51,290.03,290.04,283.22,278.66,281.53,281.18,285.76,297.83,294.81,306.77,304.61,308.32,310.61,312.61,330.78,343.43,343.27,330.47,321.42,321.46,320.40,309.64,307.84,302.75,305.71,295.36,288.57,292.62,294.74,288.67,292.12,289.58,296.94,301.89,318.28,307.30,303.21,304.77,313.56,319.36
2003-12-06 21:42:46+00:00,L7,644.84,388.25,382.00,382.42,389.14,399.60,390.81,374.19,368.07,365.09,371.71,357.04,347.51,340.65,329.64,335.31,338.24,338.17,349.39,362.77,377.86,365.88,354.60,349.10,339.59,335.24,341.62,343.97,341.54,332.25,342.24,339.29,336.18,344.59,338.35,343.76,361.96,368.78,377.47,377.47,367.91,357.05,365.95,366.40,355.98,348.32,348.98,354.26,334.19,335.05,347.12,343.88,336.00,333.35,333.69,335.95,352.38,366.01,352.12,348.35,353.61,357.89,364.12
2003-12-14 21:32:38+00:00,L5,637.30,376.17,376.00,384.63,381.91,393.15,386.40,364.99,349.98,347.85,349.08,326.57,320.61,313.25,294.40,299.59,306.45,321.02,334.33,347.20,355.59,343.67,328.30,325.36,324.43,311.48,316.06,309.80,300.27,305.16,308.12,310.72,310.40,307.44,310.81,315.53,329.03,338.49,348.63,354.29,345.28,340.28,340.06,344.57,332.55,330.24,323.15,324.39,313.47,308.97,309.85,309.94,305.51,307.36,309.23,310.66,319.11,328.98,319.41,315.73,323.15,329.53,333.30
2003-12-30 21:32:48+00:00,L5,634.56,356.88,345.16,347.61,352.38,349.63,343.75,329.30,318.60,312.55,315.75,318.54,304.27,296.02,288.11,289.77,296.92,304.53,312.44,313.35,318.69,307.30,297.11,290.11,284.68,280.28,277.71,285.37,296.20,298.00,306.70,303.18,302.74,302.30,308.79,308.92,313.89,323.80,336.00,346.57,324.96,321.42,322.51,314.94,312.02,308.74,304.39,304.28,293.45,291.36,295.71,298.56,302.42,300.96,302.05,301.33,314.04,328.15,316.64,315.77,313.31,320.09,326.19
2004-02-24 21:43:09+00:00,L7,643.22,337.68,334.40,328.14,331.48,340.68,337.67,322.37,309.61,303.94,311.20,302.21,286.56,279.45,276.01,279.92,287.02,293.67,297.40,306.51,319.98,310.32,299.75,294.77,298.83,298.62,293.00,288.32,293.55,299.45,304.96,303.62,301.90,300.70,307.53,313.18,315.66,318.95,334.68,344.77,324.22,324.78,327.88,323.47,305.65,304.73,314.01,304.68,298.57,296.31,293.03,297.86,301.53,299.20,299.17,307.11,313.10,320.37,314.20,308.86,305.91,308.62,321.43
2004-03-19 21:33:10+00:00,L5,636.32,373.90,369.78,383.93,372.54,379.25,368.03,359.38,343.21,342.28,343.82,336.62,321.60,311.97,306.39,311.37,314.29,326.39,340.58,349.58,355.90,335.92,330.94,324.90,340.14,327.13,328.34,339.28,327.96,327.89,332.96,336.12,339.70,324.70,326.42,346.48,344.14,349.56,363.43,372.81,370.36,368.48,369.34,370.82,349.43,345.84,348.90,341.40,326.20,329.05,320.03,325.86,331.07,328.67,328.24,338.90,350.49,354.95,349.91,356.00,347.14,344.55,347.22
2004-05-06 21:34:22+00:00,L5,637.32,356.58,358.72,354.81,357.01,365.62,360.18,347.66,326.49,328.16,330.41,325.23,316.77,308.04,302.05,310.96,316.08,323.66,325.52,337.74,345.94,328.61,318.38,313.43,307.93,305.99,305.97,305.52,306.11,309.24,315.32,313.91,308.95,305.17,317.58,332.82,335.76,343.70,354.71,366.00,356.41,350.94,344.64,341.42,340.35,333.80,329.49,332.15,318.90,305.36,311.26,313.20,309.27,308.74,313.55,317.63,326.50,338.64,336.18,324.83,321.04,326.86,334.38
2004-05-30 21:43:12+00:00,L7,644.97,375.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.36,346.47,335.97,327.27,334.07,354.20
2004-06-23 21:35:46+00:00,L5,637.63,354.21,350.22,332.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.33,290.27,298.45,308.70,322.13,336.01,324.58,316.86,310.73,309.65,301.54,297.72,295.01,294.83,286.77,283.44,283.77,282.25,286.35,289.65,288.84,298.64,300.57,315.16,310.89,,,,
2004-07-01 21:43:05+00:00,L7,645.72,337.75,334.74,375.86,349.14,359.10,,,,344.25,349.91,,,,,,,,,,,,,,,,,,,,,,,305.31,310.55,316.79,316.75,329.51,325.35,340.08,,,,,,,,,,,,,,,,,,,328.51,,315.91,338.23,334.04
2004-07-25 21:36:37+00:00,L5,637.02,366.66,364.89,368.14,370.27,374.69,364.59,353.48,340.94,342.43,344.23,333.79,312.30,312.10,303.26,304.17,320.93,331.96,350.35,359.16,364.58,343.28,319.30,308.23,313.34,310.44,308.27,312.11,311.27,308.91,323.50,322.57,321.38,321.03,324.65,322.92,323.30,329.56,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-10 21:36:56+00:00,L5,637.88,356.35,373.16,379.84,378.76,367.60,355.57,356.33,355.10,327.94,346.44,327.96,332.85,319.22,308.22,318.90,313.45,318.00,323.17,338.73,343.28,334.45,332.99,318.80,320.33,316.41,310.82,318.54,319.05,317.00,331.86,336.30,342.10,352.87,340.36,342.56,347.44,363.20,369.98,366.94,353.03,349.10,356.47,341.47,330.13,322.10,328.51,325.64,319.75,318.32,315.85,315.62,328.94,321.20,316.98,318.96,332.05,351.54,350.75,343.28,340.85,345.32,341.38
2004-09-03 21:42:47+00:00,L7,642.76,336.74,333.85,326.16,329.05,332.47,326.76,307.66,289.84,267.62,287.86,280.16,267.17,263.36,263.60,266.10,271.08,280.40,287.72,296.31,303.41,292.12,287.44,281.61,278.40,271.86,270.12,275.16,273.82,279.86,283.02,282.12,288.42,287.75,287.32,287.16,298.28,308.41,311.10,323.38,315.28,308.94,308.05,298.06,289.49,285.09,288.59,289.19,278.09,272.87,278.17,286.15,283.83,277.96,281.02,288.10,296.91,308.95,302.58,298.45,298.60,304.55,313.37
2004-09-11 21:37:49+00:00,L5,,,,,416.32,419.33,386.08,387.51,355.13,385.98,378.30,341.67,327.49,322.73,322.38,326.10,335.80,349.13,350.55,357.94,376.90,353.64,348.56,338.67,333.56,334.74,330.53,345.16,335.80,337.01,338.19,336.62,341.53,348.57,333.72,340.65,346.42,357.46,361.60,369.04,361.29,354.50,357.43,355.22,333.27,335.50,340.75,345.86,323.79,311.29,331.12,345.27,331.52,324.19,328.85,333.99,347.37,360.84,357.18,339.86,353.13,371.67,369.92
2004-09-19 21:42:41+00:00,L7,643.13,340.01,336.16,329.77,331.96,336.33,331.65,314.38,293.42,272.16,292.94,284.10,272.47,270.47,267.01,266.98,270.98,280.46,289.41,296.45,300.42,291.15,286.48,284.27,279.95,275.46,273.17,272.65,278.64,286.98,288.39,286.56,290.74,290.98,287.60,290.21,299.65,309.64,314.82,324.43,313.55,311.15,307.10,299.25,293.72,288.80,289.66,288.27,281.52,271.17,277.55,284.09,282.55,273.58,278.08,282.41,291.22,308.09,300.73,297.78,298.52,305.04,312.05
2004-11-06 21:42:59+00:00,L7,,,,,400.42,403.19,396.29,382.60,369.22,363.31,362.78,342.48,329.51,322.44,320.79,318.98,323.80,335.36,349.32,349.88,355.89,348.14,333.47,341.66,321.16,325.81,323.76,321.81,321.32,332.35,333.68,328.17,332.04,329.54,333.66,326.05,335.78,341.93,360.16,366.02,363.69,359.66,347.15,336.98,319.79,320.89,321.53,317.94,318.61,317.36,316.10,322.23,317.40,323.26,312.95,325.11,327.10,343.51,335.67,334.70,332.60,337.98,353.86
2004-11-30 21:39:27+00:00,L5,,,,,,330.42,317.47,,,,,,,,,,,,,,,293.43,301.02,296.89,293.63,,,,,,,,,,,,,,,,,307.42,297.82,289.82,288.69,291.67,283.53,285.94,289.28,284.68,281.71,288.59,286.89,281.52,286.89,298.69,310.56,318.93,308.69,306.04,313.36,321.00,331.38
2005-02-26 21:43:44+00:00,L7,643.74,377.56,368.40,365.63,363.54,370.70,359.01,346.88,337.66,328.26,333.05,316.27,305.40,291.64,290.24,297.85,299.90,312.44,320.54,324.73,336.89,322.74,314.82,304.55,298.25,301.82,304.91,306.58,305.19,305.91,315.37,314.48,304.94,301.59,295.57,308.00,328.59,339.27,339.68,348.35,337.97,325.86,316.25,318.06,317.42,316.31,313.29,310.66,300.49,303.24,292.34,297.77,294.19,292.40,295.79,306.03,312.39,315.17,314.56,318.43,315.65,322.72,325.25
2005-03-30 21:43:44+00:00,L7,642.80,368.33,365.33,364.48,366.60,369.51,357.60,349.24,333.73,328.21,328.61,311.13,299.01,292.49,283.03,288.67,294.24,300.00,310.23,313.16,325.72,318.66,302.65,299.04,300.10,295.26,297.42,301.75,304.23,305.99,304.93,315.31,310.76,299.90,304.74,323.12,331.07,341.55,344.73,349.95,344.61,334.47,331.29,332.46,327.97,313.31,313.48,310.26,305.60,299.38,291.45,290.92,287.47,286.43,295.34,303.66,309.77,316.23,306.38,308.75,318.96,318.17,319.62
2005-05-01 21:43:39+00:00,L7,644.83,383.00,379.24,381.78,389.97,394.29,384.82,363.82,358.43,352.64,349.54,342.31,317.74,306.55,301.51,304.35,302.77,310.41,320.98,328.69,345.15,326.17,315.98,305.07,304.99,303.24,302.21,300.53,308.89,310.86,316.11,310.77,310.82,305.05,315.15,313.62,325.48,329.47,343.24,351.06,339.56,331.06,325.16,315.08,306.40,301.01,307.89,311.16,296.92,299.56,299.11,292.10,287.49,299.56,307.93,314.32,313.04,319.62,321.10,320.15,321.63,322.87,332.81
