dates,nzd0283-0000,nzd0283-0001,nzd0283-0002,nzd0283-0003,nzd0283-0004,nzd0283-0005,nzd0283-0006,nzd0283-0007,nzd0283-0008,nzd0283-0009,nzd0283-0010,nzd0283-0011,nzd0283-0012,nzd0283-0013,nzd0283-0014,nzd0283-0015,nzd0283-0016,nzd0283-0017,nzd0283-0018,nzd0283-0019,nzd0283-0020,nzd0283-0021,nzd0283-0022,nzd0283-0023,nzd0283-0024,nzd0283-0025,nzd0283-0026,nzd0283-0027,nzd0283-0028,nzd0283-0029,nzd0283-0030,nzd0283-0031,nzd0283-0032,nzd0283-0033,nzd0283-0034,nzd0283-0035,nzd0283-0036,nzd0283-0037,nzd0283-0038,nzd0283-0039,nzd0283-0040,nzd0283-0041,nzd0283-0042,nzd0283-0043,nzd0283-0044,nzd0283-0045,nzd0283-0046,nzd0283-0047,nzd0283-0048,nzd0283-0049,nzd0283-0050,nzd0283-0051,nzd0283-0052,nzd0283-0053,nzd0283-0054,nzd0283-0055,nzd0283-0056,nzd0283-0057,nzd0283-0058,nzd0283-0059,nzd0283-0060,nzd0283-0061,nzd0283-0062,satname
2001-05-22 21:43:54+00:00,642.42,325.85,323.49,320.52,330.41,332.74,330.96,315.53,,311.05,317.33,315.30,297.98,290.06,290.42,293.73,297.39,302.99,313.11,322.22,326.87,312.00,304.10,300.14,296.25,297.97,306.39,306.94,302.51,314.39,325.93,319.32,319.58,322.15,327.26,325.30,329.04,341.33,356.97,368.53,364.55,352.42,347.07,343.90,329.71,331.69,328.63,321.77,309.47,301.31,303.57,314.03,305.74,305.82,313.38,322.91,331.90,347.63,334.77,335.74,344.33,346.37,347.40,L7
2001-07-25 21:43:18+00:00,647.50,349.06,339.52,343.42,339.40,348.34,348.05,326.67,,320.98,334.02,322.63,311.20,299.43,295.74,296.08,300.37,313.83,315.31,325.26,335.17,323.46,317.30,303.43,300.89,295.42,298.94,302.21,308.62,303.65,303.97,307.90,305.33,299.48,305.26,320.94,324.71,322.92,334.15,346.25,339.14,334.00,321.88,318.18,317.90,311.21,307.93,305.91,297.04,294.83,293.21,298.18,296.70,295.83,298.80,303.63,315.08,323.20,318.64,317.96,321.75,329.51,338.53,L7
2001-09-11 21:42:38+00:00,646.50,372.60,367.09,369.23,370.12,379.71,374.76,360.61,356.72,360.44,356.78,343.75,330.69,320.28,318.38,321.49,327.49,333.12,344.97,350.15,356.59,348.37,344.56,340.80,329.84,330.38,332.51,336.84,339.68,338.90,345.14,341.85,348.34,341.91,343.57,355.62,362.44,363.19,362.49,376.53,376.72,372.44,362.57,357.22,354.96,352.00,357.35,364.68,356.20,334.06,334.85,330.31,327.78,333.20,325.05,337.04,343.32,352.01,343.77,350.37,346.88,355.61,354.70,L7
2001-09-27 21:42:29+00:00,644.04,381.50,386.63,376.15,379.73,391.99,388.29,381.81,355.17,365.52,372.01,357.88,346.10,337.09,326.41,332.46,337.03,338.49,350.15,360.06,363.58,350.84,341.07,340.00,332.39,328.91,329.26,331.39,330.71,332.92,339.64,336.66,337.65,332.38,339.13,342.62,353.29,357.20,361.36,378.32,375.88,362.41,352.21,351.07,342.87,341.01,328.69,334.20,323.50,316.15,314.34,319.26,317.85,319.94,318.09,327.64,344.34,356.35,352.35,350.88,349.25,349.19,352.55,L7
2001-10-13 21:42:15+00:00,642.01,382.06,381.07,389.31,390.59,401.48,388.58,384.58,334.89,340.84,354.84,350.50,338.36,325.24,319.36,322.51,330.25,333.78,350.18,353.24,354.80,348.29,340.37,338.87,340.94,337.26,328.65,334.95,340.66,337.66,344.46,358.82,352.37,341.80,355.11,350.44,358.03,361.17,375.37,397.03,383.55,373.83,362.06,,,,,,,,,,,,,,,,,,,,,L7
2001-10-29 21:42:21+00:00,641.97,365.24,354.85,349.51,355.36,378.49,376.51,350.51,324.61,320.33,339.59,328.41,312.64,299.42,303.99,305.45,311.21,316.66,328.40,337.00,335.34,325.48,321.24,320.69,318.72,316.92,310.58,309.87,315.50,315.95,328.08,328.11,327.61,324.10,329.80,340.69,337.62,338.18,355.15,369.16,358.79,339.49,343.17,337.00,327.11,308.57,318.11,318.20,305.55,310.44,317.70,317.54,319.44,314.24,315.28,324.41,332.13,345.01,336.54,356.36,348.64,337.25,335.38,L7
2002-02-18 21:42:54+00:00,646.31,370.37,377.65,366.71,373.91,376.61,368.74,357.03,338.03,340.80,339.69,334.36,329.13,319.51,317.26,316.70,316.48,321.96,336.79,341.69,356.29,350.95,339.60,334.49,336.56,325.38,324.49,332.54,336.72,340.12,337.79,337.62,330.44,334.97,335.51,343.62,346.09,354.15,369.39,377.31,359.13,355.00,366.50,349.48,341.32,334.06,337.13,340.31,334.69,319.80,335.69,333.15,333.10,323.53,327.87,347.17,354.19,348.74,343.55,343.59,342.24,345.30,364.25,L7
2002-09-14 21:41:55+00:00,644.26,377.38,369.77,378.03,380.33,403.30,398.73,381.72,368.30,352.16,352.96,338.67,322.92,315.58,309.25,310.21,315.38,326.66,332.35,339.29,352.28,340.62,330.88,321.82,320.10,317.96,314.44,322.19,323.81,328.91,333.03,325.57,320.45,316.06,328.65,333.17,333.68,337.87,348.88,354.07,345.43,342.78,335.26,329.60,320.97,323.53,324.13,324.40,319.16,311.46,299.87,317.58,317.61,315.40,311.70,317.53,325.86,338.30,324.16,320.44,322.19,334.90,344.74,L7
2002-09-30 21:41:47+00:00,643.85,355.44,350.11,357.94,355.91,360.22,353.99,334.70,326.86,326.83,330.92,319.32,307.53,297.93,295.15,295.16,299.28,307.10,317.41,325.46,336.47,326.76,317.43,309.49,299.51,298.77,304.62,308.23,314.48,315.77,320.30,318.70,311.09,310.89,328.22,336.30,335.78,333.77,351.05,356.72,342.54,326.93,321.14,318.17,324.05,320.81,313.05,310.54,304.35,297.68,298.30,301.05,306.31,302.79,304.49,303.92,315.78,331.79,322.11,316.29,313.47,325.43,337.05,L7
2002-11-01 21:41:54+00:00,640.01,350.81,344.35,342.78,346.93,352.41,344.53,329.67,316.05,317.00,316.12,308.62,297.61,290.70,282.60,284.46,299.42,305.65,313.32,318.02,320.08,310.99,305.64,302.58,293.31,292.72,299.34,290.11,291.34,300.02,306.31,306.38,307.58,307.64,309.20,317.98,318.78,322.07,329.42,345.73,370.45,335.31,327.12,323.98,341.04,332.59,311.44,290.90,292.13,298.06,288.15,298.18,298.57,290.79,299.13,303.65,312.84,334.09,324.13,308.18,308.36,309.40,327.29,L7
2003-01-20 21:42:33+00:00,646.48,372.22,370.52,365.08,368.49,371.68,362.95,346.48,337.70,343.18,348.39,334.27,324.74,310.28,307.65,307.05,307.80,325.37,330.56,332.97,343.09,335.87,323.98,313.06,315.48,310.36,306.47,306.93,307.56,311.53,326.70,318.88,316.68,318.68,316.53,325.22,326.79,332.18,348.13,365.29,354.01,348.11,341.07,348.08,334.98,336.47,335.60,335.50,314.88,310.04,307.00,308.14,307.02,313.15,309.26,316.59,329.06,342.26,324.90,325.24,318.72,336.12,348.86,L7
2003-02-05 21:42:41+00:00,646.96,376.43,372.10,373.36,379.52,382.77,375.66,354.21,346.21,351.03,355.34,336.32,327.53,319.35,312.69,313.38,316.71,325.86,330.51,333.82,342.28,339.29,333.75,323.45,315.62,316.51,310.18,312.07,320.01,323.16,327.53,329.06,327.74,330.64,329.00,329.53,330.70,343.77,357.01,359.36,350.69,355.67,344.94,331.50,333.24,361.81,363.45,348.09,342.55,325.45,319.27,318.68,320.66,320.63,318.23,320.53,324.31,333.86,329.83,318.86,319.79,340.74,350.93,L7
2003-05-12 21:42:48+00:00,642.00,377.48,363.90,365.95,375.45,388.72,377.86,370.18,366.42,343.69,354.45,354.22,323.88,316.54,308.27,313.10,308.96,312.66,329.16,329.35,330.47,324.57,308.73,293.38,288.90,283.68,291.09,284.06,,286.14,299.70,302.93,293.22,287.13,294.48,313.49,323.78,323.36,325.91,349.12,342.72,329.46,320.73,314.24,315.14,319.14,321.38,310.92,300.86,,290.69,292.33,294.15,298.24,299.04,300.66,307.65,323.00,321.81,320.28,313.05,319.33,356.20,L7
2003-08-08 21:30:55+00:00,631.37,379.11,379.53,379.30,368.18,373.14,381.97,375.76,340.84,336.28,342.71,335.13,315.56,307.94,309.23,321.45,322.07,322.39,342.49,346.20,341.69,336.05,337.14,323.70,318.49,322.14,325.21,319.31,321.03,317.83,316.78,323.36,324.65,323.10,333.53,337.16,338.95,354.13,365.95,378.98,371.63,363.00,351.55,359.79,361.22,348.41,336.24,337.54,334.36,328.91,327.12,324.91,326.15,324.55,318.25,328.53,343.57,346.40,333.71,328.27,324.30,336.58,364.82,L5
2003-08-16 21:42:28+00:00,646.62,364.19,353.36,359.09,356.36,366.72,359.03,344.65,331.39,334.14,340.71,330.75,317.81,305.54,306.63,309.57,311.56,324.35,333.18,340.33,352.04,342.04,335.54,329.77,324.47,321.26,313.44,316.05,324.24,325.26,324.60,333.37,326.70,327.91,336.67,339.62,345.25,346.70,359.92,370.47,363.48,363.97,357.34,357.17,349.84,345.78,341.58,340.93,338.35,329.67,319.94,321.94,314.38,317.60,312.33,315.54,319.84,324.39,319.54,318.27,328.77,337.35,350.95,L7
2003-09-25 21:31:42+00:00,634.55,366.60,363.93,364.76,374.13,383.56,378.09,361.16,351.35,346.67,352.48,328.97,321.92,315.26,311.63,311.73,316.50,325.19,344.55,357.91,354.45,346.29,339.74,331.80,318.54,318.54,322.98,322.55,332.66,329.35,342.06,343.36,343.26,347.08,333.24,354.53,336.77,345.14,361.25,387.34,373.16,362.06,364.77,366.68,351.68,340.92,351.53,344.45,342.90,334.79,337.68,335.86,337.87,331.52,330.92,328.67,344.70,345.93,344.43,338.89,337.86,332.16,352.54,L5
2003-10-19 21:42:20+00:00,644.28,372.27,366.63,364.95,367.36,376.75,369.68,354.99,341.58,342.55,345.96,337.36,323.82,313.05,311.95,313.30,317.63,325.65,338.82,347.84,349.87,337.48,327.27,323.42,316.80,314.74,312.62,314.87,314.91,316.35,325.69,322.91,320.95,323.09,324.54,326.66,335.88,339.12,351.48,357.95,357.74,352.70,349.78,341.13,338.92,329.46,330.60,329.01,324.64,320.59,314.84,320.71,316.99,311.09,318.73,320.74,331.16,340.43,341.88,339.39,339.91,347.89,357.97,L7
2003-11-04 21:42:27+00:00,642.42,383.70,381.59,382.85,384.26,391.11,391.01,372.65,361.15,354.47,352.46,346.26,330.06,319.05,314.88,318.69,325.57,330.19,339.89,344.83,344.25,335.50,330.19,325.87,317.20,312.74,315.67,316.85,321.64,318.77,331.39,322.00,317.64,322.54,323.68,324.01,328.69,346.90,351.24,364.08,349.67,347.34,343.63,339.64,327.15,332.71,332.31,327.77,315.28,319.82,317.41,322.13,326.70,317.08,316.26,317.66,333.41,347.00,330.04,328.14,326.35,338.72,346.65,L7
2003-11-20 21:42:43+00:00,641.80,367.18,360.07,362.83,356.61,365.10,354.16,339.41,324.75,326.11,322.88,319.88,307.76,298.26,300.14,300.55,306.89,311.47,324.16,328.49,330.44,322.53,315.39,307.58,305.95,299.82,299.56,301.44,308.00,315.08,322.27,314.35,312.88,314.77,317.69,314.34,321.55,336.17,347.35,355.00,346.08,341.14,339.21,332.30,328.78,327.52,322.25,320.22,309.66,308.84,307.14,310.63,310.74,308.59,307.31,319.51,340.01,343.27,328.63,330.73,321.66,330.57,340.51,L7
2003-11-28 21:32:34+00:00,639.95,357.71,356.50,371.42,375.55,379.10,369.48,351.78,341.05,344.76,346.28,323.65,309.76,306.20,300.42,303.35,309.15,326.34,330.44,337.09,346.55,339.65,327.84,321.36,321.37,314.55,305.52,312.86,312.51,317.09,324.69,321.67,333.63,331.47,335.18,337.47,339.47,354.28,370.29,366.77,353.97,348.28,348.32,347.26,336.50,334.70,329.61,332.57,322.22,315.43,316.12,321.60,312.17,318.98,313.08,317.83,320.69,335.37,324.39,324.10,328.27,340.42,350.69,L5
2003-12-06 21:42:46+00:00,642.59,378.25,370.75,369.56,376.28,386.74,377.95,361.33,353.07,347.09,353.71,342.04,332.51,325.65,314.64,320.31,325.38,323.17,336.53,349.91,362.86,350.88,339.60,334.10,324.59,320.24,328.76,328.97,326.54,317.25,329.38,326.43,323.32,331.73,325.49,330.90,349.10,357.53,364.61,366.22,356.66,344.19,353.09,353.54,343.12,335.46,336.12,341.40,321.33,322.19,335.87,331.02,324.75,320.49,322.44,325.95,343.38,357.83,343.94,338.35,342.36,345.03,349.12,L7
2003-12-14 21:32:38+00:00,640.65,391.06,392.75,403.77,401.05,412.29,405.54,384.13,372.31,374.65,375.88,348.90,342.94,335.58,316.73,321.92,325.59,343.35,353.47,366.34,377.92,366.00,350.63,347.69,346.76,333.81,335.20,332.13,322.60,327.49,327.26,329.86,329.54,326.58,329.95,334.67,348.17,355.24,367.77,371.04,362.03,359.42,359.20,363.71,351.69,349.38,342.29,343.53,332.61,328.11,326.60,329.08,322.26,326.50,325.98,325.55,332.51,341.16,331.59,330.62,339.90,348.67,355.63,L5
2003-12-30 21:32:48+00:00,635.76,362.21,351.16,354.47,359.24,356.49,350.61,336.16,326.60,322.15,325.35,326.54,312.27,304.02,296.11,297.77,303.78,312.53,319.30,320.21,326.69,315.30,305.11,298.11,292.68,288.28,284.57,293.37,304.20,306.00,313.56,310.04,309.60,309.16,315.65,315.78,320.75,329.80,342.86,352.57,330.96,328.28,329.37,321.80,318.88,315.60,311.25,311.14,300.31,298.22,301.71,305.42,308.42,307.82,308.05,306.66,318.84,332.51,321.00,321.10,319.31,326.95,334.19,L5
2004-02-24 21:43:09+00:00,646.87,353.90,352.65,349.00,352.34,361.54,358.53,343.23,333.94,333.14,340.40,326.54,310.89,303.78,300.34,304.25,307.88,318.00,318.26,327.37,344.31,334.65,324.08,319.10,323.16,322.95,313.86,312.65,317.88,323.78,325.82,324.48,322.76,321.56,328.39,334.04,336.52,337.20,355.54,363.02,342.47,345.64,348.74,344.33,326.51,325.59,334.87,325.54,319.43,317.17,311.28,318.72,319.78,320.06,317.42,323.33,327.70,333.64,327.47,325.08,324.16,329.48,345.76,L7
2004-03-19 21:33:10+00:00,634.07,363.90,358.53,371.07,359.68,366.39,355.17,346.52,328.21,324.28,325.82,321.62,306.60,296.97,291.39,296.37,301.43,311.39,327.72,336.72,340.90,320.92,315.94,309.90,325.14,312.13,315.48,324.28,312.96,312.89,320.10,323.26,326.84,311.84,313.56,333.62,331.28,338.31,350.57,361.56,359.11,355.62,356.48,357.96,336.57,332.98,336.04,328.54,313.34,316.19,308.78,313.00,319.82,315.81,316.99,328.90,341.49,346.77,341.73,346.00,335.89,331.69,332.22,L5
2004-05-06 21:34:22+00:00,639.07,364.36,367.47,364.81,367.01,375.62,370.18,357.66,338.16,342.16,344.41,336.90,328.44,319.71,313.72,322.63,326.08,335.33,335.52,347.74,357.61,340.28,330.05,325.10,319.60,317.66,315.97,317.19,317.78,320.91,325.32,323.91,318.95,315.17,327.58,342.82,345.76,352.45,364.71,374.75,365.16,360.94,354.64,351.42,350.35,343.80,339.49,342.15,328.90,315.36,320.01,323.20,318.02,318.74,322.30,325.41,333.50,345.00,342.54,332.61,329.79,336.86,346.05,L5
2004-05-30 21:43:12+00:00,641.97,362.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.45,335.56,322.64,312.27,316.93,334.20,L7
2004-06-23 21:35:46+00:00,639.68,363.32,360.47,344.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.04,301.98,310.16,318.95,333.84,346.26,334.83,328.57,322.44,321.36,313.25,309.43,306.72,306.54,298.48,295.15,294.02,293.96,296.60,301.36,299.09,307.75,308.77,322.61,318.34,,,,,L5
2004-07-01 21:43:05+00:00,642.22,,,355.86,329.14,339.10,,,,316.25,321.91,,,,,,,,,,,,,,,,,,,,,,,285.31,290.55,296.79,296.75,312.01,305.35,322.58,,,,,,,,,,,,,,,,,,,315.78,,298.41,318.23,310.71,L7
2004-07-25 21:36:37+00:00,638.02,371.10,369.89,373.85,375.98,380.40,370.30,359.19,347.61,350.43,352.23,340.46,318.97,318.77,309.93,310.84,326.64,338.63,356.06,364.87,371.25,349.95,325.97,314.90,320.01,317.11,313.98,318.78,317.94,315.58,329.21,328.28,327.09,326.74,330.36,328.63,329.01,334.56,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-10 21:36:56+00:00,636.28,349.24,365.16,370.70,369.62,358.46,346.43,347.19,344.43,315.14,333.64,317.29,322.18,308.55,297.55,308.23,304.31,307.33,314.03,329.59,332.61,323.78,322.32,308.13,309.66,305.74,301.68,307.87,308.38,306.33,322.72,327.16,332.96,343.73,331.22,333.42,338.30,355.20,360.84,358.94,345.03,339.96,347.33,332.33,320.99,312.96,319.37,316.50,310.61,309.18,307.85,306.48,320.94,312.06,308.98,311.85,325.65,345.72,344.93,336.17,332.85,336.18,330.71,L5
2004-09-03 21:42:47+00:00,646.31,352.52,351.60,346.45,349.34,352.76,347.05,327.95,313.51,296.02,316.26,303.83,290.84,287.03,287.27,289.77,291.37,304.07,308.01,316.60,327.08,315.79,311.11,305.28,302.07,295.53,290.41,298.83,297.49,303.53,303.31,302.41,308.71,308.04,307.61,307.45,318.57,326.16,331.39,341.13,333.03,329.23,328.34,318.35,309.78,305.38,308.88,309.48,298.38,293.16,295.92,306.44,301.58,298.25,298.77,303.88,311.11,321.86,315.49,314.23,316.35,324.84,337.04,L7
2004-09-11 21:37:49+00:00,,,,,,,371.79,373.22,338.46,,358.30,325.00,310.82,306.06,305.71,309.43,321.51,332.46,336.26,343.65,360.23,336.97,331.89,322.00,316.89,318.07,316.24,328.49,319.13,320.34,323.90,322.33,327.24,334.28,319.43,326.36,332.13,344.96,347.31,356.54,348.79,340.21,343.14,340.93,318.98,321.21,326.46,331.57,309.50,297.00,318.62,330.98,319.02,309.90,316.35,322.88,337.37,351.75,348.09,328.75,340.63,357.38,353.25,L5
2004-09-19 21:42:41+00:00,646.98,357.12,355.41,351.77,353.96,358.33,353.65,336.38,319.09,302.96,323.74,309.77,298.14,296.14,292.68,292.65,292.98,306.13,311.41,318.45,326.09,316.82,312.15,309.94,305.62,301.13,295.17,298.32,304.31,312.65,310.39,308.56,312.74,312.98,309.60,312.21,321.65,328.89,336.82,343.68,332.80,333.15,329.10,321.25,315.72,310.80,311.66,310.27,303.52,293.17,296.80,306.09,301.80,295.58,297.33,299.52,306.62,322.09,314.73,314.89,317.77,327.04,337.72,L7
2004-11-06 21:42:59+00:00,,,,,401.56,,,383.74,370.55,364.91,364.38,343.81,330.84,323.77,322.12,320.31,324.94,336.69,350.46,351.02,357.22,349.47,334.80,342.99,322.49,327.14,324.90,323.14,322.65,333.68,334.82,329.31,333.18,330.68,334.80,327.19,336.92,342.93,361.30,367.02,364.69,360.80,348.29,338.12,320.93,322.03,322.67,319.08,319.75,318.50,317.10,323.37,318.40,324.40,313.95,326.00,327.90,344.24,336.40,335.59,333.60,339.12,355.19,L7
2004-11-30 21:39:27+00:00,,,,,,348.71,335.76,,,,,,,,,,,,,,,314.76,322.35,318.22,314.96,,,,,,,,,,,,,,,,,325.71,316.11,308.11,306.98,309.96,301.82,304.23,307.57,302.97,297.71,306.88,302.89,299.81,302.89,312.91,323.36,330.57,320.33,320.26,329.36,339.29,352.71,L5
2005-02-26 21:43:44+00:00,645.94,387.34,379.40,378.20,376.11,383.27,371.58,359.45,352.33,345.86,350.65,330.94,320.07,306.31,304.91,312.52,312.47,327.11,333.11,337.30,351.56,337.41,329.49,319.22,312.92,316.49,317.48,321.25,319.86,320.58,327.94,327.05,317.51,314.16,308.14,320.57,341.16,350.27,352.25,359.35,348.97,338.43,328.82,330.63,329.99,328.88,325.86,323.23,313.06,315.81,303.34,310.34,305.19,304.97,306.79,315.81,321.19,323.17,322.56,328.21,326.65,335.29,339.92,L7
2005-03-30 21:43:44+00:00,646.00,382.55,381.33,382.77,384.89,387.80,375.89,367.53,355.06,353.81,354.21,332.46,320.34,313.82,304.36,310.00,312.53,321.33,328.52,331.45,347.05,339.99,323.98,320.37,321.43,316.59,315.71,323.08,325.56,327.32,323.22,333.60,329.05,318.19,323.03,341.41,349.36,357.55,363.02,365.95,360.61,352.76,349.58,350.75,346.26,331.60,331.77,328.55,323.89,317.67,307.45,309.21,303.47,304.72,311.34,317.88,322.57,327.87,318.02,322.97,334.96,336.46,340.95,L7
2005-05-01 21:43:39+00:00,645.28,385.00,381.49,384.35,392.54,396.86,387.39,366.39,361.43,356.24,353.14,345.31,320.74,309.55,304.51,307.35,305.34,313.41,323.55,331.26,348.15,329.17,318.98,308.07,307.99,306.24,304.78,303.53,311.89,313.86,318.68,313.34,313.39,307.62,317.72,316.19,328.05,331.72,345.81,353.31,341.81,333.63,327.73,317.65,308.97,303.58,310.46,313.73,299.49,302.13,301.36,294.67,289.74,302.13,310.18,316.32,314.84,321.26,322.74,322.15,323.88,325.44,335.81,L7
2005-05-09 21:41:19+00:00,636.76,372.57,372.34,361.73,372.52,363.16,352.19,344.19,327.63,320.22,321.00,335.40,319.07,303.35,294.42,301.24,299.59,303.99,311.14,315.10,322.12,319.63,310.15,297.64,294.96,292.87,294.73,299.44,309.21,316.95,315.11,312.83,318.63,322.70,329.41,343.19,348.55,342.05,350.78,359.21,342.52,335.88,325.78,321.91,320.14,316.04,317.71,318.04,309.65,306.09,298.79,293.31,292.46,304.52,312.21,315.53,316.97,329.66,323.12,325.81,322.00,329.95,341.60,L5
