dates,nzd0283-0000,nzd0283-0001,nzd0283-0002,nzd0283-0003,nzd0283-0004,nzd0283-0005,nzd0283-0006,nzd0283-0007,nzd0283-0008,nzd0283-0009,nzd0283-0010,nzd0283-0011,nzd0283-0012,nzd0283-0013,nzd0283-0014,nzd0283-0015,nzd0283-0016,nzd0283-0017,nzd0283-0018,nzd0283-0019,nzd0283-0020,nzd0283-0021,nzd0283-0022,nzd0283-0023,nzd0283-0024,nzd0283-0025,nzd0283-0026,nzd0283-0027,nzd0283-0028,nzd0283-0029,nzd0283-0030,nzd0283-0031,nzd0283-0032,nzd0283-0033,nzd0283-0034,nzd0283-0035,nzd0283-0036,nzd0283-0037,nzd0283-0038,nzd0283-0039,nzd0283-0040,nzd0283-0041,nzd0283-0042,nzd0283-0043,nzd0283-0044,nzd0283-0045,nzd0283-0046,nzd0283-0047,nzd0283-0048,nzd0283-0049,nzd0283-0050,nzd0283-0051,nzd0283-0052,nzd0283-0053,nzd0283-0054,nzd0283-0055,nzd0283-0056,nzd0283-0057,nzd0283-0058,nzd0283-0059,nzd0283-0060,nzd0283-0061,nzd0283-0062,satname
2001-07-25 21:43:18+00:00,643.29,351.27,347.29,347.23,350.54,355.22,352.91,339.72,349.31,333.17,333.72,329.71,317.17,304.06,299.15,300.66,306.22,312.99,321.54,334.69,342.94,331.46,319.12,310.88,304.66,304.32,307.18,309.13,310.75,313.12,320.46,320.91,321.12,321.71,323.61,327.52,333.42,340.94,350.04,363.79,358.02,352.47,346.16,338.74,334.71,332.93,330.53,323.41,313.21,304.37,305.35,311.09,310.22,308.68,314.12,319.96,331.54,345.03,340.24,337.59,338.52,348.48,352.22,L7
2001-09-11 21:42:38+00:00,643.94,355.54,351.25,351.63,354.45,360.12,357.28,343.89,351.78,338.62,338.33,332.52,319.87,307.31,303.00,304.82,310.47,317.02,326.23,337.78,345.67,334.85,324.21,316.87,309.70,309.54,312.25,314.67,316.53,318.28,325.40,325.10,326.57,325.75,327.60,333.14,339.23,345.39,352.53,366.34,361.76,356.46,349.44,342.44,338.76,336.74,335.89,331.67,321.81,310.31,311.25,314.94,313.73,313.58,316.31,323.38,333.89,346.42,340.95,340.14,340.20,349.91,352.72,L7
2001-09-27 21:42:29+00:00,643.95,359.87,357.14,355.71,358.67,365.43,362.45,350.21,352.62,343.11,343.94,336.74,324.25,312.27,306.90,309.43,314.90,320.60,330.21,341.49,348.65,337.51,327.02,320.72,313.48,312.77,315.08,317.46,318.89,320.72,327.77,327.03,328.41,326.85,329.52,334.72,341.57,347.36,354.00,368.34,364.11,357.45,349.90,343.88,339.45,337.45,334.69,332.09,322.09,311.28,311.77,315.66,314.42,314.64,316.61,324.09,335.63,348.08,342.85,341.93,341.70,349.79,352.69,L7
2001-10-13 21:42:15+00:00,644.25,363.41,360.52,361.22,363.66,370.96,366.68,355.53,351.29,343.59,346.81,339.69,327.14,315.62,309.90,312.28,318.58,325.23,334.83,343.45,349.36,339.05,329.91,324.68,319.67,318.37,318.91,322.47,324.57,325.23,331.61,333.00,333.25,329.12,334.19,337.87,344.98,349.80,359.20,374.08,367.81,360.54,352.09,345.48,340.70,338.25,333.52,332.13,321.63,311.95,311.92,316.97,314.71,314.88,315.61,324.43,335.38,347.70,342.64,342.91,343.65,351.72,353.52,L7
2001-10-29 21:42:21+00:00,644.07,362.72,358.78,358.02,360.94,372.12,367.86,353.29,342.85,336.53,345.76,336.41,322.83,311.92,309.05,311.95,317.29,323.14,333.69,341.32,345.39,334.74,328.11,323.99,319.84,317.81,317.72,320.37,322.95,323.91,331.20,332.11,331.81,326.97,333.35,339.27,344.19,347.33,357.58,372.64,366.44,355.77,348.16,341.47,334.51,328.90,328.14,328.95,318.35,311.36,312.73,315.86,313.50,313.81,314.12,323.13,333.35,344.84,337.21,342.26,342.17,343.59,345.71,L7
2002-02-18 21:42:54+00:00,644.17,374.35,373.46,370.18,373.94,385.66,379.38,366.91,341.88,345.59,352.58,342.98,331.38,320.31,317.08,319.72,324.49,328.80,342.10,348.43,353.32,344.79,337.37,334.97,331.69,327.77,325.10,329.12,332.65,333.11,339.02,340.61,339.28,335.03,340.62,346.60,351.49,354.78,364.75,379.67,370.81,360.63,357.30,348.69,341.56,333.91,335.32,339.35,329.99,320.11,325.64,325.06,324.54,322.73,321.57,334.06,343.50,350.53,344.05,350.30,346.75,346.84,351.72,L7
2002-09-14 21:41:55+00:00,644.26,377.38,369.77,378.03,380.33,403.30,398.73,381.72,368.30,352.16,352.96,338.67,322.92,315.58,309.25,310.21,315.38,326.66,332.35,339.29,352.28,340.62,330.88,321.82,320.10,317.96,314.44,322.19,323.81,328.91,333.03,325.57,320.45,316.06,328.65,333.17,333.68,337.87,348.88,354.07,345.43,342.78,335.26,329.60,320.97,323.53,324.13,324.40,319.16,311.46,299.87,317.58,317.61,315.40,311.70,317.53,325.86,338.30,324.16,320.44,322.19,334.90,344.74,L7
2002-09-30 21:41:47+00:00,644.06,366.41,359.94,367.99,368.12,381.76,376.36,358.21,347.58,339.50,341.94,329.00,315.23,306.75,302.20,302.69,307.33,316.88,324.88,332.38,344.38,333.69,324.15,315.65,309.81,308.37,309.53,315.21,319.14,322.34,326.66,322.13,315.77,313.48,328.44,334.74,334.73,335.82,349.97,355.39,343.99,334.86,328.20,323.88,322.51,322.17,318.59,317.47,311.75,304.57,299.09,309.31,311.96,309.10,308.10,310.73,320.82,335.05,323.13,318.37,317.83,330.16,340.89,L7
2002-11-01 21:41:54+00:00,642.71,361.21,354.74,359.58,361.06,371.98,365.75,348.70,337.07,332.00,333.33,322.20,309.35,301.40,295.67,296.61,304.69,313.14,321.03,327.59,336.28,326.12,317.98,311.30,304.31,303.15,306.13,306.84,309.88,314.90,319.88,316.88,313.04,311.53,322.02,329.15,329.41,331.24,343.12,352.17,352.81,335.01,327.84,323.92,328.69,325.64,316.21,308.61,305.21,302.40,295.44,305.60,307.50,302.99,305.11,308.37,318.16,334.73,323.47,314.97,314.67,323.24,336.36,L7
2003-01-20 21:42:33+00:00,643.65,363.96,358.69,360.96,362.92,371.90,365.05,348.14,337.23,334.79,337.10,325.22,313.20,303.62,298.66,299.22,305.47,316.19,323.41,328.94,337.98,328.56,319.48,311.74,307.10,304.95,306.22,306.87,309.30,314.06,321.58,317.38,313.95,313.32,320.65,328.17,328.76,331.47,344.37,355.45,353.11,338.28,331.15,329.96,330.26,328.35,321.06,315.33,307.63,304.31,298.33,306.24,307.38,305.53,306.14,310.42,320.88,336.61,323.82,317.54,315.69,326.46,339.49,L7
2003-02-05 21:42:41+00:00,644.31,366.46,361.37,363.44,366.24,374.08,367.17,349.36,339.02,338.04,340.75,327.44,316.07,306.77,301.47,302.05,307.72,318.13,324.83,329.91,338.84,330.71,322.34,314.08,308.80,307.26,307.01,307.91,311.44,315.88,322.77,319.72,316.71,316.78,322.32,328.44,329.15,333.93,346.90,356.23,352.62,341.76,333.91,330.27,330.86,335.04,329.53,321.89,314.61,308.54,302.52,308.73,310.03,308.55,308.56,312.44,321.57,336.06,325.03,317.80,316.51,329.32,341.77,L7
2003-05-12 21:42:48+00:00,645.15,375.38,368.84,368.13,374.49,381.06,372.16,356.96,350.11,345.97,352.73,341.60,325.38,315.39,309.54,311.18,311.16,321.30,330.08,332.05,338.61,333.24,322.15,309.96,306.67,303.52,302.58,301.02,313.79,306.94,317.98,316.96,312.55,312.15,313.34,322.75,327.09,333.10,343.68,357.92,349.14,344.41,335.58,331.27,327.79,339.14,340.14,331.50,319.43,317.75,305.65,306.38,307.28,310.67,308.84,312.59,320.34,333.04,325.51,321.46,317.19,332.06,352.00,L7
2003-08-08 21:30:55+00:00,636.68,378.30,371.71,372.62,371.81,380.93,379.92,372.97,353.63,339.99,348.58,344.68,319.72,312.24,308.75,317.27,315.51,317.52,335.83,337.77,336.08,330.31,322.94,308.54,303.69,302.91,308.15,301.69,321.03,301.99,308.24,313.14,308.94,305.12,314.00,325.33,331.37,338.75,345.93,364.05,357.18,346.23,336.14,337.01,338.18,333.77,328.81,324.23,317.61,328.91,308.90,308.62,310.15,311.39,308.64,314.60,325.61,334.70,327.76,324.27,318.68,327.95,360.51,L5
2003-08-16 21:42:28+00:00,640.00,373.59,365.60,368.11,366.66,376.19,372.95,363.53,346.22,338.04,345.96,340.03,319.08,310.01,308.04,314.71,314.20,319.80,334.94,338.63,341.40,334.22,327.14,315.62,310.62,309.03,309.91,306.47,322.63,309.74,313.69,319.89,314.86,312.71,321.56,330.09,335.99,341.40,350.59,366.19,359.28,352.14,343.21,343.73,342.07,337.78,333.07,329.80,324.52,329.29,312.58,313.06,311.56,313.46,309.87,314.91,323.69,331.26,325.02,322.27,322.04,331.09,357.32,L7
2003-09-25 21:31:42+00:00,638.63,371.85,365.18,367.27,368.53,378.04,374.24,362.94,347.50,340.19,347.59,337.27,319.79,311.32,308.94,313.96,314.77,321.15,337.35,343.45,344.66,337.24,330.29,319.66,312.60,311.40,313.18,310.49,325.98,314.64,320.78,325.75,321.96,321.31,324.48,336.20,336.19,342.33,353.26,371.48,362.75,354.62,348.60,349.47,344.47,338.56,337.68,333.46,329.12,331.12,318.86,318.76,318.14,317.98,315.13,318.35,328.94,334.93,329.87,326.43,326.00,331.36,356.13,L5
2003-10-19 21:42:20+00:00,639.76,371.93,365.47,366.81,368.30,377.78,373.33,361.35,346.32,340.67,347.26,337.29,320.60,311.67,309.54,313.83,315.34,322.05,337.64,344.33,345.70,337.29,329.68,320.41,313.44,312.07,313.07,311.37,323.21,314.99,321.77,325.19,321.76,321.66,324.49,334.29,336.13,341.69,352.90,368.77,361.75,354.24,348.83,347.80,343.36,336.74,336.27,332.57,328.22,328.49,318.05,319.15,317.91,316.60,315.85,318.83,329.38,336.03,332.27,329.02,328.78,334.66,356.50,L7
2003-11-04 21:42:27+00:00,640.21,373.89,368.16,369.48,370.96,380.00,376.27,363.23,348.79,342.97,348.13,338.78,322.18,312.90,310.43,314.64,317.05,323.41,338.02,344.41,345.46,336.99,329.77,321.32,314.07,312.18,313.50,312.28,322.90,315.62,323.37,324.66,321.07,321.81,324.36,332.58,334.89,342.56,352.62,367.99,359.73,353.09,347.97,346.44,340.66,336.07,335.61,331.77,326.06,326.76,317.95,319.65,319.37,316.68,315.92,318.63,330.06,337.86,331.90,328.87,328.37,335.34,354.86,L7
2003-11-20 21:42:43+00:00,640.17,372.18,367.52,368.96,367.82,376.06,372.32,358.10,341.84,340.04,342.87,333.06,319.49,309.85,309.08,312.55,316.70,323.21,337.18,344.27,345.46,336.65,330.88,323.69,316.91,314.87,314.91,315.18,320.41,320.44,327.13,326.56,324.35,326.41,328.22,332.72,334.51,344.69,356.20,368.97,360.29,355.04,351.05,349.45,342.93,337.47,335.75,333.32,327.53,323.77,320.69,322.70,322.14,318.40,317.30,321.78,335.45,341.24,333.04,330.62,329.81,337.21,352.24,L7
2003-11-28 21:32:34+00:00,640.14,370.11,365.94,369.31,368.92,376.50,371.92,357.20,341.73,340.71,343.35,331.71,318.10,309.33,307.84,311.23,315.62,323.65,336.22,343.24,345.61,337.08,330.44,323.36,317.55,314.83,313.57,314.85,319.28,319.96,326.78,325.86,325.67,327.14,329.22,333.40,335.22,346.06,358.21,368.66,359.39,354.07,350.66,349.14,342.01,337.07,334.87,333.21,326.77,322.58,320.04,322.54,320.71,318.49,316.70,321.21,333.34,340.40,331.80,329.68,329.59,337.67,352.02,L5
2003-12-06 21:42:46+00:00,640.45,371.13,366.54,369.34,369.84,377.78,372.67,357.72,343.15,341.51,344.65,333.00,319.90,311.37,308.69,312.37,316.84,323.59,336.26,344.07,347.77,338.80,331.59,324.70,318.43,315.50,315.47,316.61,320.19,319.62,327.11,325.93,325.38,327.71,328.75,333.09,336.96,347.50,359.01,368.35,359.05,352.83,350.96,349.69,342.15,336.87,335.03,334.24,326.09,322.53,322.01,323.60,321.22,318.74,317.42,321.80,334.59,342.58,333.32,330.77,331.19,338.59,351.66,L7
2003-12-14 21:32:38+00:00,640.47,373.34,369.46,373.17,373.31,381.61,376.32,360.65,346.39,345.19,348.12,334.77,322.46,314.06,309.58,313.43,317.82,325.79,338.17,346.55,351.12,341.82,333.70,327.25,321.57,317.54,317.66,318.34,320.46,320.50,327.12,326.37,325.84,327.59,328.89,333.26,338.20,348.36,359.98,368.65,359.38,353.57,351.88,351.25,343.21,338.26,335.84,335.27,326.82,323.15,322.52,324.21,321.33,319.60,318.37,322.22,334.36,342.42,333.13,330.75,332.15,339.71,352.10,L5
2003-12-30 21:32:48+00:00,640.00,372.23,367.63,371.30,371.90,379.10,373.75,358.20,344.41,342.89,345.84,333.95,321.44,313.06,308.24,311.86,316.41,324.46,336.28,343.92,348.68,339.17,330.84,324.34,318.69,314.61,314.35,315.84,318.83,319.05,325.77,324.74,324.22,325.74,327.56,331.51,336.46,346.50,358.27,367.04,356.54,351.04,349.63,348.30,340.78,335.99,333.38,332.86,324.17,320.66,320.44,322.33,320.04,318.42,317.33,320.66,332.81,341.43,331.92,329.79,330.87,338.43,350.31,L5
2004-02-24 21:43:09+00:00,640.99,370.32,366.23,369.29,371.87,379.19,372.78,356.09,345.09,343.51,346.16,333.35,321.33,313.43,307.43,310.21,315.37,323.99,333.94,342.22,348.59,338.70,328.87,323.23,318.56,313.96,313.19,315.08,317.88,319.02,326.90,323.90,323.73,325.33,325.98,330.27,335.21,344.60,356.93,364.89,352.53,347.67,348.46,345.60,335.91,332.37,332.31,330.63,320.93,318.35,318.74,321.69,319.96,318.01,317.80,320.66,332.49,341.90,332.60,330.71,331.09,337.77,348.12,L7
2004-03-19 21:33:10+00:00,640.29,369.68,365.46,369.47,370.65,377.91,371.02,355.14,343.40,341.59,344.12,332.18,319.85,311.78,305.82,308.82,313.98,322.73,333.31,341.67,347.82,336.92,327.58,321.89,319.22,313.78,313.42,316.00,317.39,318.41,326.22,323.84,324.04,323.98,324.74,330.60,334.82,343.97,356.30,364.55,353.19,348.47,349.26,346.83,335.98,332.43,332.69,330.42,320.17,318.14,317.74,320.82,319.95,317.79,317.72,321.48,333.39,342.39,333.51,332.24,331.57,337.16,346.53,L5
2004-05-06 21:34:22+00:00,640.10,367.32,363.74,368.37,368.47,375.41,367.70,352.53,339.76,339.29,341.84,330.76,318.90,311.27,304.19,308.39,313.27,322.70,330.68,339.23,348.41,336.28,326.08,320.37,319.91,313.68,312.37,315.36,315.31,317.56,323.55,321.75,322.19,320.29,324.19,330.45,336.57,345.12,357.96,363.87,352.05,347.94,348.63,346.54,336.55,333.13,331.49,330.64,318.48,315.19,315.94,319.08,317.00,317.12,316.70,321.64,332.26,341.94,332.66,331.07,330.17,336.21,344.27,L5
2004-05-30 21:43:12+00:00,640.14,368.04,365.55,368.78,369.27,376.51,369.66,354.84,342.05,340.58,344.26,333.76,322.28,314.29,305.49,310.54,315.02,323.96,331.80,341.38,351.71,338.01,327.57,322.33,321.99,315.85,315.64,318.10,316.99,318.05,323.57,323.00,321.83,319.34,323.44,331.97,338.60,345.09,357.68,364.86,352.73,349.02,350.25,348.79,337.85,333.80,333.34,332.05,319.32,316.21,317.38,320.07,318.84,318.24,318.86,322.63,332.90,343.77,334.83,330.91,329.10,333.66,342.45,L7
2004-06-23 21:35:46+00:00,639.57,361.72,358.06,356.72,359.57,365.01,358.62,345.89,331.73,330.43,334.00,327.90,314.55,306.12,300.39,305.26,309.79,319.31,325.20,333.01,342.38,327.79,318.80,313.05,315.15,310.26,307.47,311.87,313.20,315.89,321.20,320.42,319.54,314.43,317.04,325.65,328.89,335.34,349.50,359.63,346.51,343.81,342.33,339.37,329.11,325.48,325.67,322.78,312.09,308.42,307.16,310.86,312.53,312.76,312.77,318.41,326.06,338.33,331.11,329.49,324.28,328.38,338.48,L5
2004-07-01 21:43:05+00:00,640.65,361.62,359.78,357.00,352.04,360.66,361.29,349.14,333.44,328.96,333.13,328.35,315.31,306.82,301.82,307.75,311.80,321.57,327.17,337.28,347.61,331.95,323.36,318.03,322.63,317.58,315.10,318.04,316.21,319.19,323.75,323.88,322.85,308.47,312.02,321.85,324.09,331.78,342.00,353.63,350.39,347.69,345.58,343.77,331.67,327.95,329.28,325.69,315.04,310.97,308.52,312.22,313.56,313.99,313.95,321.35,327.86,339.49,330.24,331.58,320.10,326.64,333.79,L7
2004-07-25 21:36:37+00:00,640.27,363.20,361.80,359.81,356.83,364.61,363.54,351.65,336.98,333.25,336.95,331.38,316.23,309.81,303.85,308.52,315.51,325.84,334.39,344.18,353.52,336.45,324.01,317.25,321.98,317.46,314.82,318.23,316.64,318.29,325.11,324.98,323.91,312.12,315.08,322.98,324.91,332.25,342.00,353.63,350.39,347.69,345.58,343.77,331.67,327.95,329.28,325.69,315.04,310.97,308.52,312.22,313.56,313.99,313.95,321.35,327.86,339.49,330.24,331.58,320.10,326.64,333.79,L5
2004-08-10 21:36:56+00:00,639.77,361.21,362.36,361.36,358.96,363.59,360.12,350.76,338.47,330.23,336.40,328.56,317.42,309.56,302.59,308.46,313.27,322.14,330.32,341.26,349.34,333.92,323.67,315.43,319.51,315.12,312.19,316.15,314.99,315.90,324.63,325.42,325.72,317.39,317.39,324.47,326.83,335.53,345.14,354.52,349.32,346.15,345.93,341.48,329.53,324.95,327.30,323.85,314.15,310.61,308.39,311.07,315.03,313.61,312.96,319.45,327.42,340.53,332.34,332.50,322.23,328.23,333.28,L5
2004-09-03 21:42:47+00:00,639.70,361.01,362.19,361.00,358.46,362.12,357.83,347.70,334.38,324.05,332.38,324.02,313.41,306.21,299.97,305.57,309.97,319.35,328.27,339.10,345.89,330.14,321.08,312.66,315.30,309.63,307.50,313.39,310.91,311.85,320.13,321.00,322.91,315.14,314.42,320.67,324.26,333.95,341.12,350.87,347.43,342.86,341.85,336.28,326.19,320.91,322.10,320.64,309.94,305.81,305.32,308.62,311.39,309.24,309.23,315.56,324.10,338.57,330.62,330.33,320.93,327.45,331.82,L7
2004-09-11 21:37:49+00:00,639.70,361.01,362.19,361.00,358.46,362.12,360.15,351.95,335.06,324.05,336.08,324.18,312.98,306.18,300.93,306.21,311.89,321.54,329.60,339.86,348.28,331.28,322.88,314.22,315.56,311.04,308.96,315.91,312.28,313.26,320.76,321.22,323.63,317.87,315.04,321.38,325.25,335.32,342.00,351.68,347.66,342.42,342.06,337.06,324.99,320.96,322.83,322.46,309.87,304.34,307.53,312.34,312.66,309.35,310.41,316.78,326.31,340.45,332.81,330.07,323.74,331.73,334.88,L5
2004-09-19 21:42:41+00:00,641.32,360.04,361.67,358.24,357.51,360.78,359.90,350.27,333.54,320.49,335.78,322.21,311.56,306.04,301.14,305.59,310.48,320.66,326.88,336.82,345.81,330.60,322.25,314.22,312.31,309.21,305.57,311.58,310.84,313.22,319.14,318.78,321.28,318.04,314.55,318.71,324.04,334.15,340.04,349.13,343.27,338.68,337.50,330.94,321.51,317.26,318.76,319.42,308.23,300.50,305.54,311.19,309.66,305.98,307.14,311.88,320.50,336.93,329.43,324.88,321.15,331.07,335.67,L7
2004-11-06 21:42:59+00:00,641.64,359.32,360.51,357.14,363.27,357.81,357.84,354.61,338.94,324.29,338.64,323.36,311.96,306.72,302.54,305.20,310.29,320.88,329.37,337.36,345.75,332.13,323.04,317.21,312.79,310.79,307.06,312.57,311.65,315.35,320.72,319.68,323.65,320.25,315.45,316.75,322.94,332.96,339.55,348.02,343.19,338.65,336.44,328.72,316.61,313.63,315.96,315.57,306.71,301.03,305.05,311.22,309.72,306.93,305.74,311.98,319.57,336.82,328.66,325.38,321.70,331.39,336.97,L7
2004-11-30 21:39:27+00:00,641.58,358.66,360.51,357.14,363.27,356.29,354.16,354.61,338.94,324.29,338.64,323.36,311.96,306.72,302.54,305.20,310.29,320.88,329.37,337.36,345.75,329.65,322.94,317.35,313.10,310.79,307.06,312.57,311.65,315.35,320.72,319.68,323.65,320.25,315.45,316.75,322.94,332.96,339.55,348.02,343.19,336.80,333.54,325.78,315.23,313.11,313.94,313.95,306.83,301.30,304.00,310.60,308.75,305.91,305.34,312.11,320.11,334.12,326.76,324.98,324.14,334.58,339.62,L5
2005-02-26 21:43:44+00:00,646.41,365.66,362.14,358.81,370.24,360.77,355.97,356.15,338.79,327.44,342.67,322.67,310.14,303.86,302.54,304.94,308.65,321.29,327.85,333.40,344.44,328.54,323.63,319.61,312.49,311.67,308.84,314.01,312.69,318.16,320.07,317.93,319.88,320.03,315.92,318.76,330.09,338.64,345.81,353.54,345.66,337.92,332.30,326.23,317.06,316.38,316.22,316.31,308.63,303.44,304.92,314.02,308.15,305.48,306.01,313.50,321.26,332.28,326.27,323.65,327.39,337.16,345.97,L7
