dates,satname,nzd0603-0000,nzd0603-0001,nzd0603-0002,nzd0603-0003,nzd0603-0004,nzd0603-0005,nzd0603-0006,nzd0603-0007,nzd0603-0008,nzd0603-0009,nzd0603-0010,nzd0603-0011,nzd0603-0012,nzd0603-0013,nzd0603-0014,nzd0603-0015
2000-01-10 21:58:52+00:00,L7,204.90,198.46,207.94,202.34,204.70,209.47,206.96,208.72,220.86,215.94,207.07,211.15,214.42,221.76,215.20,221.34
2000-02-11 21:58:45+00:00,L7,222.23,215.07,,,,,,,233.52,261.11,250.46,220.62,218.03,232.91,244.99,246.32
2000-03-30 21:58:33+00:00,L7,234.97,224.97,238.60,211.94,206.63,213.11,202.35,207.86,297.32,296.41,,216.69,218.15,220.41,217.96,220.11
2000-05-17 21:58:07+00:00,L7,245.00,236.45,248.60,231.04,226.90,218.15,226.74,220.45,266.79,294.92,,243.05,251.19,235.24,284.74,232.88
2000-07-04 21:57:38+00:00,L7,,,,200.68,196.83,199.87,200.24,199.84,210.59,202.23,202.31,206.84,191.31,201.71,200.63,206.20
2000-08-05 21:57:08+00:00,L7,221.10,216.60,217.94,217.66,214.95,209.89,217.80,210.89,223.32,254.62,239.68,225.99,216.77,227.35,230.32,234.75
2001-01-12 21:56:30+00:00,L7,204.16,197.95,207.51,197.79,201.23,203.25,199.49,202.44,213.42,206.01,203.11,208.30,209.22,216.21,209.22,208.69
2001-03-01 21:56:21+00:00,L7,216.26,209.46,209.52,212.42,204.76,208.22,210.69,210.30,222.96,248.29,238.56,218.56,213.62,224.34,225.00,227.29
2001-03-17 21:56:16+00:00,L7,244.74,237.15,240.24,222.68,211.85,221.52,206.75,209.83,312.23,312.25,272.62,217.78,220.70,222.44,217.51,220.05
2001-06-21 21:55:29+00:00,L7,233.14,,,226.39,207.91,224.32,218.11,216.92,238.51,270.99,261.15,234.20,225.53,236.86,244.65,231.68
2001-08-08 21:55:01+00:00,L7,209.30,201.23,206.44,201.30,199.93,206.52,202.55,210.44,219.75,222.86,213.22,214.34,212.01,219.67,215.25,221.00
2001-09-09 21:54:36+00:00,L7,230.32,220.24,234.56,222.27,215.58,212.56,213.01,213.56,235.92,286.76,265.84,236.52,240.34,257.98,280.06,292.39
2001-09-25 21:54:28+00:00,L7,236.05,221.00,236.45,228.48,207.18,207.48,205.62,209.49,282.37,304.96,307.24,227.18,217.77,224.42,229.23,226.47
2001-10-11 21:54:09+00:00,L7,238.60,221.02,230.49,216.07,199.54,204.11,194.58,205.98,220.96,291.11,,215.97,214.23,219.54,227.71,218.81
2002-06-24 21:54:28+00:00,L7,251.19,,250.30,238.18,227.34,219.32,224.80,221.11,240.18,301.22,305.37,,,236.74,279.12,232.87
2002-08-27 21:54:00+00:00,L7,217.01,212.21,213.03,211.46,213.42,210.14,209.61,211.05,222.82,220.41,215.33,216.73,212.93,223.01,216.28,219.69
2002-10-14 21:53:43+00:00,L7,236.70,215.61,228.37,210.47,199.03,204.99,200.67,204.79,219.13,276.22,,216.58,215.36,220.76,218.09,218.63
2003-01-02 21:54:22+00:00,L7,228.46,221.59,235.86,219.15,215.28,220.74,209.76,218.84,237.04,272.49,255.39,245.15,230.43,250.31,272.92,242.90
2003-01-18 21:54:30+00:00,L7,216.29,209.62,214.16,202.53,204.95,218.36,208.82,212.29,223.73,230.50,230.75,211.99,216.07,224.45,225.73,229.39
2003-04-08 21:54:47+00:00,L7,232.33,218.47,231.19,221.45,205.57,215.58,213.28,210.03,233.87,282.16,263.60,235.23,225.65,240.51,265.41,273.96
2003-04-24 21:54:46+00:00,L7,246.36,229.26,239.68,227.23,203.92,223.07,208.44,209.30,312.36,313.24,277.49,,216.27,223.66,223.29,215.11
2003-07-21 21:42:33+00:00,L5,248.87,234.93,244.39,225.42,211.36,214.85,221.01,215.42,284.91,310.04,237.91,238.60,227.55,232.41,226.58,222.86
2003-07-29 21:54:29+00:00,L7,216.98,211.67,213.47,209.19,209.32,213.90,208.60,210.28,224.05,227.66,222.85,219.39,217.75,227.09,224.00,227.94
2003-08-06 21:42:51+00:00,L5,246.07,231.80,237.97,221.92,213.89,217.91,208.06,221.10,267.00,308.04,234.78,233.81,223.34,221.14,220.95,216.69
2003-08-22 21:43:08+00:00,L5,244.39,226.86,240.12,221.93,213.95,216.67,202.10,213.01,252.80,300.32,,209.60,206.92,221.08,221.51,226.80
2003-08-30 21:54:22+00:00,L7,210.04,202.67,207.38,203.95,202.41,,,,,,,,214.92,223.90,215.32,220.70
2003-09-07 21:43:24+00:00,L5,242.92,224.00,234.60,218.31,201.79,213.57,210.33,208.00,255.98,290.72,222.72,212.82,219.56,216.07,215.78,223.26
