dates,nzd0603-0000,nzd0603-0001,nzd0603-0002,nzd0603-0003,nzd0603-0004,nzd0603-0005,nzd0603-0006,nzd0603-0007,nzd0603-0008,nzd0603-0009,nzd0603-0010,nzd0603-0011,nzd0603-0012,nzd0603-0013,nzd0603-0014,nzd0603-0015,satname
2000-01-10 21:58:52+00:00,227.26,214.86,225.51,214.05,210.85,216.12,213.11,214.87,241.36,256.94,242.21,225.62,220.57,232.94,235.70,230.13,L7
2000-02-11 21:58:45+00:00,231.56,219.97,225.51,214.05,210.85,216.12,213.11,214.87,243.69,271.52,257.05,227.53,221.18,236.33,246.59,240.91,L7
2000-03-30 21:58:33+00:00,228.34,218.43,226.91,209.56,206.94,212.67,205.93,209.56,257.57,271.82,257.05,221.09,218.97,228.84,246.59,232.26,L7
2000-05-17 21:58:07+00:00,232.23,222.74,233.85,216.53,213.49,214.39,212.77,213.09,259.62,277.10,257.05,226.41,226.95,230.31,258.98,232.31,L7
2000-07-04 21:57:38+00:00,232.23,222.74,233.85,215.90,211.08,212.65,211.38,211.53,254.48,271.46,252.14,225.79,221.22,227.13,250.22,229.09,L7
2000-08-05 21:57:08+00:00,233.64,225.34,234.43,218.35,212.91,211.97,213.37,211.35,253.04,275.33,257.48,227.39,221.11,227.20,251.59,230.94,L7
2001-01-12 21:56:30+00:00,234.26,223.15,229.72,219.06,214.04,213.00,214.59,212.62,238.20,269.99,255.39,231.14,218.94,232.60,239.60,230.22,L7
2001-03-01 21:56:21+00:00,232.12,219.78,225.72,216.59,209.02,212.25,211.12,212.39,238.27,267.32,255.26,227.61,217.44,231.23,237.19,226.60,L7
2001-03-17 21:56:16+00:00,234.32,224.10,228.99,217.57,209.41,214.75,209.11,210.99,238.27,278.63,257.91,223.04,217.98,227.30,228.80,223.63,L7
2001-06-21 21:55:29+00:00,234.57,224.10,228.99,220.06,209.19,217.30,211.51,212.62,239.02,277.72,259.57,226.18,220.02,229.96,233.26,225.86,L7
2001-08-08 21:55:01+00:00,232.18,221.59,224.78,219.01,207.85,217.03,211.26,213.61,236.63,275.18,256.32,225.31,219.70,228.99,231.39,227.49,L7
2001-09-09 21:54:36+00:00,234.69,224.21,232.08,220.94,210.28,217.81,211.57,214.15,239.73,282.97,261.56,229.15,226.11,236.89,229.75,225.93,L7
2001-09-25 21:54:28+00:00,231.52,217.85,229.77,221.87,208.84,214.00,211.01,213.79,248.09,279.31,268.65,230.85,225.10,236.89,232.43,227.55,L7
2001-10-11 21:54:09+00:00,230.25,216.17,227.31,219.30,206.24,211.23,206.98,211.49,240.20,276.74,268.65,226.13,222.19,232.07,228.17,224.04,L7
2002-06-24 21:54:28+00:00,251.55,,250.59,238.37,227.44,219.43,224.90,221.21,240.51,301.89,305.94,,,236.92,,233.01,L7
2002-08-27 21:54:00+00:00,242.65,224.48,238.38,229.30,222.73,217.27,219.56,218.43,239.33,276.49,273.78,227.55,217.53,234.14,231.61,229.63,L7
2002-10-14 21:53:43+00:00,236.91,215.91,232.09,221.05,213.80,212.06,212.23,212.85,229.15,269.51,273.78,218.42,214.89,227.80,219.69,224.49,L7
2003-01-02 21:54:22+00:00,231.63,219.58,229.08,215.92,210.41,213.22,207.85,212.73,230.22,264.15,254.22,228.90,220.74,233.48,219.69,228.74,L7
2003-01-18 21:54:30+00:00,230.75,219.26,227.67,214.12,209.86,215.38,208.90,213.43,231.31,261.16,252.59,226.59,220.38,232.70,225.31,230.06,L7
2003-04-08 21:54:47+00:00,231.86,218.82,230.07,215.19,207.15,215.93,209.07,212.43,231.57,271.59,262.96,229.44,222.81,235.71,238.35,231.33,L7
2003-04-24 21:54:46+00:00,234.09,222.10,232.76,219.28,208.32,220.40,210.96,213.50,239.16,280.51,261.88,236.16,222.99,236.35,239.86,230.06,L7
2003-07-21 21:42:33+00:00,237.79,224.09,234.70,222.22,205.65,216.43,212.94,210.28,258.39,293.15,252.24,236.20,221.86,229.83,234.09,215.06,L5
2003-07-29 21:54:29+00:00,234.00,222.02,230.50,219.70,206.95,216.22,212.25,210.67,248.67,293.15,247.11,231.82,221.22,229.85,232.86,220.09,L7
2003-08-06 21:42:51+00:00,233.25,221.65,229.51,218.49,207.47,215.61,210.54,211.89,249.62,289.62,239.67,229.75,220.77,226.53,227.58,217.69,L5
2003-08-22 21:43:08+00:00,232.56,220.65,229.28,217.73,207.85,215.03,208.43,211.37,247.46,286.16,239.67,223.75,217.76,224.34,224.23,218.31,L5
2003-08-30 21:54:22+00:00,232.85,220.66,228.91,217.60,208.04,215.03,208.43,211.37,247.46,286.16,239.67,223.75,218.32,226.03,226.18,220.32,L7
2003-09-07 21:43:24+00:00,231.88,219.44,227.87,216.52,206.64,214.07,208.00,210.19,246.16,281.48,232.18,220.00,217.86,223.67,222.83,219.74,L5
2003-10-25 21:44:04+00:00,231.17,219.52,226.24,215.29,208.49,212.64,208.83,211.76,245.58,274.47,215.42,219.70,219.05,223.26,220.22,222.74,L5
2003-12-04 21:54:43+00:00,231.17,219.52,225.37,214.19,207.50,211.51,208.77,210.72,240.94,271.80,213.91,219.48,218.22,222.70,218.86,222.74,L7
2004-03-01 21:45:02+00:00,231.69,216.69,225.93,212.12,206.42,207.94,206.27,207.12,240.37,265.80,201.28,218.86,219.24,220.14,216.88,223.85,L5
2004-03-09 21:55:15+00:00,235.21,219.76,227.87,213.59,209.93,209.71,207.99,210.37,241.51,267.83,225.53,227.42,220.67,228.87,230.28,230.46,L7
2004-03-25 21:55:18+00:00,233.61,219.51,227.68,214.01,210.86,210.78,209.51,211.59,241.27,266.01,231.87,228.48,220.57,230.72,231.92,230.45,L7
2004-04-10 21:55:14+00:00,232.71,219.80,226.71,214.01,210.86,210.78,209.51,211.59,241.27,266.01,231.87,228.48,220.57,230.72,235.18,231.69,L7
2004-04-18 21:45:49+00:00,232.34,220.08,227.98,215.87,212.97,212.13,210.96,212.94,240.91,268.51,242.11,233.84,223.56,233.42,238.55,233.78,L5
2004-05-20 21:46:44+00:00,231.24,219.17,228.13,215.13,212.59,214.09,210.82,213.82,241.64,265.62,240.72,230.57,222.30,233.26,236.64,233.42,L5
2004-05-28 21:55:11+00:00,232.07,219.57,229.38,214.68,211.59,213.91,211.02,213.82,241.64,267.59,242.93,228.92,220.88,230.99,233.39,230.20,L7
2004-07-07 21:48:09+00:00,232.66,220.06,231.35,217.61,212.74,215.81,210.63,214.32,245.91,272.20,254.35,230.31,217.92,234.34,238.10,230.98,L5
2004-07-23 21:48:33+00:00,234.00,221.26,232.68,218.89,213.03,215.69,212.18,214.05,245.06,275.11,258.26,233.42,220.57,236.20,241.82,235.10,L5
2004-08-16 21:54:50+00:00,234.00,221.26,232.68,218.89,213.03,215.69,213.04,214.44,243.31,273.81,258.26,233.42,220.57,236.20,241.82,235.10,L7
2004-08-24 21:49:18+00:00,233.90,220.47,232.38,216.72,212.56,214.76,211.57,214.11,247.25,274.10,256.26,229.94,219.61,233.21,241.82,233.28,L5
2004-09-09 21:49:43+00:00,231.82,219.89,231.49,216.86,210.44,215.36,212.88,213.87,245.49,274.16,256.46,229.02,219.41,231.34,242.14,232.51,L5
2004-09-25 21:50:07+00:00,230.34,218.39,230.49,215.18,209.20,213.58,211.47,212.49,247.61,273.99,253.61,226.32,219.35,228.98,243.02,230.72,L5
2004-10-19 21:54:43+00:00,230.45,217.76,230.76,213.87,207.42,213.12,210.56,211.79,247.00,274.34,250.86,222.98,217.33,228.04,238.62,230.88,L7
2004-11-04 21:54:55+00:00,233.87,222.46,235.09,215.91,209.44,216.16,213.25,213.08,247.00,279.02,250.86,222.98,217.33,228.04,238.62,230.88,L7
2005-01-15 21:52:09+00:00,234.14,223.93,235.32,215.83,211.45,215.19,214.37,213.72,248.00,281.41,249.63,224.21,220.31,227.72,254.92,233.68,L5
2005-01-23 21:55:25+00:00,232.39,222.76,233.99,213.82,211.34,217.48,214.23,213.80,251.61,279.08,241.31,223.75,221.14,223.80,241.96,227.64,L7
2005-02-16 21:52:37+00:00,234.28,225.01,235.61,214.29,210.86,217.21,214.56,212.49,254.80,286.25,240.79,223.75,218.49,224.25,232.18,226.35,L5
2005-03-20 21:53:02+00:00,234.50,228.88,239.16,220.08,214.20,219.25,216.30,214.69,244.32,286.39,235.21,228.39,218.75,227.61,227.66,228.70,L5
2005-03-28 21:55:42+00:00,236.17,230.31,240.05,222.39,214.65,221.51,218.33,215.97,241.99,287.91,239.50,231.56,218.60,229.87,229.61,231.14,L7
2005-04-05 21:53:07+00:00,233.26,227.32,237.67,219.67,213.24,219.01,215.46,214.56,236.99,287.91,239.50,227.52,218.60,225.76,229.61,231.14,L5
2005-04-13 21:55:36+00:00,233.17,226.67,236.39,219.58,213.40,218.89,215.10,214.95,237.38,282.78,239.98,227.48,218.85,226.74,231.50,230.79,L7
2005-04-21 21:53:10+00:00,232.02,226.19,237.03,219.43,213.35,218.36,214.60,215.74,241.49,281.02,237.00,227.63,218.77,224.76,229.58,227.47,L5
2005-05-23 21:53:24+00:00,229.13,222.69,233.28,218.83,211.67,215.67,211.75,215.05,241.64,273.31,239.35,229.69,219.45,225.28,229.26,227.71,L5
2005-05-31 21:55:35+00:00,226.98,221.43,232.94,218.83,210.35,215.54,210.56,214.38,241.88,272.51,236.05,227.49,218.85,224.45,227.41,226.04,L7
2005-06-08 21:53:33+00:00,227.99,222.02,231.87,218.92,210.40,215.56,211.17,213.93,240.79,269.60,237.02,227.16,218.37,224.68,228.25,226.05,L5
2005-08-03 21:55:25+00:00,228.21,221.85,233.05,219.27,209.85,213.71,211.18,214.36,238.30,269.60,239.00,226.16,215.78,224.21,228.59,225.51,L7
2005-08-19 21:55:20+00:00,227.43,220.72,233.08,220.51,210.12,213.54,209.92,215.21,236.41,264.33,239.10,226.16,217.66,225.34,234.20,226.96,L7
2005-08-27 21:54:08+00:00,225.61,219.46,233.23,221.53,210.71,215.18,211.39,215.91,236.41,264.33,242.07,224.12,215.13,222.75,230.74,225.28,L5
2005-10-06 21:55:01+00:00,227.75,220.63,233.59,221.87,210.57,216.62,213.44,215.88,239.26,258.08,240.11,221.50,208.45,221.69,230.81,221.34,L7
2006-01-10 21:55:52+00:00,227.82,219.40,237.08,220.65,211.07,215.45,215.35,214.08,212.24,243.07,238.53,214.15,192.79,216.78,235.37,216.32,L7
2006-01-26 21:56:00+00:00,227.17,217.51,234.12,217.62,209.32,214.23,213.11,213.11,214.62,243.65,233.44,214.86,198.39,217.39,230.08,217.78,L7
2006-02-03 21:56:19+00:00,225.61,216.16,230.61,216.47,207.60,214.46,210.70,210.67,220.38,247.97,227.29,211.53,202.39,218.49,228.63,217.84,L5
2006-02-11 21:56:04+00:00,228.08,218.56,232.50,218.23,209.92,215.42,213.11,211.39,229.63,255.48,235.18,217.43,202.39,218.49,228.63,221.42,L7
2006-02-19 21:56:39+00:00,226.22,217.16,229.02,216.71,210.10,214.98,213.61,212.40,231.34,261.38,240.36,220.25,207.60,214.63,228.97,225.22,L5
2006-03-15 21:56:08+00:00,229.41,218.92,226.64,214.39,208.38,213.01,212.04,210.85,231.87,259.65,237.08,222.36,211.03,221.35,235.66,228.20,L7
2006-03-31 21:56:06+00:00,230.12,219.16,226.49,214.52,207.97,213.04,211.40,210.93,232.96,259.27,237.80,222.57,211.35,222.41,235.31,227.05,L7
2006-04-08 21:57:36+00:00,230.02,219.14,227.10,213.63,207.32,213.70,210.41,211.94,233.93,258.66,242.67,224.59,217.53,224.10,233.47,230.51,L5
2006-06-27 21:58:48+00:00,230.88,220.39,227.48,214.64,208.51,213.79,210.93,212.36,233.91,257.15,241.59,223.77,216.69,225.04,233.02,229.14,L5
2006-07-13 21:59:02+00:00,231.96,221.26,227.71,215.78,209.37,215.18,211.85,212.96,236.46,257.13,245.71,223.97,216.98,227.06,232.75,229.15,L5
2006-07-21 21:55:45+00:00,230.66,221.26,227.01,214.76,209.12,214.09,211.08,212.24,233.68,256.21,242.38,224.43,215.98,225.28,229.60,227.98,L7
2006-08-22 21:55:41+00:00,232.02,223.27,227.57,215.87,209.33,214.44,210.63,212.56,228.87,246.67,234.90,219.44,216.17,224.28,224.20,223.77,L7
2006-09-07 21:55:37+00:00,233.06,224.24,229.37,217.61,210.82,216.56,212.13,213.94,228.87,246.67,234.90,219.44,222.10,224.28,224.20,225.48,L7
2006-11-02 22:00:20+00:00,235.48,229.06,232.15,221.45,215.42,216.85,215.13,214.31,220.25,240.69,217.85,218.87,221.91,219.75,215.57,225.45,L5
2007-02-06 22:01:00+00:00,235.09,224.62,234.31,225.94,218.54,221.97,220.19,217.90,222.23,236.56,213.07,216.84,228.12,216.31,215.41,228.23,L5
2007-03-02 21:56:31+00:00,235.87,227.00,235.38,223.35,217.73,224.03,217.84,216.87,222.23,236.56,213.07,216.84,225.31,216.31,215.41,227.59,L7
2007-04-19 21:56:31+00:00,232.61,222.41,229.46,216.56,214.21,216.62,213.04,213.52,222.23,236.56,213.07,216.84,206.16,222.15,223.23,225.65,L7
2007-05-05 21:56:27+00:00,231.68,221.53,227.71,216.11,210.31,216.57,213.76,214.43,240.44,259.93,243.21,224.47,217.23,232.91,237.38,230.46,L7
2007-09-18 21:59:06+00:00,231.13,219.07,226.08,216.90,208.57,213.86,212.34,210.60,249.75,272.62,258.65,242.56,230.80,239.41,249.67,231.36,L5
2007-11-13 21:56:08+00:00,230.95,217.66,226.93,213.33,207.73,211.60,208.95,209.42,245.75,272.94,256.24,240.56,224.95,237.95,251.23,224.31,L7
2007-12-31 21:56:23+00:00,230.95,217.66,226.93,213.33,222.55,211.60,208.95,209.42,245.75,272.94,256.24,240.56,224.95,237.95,251.23,224.31,L7
2008-06-08 21:55:50+00:00,237.13,226.48,231.12,219.67,234.72,220.10,214.16,216.03,235.69,257.94,254.28,225.59,218.60,230.83,237.48,233.70,L7
2008-06-24 21:55:40+00:00,227.13,217.41,222.53,212.79,222.69,220.10,214.16,216.03,235.69,270.58,262.70,235.03,222.44,235.96,247.27,237.83,L7
2008-08-27 21:55:06+00:00,223.45,214.52,222.24,209.49,207.32,211.38,207.08,210.86,219.71,261.60,240.64,225.58,218.54,228.75,247.27,230.93,L7
2008-09-28 21:54:48+00:00,227.02,217.07,225.23,212.59,209.44,215.19,208.23,215.57,222.82,261.60,234.10,222.68,215.41,229.01,248.82,231.06,L7
2008-10-14 21:54:42+00:00,227.02,218.70,227.43,214.17,209.94,215.19,211.57,214.92,225.76,264.50,236.25,227.06,217.25,230.41,246.50,231.61,L7
2008-11-15 21:55:11+00:00,228.90,219.17,227.12,213.43,209.09,215.28,210.97,215.54,229.95,265.17,240.05,227.66,217.04,231.31,245.15,230.80,L7
2008-12-25 21:50:34+00:00,234.25,224.30,232.78,216.08,210.38,216.52,214.75,217.47,228.51,269.10,231.66,230.48,222.06,228.98,243.74,231.44,L5
2009-02-03 21:55:49+00:00,230.97,221.62,230.25,212.20,206.58,212.62,211.06,213.68,224.74,269.10,226.04,228.51,219.84,226.09,236.06,229.31,L7
2009-03-23 21:56:15+00:00,228.75,218.68,224.22,206.88,206.67,209.22,206.88,215.28,220.32,277.59,222.06,225.74,216.12,223.02,226.59,226.53,L7
2009-04-08 21:56:20+00:00,224.23,214.91,218.08,199.75,196.53,204.04,203.03,206.97,214.87,277.59,218.26,223.89,213.54,217.38,216.19,222.03,L7
2009-07-13 21:56:21+00:00,218.75,207.73,200.15,180.95,176.31,189.03,184.98,189.09,197.69,,187.42,203.87,195.90,205.02,200.56,215.04,L7
2009-08-30 21:56:12+00:00,219.05,207.56,191.43,175.03,180.09,190.50,184.37,189.41,196.69,242.04,182.15,196.48,189.47,200.29,194.31,213.85,L7
2009-09-15 21:56:11+00:00,216.82,206.79,197.27,181.30,183.60,193.23,187.38,191.88,193.69,237.09,189.98,205.01,194.74,203.63,196.01,212.33,L7
2009-11-26 21:56:28+00:00,219.80,208.51,201.62,188.37,190.61,193.48,190.70,193.85,193.69,231.57,192.03,210.40,201.62,206.56,202.95,220.01,L5
2010-01-05 21:57:24+00:00,221.24,209.78,206.36,194.07,192.60,196.68,193.23,195.73,204.04,236.99,206.25,213.68,203.65,213.07,211.92,220.38,L7
2010-01-13 21:56:49+00:00,220.03,207.70,213.44,199.95,196.72,200.74,196.30,199.59,209.02,244.89,209.14,221.88,209.01,217.74,216.96,219.99,L5
2010-01-21 21:57:38+00:00,222.17,209.92,215.03,202.44,196.72,200.74,196.30,199.59,209.02,244.89,209.14,221.88,209.01,220.18,221.21,223.02,L7
2010-03-10 21:58:08+00:00,218.62,206.63,215.03,202.44,197.12,201.53,197.68,195.76,209.62,245.61,209.14,221.88,209.01,220.18,217.69,220.44,L7
2010-05-13 21:58:09+00:00,222.85,210.77,220.58,204.59,199.29,201.57,198.10,195.50,217.93,250.10,210.32,221.82,210.26,231.20,229.45,224.18,L7
2010-05-29 21:58:09+00:00,224.97,214.62,227.15,211.83,205.88,212.54,208.71,201.89,233.46,261.19,233.84,233.76,216.93,238.29,234.04,225.88,L7
2010-06-30 21:58:13+00:00,226.84,214.62,228.20,212.41,209.06,213.76,210.17,204.60,235.01,260.82,239.34,233.98,217.27,237.48,234.67,227.47,L7
2010-09-02 21:58:18+00:00,230.33,218.85,236.14,229.24,215.81,218.75,216.84,206.99,238.00,256.76,261.26,234.58,218.13,249.80,235.96,229.14,L7
2010-10-04 21:58:17+00:00,233.63,224.11,230.91,220.81,208.57,214.94,212.07,213.29,225.94,247.22,261.26,230.02,214.48,237.37,237.85,231.30,L7
2010-10-28 21:55:51+00:00,234.60,224.21,229.89,219.23,208.69,216.28,212.42,214.19,229.08,251.06,258.81,229.27,214.82,235.44,238.46,231.53,L5
2011-01-16 21:55:58+00:00,231.42,222.59,229.02,221.47,207.31,216.90,208.77,213.91,221.63,249.88,252.21,234.83,216.41,224.50,226.98,231.91,L5
2011-02-17 21:56:00+00:00,234.01,225.35,232.46,225.36,209.62,220.73,212.35,217.74,230.52,259.43,252.21,249.01,225.32,224.50,226.98,234.88,L5
2011-03-13 21:59:35+00:00,231.16,222.78,232.64,221.64,207.15,219.89,209.95,218.01,230.52,266.43,238.87,249.01,223.69,224.61,234.80,232.60,L7
2011-03-21 21:55:52+00:00,230.73,221.75,231.25,220.53,205.35,217.61,209.95,218.01,230.52,266.43,229.61,249.01,223.69,224.61,234.80,232.60,L5
2011-03-29 21:59:38+00:00,229.70,220.73,229.62,218.98,205.35,217.61,209.95,218.01,230.52,266.43,229.61,249.01,223.69,220.42,234.80,229.13,L7
2011-05-16 21:59:35+00:00,233.02,225.09,234.00,223.81,208.06,220.73,216.14,222.03,234.52,279.41,218.70,285.89,231.82,221.59,239.48,230.64,L7
2011-08-20 21:59:26+00:00,233.34,223.46,233.03,221.62,205.74,218.19,216.11,220.02,236.17,283.57,211.09,291.70,231.24,218.34,241.76,223.64,L7
2011-09-05 21:59:22+00:00,232.90,223.16,232.78,220.84,205.89,217.67,214.30,217.56,236.17,283.57,211.09,290.89,226.42,219.15,234.63,224.69,L7
2011-09-13 21:54:33+00:00,232.58,222.96,231.30,222.07,205.65,215.29,212.34,210.25,232.68,267.50,225.19,290.89,221.07,216.20,222.62,218.58,L5
2011-10-23 21:59:23+00:00,232.16,227.86,237.45,226.96,207.97,214.27,212.34,208.48,224.82,267.50,239.30,290.89,221.07,220.38,222.62,221.47,L7
2012-03-15 22:00:09+00:00,217.78,,,,221.66,218.77,,214.66,201.24,,238.98,292.14,,,,223.37,L7
2012-04-16 22:00:05+00:00,217.78,,,,221.66,218.77,200.03,210.12,200.91,231.17,238.98,292.14,202.98,207.64,200.94,223.37,L7
2012-05-02 22:00:31+00:00,211.80,211.45,220.40,205.73,211.35,226.14,203.03,212.20,205.50,243.88,239.01,271.78,207.44,211.39,203.83,220.44,L7
2012-07-05 22:00:41+00:00,211.80,211.45,220.40,205.73,214.55,222.38,206.98,213.20,216.95,248.37,237.22,258.68,210.60,211.39,203.83,220.44,L7
2012-08-22 22:01:14+00:00,222.84,215.51,223.67,209.19,214.09,220.51,208.68,213.58,223.16,251.44,236.52,251.74,212.27,218.55,216.05,223.26,L7
2012-09-23 22:01:33+00:00,223.49,214.59,224.41,207.52,206.54,215.19,208.68,210.44,223.16,251.44,235.70,238.28,212.27,218.55,216.05,222.20,L7
2012-10-25 22:01:51+00:00,221.77,213.18,223.25,205.59,204.75,212.05,208.25,210.80,224.49,258.20,235.70,231.57,212.43,217.96,217.13,220.45,L7
2012-11-26 22:02:01+00:00,227.27,216.07,226.49,207.54,206.09,210.39,211.69,210.94,226.23,258.88,234.03,229.79,213.45,222.00,235.31,222.60,L7
2012-12-12 22:02:05+00:00,228.36,218.84,229.29,210.94,206.58,212.37,213.00,212.29,226.23,265.94,234.03,238.50,216.23,225.38,237.10,226.06,L7
2012-12-28 22:02:11+00:00,228.18,218.79,227.78,211.71,206.21,212.57,212.91,212.00,226.89,264.38,237.80,238.97,216.35,226.04,238.06,227.64,L7
2013-05-13 22:07:59+00:00,231.83,223.28,229.83,215.71,208.15,213.93,215.32,213.20,227.95,264.63,239.88,246.31,219.17,230.15,244.71,233.28,L8
2013-05-29 22:08:05+00:00,232.52,224.17,228.78,216.56,208.84,215.19,213.66,213.97,235.26,265.98,239.16,243.14,217.50,229.47,236.97,231.81,L8
2013-06-22 22:01:38+00:00,235.03,222.26,224.87,215.12,210.66,216.31,211.68,216.07,235.26,258.94,239.16,239.40,216.35,227.37,233.21,235.82,L7
2013-06-30 22:08:00+00:00,241.85,230.84,235.84,220.58,217.41,224.13,217.18,222.59,238.12,259.34,236.08,238.75,216.15,226.93,230.33,235.21,L8
2013-07-08 22:01:27+00:00,241.85,230.84,235.84,219.36,216.61,224.15,218.99,221.58,237.89,264.18,236.08,238.75,216.15,226.93,230.33,235.21,L7
2013-08-17 22:08:03+00:00,236.40,226.64,231.58,215.48,213.83,220.63,213.70,217.45,247.35,264.18,236.08,242.23,215.33,223.60,226.31,231.80,L8
2013-08-25 22:01:25+00:00,236.40,233.41,231.10,214.81,212.31,218.43,212.27,216.14,244.83,260.88,233.76,238.09,213.72,223.54,227.92,230.07,L7
2013-11-05 22:07:46+00:00,235.69,231.53,230.14,214.87,211.27,217.96,212.10,215.79,244.23,261.41,234.69,236.29,213.88,224.68,228.98,229.55,L8
2013-11-21 22:07:37+00:00,234.96,230.61,229.50,215.66,209.93,218.32,212.35,215.41,245.30,263.62,235.53,236.13,214.00,224.97,229.54,229.26,L8
2013-12-15 22:02:21+00:00,234.25,230.16,230.47,216.56,209.76,218.41,213.02,214.88,248.94,265.61,234.79,240.31,218.23,225.06,229.38,230.58,L7
2014-01-24 22:07:09+00:00,235.79,227.33,225.93,212.37,203.47,210.68,206.65,207.75,256.99,263.55,234.79,236.69,217.33,224.55,229.87,225.00,L8
2014-02-01 22:02:54+00:00,235.79,225.83,225.87,212.23,203.75,211.04,205.68,207.83,254.82,262.11,235.96,235.15,216.34,225.63,231.47,225.00,L7
2014-02-09 22:06:57+00:00,234.92,226.15,226.70,212.23,201.19,212.83,205.68,207.83,254.89,259.41,239.84,236.65,216.30,224.89,235.12,225.08,L8
2014-03-05 22:02:49+00:00,237.97,221.40,227.43,216.58,201.84,215.79,210.99,211.28,253.40,261.85,242.17,235.52,218.49,228.92,239.98,227.82,L7
2014-03-29 22:06:15+00:00,237.01,221.65,228.17,217.11,203.08,217.31,212.22,213.36,249.96,261.91,245.61,236.36,218.64,228.67,239.26,227.41,L8
2014-04-06 22:03:00+00:00,237.03,221.65,228.17,217.11,203.08,217.31,212.22,213.36,249.96,261.91,245.61,236.36,218.64,228.67,239.26,233.22,L7
2014-04-22 22:03:12+00:00,239.65,225.57,230.25,218.82,204.89,218.40,213.78,213.36,249.96,261.91,247.96,239.54,218.64,228.67,239.26,233.95,L7
