,dates,mex0442-0000,mex0442-0001,mex0442-0002,mex0442-0003,mex0442-0004,mex0442-0005,mex0442-0006,mex0442-0007,mex0442-0008,mex0442-0009,mex0442-0010,mex0442-0011,mex0442-0012,mex0442-0013,mex0442-0014,mex0442-0015,mex0442-0016,mex0442-0017,mex0442-0018,mex0442-0019,mex0442-0020,mex0442-0021,mex0442-0022,mex0442-0023,mex0442-0024,mex0442-0025,mex0442-0026,mex0442-0027,mex0442-0028,mex0442-0029,mex0442-0030,mex0442-0031,mex0442-0032,mex0442-0033,mex0442-0034,mex0442-0035,mex0442-0036,mex0442-0037,mex0442-0038,mex0442-0039,mex0442-0040,mex0442-0041,mex0442-0042,mex0442-0043,mex0442-0044,mex0442-0045,mex0442-0046,mex0442-0047,mex0442-0048,mex0442-0049,mex0442-0050,mex0442-0051,mex0442-0052,mex0442-0053,mex0442-0054,mex0442-0055,mex0442-0056,mex0442-0057,mex0442-0058,mex0442-0059,mex0442-0060,mex0442-0061,mex0442-0062,mex0442-0063,mex0442-0064,mex0442-0065
0,1986-04-02 17:01:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.7922953812998,375.1811900769486,363.4537160466151,359.9886573688723,350.22832933770496,342.6389799235866,331.55925089697024,328.4578671482011,318.390234461272,315.72679197170623,310.7575654054846,311.49073492791103,305.7963302092161,303.8200373481728,297.2327791113498,292.60770327378964,286.14159437686084,287.76356542108937,287.2340763696133,284.6962693159932,278.9856069998256,274.0624349313722,269.40170591688184,274.3307740665458,264.92132201933805,266.44208802881195,261.8285338006076,251.93775494521716,235.8982432618457,245.36754074673792,246.0781923128503,238.54246814380284,228.31563454440834,227.714556907801,218.62833288419515,218.11300956556835,224.0053268355055,221.7584339140495,212.6254259830774
1,1990-03-12 16:56:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,402.7154344261584,390.75135589082674,378.3216235039706,375.8899769145943,365.68375780704633,359.2279360633681,348.2624668001049,344.4727404649152,338.6394393713567,332.93715261477575,326.1117773703455,318.889900227865,313.96727848732195,307.04488974891774,300.5599365238952,300.03148342721494,290.6341908353677,292.27759556288567,282.80972672701,283.0262881090187,277.5520113210401,282.06234311662564,275.3484832465774,273.1594304520334,269.4964748694731,267.6422477981714,262.04480445153916,254.06586378538572,251.07985113383424,246.56542837535787,250.51427150216196,245.8947667660375,236.72385900062562,230.23862130170522,225.31204501738932,219.7906062803539,211.68070858886367,210.44326982712255,210.55757547406563,219.40399777756602,219.98082743822036,215.2116686196378
2,1991-03-31 16:57:07+00:00,,,,,,,,,400.5639117325371,,,,,,,,,,,,,,,,402.4281137306363,394.61408617301294,379.58663141058855,368.6401241637723,361.906846477178,354.5894787005425,348.0461701530609,341.20450245892704,334.0363015250813,334.8187114031202,329.11323307821095,320.8592645989428,310.9557737837058,301.128415192503,295.1705160601925,286.6163843110007,287.7828920353119,280.78805707634456,281.90594355315915,278.77378618906056,276.84700254351617,273.7848952291339,272.6792668320688,268.39446965252205,263.86677998321824,258.0643326578648,252.68655028858944,253.82821160442862,250.9898325839126,251.86504273412544,247.55658340017746,242.68822833649904,234.14790676687807,224.62637343823198,219.50855565784292,213.4328499322393,210.67198981262698,208.59930005115748,207.65894353409294,215.37558641802042,213.30400073699732,204.28069520383045
3,1993-01-15 16:57:08+00:00,332.18365310223436,275.6475297642397,237.78188029204588,198.1280757430613,182.9265181247946,222.4844404426018,268.47424269505603,313.40173667494093,352.1260518958572,376.1338722344523,377.6280985584656,383.68962274127017,,,,,,,,,,,,384.7967738187274,382.4526815015981,370.41407555551547,363.6982263499711,360.54442883156565,365.49327682634606,358.4914366759812,350.7967111001163,342.75535200937134,338.2124233718068,335.04678327166664,333.22930679837947,323.2208130706493,322.5232564407814,313.22878293877767,309.4694446922739,303.20120689830287,302.3784348351945,301.56510109443576,298.72544670626615,294.8461375519435,292.8425139759826,284.44922346629045,278.1544939002865,283.6808087667642,287.18749162904516,283.9773696232508,,,262.24474046622953,265.0056503713623,262.35165485895556,247.31820886572035,243.30088233657202,235.46507147732024,228.14979471452506,226.70556408982426,224.91406665228737,217.51100043040944,218.01739200789007,224.96483219643338,219.48495956235678,211.22677060828107
4,1993-02-16 16:57:27+00:00,327.6995536756548,276.7694201385307,228.02516751219346,203.88721968736456,188.95639322825326,227.42300142501873,271.53898363934013,316.36803546778003,355.83302076292773,370.25410734551184,371.9746613520645,382.94914459030423,389.41815326496794,,,,,,,,,,,388.2968169976765,384.4489268071375,378.8665088868084,370.9503203925514,367.94965494467954,357.72114424379646,353.1125974035115,346.54682627335126,345.9333924319451,344.4474065377937,342.5072071402022,334.64603232102803,326.84674204496065,317.59731573644785,311.64603087036033,303.03835567954616,300.40858769173525,297.08352912964585,302.83149386623546,296.3122880399439,293.7510577300469,288.9449483653974,289.021260894189,289.91385292869626,286.571627965808,280.31760950566047,274.3228461573228,,,265.21744908765305,262.9373109927704,257.50672749888514,249.43926720923017,241.39502897679995,234.70875340819467,227.21380450608072,226.2958997157894,224.13523672171186,217.31355933345841,220.11057961667387,222.86797021685948,222.8638502698042,215.8321757382465
5,1993-03-04 16:57:35+00:00,320.33454959210286,267.1007823408504,220.71017066385673,191.56155668888954,180.2100718779518,216.175943225096,253.84231236621216,304.00050496700885,346.2673282644128,363.8375863988225,365.5438758795125,376.58404261221676,,,,,,,392.79523170468474,379.18096668452114,375.2090165659118,374.75942262316374,371.71820778786014,371.1042940607821,369.23222911602625,366.3682690668187,360.22752981568783,353.1473860365036,349.16075686396107,339.9597763299679,335.8489018643931,329.382059976087,326.427913434517,321.5895394572194,316.4503830111252,307.9704563845527,309.2494332106856,300.3092110012106,296.10701019639856,288.5782907216751,288.8534544660172,286.8439684882579,281.32540859998875,279.16012517618293,278.50466819080566,276.26454721534634,272.81632286373735,272.2440614410304,268.54579682736187,260.81108486956117,255.91877066591533,248.08328818694054,249.89867448446927,245.4676952129951,244.59442388510388,242.2598313955954,236.2907416369792,227.33138398527754,219.38917483072734,213.35336969194313,209.30623596917812,205.4380753379178,209.50403641490067,213.3527949891929,217.17550844730076,206.9054361459753
6,1993-03-20 16:57:40+00:00,337.25972666962997,,,,,,,,355.5734554663897,377.46721252607,377.51266274401115,389.74900509256594,398.11115038252797,,,,,,,393.955954971182,381.15010972878684,386.61390934187796,383.46303794443446,383.51178965325295,383.8350788477467,370.85525504659284,375.17102156282584,367.7707153872398,363.1759970242686,359.5281093828035,350.3442863191913,343.3073091522535,343.47352273378596,338.1254586119945,326.33003403904837,330.4747412069127,320.36001160329397,314.8153486994815,305.4899522126114,302.85794694111354,301.9314198262137,298.7436600020635,289.98983109368817,289.9866515551766,288.7608782709142,284.6811158338584,285.9912873225719,282.5298841345262,276.2663815918974,275.6875022947475,265.4484142779303,264.83918498949555,258.0410089900588,255.68473110625044,258.0107420410135,250.5324762614572,243.54504447652627,232.58220658626044,228.6847523404493,226.16157981586403,216.1963486974117,214.5782025790996,211.7455000362461,230.07657461928275,224.0755548392784,214.6700064497239
7,1993-04-05 16:57:44+00:00,330.91144588610985,,,,,,,,358.45867525133553,370.9758063976296,379.54170023127466,388.6374098826213,394.1149523663326,,,,,,,394.30116352569115,383.3809854812851,382.1995825385587,379.57092149343947,384.7415094052046,384.2029258568037,377.4265168712698,374.51800395966825,362.9087441128876,355.6645150303094,348.567699358218,341.4899122416181,341.13112485941264,335.6341218727501,328.83341002181464,329.36364115783704,321.9007788637163,316.3657738281518,315.1570834031066,307.8729160744541,300.8723969877139,291.5502318590288,296.3781161564164,295.67377484569414,288.430243653911,285.0090354752288,280.35273713863916,277.77826743115713,274.4724339329472,276.0275517935898,271.600298108299,268.2741288354962,269.3634074817341,265.2430760774971,262.95833185318537,257.15215378992644,251.3575602363082,245.68252225639438,231.5867271798079,232.59980406990294,221.0090343327527,227.43965785088452,222.5925900601665,224.9174405095576,228.90150271192454,223.01841893598532,209.81960746786754
8,1993-04-21 16:57:53+00:00,324.87369201502474,,,,,,,,343.5672153038511,364.75019602902256,371.519371652195,379.5613972613489,390.143683661675,,,,,,402.37306118340814,390.084853709937,384.8082605317579,375.34085063600367,378.500362217679,381.1846098495134,376.05225915837514,369.1301087657378,364.92114881815695,358.762198988894,348.9732293857051,343.33575230909173,338.42411831531734,341.75261339181026,333.82835551522555,329.6048859161473,326.25661223595154,324.4843341084333,315.24199819845404,308.47732679402935,303.10385519884056,292.57095131179034,291.7959844732074,294.01183787358735,288.648208887977,287.75411957983863,283.849069615084,283.13549593781187,276.7380784405836,276.0732284803676,270.4128849619388,268.0706421728725,274.97187036078464,262.94282993539167,262.5950915841514,255.16946061610946,252.42900750969295,251.99317723040127,239.37195164571358,232.6790122045356,227.16703238763486,224.83978177951784,225.19642996309707,216.3652781167527,221.13489134028697,222.46910239218403,219.64517391031742,210.0928932898986
9,1993-05-07 16:57:57+00:00,339.32235500763613,,,,,,,,340.50111492039673,362.42554427128107,368.9003306386903,381.7992249760756,392.6445335001279,396.9687180593709,,,,,402.6708958878465,390.0881931125053,381.4847602453738,375.13781806707374,374.9798420673637,378.07442448191415,376.0605649183143,366.6425477388185,361.9382142935375,356.1244836042502,352.923994496065,346.7817765827693,337.4641647068546,329.1288887310702,327.34169183630297,328.52447110667663,324.5930619382915,321.7179441930889,320.1792940273449,316.1087269841627,310.26976247917935,304.2530427493998,300.422750877373,293.98176461906843,299.60797823482255,292.9088455192593,286.80462258627773,281.16346786701405,279.7661765608545,278.85724878742536,276.00524239472645,271.97742827243894,264.013779334513,268.9109163994394,261.6260507159173,261.46286190123817,260.61628866783445,248.83355263679934,240.24301592503645,231.7173036130187,228.42045314783772,223.4994013934946,216.12478504655027,219.72736678668076,220.00413542424536,228.6812523244514,222.74937045694045,213.94683192617603
