dates,nzd0260-0000,nzd0260-0001,nzd0260-0002,nzd0260-0003,nzd0260-0004,nzd0260-0005,nzd0260-0006,nzd0260-0007,nzd0260-0008,nzd0260-0009,nzd0260-0010,nzd0260-0011,nzd0260-0012,nzd0260-0013,nzd0260-0014,nzd0260-0015,nzd0260-0016,nzd0260-0017,nzd0260-0018,nzd0260-0019,nzd0260-0020,nzd0260-0021,nzd0260-0022,satname
2001-04-02 21:56:30+00:00,,301.28,261.70,266.78,,357.15,341.83,347.90,341.35,334.20,,,341.91,365.88,364.68,374.94,,,,,,,,L7
2001-09-25 21:54:52+00:00,351.46,318.12,311.42,333.68,329.93,356.15,350.84,340.67,329.37,335.71,338.73,,,386.24,373.65,373.28,361.27,348.53,355.59,367.20,372.18,370.60,353.01,L7
2002-02-16 21:55:18+00:00,330.27,314.10,295.00,314.67,355.45,355.63,350.48,344.05,348.15,349.97,351.58,,368.06,370.72,378.04,365.91,364.92,366.53,376.85,367.85,380.27,381.27,367.92,L7
2002-08-27 21:54:24+00:00,337.93,312.98,,283.88,,318.75,303.79,307.34,,,,282.37,,,333.00,339.76,332.42,320.49,322.81,329.56,324.97,312.66,303.16,L7
2002-10-14 21:54:07+00:00,340.16,312.41,308.15,,347.31,347.81,336.92,326.06,327.63,322.89,337.91,,348.87,361.47,363.42,346.05,343.94,343.87,331.81,336.22,317.08,317.95,308.66,L7
2002-12-01 21:54:40+00:00,334.87,321.69,303.70,,356.48,357.02,349.02,333.74,339.75,351.98,351.49,,335.62,353.69,363.53,363.12,357.40,353.21,345.24,326.67,314.84,320.63,330.88,L7
2003-01-18 21:54:54+00:00,312.44,301.44,285.53,301.74,303.12,312.30,,302.79,308.05,342.09,352.21,,328.28,334.73,345.44,337.75,343.80,324.25,321.87,310.37,306.41,321.37,323.45,L7
2003-02-19 21:55:06+00:00,291.88,262.86,257.31,256.05,286.30,300.30,,,,,,262.06,,,308.65,,320.78,306.69,303.51,297.41,292.87,291.70,290.59,L7
2003-04-24 21:55:10+00:00,317.19,282.92,269.66,278.16,323.47,338.07,337.72,345.40,329.40,323.62,342.76,,366.61,370.03,364.41,354.29,356.43,358.10,357.35,359.58,348.99,343.13,334.05,L7
2003-07-21 21:42:57+00:00,333.15,289.13,232.63,260.52,272.87,297.51,,,,,,244.79,259.14,,349.64,355.00,349.68,359.82,351.74,353.10,355.07,343.00,339.95,L5
2003-07-29 21:54:53+00:00,331.31,296.25,261.76,284.84,295.56,322.54,,,,,292.09,285.47,280.99,,328.42,350.91,342.58,338.27,340.35,349.15,,,,L7
2003-11-18 21:55:03+00:00,355.36,304.73,307.21,319.11,331.76,336.65,324.63,323.25,328.56,327.49,312.86,,,359.88,345.28,359.74,346.38,350.43,347.32,333.50,331.09,349.26,337.82,L7
2003-11-26 21:44:54+00:00,316.06,296.10,279.18,278.91,303.01,316.00,300.38,289.97,284.64,300.22,,279.05,293.90,,321.34,327.55,335.76,340.60,,,,,,L5
2003-12-04 21:55:07+00:00,,,299.67,301.60,328.49,339.96,326.45,316.51,320.50,321.80,317.65,,,,,357.29,352.22,344.32,343.19,336.14,321.11,324.94,327.69,L7
2004-01-21 21:55:26+00:00,316.89,304.73,280.70,299.49,339.25,,,319.92,332.78,353.29,355.81,,,360.34,,361.09,353.86,,,,327.68,338.16,338.94,L7
2004-02-22 21:55:31+00:00,,,,258.66,,,,,,,,256.57,,,310.92,,311.55,,,,,,285.45,L7
2004-03-09 21:55:39+00:00,334.73,310.09,287.43,293.92,323.41,331.51,320.60,313.40,,,317.30,335.03,335.35,341.88,353.85,353.23,346.98,351.27,340.15,335.94,335.95,,,L7
2004-03-17 21:45:32+00:00,326.62,300.05,276.93,291.36,299.45,326.24,321.15,310.71,319.54,313.19,280.20,308.10,328.26,325.71,354.16,347.69,342.61,337.44,335.16,331.98,325.08,328.63,324.79,L5
2004-03-25 21:55:42+00:00,322.88,294.21,259.95,289.22,329.74,,,342.69,344.88,343.34,340.16,341.68,346.64,355.55,355.03,361.79,360.52,353.67,,,348.25,335.92,325.24,L7
2004-04-18 21:46:13+00:00,327.06,299.10,268.75,283.21,309.04,337.04,316.72,307.19,,,300.57,288.56,291.68,303.98,343.21,344.17,345.82,344.56,335.68,321.36,325.54,335.44,338.89,L5
2004-05-20 21:47:08+00:00,337.03,302.94,267.02,284.43,301.34,328.75,,,,,,,,,,,,,,,,,,L5
2004-06-21 21:48:04+00:00,326.67,306.49,292.43,305.00,315.88,314.63,304.21,303.71,316.11,326.05,324.95,321.16,327.63,339.73,361.32,,343.50,337.18,315.98,307.48,,308.78,306.88,L5
2004-06-29 21:55:27+00:00,,,,269.58,276.04,290.48,,,,,,252.17,274.70,270.07,,281.33,,,277.31,,,302.45,296.19,L7
2004-07-07 21:48:33+00:00,323.57,289.15,239.59,263.06,276.57,297.15,,,,,,243.65,256.56,254.04,,300.35,310.05,304.81,292.32,296.04,285.81,297.03,291.77,L5
2004-07-23 21:48:56+00:00,329.79,291.27,246.42,259.93,276.33,327.91,,,,,,252.98,262.24,257.88,329.55,329.23,332.17,325.33,334.43,312.64,300.96,321.93,332.20,L5
2004-08-16 21:55:14+00:00,332.63,316.19,265.31,293.50,294.93,334.30,291.81,,,,,288.43,282.92,295.96,330.37,322.11,334.11,331.64,326.10,312.45,319.85,323.50,,L7
2004-08-24 21:49:41+00:00,,,,,,338.21,331.30,333.23,307.51,313.34,322.44,340.77,338.25,272.13,307.35,331.76,324.96,331.76,313.30,313.53,330.78,338.41,329.88,L5
2004-09-25 21:50:31+00:00,328.96,310.21,295.64,305.38,326.37,339.95,339.35,329.46,330.58,335.90,349.85,348.50,347.33,,,345.61,346.69,336.56,336.72,326.24,311.64,312.94,324.22,L5
2004-11-04 21:55:19+00:00,,,318.88,331.51,334.70,365.54,344.10,356.59,342.10,338.95,340.61,,,,,378.02,370.77,,363.03,357.65,334.89,330.86,344.85,L7
2004-11-20 21:55:25+00:00,328.70,302.93,301.74,314.52,321.45,329.08,329.37,333.30,315.60,,,325.18,348.08,347.12,350.08,334.76,335.83,333.56,327.39,322.30,324.76,323.66,,L7
2004-12-06 21:55:35+00:00,,,,,,,,,314.72,,321.06,341.31,356.05,359.48,,,321.89,333.05,338.43,328.57,326.07,321.76,307.67,L7
2005-01-31 21:52:45+00:00,322.76,305.80,295.00,318.67,335.59,346.35,358.50,344.03,350.82,353.48,349.49,363.34,366.45,374.05,383.18,373.44,371.98,357.01,334.82,328.83,333.12,346.60,,L5
2005-02-08 21:55:59+00:00,,,284.14,296.15,314.42,326.40,324.31,315.61,315.81,347.62,318.11,350.94,330.85,,,354.12,353.42,342.98,342.72,329.97,331.39,335.96,338.41,L7
2005-02-16 21:53:01+00:00,331.58,301.75,295.93,284.31,312.38,327.89,323.45,329.23,323.49,344.72,348.35,359.79,356.83,365.97,365.20,368.38,349.47,342.11,337.73,332.51,330.15,299.83,,L5
2005-02-24 21:56:05+00:00,313.69,292.35,278.87,293.95,322.05,336.20,341.95,324.47,337.67,364.17,372.55,,,342.72,365.57,365.89,348.39,340.29,335.86,340.38,341.03,338.71,341.44,L7
2005-03-04 21:53:16+00:00,308.24,273.25,261.74,281.92,304.54,323.76,323.49,322.73,322.71,326.21,323.16,344.87,349.62,346.53,355.23,357.37,345.10,336.35,326.51,335.33,330.38,320.28,318.90,L5
2005-04-13 21:56:00+00:00,,,211.61,,,289.87,,,,,238.62,,239.33,,,,,,,,,,,L7
2005-08-03 21:55:49+00:00,,,237.16,,293.64,324.54,,,,,277.18,277.70,264.71,,,315.43,326.27,321.95,325.54,324.82,328.60,326.22,319.67,L7
2005-08-19 21:55:44+00:00,321.36,298.73,271.62,284.61,,,,,,,307.70,301.79,292.98,307.13,344.09,344.04,339.07,,,329.62,331.35,340.34,336.31,L7
2005-09-12 21:54:34+00:00,332.47,299.91,,,316.06,324.80,306.94,318.95,297.64,,315.40,320.01,334.14,351.08,353.64,351.45,348.18,341.36,343.10,341.53,336.94,326.50,308.72,L5
2005-09-20 21:55:30+00:00,312.31,289.80,274.16,287.61,297.83,331.06,303.54,,,,301.00,316.07,311.14,328.44,353.77,346.80,337.01,332.64,338.89,339.96,,,,L7
2005-09-28 21:54:32+00:00,327.03,296.50,273.51,295.38,310.17,323.58,288.36,282.12,,,,,,,,,,,,,,,,L5
2005-10-22 21:55:39+00:00,321.92,309.02,298.61,290.29,,,326.55,319.98,328.11,325.35,345.51,356.95,359.33,357.70,362.77,353.73,339.38,,,341.07,350.38,347.00,318.33,L7
2005-10-30 21:54:27+00:00,327.37,304.53,286.23,295.92,326.09,324.55,306.71,294.25,295.92,316.12,328.66,326.70,342.83,361.14,357.79,352.88,353.06,348.23,327.60,325.70,331.39,328.48,312.62,L5
2005-11-15 21:54:49+00:00,321.88,301.61,282.25,288.32,309.87,330.80,306.94,300.96,306.03,328.12,317.59,316.52,319.77,343.88,361.55,353.99,349.40,338.80,340.21,325.44,322.92,328.47,319.16,L5
2006-01-10 21:56:16+00:00,321.69,303.91,287.67,,,,321.55,322.27,321.47,328.16,332.43,341.40,349.33,359.94,367.65,360.99,,,336.77,349.59,345.00,336.00,336.09,L7
2006-01-26 21:56:24+00:00,309.85,293.87,267.20,282.79,300.88,329.45,318.75,306.52,,,,304.80,323.76,325.40,334.74,331.23,344.57,337.50,326.23,327.45,324.73,321.57,,L7
2006-02-03 21:56:42+00:00,338.85,309.41,,,339.81,356.51,350.08,350.78,334.58,343.25,346.25,344.90,346.49,358.66,,,390.92,375.31,378.37,361.30,351.70,343.63,358.58,L5
2006-03-07 21:57:23+00:00,324.12,273.72,259.24,275.55,315.01,338.45,335.74,334.72,321.48,314.32,307.98,328.01,338.86,334.90,327.51,343.20,351.82,353.64,349.50,359.15,359.94,345.17,342.80,L5
2006-03-15 21:56:31+00:00,336.91,297.60,287.18,289.57,298.44,329.99,317.49,306.72,,,308.13,305.37,312.86,322.19,343.63,343.26,351.02,349.80,354.46,355.66,344.26,,,L7
2006-03-31 21:56:30+00:00,322.93,303.22,278.54,290.48,296.45,324.70,320.69,,,,297.70,316.35,328.52,327.38,357.64,357.10,353.62,353.77,358.86,356.67,,,,L7
2006-05-18 21:56:30+00:00,330.37,305.15,,,277.13,336.20,334.41,,,,,261.80,270.46,265.77,355.59,,,351.17,345.07,351.42,347.88,345.34,337.55,L7
2006-06-27 21:59:12+00:00,334.99,311.15,261.10,273.20,293.96,324.03,,,,,284.66,280.65,280.48,281.87,354.67,337.73,338.89,328.88,328.04,326.49,320.34,320.34,324.79,L5
2006-07-13 21:59:26+00:00,320.06,284.27,260.00,268.47,291.10,310.60,,,,,280.81,277.88,271.55,274.89,331.36,337.82,332.70,325.38,326.27,325.49,318.81,317.13,317.35,L5
2006-07-21 21:56:09+00:00,,294.51,241.18,,282.38,324.96,,,,,,257.11,260.19,267.01,338.78,328.37,,,,,,305.82,,L7
2006-10-09 21:55:48+00:00,,,,248.63,,,,,,,,,,,,,,,,,,,,L7
2006-11-02 22:00:44+00:00,328.91,309.68,299.10,297.52,323.80,335.04,336.42,328.97,333.37,335.28,354.24,352.05,355.05,364.01,367.12,358.18,351.98,352.41,355.26,349.68,343.90,351.90,339.84,L5
2007-02-06 22:01:24+00:00,,,,,,365.97,358.85,345.45,346.99,371.79,371.03,363.83,354.56,368.87,380.16,367.05,387.88,381.75,368.17,371.50,368.68,360.45,358.74,L5
2007-03-18 21:56:57+00:00,310.34,261.78,,,286.85,,313.50,318.39,342.65,363.92,376.29,350.27,,,,,,,,,,,360.70,L7
2007-04-19 21:56:55+00:00,325.96,290.84,267.42,282.15,,,350.74,331.08,324.44,,364.40,350.88,336.85,363.68,367.39,371.46,362.30,,,351.29,346.78,348.66,354.91,L7
2007-09-26 21:56:11+00:00,328.51,307.98,,,342.31,366.01,361.99,350.89,363.99,381.98,396.65,364.25,358.33,374.91,384.64,,,369.48,371.36,366.94,363.30,364.91,360.99,L7
2007-10-28 21:56:22+00:00,300.39,284.02,277.93,286.34,326.53,350.05,341.04,332.03,338.26,343.37,349.21,,,341.59,351.82,344.58,336.67,335.75,331.96,327.27,324.42,328.02,332.34,L7
2007-12-31 21:56:47+00:00,317.87,297.66,298.78,318.69,344.84,364.90,361.70,,,350.40,364.09,377.77,377.46,373.87,379.42,381.12,377.80,386.19,382.86,,,,376.14,L7
2008-02-01 21:56:45+00:00,,,279.11,297.74,325.81,345.83,341.96,338.28,335.23,337.56,354.06,351.20,,,369.00,370.94,365.15,371.24,368.97,364.34,,,374.21,L7
2008-03-20 21:56:34+00:00,,,281.83,292.47,320.93,351.17,353.96,330.42,355.55,366.87,384.99,359.10,,,377.40,381.59,376.21,368.92,370.12,358.00,,,377.50,L7
2008-04-05 21:56:34+00:00,,,285.65,,,338.66,337.37,310.63,,327.50,,,,,,336.06,345.50,,,,,,,L7
2008-08-27 21:55:30+00:00,332.72,308.99,,,291.56,328.84,319.98,311.23,,,,,,,,,,,323.78,,315.50,316.34,314.00,L7
2008-12-25 21:50:58+00:00,,,,248.71,270.66,300.14,312.26,311.56,317.71,336.18,348.87,343.11,338.59,351.20,349.37,350.78,351.46,342.06,332.16,327.51,332.62,330.80,331.36,L5
2009-01-26 21:51:48+00:00,321.34,295.03,269.85,277.67,290.28,317.94,318.41,299.91,305.31,332.61,332.25,334.03,331.55,348.24,347.42,341.00,336.69,,,,,,,L5
2009-03-23 21:56:39+00:00,318.97,266.36,235.93,,,296.32,,,,,,,,,308.00,,,,294.28,,,,283.76,L7
2009-07-29 21:56:40+00:00,,,,,,,,,,,,,,,,,380.60,,,,,,312.95,L7
2009-12-12 21:57:01+00:00,,,,,,330.22,304.79,271.48,325.64,323.91,322.70,333.59,341.48,343.29,342.08,346.21,344.47,339.77,340.48,334.01,335.85,333.07,329.27,L5
2010-01-05 21:57:48+00:00,,,286.34,300.06,334.41,344.29,345.85,355.27,347.89,343.69,333.27,346.37,349.40,,,358.09,356.70,,,,,,339.12,L7
2010-01-13 21:57:13+00:00,321.80,300.55,289.92,300.76,333.64,350.73,337.57,324.63,331.61,340.91,339.53,318.83,330.28,344.78,357.49,345.32,340.02,333.30,343.62,339.01,336.85,335.60,335.81,L5
2010-01-29 21:57:17+00:00,324.43,288.20,268.40,279.76,306.36,326.52,320.01,311.15,313.52,339.56,346.06,325.00,307.55,331.99,347.15,339.30,335.09,324.87,334.67,324.45,326.67,333.06,335.78,L5
2010-02-06 21:58:15+00:00,,283.06,291.15,318.38,333.31,349.17,356.99,,348.91,340.86,345.67,,,,366.26,374.90,357.78,361.53,353.90,356.56,354.34,365.51,,L7
2010-05-29 21:58:33+00:00,,,,,,,,,,,,,276.73,278.58,355.39,357.11,,,,,319.03,320.23,337.02,L7
2010-06-14 21:58:34+00:00,333.86,284.73,256.43,,294.26,335.05,,,,,,,261.49,281.59,313.56,328.95,329.50,320.02,321.11,318.91,315.39,324.73,,L7
2010-06-30 21:58:37+00:00,,,257.50,,285.51,340.86,335.97,,,,,,255.73,267.08,339.11,346.39,339.80,345.72,346.48,346.68,337.14,318.91,,L7
2010-10-04 21:58:41+00:00,329.44,,,292.08,309.29,319.55,300.53,300.46,308.32,327.48,333.89,338.98,356.15,,,,324.32,319.54,319.34,313.32,313.15,323.30,334.55,L7
2010-11-05 21:59:01+00:00,318.82,304.34,280.15,291.11,305.26,326.21,325.79,304.46,312.32,341.70,,,,345.25,354.27,342.78,338.03,329.94,330.25,321.61,323.06,337.64,344.71,L7
2010-11-21 21:59:14+00:00,313.83,291.08,285.52,289.83,,,323.34,318.91,318.90,343.64,340.79,331.10,327.64,340.64,353.44,341.49,344.80,,,324.29,324.48,331.72,337.97,L7
2010-12-07 21:59:24+00:00,,303.55,296.17,295.38,322.32,340.71,337.48,323.27,332.56,341.50,325.09,296.55,,,,,,,,,,,,L7
2010-12-31 21:56:20+00:00,320.81,,,259.14,,,,,303.47,,,,,,,,,,,,,,,L5
2011-01-16 21:56:21+00:00,329.03,311.80,297.34,,332.50,344.70,343.49,340.32,333.58,331.10,342.35,,342.06,355.10,355.53,360.39,346.37,330.69,328.63,333.45,337.98,342.40,337.01,L5
2011-01-24 21:59:47+00:00,337.48,321.50,,,346.65,360.02,342.20,343.84,351.62,346.96,341.20,,378.08,361.21,,,,337.14,339.49,344.75,348.42,353.60,339.02,L7
2011-02-09 21:59:51+00:00,,,,245.58,,,,,,,,,,,,,,,,,,,,L7
2011-03-29 22:00:02+00:00,322.98,306.65,279.76,,,335.20,349.81,333.86,320.39,,332.87,339.96,348.62,354.72,350.98,343.20,,,329.43,330.65,335.14,324.35,317.47,L7
2011-09-21 21:59:41+00:00,348.67,317.16,298.45,320.22,,,332.55,340.55,331.91,341.08,331.03,345.75,371.95,381.21,362.99,358.63,347.43,,,311.89,309.68,312.45,338.62,L7
2012-02-12 22:00:33+00:00,332.23,308.01,280.98,295.35,330.87,346.41,339.09,344.17,357.40,,,368.13,380.15,382.81,389.47,376.18,370.63,369.71,360.17,369.25,363.77,335.74,,L7
2012-03-15 22:00:33+00:00,320.94,282.59,270.47,281.31,310.95,,,344.54,345.41,349.76,344.49,361.38,367.09,362.46,371.81,364.43,369.19,350.68,,,353.42,341.73,344.36,L7
2012-04-16 22:00:29+00:00,310.11,276.15,266.36,281.46,282.17,325.81,327.86,326.28,,341.52,355.65,352.78,356.50,355.40,370.62,366.02,364.49,343.08,335.51,344.86,,,340.58,L7
2012-05-02 22:00:55+00:00,,297.88,274.47,294.37,303.87,333.73,335.62,335.57,333.56,354.28,361.75,358.76,,374.18,373.62,370.34,368.50,362.37,346.94,345.58,354.36,355.10,353.34,L7
2012-05-18 22:01:08+00:00,,,,,293.61,310.32,317.26,,,,284.05,,,,319.96,349.85,338.69,343.96,337.04,337.18,315.12,320.59,319.06,L7
2012-07-05 22:01:04+00:00,316.60,282.85,,271.26,296.15,317.25,,,,,294.06,,,,359.73,354.29,341.30,337.24,338.81,,,316.76,315.03,L7
2012-08-22 22:01:38+00:00,334.97,,,,,336.09,331.51,333.99,297.70,,324.46,337.76,346.75,,,,350.24,329.75,320.05,334.87,333.91,312.66,309.12,L7
2012-09-23 22:01:57+00:00,,,,,,383.48,363.47,359.70,341.47,337.38,351.62,383.45,389.09,,,358.35,400.84,364.55,,,341.35,356.17,317.32,L7
2013-03-02 22:02:34+00:00,304.53,266.87,264.06,271.49,,346.26,,,347.69,363.79,370.71,365.56,366.73,371.20,368.68,369.46,376.35,379.30,374.64,,,341.02,337.77,L7
2013-05-13 22:08:23+00:00,326.41,305.71,273.93,296.53,304.25,331.14,327.85,324.00,324.78,342.36,361.99,356.17,368.50,358.83,381.39,359.68,353.13,350.30,344.38,351.04,348.81,340.39,337.90,L8
2013-06-06 22:02:07+00:00,326.88,290.66,,,294.99,325.05,,,,,,,,,,,334.76,333.00,334.01,323.89,317.98,332.01,335.87,L7
2013-07-08 22:01:51+00:00,,,250.23,273.72,290.09,321.37,,,,,,,,,,,326.88,318.50,322.08,,,321.89,324.27,L7
2013-09-02 22:08:28+00:00,332.75,312.22,313.50,329.90,349.18,338.24,331.12,323.29,332.63,338.93,356.09,359.38,363.73,379.60,381.47,387.52,378.17,362.58,360.82,354.92,359.08,361.82,357.77,L8
2013-11-13 22:02:36+00:00,332.10,310.92,300.59,325.84,325.11,347.40,324.45,315.34,315.27,,,343.08,355.16,358.56,362.22,346.81,356.43,357.10,340.84,336.40,336.93,327.29,,L7
2013-11-21 22:08:01+00:00,327.30,312.87,312.98,327.38,355.25,346.81,330.27,312.30,323.42,335.12,356.83,349.98,354.46,365.08,385.44,351.24,369.21,365.52,346.78,352.94,343.60,341.27,331.53,L8
2013-12-15 22:02:45+00:00,,309.74,292.24,300.12,332.49,342.67,330.02,316.06,326.96,337.12,347.44,,,356.76,359.26,355.26,352.50,345.04,340.33,338.63,339.19,335.69,335.18,L7
2013-12-31 22:02:52+00:00,315.60,290.06,280.05,,,326.91,310.43,304.14,312.07,342.41,329.53,330.71,331.70,347.91,356.10,356.73,,,349.81,336.93,340.65,336.04,334.82,L7
2014-01-08 22:07:43+00:00,319.64,296.85,,293.27,320.15,334.18,321.72,324.37,317.71,312.10,310.13,329.86,339.45,339.87,334.58,341.39,,,,,,,,L8
2014-02-01 22:03:18+00:00,315.85,302.23,290.58,295.17,,336.66,331.17,,,346.00,346.11,323.67,321.88,339.11,358.68,354.80,351.11,345.72,345.50,334.79,,331.45,336.00,L7
2014-03-05 22:03:13+00:00,311.02,287.34,276.20,287.62,334.03,330.08,329.27,331.56,341.44,346.48,,,349.65,352.49,361.97,358.13,363.39,354.59,351.65,350.89,356.34,346.95,337.01,L7
2014-03-21 22:03:20+00:00,,,287.29,284.51,316.43,344.34,342.22,346.76,,,,354.90,355.64,351.69,353.17,358.38,363.12,356.01,354.39,350.09,342.95,,,L7
2014-04-22 22:03:36+00:00,341.77,303.22,,,320.28,320.39,320.76,316.99,312.39,307.43,305.20,344.09,346.58,328.21,347.66,,,335.52,341.60,344.70,,,,L7
2014-04-30 22:06:10+00:00,321.76,296.70,278.93,290.92,302.54,337.60,341.45,320.22,325.41,217.08,297.10,280.58,286.84,298.89,348.79,352.27,346.50,338.18,345.63,339.36,338.35,337.60,337.95,L8
2014-05-08 22:03:40+00:00,331.53,309.80,,283.07,,318.84,328.42,297.77,162.10,171.92,,,270.74,258.17,342.48,,316.08,,,,,349.18,338.51,L7
2014-05-24 22:03:47+00:00,310.39,,,245.52,263.12,293.34,,,,,,233.32,,234.63,,,,,,,,,,L7
2014-06-01 22:06:02+00:00,329.16,302.30,256.88,,291.30,330.41,323.74,,,186.02,257.83,268.22,269.54,270.63,346.86,349.98,343.69,339.90,340.72,337.52,,,,L8
2014-07-03 22:06:14+00:00,323.29,301.25,245.70,268.21,273.63,320.40,,,156.91,156.39,231.96,249.75,261.35,261.15,314.09,311.25,316.60,319.93,314.01,336.11,336.74,322.87,308.90,L8
2014-07-27 22:04:02+00:00,,300.13,264.86,285.17,296.84,327.51,327.15,,191.47,,,,,293.36,339.85,350.25,338.26,324.31,331.86,323.02,320.46,339.30,335.70,L7
2014-08-04 22:06:26+00:00,325.63,293.25,,284.67,282.75,313.41,303.27,280.54,153.79,159.42,218.57,252.76,268.31,258.96,290.58,,,,,,,,,L8
2014-08-12 22:04:05+00:00,,,,282.21,293.98,317.83,,,193.93,,,266.99,265.27,289.24,322.52,,326.95,331.87,,,,326.21,316.59,L7
2014-08-20 22:06:30+00:00,322.73,299.27,268.11,281.56,283.26,315.96,305.76,302.62,169.12,169.97,238.67,274.26,321.70,293.98,348.35,363.04,344.15,338.02,323.61,335.51,322.50,311.32,332.54,L8
2014-08-28 22:04:03+00:00,,,300.56,313.74,336.65,345.79,326.75,319.91,215.65,226.96,299.80,312.47,,,365.18,373.72,355.76,349.31,348.05,339.50,329.34,333.40,346.41,L7
2014-09-29 22:04:16+00:00,331.46,305.11,295.78,320.11,333.33,344.42,332.95,333.45,335.27,334.94,,,346.67,348.62,344.74,345.05,340.96,340.41,344.55,335.69,324.63,333.17,,L7
2014-10-31 22:04:35+00:00,,,299.94,292.43,315.41,336.34,329.07,336.04,319.29,298.19,288.78,,,,,,,,,,,,327.40,L7
2014-12-02 22:04:48+00:00,328.15,293.65,292.80,297.67,331.85,351.05,350.27,341.76,,,345.66,355.41,355.58,364.55,359.37,355.06,340.23,341.00,344.63,335.33,,,,L7
2015-01-03 22:04:58+00:00,313.21,293.01,279.62,292.23,325.48,333.65,328.27,327.66,334.82,360.09,,,,356.41,364.95,361.24,354.11,358.29,351.93,343.32,336.59,333.62,332.79,L7
2015-01-27 22:06:23+00:00,312.04,283.50,282.84,300.31,323.42,351.33,349.57,354.99,346.04,343.39,351.15,368.59,374.77,375.59,369.60,364.84,379.93,376.97,370.24,366.71,378.95,375.60,365.85,L8
2015-02-12 22:06:15+00:00,309.40,279.91,,,325.13,347.09,346.16,343.58,337.29,337.60,344.70,371.25,363.38,372.42,367.76,363.56,367.10,379.11,372.63,366.45,,380.05,375.15,L8
2015-02-28 22:06:12+00:00,318.82,286.70,259.94,285.92,321.24,348.94,349.66,351.23,351.92,346.71,369.51,373.83,373.23,378.66,384.46,379.11,375.32,381.95,392.81,385.84,385.51,390.98,388.34,L8
2015-04-01 22:05:49+00:00,311.36,288.22,274.55,286.27,296.80,334.55,333.96,338.76,330.21,,380.27,360.25,358.53,377.17,368.64,370.46,,,363.02,358.12,366.00,370.98,365.57,L8
2015-06-04 22:05:36+00:00,323.15,312.79,261.10,,294.40,337.16,,,,,,,,,370.98,376.53,377.25,355.68,360.17,345.97,337.59,333.84,332.11,L8
2015-07-22 22:06:01+00:00,323.84,295.57,245.63,,342.92,361.17,356.69,356.47,352.60,342.15,,362.58,357.71,,350.95,345.78,343.74,336.70,337.83,338.72,330.90,317.94,330.00,L8
2015-08-15 22:06:16+00:00,,296.25,264.63,290.96,,,346.26,316.72,,,,,,,329.95,335.30,332.90,,,,324.35,327.72,320.58,L7
2015-09-24 22:06:25+00:00,315.90,300.01,311.22,324.67,,361.74,354.04,349.99,347.17,340.71,347.88,355.34,360.58,352.18,344.02,357.13,347.97,355.01,335.30,341.73,335.51,327.43,318.89,L8
2015-12-13 22:06:33+00:00,310.12,291.09,279.61,286.50,319.31,333.53,344.12,337.39,354.82,367.68,372.43,346.61,334.70,350.06,359.54,371.94,368.55,,318.97,340.51,348.45,354.90,347.47,L8
