dates,satname,nzd0260-0000,nzd0260-0001,nzd0260-0002,nzd0260-0003,nzd0260-0004,nzd0260-0005,nzd0260-0006,nzd0260-0007,nzd0260-0008,nzd0260-0009,nzd0260-0010,nzd0260-0011,nzd0260-0012,nzd0260-0013,nzd0260-0014,nzd0260-0015,nzd0260-0016,nzd0260-0017,nzd0260-0018,nzd0260-0019,nzd0260-0020,nzd0260-0021,nzd0260-0022
2003-11-26 21:44:54+00:00,L5,311.35,287.30,273.68,273.83,295.25,308.24,290.95,285.97,272.64,281.36,242.24,269.62,289.01,306.86,308.14,315.55,325.61,332.35,,,,,
2003-12-04 21:55:07+00:00,L7,,,298.67,300.68,327.08,338.55,324.74,315.78,318.32,318.37,313.65,322.66,333.19,,,355.11,350.37,342.82,341.34,334.73,319.78,323.23,325.69
2004-01-21 21:55:26+00:00,L7,305.10,282.73,266.95,286.80,319.84,,,309.92,302.78,306.15,300.81,307.92,326.45,334.96,331.62,331.09,328.48,,,,309.35,314.59,311.44
2004-02-22 21:55:31+00:00,L7,593.77,616.06,,250.28,267.01,,,,,,208.11,241.00,245.18,265.12,289.12,254.88,294.78,,,,272.88,267.89,267.28
2004-03-09 21:55:39+00:00,L7,327.73,297.02,279.26,286.38,311.88,319.98,306.60,307.46,,,284.63,321.03,328.09,326.80,334.25,335.41,331.90,339.02,325.07,324.41,325.06,,
2004-03-17 21:45:32+00:00,L5,321.55,290.58,271.01,285.90,291.10,317.89,311.01,306.41,306.63,292.90,256.53,297.96,323.00,314.79,339.96,334.78,331.69,328.56,324.24,323.63,317.19,318.49,312.96
2004-03-25 21:55:42+00:00,L7,321.95,292.48,258.87,288.22,328.21,,,341.90,342.52,339.63,335.83,339.82,345.68,353.55,352.43,359.43,358.52,352.04,,,346.81,334.06,323.07
2004-04-18 21:46:13+00:00,L5,316.63,279.63,256.58,271.98,291.86,319.86,295.86,298.34,173.39,194.62,251.90,267.70,280.87,281.52,314.01,317.62,323.36,326.31,313.22,304.18,309.32,314.58,314.56
2004-05-20 21:47:08+00:00,L5,329.32,288.54,258.02,276.12,288.63,316.04,,,,,,,,,,,,,,,,,
2004-06-21 21:48:04+00:00,L5,324.96,303.29,290.43,303.15,313.06,311.81,300.78,302.26,311.75,319.19,316.95,317.73,325.85,336.04,356.52,,339.81,334.18,312.29,304.66,,305.35,302.88
2004-06-29 21:55:27+00:00,L7,583.55,614.99,,267.96,273.57,288.01,,,,186.54,241.05,249.17,273.14,266.84,296.20,277.51,,,274.08,,,299.45,292.69
2004-07-07 21:48:33+00:00,L5,329.07,299.42,246.01,268.98,285.63,306.21,,,165.11,174.88,242.38,254.65,262.26,265.89,304.70,314.35,321.90,314.44,304.17,305.10,294.37,308.03,304.60
2004-07-23 21:48:56+00:00,L5,334.79,300.60,252.25,265.31,284.57,336.15,,157.36,170.02,180.90,249.63,262.98,267.43,268.65,343.55,341.96,342.94,334.08,345.20,320.88,308.74,331.93,343.87
2004-08-16 21:55:14+00:00,L7,323.49,299.12,254.64,283.65,279.87,319.24,273.52,,,,,270.14,273.44,276.27,304.77,298.84,314.42,315.64,306.41,297.39,305.63,305.21,
2004-08-24 21:49:41+00:00,L5,,,,,,349.03,344.44,338.81,324.24,339.63,353.11,353.91,345.06,286.28,325.75,348.49,339.11,343.26,327.45,324.35,341.00,351.55,345.21
2004-09-25 21:50:31+00:00,L5,325.17,303.14,291.22,301.30,320.13,333.71,331.78,326.25,320.94,320.76,332.18,340.93,343.40,332.53,337.84,335.97,338.54,329.93,328.57,320.00,305.75,305.37,315.39
2004-11-04 21:55:19+00:00,L7,,,324.13,336.36,342.11,372.95,353.10,360.41,353.55,356.95,361.61,,,416.31,424.48,389.47,380.46,388.10,372.72,365.06,341.89,339.86,355.35
2004-11-20 21:55:25+00:00,L7,334.91,314.53,308.99,321.21,331.69,339.32,341.80,338.57,331.42,,,337.61,354.52,360.50,367.48,350.58,349.21,344.44,340.77,332.54,334.43,336.09,
2004-12-06 21:55:35+00:00,L7,,,,,,,,,328.36,,346.06,352.02,361.61,371.02,,,333.43,342.42,349.97,337.39,334.40,332.47,320.17
2005-01-31 21:52:45+00:00,L5,326.47,312.73,299.33,322.67,341.71,352.47,365.93,347.18,360.27,368.34,366.82,370.77,370.30,382.05,393.58,382.89,379.98,363.51,342.82,334.95,338.90,354.03,363.38
2005-02-08 21:55:59+00:00,L7,,,269.39,282.53,293.60,305.58,299.02,304.88,283.63,297.05,259.11,325.65,317.74,,,321.94,326.19,320.85,315.49,309.15,311.72,310.67,308.91
2005-02-16 21:53:01+00:00,L5,336.15,310.28,301.26,289.23,319.91,335.42,332.59,333.11,335.13,363.01,369.68,368.93,361.57,375.82,378.00,380.02,359.32,350.11,347.58,340.04,337.26,308.97,284.58
2005-02-24 21:56:05+00:00,L7,303.62,273.55,267.12,283.10,305.46,319.61,321.81,315.92,312.03,323.88,325.55,,,321.03,337.37,340.25,326.70,322.66,314.17,323.79,325.36,318.57,317.94
2005-03-04 21:53:16+00:00,L5,313.24,282.58,267.57,287.30,312.78,332.00,333.49,326.97,335.44,346.21,346.49,354.87,354.81,357.30,369.23,370.10,355.87,345.10,337.28,343.57,338.16,330.28,330.57
2005-04-13 21:56:00+00:00,L7,585.17,616.52,211.53,,,289.75,,,,,238.29,235.78,239.26,250.26,286.67,,,,261.52,,,,
2005-08-03 21:55:49+00:00,L7,,,229.33,,282.58,313.48,,,,173.81,245.85,264.27,257.75,,,298.34,311.81,310.20,311.08,313.76,318.16,312.79,304.00
2005-08-19 21:55:44+00:00,L7,309.50,276.60,257.79,271.84,,,,,174.72,207.54,252.37,278.08,280.68,281.59,310.89,313.86,313.53,,,310.09,312.91,316.63,308.64
2005-09-12 21:54:34+00:00,L5,338.54,311.24,,,326.06,334.80,319.08,324.10,313.09,305.65,343.73,332.15,340.44,364.16,370.64,366.90,361.26,351.98,356.18,351.53,346.38,338.64,322.89
2005-09-20 21:55:30+00:00,L7,304.31,274.87,264.83,278.99,284.65,317.88,287.54,,,206.75,263.67,300.07,302.84,311.21,331.37,326.44,319.78,318.64,321.66,326.78,,,
2005-09-28 21:54:32+00:00,L5,327.17,296.77,273.68,295.53,310.41,323.82,288.65,282.24,168.22,171.24,216.00,226.66,,,,,,,,,,,
2005-10-22 21:55:39+00:00,L7,323.13,311.29,300.03,291.60,,,328.98,321.01,331.20,330.21,351.18,359.38,360.59,360.32,366.17,356.82,342.00,,,343.07,352.27,349.43,321.16
2005-10-30 21:54:27+00:00,L5,321.66,293.86,279.56,289.77,316.68,315.14,295.28,289.40,281.37,293.26,301.99,315.27,336.90,348.83,341.79,338.33,340.75,338.23,315.29,316.29,322.50,317.05,299.29
2005-11-15 21:54:49+00:00,L5,311.31,281.88,269.92,276.94,292.46,313.39,285.80,291.99,279.12,285.83,268.26,295.38,308.81,321.11,331.95,327.08,326.63,320.30,317.44,308.03,306.48,307.33,294.49
2006-01-10 21:56:16+00:00,L7,319.98,300.71,285.67,,,,318.12,320.82,317.11,321.30,324.43,337.97,347.55,356.25,362.85,356.63,,,333.08,346.77,342.33,332.57,332.09
2006-01-26 21:56:24+00:00,L7,306.99,288.54,263.87,279.71,296.17,324.74,313.04,304.10,,,,299.09,320.80,319.25,326.74,323.96,338.42,332.50,320.08,322.74,320.29,315.86,
2006-02-03 21:56:42+00:00,L5,342.99,317.14,320.78,332.81,346.63,363.33,358.37,354.30,345.13,359.82,365.58,353.19,350.79,367.58,394.33,394.03,399.84,382.56,387.29,368.12,358.14,351.92,368.25
2006-03-07 21:57:23+00:00,L5,328.26,281.45,264.07,280.01,321.83,345.27,344.03,338.24,332.03,330.89,327.31,336.30,343.16,343.82,339.11,353.75,360.74,360.89,358.42,365.97,366.38,353.46,352.47
2006-03-15 21:56:31+00:00,L7,326.91,278.93,275.51,278.80,281.97,313.52,297.49,298.24,,,261.46,285.37,302.49,300.65,315.63,317.81,329.48,332.30,332.92,339.19,328.70,,
2006-03-31 21:56:30+00:00,L7,314.22,286.95,268.37,281.10,282.10,310.35,303.26,,,195.31,257.03,298.92,319.48,308.61,333.24,334.92,334.85,338.52,340.09,342.32,,,
2006-05-18 21:56:30+00:00,L7,333.94,311.82,,,283.01,342.08,341.55,,168.82,177.78,252.39,268.94,274.16,273.46,365.59,,,357.42,352.76,357.30,353.44,352.48,345.88
2006-06-19 21:56:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 21:59:12+00:00,L5,328.06,298.22,253.02,265.74,282.55,312.62,,,165.26,179.71,252.33,266.79,273.29,266.95,335.27,320.09,323.97,316.76,313.12,315.08,309.56,306.48,308.62
2006-07-13 21:59:26+00:00,L5,313.85,272.67,252.75,261.78,280.86,300.36,,154.99,166.90,184.57,251.81,265.45,265.11,261.51,313.96,322.00,319.32,314.51,312.89,315.25,309.14,304.70,302.85
2006-07-21 21:56:09+00:00,L7,588.25,293.44,240.51,,281.44,324.02,,,,,,255.97,259.60,265.78,337.18,326.92,,,,,,304.68,
2006-10-09 21:55:48+00:00,L7,591.17,616.11,,239.63,,259.68,,,,,,,,,,,,642.06,633.90,626.61,,,
2006-11-02 22:00:44+00:00,L5,327.20,306.48,297.10,295.67,320.98,332.22,332.99,327.52,329.01,328.42,346.24,348.62,353.27,360.32,362.32,353.82,348.29,349.41,351.57,346.86,341.23,348.47,335.84
2007-02-06 22:01:24+00:00,L5,,,,,,363.15,355.42,344.00,342.63,364.93,363.03,360.40,352.78,365.18,375.36,362.69,384.19,378.75,364.48,368.68,366.01,357.02,354.74
2007-03-18 21:56:57+00:00,L7,297.13,237.11,,,265.09,304.08,287.07,307.18,309.01,311.06,314.62,323.84,,,,,,,,,,,329.87
2007-04-19 21:56:55+00:00,L7,317.32,274.71,257.34,272.84,,,333.45,323.75,302.44,182.89,324.07,333.59,327.89,345.06,343.19,349.46,343.68,,,337.05,333.34,331.37,334.74
2007-09-26 21:56:11+00:00,L7,316.44,285.45,,,322.43,346.13,337.85,340.65,333.26,333.69,340.32,340.11,345.81,348.91,350.84,,,348.35,345.36,347.06,344.52,340.77,332.82
2007-10-28 21:56:22+00:00,L7,292.03,268.42,268.18,277.34,312.77,336.29,324.33,324.94,316.99,309.94,310.21,,,323.59,328.42,323.31,318.67,321.13,313.96,313.51,311.42,311.31,312.84
2007-12-31 21:56:47+00:00,L7,323.66,308.46,305.53,324.92,354.37,374.43,373.27,,,373.54,391.09,389.34,383.46,386.33,395.62,395.85,390.26,396.31,395.32,,,,389.64
2008-02-01 21:56:45+00:00,L7,,,281.19,299.66,328.75,348.77,345.53,339.80,339.78,344.70,362.39,354.77,,,374.00,375.49,369.00,374.36,372.82,367.28,372.38,375.17,378.38
2008-03-03 22:02:51+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,
2008-03-20 21:56:34+00:00,L7,,,269.83,281.39,303.99,334.23,333.39,321.69,329.37,325.73,336.99,338.53,,,348.60,355.41,354.06,350.92,347.97,341.06,353.96,356.71,353.50
2008-04-05 21:56:34+00:00,L7,,,271.40,,,318.54,312.94,300.27,267.77,278.64,272.85,291.46,,,,304.97,319.19,,,,,,
2008-08-27 21:55:30+00:00,L7,331.72,307.12,,,289.91,327.19,317.98,310.38,176.06,191.20,253.67,279.23,286.60,284.69,289.56,,,315.33,321.63,314.86,313.94,314.34,311.67
2008-12-25 21:50:58+00:00,L5,237.28,235.33,,241.09,259.01,288.49,298.12,305.56,299.71,307.89,315.87,328.97,331.26,335.97,329.57,332.78,336.23,329.69,316.93,315.86,321.62,316.66,314.86
2009-01-26 21:51:48+00:00,L5,311.91,277.43,258.85,267.52,274.75,302.41,299.55,291.91,281.31,294.90,288.25,315.17,321.77,327.93,321.02,317.00,316.38,,,,,,
2009-03-23 21:56:39+00:00,L7,313.90,256.89,230.01,,,287.97,,,165.05,173.26,234.63,259.41,257.41,266.55,293.80,,,287.21,283.36,278.35,280.75,275.48,271.93
2009-07-29 21:56:40+00:00,L7,,,,,,,,,,,,,,,421.91,430.77,394.91,409.34,410.80,439.70,452.65,,328.45
2009-12-12 21:57:01+00:00,L5,,,,,,329.75,304.22,271.24,324.91,322.77,321.37,333.02,341.18,342.67,341.28,345.48,343.85,339.27,339.86,333.54,335.41,332.50,328.60
2010-01-05 21:57:48+00:00,L7,,,290.42,303.83,340.17,350.05,352.85,358.24,356.80,357.69,349.60,353.37,353.03,,,367.00,364.24,,,,,,347.29
2010-01-13 21:57:13+00:00,L5,314.01,286.02,280.84,292.38,320.82,337.91,322.00,318.02,311.79,309.77,303.20,303.26,322.21,328.01,335.69,325.50,323.25,319.67,326.85,326.19,324.74,320.03,317.64
2010-01-29 21:57:17+00:00,L5,312.14,265.27,254.07,266.53,286.12,306.28,295.44,300.73,282.25,290.42,288.73,300.43,294.81,305.53,312.75,308.03,308.63,303.37,308.21,304.21,307.56,308.49,307.11
2010-02-06 21:58:15+00:00,L7,,293.19,297.48,324.23,342.25,358.11,367.85,356.04,362.73,362.57,371.00,379.97,,,381.46,388.72,369.47,371.03,365.59,365.50,362.78,376.37,391.29
2010-05-29 21:58:33+00:00,L7,,,,,,,,,,174.84,243.70,256.25,268.21,260.89,332.39,336.20,,,,,306.25,303.80,317.85
2010-06-14 21:58:34+00:00,L7,326.22,270.46,247.51,,281.67,322.46,,,,,,255.53,253.56,265.13,292.16,309.50,313.04,306.65,304.65,306.32,303.50,309.44,
2010-06-30 21:58:37+00:00,L7,584.19,617.60,255.67,,282.92,338.27,332.83,,,,,,254.10,263.70,334.71,342.39,336.42,342.97,343.10,344.09,334.70,315.77,
2010-10-04 21:58:41+00:00,L7,329.37,,,292.00,309.17,319.43,300.39,300.40,308.14,327.19,333.56,338.84,356.08,,,,324.17,319.41,319.19,313.20,313.04,323.16,334.38
2010-11-05 21:59:01+00:00,L7,308.03,284.21,267.57,279.49,287.50,308.45,304.22,295.31,284.87,298.56,,,,322.02,324.07,315.33,314.80,311.07,307.02,303.85,306.28,316.07,319.54
2010-11-21 21:59:14+00:00,L7,304.19,273.08,274.27,279.45,,,304.05,310.73,294.35,305.07,295.79,311.81,317.64,319.87,326.44,316.94,324.03,,,308.41,309.48,312.43,315.47
2010-12-07 21:59:24+00:00,L7,,287.02,285.84,285.84,307.73,326.12,319.77,315.75,310.01,306.07,283.76,278.84,,,,,,,,,,,
2010-12-31 21:56:20+00:00,L5,320.45,245.09,243.75,258.76,273.28,285.64,189.15,272.22,302.56,,,,,,,,,,,,,,
2011-01-16 21:56:21+00:00,L5,326.96,307.93,294.92,297.18,329.09,341.29,339.35,338.56,328.31,322.81,332.68,336.27,339.91,350.64,349.73,355.12,341.91,327.06,324.17,330.04,334.76,338.26,332.18
2011-01-24 21:59:47+00:00,L7,340.12,326.43,,,351.00,364.37,347.49,346.08,358.35,357.53,353.53,350.50,380.82,366.90,,,,341.77,345.18,349.10,352.53,358.89,345.19
2011-02-09 21:59:51+00:00,L7,592.08,616.73,,248.20,274.80,,,,,168.15,218.06,235.77,260.00,264.70,290.53,,279.66,278.34,,,275.62,274.13,269.67
2011-03-29 22:00:02+00:00,L7,322.69,306.12,279.43,,,334.73,349.24,333.62,319.66,206.54,331.54,339.39,348.32,354.10,350.18,342.47,,,328.81,330.18,334.70,323.78,316.80
2011-09-21 21:59:41+00:00,L7,354.46,327.96,305.20,326.45,,,344.12,345.46,346.64,364.22,358.03,357.32,377.95,393.67,379.19,373.36,359.89,,,321.42,318.68,324.02,352.12
2012-02-12 22:00:33+00:00,L7,333.87,311.08,282.90,297.12,333.58,349.12,342.38,345.56,361.58,,,371.42,381.85,386.35,394.07,380.36,374.17,372.59,363.71,371.96,366.33,339.03,
2012-03-15 22:00:33+00:00,L7,326.94,293.79,277.47,287.77,320.83,,,349.63,360.68,373.76,372.49,373.38,373.31,375.38,388.61,379.70,382.11,361.18,,,362.75,353.73,358.36
2012-04-16 22:00:29+00:00,L7,309.97,275.88,266.19,281.31,281.93,325.57,327.57,326.16,,340.95,354.98,352.49,356.35,355.09,370.22,365.66,364.18,342.83,335.20,344.62,,,340.25
2012-05-02 22:00:55+00:00,L7,,298.55,274.89,294.75,304.46,334.32,336.33,335.87,334.47,355.71,363.42,359.47,,374.95,374.62,371.25,369.27,362.99,347.71,346.17,354.92,355.81,354.17
2012-05-18 22:01:08+00:00,L7,582.21,611.61,,,284.08,300.79,305.69,,171.33,203.61,257.05,277.90,272.25,270.18,303.76,335.12,326.23,333.84,324.58,327.65,306.12,309.02,305.56
2012-07-05 22:01:04+00:00,L7,307.67,266.18,,261.64,281.44,302.54,,,,166.00,252.39,253.94,257.96,279.97,334.73,331.56,322.07,321.61,319.58,,,298.90,294.20
2012-08-22 22:01:38+00:00,L7,337.04,,,325.10,351.03,339.50,335.65,335.75,302.97,190.04,334.13,341.90,348.90,,,,354.70,333.38,324.51,338.28,337.13,316.80,313.95
2012-09-23 22:01:57+00:00,L7,,,,361.90,379.81,395.60,378.18,365.94,360.20,366.81,385.95,398.16,396.72,,,377.08,416.69,377.42,,,352.79,370.88,334.49
2013-03-02 22:02:34+00:00,L7,305.39,268.47,265.06,272.41,,347.67,,,349.87,367.22,374.71,367.27,367.62,373.05,371.08,371.64,378.20,380.80,376.49,,,342.73,339.77
2013-05-13 22:08:23+00:00,L8,322.27,297.98,269.10,292.07,297.43,324.32,319.56,320.48,314.23,325.79,342.66,347.88,364.20,349.91,369.79,349.13,344.21,343.05,335.46,344.22,342.37,332.10,328.23
2013-06-06 22:02:07+00:00,L7,320.67,279.06,,,284.75,314.81,,,168.66,177.28,249.68,272.50,279.71,275.08,,,321.38,322.12,320.63,313.65,308.31,319.58,321.37
2013-07-08 22:01:51+00:00,L7,582.33,611.41,240.06,264.34,275.74,307.02,,,164.13,177.35,250.42,254.48,257.61,254.50,294.67,292.27,308.11,303.25,303.31,,,304.46,303.94
2013-09-02 22:08:28+00:00,L8,329.39,305.95,309.58,326.28,343.65,332.71,324.41,320.44,324.08,325.50,340.42,352.67,360.25,372.37,372.07,378.97,370.94,356.71,353.59,349.39,353.86,355.11,349.94
2013-11-13 22:02:36+00:00,L7,332.67,311.99,301.26,326.46,326.05,348.34,325.59,315.82,316.72,,,344.22,355.75,359.79,363.82,348.26,357.66,358.10,342.07,337.34,337.82,328.43,
2013-11-21 22:08:01+00:00,L8,323.66,306.07,308.73,323.46,349.25,340.81,322.98,309.21,314.15,320.55,339.83,342.69,350.68,357.23,375.24,341.97,361.36,359.15,338.93,346.94,337.93,333.98,323.03
2013-12-15 22:02:45+00:00,L7,,295.87,283.57,292.12,320.25,330.43,315.16,309.76,308.05,307.41,312.77,,,340.76,338.46,336.35,336.50,332.04,324.33,326.39,327.63,320.83,317.85
2013-12-31 22:02:52+00:00,L7,304.31,268.99,266.88,,,308.32,287.86,294.56,283.34,297.27,276.86,308.14,320.00,323.60,324.50,328.00,,,325.50,318.34,323.09,313.47,308.49
2014-01-08 22:07:43+00:00,L8,326.50,309.65,,300.65,331.44,345.47,335.43,330.19,335.16,339.53,342.13,343.57,346.56,354.64,353.78,358.84,,,,,,,
2014-02-01 22:03:18+00:00,L7,304.99,281.96,277.91,283.48,,318.78,309.46,,,302.57,295.44,301.96,310.62,315.73,328.28,327.16,327.73,326.72,322.12,316.91,,309.74,310.67
2014-03-05 22:03:13+00:00,L7,310.88,287.07,276.03,287.47,333.79,329.84,328.98,331.44,341.08,345.91,,,349.50,352.18,361.57,357.77,363.08,354.34,351.34,350.65,356.12,346.66,336.68
2014-03-21 22:03:20+00:00,L7,592.80,617.49,287.87,285.05,317.25,345.16,343.22,347.18,,,,355.90,356.16,352.77,354.57,359.65,364.20,356.89,355.47,350.91,343.73,,
2014-04-22 22:03:36+00:00,L7,349.06,316.82,,,332.28,332.39,335.33,323.17,330.94,336.57,339.20,358.66,354.14,343.90,368.06,,,348.27,357.29,356.70,,,
2014-04-30 22:06:10+00:00,L8,311.47,277.50,266.93,279.84,285.60,320.66,320.88,311.49,299.23,175.94,249.10,260.01,276.17,276.74,319.99,326.09,324.35,320.18,323.48,322.42,322.35,317.03,313.95
2014-05-08 22:03:40+00:00,L7,335.82,317.80,,287.69,,325.90,336.99,301.41,173.01,189.06,,,275.18,267.40,354.48,313.36,325.31,,,,,357.75,348.51
2014-05-24 22:03:47+00:00,L7,311.32,,,246.52,264.65,294.87,,,,,215.12,235.18,229.77,236.63,,,,,,,,,
2014-06-01 22:06:02+00:00,L8,326.16,296.70,253.38,,286.36,325.47,317.74,,,174.02,243.83,262.22,266.43,264.17,338.46,342.34,337.23,334.65,334.26,332.58,,,
2014-07-03 22:06:14+00:00,L8,326.36,306.98,249.28,271.52,278.69,325.46,,,164.73,168.68,246.29,255.89,264.54,267.77,322.69,319.07,323.22,325.30,320.63,341.17,341.52,329.01,316.07
2014-07-27 22:04:02+00:00,L7,,283.33,254.36,275.48,282.02,312.69,309.15,,168.56,190.97,250.22,,,273.98,314.65,327.34,318.88,308.56,312.48,308.20,306.46,321.30,314.70
2014-08-04 22:06:26+00:00,L8,332.63,306.32,,292.21,294.28,324.94,317.27,286.48,171.61,187.42,251.24,266.76,275.57,274.04,310.18,,,178.44,,,,,
2014-08-12 22:04:05+00:00,L7,581.79,614.43,,271.06,276.92,300.77,,,167.57,171.32,238.50,246.28,254.53,266.93,293.52,281.43,304.64,313.74,,,,305.50,292.42
2014-08-20 22:06:30+00:00,L8,325.23,303.94,271.03,284.25,287.38,320.08,310.76,304.74,175.48,179.97,250.34,279.26,324.29,299.36,355.35,369.40,349.53,342.40,328.99,339.63,326.39,316.32,338.37
2014-08-28 22:04:03+00:00,L7,,,293.48,307.20,326.65,335.79,314.61,314.76,200.20,202.67,271.47,300.33,,,348.18,358.27,342.68,338.69,334.97,329.50,319.90,321.26,332.24
2014-09-29 22:04:16+00:00,L7,332.60,307.24,297.11,321.34,335.21,346.30,335.24,334.42,338.18,339.51,,,347.86,351.08,347.94,347.96,343.42,342.41,347.01,337.57,326.41,335.46,
2014-10-31 22:04:35+00:00,L7,,,309.19,300.97,328.47,349.40,344.93,342.77,339.47,329.90,325.78,,,,,,,,,,,,345.90
2014-12-02 22:04:48+00:00,L7,329.08,295.38,293.88,298.67,333.38,352.58,352.13,342.55,,,349.99,357.27,356.54,366.55,361.97,357.42,342.23,342.62,346.63,336.86,,,
2015-01-03 22:04:58+00:00,L7,304.85,277.41,269.87,283.23,311.72,319.89,311.56,320.57,313.55,326.66,,,,338.41,341.55,339.97,336.11,343.66,333.93,329.56,323.59,316.91,313.29
2015-01-27 22:06:23+00:00,L8,319.04,296.57,291.01,307.85,334.95,362.86,363.57,360.93,363.86,371.39,383.82,382.59,382.03,390.67,389.20,382.66,395.01,389.22,385.32,378.24,389.84,389.60,382.18
