dates,nzd0260-0000,nzd0260-0001,nzd0260-0002,nzd0260-0003,nzd0260-0004,nzd0260-0005,nzd0260-0006,nzd0260-0007,nzd0260-0008,nzd0260-0009,nzd0260-0010,nzd0260-0011,nzd0260-0012,nzd0260-0013,nzd0260-0014,nzd0260-0015,nzd0260-0016,nzd0260-0017,nzd0260-0018,nzd0260-0019,nzd0260-0020,nzd0260-0021,nzd0260-0022,satname
2002-02-16 21:55:18+00:00,340.87,316.11,303.21,324.18,342.69,355.89,350.66,342.36,338.76,342.84,345.15,,368.06,378.48,375.85,369.60,363.10,357.53,366.22,367.52,376.23,375.94,360.47,L7
2002-08-27 21:54:24+00:00,337.93,312.98,,283.88,,318.75,303.79,307.34,,,,282.37,,,333.00,339.76,332.42,320.49,322.81,329.56,324.97,312.66,303.16,L7
2002-10-14 21:54:07+00:00,339.05,312.70,308.15,283.88,347.31,333.28,320.36,316.70,327.63,322.89,337.91,282.37,348.87,361.47,348.21,342.90,338.18,332.18,327.31,332.89,321.02,315.31,305.91,L7
2002-12-01 21:54:40+00:00,337.65,315.69,305.92,283.88,351.89,341.19,329.91,322.38,333.69,337.44,344.70,282.37,342.25,357.58,353.32,349.64,344.59,339.19,333.29,330.82,318.96,317.08,314.23,L7
2003-01-18 21:54:54+00:00,331.35,312.13,299.13,292.81,335.64,333.97,329.91,317.48,325.14,338.99,347.20,282.37,337.59,349.96,351.35,346.67,344.39,335.45,330.43,325.71,315.82,318.15,316.54,L7
2003-02-19 21:55:06+00:00,323.46,302.28,288.67,280.56,323.30,327.24,329.91,317.48,325.14,338.99,347.20,272.22,337.59,349.96,342.81,346.67,339.67,329.70,325.05,320.05,311.23,312.86,311.35,L7
2003-04-24 21:55:10+00:00,314.10,292.23,279.05,278.65,317.34,326.92,343.37,327.31,325.73,339.23,348.82,262.06,343.50,352.82,345.51,351.72,344.60,335.56,331.99,323.51,315.78,319.21,319.74,L7
2003-07-21 21:42:57+00:00,314.07,278.30,253.20,264.91,294.21,311.96,337.72,345.40,329.40,323.62,342.76,253.43,312.88,370.03,340.90,354.64,342.30,341.54,337.53,336.70,332.31,325.94,321.53,L5
2003-07-29 21:54:53+00:00,318.38,282.79,255.34,269.89,294.55,314.61,337.72,345.40,329.40,323.62,317.42,264.11,302.25,370.03,337.78,353.40,342.37,340.72,338.24,339.81,332.31,325.94,321.53,L7
2003-11-18 21:55:03+00:00,339.94,296.70,267.20,288.16,300.06,318.90,324.63,323.25,328.56,327.49,302.48,265.13,270.06,359.88,341.11,355.22,346.21,349.51,346.47,345.25,343.08,346.13,338.88,L7
2003-11-26 21:44:54+00:00,333.97,296.55,270.19,285.85,300.80,318.18,312.50,306.61,306.60,313.86,302.48,269.77,278.01,359.88,336.17,348.30,343.60,347.28,346.47,345.25,343.08,346.13,338.88,L5
2003-12-04 21:55:07+00:00,333.97,296.55,276.09,289.00,306.34,322.53,317.15,309.91,311.23,316.50,307.53,269.77,278.01,359.88,336.17,350.10,345.32,346.69,345.65,342.97,335.76,339.07,335.15,L7
2004-01-21 21:55:26+00:00,329.90,300.45,285.70,296.79,319.61,328.79,317.15,312.41,316.62,325.70,319.60,282.26,287.44,360.11,331.68,351.32,346.16,343.41,343.62,339.60,326.63,337.45,334.82,L7
2004-02-22 21:55:31+00:00,329.44,301.85,291.69,291.55,325.63,330.87,317.15,312.41,316.62,325.70,328.77,267.81,293.90,360.11,325.85,351.42,339.95,345.12,345.25,334.82,326.63,337.45,322.47,L7
2004-03-09 21:55:39+00:00,330.76,303.91,290.84,291.95,325.18,331.03,318.01,312.61,316.62,325.70,325.91,290.22,314.62,354.03,332.85,351.78,341.12,346.66,343.55,335.19,328.96,337.45,322.47,L7
2004-03-17 21:45:32+00:00,329.93,303.14,288.52,291.86,320.89,330.07,318.64,312.29,317.20,323.20,316.76,294.69,319.17,346.95,337.11,351.10,341.34,344.81,341.45,334.39,328.18,335.25,322.94,L5
2004-03-25 21:55:42+00:00,328.76,301.65,284.44,291.53,322.16,330.07,318.64,316.64,321.82,326.56,320.66,304.09,326.04,348.67,340.10,352.63,343.74,346.29,341.45,334.39,331.53,335.38,323.32,L7
2004-04-18 21:46:13+00:00,328.51,301.29,282.48,290.61,320.52,331.23,318.32,315.45,321.82,326.56,317.79,301.50,319.17,341.22,340.54,351.57,343.97,346.04,340.30,331.78,330.67,335.39,325.55,L5
2004-05-20 21:47:08+00:00,325.90,301.03,277.45,286.76,316.72,329.92,317.06,314.34,320.47,326.37,318.62,301.50,319.17,337.49,339.75,350.40,343.66,345.31,338.55,331.36,330.60,332.62,323.50,L5
2004-06-21 21:48:04+00:00,327.41,302.52,276.17,288.16,316.87,327.63,315.67,316.27,328.33,333.97,319.83,308.52,325.91,337.87,346.42,353.59,343.55,344.82,331.74,324.19,332.50,329.39,320.03,L5
2004-06-29 21:55:27+00:00,327.41,302.52,276.17,286.10,311.77,321.44,315.67,316.27,328.33,333.97,319.83,300.47,317.38,328.18,346.42,341.55,343.55,344.82,320.86,324.19,332.50,324.90,316.63,L7
2004-07-07 21:48:33+00:00,326.93,300.85,271.60,283.79,307.86,317.97,315.67,316.27,328.33,333.97,319.83,293.37,308.69,318.91,346.42,335.66,339.36,338.15,316.10,318.56,324.72,320.92,313.52,L5
2004-07-23 21:48:56+00:00,328.54,299.16,267.31,279.84,300.87,319.21,315.67,315.54,326.84,327.53,312.64,288.88,302.88,306.11,344.01,331.11,336.65,336.32,318.72,317.57,320.26,318.60,312.68,L5
2004-08-16 21:55:14+00:00,329.00,301.05,267.09,281.08,300.27,320.89,310.90,315.54,326.84,327.53,312.64,288.83,300.66,304.98,342.30,329.99,336.37,335.74,319.64,316.84,320.21,319.21,312.68,L7
2004-08-24 21:49:41+00:00,329.00,301.05,267.09,283.32,300.27,322.62,314.30,318.49,322.01,323.98,314.27,297.25,304.42,301.69,341.86,330.18,337.86,335.30,318.94,316.43,321.53,321.34,318.23,L5
2004-09-25 21:50:31+00:00,329.39,302.19,267.88,283.01,297.06,323.16,316.68,318.40,318.07,325.10,324.45,292.03,297.66,284.83,334.36,322.08,333.90,330.26,316.48,312.82,312.43,317.56,317.15,L5
2004-11-04 21:55:19+00:00,329.77,302.71,275.04,289.05,300.27,326.32,322.15,330.75,324.07,328.56,334.46,292.52,298.52,281.63,332.15,326.92,337.46,327.88,319.90,318.00,313.99,316.99,318.00,L7
2004-11-20 21:55:25+00:00,328.39,302.71,280.00,292.81,302.78,326.36,323.36,331.26,322.38,328.56,334.46,296.61,304.71,290.99,335.73,327.90,337.26,328.69,320.73,318.54,315.53,317.73,318.00,L7
2004-12-06 21:55:35+00:00,328.39,302.71,280.00,292.81,302.78,326.36,323.36,331.26,321.10,328.56,331.78,301.57,310.42,299.55,335.73,327.90,335.55,329.24,322.50,319.66,316.84,318.13,316.71,L7
2005-01-31 21:52:45+00:00,328.26,308.78,295.31,312.72,322.61,342.24,332.40,339.32,326.89,335.42,336.69,334.59,339.85,329.75,342.75,347.62,343.75,337.26,334.26,327.08,325.87,328.25,326.65,L5
2005-02-08 21:55:59+00:00,328.26,308.78,293.45,309.95,321.24,339.98,331.25,335.37,325.31,337.86,333.59,336.92,338.56,329.75,342.75,348.55,344.96,338.08,335.31,327.44,326.56,329.21,329.01,L7
2005-02-16 21:53:01+00:00,328.00,305.17,298.56,308.42,324.15,339.06,335.77,334.49,325.08,339.00,335.70,347.12,349.12,343.75,351.45,355.16,346.88,339.58,336.77,329.95,327.85,326.25,329.01,L5
2005-02-24 21:56:05+00:00,325.14,302.61,295.74,306.36,323.85,338.77,337.29,333.24,328.85,347.47,342.86,348.18,350.93,357.87,366.01,360.03,349.80,340.79,339.59,333.31,329.13,326.29,331.32,L7
2005-03-04 21:53:16+00:00,322.32,297.71,291.49,303.30,321.44,336.90,335.56,331.93,328.17,344.44,340.40,347.70,350.74,355.98,363.85,359.70,349.28,340.24,338.13,333.53,329.27,325.62,329.25,L5
2005-04-13 21:56:00+00:00,320.99,295.22,280.99,303.00,320.73,330.64,335.02,332.28,327.87,345.86,326.49,347.57,335.32,355.98,363.85,361.71,349.61,340.76,338.31,334.44,331.47,327.21,330.25,L7
2005-08-03 21:55:49+00:00,317.84,289.12,261.57,289.08,309.41,321.44,328.30,323.01,324.92,345.68,313.00,333.32,308.27,351.74,362.00,352.24,344.53,336.74,333.67,332.60,332.31,324.20,329.61,L7
2005-08-19 21:55:44+00:00,314.43,288.11,252.20,286.83,306.74,318.59,332.72,323.60,330.19,345.19,303.84,308.12,286.66,332.13,354.96,345.68,339.71,332.86,329.30,332.54,332.84,331.39,329.08,L7
2005-09-12 21:54:34+00:00,326.92,299.32,240.13,284.61,304.85,313.07,306.94,318.95,297.64,,284.72,299.83,282.79,329.11,348.87,336.97,337.84,331.65,334.32,331.99,332.30,331.02,321.57,L5
2005-09-20 21:55:30+00:00,322.05,296.15,248.64,286.11,302.51,317.57,305.24,318.95,297.64,,287.98,303.89,288.46,328.88,350.50,339.43,337.63,331.98,335.84,333.98,332.30,331.02,321.57,L7
2005-09-28 21:54:32+00:00,323.29,296.24,253.61,289.20,304.43,318.77,299.61,300.53,297.64,,287.98,303.89,288.46,328.88,350.50,339.43,337.63,331.98,335.84,333.98,332.30,331.02,321.57,L5
2005-10-22 21:55:39+00:00,323.02,298.79,271.01,289.47,304.43,326.00,306.35,307.02,312.88,325.35,309.36,314.50,312.46,336.09,353.57,342.29,337.98,331.98,335.84,335.40,336.82,335.01,320.76,L7
2005-10-30 21:54:27+00:00,323.74,299.75,273.55,290.76,308.76,325.71,306.42,303.82,307.22,320.74,312.57,316.54,317.52,341.10,354.41,344.06,340.50,336.05,333.78,333.78,335.73,333.71,319.13,L5
2005-11-15 21:54:49+00:00,323.48,300.01,274.79,290.36,308.94,326.56,306.51,303.25,306.93,323.20,313.29,316.53,317.84,341.56,355.60,345.47,341.77,336.60,335.07,332.59,333.60,332.83,319.14,L5
2006-01-10 21:56:16+00:00,323.25,300.50,276.40,290.36,308.94,326.56,308.66,306.42,309.83,324.44,315.68,319.64,321.78,344.19,357.32,347.41,341.77,336.60,335.35,334.72,335.23,333.29,321.56,L7
2006-01-26 21:56:24+00:00,321.76,299.76,275.38,289.27,307.79,326.97,309.92,306.44,309.83,324.44,315.68,317.99,322.00,341.84,354.50,345.62,342.12,336.75,334.05,333.91,333.91,331.82,321.56,L7
2006-02-03 21:56:42+00:00,323.47,300.73,280.16,289.27,314.39,331.54,314.38,311.98,313.96,328.20,324.32,325.46,331.09,343.71,354.50,349.39,350.20,345.64,341.60,337.96,336.80,334.00,327.12,L5
2006-03-07 21:57:23+00:00,323.75,298.23,278.61,287.98,314.47,332.40,316.52,314.51,315.03,325.89,324.35,328.37,336.18,346.79,352.43,349.28,351.79,346.78,342.58,341.24,340.38,334.60,328.04,L5
2006-03-15 21:56:31+00:00,324.19,298.00,279.56,288.18,312.26,333.05,317.57,313.15,317.93,325.89,323.44,326.75,333.82,343.58,351.18,348.26,352.15,347.99,344.00,342.81,341.29,335.76,331.26,L7
2006-03-31 21:56:30+00:00,325.06,299.65,280.87,287.56,312.36,333.49,322.72,317.02,317.93,325.89,323.03,326.78,335.75,343.47,351.66,349.55,354.22,351.01,346.50,344.67,341.29,335.76,331.26,L7
2006-05-18 21:56:30+00:00,326.39,298.13,275.97,284.60,304.62,335.88,328.39,324.20,325.84,328.58,318.50,314.66,324.33,327.75,347.79,347.16,358.39,353.53,349.89,351.61,345.59,338.34,343.75,L7
2006-06-27 21:59:12+00:00,327.46,299.75,273.49,282.32,303.10,334.19,328.39,324.20,325.84,328.58,312.86,310.41,318.85,322.01,348.78,345.58,355.14,350.01,347.16,348.47,341.98,335.34,339.96,L5
2006-07-13 21:59:26+00:00,327.26,297.30,268.88,280.01,301.60,331.24,329.53,324.69,328.03,328.79,304.25,302.47,309.12,311.38,343.59,341.72,351.93,346.93,345.85,345.45,338.24,332.20,336.21,L5
2006-07-21 21:56:09+00:00,327.26,296.99,264.92,280.01,299.46,330.54,329.53,324.69,328.03,328.79,304.25,297.43,303.69,306.45,342.99,339.82,351.93,346.93,345.85,345.45,338.24,328.43,336.21,L7
2006-10-09 21:55:48+00:00,328.47,298.77,254.09,263.43,286.14,323.95,334.41,,,,282.74,269.36,270.67,272.38,345.10,334.64,335.79,335.14,333.13,334.47,329.01,322.16,326.56,L7
2006-11-02 22:00:44+00:00,328.58,300.95,265.35,271.95,293.67,326.17,335.42,328.97,333.37,335.28,306.57,285.90,287.55,290.71,349.50,340.52,341.19,339.46,338.66,338.27,332.73,328.11,329.88,L5
2007-02-06 22:01:24+00:00,328.91,309.68,299.10,273.07,323.80,350.50,347.63,337.21,340.18,353.53,362.63,357.94,354.81,366.44,373.64,362.62,369.93,367.08,361.72,360.59,356.29,356.17,349.29,L5
2007-03-18 21:56:57+00:00,319.62,285.73,299.10,273.07,305.33,350.50,336.26,330.94,341.00,357.00,367.19,355.38,354.81,366.44,373.64,362.62,369.93,367.08,361.72,360.59,356.29,356.17,353.09,L7
2007-04-19 21:56:55+00:00,321.74,287.43,283.26,289.83,305.33,350.50,339.88,330.97,336.86,357.00,366.49,354.26,348.82,365.52,371.56,365.56,367.39,367.08,361.72,357.49,353.12,353.67,353.55,L7
2007-09-26 21:56:11+00:00,327.24,299.41,267.42,282.15,342.31,366.01,356.37,340.99,344.22,381.98,380.52,357.56,347.59,369.30,376.01,371.46,362.30,369.48,371.36,359.12,355.04,356.79,357.95,L7
2007-10-28 21:56:22+00:00,314.45,296.00,277.93,286.34,334.42,358.03,351.51,341.46,351.12,362.68,372.93,364.25,358.33,358.25,368.23,344.58,336.67,352.62,351.66,347.11,343.86,346.47,346.66,L7
2007-12-31 21:56:47+00:00,315.59,296.55,288.36,302.51,337.89,360.32,354.91,341.46,351.12,358.58,369.98,371.01,367.89,363.46,371.96,362.85,357.24,363.81,362.06,347.11,343.86,346.47,356.49,L7
2008-02-01 21:56:45+00:00,315.59,296.55,285.27,300.92,334.87,356.70,351.67,340.40,345.83,353.33,366.00,364.41,367.89,363.46,371.22,365.55,359.87,365.67,363.79,352.85,343.86,346.47,360.92,L7
2008-03-20 21:56:34+00:00,315.59,296.55,284.41,298.81,332.08,355.59,352.13,337.90,348.26,356.04,369.80,363.08,367.89,363.46,372.46,369.56,363.96,366.32,365.05,354.14,343.86,346.47,364.24,L7
2008-04-05 21:56:34+00:00,309.13,290.84,284.66,298.81,329.53,350.12,347.21,327.84,343.01,345.14,363.09,362.69,377.46,357.73,369.41,362.86,360.27,365.52,363.48,349.87,324.42,328.02,365.05,L7
2008-08-27 21:55:30+00:00,332.72,308.99,283.74,292.47,306.25,339.56,337.10,317.43,355.55,347.19,384.99,359.10,,,377.40,358.82,360.85,368.92,346.95,358.00,315.50,316.34,345.75,L7
2008-12-25 21:50:58+00:00,332.72,308.99,,248.71,281.11,314.49,316.12,311.39,317.71,336.18,348.87,343.11,338.59,351.20,349.37,350.78,351.46,342.06,327.97,327.51,324.06,323.57,322.68,L5
2009-01-26 21:51:48+00:00,327.03,302.01,269.85,263.19,284.17,315.64,316.88,307.57,311.51,334.39,340.56,338.57,335.07,349.72,348.39,345.89,344.07,342.06,327.97,327.51,324.06,323.57,322.68,L5
2009-03-23 21:56:39+00:00,320.15,280.69,252.89,263.19,280.47,304.80,315.34,305.74,311.51,334.39,340.56,338.57,335.07,349.72,334.93,345.89,344.07,342.06,313.22,327.51,332.62,330.80,307.56,L7
2009-07-29 21:56:40+00:00,318.97,266.36,235.93,,,296.32,,,,,,,,,308.00,,380.60,,294.28,,,,298.36,L7
2009-12-12 21:57:01+00:00,,,,,,330.22,304.79,271.48,325.64,323.91,322.70,333.59,341.48,343.29,342.08,346.21,362.54,339.77,340.48,334.01,335.85,333.07,321.11,L5
2010-01-05 21:57:48+00:00,,,286.34,300.06,334.41,337.25,325.32,313.38,336.76,333.80,327.99,339.98,345.44,343.29,342.08,352.15,360.59,339.77,340.48,334.01,335.85,333.07,327.11,L7
2010-01-13 21:57:13+00:00,321.80,300.55,288.13,300.41,334.02,341.75,329.40,317.13,335.05,336.17,331.83,332.93,340.39,344.03,349.78,349.87,355.45,336.53,342.05,336.51,336.35,334.34,329.29,L5
2010-01-29 21:57:17+00:00,323.12,294.38,281.55,293.53,324.80,337.94,327.06,315.63,329.66,337.02,335.39,330.95,332.18,340.02,348.91,347.23,344.07,332.65,339.59,332.49,333.12,333.91,335.00,L5
2010-02-06 21:58:15+00:00,323.12,290.60,283.95,299.74,326.93,340.19,333.04,315.63,333.51,337.79,337.45,330.95,332.18,340.02,353.25,352.76,346.81,339.87,343.17,338.51,338.43,341.81,335.00,L7
2010-05-29 21:58:33+00:00,323.12,290.60,283.95,299.74,326.93,340.19,333.04,315.63,333.51,337.79,337.45,330.95,321.09,324.66,353.67,353.49,346.81,339.87,343.17,338.51,334.55,337.49,335.40,L7
2010-06-14 21:58:34+00:00,326.70,289.13,278.45,299.74,320.40,341.15,340.11,330.35,335.48,341.25,341.13,330.07,305.09,309.24,347.97,350.61,343.82,334.93,338.32,334.73,330.46,335.83,336.93,L7
2010-06-30 21:58:37+00:00,326.70,289.13,274.96,299.74,314.58,341.10,339.28,330.35,335.48,341.25,341.13,330.07,296.86,300.80,346.49,350.01,343.15,337.09,339.96,337.12,331.57,333.01,336.93,L7
2010-10-04 21:58:41+00:00,331.65,284.73,256.97,292.08,296.35,331.82,318.25,300.46,308.32,327.48,333.89,338.98,287.52,275.75,336.02,344.15,331.21,328.43,328.98,326.30,321.18,321.79,335.78,L7
2010-11-05 21:59:01+00:00,327.37,294.53,264.69,291.60,298.58,330.42,320.76,302.46,310.32,334.59,333.89,338.98,287.52,293.12,340.58,343.81,332.91,328.81,329.29,325.13,321.55,324.96,338.76,L7
2010-11-21 21:59:14+00:00,323.99,293.38,269.90,291.01,298.58,330.42,321.41,307.94,313.18,337.61,337.34,335.04,295.55,302.63,343.15,343.34,335.29,328.81,329.29,324.96,322.04,326.09,338.56,L7
2010-12-07 21:59:24+00:00,323.99,295.93,275.15,292.10,303.33,332.48,324.62,311.77,318.02,338.58,333.26,322.21,300.25,308.64,340.10,339.90,335.29,328.81,329.29,324.96,322.64,327.26,339.08,L7
2010-12-31 21:56:20+00:00,320.73,299.66,287.28,285.51,312.29,328.82,321.79,311.77,315.11,338.58,333.26,322.21,341.89,342.94,353.86,342.13,335.72,324.74,324.79,319.74,320.23,330.89,339.08,L5
2011-01-16 21:56:21+00:00,322.39,302.69,289.79,285.51,317.34,332.79,326.13,317.48,318.19,337.08,335.53,322.21,341.95,347.00,354.41,348.22,338.38,326.72,326.07,323.17,324.67,333.76,338.56,L5
2011-01-24 21:59:47+00:00,324.90,306.45,289.79,285.51,323.20,338.24,328.81,321.88,322.97,338.73,336.66,322.21,350.98,350.55,354.41,348.22,338.38,329.33,329.43,327.48,329.42,337.73,338.65,L7
2011-02-09 21:59:51+00:00,324.90,306.45,289.79,278.85,323.20,338.24,328.81,321.88,322.97,338.73,336.66,322.21,350.98,350.55,354.41,348.22,338.38,329.33,329.43,327.48,329.42,337.73,338.65,L7
2011-03-29 22:00:02+00:00,324.63,306.49,287.79,278.85,323.20,337.73,331.81,323.59,322.64,338.73,336.03,326.65,350.51,351.38,353.56,346.96,338.38,329.33,329.43,328.01,330.37,335.50,335.12,L7
2011-09-21 21:59:41+00:00,335.83,311.90,289.11,320.22,,335.20,341.18,337.21,326.15,341.08,331.95,342.86,360.28,367.97,356.99,350.91,347.43,,329.43,321.27,322.41,318.40,328.05,L7
2012-02-12 22:00:33+00:00,340.45,312.59,289.72,307.79,330.87,346.41,335.82,342.36,344.65,341.08,331.03,356.94,376.05,382.01,376.23,367.40,359.03,369.71,360.17,340.57,336.73,324.10,338.62,L7
2012-03-15 22:00:33+00:00,333.95,302.59,283.30,298.96,320.91,346.41,335.82,343.09,344.91,345.42,337.76,358.42,373.06,375.49,374.76,366.41,362.42,360.19,360.17,340.57,342.29,329.97,341.49,L7
2012-04-16 22:00:29+00:00,321.09,288.92,272.60,286.04,308.00,336.11,333.48,338.33,351.40,345.64,350.07,360.76,367.91,366.89,377.30,368.88,368.10,354.49,347.84,357.06,358.59,338.74,342.47,L7
2012-05-02 22:00:55+00:00,321.09,291.16,273.07,288.12,306.97,335.32,334.19,337.64,345.46,348.52,353.96,360.26,367.91,368.71,376.38,369.24,368.20,356.46,347.54,353.23,357.18,344.19,346.09,L7
2012-05-18 22:01:08+00:00,321.09,291.16,273.07,288.12,304.29,329.07,329.96,337.64,345.46,348.52,336.49,360.26,367.91,368.71,365.10,365.36,362.30,353.96,344.92,349.22,346.67,338.29,339.33,L7
2012-07-05 22:01:04+00:00,319.97,289.50,273.07,284.75,302.94,326.70,329.96,337.64,345.46,348.52,328.00,360.26,367.91,368.71,364.20,363.52,358.80,351.17,343.69,349.22,346.67,333.98,334.47,L7
2012-08-22 22:01:38+00:00,320.66,284.87,270.43,282.10,297.35,324.64,328.06,335.10,325.56,348.52,327.41,352.67,356.78,364.01,359.15,360.99,355.40,344.51,335.67,340.62,339.20,329.37,330.25,L7
2012-09-23 22:01:57+00:00,320.56,285.63,270.41,282.36,293.95,334.45,335.14,338.88,324.24,344.39,328.60,358.19,364.11,364.79,355.98,359.77,360.68,346.83,335.67,340.62,336.19,332.26,325.74,L7
2013-03-02 22:02:34+00:00,304.53,266.87,264.06,271.49,,364.87,363.47,359.70,344.58,350.59,361.16,374.50,377.91,371.20,368.68,363.90,388.60,371.93,374.64,,341.35,348.60,327.54,L7
2013-05-13 22:08:23+00:00,315.47,286.29,269.00,284.01,304.25,338.70,327.85,324.00,336.24,353.08,366.35,360.87,367.62,365.01,375.03,364.57,364.74,364.80,359.51,351.04,348.81,340.70,337.83,L8
2013-06-06 22:02:07+00:00,319.27,287.75,269.00,284.01,299.62,334.15,327.85,324.00,336.24,353.08,366.35,360.87,367.62,365.01,375.03,364.57,354.75,354.20,351.01,337.47,333.39,337.81,337.18,L7
2013-07-08 22:01:51+00:00,319.27,287.75,262.74,280.58,296.44,330.95,327.85,324.00,336.24,353.08,366.35,360.87,367.62,365.01,375.03,364.57,347.78,345.27,343.78,337.47,333.39,333.83,333.95,L7
2013-09-02 22:08:28+00:00,328.68,302.86,279.22,300.05,309.63,328.95,329.49,323.64,328.70,340.64,359.04,357.77,366.12,369.22,381.43,373.60,348.24,341.10,340.32,343.28,341.96,339.03,338.95,L8
2013-11-13 22:02:36+00:00,330.58,304.60,288.11,309.82,314.84,333.01,327.78,319.31,323.95,338.93,356.09,351.23,359.45,369.08,371.85,367.16,349.06,342.80,339.44,338.40,338.00,335.75,339.30,L7
2013-11-21 22:08:01+00:00,329.76,306.67,294.32,314.21,322.92,335.77,328.61,316.98,323.77,337.02,356.46,350.81,357.78,367.75,376.38,361.86,353.09,347.34,340.91,342.04,339.40,336.86,337.36,L8
2013-12-15 22:02:45+00:00,330.72,311.44,293.91,311.39,330.42,339.30,328.96,316.75,324.57,337.06,353.45,350.81,357.78,365.00,372.10,360.21,356.64,349.75,342.17,345.72,344.70,337.59,337.19,L7
2013-12-31 22:02:52+00:00,326.94,307.16,291.60,311.39,330.42,337.23,325.26,314.23,322.07,338.39,347.47,345.79,351.26,361.58,368.90,359.51,356.64,349.75,343.44,343.96,343.89,337.33,336.71,L7
2014-01-08 22:07:43+00:00,325.48,305.44,299.87,315.30,336.44,339.37,324.67,315.92,321.34,333.14,340.00,342.60,348.90,357.96,363.18,356.49,364.08,357.56,347.72,343.96,343.89,340.42,339.82,L8
2014-02-01 22:03:18+00:00,323.87,304.98,298.32,311.95,336.44,338.98,325.60,315.92,321.34,335.28,341.02,339.45,344.40,355.27,362.54,356.25,361.48,355.19,347.35,342.44,343.89,338.93,339.06,L7
2014-03-05 22:03:13+00:00,320.25,301.43,292.11,304.90,333.41,337.82,325.33,317.30,322.81,336.54,338.01,335.46,342.05,351.40,359.75,352.05,358.53,353.59,345.82,341.76,343.34,336.45,334.91,L7
2014-03-21 22:03:20+00:00,320.25,301.43,291.42,301.99,330.58,338.63,327.44,321.50,322.81,336.54,338.01,338.70,343.99,351.43,358.93,352.84,359.29,354.00,347.04,342.95,343.28,336.45,334.91,L7
2014-04-22 22:03:36+00:00,323.33,301.65,291.42,301.99,329.11,336.60,326.70,320.94,321.32,332.38,332.54,339.47,344.31,348.85,357.68,352.84,359.29,351.36,346.36,343.17,343.28,336.45,334.91,L7
2014-04-30 22:06:10+00:00,323.13,301.10,289.86,300.60,325.78,336.70,328.18,320.86,321.83,317.97,327.48,332.11,337.93,343.86,356.79,352.78,357.47,349.71,346.28,342.75,342.57,336.61,335.42,L8
