,dates,aus0293-0000
0,1987-05-22 23:08:32+00:00,217.54923783767828
1,1987-05-29 23:14:53+00:00,211.4521043135763
2,1987-07-16 23:15:53+00:00,198.58482755340202
3,1987-09-02 23:17:14+00:00,207.92049694429375
4,1987-09-18 23:17:38+00:00,222.70349537311353
5,1987-09-27 23:11:39+00:00,225.6993562529668
6,1987-10-04 23:17:58+00:00,223.55851479176658
7,1987-10-13 23:11:57+00:00,214.7542212679638
8,1987-10-20 23:18:15+00:00,196.9038705344242
9,1987-10-29 23:12:13+00:00,241.441940801145
10,1987-11-14 23:12:35+00:00,213.2429635086837
11,1987-11-21 23:18:53+00:00,211.75519407213324
12,1988-01-08 23:19:38+00:00,208.11022436390772
13,1988-01-17 23:13:38+00:00,201.80121271481588
14,1988-01-24 23:19:56+00:00,195.9322559643026
15,1988-02-25 23:20:26+00:00,198.75812629555963
16,1988-03-05 23:14:21+00:00,205.23953079867434
17,1988-03-12 23:20:35+00:00,201.94416927765374
18,1988-03-21 23:14:29+00:00,207.2151821440705
19,1988-03-28 23:20:43+00:00,197.186826442936
20,1988-04-13 23:20:47+00:00,196.27105471348503
21,1988-04-22 23:14:40+00:00,207.6710832460359
22,1988-05-08 23:14:50+00:00,202.74720985161076
23,1988-06-09 23:15:03+00:00,206.78586510772578
24,1988-06-25 23:15:08+00:00,212.75137802507285
25,1988-07-11 23:15:12+00:00,209.5417077314172
26,1988-07-27 23:15:14+00:00,209.44562208892734
27,1988-08-03 23:21:25+00:00,206.56435196086642
28,1988-08-12 23:15:13+00:00,210.6882415290488
29,1988-08-28 23:15:18+00:00,198.00836868273424
30,1988-09-04 23:21:29+00:00,212.45739996475106
31,1988-09-13 23:15:16+00:00,194.64491671728712
32,1988-10-06 23:21:20+00:00,202.32346630041596
33,1988-11-23 23:21:17+00:00,192.05009924550805
34,1988-12-18 23:14:51+00:00,183.37510306766822
35,1989-01-03 23:14:50+00:00,187.2147554541537
36,1989-01-10 23:20:55+00:00,208.1854978960982
37,1989-02-20 23:14:27+00:00,181.35291002000423
38,1989-02-27 23:20:29+00:00,196.4405013398721
39,1989-03-15 23:19:56+00:00,207.9069416653516
40,1989-04-25 23:13:21+00:00,205.6007765464165
41,1989-05-02 23:19:28+00:00,207.99964027603224
42,1989-05-27 23:12:52+00:00,212.11553925996887
43,1989-06-12 23:12:29+00:00,218.28466565826048
44,1989-07-14 23:11:53+00:00,218.3432977766679
45,1989-07-30 23:11:35+00:00,206.68854411747793
46,1989-08-06 23:17:36+00:00,202.4136549002185
47,1989-08-15 23:11:11+00:00,204.96153462356114
48,1989-09-07 23:16:52+00:00,202.1704148879386
49,1989-09-16 23:10:20+00:00,206.5008474997459
50,1989-09-23 23:16:26+00:00,203.55431007233304
51,1989-10-02 23:10:11+00:00,193.5942321175417
52,1989-10-09 23:16:07+00:00,199.6468171002321
53,1989-10-18 23:09:27+00:00,198.2361095461899
54,1989-12-21 23:07:46+00:00,199.88266232784738
55,1990-03-02 23:11:39+00:00,209.06091547492153
56,1990-03-11 23:05:10+00:00,191.4635305061693
57,1990-04-12 23:04:42+00:00,211.07735748229905
58,1990-07-24 23:10:45+00:00,211.59792286989878
59,1990-08-09 23:10:40+00:00,203.3127535724428
60,1990-08-18 23:04:28+00:00,207.2811308424698
61,1990-08-25 23:10:35+00:00,210.80087983417354
62,1990-09-03 23:04:21+00:00,211.5855995939519
63,1990-09-10 23:10:32+00:00,209.1686386364516
64,1990-09-19 23:04:17+00:00,208.82003871615524
65,1990-09-26 23:10:25+00:00,204.38384766340246
66,1990-10-05 23:04:04+00:00,212.9328090752012
67,1990-10-12 23:10:17+00:00,183.4151468905728
68,1990-10-21 23:04:03+00:00,193.8133066033029
69,1990-10-28 23:10:10+00:00,195.08825794351324
70,1990-11-13 23:10:11+00:00,194.95614655147972
71,1990-11-22 23:03:54+00:00,189.8266964156233
72,1990-12-24 23:04:08+00:00,203.8092013951239
73,1991-01-09 23:04:34+00:00,205.19656488734526
74,1991-01-25 23:05:02+00:00,195.98053383870632
75,1991-03-21 23:12:14+00:00,199.36977539041533
76,1991-04-15 23:06:27+00:00,207.5810367778852
77,1991-04-22 23:12:42+00:00,195.75068681104943
78,1991-06-25 23:13:45+00:00,205.7835125073611
79,1991-07-20 23:07:55+00:00,204.99759737512187
80,1991-07-27 23:14:10+00:00,198.52300789276646
81,1991-08-05 23:08:01+00:00,197.95226581073854
82,1991-08-12 23:14:12+00:00,197.80046489564052
83,1991-08-21 23:08:05+00:00,198.3728101182741
84,1991-08-28 23:14:21+00:00,202.08154498852312
85,1991-09-29 23:14:39+00:00,207.7310950997379
86,1991-10-08 23:08:34+00:00,207.4568284165906
87,1991-10-24 23:08:37+00:00,200.37153065434964
88,1991-10-31 23:14:48+00:00,200.66807825909146
89,1991-11-09 23:08:43+00:00,211.0032074921474
90,1991-11-16 23:14:54+00:00,199.79263427213007
91,1991-12-02 23:15:08+00:00,187.14794016059128
92,1991-12-18 23:15:01+00:00,184.84982677174813
93,1992-01-12 23:08:46+00:00,187.43770999411896
94,1992-01-28 23:08:51+00:00,204.46147990365452
95,1992-03-07 23:14:52+00:00,183.08960017258855
96,1992-03-16 23:08:42+00:00,197.86671767673818
97,1992-03-23 23:14:49+00:00,200.5580861912672
98,1992-04-08 23:14:40+00:00,203.91270766939363
99,1992-04-17 23:08:27+00:00,207.2685229381916
100,1992-04-24 23:14:32+00:00,212.78339907114034
101,1992-05-03 23:08:18+00:00,213.05346185614175
102,1992-05-19 23:08:09+00:00,218.73187642631515
103,1992-05-26 23:14:17+00:00,224.5834717623264
104,1992-06-04 23:08:01+00:00,208.5711345345429
105,1992-06-11 23:14:07+00:00,210.10333862587848
106,1992-06-20 23:07:48+00:00,220.06149886676965
107,1992-07-06 23:07:37+00:00,207.76448274278545
108,1992-07-13 23:13:43+00:00,206.97916017323098
109,1992-07-22 23:07:24+00:00,215.23148896566045
110,1992-08-07 23:07:12+00:00,205.75736283728344
111,1992-08-14 23:13:16+00:00,211.91798949778175
112,1992-08-30 23:13:01+00:00,206.17811818576848
113,1992-09-08 23:06:43+00:00,203.8347610463438
114,1992-09-15 23:12:47+00:00,202.3452127943263
115,1992-10-01 23:12:25+00:00,206.41596710850658
116,1992-10-10 23:06:02+00:00,213.07962043733318
117,1992-10-17 23:12:10+00:00,203.30091186563934
118,1993-01-14 23:06:09+00:00,198.21376686974236
119,1993-02-06 23:12:36+00:00,190.97713412382421
120,1993-02-15 23:06:28+00:00,199.92215073930583
121,1993-02-22 23:12:39+00:00,206.47498957328122
122,1993-03-19 23:06:40+00:00,205.5476665023548
123,1993-03-26 23:12:51+00:00,200.6499246158746
124,1993-04-11 23:12:59+00:00,199.63368951777701
125,1993-05-13 23:13:10+00:00,217.9577731219414
126,1993-06-07 23:07:04+00:00,224.0115429857785
127,1993-06-14 23:13:13+00:00,200.1503048425921
128,1993-06-23 23:06:59+00:00,225.92385555744784
129,1993-06-30 23:13:06+00:00,224.04513347767147
130,1993-07-09 23:06:54+00:00,217.7318737539137
131,1993-07-16 23:13:05+00:00,219.96863475404788
132,1993-07-25 23:06:53+00:00,213.7828188538325
133,1993-08-01 23:13:04+00:00,207.99809786794302
134,1993-08-10 23:06:54+00:00,211.58610351746546
135,1993-08-17 23:13:05+00:00,216.2157241554376
136,1993-09-02 23:13:04+00:00,212.73985380485234
137,1993-09-27 23:06:49+00:00,209.9665653024371
138,1993-10-04 23:12:58+00:00,206.70301607592725
139,1993-10-20 23:12:50+00:00,204.7675328060272
140,1993-10-29 23:06:37+00:00,200.4131440234586
141,1993-11-05 23:12:44+00:00,218.61875481289175
142,1993-11-21 23:12:36+00:00,209.80770887780173
143,1993-12-16 23:06:18+00:00,201.73883175942072
144,1994-01-08 23:12:11+00:00,195.43317776033777
145,1994-01-17 23:05:51+00:00,198.2451120671584
146,1994-01-24 23:11:58+00:00,193.35003265456348
147,1994-02-25 23:11:33+00:00,205.6345490435346
148,1994-03-22 23:05:00+00:00,206.30850645792106
149,1994-04-07 23:04:43+00:00,227.33677490969413
150,1994-04-23 23:04:26+00:00,219.1231988479835
151,1994-04-30 23:10:29+00:00,209.96261159324604
152,1994-05-16 23:10:11+00:00,243.76749749582788
153,1994-06-10 23:03:32+00:00,212.41029641027998
154,1994-07-03 23:09:08+00:00,211.8255497661052
155,1994-07-12 23:02:43+00:00,224.15455878086107
156,1994-07-28 23:02:16+00:00,221.034223447147
157,1994-08-04 23:08:15+00:00,217.94679722622263
158,1994-08-13 23:01:52+00:00,219.03892047808787
159,1994-08-20 23:07:53+00:00,217.72107954863242
160,1994-09-05 23:07:30+00:00,220.13468191707756
161,1994-09-14 23:01:05+00:00,216.9540715707976
162,1994-09-21 23:07:04+00:00,211.9638200108221
163,1994-09-30 23:00:37+00:00,206.85021302284875
164,1994-10-07 23:06:35+00:00,208.00609588792605
165,1994-10-16 23:00:07+00:00,205.4725521151958
166,1994-10-23 23:06:03+00:00,199.25939471969613
167,1994-11-08 23:05:29+00:00,203.521123744539
168,1994-12-03 22:58:31+00:00,182.01385409981995
