,dates,per0202-0000,per0202-0001,per0202-0002,per0202-0003,per0202-0004,per0202-0005,per0202-0006,per0202-0007,per0202-0008,per0202-0009,per0202-0010,per0202-0011,per0202-0012,per0202-0013,per0202-0014
0,1984-05-08 14:32:57+00:00,161.0117741802812,143.45692478346652,152.8359936108174,,162.36720463123464,168.3481068966572,162.44164831059257,,152.7464869954866,158.2066688135664,158.65060188976895,152.46529957143454,156.16301887990878,162.76892980898725,169.51785548794226
1,1985-03-24 14:35:57+00:00,182.4568087958458,182.50973177574136,187.7072132261081,156.5218090923147,150.13964716331932,179.72838668379123,165.85388813334504,157.5125338291279,161.59439667484807,167.7341118791889,170.98753722741597,149.82804096978566,165.6604036905078,169.7030771779867,173.3901887583279
2,1985-04-09 14:35:54+00:00,176.25224568782667,158.74082871003444,174.99052331196594,139.93296573582487,121.62062781885655,160.27961793419732,165.23667836498618,159.99725952133562,158.9537490163991,164.9037687067671,172.32751804948543,145.7573861303417,157.92326242618083,166.9052496365868,173.71162270959914
3,1987-10-24 14:33:10+00:00,,,,,,,168.6147394664405,167.50374667753653,155.98001494932768,162.3660291694215,174.22256806634448,170.8165924836362,167.601790784587,177.90545805847293,179.55246982618527
4,1987-11-09 14:33:31+00:00,171.02881466769978,166.39170808821584,182.12976297402503,172.18364612963583,175.9238187711211,164.6246720320148,166.67341317779727,159.40771713420455,157.81379512215895,164.7884096671605,169.95406204671602,156.46933597158812,170.27346579580296,173.82438199329098,180.5725802855821
5,1988-03-16 14:35:30+00:00,198.6091002900938,191.80425310216222,194.9302673712713,196.93921415506915,198.4316747607634,190.99176653267955,176.4394604447202,176.16534442723474,175.9803196947927,177.99173507830784,194.41653469964214,179.54096007057043,177.28568880110458,178.20920882355318,181.57238610081544
6,1988-04-17 14:35:41+00:00,183.7186399579891,167.5468860497862,195.5480946321938,181.2902169706978,183.54472319332044,171.86366598006077,163.5267005444445,169.41641118416965,168.47326536005167,176.57704927917567,180.32435618229493,162.7243424155684,161.88461197452756,165.05806122137085,174.60541993761103
7,1988-05-03 14:35:49+00:00,180.92614975931224,143.65948613111107,,180.6009635316054,179.9680480935556,178.4932849695336,153.66957631918194,167.62564083481118,164.4217618381259,169.46552562913948,179.52765631631638,160.71655486162484,163.39457109046577,168.05711653211378,167.37903646609263
8,1988-05-19 14:35:59+00:00,182.55855881978653,,192.36844803945596,,,,163.43236916052697,174.55541248026054,170.48034785641713,178.45786774620117,183.280932103329,169.73209624024832,172.1309540500072,171.51132048549164,173.07765905772126
9,1988-06-04 14:36:05+00:00,,112.7420018005704,,,,,,,145.69573839541377,154.98382719618715,174.87021686997457,162.56653813016376,157.0649565799426,158.07288260756619,158.06906481981827
