dates,nzd0386-0000,nzd0386-0001,nzd0386-0002,nzd0386-0003,nzd0386-0004,nzd0386-0005,nzd0386-0006,nzd0386-0007,nzd0386-0008,satname
1999-07-18 22:00:01+00:00,355.90,350.16,345.15,339.41,342.28,350.21,354.55,352.60,356.79,L7
1999-09-04 22:00:09+00:00,355.90,346.53,353.04,352.70,357.54,352.19,354.23,352.90,354.40,L7
1999-09-20 22:00:08+00:00,334.97,336.67,346.81,345.24,348.40,345.61,,,342.84,L7
1999-10-22 22:00:04+00:00,336.50,340.86,353.84,355.86,353.48,353.91,350.16,341.37,344.93,L7
1999-12-09 22:00:09+00:00,354.33,351.21,356.64,353.49,355.60,350.10,347.79,349.58,350.75,L7
1999-12-25 22:00:04+00:00,354.29,346.49,352.83,345.60,349.39,341.48,347.59,346.22,347.22,L7
2000-01-26 22:00:02+00:00,360.26,357.85,360.24,350.95,351.15,347.75,350.07,352.72,353.28,L7
2000-02-11 21:59:57+00:00,370.90,366.75,368.05,359.03,359.08,353.72,357.37,357.87,359.76,L7
2000-02-27 21:59:52+00:00,355.80,361.75,359.86,353.52,357.75,352.52,353.64,358.55,363.44,L7
2000-03-30 21:59:45+00:00,355.99,355.32,363.85,353.85,355.15,358.60,357.18,360.69,359.76,L7
2000-04-15 21:59:31+00:00,346.64,340.51,356.07,355.76,351.85,360.26,357.14,355.70,359.98,L7
2000-05-01 21:59:30+00:00,348.21,344.04,345.38,345.85,348.05,352.34,357.21,359.81,362.51,L7
2000-06-18 21:59:03+00:00,,,335.82,338.28,340.83,346.17,347.78,347.87,353.24,L7
2000-08-05 21:58:20+00:00,367.02,353.67,352.47,348.28,351.52,348.86,357.73,360.30,367.39,L7
2000-09-06 21:57:58+00:00,362.74,354.34,357.36,353.01,358.45,352.63,358.80,366.05,363.55,L7
2000-11-09 21:57:33+00:00,345.94,343.86,358.00,357.60,353.55,352.35,350.21,351.85,356.53,L7
2000-11-25 21:57:34+00:00,336.54,340.32,350.04,342.64,345.48,347.06,345.03,343.12,347.20,L7
