,dates,aus0332-0000,aus0332-0001,aus0332-0002,aus0332-0003,aus0332-0004,aus0332-0005,aus0332-0006,aus0332-0007,aus0332-0008,aus0332-0009,aus0332-0010,aus0332-0011,aus0332-0012,aus0332-0013,aus0332-0014,aus0332-0015,aus0332-0016,aus0332-0017,aus0332-0018,aus0332-0019,aus0332-0020,aus0332-0021,aus0332-0022,aus0332-0023,aus0332-0024,aus0332-0025,aus0332-0026,aus0332-0027,aus0332-0028,aus0332-0029,aus0332-0030,aus0332-0031,aus0332-0032
0,1987-05-22 23:08:56+00:00,248.98160650158096,236.73688220331374,228.3881618657259,215.09165156036767,217.41048214535513,218.11876191028915,220.4295014655268,213.8746419522813,218.13163766517286,222.71964630100385,232.70987426601855,229.08374010404322,221.9185331405211,217.68873546729682,214.74390076817213,217.88667647003507,222.0528403716445,223.25972899564766,229.21846228633825,225.970776093973,223.32857580668744,227.64684698463608,223.22952789628707,228.3995712990327,229.24530099896361,226.11816695019579,227.08500869014782,233.12409113152816,230.76520621507532,222.85803499243235,228.6028008868451,223.39198829828467,278.3379501661006
1,1987-05-29 23:14:53+00:00,239.1714059831068,231.71059080004326,234.21410235605484,219.26429265151515,218.11305691733457,218.26952990250558,213.79580072920493,212.85457347013445,220.0302525543585,213.8766045136965,226.21195385273495,221.69089031981852,220.18405577536086,209.35469945768867,214.30227347404897,213.96350787226953,221.61042358463888,217.54857959059805,225.36690865592195,226.35354074378483,222.64610843337138,217.1353940317595,222.49335147603296,223.92793475580427,232.0737123951986,228.40679167682273,227.24535325643998,223.52919060078094,220.91202295954696,219.28694041335618,225.26448499403574,215.47664373508957,265.7297351343702
2,1987-08-17 23:16:48+00:00,268.36393803432526,252.58359570634457,232.13303819175366,219.99145389614188,237.56206787580624,203.65378790182268,209.83246359237253,220.9599223883363,225.12969075270874,226.0650235327291,208.20343669594016,237.46867807000524,235.18421438154363,217.48891077657652,223.02465403476742,212.9971902226054,210.71083194006545,223.05895343083162,229.69247543282097,227.98902331414277,232.2672472925081,220.6266369739401,232.0197101762265,215.85785625581346,217.25095454105698,210.8106834113241,216.51921206862124,217.33489427430152,213.86631137394335,215.0975316357755,218.51310394184938,217.30277590455063,271.59051713454954
3,1987-09-18 23:17:38+00:00,289.74928802614636,275.81010686161073,255.9448439599064,240.6704837800234,233.625978342505,226.18593514555778,234.25862018736242,227.85721973207248,231.93305239007486,233.39139070172502,239.9960514135065,250.65014333064798,244.2546152460197,232.6221225315767,225.4006375266587,224.61453941848578,226.53570078051078,221.6998126214338,231.2673161988253,229.19674812307863,227.26262950409907,222.4300114227821,231.70906525604792,228.64698637728554,232.13821260029113,237.3610464274449,231.43972744223453,231.3553117028192,233.36302541377424,228.36831538982773,230.4666684672445,222.4627464279177,275.8586106539706
4,1987-09-27 23:12:03+00:00,287.89336939669806,274.3828128454187,266.1201992264902,247.65485352306166,242.17416783153035,241.9236208483126,239.47100383333773,233.0977650990907,231.46647293536307,237.88017587444457,236.93840930185686,240.92313882199588,240.1081167705133,229.65599599816338,218.6624995848463,219.7084969784021,222.32358911290387,224.44313179884685,227.83905445425566,232.84044203610318,225.62839865161177,224.49940919881206,231.0205724131138,231.73266869903222,233.990537498374,240.04487575315017,233.6340532355481,232.11344938327528,235.80177505715758,227.41551343004474,233.0079114057613,222.4716093352788,270.3428722137121
5,1987-10-04 23:17:58+00:00,278.03958761320484,265.29197322862507,251.93988931875447,237.66204106161194,234.5365945094281,229.99129922374135,222.67160308855549,224.28970591225774,229.51001493720008,232.8399822166755,238.18470949480823,239.2842286080689,239.62435216607844,228.84980230660025,224.43698416427128,215.54346249559862,222.3053064906556,227.67976896123838,228.3560394297429,226.78716590992474,229.4150651261843,224.0815144688032,228.06521470449854,219.88563692695632,234.7603638983397,235.2920438828714,230.61660746593543,231.8234407363027,232.32834845522305,225.87540367387223,227.41075934621048,220.2244630452437,274.69169208378446
6,1987-10-13 23:12:21+00:00,291.853156649361,277.6458026607145,267.810803595277,251.85521245680746,238.47441656524603,242.16311567549258,233.18206463299305,230.47991416812602,236.48715743929475,232.0066887612689,239.2083083976231,244.9717120702933,240.1592372648036,234.14235896406885,223.40093061923935,218.07821660636662,223.7018485502188,225.49282622019896,229.7065244779331,227.06835448528673,224.79269474356124,223.49748068622958,228.362378500184,222.09901772081886,233.92952119553823,234.1613586354415,236.43587102662616,234.71119901673643,236.5419250717086,229.68332987207813,238.27505918427246,237.2429423741591,284.21583731031063
7,1987-10-29 23:12:37+00:00,288.7070599122451,276.84875390309276,275.0600540072695,260.16970261959136,246.6969420457275,245.43640365864607,231.55599805059327,232.23006418119456,233.16438166507135,238.0707459274314,230.9060987404957,236.35914372309568,240.25595059560504,232.24676248140193,220.33815426502466,224.9111966728076,222.6600467329079,222.8126791819763,231.34284201030817,227.40631170122907,223.8637121859989,219.3615318991429,223.89745582297886,224.99201180699214,228.19027892571654,227.68966009803037,223.07198295103404,219.07576543883505,221.31942776524807,214.39331795634823,226.10792335811428,215.97437641030675,277.2186588000506
8,1987-11-21 23:18:53+00:00,274.15137520542623,271.3743426407898,271.518135864153,258.0465573169896,247.38519838374302,250.05615349750045,243.52057627963597,235.87623360612807,240.9709915913198,244.98241172593336,241.0443411069052,241.6785087553068,242.1293468105698,235.96644704411057,232.11152921391906,234.27383070324282,235.8290476909749,229.66539371301914,241.7208808429185,240.8981574447188,237.80193576015122,224.61659223100764,226.37852280988486,221.54410673608768,228.51651199334557,225.9497082293428,224.70347203107923,218.7245875352398,219.67234099139003,215.0277166442415,216.2061057648338,211.7681747940811,270.3455209509266
9,1987-12-07 23:19:07+00:00,272.2613949342578,271.3631851038475,257.3970391316795,253.19753614627035,236.75146181250236,238.04618043285396,233.991069423678,230.7858899896249,229.9635908721647,231.83953667388704,236.42496013761726,240.3478915337341,233.93437880348526,236.0994451882035,231.14661699031635,223.52240758905216,224.1195070128906,228.52459894264416,233.39267583519225,231.8979950811133,237.45532048127018,236.314211226096,225.71113607669372,224.8468375035415,229.517543956289,227.0090403795399,228.1742120861195,223.58318887860838,220.17607310083187,,,,
10,1988-01-08 23:19:38+00:00,266.16695388339804,264.8793982371165,261.1984252177616,239.41152435463522,235.61924221318515,240.5531576723942,241.57694090624088,235.41661825691796,233.51386093819028,234.6777058623124,239.53861223560546,245.4587537069164,244.83435946599707,230.13910818608025,225.0957491760867,225.40906236170477,220.90001027119706,228.6703612037983,233.58849130439268,228.99633781030744,232.46565554431726,231.8679348191262,231.56924220399765,220.48054054354168,231.91605559612242,230.67009433221142,225.97399539551463,226.6454122692743,225.44366224475556,219.17638881042103,222.03084044911645,214.84155888086474,267.26492066113974
11,1988-01-24 23:19:56+00:00,255.57785617623347,250.05080963870859,256.7244694186255,238.9338959468435,228.77775314651865,222.97592869274544,230.97128184806323,222.44806395068719,226.62268471846505,225.21394792095842,227.78941239654375,232.408619322057,241.55150140006378,230.03467404875528,225.59057434944245,220.91594140377111,221.65741434895136,219.7481623856353,229.89713188928195,226.7152541483576,232.1504291301048,234.8600008867215,234.03755782659942,229.67322015685718,234.40244877324716,227.52809244253868,222.52693813119618,219.67145167037629,221.2679632998573,214.35757845524023,214.57903901460605,208.47186832325974,269.69513497616106
