,dates,per0119-0000,per0119-0001,per0119-0002,per0119-0003,per0119-0004,per0119-0005,per0119-0006,per0119-0007,per0119-0008,per0119-0009,per0119-0010,per0119-0011,per0119-0012,per0119-0013,per0119-0014,per0119-0015,per0119-0016,per0119-0017,per0119-0018,per0119-0019,per0119-0020,per0119-0021,per0119-0022,per0119-0023,per0119-0024,per0119-0025,per0119-0026,per0119-0027,per0119-0028,per0119-0029,per0119-0030,per0119-0031,per0119-0032,per0119-0033,per0119-0034,per0119-0035,per0119-0036,per0119-0037,per0119-0038,per0119-0039,per0119-0040,per0119-0041,per0119-0042,per0119-0043,per0119-0044,per0119-0045,per0119-0046,per0119-0047,per0119-0048,per0119-0049,per0119-0050,per0119-0051,per0119-0052,per0119-0053,per0119-0054,per0119-0055,per0119-0056,per0119-0057,per0119-0058,per0119-0059,per0119-0060,per0119-0061,per0119-0062,per0119-0063,per0119-0064,per0119-0065,per0119-0066,per0119-0067,per0119-0068,per0119-0069,per0119-0070,per0119-0071,per0119-0072,per0119-0073
0,1986-04-10 14:42:40+00:00,166.9833380036173,158.42306328944088,158.1499402471712,163.84642239989356,173.74284231076152,171.903149299996,179.30998629008576,186.48087531702726,184.56755717413654,186.7118473713407,189.4455102505702,187.0375268880796,188.70023362594318,188.24075516816805,189.7990806144797,,,,201.20659657347488,197.6100145001355,197.8535788078357,195.67138855641383,198.9198023710389,202.0988795640622,194.8947309134047,184.80653046566076,183.48954834994166,179.6937728895762,183.59592524988963,179.8363397792483,174.37798033972024,172.16075165292418,173.61830745345156,175.2949647087178,174.52641254622145,174.7920204903085,177.6463207245566,171.335581097659,175.27145771612302,176.54050966683428,181.64616141507182,187.99558953393787,195.14738879947288,195.1712872437944,197.23705799337958,201.88961784788626,206.81006025441593,211.83308052783963,211.89833682852523,207.09171053071555,207.43559466299217,208.52192954659324,216.25912925568608,221.96629562690197,217.17863611585398,214.73552204866112,219.3699074154176,219.3254194136018,224.66551380923713,229.66970024509914,229.76842049492151,231.132934545182,233.69926848146395,240.07920009343218,241.69812278713255,238.23130103819375,235.87155144191806,232.95949432895952,227.20742335415684,225.94608926988752,220.20820082576068,215.93820255208703,209.13614399834762,214.3128600236966
1,1988-03-30 14:47:10+00:00,157.65529456061554,154.2041930261915,157.55129051960463,168.18858131017004,175.20410763363324,178.65962232997995,179.9157810195301,192.30051708293544,190.64530556716957,191.32584757213434,195.58994143353868,200.07599065142364,195.8905091036295,188.7988886577977,193.71256746984145,,,,204.79125304582604,200.5740229347087,198.21030242136203,198.9693057906139,203.72061145264877,209.29131374263906,202.87299659188923,198.95494801517438,192.49174148241386,191.97557604460107,198.71543217614962,188.63558069197427,184.37648830912156,178.64856563990284,184.43940440424282,188.59850630671158,186.31668724519307,189.45465785033952,189.15102245972275,189.0938904765876,188.722996733931,186.63361955607098,190.3235596780394,194.91811732244588,198.38562388088167,197.77527086320882,192.67154487774866,194.37285377883524,192.1529543198843,200.98264472215874,198.53947351659545,197.4613592303678,192.97067092443018,200.3748195832975,197.6081631505968,196.99493292441858,200.59536564248265,195.90872325910195,195.4236229060991,195.00606790794208,204.77004260069694,207.1111919516076,210.1923343710071,206.7179961456868,215.617895831819,221.04001620874018,216.71738414472475,218.68418176794987,217.79732590359063,213.7554190146221,212.7011710820462,216.0641624123908,214.17857228287852,212.53031176137878,206.67989604392915,214.4161145839022
2,1988-05-01 14:47:21+00:00,157.64018799978587,161.08935639967515,161.03689685447983,171.12093757858813,181.687618866278,176.36907876428876,179.90802966940646,193.32524514847532,193.25767102111627,193.34488541269906,194.14699784269604,195.9529698208225,194.26413537862265,190.72425162489716,190.26038670191764,,,,211.29239550687413,208.31266413785397,200.6554461595547,205.4099091340659,205.95145282669586,212.08249769769068,204.97469727175366,207.59201084526308,199.9596839790742,200.4820043436829,202.9298297353333,195.5306489763798,189.34719946881904,188.39294628006485,184.97024539646665,191.2011264464672,191.65696173458224,189.14467381747596,194.83225830740096,195.91481805591204,188.14099774855595,182.57693255992606,190.18628339659892,193.27060081167667,192.03003118731883,198.32116278257908,194.16308563480627,196.94950839638025,195.1076178702922,203.5525655110807,201.6090877476497,199.10186385430953,193.1388217416771,202.06377324996666,201.8897336833694,202.0355374675909,201.1807527746359,203.33754472071075,205.29421566498578,206.85521000012668,208.71046046535452,212.1030353010362,210.03853081546708,216.32487161175513,221.93183662966004,225.62006041948197,222.52343890837295,218.42763914825406,224.73759831469513,214.5333535208804,217.9541666716916,221.17433798300164,210.71143190347783,215.1199624185382,208.37150939585013,222.77799710598265
3,1989-03-01 14:46:53+00:00,170.2849833779415,152.6171316321395,150.25677705553528,154.805637729947,163.207397928294,156.37273408166905,162.41898678805495,170.57932711438502,175.24237131580983,181.10544687217006,179.5791355154256,188.3430545272887,182.75878731853587,183.0213067117868,180.76234849011723,186.71624660458428,186.4256810673849,192.36072940877077,193.4254575135486,196.1587036621558,184.29094893031686,186.16360723408692,190.53584297983718,196.39005902000957,180.7284922788685,183.31821342696355,183.542759033796,185.0403795442103,187.0421569825604,185.62530443555315,184.93892412140517,182.8189961714645,189.73742780981212,193.57037814091387,188.38541781315132,186.07131924449632,193.28582489350595,190.34961407056133,189.10192090762766,194.0622080427198,197.1102164954455,201.04624560671104,198.867650571993,200.81877998188347,193.35162238285795,194.0502952676157,193.90609493064963,198.53212115600073,191.86709934064052,196.09468381429986,195.42013309851907,190.44070348221737,197.33244897898305,198.8401560411183,193.9596645831299,193.02932827117036,192.990378652083,193.13920891200678,200.2130336645269,206.65761581452966,209.69520401117848,212.2746974217468,219.21548158261922,227.05440100762974,225.59634092935963,225.26339818570543,227.04340905803872,223.4017616696057,223.90097851199266,218.91524661662334,217.38425171415727,220.80885520032146,217.14977580833235,227.57984321049963
4,1989-05-20 14:45:33+00:00,166.43019041799548,152.06416782093626,152.0778747058341,156.1178125393742,162.83064943855587,158.65875231188585,168.4955454406782,177.1840376901575,180.00103098927053,185.0614928176425,181.0149622840488,185.67085751844868,176.9741801995185,166.18652265745683,165.4787607083844,170.2977225391048,181.50512139868354,181.86430630573344,186.71686344635347,180.73727409941023,177.83228694390374,180.61241399672076,181.41307209644503,181.37481058918493,173.9743080424604,173.84759602609597,174.00327309273072,173.39066212494677,180.08371151948964,174.8730506133101,167.71299438181046,171.30061636546634,176.4158442032634,180.4280049575531,180.4493974181557,178.15342595417954,181.68687749485463,180.93852827539146,185.24038275818012,182.69647262334436,176.93700882941505,186.71612694759216,187.6670937931723,185.85836744288477,182.24922366835514,185.6632381360568,182.16082962533494,185.835269664911,179.2900579780551,181.50076685760254,173.03355581130108,179.62935725551114,178.7051599689444,182.1112499257661,175.6990879910038,179.91918306370977,180.26725637700972,182.24017715936284,190.79475671733272,191.4419868098025,193.9661861809233,194.73043772407436,202.40517522785387,208.45375870227136,202.61634701534604,207.91845136230623,207.56225531041335,208.07307757328522,205.48075335296207,208.51530049023634,201.47845616785992,202.07378618983748,198.72117239041225,209.07313356206984
5,1990-04-21 14:37:22+00:00,156.7971650735306,153.8611124644641,151.68710586386763,158.51064508969907,168.109635023201,164.30498412481478,171.79462034972238,173.1036788260398,175.96274726800522,176.94357062702207,181.04839512639143,180.1737840126693,177.10060916718734,178.7968091674409,181.5494799306925,176.8506253985947,194.865496267116,192.48302437822431,185.25324688852209,184.46412507242,182.43619703908223,177.1981969595933,183.87126608918,190.2541901977355,187.78508179320934,182.90565579938536,187.8818234799621,182.05501857160831,187.88878791909718,181.71520993912634,186.56423804613405,181.91823866392124,192.33640309032498,198.99203624374113,202.01283639300226,204.6509677732475,204.91307089577396,202.14483451413915,194.18543012012174,195.44057105403238,197.74182715363247,202.2894392319681,205.73238676052128,208.82897919790392,204.69893487542944,204.00696077820885,206.73400259936443,208.2195683695561,200.16512617160018,196.37214611034813,196.2558743133287,197.94485367696134,200.83280101717168,201.21687453949252,202.84231471427796,199.94308854339025,206.82557860944897,208.9779815518652,208.86986634085474,209.7508710250936,215.02480523816752,215.5797682305355,218.32267349678497,228.21841786683405,225.33203398688696,221.498564615335,222.87533798913077,221.69984212488535,220.08876659096092,219.76890784655495,224.32940834894683,215.47497889205812,219.1651095060558,224.09739316593812
6,1990-09-12 14:36:59+00:00,156.0685903219578,153.59189407033068,152.68133233558655,162.15025561709754,168.0227514826768,163.16915285718375,162.04011749331514,165.28700570487484,170.89349112060108,164.4769224147141,170.89298851005688,173.36138480087558,169.01143069991642,170.9149755079796,,168.39773966637216,182.29319357641296,179.86479896264404,179.27808802543416,176.30139748917728,177.89846903051176,177.55137329431915,185.31527465487468,185.30280696860675,,172.69136432920195,191.58997644038027,185.81979616883098,191.65970593237319,186.89068287679177,171.7439468958997,147.1801776325671,172.5666842601443,189.55627874070285,189.6367866224498,195.80178559391103,199.6059442577405,184.23728917991892,187.4673965056059,185.22086391247404,190.1253206656439,191.5796340132549,195.95737542036102,195.04033911612154,195.75707671862546,195.2240213737706,196.96381291955763,196.7284951373999,192.54949764208988,189.86527403689277,196.38998416158898,188.46348344007603,198.64464932074534,199.4241182676817,199.5510200647414,,,,203.5312232567483,206.64323539407465,210.36693574641748,212.70783943052217,216.70527874440134,229.72975833797452,226.88888650862808,229.5361633480071,230.94340543613774,226.0490826772,227.3173994916411,227.031677512199,227.2247620329919,230.80932352455747,226.2451327973802,234.03378722948673
7,1993-03-12 14:39:18+00:00,153.6265145968277,147.611777923137,144.41852730555826,158.75126717325918,168.2913533712019,153.25297268216448,166.02554277817288,168.65151071611277,168.68049163238945,167.66051022028313,173.92890294369698,180.59808433701426,173.68634211362735,172.13928158085596,176.81989358927285,180.05024000013577,179.9106093330401,184.54935665582943,183.5435587492659,181.47250054601238,180.9234734371979,183.61129345108375,184.24718891154208,188.40141307198482,186.8850595553856,176.95339910931014,179.28860436200756,172.32620745742489,180.97298037829137,182.16991880350048,189.26630755527162,188.36667231977992,195.1322940488876,195.09847898730038,192.37087898028696,189.75209532194538,197.39327786124048,192.4671194121623,195.19921064774513,194.44522848081795,203.15874982206319,203.76921176098972,209.49718831966268,209.08146009304102,212.02197326205942,217.76827466831443,221.20741841034732,224.55627637960032,221.4054110796677,216.60408673550873,237.2319754977828,220.94904892862704,227.5010692411591,232.38486249436727,232.22857492178602,,232.3205385723377,228.4664758554493,233.5315837722288,232.66914754861645,228.68384681392317,239.95201576078674,239.63766300046896,246.25892114483955,250.19347486584488,246.75837219355245,243.68193891475244,237.9376329239004,244.45269733982633,243.4547803676235,239.97193708733016,235.94134038419776,240.67448983654086,250.63967759074532
8,1993-04-29 14:39:33+00:00,141.59221211011786,137.77766976362702,140.30544343562977,156.16551725105825,163.3181123419101,158.22721484174588,168.0943045607544,174.7076055699167,175.09796956742804,169.93732865452986,169.47917205133314,174.53490993754167,170.2277963776943,172.08192250642585,177.88258124854613,185.22263859923484,190.3397735219798,196.3902757000851,196.28510981886336,184.5898380430513,181.77948646942536,187.06208271975638,191.55890440118367,198.6889095712175,193.3396251136961,193.00833732604445,196.02589560945603,194.51998302991586,200.30885747970405,193.0238838457143,195.58192526754036,199.51487817471107,195.39753773043486,201.42442196702834,206.5079845712851,205.4907107252161,208.30733299201293,208.70962402048548,205.00499469883798,203.45589776269082,209.93157765373266,214.30262226157072,218.7415052540398,217.66416317802694,218.4857548233418,225.97831596274023,227.69058467733328,233.7981234256503,233.8474131508945,222.96986144180642,227.86223524022688,224.9026794483668,222.86794456686957,227.82424058560292,235.2747214696241,237.37005366048578,235.48563275656858,231.29561572153378,237.85138975116757,235.50658465952233,237.04437169183126,242.75389762118198,249.44926189540126,254.3106236070516,256.4389518807454,257.7956891797995,256.9983990677517,252.4484631083745,245.46659820282008,248.7433144346364,244.87035076123775,246.8409870330973,238.53441788663756,240.18052339853085
9,1993-09-20 14:39:26+00:00,149.45969166143072,142.54376694804446,143.63127443005345,152.11322576906363,161.26673754246826,158.15764152825125,160.17439991955905,168.86746161431427,169.55512214676054,166.93317214169153,168.4322760658067,173.3664503058826,165.51850628082005,163.82402704799838,161.51051409444813,171.76408285190894,180.23914867491447,182.48755334165708,188.39929319806964,183.09137813250555,184.56854734478355,184.00940129452,193.68091420478285,187.7862871725572,187.43477605937926,184.43180471517226,187.7900505056353,191.57580371688573,199.63710758775866,190.27593388610438,194.30249787456327,189.61052114899095,196.10579108320565,199.68234345539918,202.98012387228545,202.8760728855172,207.25861671348622,205.7896235453705,206.79434286374314,205.92957811409497,203.83402360504923,213.29190752388456,215.40600436812696,214.1090937730697,210.89627035200974,211.62076121894555,211.00891544834585,218.2769479500891,216.74556176532334,213.499858515168,212.69924042956058,211.48122345870138,219.90352799056456,212.9501977146566,212.23016923389218,210.2175580090294,215.76657482318308,215.10775159323197,224.07545909341147,228.8289731996137,229.761744537984,232.42883344013876,237.59804882786662,243.3101162764775,240.5966386064492,238.74962435213627,239.33473031671045,239.87215532793482,235.268815398418,231.58797158677697,244.40087841598864,239.1575138224802,233.7123841018577,242.4442963983542
