dates,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020
2000-05-17 21:59:43+00:00,123.16191383287929,,,151.53643984410994,153.92782628940932,153.1515293533692,158.07621893873255,160.2417422791114,164.78246879464427,167.63039217336893,166.18269009332124,164.88865446792366,159.06273625979782,163.19733325929212,162.61675351167486,167.40909275270928,159.6276935848854,147.12293195848457,139.16197919454015,138.1500178351174,141.81733354567967
2000-06-18 21:59:27+00:00,,,,,,,,,,,,,,,,,,,,154.2623005282717,151.6936717071617
2000-07-04 21:59:14+00:00,,,82.76398570097341,127.98192547576309,134.60804040052483,132.24890666791038,137.37066141108394,141.23146518392616,154.8799337903061,156.80027795134097,160.26849146614316,152.21775540268212,149.9052372708103,150.4361095001154,155.3985982546235,159.59542094556087,156.76270043653332,145.47921620069397,130.37882150096567,147.05529389533032,140.49170307374612
2000-08-05 21:58:44+00:00,,,124.94119991855621,133.44075798114085,137.91108426982802,132.6271683303065,126.79135442570363,127.42439644895093,136.7381852543416,145.63322497470776,147.74070008276988,137.69103663647218,137.77669923427231,141.97746287308712,154.56039101389413,166.22960746194997,172.920336349635,172.54562353921355,171.81351293173665,173.45468326851136,169.78779941675043
2000-09-06 21:58:22+00:00,118.10871139659848,115.87135136761692,120.99037116494647,127.55333681558729,138.63784232767816,140.36552008588131,143.78277961863287,143.48452629087888,152.20700056474416,160.45009860448414,161.32934805312252,153.89343296248686,155.81348458748604,156.16042857193332,172.1925267918307,171.12914753623107,169.61754702249556,158.06678214371786,153.9544025294345,154.7667670007353,155.39055033155185
2000-10-08 21:58:00+00:00,131.31352983377445,121.32432839055856,129.34236051258813,138.47656862622617,144.11030989062428,149.39104431846806,148.07220123634934,153.15566205965493,176.78594997234467,179.62960614047336,182.06521530199078,175.8423704042307,173.43794263758872,183.1715486438809,179.75166813656995,177.29639680465704,175.13123671383065,155.89493222145967,143.30843957812303,137.5208071333871,139.32253173247182
2000-11-09 21:57:57+00:00,130.208446810055,127.18937755471806,137.9193639593815,140.170695216278,144.55371850434273,148.64394093367417,154.31737990750148,160.58687068447145,164.73922361690376,182.8642245620155,179.13830761990994,176.9073343934201,169.56496282817656,168.35440505234016,168.5922871684287,167.91484787278856,153.40570721257205,139.92103995992275,129.8347426923642,129.47691322097796,133.7008299390912
2000-11-25 21:57:58+00:00,145.3762019370493,144.48310107802038,150.9157469666032,154.68310580596378,156.54687428070957,151.68880758774893,154.36587239386967,160.11603276696673,164.84164047534722,175.67691403123044,169.11788822723673,168.33440421947742,163.19723259280224,164.63046543330657,157.3634512723685,156.32175784333228,146.76210277792455,131.75319438241854,121.73008909696772,116.87776551898233,123.24901118123276
2001-05-20 21:57:28+00:00,,124.07664264643394,,129.35388506413662,135.26541558047046,137.9641839289019,145.55320765485055,150.54632663256137,155.37624619449852,162.32663296336716,151.95116977634294,148.08628522186908,149.3989081306134,148.57434862358298,148.3074365251078,150.8439159977515,148.60999179121777,142.2682717408024,139.20618555411298,145.3267482088791,150.07867096872997
2001-06-05 21:57:16+00:00,,,,,,,,,,,,,,,,,,136.720407542376,130.99989552724398,127.30920348303249,131.6079755194793
2001-07-07 21:57:00+00:00,,,,,,,,,,,,,,,,,,,120.41321388086152,120.27948634071839,131.8116116483593
2001-08-24 21:56:24+00:00,117.13665880675764,116.50845624205049,122.14686630030464,128.54924286506332,128.8471578219029,140.5558925501697,139.26822271585425,135.47659951980054,144.6482688734601,149.83530354905793,134.25797859619072,130.4805108302416,145.88263527835576,150.33464110044986,157.5330774823488,172.0707705826791,165.03042000213637,157.01969332932782,153.08925318778086,154.44949928717563,146.72825290171434
2001-09-25 21:56:04+00:00,132.51713984560473,117.67773110754639,120.20995948555165,124.61321446815428,122.85150535056096,131.68638979749275,133.98198848194306,138.6470553653391,147.67452247941205,167.998098840571,164.9589396418781,155.50612026584517,157.09617185606658,161.08515653895114,163.29483978578904,174.45807800305437,176.07991677295192,168.82618219991022,163.22212745508543,161.67251722472795,163.592617998901
2001-12-30 21:56:13+00:00,,,,,,,128.1173378667215,131.98801351825267,139.09932948515552,144.13225654846153,146.58971504638313,144.47820095710006,141.4922014971743,152.7773368978762,158.990237839524,168.09626669395738,168.21289349266695,156.16648755351167,148.01693415860493,150.76356019574578,145.9920555568528
2002-02-16 21:56:30+00:00,127.00140064021129,100.45415302712429,102.61488592679083,110.08903431766954,121.77557221495235,124.93627051192907,126.21664143265076,135.1344062255334,141.89335354697621,149.02953778512008,149.48207761454867,147.93557177484385,151.78055788527314,146.44586216577343,143.3697498117828,148.71857398135677,142.60825285254853,125.18530084744897,119.17538408981909,123.39029764949458,123.62169964844382
2002-03-20 21:56:24+00:00,133.13351497140397,119.82122409481543,117.49262796061181,125.20207798943437,134.6447055795455,143.57804195078793,142.73728186923321,153.37654446609403,157.67856941977618,176.1811704067706,171.48472582716263,172.96094891779592,166.9361059039522,161.7229738509155,160.92368633831046,162.53714905173013,150.13677658720772,132.74180755935691,128.65211261067165,126.5677632703607,136.0371379745363
2002-05-07 21:56:27+00:00,,,,130.68805627999365,139.25619813884595,140.70008113849093,145.4634807238995,150.14392330245627,156.33619550645238,162.0090426818622,159.52391321061435,152.85133917801392,143.65757871154315,137.1254311354481,135.82512747478222,132.0395000923523,113.03286125604981,94.31767298297636,86.814071005456,91.52786614096243,117.4979017970293
2002-09-12 21:55:31+00:00,111.27598289063243,112.29686897123533,139.0206367450642,159.76924956092077,165.87540146225305,164.92964154828374,146.0713242496312,140.27017327716578,157.95541117993162,164.66097147583335,175.41934493427325,179.60946323362884,179.77208904919547,172.28756150049182,177.61727462536945,182.00658520682796,173.0061749291152,160.02969221639663,156.03239176142264,145.69087055234027,138.1034056499964
2002-10-14 21:55:19+00:00,131.7271618505859,128.87433943881297,128.79627649847322,130.09209013761776,138.16945494892937,143.49274671781808,141.81911246511504,146.53508846480622,154.34687963757915,165.67727091695332,163.24539555299162,166.23651175009687,167.30401379701965,161.0137133478769,167.28492902697008,165.68795433490857,157.42715406660662,152.4076220500269,145.46678257475872,140.3959522706775,147.06242386910236
2002-10-30 21:55:25+00:00,139.50959506511913,134.8129417416196,138.61656460432735,136.96539043817438,142.97022880763373,144.8862527207034,153.21769640451555,156.44502525865764,166.7495637358566,178.12097259360257,177.24266461581908,166.28264567227438,172.79702917391492,160.1467083955676,164.93402841901545,165.75286827324322,154.5484677183085,150.7241035650319,144.13361738885453,149.92198445758908,147.0684359207795
2003-04-08 21:56:23+00:00,,,94.70470848732445,108.80145934093915,113.64089872033078,125.62292498730639,129.17588947734322,133.0437799456321,130.02784723378235,140.77316714020378,138.99221093759263,145.1912893951199,153.8144809915395,150.17827218459817,146.49319236451362,120.60824337318478,96.90581879349091,75.84721523665264,,,
2003-04-24 21:56:22+00:00,,116.06823330940199,115.70434405351034,126.20029410407717,130.8986254036607,137.8588071298881,136.93225327883908,139.7636639922331,147.2842704762763,155.66910565652802,155.97051204641593,149.39960360478872,151.33736820715646,140.65706316072652,142.6531559967006,148.48162329441257,,74.22421833185984,,,
2003-05-10 21:56:22+00:00,,,,137.74083761275153,153.1951275881901,156.28618525596625,152.086058022518,154.30730256683898,158.31495702716924,177.63187688786738,173.6584250304331,167.2647143099611,164.8727085529178,167.01441486323117,163.4953628023378,162.5659068040858,152.54208077483128,143.38521906236033,132.7867496019881,130.74392074048427,138.14055410687484
2003-07-21 21:44:09+00:00,,,131.62626966573947,,134.14566559480357,142.096201736942,145.5363301100809,144.19421179064196,145.089067075492,162.02359738952808,158.17335145079258,147.40782547571422,151.8263685189577,162.31991655157236,164.40604187375783,168.00988589242854,156.26091421614572,132.91538279066503,126.37641291368833,136.58370849900712,137.41566204242662
2003-07-29 21:56:05+00:00,,,,137.08053565420008,145.54271161681555,129.91997545680212,,,,160.1625019959231,156.3981767852562,151.3214809215122,142.0570095774609,148.9006065327929,161.10952812962591,169.8704452110977,174.0292683762652,159.92999980769565,149.58860303176095,159.7078055299781,161.57418967957284
2003-08-06 21:44:26+00:00,126.75861763300767,129.588819009359,132.82508155004084,144.56962587307044,150.73250271663957,153.4854026368917,152.2167555285058,150.972445728539,162.29279269678972,163.2156707468093,157.7128481617845,146.20533195787385,150.68510363712682,157.86592002478272,165.60320160711797,183.10866952706397,185.9271272049087,175.01011885479235,175.4330905453085,175.9245744322657,175.56802816259366
2003-08-30 21:55:58+00:00,,,,,124.61588303032615,128.63152765271133,129.2967201610392,140.16158990301315,149.06529867684358,157.9633950713316,163.5654085090233,160.9319460061274,158.8111604889771,170.59353663625419,171.10826216262086,191.018407261982,187.28149675170002,,,175.81774411539357,166.65770988275514
2003-10-17 21:55:51+00:00,134.69547030265906,119.61044537396296,,,137.09539801004755,141.27955363763797,143.31404449705013,152.3903761435527,162.00588415778074,176.37249164007608,183.35229272597817,184.73321678505138,185.08226865833186,192.85668396200052,191.16437464393923,,,,,,
2003-11-18 21:56:15+00:00,,,,,,,132.38139582321566,,,170.429051388009,170.78666605402273,173.5069643425893,171.72965110348264,169.18170864031413,177.03439177135425,172.67857939348278,164.23613993816775,154.278732514878,156.35062312300846,151.66514974873436,152.47253450908815
2004-03-25 21:56:54+00:00,121.54830300443626,117.0943822042628,122.08664839487805,133.61604871896992,142.13396705362297,149.3338719113469,144.0802531671756,145.25679192757207,154.87935479332796,169.21013735966687,166.46918021664072,159.82288523619195,158.42585209944315,170.72715965473662,,,176.08004584224,160.77296648084322,149.5140164589715,156.90889494044242,150.38716164535438
2004-04-02 21:46:54+00:00,127.99639064276214,125.30035055392541,129.82337050510037,140.2183934274104,142.49942424367882,143.04199566401493,146.61719340680517,148.97581948349833,167.3880567723259,182.47496372737123,179.6364083422203,178.27246952049526,177.14655309802407,179.9286550464065,179.33944996757322,171.98181133216698,152.5268694472286,142.7315183782321,129.8224455021907,132.59303388775095,128.13484554986064
2004-04-10 21:56:50+00:00,145.4430144251721,139.27781223424992,144.58083534983726,137.16256266204326,150.3705279249007,161.70098280259745,160.12017950198583,162.34184776490085,173.71051139816507,,,173.847791965551,174.39734755655263,177.71885781587702,175.27094537685318,179.2544105394794,162.06396958968028,156.2209662955111,139.90154677257377,138.29531193732674,136.12309572595166
2004-05-04 21:47:51+00:00,,141.6662528938828,139.66677558418115,151.2569199621752,168.56628499427117,169.89654705896794,172.65004105999841,182.47123542993828,186.1087242696776,190.2462812097395,191.48626250758105,189.05689788881705,183.46432574197013,176.87184029383158,175.44237770654766,172.95962622396613,170.72883296466023,156.7499413933518,147.4811915457861,150.650068562116,146.9710256050633
2004-05-20 21:48:20+00:00,,,,,,,,,,,,,146.10446390559184,151.24969557605834,149.66905258808907,161.9168874863449,139.0683156168487,123.8746619221938,118.32825438393107,112.81747232927538,126.73087089744283
2004-06-05 21:48:48+00:00,,,,,,147.37081022803912,151.54108798462107,150.61568171174585,161.9400864453827,171.26308893707716,167.2212911288109,164.64309227214574,156.50763195285919,156.91682831961353,165.0466652370292,178.865972326842,169.8731903416396,163.18379388574598,159.16702129523316,165.64318071727527,151.23503595628574
2004-06-21 21:49:16+00:00,,,,,,,,,,,,,,,,,,,,,
2004-07-07 21:49:44+00:00,,,,136.81746744735364,,156.2110216570923,148.78196373595563,155.3181194344836,159.7643831651618,173.32016233317665,171.69812431552177,161.62586978412807,166.26653187451083,169.31742866696337,174.4511153953049,178.09075219804953,166.82981342476916,160.88542963325742,154.8831437867977,150.19120124039534,160.49084527908104
2004-08-08 21:50:26+00:00,,,,129.71049988550706,132.82148754448954,131.32151600984,139.29238276484796,143.58617781316755,158.74255090419223,170.64021494500875,175.75022049812446,169.9009580791393,172.85327719087147,176.2657832942286,176.4894689804058,169.90211896696235,172.68328145422834,159.1714504007008,154.7267105188774,155.06927212593737,146.4549721226137
2004-09-01 21:56:21+00:00,,,,,136.59528232615435,147.58828323518247,152.05219922875764,159.2143417603404,160.2510398423802,176.9775446748808,175.56920438571387,169.89972920866475,167.9422471843873,163.7220121861406,161.97148407543514,168.71304298227463,155.67572868535888,,,,124.8652917939983
2004-09-25 21:51:43+00:00,139.5835665775193,127.39670952981179,129.80880067115143,142.30818076252527,155.10108431323806,146.1962008768769,163.4222319055996,174.08339379471894,185.45324494154966,196.6409013152339,195.07802048731853,188.92669189057048,190.39505842959048,190.6330877827361,187.73447015343402,173.82590633184702,163.43667582535974,150.73183478913563,129.64639662278685,123.3087671902914,132.2503786474883
2004-10-19 21:56:19+00:00,135.73431726631085,132.94530339812482,134.6702271887603,145.28237905390225,145.89935336460516,148.70895460858017,147.6472125734178,151.25955865757288,,,160.92781211310106,156.41067471509166,164.60120250751777,162.81328082462895,168.22404178218528,163.3050513127206,155.11785052355197,136.43394762527592,127.72335600223772,130.6462936296583,136.77622413414713
2004-10-27 21:52:23+00:00,137.95316824005388,130.44506423052414,136.72985745684602,147.10219864587225,148.14352584205477,151.4618709348269,157.85346683778556,151.37631541403513,157.13727809658525,171.48701255887158,160.69363171719965,162.45716962467404,156.8905434176031,161.89904731562535,163.79881029382975,173.64902499042296,161.90732476812488,147.07554539207266,137.58102647220048,138.60457700761884,138.65318339448402
2004-11-20 21:56:37+00:00,147.36700159945994,146.22903673304717,,,160.9540722121736,158.20948662997685,161.96030127233837,163.24524183052094,176.7909955780376,181.87681934730924,180.42811155225897,173.67670968058997,171.26238474241185,170.66844615745094,177.91270037395694,180.58621545677215,176.4381898072732,165.68483868418002,,,
2005-01-15 21:53:45+00:00,169.18449404874372,161.24815421888607,163.9647491186731,168.8906201458574,175.44608417754537,173.55014310411116,166.21031777223405,173.0651531708498,183.89659966790873,193.86419513216356,185.096272569815,179.95137200567476,176.5465431802564,175.18486012864815,181.0284918130228,172.5307174561371,159.6455698538248,146.24707230030506,138.0945576624918,141.78930480584742,147.8029339105546
2005-02-08 21:57:10+00:00,,,154.08206308763664,162.34595803359275,160.2555348160367,155.94257499697113,163.84896446201228,159.5844078311654,161.249615694589,172.64986609885193,166.54452737404293,151.91764564658973,149.20091601485643,149.78967512004297,153.245056669456,155.37850256591113,159.11355776500596,,147.70538111911506,153.1822127675905,165.59891286853866
2005-03-04 21:54:27+00:00,161.15783331840274,152.60724481082366,157.12583237153927,162.81310031487754,171.7542654039534,171.30919992357437,166.18850225153832,169.31148684182392,166.9879443249792,171.10759790269168,167.41766109848385,160.90151348088085,157.5615586286891,161.38211492327864,165.96209273952272,168.13741145891586,161.75001291324637,155.67505680791533,148.59279300526737,157.70887491484083,159.61964689224362
2005-03-12 21:57:20+00:00,153.04620856629768,146.29096878321783,145.89924206317949,151.13872005285313,161.1710249488059,162.21000747172226,164.03384629296136,161.67745534901047,160.36188326118858,,,,151.7534429886436,157.00444635370891,159.45351688920218,,,174.97257194079276,152.32533606845706,153.80585949818294,153.60962270407654
2005-04-05 21:54:42+00:00,140.66573083426886,141.89147616950427,138.33031324217558,138.9912908454511,135.10282831986407,142.25450690702982,141.56563352151096,148.57258520278617,147.67709882436978,151.87172424475216,152.0286019321447,149.00064796994644,153.6185243211723,161.2356246912399,164.30873388335044,167.71036998025755,175.64229864842164,166.70849997375728,164.3100603380449,167.30779840990132,176.25670756512537
2005-04-13 21:57:12+00:00,135.3843971182255,128.06306278566052,136.61169543694922,139.20832823602035,142.70951587477558,142.96870932744866,137.96515455557903,136.81536613343724,137.96930393844585,148.4252207937556,147.47135682543157,146.15702851003803,147.88969420296675,,,,,,,,
2005-04-21 21:54:46+00:00,127.15612659475717,133.40051990875023,141.66794450419275,144.79905151459388,144.0963097731798,142.37655235270506,141.62304071933292,140.63953261109916,152.76419440895745,158.00498569938753,161.12247305882616,148.17157982330036,163.37067487539926,169.042682940272,179.825517909475,174.38218222253195,181.90725331649773,179.60439529959746,179.0509345865582,164.0954058694533,167.02482270639098
2005-04-29 21:57:12+00:00,,,132.16534985928715,,,,147.18598069872465,146.4215695996514,157.93522054381657,170.51180639458698,168.95994803301036,177.7340552560895,186.56516747252164,182.23097051454448,184.07053058032335,186.08575564649306,170.476412920375,167.8597056602663,161.13459923472064,,
2005-05-31 21:57:11+00:00,,,131.5972869207677,,,,135.69868784460746,150.05880100351627,168.59656784482175,176.83000734465918,171.583471700466,165.63940644388757,174.05268483671404,171.14858977186051,170.83734927488007,170.25916886605938,164.84117917970664,157.41800473796778,152.57107089797861,,
2005-06-08 21:55:08+00:00,,,,,,148.58752097800314,150.5206880376744,154.10905216023366,162.05223771136517,175.31319479931446,176.25610639595334,164.87835170066663,186.64122470815022,173.92873633542533,179.61266011664335,177.54953718293692,177.0196119738227,163.0940641450881,144.76705975237724,150.57812061700662,142.06581638243424
2005-07-10 21:55:19+00:00,,,,,,149.55427503065863,145.3832264524578,146.3890888098031,153.96884517787961,164.77318927125543,168.50759190771225,163.37958177354992,164.71215562049014,166.1773230838856,169.90970363078512,181.27178526688638,179.4120497996569,176.91836440085535,168.59905096356994,163.14279103608735,159.76493110429286
2005-08-03 21:57:01+00:00,,,,120.24406399739875,130.060530095835,,,143.585535070671,153.7742817725397,162.98733241590492,158.80425156275882,157.78788483609364,164.92167441547377,178.4718189877462,183.43979645984476,197.1941738398043,194.90510284944295,196.48452219524685,185.9018405960035,202.8975458039869,
2005-08-27 21:55:43+00:00,108.70746326842117,98.61145756045069,108.18870856620654,107.17819594964755,118.72221693126569,127.44662416462293,123.32008257115967,127.59433296549871,133.57479067909637,145.6532859440041,140.97077952927523,133.43371958766485,136.34262819563813,148.8387292062225,167.63320603503536,174.08371475749362,165.38389805955808,178.078063375103,173.24913323585534,183.82873644161552,167.04011940339015
2005-09-20 21:56:42+00:00,,96.3028816755617,91.97552057571099,96.45391128919506,102.0920519714791,107.00670429132562,104.49526747274487,107.85587805817099,113.1909658502796,129.40298488007727,128.50368722315704,123.12317840827336,128.85442661015188,142.52938626998997,146.65609529533776,,,137.5329455354409,142.78908100155408,149.45897837939754,151.1978199902304
2005-09-28 21:55:44+00:00,119.7907477006811,105.75757268171931,104.76159176583229,110.12216273684422,121.28775592872557,123.46254811839796,120.10351920204164,129.79613858384624,142.40636854489472,159.60775098349998,162.03179159360752,158.56874858657042,167.1300207971015,169.99323423613873,181.0031242786506,179.18988466963128,167.0672019922019,152.74344309768207,156.27992638475232,163.17994398348816,159.53637822599703
2005-10-06 21:56:37+00:00,125.09756931711406,120.94057341182415,119.32177954175131,119.90034621218828,131.28354409150975,132.97272870627145,138.64955653629934,145.03839113420034,152.83492477955141,177.30771586967182,176.7709572389386,177.74340722282156,167.97097021862194,173.4476456014685,179.8988250986692,,,175.01894143422513,161.36146415958635,160.34862938397623,152.5301400073688
2005-10-22 21:56:51+00:00,127.94583349053353,107.61985248140714,112.08803267864569,124.75012071461592,128.81815284943156,,,133.96268602000478,146.48200669432154,163.98418436050497,161.89595859241274,156.31928012905078,156.99231506587944,157.98987831768352,162.42869283026366,163.01115397617562,165.0607897025505,157.88168506210235,149.99878794244364,149.3331154653821,
2005-10-30 21:55:39+00:00,140.65702503061152,133.72897982484693,136.22514655634296,140.18483209842998,132.82266534798646,137.17520960509927,139.28101752339663,144.3184698929616,155.25594625899166,166.1225234334168,167.60860144060663,171.80715839640857,185.8366798578266,192.96052721658248,192.09554376505614,198.5297228843312,188.7734072014677,185.18964616060367,175.75394516624507,156.96614835424268,149.41615799808847
2005-12-25 21:57:19+00:00,,,,137.2042629668587,149.37194690290497,152.72875724098117,151.22320907416795,149.42510412067767,164.77600965262633,175.0433511605204,174.4068739408411,169.9109113618966,174.78654395171648,168.1251301173308,179.83271432799526,179.87603404293768,181.5423054436328,,,169.48371291114483,171.9070107801256
2006-01-10 21:57:28+00:00,130.46768191891155,115.54074344168029,117.09037986727942,129.88886137901537,136.53151483887916,142.30731585096734,,,147.150819137158,164.4817582487505,159.49526532507355,158.48780999152146,154.89500881400735,161.6876327042777,160.1328442085163,163.68718817623883,162.89561747763148,158.55492882685886,151.6634479676729,151.60450986384996,150.52076122654398
2006-01-26 21:57:35+00:00,,,,135.86597094472089,147.49040968202516,140.5210248687904,146.52028112630586,151.282964687202,148.21600032178722,164.3077212166415,156.8107123850754,150.9995252248106,150.8976743217311,152.37993398751235,161.50612498372922,178.93779100012344,172.48317919695975,169.3015823602144,,166.87776570544787,157.14410329232763
2006-02-11 21:57:40+00:00,128.08960158527262,113.25265981726118,111.4347031123146,,,110.46514273655333,115.5674938092778,120.53417721260857,128.58048171689114,141.49943421082148,139.90304797975938,139.53764848032296,134.82310562951022,134.9451106568956,137.08863399347737,146.1832684538648,146.88968373990215,147.69792352354366,,,
2006-02-19 21:58:15+00:00,133.16318468757163,130.3232330307009,126.49464536758835,129.65172097878772,127.99213837340884,129.97487212354423,133.92088809691995,128.9377095191551,140.46416163569495,151.7078547295133,154.51987360464696,146.84146387297892,152.22046646107285,143.86805124747394,147.86058197071674,164.9776972861751,163.92499194476363,162.6473572439197,158.60159282298827,160.8266099511535,163.1257155624033
2006-03-15 21:57:43+00:00,131.7285242073379,127.37578461323969,125.46988095532147,131.36525824592087,,,136.35322111797743,142.9723177604037,145.9505012285555,160.62173775227922,158.36060452507616,157.11538748399263,154.2926583014659,163.0985921024218,174.998291530921,177.58289617152005,177.41244891875414,164.82946011411155,166.1194914239943,,
2006-03-31 21:57:42+00:00,132.5071441461527,127.9658501592005,129.60287580297776,129.98404714087357,130.776935871421,131.62604870781072,,,145.91694445952302,158.3110790574833,157.50630938486702,159.1604906453113,159.42579769615472,169.44104696504024,171.58540489155433,180.10649319546744,178.97135578671453,162.92936992676943,152.4857445813168,160.54016321125783,159.64033283093192
2006-04-16 21:57:37+00:00,120.0668995686892,116.49796855427913,122.49615188052195,127.25071552304905,,,143.30773793140605,151.37356070669924,150.81058614677028,163.76785106499986,163.1852563134817,162.23108042767703,162.8715425864078,160.9847469058012,173.48266651638681,181.71136060549546,181.36938437792296,173.6375646765701,161.47487324900115,,
2006-06-19 21:57:36+00:00,,,,131.95353134823006,,,,,,,,,,,,,,,,,
2006-06-27 22:00:24+00:00,,,,,,117.92324636192612,130.01281661299592,129.80861517074848,141.9117356424703,158.03298364451348,155.3647825330842,,,,,,,,,,
2006-07-21 21:57:21+00:00,,,,,97.19612425856123,96.20005930552932,99.022996968083,99.2053986908589,113.17688721038452,,,,,,,,,,,,
2006-09-07 21:57:12+00:00,125.78357597603946,121.62775053816262,130.07094563311,138.54257564704153,145.96758508169975,149.63579357188254,154.90831295109658,152.88239647203855,166.37420335264616,171.0872655221953,,,167.53304462904987,167.10313491655083,168.31634534629816,166.16072333943382,160.47116514937431,135.6460382112754,131.36814464939502,126.1076892360129,129.41617113324588
2006-10-25 21:57:17+00:00,135.89216574771353,130.9592381409951,128.53103650666918,139.1425708630791,148.5795957262673,160.59755840015112,148.20293535818186,156.4960280323452,159.98387402513995,169.86113431033317,169.83330959665054,154.8451251622269,157.34398481803683,149.79630941002785,,,139.72795706271825,119.87440256775118,118.54123492958774,110.23101098336346,125.07209564232103
2006-11-02 22:01:56+00:00,150.31549507956433,138.52404640439389,146.61039467216412,152.44285023252422,151.96933357014842,156.6488960887694,164.05267042098453,168.33068820388067,172.76481486442205,184.8032553063658,184.34917136124005,173.6001845113623,166.62209105573947,159.2900959035772,163.99288559048185,164.24496692974782,144.0806884347206,117.12291032833218,108.18062530777519,99.66806670054382,113.89771114270054
2006-11-10 21:57:30+00:00,139.57406995481605,129.07064607245402,135.4889091274645,155.642696967114,160.0007900850363,162.66940037539328,159.68702452481264,164.69852434418357,176.91827768507784,183.9842927769352,179.58619568249708,168.92920068133444,167.04091860779582,158.4176370815221,154.9031247254838,,,120.75454548872804,109.00658095549544,110.20166532746484,114.41626615119573
