dates,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020,satname
1999-09-04 22:00:33+00:00,330.97,320.86,322.20,331.17,341.91,338.99,340.55,354.92,362.04,367.93,365.60,372.20,369.27,368.28,367.17,372.77,358.51,343.78,343.96,329.06,333.17,L7
1999-10-22 22:00:28+00:00,337.00,330.02,328.56,339.17,350.84,349.90,350.21,360.43,369.83,379.19,375.63,379.23,374.60,373.17,372.12,371.28,360.53,347.37,339.48,331.29,335.56,L7
1999-12-09 22:00:33+00:00,337.00,330.02,328.56,339.17,350.84,349.90,349.53,357.95,366.07,374.90,372.55,373.10,368.48,367.20,365.52,371.28,360.53,347.37,339.48,331.29,335.56,L7
1999-12-25 22:00:28+00:00,338.31,331.84,333.94,341.55,351.28,351.02,349.85,357.66,365.67,373.77,370.08,369.75,366.80,363.76,362.81,364.95,355.75,342.18,333.08,328.73,335.13,L7
2000-01-26 22:00:26+00:00,341.32,333.64,338.25,343.62,350.20,350.80,349.31,357.91,362.90,371.89,369.77,366.67,364.17,360.75,359.81,361.57,353.42,340.12,332.38,329.75,336.34,L7
2000-02-11 22:00:21+00:00,344.25,336.84,342.33,346.97,352.05,352.79,351.08,359.66,363.36,373.07,369.97,365.78,362.86,359.34,358.50,358.58,349.91,336.02,329.51,328.27,336.20,L7
2000-02-27 22:00:16+00:00,345.20,338.81,344.21,347.74,351.02,352.26,350.55,358.74,362.18,372.29,368.06,363.12,360.04,356.83,356.24,357.42,349.14,335.87,329.20,328.52,336.50,L7
2000-03-30 22:00:09+00:00,347.51,342.22,347.80,350.88,353.13,354.50,352.32,358.91,362.57,372.25,367.40,360.69,357.58,354.12,355.64,356.69,350.55,338.29,331.09,333.13,341.06,L7
2000-04-15 21:59:55+00:00,346.67,341.45,345.98,349.96,352.59,354.00,352.25,357.25,361.49,371.31,367.04,359.77,355.88,354.19,355.90,357.78,351.67,340.58,333.85,335.63,342.07,L7
2000-05-01 21:59:54+00:00,347.02,341.12,347.91,351.25,353.17,354.09,352.03,355.88,359.68,369.17,365.67,358.06,354.53,353.77,355.47,358.50,353.38,342.13,336.81,338.28,343.20,L7
2000-05-17 21:59:43+00:00,345.76,340.79,346.24,351.69,354.06,354.74,353.39,356.35,360.73,369.36,366.08,359.17,355.33,355.12,356.59,359.97,354.54,343.18,337.72,338.66,343.36,L7
2000-06-18 21:59:27+00:00,345.76,340.79,346.24,351.69,354.06,354.74,354.04,356.77,361.00,369.74,366.04,358.96,355.22,355.10,357.12,359.97,354.54,343.18,337.72,341.02,344.62,L7
2000-07-04 21:59:14+00:00,343.31,336.22,346.46,349.58,351.93,352.33,352.57,355.32,360.05,368.27,365.94,358.18,354.14,355.09,357.37,361.05,356.10,345.17,339.30,343.93,345.52,L7
2000-08-05 21:58:44+00:00,338.39,334.75,344.79,348.25,350.59,349.90,349.90,352.15,358.10,365.98,363.53,356.24,352.37,354.39,358.33,362.99,359.60,350.14,344.58,348.68,349.21,L7
2000-09-06 21:58:22+00:00,334.17,328.94,338.43,343.42,348.31,347.02,348.07,349.06,356.86,363.48,363.78,357.02,354.10,357.19,364.08,368.72,366.88,357.94,352.53,355.40,353.31,L7
2000-10-08 21:58:00+00:00,332.07,325.92,335.73,341.65,346.86,346.62,347.40,348.52,358.58,365.19,366.80,359.98,357.15,362.02,366.45,369.95,368.05,357.58,350.82,352.83,350.50,L7
2000-11-09 21:57:57+00:00,327.10,321.66,332.21,338.33,343.72,344.24,346.45,349.51,359.96,367.04,368.07,361.96,359.48,362.34,367.21,369.86,366.25,354.59,346.85,350.09,349.19,L7
2000-11-25 21:57:58+00:00,327.60,321.36,333.33,337.74,343.34,343.05,345.06,348.70,359.36,367.69,368.00,361.89,359.48,361.86,365.59,367.29,363.42,351.32,343.11,346.41,346.22,L7
2001-05-20 21:57:28+00:00,340.00,328.96,330.99,342.63,349.54,348.80,355.02,352.61,362.88,370.14,363.02,359.84,356.80,357.31,353.83,354.24,349.00,337.99,332.80,332.44,338.56,L7
