dates,satname,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020
2001-05-20 21:57:28+00:00,L7,163.02,332.02,336.23,342.70,345.30,351.40,357.72,358.56,364.34,370.90,361.57,355.68,356.87,354.96,355.61,357.76,355.85,348.84,347.45,353.41,358.22
2001-06-05 21:57:16+00:00,L7,165.16,114.15,,,,,,,,,,,,,,,,348.97,343.42,338.24,339.38
2001-07-07 21:57:00+00:00,L7,,,,,,,,,,,,,,,,,,,324.61,324.07,334.06
2001-08-24 21:56:24+00:00,L7,314.75,313.16,316.69,322.53,320.62,330.19,332.38,330.36,338.38,343.08,328.94,325.99,340.48,346.42,353.45,367.44,361.78,352.79,348.61,349.03,341.86
2001-09-25 21:56:04+00:00,L7,332.25,314.32,316.52,320.48,318.14,325.98,329.87,334.85,343.49,363.72,361.39,352.45,353.46,358.28,360.08,371.15,373.25,365.59,359.70,357.95,359.82
2001-12-30 21:56:13+00:00,L7,,,,,,,334.65,334.72,345.71,351.07,352.37,349.28,347.58,357.43,364.09,373.44,372.86,361.02,353.59,356.44,352.24
2002-02-16 21:56:30+00:00,L7,324.94,300.55,302.56,308.03,319.41,320.24,324.46,332.45,340.31,344.94,348.29,350.00,350.48,346.68,341.80,347.16,342.01,324.32,317.03,321.14,318.97
2002-03-20 21:56:24+00:00,L7,329.72,315.92,313.30,319.46,328.91,336.57,337.99,349.01,352.78,371.15,367.11,369.95,362.94,358.54,357.45,359.21,346.81,329.37,324.71,322.65,331.77
2002-05-07 21:56:27+00:00,L7,298.67,324.33,340.02,346.08,347.15,353.64,356.66,359.97,366.99,373.01,366.28,363.38,349.34,345.98,344.60,344.27,321.94,304.14,296.96,302.82,325.77
2002-09-12 21:55:31+00:00,L7,319.30,312.53,339.20,350.31,357.13,353.84,338.66,333.67,350.73,357.91,368.88,374.14,373.37,367.49,374.26,375.86,367.68,355.63,349.91,338.92,330.28
2002-10-14 21:55:19+00:00,L7,330.28,328.30,327.25,328.38,335.76,339.14,340.11,345.24,351.82,363.64,362.57,365.30,366.51,361.51,365.34,365.39,358.23,352.12,344.47,339.59,345.50
2002-10-30 21:55:25+00:00,L7,335.80,326.82,330.81,326.80,334.46,336.07,344.25,349.63,356.87,368.24,369.29,357.41,362.33,353.72,356.57,357.13,346.85,343.50,334.65,342.61,340.88
2003-04-08 21:56:23+00:00,L7,291.32,308.88,309.18,311.88,311.48,333.51,332.15,336.63,327.58,342.79,343.33,347.25,357.81,355.39,353.44,,316.07,281.07,,,
2003-04-24 21:56:22+00:00,L7,,318.06,317.74,326.11,333.30,338.77,339.24,341.18,349.81,358.20,358.39,351.95,352.09,345.31,350.52,355.58,349.21,,279.64,278.11,
2003-05-10 21:56:22+00:00,L7,298.33,323.47,332.44,343.14,353.81,353.34,353.49,355.77,360.01,378.94,375.43,368.07,367.21,370.02,364.87,365.95,356.15,345.21,334.86,334.05,338.31
2003-07-21 21:44:09+00:00,L5,162.09,124.22,340.49,339.98,344.10,343.57,354.09,347.42,345.84,362.48,358.71,349.01,354.47,364.21,365.93,368.99,358.57,334.59,326.58,337.15,338.60
2003-07-29 21:56:05+00:00,L7,156.01,342.29,351.90,351.65,355.86,344.27,164.71,,,368.32,363.79,358.20,349.11,355.27,368.95,376.81,379.95,367.54,357.22,368.96,374.09
2003-08-06 21:44:26+00:00,L5,325.86,329.46,332.47,343.66,348.44,350.77,350.80,347.57,360.70,361.62,356.48,345.14,349.22,357.98,364.23,380.46,384.79,374.16,374.02,374.56,374.43
2003-08-30 21:55:58+00:00,L7,324.67,320.18,198.40,,326.51,329.93,330.24,341.12,351.30,359.28,366.76,363.08,362.25,372.23,373.56,393.07,388.87,,,378.86,369.74
2003-10-17 21:55:51+00:00,L7,332.25,313.85,,,329.17,331.74,336.18,345.62,355.11,369.29,377.31,379.07,378.84,387.88,385.81,,,,,,
2003-11-18 21:56:15+00:00,L7,,,,,,,331.10,,,367.01,368.87,371.66,369.24,367.55,374.82,370.70,363.31,353.04,353.88,349.85,350.42
2004-03-25 21:56:54+00:00,L7,318.03,313.60,318.27,328.63,337.26,343.41,339.87,341.97,350.59,364.79,362.82,356.94,354.94,368.17,,,373.29,357.84,346.08,353.93,346.87
2004-04-02 21:46:54+00:00,L5,335.62,333.68,339.61,350.62,352.71,356.11,356.52,358.87,378.66,391.97,388.02,385.98,385.62,387.03,386.68,380.68,359.73,348.92,339.01,341.74,337.73
2004-04-10 21:56:50+00:00,L7,342.63,337.53,341.83,332.98,345.59,354.74,355.41,358.36,369.27,,,373.02,371.37,375.21,371.85,376.21,360.45,353.30,336.17,334.97,331.46
2004-05-04 21:47:51+00:00,L5,349.76,353.15,352.60,369.31,381.17,385.42,384.07,394.35,397.41,402.10,401.77,397.30,394.17,386.18,384.96,382.13,379.92,365.68,356.88,360.30,356.08
2004-05-20 21:48:20+00:00,L5,,,,,,,,,,,,,345.37,351.31,349.13,362.61,331.64,325.17,318.05,313.25,
2004-06-05 21:48:48+00:00,L5,172.98,112.84,101.71,337.14,343.29,351.11,354.89,354.26,364.70,374.75,369.21,367.13,358.23,360.34,367.57,381.13,373.12,366.48,361.52,368.49,357.09
2004-06-21 21:49:16+00:00,L5,,,,,,,,,,,,,,,,,,372.89,359.90,359.50,339.80
2004-07-07 21:49:44+00:00,L5,173.80,110.44,131.97,338.49,349.67,352.41,347.73,351.81,355.28,368.40,368.22,359.30,363.08,367.97,371.86,377.52,366.02,358.63,352.13,346.34,356.91
2004-08-08 21:50:26+00:00,L5,308.44,314.08,324.61,329.42,331.22,329.39,338.43,343.05,358.19,369.51,375.95,369.98,370.32,376.37,376.65,370.60,372.98,358.27,355.59,355.51,345.80
2004-09-01 21:56:21+00:00,L7,322.54,,,,339.70,351.23,355.69,361.36,366.55,379.08,379.04,372.81,370.81,368.15,363.40,371.15,357.54,,,326.36,327.55
2004-09-25 21:51:43+00:00,L5,344.70,334.01,337.51,351.06,363.23,356.22,371.02,380.78,392.74,403.75,401.86,395.10,396.92,396.26,393.80,380.13,369.25,355.06,336.42,330.38,338.83
2004-10-19 21:56:19+00:00,L7,331.67,328.25,330.28,337.07,337.10,337.33,340.85,346.62,,,354.72,352.01,358.07,358.57,362.28,356.18,350.79,329.84,322.97,325.27,332.16
2004-10-27 21:52:23+00:00,L5,347.98,338.13,344.63,356.68,357.83,362.23,366.91,359.91,365.05,379.91,367.79,368.51,363.65,367.73,369.97,380.68,367.65,353.66,344.98,344.81,345.74
2004-11-20 21:56:37+00:00,L7,343.24,341.95,,,355.46,351.60,357.05,358.91,371.88,376.85,376.25,370.06,367.12,367.34,374.27,376.71,373.11,362.08,,,358.97
2005-01-15 21:53:45+00:00,L5,362.13,354.30,356.34,358.66,365.46,359.05,357.72,365.52,374.71,385.39,377.79,373.70,369.23,369.54,374.40,365.64,353.95,340.31,331.09,334.54,340.48
2005-02-08 21:57:10+00:00,L7,,,362.48,372.74,370.64,368.29,372.69,367.72,370.21,382.03,374.32,359.84,356.99,356.07,360.27,362.53,365.27,,355.11,361.03,373.52
2005-03-04 21:54:27+00:00,L5,359.38,351.65,355.16,360.35,369.21,368.23,364.19,367.47,364.83,368.79,365.61,359.72,355.80,360.17,364.39,366.68,360.62,354.29,347.75,356.17,356.97
2005-03-12 21:57:20+00:00,L7,352.04,346.62,346.07,351.38,361.29,362.83,364.22,361.82,360.65,,,,352.01,357.22,359.21,,,375.49,352.52,353.92,353.86
2005-04-05 21:54:42+00:00,L5,349.71,349.34,346.96,349.05,344.91,354.25,350.06,356.50,356.69,361.67,360.31,356.60,361.62,368.00,371.24,375.94,382.57,374.42,372.54,376.01,384.44
2005-04-13 21:57:12+00:00,L7,333.63,325.62,333.44,335.39,338.89,337.52,334.18,333.62,334.25,344.42,344.22,344.17,345.21,,,,,,,,
2005-04-21 21:54:46+00:00,L5,339.77,342.68,349.32,353.39,352.73,352.46,348.88,347.20,360.81,366.09,368.48,355.09,370.40,375.58,386.50,381.83,387.65,386.08,386.05,371.91,373.86
2005-04-29 21:57:12+00:00,L7,307.46,332.88,337.31,212.08,,346.44,344.56,342.80,356.02,371.27,365.71,376.29,384.23,381.11,383.68,383.92,369.47,366.57,359.77,,
2005-05-31 21:57:11+00:00,L7,166.22,112.82,330.58,343.35,234.26,194.92,335.55,348.92,367.79,376.45,371.05,365.38,370.75,372.18,369.22,,367.27,358.67,352.46,,
2005-06-08 21:55:08+00:00,L5,165.89,107.58,119.75,336.30,350.24,356.14,356.74,360.07,369.06,381.33,382.41,370.14,390.71,378.79,384.68,382.49,381.64,367.79,350.65,355.62,346.41
2005-07-10 21:55:19+00:00,L5,161.83,109.56,124.04,328.99,347.64,346.64,344.99,344.13,349.74,362.16,366.33,361.54,362.53,364.48,367.96,379.32,377.78,375.14,366.96,361.28,357.63
2005-08-03 21:57:01+00:00,L7,302.24,329.37,327.56,329.04,338.67,,,350.85,361.24,370.82,365.38,363.85,371.79,384.33,389.38,403.72,400.84,399.49,394.68,410.94,
2005-08-27 21:55:43+00:00,L5,317.93,303.09,309.25,304.01,315.66,323.15,321.27,325.65,331.89,343.38,339.59,332.32,334.80,348.20,366.63,373.24,365.65,377.39,373.03,382.10,367.55
2005-09-20 21:56:42+00:00,L7,,301.69,295.59,300.52,309.78,312.52,308.14,311.34,320.92,334.45,335.40,327.86,335.14,346.99,349.81,,,344.79,349.10,355.39,358.16
2005-09-28 21:55:44+00:00,L5,324.88,308.10,307.31,313.09,324.18,326.76,322.98,332.98,344.77,362.50,364.15,361.37,369.61,372.16,383.20,381.32,369.58,355.35,358.73,365.77,362.56
2005-10-06 21:56:37+00:00,L7,325.50,320.88,319.61,318.17,330.95,331.85,338.26,345.54,352.76,377.20,377.19,378.01,368.00,373.47,379.84,,,375.89,362.32,360.83,352.55
2005-10-22 21:56:51+00:00,L7,321.93,301.60,305.54,316.10,320.33,,,327.36,339.26,356.36,355.59,350.88,350.60,352.96,356.83,357.18,359.91,352.48,343.93,342.98,
2005-10-30 21:55:39+00:00,L5,343.25,334.14,336.42,336.67,335.09,337.91,340.14,346.18,356.33,368.39,369.16,369.58,387.98,393.96,393.16,399.50,390.35,386.13,376.84,358.10,349.74
2005-12-25 21:57:19+00:00,L7,,,,334.98,347.21,350.03,349.45,347.91,362.96,373.18,372.92,368.75,373.27,366.97,378.59,378.48,380.75,,,368.10,370.39
2006-01-10 21:57:28+00:00,L7,333.17,317.47,319.90,333.11,340.24,346.83,,,349.91,368.19,362.10,360.52,357.67,363.34,362.15,366.11,364.07,360.28,353.78,354.36,352.80
2006-01-26 21:57:35+00:00,L7,348.90,,,341.27,352.83,347.12,351.12,355.45,352.85,369.08,360.77,354.36,354.90,355.54,365.01,382.58,375.66,372.70,,370.90,361.01
2006-02-11 21:57:40+00:00,L7,334.40,321.16,319.83,,,320.35,323.27,328.39,336.43,349.86,346.63,344.63,341.48,341.20,345.11,353.92,353.43,354.81,,,358.00
2006-02-19 21:58:15+00:00,L5,328.90,326.17,321.92,323.67,321.98,322.60,328.86,324.36,335.47,346.36,350.14,343.17,347.78,340.55,344.12,361.16,360.49,359.03,354.47,356.53,358.78
2006-03-15 21:57:43+00:00,L7,335.27,331.14,329.56,336.20,,,340.83,347.19,350.19,365.20,362.41,360.32,358.05,366.15,378.38,380.92,380.81,368.34,369.84,,
2006-03-31 21:57:42+00:00,L7,337.25,332.64,331.99,334.47,335.46,335.38,,,349.60,361.99,361.94,362.33,361.07,372.08,374.58,382.77,381.88,367.81,356.91,364.24,363.17
2006-04-16 21:57:37+00:00,L7,321.74,317.22,322.24,325.63,,,341.94,349.90,349.52,362.67,361.96,361.19,361.51,359.83,372.35,380.48,380.10,372.53,360.17,,
2006-06-19 21:57:36+00:00,L7,168.47,116.55,121.50,327.29,348.80,196.44,189.83,103.30,,,,,,,,,,,,,
2006-06-27 22:00:24+00:00,L5,175.07,113.59,116.79,107.40,325.72,325.31,335.88,,,363.42,361.15,,,,,,,,,,
2006-07-21 21:57:21+00:00,L7,153.50,119.68,127.35,302.34,307.82,310.76,310.27,308.85,322.72,,,,,,,,,,,,
2006-09-07 21:57:12+00:00,L7,341.66,330.71,340.41,351.06,359.05,364.04,365.29,362.52,376.36,,,,376.78,373.92,376.78,374.91,368.33,343.83,340.94,335.31,338.51
2006-10-25 21:57:17+00:00,L7,336.86,332.29,333.59,342.23,363.04,362.25,349.34,356.90,360.59,370.70,370.93,356.21,357.58,358.57,,,342.14,321.65,320.69,314.07,325.37
2006-11-02 22:01:56+00:00,L5,354.96,342.09,351.45,358.30,357.99,363.76,369.17,373.03,377.80,390.17,388.65,377.37,371.21,363.06,367.83,368.35,347.66,321.22,312.69,304.21,318.30
2006-11-10 21:57:30+00:00,L7,331.59,320.64,325.68,344.19,348.93,349.77,350.27,355.50,367.52,373.66,370.84,361.63,358.61,351.10,347.07,,,313.21,300.91,302.03,308.59
2006-11-26 21:57:40+00:00,L7,356.80,339.54,348.74,352.76,355.71,364.07,362.18,360.64,369.68,376.99,376.23,373.59,,360.77,354.29,347.93,337.15,319.98,307.95,304.09,322.96
2006-12-12 21:57:47+00:00,L7,352.50,343.47,346.19,358.85,365.74,367.26,,,368.28,382.10,374.51,366.70,360.43,352.69,350.32,349.60,338.79,315.53,312.44,,
2007-01-05 22:02:28+00:00,L5,357.41,348.01,355.32,357.18,365.88,373.01,372.84,373.62,371.65,372.76,366.45,356.31,349.77,346.31,339.31,329.86,321.88,304.52,293.70,298.55,318.62
2007-01-21 22:02:33+00:00,L5,355.29,349.66,354.20,363.50,369.14,368.57,369.66,376.33,381.32,385.24,380.75,369.64,355.43,344.92,339.23,340.12,327.23,307.10,299.37,307.86,334.70
2007-01-29 21:57:57+00:00,L7,358.89,352.46,355.00,,,366.58,372.67,379.20,378.48,,,,,,,,,,,,
2007-03-02 21:58:07+00:00,L7,,344.63,349.15,355.06,359.83,357.25,363.17,367.91,366.51,369.73,362.13,346.76,345.32,342.19,341.18,343.74,,,311.01,319.87,332.05
2007-03-18 21:58:09+00:00,L7,367.45,364.62,368.99,380.25,382.92,382.30,370.39,367.17,374.64,383.97,372.97,362.38,,,360.30,354.92,342.92,325.84,321.97,329.39,335.12
2007-04-19 21:58:07+00:00,L7,367.89,354.19,370.88,377.52,375.13,371.65,375.46,377.46,379.25,,,365.24,358.74,353.34,347.84,342.76,325.45,308.44,298.95,302.23,324.50
2007-08-25 21:57:35+00:00,L7,351.78,349.84,352.45,358.19,365.42,365.41,368.22,372.10,377.53,383.34,373.90,363.74,356.97,,,353.61,331.67,318.91,315.72,317.61,325.60
2007-09-10 21:57:27+00:00,L7,353.94,344.55,347.90,358.14,362.61,363.60,362.93,361.18,375.85,384.27,377.37,369.16,359.17,349.81,,,339.19,327.13,330.59,328.49,331.46
2007-10-12 21:57:23+00:00,L7,347.76,342.58,341.98,,,353.93,352.07,354.87,361.70,370.44,361.53,349.97,344.14,336.50,333.46,332.07,318.35,311.35,306.04,,
2007-10-28 21:57:34+00:00,L7,350.63,,,343.70,349.28,347.67,345.33,348.33,353.98,361.58,358.73,352.78,346.52,341.25,337.38,331.61,316.27,,,301.34,307.12
2007-12-15 21:57:56+00:00,L7,366.35,361.33,367.01,370.05,372.10,373.15,369.91,371.38,375.32,376.68,374.93,369.66,366.43,357.61,360.05,353.89,345.84,334.65,327.73,331.44,344.35
2007-12-31 21:57:58+00:00,L7,,,,,,356.33,348.55,356.64,362.15,370.37,363.06,358.19,348.97,348.69,348.80,349.87,341.33,341.31,319.78,325.49,340.24
2008-01-16 21:57:59+00:00,L7,358.84,353.62,355.46,353.62,364.81,362.00,358.83,358.75,366.90,374.51,368.35,353.74,346.26,345.72,,346.95,339.71,326.59,322.50,328.76,339.47
2008-02-16 22:04:21+00:00,L5,,,,,,,,,,,,,,,,,,,,,
2008-02-25 21:58:00+00:00,L5,340.86,339.97,336.87,338.58,347.91,348.70,344.69,348.77,355.48,357.27,356.16,353.06,348.15,352.18,355.44,362.36,359.03,352.50,351.09,355.54,350.00
2008-03-04 21:57:48+00:00,L7,350.56,345.28,345.43,343.85,346.88,352.68,342.25,,,362.39,362.42,355.10,352.73,356.67,360.36,366.54,362.77,362.72,347.41,356.99,360.66
2008-06-08 21:57:25+00:00,L7,169.37,120.43,,,325.63,325.61,325.97,,,360.68,356.73,356.39,359.04,353.51,,,,332.20,324.97,324.02,332.47
2008-07-10 21:57:04+00:00,L7,165.19,116.44,129.29,327.10,340.62,347.88,350.09,348.00,350.27,365.51,,,,371.05,363.74,,354.14,335.90,329.57,330.37,335.65
2008-08-27 21:56:41+00:00,L7,321.05,326.71,337.75,342.19,339.56,342.29,361.46,360.56,374.88,391.89,383.28,,,378.87,372.65,374.73,365.21,362.30,337.49,344.38,363.24
2008-10-14 21:56:17+00:00,L7,337.92,335.79,342.28,346.14,346.54,346.73,,366.68,373.08,384.49,381.49,382.73,375.42,374.51,376.45,383.58,381.54,369.18,358.30,361.32,357.41
2008-10-30 21:56:33+00:00,L7,336.41,336.50,334.27,336.62,345.53,351.38,354.76,360.02,356.44,363.96,366.43,367.75,372.01,,,372.63,368.63,359.32,353.85,361.14,364.82
2008-11-15 21:56:47+00:00,L7,,343.46,344.67,347.45,356.12,355.92,357.23,357.45,369.33,377.07,373.43,369.93,365.35,364.75,367.88,373.10,,,349.21,344.76,348.80
2008-12-01 21:56:59+00:00,L7,,,,,,,345.48,349.26,352.57,358.54,363.11,362.23,356.00,351.27,357.88,358.70,352.66,,,341.36,345.96
2008-12-25 21:52:09+00:00,L5,335.27,323.72,317.90,331.45,333.58,332.04,337.39,343.01,354.18,363.71,351.13,339.92,344.15,343.51,349.45,355.78,347.01,354.96,350.45,355.39,354.31
2009-03-07 21:57:43+00:00,L7,338.75,334.28,341.47,342.40,,,344.06,347.06,354.04,371.87,366.22,363.73,360.05,370.50,376.11,380.18,375.70,361.05,352.76,354.99,
2009-03-23 21:57:50+00:00,L7,349.24,344.51,342.92,346.36,349.30,345.43,349.90,358.94,359.44,374.92,367.89,370.36,371.43,,361.63,358.01,354.33,349.36,345.68,335.65,343.87
2009-05-10 21:58:03+00:00,L7,159.86,320.97,321.54,325.83,327.30,328.04,327.29,339.09,338.29,347.95,348.00,,,340.27,337.47,348.48,348.41,344.12,340.40,342.43,343.10
2009-05-26 21:58:04+00:00,L7,634.52,436.07,327.79,336.77,335.79,322.93,,,330.19,360.17,347.44,331.86,320.10,318.39,332.91,337.92,321.37,317.12,334.13,336.78,338.72
2009-07-13 21:57:57+00:00,L7,166.99,114.43,125.72,325.67,332.43,332.09,337.11,336.06,341.54,,,345.36,344.14,341.59,354.83,,347.46,347.02,340.05,339.86,335.84
2009-07-29 21:57:52+00:00,L7,331.71,340.62,349.32,351.74,352.00,347.10,341.65,341.00,355.83,366.39,366.42,357.02,353.12,351.36,363.04,,,346.73,340.90,346.08,337.93
2009-10-01 21:57:44+00:00,L7,,,,,,339.21,334.54,333.70,,358.42,351.52,353.95,351.39,350.50,344.60,350.73,354.24,349.82,351.85,361.68,355.06
2009-11-18 21:58:17+00:00,L7,335.47,321.78,318.74,330.30,329.55,330.47,335.41,343.07,351.95,363.78,364.64,364.38,,358.78,,,,,,,
2009-12-04 21:58:28+00:00,L7,340.51,332.47,335.71,,,344.00,342.08,343.65,358.57,368.53,371.88,357.46,359.99,363.31,365.57,366.25,353.87,336.86,,,326.59
2010-01-13 21:58:24+00:00,L5,358.77,351.79,352.13,355.96,356.41,354.76,350.90,350.85,366.38,374.11,376.04,368.77,370.30,373.17,366.87,370.98,363.29,343.29,328.79,336.33,332.08
2010-01-29 21:58:29+00:00,L5,,,,350.29,363.42,359.23,361.52,365.83,371.09,382.31,380.88,361.18,358.79,360.94,363.64,367.08,360.79,352.62,349.68,354.95,349.42
2010-02-22 21:59:36+00:00,L7,346.09,347.03,340.11,349.04,355.99,358.77,357.03,363.19,368.52,379.65,373.34,367.66,365.41,364.09,368.38,371.03,365.30,348.83,343.04,343.17,345.17
2010-06-30 21:59:49+00:00,L7,171.77,,,,,,,,,,,,,,,,371.66,,,368.94,370.25
2010-08-01 21:59:50+00:00,L7,289.03,324.13,329.39,345.11,,,344.02,345.78,351.95,364.01,364.06,356.86,358.50,361.15,359.10,361.56,362.84,356.46,353.99,,
2010-09-18 21:59:55+00:00,L7,343.16,335.82,341.73,,,358.24,360.57,366.79,364.04,391.22,385.13,375.21,377.08,375.25,379.01,383.60,389.53,384.01,382.83,,
2010-10-04 21:59:53+00:00,L7,338.34,332.33,337.18,342.83,349.75,348.50,348.51,352.95,366.98,372.09,375.92,370.92,366.02,366.06,,,366.96,360.88,352.58,353.19,348.45
2010-11-21 22:00:26+00:00,L7,344.89,337.93,339.12,341.09,350.50,347.48,345.65,347.71,357.20,361.48,,,365.62,365.83,369.16,375.06,,,,359.25,354.08
2010-12-31 21:57:32+00:00,L5,332.65,323.17,326.74,334.40,334.60,333.17,336.77,340.64,345.35,366.41,361.27,353.40,354.56,359.32,363.47,367.06,357.02,353.28,354.54,354.41,355.07
2011-01-08 22:00:52+00:00,L7,322.45,314.81,312.77,308.08,312.46,317.05,307.22,302.07,310.33,313.77,306.62,,,327.28,325.85,331.39,334.57,337.15,328.43,323.67,331.09
2011-02-09 22:01:03+00:00,L7,342.67,333.82,329.62,340.71,346.47,344.34,349.29,357.83,358.57,,,346.44,348.72,348.08,349.31,354.34,348.29,341.02,338.97,344.15,347.03
2011-03-13 22:01:11+00:00,L7,335.10,323.08,320.21,331.07,,,338.62,344.76,356.67,365.19,362.83,346.21,348.73,350.43,355.65,362.78,359.89,352.10,350.48,,
2011-03-29 22:01:13+00:00,L7,334.40,340.24,341.73,346.29,350.25,349.55,351.18,349.84,359.60,365.20,368.29,,,368.29,370.31,371.54,362.68,349.27,340.25,340.29,342.79
2011-07-03 22:01:09+00:00,L7,,,,360.64,367.60,364.02,368.61,,,387.19,381.27,373.32,376.96,370.10,,,365.35,354.59,347.21,328.83,332.86
2011-07-19 22:01:08+00:00,L7,,,339.74,351.21,353.46,365.34,362.25,370.34,374.83,373.58,367.01,359.68,363.98,361.73,,,,346.89,349.75,352.27,352.39
2011-08-20 22:01:01+00:00,L7,347.44,340.83,349.25,348.07,353.22,359.55,355.26,368.98,365.52,,,368.47,362.88,350.42,349.06,345.50,329.36,317.32,305.76,309.17,329.44
2011-09-05 22:00:57+00:00,L7,220.25,198.92,340.10,344.33,349.25,354.00,357.49,367.34,371.73,376.85,377.47,371.52,369.54,361.89,352.88,344.13,,,302.45,305.19,322.79
2011-09-13 21:56:09+00:00,L5,338.35,342.60,344.86,350.66,354.88,364.00,359.17,371.75,372.99,379.28,364.79,352.77,350.42,343.28,337.18,329.79,324.38,307.31,306.15,308.07,323.62
2011-09-21 22:00:53+00:00,L7,355.64,350.44,354.41,361.90,368.58,376.06,377.13,377.22,384.51,,,379.68,374.17,366.35,363.07,355.37,340.71,323.08,313.29,314.61,328.30
2011-11-24 22:01:19+00:00,L7,350.50,340.37,349.85,355.41,356.52,359.82,,,374.30,382.54,375.60,363.50,363.89,365.87,373.87,371.60,362.92,368.95,364.86,369.72,366.72
2012-01-27 22:01:38+00:00,L7,345.98,339.64,,,342.44,343.99,341.64,345.28,350.36,363.32,352.78,346.74,343.51,339.61,348.94,360.06,355.56,346.12,,,358.00
2012-03-15 22:01:44+00:00,L7,333.44,329.42,334.57,335.54,341.70,339.28,340.65,,,364.96,363.56,354.62,363.76,368.17,371.75,363.81,354.07,347.67,347.83,344.53,332.44
