,dates,mex0294-0000,mex0294-0001,mex0294-0002,mex0294-0003,mex0294-0004,mex0294-0005,mex0294-0006,mex0294-0007,mex0294-0008,mex0294-0009,mex0294-0010,mex0294-0011,mex0294-0012,mex0294-0013,mex0294-0014,mex0294-0015,mex0294-0016,mex0294-0017,mex0294-0018,mex0294-0019,mex0294-0020,mex0294-0021,mex0294-0022,mex0294-0023,mex0294-0024,mex0294-0025
0,1985-09-24 16:53:54+00:00,197.25365470756088,199.22861995596145,,206.00525486595993,216.35747727952514,216.54590972883207,212.47414678261373,211.79090846401778,204.948179308178,212.95427332017692,209.6661429878275,211.19094424315074,194.81632950490084,198.03850112863614,198.5733125477218,195.61707927621293,195.0671805201923,195.77846211966812,198.75690107885328,195.3025256292534,200.1113556795043,200.27081908087695,207.46824286110092,210.00914962240478,208.16285297772475,207.64946847540202
1,1986-03-19 16:50:19+00:00,229.59220621006955,232.73615086325086,246.09558671986986,236.80317968625604,215.5856836706951,209.89552195843464,208.5395640670612,210.7464882496408,218.26270120878468,224.02924853625436,224.66398220610657,225.19263764734828,224.40748835163245,220.72611188756142,206.32668704689158,198.92123185249807,195.90636939781228,195.37747603968498,205.13439291808456,204.7355274856781,204.22346572081625,205.28396758165613,209.6356699852503,210.04524994774957,202.57313734704135,196.8390430134787
2,1986-04-04 16:50:23+00:00,230.40621330705477,231.939154817605,242.00556206902453,245.6098893985651,227.1249797730741,214.98509992527497,219.8350652127354,,,227.12682123391028,231.34799131699634,226.61972137596476,227.40029886441238,226.22014607846683,224.57110170849597,215.41532365346146,212.04441974130887,212.88305344390415,218.84646739816367,211.253732353416,208.19783714207256,211.73429232914802,211.7212281516625,209.98201336691028,204.71777902865875,209.95545128620853
3,1986-04-20 16:49:38+00:00,227.9153116632799,223.94502487685122,234.11417231065462,229.14296723017142,219.53586193391146,213.98562447293648,211.6757203601867,208.82474915154611,217.6219995442781,222.13337813818015,224.61213754698792,220.36010095444087,219.20407379318175,218.54274777702443,212.8466375860857,213.73521213178725,206.61390682339504,204.1323865671096,205.76768156329595,202.8968336899935,197.96855560830596,197.50761252794743,198.8319385360815,198.06462671580516,187.8224612555082,193.38734602562403
4,1987-09-14 16:51:10+00:00,187.38501085875765,187.46853954507344,196.64704759990425,199.67433081773257,202.18537384431005,212.56901172707987,213.81720028628365,206.86730177583647,213.6982834998439,215.5098201897428,210.25334718672394,208.97181738942342,210.27854404258866,199.4828399175247,196.37963060964773,194.4992938967158,196.91379768243164,192.45913844682423,192.81605602826164,186.16944841146372,188.30633728466978,186.86390446911037,192.1017584075681,203.99935912664006,197.76766816302182,199.63853355585718
5,1990-02-10 16:45:58+00:00,212.85207166969332,203.69830101328978,209.89558675895938,208.40072876018655,208.45395120243677,213.607908771038,216.6456999660969,210.43042560937627,209.6557149182833,222.0919620408709,218.49906902461223,215.8459753628103,212.72694336000296,202.41845359263775,200.0660789002593,196.2697151295527,196.40063132177437,198.72385153122286,204.00431700374043,205.85697365655057,211.4951543131359,216.67848018733991,216.16440827724506,215.68264215702857,214.12380271640544,218.3723501987507
6,1990-03-14 16:44:54+00:00,192.69694764130892,196.85086816182715,204.09529685801945,197.27693602803706,198.99052621835142,198.21876656462635,203.4873160325728,206.7379305357796,204.77416870575993,210.93886856346168,209.62338362560178,210.09190317300522,198.0136735990256,196.4085604443909,190.08510588503694,187.40105344531625,184.82732298789043,190.7923924878033,203.40620678358786,200.2715544523272,194.1335000763618,205.13875659040065,205.98212330423357,205.12458231417642,202.31221992724554,204.01288228138486
7,1990-04-15 16:44:33+00:00,216.71907219981443,212.96613966956312,213.2783193971531,213.15439381067804,217.1048921269322,212.74649754853735,211.48305183921659,208.8938188795886,211.75934710775522,213.78192491618432,222.01203485619837,218.53430945996092,219.07026911423324,212.24385468819287,207.22820948743254,204.00025939567152,205.3016546169638,204.1275349380174,212.42468546539368,204.37055854840165,205.38547786323386,203.41063795281764,209.50052998166024,212.04883017780918,206.4732629807467,208.3278730216768
8,1992-06-07 16:48:12+00:00,227.27632667182147,230.1938079228933,220.68674568122424,224.4659483171822,224.6406737411595,217.42513583316347,215.18733861279287,214.3183255181716,219.34154351679257,219.96815421369925,222.52473772090215,220.37511656693442,224.00904796808595,218.3693429784985,218.86811297159778,217.12846015230605,216.51211812220424,216.55015145267163,219.53216455825537,211.86017408024586,209.79466298789475,211.57103055057104,214.16016824615704,215.6591106859713,214.80746732464704,217.4510777686188
9,1993-01-17 16:45:59+00:00,199.56826494991168,199.19905272851545,204.85269788481642,201.44376934756295,198.05739979746164,205.37983223598877,202.2765719826858,199.4720501893264,202.8941000451062,212.19692471399756,207.18841602176684,208.41806314228617,208.50988040033377,210.00389541129024,193.2094205037715,194.82572862906088,191.18156919810642,197.06487919978915,205.13573954936655,206.75446750927202,207.89871657446358,212.54850666153092,214.2876240811651,214.33034306839724,212.86814926811581,207.7818244452359
10,1993-02-18 16:46:17+00:00,209.29919232212805,202.26806506182007,208.1407312651488,199.30207881031666,199.4535733886902,204.28026143004828,205.49478985651814,202.88563544719437,208.10756568233506,205.54525994959718,211.73670086946598,216.04186542472428,211.6168891510288,209.5270269968729,197.5114831561453,203.33693102137255,192.1727244954053,198.26247230516077,202.171021475937,201.18154629653748,198.90303253652075,209.06185262027725,209.01849880600417,209.96901448988194,202.65238988858317,198.7040147811763
11,1993-03-06 16:46:27+00:00,181.544861855509,192.7234833205764,193.6638760137441,184.09615326763932,187.44766650431407,192.0803475188376,192.6693480095902,191.2037225158425,195.57579086160393,193.97576742366178,195.74639500193916,202.3021405815295,201.77375768912603,185.83216908014165,180.22489190196717,180.93817407960438,178.85469730135358,178.74763373353377,190.0767310807532,189.38335572240715,182.06487220263304,177.57962110207043,189.42048365980168,192.70432760279894,193.11905232570845,188.45822034191215
12,1993-03-22 16:46:29+00:00,204.6537626445533,205.3229572537857,205.37416364548127,199.74469192502488,204.77590091900777,201.8798007820853,197.82840901923095,198.3512081447576,201.23094296816183,211.30388303689878,207.78795247404088,214.68152750788707,214.09314641299255,207.6908490151082,200.645459774881,202.52258305327103,190.71092820805478,195.1944135666399,203.01709204208535,196.91995781937763,195.22890716139776,202.50666937623373,204.41140312900274,198.31080094962286,199.2167714593057,201.03267958646072
13,1993-04-07 16:46:35+00:00,219.25714100268047,209.1705108369778,220.24911501571273,210.87044949567476,209.35323233672477,212.72111174002322,214.19943064720923,210.51538755830722,211.68874166862787,219.6767763455912,221.48281581621663,219.92199520203107,221.6935711364797,213.30725366136258,200.1195363803672,203.27619411342292,199.5701711620445,199.461086932868,200.96473805403983,204.5049524166932,203.08947101275066,209.8609395723678,208.88545138068122,205.81559957094973,198.60142245913408,200.25437754228122
