,dates,usa_HI_0033-0000,usa_HI_0033-0001,usa_HI_0033-0002,usa_HI_0033-0003,usa_HI_0033-0004,usa_HI_0033-0005,usa_HI_0033-0006,usa_HI_0033-0007,usa_HI_0033-0008,usa_HI_0033-0009
0,2000-01-25 20:59:13+00:00,218.42501732519796,223.2954548744991,231.08742779214393,230.01064980477264,216.78904647878105,216.26249673938872,218.87200976405248,215.47177881292652,219.9313021767552,227.43659322477697
1,2000-02-26 20:59:03+00:00,213.4265402860202,214.17420141226208,225.69699722954,231.13760430178786,228.02711007379233,216.41566003096636,216.06343943206656,200.0497982902176,194.72320790542722,199.23938504012364
2,2000-06-01 20:58:19+00:00,218.71645484232684,224.57390744091364,237.82929055546327,233.38615423526196,228.78369129110547,224.17547886750427,222.01947761700936,216.00184922862016,226.3749151274559,225.6967909119209
3,2000-07-19 20:57:48+00:00,208.09943080355143,207.72980278921128,218.10045858838365,214.23669692178322,204.1461240967544,205.50901000026343,212.79338154780348,201.48166786685712,209.76510112149126,215.36945406420182
4,2000-10-07 20:56:48+00:00,212.09770616405385,214.5171688958516,223.54905114197663,223.990964420349,223.444925038783,215.77636542453251,216.0968375564304,201.1293529156635,198.72729934577882,204.37321341524176
5,2000-11-08 20:56:43+00:00,208.77327602878498,210.4994321508502,221.65532068756266,217.74023477371261,215.92336131774096,210.46973205690912,212.77741398285733,200.17004321720586,199.1904395640341,208.51780962728103
6,2000-12-26 20:56:52+00:00,204.99009355779103,211.57254184065,223.52373420206163,221.9018517255217,225.70789438593107,215.5608254890966,207.7217305587259,189.6079179759976,189.6396347445823,188.23827061201007
7,2001-01-27 20:56:56+00:00,225.18515605550485,226.7317434718628,,,,,,,189.66476494431092,188.411575959811
8,2001-02-12 20:56:50+00:00,213.1865385555864,221.21378543669158,225.4730612459523,220.15998258621542,213.66362248567407,210.1731042537077,214.2588751675272,210.97421899392376,206.03865391113385,200.13572432636005
9,2001-02-28 20:56:44+00:00,213.15665439110862,218.46954552835695,226.15686431093803,221.4957837183194,220.96679914005526,210.28681146761213,216.65967026792666,198.16026159420838,196.7475318712487,200.7661630234793
10,2001-03-16 20:56:40+00:00,210.546689756004,217.97066086731465,229.30578490656396,226.56724337074593,219.18719314488027,210.35024162655463,217.12278518470143,200.1361110296425,188.83098058671527,195.4505962526606
11,2001-04-17 20:56:32+00:00,,213.0325147461459,216.79898617108168,220.11897443700983,207.6830393921598,202.4546646081909,209.11676220476014,202.11364504446513,199.4640666329384,197.74722875135154
12,2001-06-20 20:55:54+00:00,207.89480311736565,213.90713984533136,222.23608734671447,219.5067908732436,206.68046555191867,211.17203130669867,217.32136058262213,212.31534573665374,221.59790240601802,228.79002522442855
13,2001-10-26 20:54:43+00:00,220.2310023785589,220.04447839495032,229.05859331143617,225.05271517282605,212.0403700834702,215.9768208210819,220.6268809902473,222.06501592711024,221.79400041437532,236.94059550121767
14,2001-11-11 20:54:53+00:00,214.57916784345292,216.4689113527526,224.3328716615834,224.0159316839039,215.89979142288536,213.0066140250673,222.72473468978959,216.71386152901317,220.97874812358927,231.76567741258822
15,2001-12-29 20:55:02+00:00,201.6343425017411,204.93813299550067,214.0425442681627,214.86397509282753,215.49287864962545,211.39251570142423,209.26868042363697,189.73813675288207,191.98071959333618,191.75937344230042
16,2002-02-15 20:55:18+00:00,204.98500464386018,211.76602241988195,215.81449829681003,211.54265506233875,212.44829290554205,204.79905611509346,213.22802623138426,204.58109436425667,206.0332355508508,200.4377037733211
17,2002-03-03 20:55:22+00:00,212.6889669523972,213.68335090458228,222.9149906533592,220.94260464379798,216.17383111285633,211.93819183778774,216.26099838143276,203.04496637610222,209.73430579707104,204.2167497051144
18,2002-04-04 20:55:11+00:00,204.91375882389235,,,,,,218.71769987271807,203.56675190738832,204.6439611507592,202.10350205589438
19,2002-05-22 20:55:06+00:00,214.43366410532698,216.90800477160946,,,,,220.43804156616818,209.28684395377056,206.87321887796693,210.22506946760726
20,2002-07-09 20:54:49+00:00,,,,,,,,,,
21,2002-09-27 20:54:10+00:00,218.5790401494543,216.36343882347106,225.50599791840634,222.72522003190758,212.6282583152732,212.7581707544551,222.00613764544516,223.53814526099663,224.46240486004808,206.4021456717327
22,2003-01-17 20:54:52+00:00,200.6978257891425,209.43737216040662,215.84279824053024,213.8889708388773,224.12357102866906,,,180.75235330239025,185.70360498596418,188.22024413074973
23,2003-02-02 20:55:00+00:00,230.82793094948687,237.6989721488892,239.6908264393331,235.43361786379538,233.6840157533444,223.70941591332038,221.1349145032013,200.72459945964465,193.10319637083322,190.23306271182264
