,dates,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096
0,1999-08-28 21:53:59+00:00,140.14211311446283,131.6092302393626,130.22528073827965,132.7546780118705,128.1542667270017,130.33294077807463,121.86915794715334,130.945017487038,133.20502251850098,144.02713237787535,148.4447957637118,142.3029657763762,138.56458366496835,143.77222853982178,148.42229465948375,138.0287302053729,146.37188052097406,141.34251641746616,135.24297392808268,132.61364593440953,147.77770106352992,147.927805030018,154.64547247664532,159.703285813367,157.48637858413005,154.43627917033842,145.21342616464247,147.34694078010432,142.25921435257902,148.85022675133266,141.09255053098246,146.8450147563144,147.9523874410028,149.93487317751308,144.02815493660333,145.41737631311,159.56225366345598,165.5674785945441,167.66538043935142,163.4163490963821,160.4588860401484,150.3282519216304,144.7829010206821,143.6807310064984,150.64754006426114,148.79106530234736,148.27100186125168,146.3282494820899,146.27319788964076,139.91338988577556,137.1596305896081,126.86184824702742,122.08499540366672,119.97666891458616,117.20176292292689,105.64903607452784,100.45784845810137,102.47958494160594,105.67308189276145,104.61485401241212,105.23227009478107,109.4345257677924,101.19785068906285,103.21535180391555,94.46189336137431,94.82644414516615,98.29891373109686,103.12429322073876,117.00205381233982,124.05517461023813,126.50528527316128,140.87318352560908,139.38298812969964,140.2624343493256,143.23316957427238,139.8441675269145,124.2527881814825,106.63640284951038,113.66351550411169,124.34574870593879,132.28680154316237,131.5116779697622,136.31184716663472,139.21435180788012,141.86887864209035,143.9381060526125,148.29982780887764,155.34849359127765,153.4969930003889,155.47702102712947,159.73000970336392,160.5813448632672,170.39696620943067,174.7226163765274,179.84193165832178,187.76721935091763,182.2935196675823
1,1999-09-29 21:53:40+00:00,144.24898056813998,138.9599271165504,139.27724736654469,140.3737274001294,143.1614554899572,139.8038208450649,133.4654811495912,139.10931300710385,139.86882605752876,142.94683987820943,148.0522593231463,147.70791139959985,145.4213305344873,151.75394776082933,149.49313540123757,147.722302665183,147.03415398943588,147.69055377054798,142.423439927677,139.10827322649178,149.73105764785532,151.25795391435514,151.25315325315287,152.2536796020533,145.85013079763715,139.68919139697414,142.583756213862,145.84145838615797,145.4259216307372,146.46707546418872,150.4086983351856,151.00576701847072,156.22634389734858,160.4216933128091,160.7998662923947,163.60261762406915,165.29163527344548,169.59567594053692,172.01883216993943,166.2049737243518,160.77840092910716,157.5196796068793,151.45431662993255,153.05108709491208,156.13497651983695,157.70455323623452,155.49294307778177,153.77703250764762,148.71756996307795,143.52598625330526,139.40205455351685,133.32174451817156,127.2516436566769,123.36278501628242,118.27852329157662,110.8441364728949,107.0397633008925,107.10636980523871,106.02535990776667,106.93740187672006,109.40529485873533,107.62795995784366,104.8866184848418,96.75306495346942,,97.40222026769192,93.21363026529296,97.36727516046557,109.7014467255054,115.04942102849262,129.02636569847243,136.29032990203035,140.50128921729006,144.55049549559317,143.5945031848237,140.29992835078832,118.8895625695095,104.52451652842174,109.94662620604166,119.86888319763287,123.3658155236386,123.4266344437001,123.99975497950597,128.1374276581568,127.54116540581998,132.3995450056698,138.70990450762218,147.7387402136031,148.01704529076565,148.65010881342775,150.10088798720952,155.93619687893707,158.90054580967092,162.61867277035986,172.3339493487013,178.2337922396233,172.75620291496182
2,1999-11-16 21:53:56+00:00,151.3218633918956,141.80500403972675,139.75941946061417,140.41444521748866,143.06208253868851,141.116733167268,138.52431615636175,139.54530150624308,142.08527695177338,149.63139848517227,153.21772322232223,152.74955520812782,151.819838591913,150.51009402490737,148.7728203329039,148.52840700479376,145.19722887769393,145.61394093507687,141.75876300476386,138.75405665660662,151.0321150793062,149.3696637693609,153.94329094822956,154.778150184885,151.51220024482922,142.90173717870385,140.19785559207082,143.7995130231316,145.18647060911437,144.7869126282598,147.67801953166168,148.75444017323596,152.32233783011318,155.55590482407766,158.42859547949286,166.41194163979458,169.7583030272669,170.0559712245996,171.33557426776827,168.11787202054253,162.2310979671738,156.69844991018934,148.09088152648835,150.5713333150309,145.87386484483292,149.42277643526336,149.27864261857246,145.5949452009487,145.8468589657524,147.826287551421,139.78170668826056,132.55693617953597,129.21999867493474,126.70127183014144,115.77486867461897,105.61385375685607,101.18548533145595,105.51405693992953,105.84686659202949,101.18926518373976,102.62669769618542,100.36759734888686,106.55880388431615,106.39669429560615,95.17905364081805,101.27524615564292,96.60559378678798,100.65982236910827,110.55291764195752,114.39092426420208,122.69290821857697,129.12402883744696,132.67658360653235,134.62035287779275,135.6399042898665,138.85409962163524,121.35900157410316,102.28062582462246,110.53490803811599,121.03912496210404,115.99555506307266,113.47280827623996,115.89513225282224,118.62562993829265,122.07641574475977,124.54101713407329,132.66319452693136,137.14915020917303,137.52593071143224,137.29952293460744,142.65779206993437,152.37601943898966,153.74981618694073,155.6406167322238,160.4997191744303,171.46738797232803,170.2229135193697
3,1999-12-09 21:59:45+00:00,,,,,,,,,,,,,,,,,,,,,152.68607157332414,153.165999299723,,155.8684469086538,145.6813144893988,142.3505691869132,143.75500134152625,148.27889908295384,146.16883542327523,144.91410146927606,153.18186855815264,153.82621788190758,158.63936098316944,160.28926230053483,153.0348748085011,158.10417205685252,163.11341710826056,163.60215462393046,162.9638920532132,160.20356516594777,156.6509919355811,150.42865821920344,146.02767602339304,146.46049805665078,152.76918927411026,154.24464374008784,149.58823086438312,149.65478449172497,146.84765192446662,140.3494571327713,137.04654357854773,124.06319558885396,118.92340607968802,116.95446500974157,111.88717088681466,106.65273279849674,98.81148336364122,103.88662680961986,103.97775813167834,101.30097025224582,104.23808804203806,101.55051122705483,99.25653500997186,97.2767929998515,,,,93.13301927515032,99.44205147821545,102.84673832680207,114.71573161523673,128.00830612776878,130.6072090383397,130.30445601325505,131.79937598582555,127.17146451590818,114.39333177848677,89.24095484367555,99.68200478647915,107.28305592558931,117.7700795425198,118.60723007775374,127.18807783662118,130.6031456675706,131.42585969730084,133.69821661008785,144.69513516611937,148.36616046788853,144.1821169029781,146.61013682841812,150.49170618595122,157.7526799653805,161.34513575235243,164.1713013004661,167.12317626863717,172.22483827919928,172.7685751902387
4,2000-01-19 21:53:49+00:00,153.02275756087923,150.42860549302094,149.96524146483324,157.09301593362957,155.97212602846113,152.79677388417468,145.7917110167613,147.55462066251562,145.6423075416802,154.59572348714312,157.1042341572539,155.09435515283508,155.1465558609291,155.37654414540665,160.40619310114616,155.81170341971952,159.25292183678212,158.2660110368044,148.36236511021656,148.89982062715228,158.9794228898564,160.2213230823708,159.98564452757165,154.2681092124852,150.66759200041432,146.6282522968447,145.45332579008416,151.23000556535533,149.26811949711941,149.6998453490137,159.1634754980101,158.27548858321845,162.23241774982282,160.77686628579505,154.107826560867,157.04935774904177,167.8694657273966,169.26779520121698,168.02000296182868,166.31554742173174,162.4876448668237,154.3128489793341,150.8135911813959,151.17893146299096,161.42913504304622,155.04997265315114,156.46529415282828,154.4738347226924,151.4714506703193,149.21314846525306,138.6207380508855,127.06332503913997,126.0262133770656,121.34009317095796,121.58982622454769,109.07140120366543,107.74549846962054,109.9363721546282,113.8275607743624,110.03851552169176,109.65251641363766,112.5003572500933,104.90975770243335,98.01073349859934,,93.15342236143972,90.54568297536714,99.82809723142034,104.00080305408409,114.95963617115584,125.36844290566803,132.20155219757012,137.39299858942906,133.45125517738842,136.60218108870112,136.08970207352448,111.34799279316027,95.9654259967634,98.15255154190667,108.0400926319618,125.09714676320138,123.01790764523399,135.02906511622382,140.16722087302716,140.16057764747413,140.7559473501616,152.8460815940831,155.46366498192666,154.1665712767646,154.79627019061877,157.61991219417408,163.66463413465283,171.67537908045907,168.6138540568292,172.17464463582522,179.3925642454996,175.74714425301443
5,2000-01-26 21:59:38+00:00,156.36607228282637,150.6875721291864,152.66317432503214,153.25000711978612,153.12959896174897,153.58971164827534,146.80427949946812,148.47860803529366,153.0608256010824,159.9984996456836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2466958882629,163.20829469787355,163.10202571283628,162.2114716289934,161.45176485700543,157.58692507425934,153.57269909337813,149.77422663175895,144.0393739129415,140.86357947212224,137.07448650950883,129.97981520281948,121.99793481080737,112.93988960805048,120.58652193439464,120.97615337711095,120.89280519721862,116.79291131107347,119.87256325758229,124.66536567802966,120.38677275623638,101.26546791517504,118.09582784876176,123.24904669613278,128.33325369435136,130.91411233514145,138.95308367096297,149.59135231254592,147.94478320115263,154.87356337400666,158.74612126873268,154.57003545061553,155.1191576555842,141.20915019431726,125.66890681963388,131.43851557282827,148.12362443322644,,,,,,,158.85972013994686,159.61153747830554,165.06586664720334,165.20279031463235,,,185.0729375359307,185.1985695878376,191.7651436686653,201.88274063026088,
6,2000-03-14 21:59:23+00:00,153.8821954332846,143.48748975657918,148.58973582497399,147.6713771565612,146.40361768524363,145.97821128995227,136.81089792834345,139.85032576021567,142.09411187836065,148.0686172929692,153.4306411876088,153.51112215675056,153.75929472987872,155.29969533814918,155.4532553718848,151.9499605586409,154.86095733067134,154.7954029431778,146.03215815506007,145.53314816447067,157.67950347173453,154.22162166776815,156.39294223726932,156.1846077398823,153.87568200568197,148.69976947251774,149.93525738060754,150.6202165696602,151.3282178582775,148.60735115574337,152.54395741785837,149.16499772841829,155.7873848142416,158.90400208249073,159.09723480855644,158.99001337915433,164.92947108529262,173.19998269220528,169.37199967089327,165.60012675415436,159.84604632134472,156.29923154301957,151.36605387513288,148.76635173336763,147.62286186899598,149.87544329661176,148.90965174289875,146.7165530768025,143.62288857852744,138.26913281893417,136.33726096921635,130.98767775012232,129.15014033477547,124.165317669358,117.33610744147032,109.95522397856624,103.33482693753129,105.2633239482746,103.55892935974921,103.95138988505471,97.34613478857005,101.59367701420112,102.31674771737136,100.1847601469596,95.51652906107218,101.4500933287986,94.1799303459725,101.53845973130674,110.10554057045317,124.78733770138115,131.23588881873218,135.4157791822665,141.5520667759659,139.77945992437816,138.8818448162335,133.24269437653479,116.90512876355504,102.26451948225184,107.05149489216899,122.54511995034744,,127.35470662167197,,,,,138.177733732239,145.17614067365903,147.25363590761452,,,,161.29399039747057,167.67764620436202,168.9293171940301,172.51255478576883,170.57262333316183
7,2000-03-30 21:59:21+00:00,140.23737172622165,133.37255959550365,140.8067295336921,137.07145705256977,142.64917653263402,135.7623540516341,132.53822619774917,130.67414992439987,139.46996073901474,142.25667867574236,146.15071632905648,141.10020364228464,140.4635272255227,142.47437841117247,147.45189751661397,143.83938760584925,148.83253351863382,162.5105015030146,142.7291030930075,138.03200633186333,152.30379266970508,151.27634498507655,154.30774837920393,153.1453881425615,153.532871410937,147.72352747327872,144.96760310623296,154.21621134861797,154.34257119892695,151.8629157673768,151.78165898934526,153.4369917926663,147.4945494894435,154.41130718830962,157.40173924393025,156.3742720171144,160.66132401029145,169.51086178230312,171.22701671336478,167.46041740388853,157.7965333903953,156.39564356642018,154.2468937199834,151.3280308034098,151.72993255200572,150.99738718073147,146.58273227790104,145.1858332763263,142.67426671544555,137.95768701921276,134.98891801781178,130.89230184560404,128.35490641003955,126.94944219709276,117.8031654815938,109.73543338590989,105.93258972446874,104.23942215324935,102.78874474786272,99.80612414810176,95.74284579982466,101.17217524727008,93.01644590575445,76.171323633785,,70.15046773662236,74.0238000103453,96.8681646163586,104.93077922802193,113.20331354971799,118.44182672414604,125.43956661816182,128.56070995831277,138.76144203637656,141.44346743147955,138.6960130469581,,,,,,,,,,,,,,,,,,,,,
8,2000-05-01 21:59:06+00:00,129.9292352769023,121.52537670194516,130.46922121120275,115.4846661428631,125.03755926084374,126.81483054961464,121.7440719129594,127.73864451344814,120.63970065755544,135.01211229190827,140.74985906390404,130.55897623656438,127.88938383940777,136.4954973701298,143.89004926366056,127.35327475932145,135.26202443273334,136.39028930943323,135.04515545321033,131.41742117726943,144.01073320340993,138.0376546795246,152.8705259120988,149.929372638684,146.0975772859789,141.4117650019449,142.67123732790188,147.47277259948183,147.95233160966467,138.0570352848229,146.10419633797287,146.3230707648641,157.75496649458137,147.7920972398866,145.30910762066534,138.07532944369294,152.88517531847722,164.43691486547294,172.2850002055496,160.48913370459866,157.99955870585973,153.2528224677591,143.15310239809543,149.35753265918504,151.45702419091006,148.42096306511095,146.9858939477048,142.75912346377598,140.95169832895226,138.88297382018177,128.30973229659392,126.95477959599054,122.31447798854951,117.73119718498361,116.68258500599997,108.87538944034821,98.83171256103763,102.79248928288597,105.63639161148501,100.64190021885582,100.91602302061742,96.95019202114005,95.9311215107459,96.90107448059243,89.24712143515714,89.57712698255725,87.45876466720135,95.03419864096955,99.81884718795408,110.6449814678019,118.10453879466309,129.4107951559325,131.91380098141593,130.74761195781997,128.1176901361918,122.39144265507554,107.64053772627432,88.21470796472393,97.5205094024191,105.6364883457438,121.70321292133912,118.97420975459522,126.71041030255877,130.38670041889583,135.00904807784377,134.52510334548478,141.6644696340568,144.4774831463072,146.23796780416,149.04909706490307,152.87945984715242,155.89138811650355,158.46207240518095,164.9580211314643,166.23838843817833,168.87635680946508,164.7264538381516
9,2000-05-17 21:58:55+00:00,147.93466167094766,132.00925822511365,143.408997497687,141.40962123562286,140.3081883546515,143.15957182227322,137.5244897559256,135.6981214383943,129.31390469937907,145.07874921205834,152.1871916131522,144.911776699607,147.542199327578,149.68288135299886,156.78889969470126,144.8009224195538,144.57623334244263,148.3297971299019,143.5739868931391,133.1058485358513,150.67226744280958,146.9789396023227,149.32410896046144,154.4434570406351,150.8975717705514,144.27129718715136,148.7314110148614,151.49475966663064,152.021940322776,143.6572441892197,145.84802341461793,150.16002057250353,156.62287061219493,,150.84074635475562,134.5678375613439,160.1538422289731,169.48079106193396,173.64530782149373,165.33735090108982,167.37411883000416,157.12532649717082,149.46065827460055,151.94044719289593,153.88369132797558,153.3195469816925,143.9615268806383,150.2981191197342,147.2672480639529,140.11343207085025,138.5603841255217,129.686187902235,126.02524752833308,122.62685402520292,120.77099567760138,110.45690614680265,102.68212900314715,105.88305013126792,102.1735432187541,105.45280492567258,109.70219648775222,101.43748685898785,104.49447018871308,101.74409740219545,90.40194861475857,98.6054880498114,94.98213097000827,104.85933833562555,108.39609289449997,108.80761820281518,125.16800486107715,131.3356340801426,138.17495110904486,137.10481450288958,134.3627736946026,128.72531495401387,117.94206628542157,94.56923174678978,100.74097792959375,113.27001360870776,134.03561342898266,128.0940572201592,138.58347953207345,142.4524247984571,143.42824778695064,142.64823156626997,150.32993580169205,154.1320192984053,151.11014362355607,155.38412868693388,163.52983937873114,166.11550942147662,168.5844569058897,174.51827773592106,176.2773009167295,175.45575034340513,177.92157859865844
