,dates,mex0214-0000,mex0214-0001,mex0214-0002,mex0214-0003,mex0214-0004,mex0214-0005,mex0214-0006,mex0214-0007,mex0214-0008,mex0214-0009,mex0214-0010,mex0214-0011,mex0214-0012,mex0214-0013,mex0214-0014,mex0214-0015,mex0214-0016,mex0214-0017
0,1985-01-04 16:48:49+00:00,235.09445088585954,231.86790140157032,232.50600979085027,238.69627846983803,249.81556786551232,238.28270413706477,236.9842657699206,,249.64561670397558,,233.33151813016178,234.36588162573244,232.30183008069565,,,,230.81584915644316,
1,1985-10-03 16:47:38+00:00,217.46687386690724,215.0557712792507,205.42468268362973,217.1917380367953,226.10794421464604,221.1348074295326,206.66098596945238,,214.3388898083751,202.4715657547517,201.90520935290078,198.3696421427527,195.81954915037286,192.85074351891487,190.80506810592476,186.04659667186172,196.07671292125676,197.99641147929256
2,1986-01-07 16:46:05+00:00,219.08720000204306,221.56749662091713,222.0575798370006,232.26083529795264,236.27931676821476,225.459227176704,222.4915325976021,227.9084620709338,236.80966917202878,234.27954752355416,230.3393816032954,222.97474266292423,221.36393528201629,214.1474139906573,218.2680201842638,221.84374566465232,220.90599837472024,227.85520707011537
3,1986-03-12 16:44:40+00:00,237.22340418252645,234.73140839851573,227.24525909264275,226.7552393292503,236.4845905516118,244.92073099117724,243.42119912322877,252.24083199336033,242.25053707552405,244.7528396525566,241.7339971616999,238.59170021839495,228.87714455789754,230.9473228319684,225.2898879690527,223.14094922283581,229.22858268296457,239.3623184420507
4,1986-03-28 16:44:21+00:00,226.5973191009484,226.00009656363582,219.9964726828511,219.01509828750392,223.1725784463907,229.6687980794691,226.2437704570957,237.9782908410356,238.122397731571,230.29486569432754,226.40555940204428,224.96368361303752,221.78784358958788,213.94066420684396,215.8218279187587,218.40704788319138,215.5082441825257,222.6383804294538
5,1986-04-06 16:37:59+00:00,254.5611507945166,237.35178977031202,233.37815726348157,240.62313319351324,247.05193250710485,248.61807622537034,237.93071223827286,247.75562624717423,248.8250483807464,248.77233648943215,242.39149122992418,238.6308811001286,237.63031907480348,234.02263472844163,232.29892279756007,233.22829096399116,237.91228058065607,240.92346865752438
6,1986-04-13 16:44:01+00:00,222.40619440112118,210.8826155622069,220.82761819667624,224.21697520972768,225.44285270611124,221.76683754362344,214.0571424999087,237.26817337389727,234.29431225888473,234.54790660295697,226.12832566636382,221.0522931931822,219.74885505255253,220.71827005114758,217.86965768935818,213.950983426011,217.03813111255786,224.85178256189462
7,1986-04-22 16:37:37+00:00,250.69717183663067,241.0029904527302,243.49416638526412,250.48988900817932,250.62680808892367,249.17758063406671,243.71659940220573,252.23033969449315,257.43287342245515,251.10902813417303,248.10244155514314,238.55173861105158,238.85153596290755,235.60284666135124,233.50042576507383,229.2017698831355,236.8020443504249,243.38048583436836
8,1987-02-20 16:33:22+00:00,231.4210115956535,232.95799342856083,240.4835266277305,250.17579182309564,252.00571491964376,242.84714595132579,240.23878347750565,240.21613609451762,242.1608618176335,236.87395680229034,235.87165610088164,232.12398271701082,232.99695621674852,230.59298699705997,232.52356375115778,233.00223961432602,244.21459599634514,255.6915536827639
9,1987-09-16 16:39:15+00:00,232.19572790998785,229.173455559084,234.45414077225425,230.63151683200078,238.5256998577609,241.26321153706252,237.8391774407604,,241.53504147447936,241.65191612138548,237.72126768886056,237.70178915111435,233.60409136465023,226.3457572579248,234.9641128411256,230.1100804099803,232.9474364025695,236.49211460984424
