,dates,usa_CA_0122-0000,usa_CA_0122-0001,usa_CA_0122-0002,usa_CA_0122-0003,usa_CA_0122-0004,usa_CA_0122-0005,usa_CA_0122-0006,usa_CA_0122-0007,usa_CA_0122-0008,usa_CA_0122-0009,usa_CA_0122-0010,usa_CA_0122-0011,usa_CA_0122-0012,usa_CA_0122-0013,usa_CA_0122-0014,usa_CA_0122-0015,usa_CA_0122-0016,usa_CA_0122-0017,usa_CA_0122-0018,usa_CA_0122-0019,usa_CA_0122-0020,usa_CA_0122-0021,usa_CA_0122-0022
0,1984-04-18 18:01:41+00:00,181.15031570447954,190.53070386971615,182.26789094662539,191.1087322374954,188.20412099178907,181.75138123651328,180.56938628124732,178.09678842564276,173.88766966729563,173.2189222707847,162.22028427106548,169.36873980005115,181.15941159490913,200.27147525744013,208.07332668387818,200.07915293054438,198.57690975298766,202.3421808721371,207.3871037433729,203.15087046781605,197.95675204028473,208.32114454034974,204.58815711461565
1,1984-05-04 18:01:45+00:00,183.58987497730388,192.0390005861422,185.4532100849781,197.1436308559572,200.92500915675643,188.33831317158072,183.03569019095582,183.04337721280228,175.99333902956258,177.90023985954812,174.76551125795072,179.4202390629884,193.5892192478941,205.4273833231263,207.6205464593635,209.05949521187958,206.82595973250514,202.80851094651862,214.06363056193584,208.95669354701948,204.98052766221505,218.9212936090788,204.23683503932003
2,1984-05-20 18:02:16+00:00,178.7436744323902,182.79322108595812,173.30897200085042,184.65040235170378,179.62149171972328,176.17249969771174,176.0502990495861,173.64084882045938,167.56794170773372,168.71991772950696,157.11320393769185,167.986946089228,178.13677756293023,192.32134971584213,204.31317915517758,205.12832675799916,204.45241242194803,204.6439253365316,197.74297282699482,197.33754405636327,192.6018427578151,200.7782645787832,201.18695095266042
3,1984-06-05 18:02:38+00:00,175.08212833299086,181.6059765315942,173.11968129416948,184.98884636579493,181.65760896157673,175.91136624589825,173.8163418724992,171.30843734659777,168.08589379832713,169.06902884852036,158.50804792647511,167.33434384875025,185.85036848631376,188.22649943793155,197.2539568024767,200.49345209052518,200.21780132555156,197.3594040840322,200.60719138766072,192.08563714347258,188.20438413132874,198.00968182464766,192.48143732907945
4,1984-06-21 18:02:54+00:00,177.0720466524994,176.13184305311404,177.08930222860468,188.09043343359386,186.7297556200338,182.82428805805816,178.81216533064332,173.5197529075719,171.6464115771022,161.08925331001828,154.64284326825415,164.45408788766414,177.58419485732415,190.93770651425368,198.0404848913529,202.20638207291506,200.17559849238276,199.09688591059373,203.9815409872247,202.74979795911582,196.28129603252833,205.15239827965826,201.98843881605168
5,1984-10-27 18:04:31+00:00,190.93968116779135,188.25316963628285,192.29908456417954,197.19146794139488,195.17119732601608,191.33023161942205,190.33007763865055,190.1209211020628,185.82987564436976,182.70627732866265,186.99911716311553,184.68348619329961,192.16439020054804,211.52755422935107,213.2826348269459,212.00195636280858,209.83618192011787,210.69027128546702,213.25223853404486,208.09332358958324,206.61528573699707,211.57937801158425,209.0778474090606
6,1984-11-12 18:04:23+00:00,,,,192.04698944776004,193.60006285776075,181.00376883613615,181.3031146099291,177.16553714290393,173.22574638280253,176.1148765856845,165.61975121917334,173.79409280632262,186.78531973768648,195.26170799274274,207.18713282051354,209.80725959996442,205.59944334784393,204.23338670849174,203.05496996984073,199.55869473602087,198.39022885870693,,
7,1984-11-28 18:04:24+00:00,184.1802390194294,184.26513302922692,186.28113064260015,190.3057544548414,187.98548553079078,178.89362306004784,173.80265844997797,182.00572668604477,175.20715559029887,174.50978159570175,169.60717263063063,176.29700476922537,199.20837788737032,205.74970579205535,209.13288023179143,213.47786705677893,202.04957503813569,191.3862132655322,180.4539672321972,198.23021792111584,202.340645717497,209.5635953188297,203.619865062473
8,1984-12-14 18:04:35+00:00,191.1048731941549,191.9984326106469,184.2320305030346,188.8215407989619,189.32574469540143,185.39893227745858,179.72458932818313,181.7818407270604,178.9659701076009,178.2896263428321,172.54299899758217,174.7826973942672,188.8248339489308,205.4952457107346,206.43952787468092,211.16354421511213,206.0872945499563,208.14210106267407,213.19364411920841,210.89608639740794,205.993815296166,210.70626681990169,212.87855312953104
9,1984-12-30 18:04:44+00:00,189.4720784286812,184.86962126094983,183.98850879543843,199.34517397305368,201.09462909225272,198.78310144474406,192.55970043171334,190.91928090387842,187.86609262508705,182.04530810342143,174.48172413165202,186.75326212920666,193.97166803697849,206.89183612303898,214.8085970806827,214.64406010101004,213.351621824058,214.20337005237315,216.7195349441431,214.76415817441244,207.36336278477776,215.75432974937837,208.72759558222853
10,1985-01-15 18:04:51+00:00,186.3193032650013,184.9838623128921,178.52926736646262,186.15972786118263,187.51674974873745,179.72926937482106,178.26394475259224,178.12284119447432,174.3117375705036,173.57388230310002,170.53349591661726,177.9049978284586,192.3441295396983,203.07329930476797,209.37474026039882,208.36149464944694,205.43026588627214,205.52125883733044,205.81451337221566,202.22084221927014,198.52439865677752,207.75732652660733,200.73838866841555
11,1985-01-31 18:04:55+00:00,183.61453686736937,179.0583416144576,182.750919081952,195.02538431549166,195.3949088681827,192.7795873038527,184.62266462482532,183.76621520783021,182.39452344028908,179.97189560075722,177.80068884810962,179.12619240872382,194.08171402225332,207.5968550110838,208.8027664280821,207.46289091649734,198.94965126827077,203.7826343231353,209.7529769252248,204.9221389956959,200.15152896177824,212.84240315171192,206.74750938267601
12,1985-03-20 18:04:55+00:00,178.48103620947967,182.87280290479973,178.30348837353273,189.81018403359948,191.70161887977002,185.73274499637338,177.5739610706386,181.02817783284465,174.62377328706182,174.67243393991538,170.90830366632238,179.03106904878334,184.3521360176506,195.63180953715496,192.0951375813665,204.7462156782946,198.8808877581848,206.45113386526228,204.36159227535873,199.38009528666626,201.02992119012683,208.75809303873592,197.75397482417267
13,1985-06-08 18:04:37+00:00,186.9998065876503,182.58488853083688,178.58368445712992,191.89170476365294,196.52841728709114,193.47317290359038,181.16155304539143,181.20674374111493,173.4375261637909,173.2288984930514,170.51966294617506,174.34047475462575,189.760412470822,201.3245323557862,203.5208705308903,210.72659911391005,213.5868732668213,209.05035721972882,213.3044288335511,214.02554170687068,211.22995354903367,220.53308823425817,208.91207696368969
14,1985-09-12 18:03:49+00:00,191.73784294048224,193.8561820779828,187.81510286771334,202.08373120448465,202.55841023138692,202.24455033540673,189.9854180782782,183.9916716545471,188.32880672524834,181.33439050782,177.40897459498572,186.5679517376027,197.30019079239025,208.63655791977996,210.56702839471126,214.2653417979395,211.0081534696988,207.23143329220156,212.37200338657712,206.15927461502153,203.74232327134166,210.6932601246942,201.69391451331643
15,1985-10-14 18:03:28+00:00,185.49252903204703,193.16060214030668,186.54400241563468,196.37711830857754,194.49862071169562,184.3366367485769,178.67463296592237,186.61198187218722,181.6674347695056,182.44371944856198,177.0246459544056,189.5525542458306,199.16591227981502,208.6306339662983,210.200632883796,211.88920271667283,211.79769072617015,211.27735711057525,211.9132661480217,202.75774459697203,191.8754905755582,204.00717670425104,206.63935839472165
16,1985-11-15 18:03:01+00:00,193.1702458390132,199.4601457674467,187.44885933288717,201.13666723075937,199.42482010389318,198.88348152946452,188.90211104385367,179.92941885686582,184.0233038351138,185.38386318727657,175.32259581882778,178.62785531694567,195.5146905756976,212.3003960002375,214.72229796737963,214.16371169392093,206.18503466326163,212.19752723809938,214.67713934893013,206.16329869115643,207.34250815933277,209.75021729870144,211.9162196831462
17,1986-01-18 18:01:49+00:00,184.1729222259891,180.95237733047676,182.51199409614944,194.7345676522823,196.2595200094672,184.55093755019305,182.5364564711179,178.9256948164427,179.55554739159837,179.01090527610393,174.12718996558434,177.42846077088583,198.66027481552936,209.76381383861028,210.3195646333372,207.48139496150114,205.8855713637271,205.03380068521525,209.45730979691686,205.2793463278149,200.46365575497003,207.65453309832955,208.69460993431224
18,1986-02-03 18:01:28+00:00,178.95643428187586,172.70394863429408,176.57502372150537,182.67064349507024,179.37828824940493,173.45587258678734,175.15857480354111,174.69780999095036,169.10724008023115,170.2158573772127,161.51032348366735,167.83176686660644,189.023680633733,196.20335841518406,202.90096817036277,207.01845229461688,205.7077832470309,201.44227328737017,203.8647819087329,203.54633272592537,196.27878372524938,205.45204592331456,202.46217137952993
19,1986-04-08 18:00:05+00:00,190.15853422392377,190.26046137004772,186.77377681426293,186.24648785160304,184.86587594415602,179.6790800426427,175.74537838190625,180.06570406264478,174.98154141677736,173.65874431170477,165.2997372202657,174.8699050504342,186.45311419639668,193.62541485611092,202.8815922369416,205.93232787159428,205.54842219419282,202.55978807629361,211.55744576618065,202.33870596595725,205.1720608715085,207.5395580400569,203.91392949164822
