,dates,mex0581-0000,mex0581-0001,mex0581-0002,mex0581-0003,mex0581-0004,mex0581-0005,mex0581-0006,mex0581-0007,mex0581-0008,mex0581-0009,mex0581-0010,mex0581-0011,mex0581-0012,mex0581-0013,mex0581-0014,mex0581-0015,mex0581-0016,mex0581-0017,mex0581-0018,mex0581-0019,mex0581-0020,mex0581-0021,mex0581-0022,mex0581-0023,mex0581-0024,mex0581-0025,mex0581-0026,mex0581-0027,mex0581-0028,mex0581-0029,mex0581-0030,mex0581-0031,mex0581-0032,mex0581-0033,mex0581-0034,mex0581-0035,mex0581-0036,mex0581-0037,mex0581-0038,mex0581-0039,mex0581-0040,mex0581-0041,mex0581-0042,mex0581-0043,mex0581-0044,mex0581-0045,mex0581-0046,mex0581-0047,mex0581-0048,mex0581-0049,mex0581-0050,mex0581-0051,mex0581-0052,mex0581-0053,mex0581-0054,mex0581-0055,mex0581-0056,mex0581-0057,mex0581-0058,mex0581-0059,mex0581-0060,mex0581-0061,mex0581-0062,mex0581-0063,mex0581-0064,mex0581-0065,mex0581-0066,mex0581-0067,mex0581-0068,mex0581-0069,mex0581-0070,mex0581-0071,mex0581-0072,mex0581-0073,mex0581-0074,mex0581-0075,mex0581-0076,mex0581-0077,mex0581-0078,mex0581-0079,mex0581-0080,mex0581-0081,mex0581-0082,mex0581-0083,mex0581-0084,mex0581-0085,mex0581-0086,mex0581-0087
0,1984-06-16 17:45:05+00:00,,175.52903426354192,169.8266690298235,158.90318035013314,160.89373988230443,170.65277708443034,172.0075405460676,160.92201809294133,168.41039204777152,174.75514257465375,182.85272170951686,171.42835026449484,183.72995130399914,182.37032341292067,189.20316401893953,176.59130558737354,189.05950116061507,166.21857633399938,177.02479805581635,179.73731850915013,178.16373067022676,173.1714048440888,172.84418893826225,173.89763444791168,173.40590270413813,174.56153610699937,177.61647952845124,165.876227618752,149.75117419286704,162.8960405119,166.952379564737,174.98296952150554,178.51746850409364,187.94154034580762,182.5770232466007,173.40528285210885,162.7467869040147,171.45762725706794,184.42156137906488,183.36266041115783,178.055473146193,188.72480250667815,186.49339753617238,192.18660573898927,200.7656758031419,193.14497970339386,218.57852220912707,206.3090201594364,205.66675125145653,204.13933040635686,203.10670464998526,214.02686378551294,213.33606639325825,217.07000919428637,212.76485994449646,221.06428101565288,205.1689185277541,187.0881809523585,209.24553730384108,206.64288093975253,202.40551139332715,202.58621138300128,218.31880342797348,223.57884416727728,215.0726317400748,212.94194607993182,217.92283803785165,220.15158509335888,211.7144496471688,211.9092048738852,214.21331187824939,219.55701897246243,227.74389942685755,229.4402683696109,236.44384895339135,232.66042492585734,235.9350181156347,238.06594679909327,238.50697961202175,236.07930116955748,242.44347592966403,241.62631269255846,229.00549062052892,226.83676858401537,229.90947582129655,222.57214556133303,232.00752324045843,235.465795626354
1,1984-10-22 17:46:48+00:00,189.65809806504654,168.8234716935693,163.0260335934316,149.19782330836907,150.74961958922518,158.0614895799389,159.62655575831906,158.18487476634786,168.00312183983718,170.47969191690063,186.6959831956673,163.81148830277706,171.64487868073346,176.2869301375253,176.54203469626026,166.93009914305577,161.34714001724288,163.6968640850602,170.06818768288846,167.63661834376498,170.8467263303273,165.09874016912337,166.61189607062292,167.45789151371477,176.5466079879259,169.8511456787283,164.82163951375517,171.16977143893845,179.35923564772904,184.3213125915405,195.74853400497275,187.75118106213682,184.90685698414796,187.71115232280178,178.00732073587875,180.34867353695697,170.97981959306932,168.643778331444,173.53459523533076,178.6015955116351,176.1180920421283,185.00222440153695,190.8562620210266,193.25378702187498,200.27292429444037,203.45848582294272,205.079486984065,208.9930024372097,205.63558426352097,211.6603481164368,208.24911566110538,211.83661947361483,203.67551535194494,198.79735286192263,213.813536854011,216.23509474865347,202.40808875708657,202.52901011714508,195.43355382631594,189.1245202811089,190.16209615632553,201.06160010935398,201.5906129252309,199.38576225412382,198.6078862165747,207.41395465797322,206.82326747320892,200.06981057603267,210.12425465815645,208.93030002674288,203.5454333717717,214.6989843927894,204.7112201806046,213.45680960972194,219.2425102858223,225.6987129539453,221.58827135848585,224.01583352188888,228.30235653895178,224.18889545039332,218.282359261177,212.93491289172997,208.9662254547541,205.88086057541065,209.4413956406134,209.4587392667823,223.44634223269125,229.3849438820728
2,1984-11-23 17:46:39+00:00,,167.58624198973118,153.8451038739057,140.84631643898985,147.64206420965027,149.43525466298513,145.3263115717384,143.97523923690918,161.52682598905938,159.50529721104732,179.46326594030452,153.61435554964288,149.15042090936123,137.09778225777768,148.8867214530042,151.9249226955556,139.26573202092226,138.9269442313775,159.45976740087605,147.77494894702522,160.93452835048961,158.32226563676682,134.79519532960478,150.40143072633703,139.39523989687257,130.08370590710751,,125.34546721549557,148.6778706278808,151.27624383032793,162.54493471197537,176.56499737143218,166.63860870184615,158.48419297711206,157.3808573336534,152.16406362268333,140.80240686869817,152.49398223139656,159.11769529226032,156.33092182831214,,163.87794311690678,167.35873990016475,172.1044110652517,172.0565940826387,163.92671179088853,178.7166839825093,189.64947453261124,190.91142834942843,197.89000955871586,196.55448279537768,187.3815388827148,188.1587307066955,190.57984975875397,192.77306924260242,185.65090613430897,180.1141952850606,179.74460001769464,179.60379123574367,,175.63791430593093,,167.36145085475903,179.84895773633562,,,,,,,,,192.2219798543774,,,,,190.62500702213393,208.9337568843802,208.21522376423866,199.32658880042146,197.9487226664138,188.95750822784214,192.09700269905787,198.46220122082718,186.8882814172448,,192.53367018459065
3,1984-12-09 17:46:47+00:00,,166.65343499048848,152.81028826811422,139.8130673209207,149.90201018691423,149.32414811291167,149.8519787335193,139.7702506370306,157.83401355046414,163.84605945605057,182.55226429230635,152.41711435928914,160.13971181650558,158.06524150345263,158.02722461676234,157.71079415194373,147.53777512606084,149.30149627110197,155.64531225729982,150.62935996201935,160.26482063554727,158.15727680629283,141.84056309927823,159.6082305768614,161.55256345524404,145.03658831858263,144.65175180196732,146.5871042454303,150.32711978866826,146.23146464332916,165.3000400960508,178.11748705424498,168.85927534927905,160.76943126855352,170.4557193205219,166.2170165519378,159.67447930551657,164.85314071079188,168.66311571114417,165.94409755391933,165.45595817821055,166.26651407497488,179.0808125245401,186.84001709467017,187.27108217907772,183.40866222738157,196.50089671996736,200.43616331977478,196.3775708272483,202.64987204747143,194.6899031989819,191.50938109055767,194.54367176167347,195.54094460853725,189.9723367975693,189.57976308220356,188.8020385969966,181.80764158160636,193.25568543980998,,180.8383288086627,,178.85988425298524,187.20451670001796,,,185.64063914589838,178.37510302100634,,,,,192.539798986565,202.92710165536323,200.40980484434843,214.58657636456968,198.8900271526927,204.28801033412634,205.80148909237758,224.6890078029824,209.76859750273096,200.48295974083874,199.4994875202452,194.04661021530126,211.46106952098916,205.41374500836167,,210.23560240770337
4,1985-01-26 17:47:09+00:00,,155.35204429927956,148.49802181576214,115.45814234857689,125.63308616309632,136.83279347897792,142.24601328458166,118.02986962027364,143.7362259838511,141.36065196412298,167.9615683255766,143.0893156052122,148.20904012122483,144.18985247356568,150.53259035992176,139.1128625135562,132.33090021425014,132.850459936108,134.67661837182058,148.87425983697406,146.70212388390013,146.9609567406221,122.7832715937593,141.42281040563327,144.06741639903134,139.92017320448454,,,138.28100898052992,153.58654964416283,165.07923215844212,162.6424483454931,165.047406448509,169.01910566761777,173.23709027004574,161.18699409541654,150.88606579802263,147.17363812400683,159.1286171080674,163.96339540550383,147.7635533685199,167.73020206927714,168.73373691649456,168.71890679878837,175.17685263027465,177.44603042493017,188.59272731705627,188.8128014258259,199.8138433261422,195.2200183421812,186.9910109006122,181.55973270515594,163.03442545181446,,151.20409124534254,166.46175997421525,170.83568631933696,177.76603149428485,151.13338210825495,198.2897144848552,197.72471360513944,194.7141999590413,196.12308472377418,197.31001892092476,222.49471097923558,,,,,,,,193.69955433919444,238.0213579155084,,,,,,,202.46336780265153,196.2998168963707,,,,,,
5,1985-03-31 17:47:08+00:00,187.411640244406,172.0684613434746,158.07517330273194,153.0746873499764,146.62574492549328,156.1412723166116,163.86263853970968,165.8694542263443,175.15726354854638,169.96915942039624,175.9229056041823,158.02733301156377,158.58604467840246,161.46909946582008,184.83579266048793,187.36852130882028,163.59434925590438,157.10498654441022,170.48010809875893,185.7541239689783,185.32427707845255,187.54292685525826,,173.53959116738034,176.8219448235992,178.43829717555715,165.8487281453761,147.80575861225034,165.34836258195247,192.1905411182813,194.737818550963,196.6050111234915,186.7748744617329,191.44141076249605,195.36514695152647,183.55274455521862,179.95631981636632,177.49619946425884,179.27352902001073,175.05932066422804,165.6398566294349,175.53127868248117,190.47662840871334,201.56992967359065,197.2718695371109,191.03499702373597,213.356210663847,204.60284641931906,205.72270069774746,203.97195666697172,205.96467409738693,201.06741385623408,210.53649818441662,207.57637991917008,210.01062555528515,203.35489501063986,197.50661397386156,204.393161442747,199.49520654676692,212.08318539191976,205.23229412544535,211.58250679657215,216.70348890540745,215.0098261434473,214.3073703269464,210.72085052837593,182.46571150074445,208.18794276876505,216.6482993952823,206.26922783785338,210.89460915134615,212.44332911152313,222.7358560102296,221.4644207388088,223.46390480859193,221.8752319310038,216.13578778288576,212.8556476398223,215.01019869968886,222.33373540318786,212.99705646059329,220.38427205345192,214.9277429492214,214.35222064250522,205.41755835560446,211.91434730395173,216.03567958175998,218.09432381922184
6,1985-04-16 17:47:03+00:00,189.08895082709233,174.99525947014553,167.91009719903403,148.36088582092924,150.29310323583525,158.37406611913218,164.4500644895066,167.09906617821332,174.52758133890086,175.39051418747613,180.80622370018781,169.11590851561255,163.871162927769,162.85706051640864,187.64103071537585,189.4983379880455,179.97858376980565,154.96918177598516,165.16773080697592,193.97424735086176,184.62412629260427,181.85466367104075,,170.53834653172228,181.0467500964234,185.08332618416645,171.06292241763808,145.83026586917785,160.4611323540995,194.6821611820508,196.26261664643718,197.84197221627198,191.30140510887287,195.40133865828133,194.40385591588333,186.87031119287624,181.87418318107632,181.69075364704545,187.47343138430648,189.377541626762,186.80400397000102,183.01844896104677,184.2014187479562,207.345459734692,210.8865841138628,190.3364209128595,213.12534861197548,215.30306931260034,200.6959439397625,209.9038866588393,213.98507997013013,215.1860867649677,222.41274077964422,218.55461650206982,207.82142510425135,216.32551580852888,206.5171719321244,207.11072232059095,212.386208572168,208.6751720674257,215.4673853540566,219.85934251029983,213.42880152374687,224.81745154019373,220.40556910248068,220.1834882890271,199.7985780838098,193.4410522291341,222.15755853127163,218.9774610452422,206.28326463753308,219.63588151032698,227.25764177821696,226.92966070762114,233.71939911566008,230.25641603283145,225.51813305177072,230.8926167955222,228.04154372569596,233.35835199984075,233.5989120192081,220.62170281240745,234.9182817850799,220.5399860564781,211.42967300903402,216.31891779599678,227.02214335510365,230.18023005124118
7,1985-08-22 17:46:20+00:00,197.16976558450466,177.26312085212993,171.19362757760135,170.65202772423916,172.22770699150018,175.2287362842276,180.1086453947319,185.56852841302543,181.95826994958801,193.22526268128357,191.51319796924054,196.56255857534546,199.97498946067373,205.40118906496193,202.04297205745212,198.36878779433212,194.38509763628454,191.2663815922093,197.35804001241854,197.02114758067216,197.27301874923208,194.8231433610552,,200.19323922075532,187.84869933810538,193.4788668398944,201.9905847540464,,204.26025757429068,204.373830732871,229.54331153009704,230.6234317517291,231.70682674063812,231.6724076488172,229.8348344640646,210.99925671067336,212.05102290818735,199.8710042415522,200.3467886319275,207.4956609339366,212.61451073791952,205.6835485276947,204.80514864054624,217.54361351939338,226.78220919704845,230.25979250105036,228.571797852389,229.18137078868574,230.85204621647918,228.21176484153608,235.0322615647817,219.9802458598941,220.41242179105262,235.2208921298013,237.79348394183168,235.94403378968542,239.53850734234933,231.6839898607776,232.45213125324216,232.13225701735084,233.91242822449658,234.0529067841352,240.73414663716653,238.39668471258025,236.04388162852524,242.66586652593423,,,245.68605397779203,243.4085553848567,240.06130604352512,235.48580489073942,232.38875363829533,237.55039032816057,233.80658534705577,246.51500327514816,244.29850197749536,253.41293893697247,249.08146201695877,252.93364900187183,246.8165938876275,246.43066479784778,245.1988423752231,237.5697530877552,243.64624344195343,238.81961397242816,239.92798707032821,250.5134260176512
8,1986-03-18 17:42:46+00:00,168.55505836589768,143.5823221804244,141.90849093525978,125.82401671569832,126.78257153707693,132.67858608768321,130.9806764338509,138.2099124814987,139.4740550173218,136.79375268053474,150.83561499241853,130.1042084726785,127.19675120169487,134.05652193940412,142.85135338285693,138.14846060187648,132.5527645753562,138.91667645139472,140.05706547501794,128.9357307629129,133.16146512083813,133.03549779653227,107.9135884562697,120.199355533595,109.12717815266191,109.23146482600876,94.73903664489546,110.4684441606897,109.85186627184748,130.23719241650227,116.9236715445941,,,,149.56703481246748,,,141.29820886062973,134.70916719760046,141.30912657952703,122.55334180626977,135.4676098285072,152.408057016151,148.27837554514255,153.5411504738789,156.77309873441467,158.40551997036567,162.21826271346833,167.2271383253121,171.50639945341442,161.04878327623376,157.21659844343384,164.18096745570057,170.73435836136886,169.86972737046895,157.5626973079133,163.8532447654474,169.70303977793677,185.41609542643533,169.47204411683865,150.25514135552245,166.57569004197188,170.3971372129493,186.687009945139,162.99679924957618,156.95876160199776,179.87341789194824,185.02784935077824,177.72400874212636,191.43696355391262,191.57283416109988,200.82038999277708,186.24457456138663,187.28535323508996,197.51716453439926,186.18998919530375,188.3474036067727,176.12304445938443,188.97410617096992,177.98038004847288,187.53287481689804,199.87241333104916,194.51812892684563,182.50214384052867,183.29440340231415,166.19462895159396,163.6833814297591,179.31885855486908
9,1986-04-03 17:42:27+00:00,176.34702947554857,158.8528698028595,155.47187882168524,146.1246182033884,141.48730177982353,150.00501844603818,143.56399678713882,148.60767119540975,157.6049840604547,155.26121943305256,160.19620455700783,144.8663604914394,131.8533158049454,143.07460898153548,154.28508945190836,146.8025565866829,157.18629621138442,147.054094548008,160.18806289439718,143.44051932748334,151.75094937555986,141.6913421590375,135.7338213505417,130.97893281502525,136.79693763344005,135.85691433208282,124.21370130327938,129.73347904898685,136.37312821516508,135.58391868655445,143.63192229554565,147.19715358284768,157.73275497385555,169.7974706863323,160.7210478520533,170.24701941318284,171.12248698814903,155.62431196075477,150.90078865858413,142.96549069786101,136.44094797695143,147.2031975843889,174.98557839208934,168.60024978883166,164.5936345904584,169.01761671064557,176.33371134592358,175.9682497544558,177.49416555449406,181.65928288990415,180.41157258468542,164.1366113199321,177.3941620310565,190.98625675984874,191.49026391164156,190.88534611261946,181.49608415204435,173.92158817369113,185.72645109842895,184.7564043040233,181.29395166263026,188.2080313887913,186.86182217601916,201.6488992782294,178.8469789550275,169.5376580127753,208.89447961215657,198.65084024963087,193.49792615052945,203.5032290643718,194.5827345859916,210.9719512659616,201.97912851618577,199.6346394550854,203.6511312771538,203.0671913556095,211.84535549697267,204.93424152221746,201.46993323462988,196.89605085980048,204.2428666957556,199.1752237300579,204.3307319707905,198.98515649518967,189.99550657224026,189.24578170575705,186.2410585488796,202.6257284296944
