,dates,nzd0376-0000,nzd0376-0001,nzd0376-0002,nzd0376-0003,nzd0376-0004,nzd0376-0005,nzd0376-0006,nzd0376-0007,nzd0376-0008,nzd0376-0009,nzd0376-0010,nzd0376-0011,nzd0376-0012,nzd0376-0013,nzd0376-0014,nzd0376-0015,nzd0376-0016,nzd0376-0017,nzd0376-0018,nzd0376-0019,nzd0376-0020,nzd0376-0021,nzd0376-0022,nzd0376-0023,nzd0376-0024,nzd0376-0025,nzd0376-0026,nzd0376-0027,nzd0376-0028,nzd0376-0029,nzd0376-0030,nzd0376-0031,nzd0376-0032,nzd0376-0033,nzd0376-0034,nzd0376-0035,nzd0376-0036,nzd0376-0037,nzd0376-0038,nzd0376-0039,nzd0376-0040,nzd0376-0041,nzd0376-0042,nzd0376-0043,nzd0376-0044,nzd0376-0045,nzd0376-0046,nzd0376-0047
19,2001-03-08 22:03:44+00:00,,,,,,,,,,,219.88097076561263,230.21139850666393,,,,212.84357785430757,212.8381283662119,214.0012778261312,,236.91552798859368,227.36473221002137,,,,,,256.4416813215882,,244.1314649999682,,,,,,187.95587204525603,192.20573241989516,207.683278633699,194.73999326207075,214.0324818776722,,232.14164914456106,,,,187.4750328199733,,,
20,2001-03-31 22:09:43+00:00,,,,280.1581509104671,,,257.5334240155872,,,268.99320670335976,,,,287.7660356144128,295.4773090367543,,,,255.55574087715934,,,271.15418910807426,,,,,,,,281.54761464089626,252.73755928615392,247.1897738798883,,,,,,,,,,,,,,,,
21,2001-05-27 22:03:12+00:00,,,242.84420527785377,,,,,196.51996023826587,,214.9764137709451,218.48593814263558,202.03754366686715,203.21628605099517,201.78549300951022,,201.83970838334767,195.07024763238564,217.35974476176983,215.60718422037178,203.51643481802796,,230.09253079644833,232.69556787649535,,,,,,,243.4980299347028,245.3556263459085,241.68653948132578,,,,,,,,218.29523182424265,,226.20166154322368,,,,,,
22,2001-07-05 22:08:57+00:00,,207.13997024126715,,,,193.5420107165171,,,,192.12500489913452,,,194.96312209335667,,,205.48328418014876,205.05180503310174,199.25625978085054,,218.09047082902237,207.2480023289881,,,,,,240.05671586037022,234.4270461178958,226.41736804267302,,,,177.55303775491794,,184.46536406688045,188.26863533156,190.63845163965755,175.9241286281543,193.99261569166814,,208.90902417267816,,,,186.35748703733302,,,
23,2001-07-14 22:02:45+00:00,,,260.26593931763017,,,,212.20134405137802,200.8099492794036,,,217.76048701878315,210.3003942869258,178.27093006195003,218.61920572934875,,228.4713178990536,213.17343168871716,242.71621299202621,230.4723660770358,243.13750537974815,223.01875102341032,226.56892922912573,229.52128276754325,,,,,,,229.75366914582628,,214.28355494709484,,,219.03538851511703,,,208.21295138069834,219.73980693109831,213.61549046367895,219.3380208136366,223.72095048558882,,,,276.39404317456035,346.85894426866116,
24,2001-08-15 22:02:14+00:00,302.302068292934,206.93342553395976,,,,196.6093648763573,,,,212.6442587478289,211.322626257035,217.79516578004942,217.5804396577657,,,213.78412503937318,209.38762835526987,225.486931418163,234.73324017961585,230.5528651667588,,230.12993338105267,237.43581481973396,239.501131627132,,256.06942682399716,242.53228215649003,232.51637470956902,226.70032571559977,,,,187.88851361207512,202.56896967574022,201.66021256340014,,214.09038427350777,205.4801438518202,212.58513577472283,210.14311537783325,216.7522009795404,,,,,,293.30965116916843,337.8279482461786
25,2001-08-31 22:02:05+00:00,294.2554618341052,203.37540752607407,,,,199.6188329302249,199.35788099783713,,,207.74162465579454,207.54461622505642,209.9630598431006,,,,208.66959951205237,210.3280631442877,222.36182694362054,243.44022717485285,238.4979536167708,,,238.09948335011674,,,,242.80755248726783,233.97174565978565,,,,,,,,188.8785778191388,208.70759988710083,198.96225076530447,212.58245596914512,210.92944931869278,,,,,199.24959427702356,,,344.1196902793305
26,2001-09-23 22:08:03+00:00,225.48058555361706,156.05187515500282,223.62832238323116,,,188.70223712608419,196.0499926058136,185.78926778945973,,213.4911736863631,224.59021845502494,213.88618347576855,200.84697070944338,189.2998259826362,,223.6505069527674,201.79130639420214,228.28875573494832,224.0361299285519,234.403328673102,238.43617826401695,215.4137409708695,195.14651011945367,204.12457648574036,203.71111240891102,256.41142399816954,245.85080825537767,243.0908916216821,213.34725186078384,214.27774665794286,,209.22878418487355,,,,,,,226.93372475691146,210.7153707735258,212.19338458612552,215.90913013223434,,,,,271.47117556694235,274.47608304878867
27,2001-10-02 22:01:40+00:00,270.27546100924445,231.98144706159155,256.17234619905577,,,216.8507013133408,219.7444655867446,,,229.12460340555623,226.54001954330909,230.4211582639635,235.79478587030746,237.27133354641848,,243.0389419182254,237.13299656558695,248.35571755576754,264.44959951647,265.4922650709985,248.96708213375723,256.70180014561765,267.9808798655058,276.9005406139641,273.2780013840809,287.34505316751074,269.2025625233602,251.22426181273917,250.13789417417945,,,,220.68810375919728,,,,237.02930845837506,222.88348494152052,229.47526152533356,229.56603213709133,246.16239906758798,,,,217.48567010594525,,306.04049569211656,356.6396213678296
28,2001-11-03 22:01:46+00:00,243.70254503927163,,232.49375732394262,,,191.483108677762,192.4009350251647,,,203.43386038577574,208.02652430306767,209.90719799917417,,203.76166713442234,,221.66337576992106,215.0816726565376,223.15596425829187,230.34810157704084,229.77690371764507,,,,,241.92537429183304,248.4493479056691,237.6224579913049,227.06559432052816,,,,,,,,201.53562946417287,214.90664087931037,208.65687912596528,210.66141220156436,215.01726507784508,217.1607933988197,,,,185.52605709051048,,273.73954593136915,309.89696816320657
29,2001-12-21 22:02:05+00:00,,,,283.70591045609854,254.9132643726616,,,235.36963144429552,256.40205933839127,,,,,,322.7041950016901,,,,,,,,,,,,,,,,275.4955526150308,,,,,,,,,,,,,,,,,
30,2002-01-06 22:02:07+00:00,,,,,,,,201.82894812055,,212.033561057337,225.38695929695888,228.52243707651328,221.58531776923562,210.17313651910985,,226.02383866419257,209.69873934871998,235.31956926940316,223.11595232700503,,,,,,,,,,,,,,,,,,,,,221.44475019557262,,223.81175768532418,,,,181.53798003895892,,
31,2002-02-07 22:02:17+00:00,,,,,,211.33974259492325,223.33791904044384,,,,,253.6298083675047,253.52335037855056,252.58765824828697,,253.73828622646988,245.7960870585274,,262.4812054395828,268.75737193778275,,258.3977072420641,262.1067026242482,258.12550180302696,256.76353524962286,,254.55877463215288,251.0208247292983,245.5256507396732,,,,,239.75158786331966,,,,226.29662594269072,231.77732813077802,233.20432927652095,231.07625805558888,244.72102887387896,,,,265.9166826549074,302.2860987544455,325.3825459803309
32,2002-02-14 22:08:29+00:00,259.1754296382375,246.24870315843637,277.2489672835193,,239.71789702949704,243.65639276073782,249.02038418429126,245.4563200087525,246.6441319201687,,257.56099165259093,256.42775395470875,256.6873075007614,264.83341662078874,,259.79524549317824,258.4774822555503,,276.6564749130462,277.1758366041936,,271.500589564715,272.61666364139967,262.8836856994517,262.8404636988793,266.09753066636966,259.17366595404945,260.5939698875531,264.95406252934384,247.21959665463876,,,243.16229131608188,,,,,,245.87967389218838,237.30219197235908,244.9246425607119,256.4168738256401,,252.93694910059543,,,316.0874542776207,358.71144405896666
33,2002-03-02 22:08:32+00:00,257.50865199381076,,226.05251721214736,,,170.22767297411778,,,202.0559436854593,208.92795997729186,190.8497189587914,207.61069468912154,207.02051495186564,203.6986427245172,,216.36267448787083,204.28358548535843,223.2050083007332,218.28070474835488,221.8932400345577,,217.63580085835108,210.16448473732214,215.80236738503504,218.0069717304445,,217.31858644580487,219.54565214993318,200.79044452469907,,,,,,,,209.39931775653565,203.1092974274261,214.27154307496076,203.00039086190154,211.67329225565143,217.01287092543913,,215.89677199466806,,,258.85439400331194,294.92864538286324
34,2002-03-11 22:02:19+00:00,260.20940743177187,,250.84026929534218,,221.17040263008147,223.07274422352174,222.9966135154735,226.4602270571185,,,240.54797019209525,247.8570585131196,250.9439128467519,247.55021862213167,,247.5167843693025,245.36706015838513,245.5423193339306,265.5440669673862,258.22672292903576,,255.59066730315067,266.70402640563583,260.2531117946767,250.26724246006808,,243.12194570762838,236.86494979575576,248.46985938706993,240.55938840129107,,,225.17749023723127,,,223.83628031187803,229.87545404791967,214.4145615553998,223.11744302670235,224.03900263030025,243.25763498023193,,,,225.7577325253241,271.791816435666,299.8553043165024,343.9792228235811
35,2002-04-03 22:08:21+00:00,,,,231.87517207694245,,204.091962743962,191.23184049265888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2002-05-30 22:02:01+00:00,,,,207.21525079244276,177.89990461159982,188.37225917977665,192.7763044679915,,,186.93026191725812,197.17425128596068,173.59664605880877,169.88862209849282,151.98591284112547,,187.898686351689,180.6085528158176,190.0899041478239,179.6556007329023,173.74466833597074,161.0876309899062,,,220.81514469750186,,,183.8143722566506,188.05498206870703,169.1184732888873,162.95811959603614,,170.93958763862338,,151.4721635324506,148.13861354882545,,202.77603775775856,207.94648633579072,197.8683592447705,192.7661578094751,195.56104655338152,198.48998603949968,204.70259505018493,,,222.29969557360573,,
37,2002-06-15 22:01:55+00:00,,,,231.36305193044544,167.55670701240064,156.65525355551506,156.75297243291712,147.3583485659544,,147.28244534002937,171.80458021518342,,,151.38232381778502,,172.8700997590175,154.12659023326256,169.69639006248227,166.34373727295335,176.93833218779992,,212.2207369408996,210.2212253916858,220.35864473742595,,255.63477958931418,,201.71062360333778,,162.7802615073581,,,,,,,,,,,,,,203.47393297471788,209.49465210195464,214.64677549646348,,
38,2002-10-05 22:01:07+00:00,264.21984482577653,,232.02226656965942,,,194.96440130285967,194.660574771362,186.22778544898165,,,192.36739913150723,194.116017607403,,189.3960597628498,,202.8808809848756,207.55275823399273,207.8460382994453,238.17948410069607,238.67081752744656,218.75157110098152,,,,221.95812728881066,,227.14847263365277,222.08112360207735,226.6017446985915,,,,192.42398711832055,,183.64424353682415,195.76883008687025,203.3371876247802,,201.62452408196606,,,,,,,,,
39,2002-11-13 22:07:30+00:00,260.56173044459854,202.53761449531945,,236.2031519720698,206.5587708735902,199.43385233900338,201.47800011072454,,204.28652750945471,,221.51340589890322,216.03349082164553,213.97783176493178,211.95461784162836,,229.50894147375186,220.02296622506668,249.23588020864278,250.7612234323767,237.60228821858163,229.15559466180923,220.3949462705778,226.0698588785324,240.80431910038263,,249.4618225935595,244.83538599277273,241.49404624947223,,,,,,,,,,210.26647275127445,,228.96666757211258,234.6333598910223,244.86852988368796,,,,230.40400572589738,277.71683038183664,307.47246332332446
40,2002-11-29 22:07:49+00:00,258.29768932407325,226.76855749871547,,232.6343929008986,196.89848436822592,197.47832928439428,200.41501625709284,,,,213.51517438335992,214.16960627083662,205.24135563114308,205.31135827774986,,234.58160495703865,224.7073186403204,237.10785379905144,229.01111590606976,228.9294051688738,,,213.23441921627523,226.27933899161124,,248.9042128828411,230.5562672466821,227.16474473813525,,,,,,,,,,210.6412192190828,,227.00573242808923,232.41832243118319,233.8827322356902,232.54040961100736,218.21447439723372,199.28782062342574,215.7228113778183,264.1044609996238,302.4514786489125
41,2002-12-24 22:01:45+00:00,,,,237.87682925940416,210.46901786401048,198.28684437634683,200.82270353805757,,,,221.01511366420158,214.73178916349855,214.08784842073152,204.77764663947045,,220.95971485712744,230.99819661546883,,,,,252.51614164120855,,,,261.11223688185504,257.73313587011904,249.15670253122823,,,,,,,,,,,,230.0619370018444,228.5353768470521,241.5677133824173,239.6526566391334,,,225.11600309606,275.37368289554007,299.5926436065423
42,2002-12-31 22:07:56+00:00,261.1611048633107,,242.2515335996253,,,195.82098325790645,,183.05647341002296,,195.72940593065223,193.03129060760554,,197.6409708943258,,,212.42947050021914,210.72710239462054,212.82216900673995,235.22141751778202,233.6727622331174,219.21709049861954,,242.07390047161402,237.880366735189,237.02651562897282,,233.65124146433837,228.14856895028694,229.94123356712532,203.02655271636385,,190.39425681474432,,,192.57786985944193,195.50828072859332,209.05771890484255,197.3977755333695,209.5295224119069,216.02526361244023,,249.90615843144974,,,196.31031339112317,,,
43,2003-02-01 22:08:09+00:00,255.83681817638643,,237.13053939825926,,,194.74204928290987,,180.17748127901268,,196.56218223312544,197.9498180997967,204.02468534888155,196.80827108776356,,,199.01875571063601,198.88306336574223,203.59030201953826,223.56312316862991,224.44799618910565,208.63819720117286,,,234.89630714533575,234.71453307266592,,234.19097103589144,224.77320319846257,225.7043906833348,,,171.00097921972252,170.8762340116042,,172.94631569666612,181.9908538796824,196.12341532463034,187.07290061228144,204.35471635194003,,,,,,180.89736654546306,,,
44,2003-02-26 22:02:04+00:00,277.2510315824644,250.48144699153332,264.7854229596539,241.3079451917356,213.0693359055009,210.33697883734345,216.55057645114502,,,,227.61986658296195,226.78194987759088,217.29006449380725,221.6009304252411,,223.98983672724685,220.7269320011647,233.17117158517567,245.71216486589103,252.1512806915709,,264.29725361469696,276.03734167805067,,274.0804383435853,274.64404357666604,254.70125450702233,244.118714427386,231.75385717346236,,,,,201.83617097936346,200.45073535128992,197.4117925243688,215.57437507879462,210.82185305373804,227.50044573962796,224.79076905748377,245.17326438402762,251.55335536478594,,,,256.1709044059789,288.2290883941743,323.7887065353537
45,2003-03-05 22:08:19+00:00,286.19564583773365,,264.82926722598097,245.74635602818202,215.6632106339795,212.12885994623704,215.63310760303938,,,,235.47434765843036,227.09070579492982,222.04627343037194,220.97407736369985,,229.0924538564354,222.82040585793848,240.45282542689648,248.1036439728962,257.9435178560698,,272.1949389939772,281.26056283516647,,284.3398330504832,281.54538195416285,258.16518053439177,246.93906897156293,235.90542096145242,221.54798550269246,,192.79907752943842,,,,211.90650752798177,224.47431408192162,,,247.34656166844456,257.919469932185,275.82099747953583,270.8171302807447,,,263.81007802524067,296.93572475926146,334.7603241795277
46,2003-03-21 22:08:15+00:00,,251.48934039769762,,,,,230.9537971349067,,235.54389107541647,,,247.84021824368696,227.81875711699897,234.50095937790454,,239.1343858317391,238.10407574276897,,264.86762164616965,266.5216143847793,,,,,,293.0771519454435,,259.75882599801133,245.02838111853444,233.13348117230422,,,,,,,,,,,,,272.627026042162,,,,,
47,2003-05-24 22:08:16+00:00,,252.71335238449572,249.74438263606964,234.90461840395074,208.76673874239188,206.0527462142847,204.18330685309292,,216.66266115362237,,,228.8021173574517,218.78551781121595,211.40729826889668,,217.48358909876484,214.54601765958577,225.457180319758,236.0665707214114,247.51777279546346,,274.4761198060158,270.2495302057577,,269.0987412779838,,244.7326833379608,232.23643350574756,214.55010397528892,,,,,,,,235.64158525034694,,,240.50591076507527,,248.964062093228,252.20161981279318,,,261.14036684614416,,
48,2003-07-20 22:01:56+00:00,,,,,,,,,,180.09070258725757,191.0030315753214,182.5722925239174,168.14914991170872,155.9390085550346,,187.42717762187928,,,,,,,,207.08086162124758,215.2485516598352,207.2190478869789,199.97164679885006,198.40324233455405,166.3168758900573,,,,,,,,,199.38814331943252,214.358622573199,209.7940577211409,201.66289826901635,194.21462149663287,219.37648301350293,,,,,
49,2003-07-28 21:50:04+00:00,316.0182415087163,177.83126750949722,,,171.0724063110432,,167.75398223389476,156.0337745438344,,,,,,188.47264216200801,,186.4664129835297,190.9060528034109,191.7149070391382,218.54284276436107,218.5561763800353,199.26066607110272,,,,,217.09055855218958,207.44238342715659,,189.33356359532576,,,,149.8502777557005,,,166.27457695574233,182.65015254913737,,,,,,,,177.62296766214655,,,
50,2003-08-28 22:07:57+00:00,,180.20613708047307,,211.77049067348287,175.85456171985436,,181.08495219293565,,,,,202.0376409037663,197.0677189373107,,,206.4919687122889,210.37228525455708,217.06159167647826,232.9174657192161,233.02655580812782,,,,,,229.35213359449574,212.11532173189858,204.84892668202312,207.1664144264356,,,,179.1667992521755,,,,,,192.57094044610386,,,,,,177.29046679714898,,,
51,2003-08-29 21:50:38+00:00,276.8062308097029,199.98517186051916,241.55466315203856,219.09329592089503,185.32851539693482,,183.264909834129,,195.29921624456145,205.9690063252524,213.4254148899958,209.8132984690367,205.3081282756704,,,219.4183102543446,215.18235279496736,229.89664156927074,248.18589040849986,244.07933936501334,,,,,229.14317243795935,226.40181064101182,215.11446659050654,207.68818012402897,,,,,182.83458497073306,,,184.71461411356475,198.94498372649556,,198.51214958132772,,213.17383941743014,,222.0934387411653,191.67714150999274,181.48970399363802,,,316.0218289062185
52,2003-09-14 21:50:54+00:00,237.59430015225936,204.70063317551276,229.38706033062317,211.31093459913876,179.25887215282253,170.72185100113512,178.5304125841579,166.66387492124343,188.33525738523764,206.524874030638,201.87390625933736,207.95152874890172,200.01626631120376,197.34174072938643,,218.46163725209206,209.4947966298841,227.72411553131,227.9579080947065,221.1010367322481,,,,213.404197994335,,,214.71039055889239,198.85109879254532,,,,161.27411601252695,,178.61441623249752,,176.71029755720764,182.6415543744059,185.6125822287931,194.8284227459293,,,,194.8288011880472,218.9562656486667,,,,323.60848704807955
53,2003-10-16 21:51:19+00:00,266.5446710582282,,,,,,,,,,,,,,283.7017060265645,,255.51683266418982,,274.72504257287005,,,267.3173356142785,254.9147046605026,248.06885481954748,,254.44770639908126,,,257.01672885860177,251.04438965230264,249.01148260653287,,,,,,,,,239.37565130812143,,246.79519725623723,250.60980006680592,,,,,
54,2003-11-17 21:51:45+00:00,271.9802088597257,,,,,,,,,,,,,,282.42984321332364,,,,282.44540865330066,,,272.5328442241699,256.89892579124654,,,,,,237.93478086486084,230.78560953988924,229.534428467587,,,,,,,,,229.90751708837544,231.5792630810784,236.05961833166674,247.26330663191803,,,274.424255480623,,
55,2003-11-25 22:02:05+00:00,244.54208580146528,,,,,,199.17510456356402,195.09265494936898,195.62496917998087,208.22662174992803,210.99061872157006,220.29645656140207,,,,,,,,249.3362992676124,,234.28771393831389,,,225.51195402716252,,234.68321299068253,232.86220871878132,,,,,,211.1738285986701,,200.50434781507914,203.63290015135,188.10884832790975,202.78657912424012,198.79003336582022,,,,,,,,346.4371757439576
56,2003-12-02 22:08:15+00:00,245.51727017626143,208.89561064949177,232.21491084451313,217.1793981880827,191.5927908736029,,,,,,212.29412983177426,208.09517634522783,199.08068684827114,201.831418217221,243.77339401791625,237.10105287967556,234.61122706402173,248.32192098005547,253.30569514679684,,,,,234.3428121433199,,232.6394427947496,227.11611212082082,220.32761502859492,212.35987378235455,,196.0863760601038,,,,,,215.79524205294712,208.8793512570786,219.87911165653196,212.21320957162067,221.0297440171445,230.08838150682436,237.76008067041633,219.85016292832563,,,,
