dates,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0005,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0009,nzd0005-0010,nzd0005-0011,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0015,nzd0005-0016,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041,satname
2004-05-18 21:58:14+00:00,374.61,356.48,348.59,351.47,351.42,352.43,390.99,362.58,341.94,336.83,371.68,399.21,412.38,413.41,420.05,419.53,405.40,394.29,396.23,387.44,383.67,385.30,389.52,389.99,394.56,391.62,389.10,379.71,372.47,360.27,368.74,375.32,373.87,382.16,382.58,391.54,389.23,402.37,410.08,420.56,413.98,433.16,L5
2004-06-11 22:06:38+00:00,375.75,349.93,345.86,347.55,350.80,348.23,388.86,361.43,334.92,336.83,371.68,399.21,418.97,413.41,427.77,428.00,405.40,405.00,398.72,385.07,381.95,385.30,389.52,389.99,401.42,397.96,389.10,379.71,372.47,360.27,368.74,375.32,373.87,382.16,382.58,391.54,389.23,402.37,410.08,420.56,413.98,433.16,L7
2004-06-19 21:59:10+00:00,375.75,346.81,342.56,345.21,347.12,343.87,382.11,357.27,331.69,327.66,362.93,388.80,410.95,407.83,422.54,420.95,398.17,396.95,392.60,379.39,376.79,378.77,381.28,383.06,394.15,392.28,385.22,373.64,368.12,357.81,365.09,369.01,367.44,376.78,375.34,391.54,383.50,398.97,408.54,416.06,413.98,433.16,L5
2004-07-21 22:00:04+00:00,371.83,343.02,339.35,341.35,344.03,340.27,377.49,354.11,325.96,319.54,357.24,380.90,401.89,397.20,415.16,413.76,388.56,390.06,385.36,372.63,371.37,372.92,373.34,374.46,386.30,385.81,377.19,363.63,361.99,356.62,360.91,364.41,359.22,368.52,366.02,376.17,370.77,388.38,400.01,403.82,408.26,,L5
2004-08-06 22:00:22+00:00,370.73,345.51,338.79,339.31,339.10,336.84,373.26,352.12,321.03,313.13,352.18,375.01,397.67,391.04,409.13,411.89,390.64,388.89,381.87,370.74,371.42,373.23,369.84,372.43,383.30,381.12,370.81,364.12,361.14,359.06,361.59,364.84,358.16,369.18,366.25,378.66,371.46,390.43,402.45,405.48,410.60,417.62,L5
2004-08-22 22:00:48+00:00,368.72,343.94,338.74,338.84,338.31,336.99,371.86,351.50,316.38,309.23,345.77,371.97,396.19,390.61,406.32,409.64,389.81,384.88,378.82,369.46,371.21,371.78,369.25,372.17,382.34,378.75,369.46,363.10,360.26,356.04,358.78,360.89,357.78,366.96,364.78,375.03,368.33,387.16,399.37,401.64,410.60,417.62,L5
2004-08-30 22:06:20+00:00,368.72,343.94,338.74,338.84,338.31,336.99,371.86,351.50,316.38,309.23,345.77,371.97,396.19,390.61,406.32,409.64,389.81,384.88,378.82,369.46,371.21,371.78,369.25,372.17,382.34,378.75,371.19,363.99,362.09,357.99,361.04,363.60,360.07,366.96,364.78,375.03,368.33,387.16,399.37,401.64,410.60,417.62,L7
2004-11-18 22:06:34+00:00,369.80,342.41,339.38,340.52,340.57,339.45,367.59,348.49,310.44,312.64,343.35,372.99,399.16,392.33,404.89,409.41,392.54,386.66,378.09,366.37,369.50,369.21,370.81,372.10,381.87,380.08,373.65,366.68,362.88,359.59,361.24,361.72,359.47,363.65,361.79,371.33,363.82,381.45,394.54,393.08,415.28,417.62,L7
2005-01-13 22:03:41+00:00,372.20,354.15,346.95,345.58,344.19,344.04,373.15,352.79,317.87,326.61,356.99,388.18,402.83,400.10,403.27,410.37,401.28,386.30,378.52,374.93,376.30,377.19,380.06,380.16,383.15,381.60,381.74,375.83,369.82,365.87,367.48,371.65,368.33,372.44,372.21,378.42,364.90,380.13,391.93,389.93,423.72,429.21,L5
2005-03-10 22:07:17+00:00,386.98,369.24,362.32,360.87,358.66,352.94,392.21,367.33,350.87,353.92,386.46,404.09,423.42,418.27,427.54,430.48,418.87,400.43,392.62,394.42,383.76,384.58,394.62,392.21,398.70,406.81,411.53,405.03,389.68,380.30,378.74,382.54,392.48,381.53,383.24,399.58,363.44,364.69,372.16,396.21,432.16,440.79,L7
2005-04-03 22:04:40+00:00,395.74,369.24,362.32,360.69,360.30,356.09,396.45,384.51,350.87,367.54,384.70,403.62,424.48,418.27,427.54,430.48,418.87,400.43,404.32,398.37,396.32,395.36,400.83,402.61,410.88,414.00,411.51,407.07,396.46,391.88,390.56,390.82,403.26,390.27,392.74,401.80,363.44,364.69,372.16,407.31,432.16,450.25,L5
2005-04-19 22:04:43+00:00,397.24,376.17,366.63,363.84,362.21,358.39,392.37,379.32,353.26,368.91,383.08,405.73,427.56,426.36,435.81,436.78,423.82,406.13,406.24,398.99,396.86,397.20,403.99,407.20,414.83,416.42,414.32,409.76,397.38,392.14,391.49,391.54,400.52,391.88,396.43,403.76,363.44,364.69,372.16,415.18,433.09,448.12,L5
2005-06-06 22:05:05+00:00,392.73,371.85,360.43,359.84,358.43,355.23,390.30,373.58,353.26,370.69,387.03,403.83,425.06,430.96,442.75,442.00,416.84,399.78,402.05,390.79,391.01,391.07,402.56,405.10,413.39,411.05,409.05,404.58,394.92,392.48,392.59,390.58,389.76,386.34,389.61,396.30,360.87,367.98,378.24,409.81,417.52,436.10,L5
2005-06-14 22:07:02+00:00,388.79,367.98,358.25,358.17,358.43,355.23,390.30,373.58,353.26,370.69,387.03,403.83,425.06,430.96,442.75,442.00,413.04,397.52,397.86,387.94,388.93,389.18,400.53,403.23,413.39,411.05,406.06,401.56,392.50,388.94,388.07,390.58,385.93,384.12,387.72,393.56,360.87,367.98,378.24,409.81,417.52,436.10,L7
2005-09-26 22:05:42+00:00,387.67,361.01,356.26,358.29,361.06,356.98,390.19,372.86,361.71,377.06,387.39,403.00,432.68,455.53,459.02,450.82,412.50,398.60,396.37,385.95,388.66,389.91,399.30,403.35,413.18,410.89,403.46,397.88,389.06,387.27,385.31,386.29,384.57,385.77,392.04,391.17,374.78,386.91,400.99,412.55,412.15,432.86,L5
2005-11-21 22:07:07+00:00,373.37,351.36,350.81,353.19,354.58,350.10,387.94,360.40,365.38,348.40,396.77,392.62,431.60,460.45,457.43,445.94,403.78,390.38,380.72,375.74,378.83,380.84,391.86,391.45,398.85,400.22,398.12,389.04,381.44,377.91,374.84,372.05,371.26,374.80,379.18,381.14,376.39,388.13,402.28,400.77,403.86,413.69,L7
2006-01-08 22:07:25+00:00,382.06,354.65,357.61,368.83,383.67,361.07,399.60,381.88,365.38,,424.60,,459.39,454.91,457.43,445.94,424.01,412.75,399.26,395.12,392.95,395.23,406.09,398.28,416.99,417.47,415.83,396.87,387.23,391.45,385.26,388.03,395.17,391.39,393.01,390.90,390.01,400.55,412.89,404.29,412.60,420.50,L7
2006-02-09 22:07:38+00:00,380.95,357.62,359.36,366.92,376.30,360.00,394.27,381.88,365.38,,407.65,408.35,447.74,444.69,442.48,435.35,420.40,409.83,397.74,393.22,392.95,395.23,402.13,396.91,411.54,411.91,410.38,395.02,387.37,388.10,382.81,382.39,395.17,391.39,387.52,385.31,384.81,395.80,407.14,401.70,412.56,418.14,L7
2006-04-06 22:09:08+00:00,376.88,357.43,357.34,364.44,372.96,358.92,395.51,399.32,,,405.19,408.35,442.42,436.81,427.52,424.75,416.79,410.16,401.12,397.60,403.49,402.21,403.95,393.79,406.75,405.05,404.01,389.63,383.52,383.82,378.84,375.56,378.57,367.30,373.05,373.46,373.16,387.36,398.78,398.31,410.97,409.61,L5
2006-04-14 22:07:36+00:00,376.88,357.43,358.39,363.75,372.96,358.92,395.51,399.32,,,405.19,408.35,442.42,436.81,427.52,424.75,416.79,410.16,401.12,397.60,403.49,396.66,402.45,395.95,406.19,404.53,403.32,389.29,382.92,382.69,378.84,375.56,378.57,369.51,372.85,375.47,372.74,389.31,401.07,401.75,411.92,410.37,L7
2006-05-08 22:09:38+00:00,375.04,354.15,355.62,360.95,368.48,354.67,388.28,372.06,303.15,336.54,395.28,418.07,438.67,433.08,423.77,416.88,404.43,400.50,393.84,391.85,392.58,394.06,401.21,396.62,404.13,402.52,400.29,387.29,379.41,379.39,375.15,373.29,372.37,367.60,371.46,375.15,373.63,390.04,400.90,401.50,410.61,410.43,L5
2006-06-17 22:07:34+00:00,373.27,352.75,355.10,361.57,368.48,354.67,388.28,372.06,303.15,336.54,395.28,404.27,426.15,418.23,423.77,416.88,404.43,389.62,384.62,382.86,382.43,387.06,395.20,387.75,403.80,401.20,398.46,385.18,376.62,369.89,366.25,373.29,358.60,359.75,363.28,367.29,366.82,384.20,394.24,401.52,410.97,409.74,L7
2006-06-25 22:10:20+00:00,373.32,352.02,353.48,360.44,366.12,357.43,388.88,368.16,319.54,333.49,390.40,403.16,423.27,416.44,416.75,411.76,396.67,388.15,382.28,380.36,381.31,384.66,393.21,387.35,401.06,398.92,396.41,384.82,376.09,369.34,366.00,370.21,357.49,359.37,361.71,367.41,366.87,383.46,395.44,406.48,413.46,412.93,L5
2006-07-03 22:07:28+00:00,373.32,352.02,351.05,357.28,362.53,355.00,386.51,362.23,312.79,328.06,380.92,400.64,420.20,416.44,416.75,408.38,395.52,387.07,380.55,377.68,377.52,381.94,390.58,385.41,397.74,398.92,396.41,384.82,373.08,366.25,363.08,370.21,353.91,355.94,359.60,367.41,365.55,383.46,395.44,406.48,413.46,412.93,L7
2006-09-05 22:07:11+00:00,371.52,345.21,346.96,348.64,352.09,354.66,380.85,350.45,310.50,323.07,361.96,398.24,409.09,402.86,411.36,400.88,389.03,376.74,370.84,368.13,371.76,376.99,382.40,382.30,387.08,392.13,388.85,379.33,367.82,357.37,354.17,357.88,343.00,348.66,350.41,359.52,358.19,378.83,392.41,403.27,407.64,406.87,L7
2006-09-21 22:07:05+00:00,371.52,345.21,346.71,349.03,353.05,356.66,381.96,352.67,313.93,325.80,363.02,398.87,410.78,402.86,411.36,400.88,390.99,378.83,372.75,370.34,373.30,377.51,382.01,382.19,386.50,390.53,388.85,379.33,368.40,357.95,355.95,358.38,344.80,350.69,352.49,362.13,360.15,381.01,392.41,403.27,408.56,407.86,L7
2006-10-07 22:06:56+00:00,371.51,343.48,345.92,348.54,352.59,356.66,381.96,352.67,313.93,325.80,363.02,398.87,410.78,402.86,409.28,400.55,390.44,378.80,373.45,371.13,373.77,376.97,380.87,382.19,385.67,389.21,387.97,377.98,367.12,357.66,354.35,357.45,343.53,352.35,353.92,364.78,362.37,383.46,393.62,403.24,406.17,407.87,L7
2006-11-24 22:07:37+00:00,374.70,349.65,345.52,349.82,351.98,358.23,385.54,356.93,320.95,330.16,367.39,399.16,413.60,406.36,414.03,402.52,392.75,378.40,372.48,371.69,374.11,375.79,378.65,378.89,382.34,385.76,386.85,377.59,367.38,353.37,353.14,354.44,343.83,351.34,351.44,363.47,363.20,382.49,392.48,406.79,408.64,405.98,L7
2006-12-10 22:07:44+00:00,374.70,349.65,347.83,351.26,353.15,359.40,387.20,358.47,323.19,331.53,369.94,401.59,417.13,406.36,414.03,403.03,393.08,378.34,373.54,372.94,375.23,377.69,380.10,380.00,383.01,385.76,386.85,377.59,367.34,354.79,354.64,355.00,345.72,352.03,353.58,365.11,365.74,382.49,392.48,406.79,408.84,406.76,L7
2007-04-17 22:08:06+00:00,375.90,362.81,359.82,362.74,363.09,368.83,395.14,368.14,338.81,348.37,404.61,431.38,446.72,436.14,434.29,412.20,404.64,389.51,388.37,387.03,386.11,392.90,393.55,391.44,390.92,391.94,394.37,388.00,374.01,363.30,362.10,356.66,359.43,366.77,367.10,379.51,386.39,403.47,412.12,423.50,418.07,409.89,L7
2007-07-22 22:07:45+00:00,367.11,339.62,352.97,357.18,362.90,370.28,389.62,372.16,343.84,335.70,423.50,445.49,460.26,440.98,427.58,396.84,394.56,384.60,381.29,395.10,391.24,392.92,390.75,388.26,381.05,379.45,378.73,370.75,359.75,354.54,351.65,,,,347.47,360.44,373.05,375.63,392.25,402.77,411.05,405.72,L7
2007-10-02 22:10:31+00:00,369.20,344.38,351.95,356.41,360.47,368.28,388.43,359.02,328.33,340.19,411.73,440.07,455.66,441.00,424.48,395.99,391.46,382.38,378.67,385.10,378.83,382.72,385.10,385.00,379.15,379.47,381.99,373.06,363.15,357.31,352.39,347.19,329.77,338.91,344.14,358.15,362.54,368.65,387.49,398.06,405.50,401.16,L5
2007-10-10 22:07:19+00:00,367.78,345.24,350.26,353.98,358.24,365.39,388.43,359.02,328.33,340.19,409.83,440.19,455.34,442.75,425.00,397.06,389.39,380.74,377.65,385.10,378.83,382.72,384.61,383.97,381.52,381.91,380.70,372.55,364.64,357.49,352.87,347.19,329.77,338.91,346.64,359.57,360.10,372.19,386.32,397.49,403.23,400.03,L7
2007-11-27 22:07:48+00:00,367.78,345.24,348.01,351.77,356.98,364.18,387.22,358.95,329.17,349.93,411.28,441.17,456.42,442.75,425.00,397.06,389.72,380.03,375.31,382.80,377.65,381.56,384.22,384.34,384.33,386.30,380.70,372.55,368.88,361.53,356.01,358.49,345.65,355.00,351.42,363.46,362.95,372.19,386.32,397.49,406.13,405.59,L7
2008-08-09 22:06:47+00:00,,,,344.03,345.38,350.26,379.63,354.04,358.91,372.27,378.86,391.39,402.62,415.24,,,373.79,368.63,364.21,366.06,368.92,376.93,375.23,374.35,372.45,373.81,,,369.24,370.40,370.19,365.48,360.72,359.45,360.29,364.87,369.63,390.76,,,401.58,399.84,L7
2008-09-10 22:06:32+00:00,359.09,336.85,338.62,339.83,342.86,345.22,379.63,354.04,358.91,372.27,347.62,378.64,389.59,391.18,,,356.19,357.47,357.08,366.06,368.92,376.93,362.05,360.15,360.81,366.37,365.80,359.73,361.54,356.04,357.22,365.48,360.72,349.48,348.55,352.42,354.49,368.84,364.66,362.59,385.10,399.84,L7
2008-09-26 22:06:23+00:00,369.12,341.95,344.04,345.11,350.84,345.22,379.63,354.04,358.91,346.67,349.77,384.61,396.02,395.00,392.16,387.48,362.85,362.45,357.08,366.06,368.92,378.88,366.55,366.43,367.43,370.87,375.23,371.96,362.90,360.11,357.22,365.48,373.52,361.67,359.08,360.66,361.36,372.28,376.36,376.70,392.38,404.53,L7
2008-11-13 22:06:43+00:00,372.57,348.03,348.44,348.30,352.47,345.22,379.63,354.04,358.91,338.76,355.78,388.83,402.46,398.68,396.75,391.62,368.10,366.52,357.08,366.06,377.80,381.58,371.79,370.30,372.44,375.88,380.28,377.32,368.12,364.91,357.22,365.48,374.32,367.76,364.33,369.10,369.55,379.19,387.22,386.31,396.16,408.40,L7
2008-11-29 22:06:55+00:00,372.57,348.03,348.44,348.30,352.47,345.22,379.63,354.04,358.91,338.76,355.78,388.83,402.46,403.69,404.12,396.02,372.10,370.25,367.81,378.26,382.34,384.04,371.79,370.30,375.30,378.85,386.07,381.58,373.21,370.12,368.01,378.12,378.67,374.40,364.33,369.10,377.08,384.48,393.86,394.67,399.17,411.07,L7
2008-12-31 22:07:13+00:00,372.57,348.03,352.50,351.13,354.47,352.14,384.94,362.12,348.22,336.45,363.95,388.83,402.46,403.69,406.58,400.62,374.83,372.07,370.60,381.77,385.03,383.26,373.70,370.30,375.30,378.85,388.32,383.45,374.75,371.54,371.13,377.85,377.14,375.38,366.42,369.10,377.08,384.48,396.01,395.77,398.26,409.31,L7
2009-01-24 22:02:55+00:00,377.10,355.31,356.35,355.01,358.37,360.07,389.80,367.49,340.17,342.12,371.44,396.63,408.80,409.83,413.10,407.02,379.78,374.82,373.34,387.55,391.40,387.18,377.48,375.88,380.35,384.48,392.94,388.24,379.48,375.63,376.00,382.47,380.66,379.72,372.73,378.93,385.36,392.31,401.61,401.31,401.93,412.30,L5
2009-06-09 22:08:01+00:00,381.27,367.67,368.22,368.44,365.38,370.27,393.97,367.20,331.02,359.15,411.89,435.12,441.51,439.87,428.74,423.51,399.00,386.24,380.47,391.55,395.85,390.88,388.25,389.59,395.89,400.83,402.26,401.57,395.13,383.16,383.78,386.83,380.20,388.95,388.06,408.86,414.62,419.97,415.44,414.59,408.83,413.48,L7
2009-09-29 22:07:43+00:00,368.87,356.25,351.51,357.79,355.83,360.98,386.99,352.07,320.61,369.22,410.80,432.52,436.96,424.44,412.39,381.55,378.37,,378.16,378.76,375.61,380.17,379.88,375.93,381.47,382.07,387.03,372.47,359.77,370.66,375.37,345.88,353.19,359.78,366.02,373.22,373.29,382.88,390.54,376.71,380.16,410.93,L7
2009-10-15 22:07:44+00:00,368.87,356.25,351.51,357.79,355.83,368.93,389.16,356.96,319.52,367.74,406.46,433.98,441.84,428.57,415.79,394.44,378.37,,380.54,381.14,379.92,382.83,382.53,380.10,384.09,385.08,388.48,380.37,359.77,370.66,375.37,354.56,358.99,362.50,369.32,376.33,374.14,382.86,391.39,387.73,380.16,410.93,L7
2009-10-31 22:08:00+00:00,375.49,359.33,357.95,361.63,364.20,373.25,391.61,360.18,321.96,362.79,406.46,436.96,445.06,432.14,418.54,402.42,390.71,397.60,384.33,384.35,384.36,386.00,382.53,380.10,388.96,389.49,392.24,385.57,372.33,373.50,374.82,359.80,361.10,365.15,369.32,376.33,378.07,385.12,392.68,393.07,390.67,404.35,L7
2009-11-16 22:08:13+00:00,374.15,356.49,353.58,357.01,358.16,367.86,389.75,360.44,324.17,355.86,406.36,436.96,445.06,432.14,413.69,399.78,386.04,387.88,382.21,383.03,384.28,385.43,383.65,380.10,388.96,389.49,390.41,383.04,371.87,369.54,371.35,361.16,359.28,363.01,365.81,376.33,378.07,385.12,387.88,391.11,390.49,404.35,L7
