,dates,jap0038-0000,jap0038-0001,jap0038-0002,jap0038-0003,jap0038-0004,jap0038-0005,jap0038-0006,jap0038-0007,jap0038-0008,jap0038-0009,jap0038-0010,jap0038-0011,jap0038-0012,jap0038-0013,jap0038-0014,jap0038-0015,jap0038-0016,jap0038-0017,jap0038-0018,jap0038-0019,jap0038-0020,jap0038-0021,jap0038-0022,jap0038-0023,jap0038-0024,jap0038-0025,jap0038-0026,jap0038-0027,jap0038-0028,jap0038-0029,jap0038-0030,jap0038-0031,jap0038-0032,jap0038-0033,jap0038-0034,jap0038-0035,jap0038-0036,jap0038-0037,jap0038-0038,jap0038-0039,jap0038-0040,jap0038-0041,jap0038-0042,jap0038-0043,jap0038-0044,jap0038-0045,jap0038-0046,jap0038-0047,jap0038-0048,jap0038-0049,jap0038-0050,jap0038-0051,jap0038-0052,jap0038-0053,jap0038-0054,jap0038-0055,jap0038-0056,jap0038-0057,jap0038-0058,jap0038-0059,jap0038-0060,jap0038-0061,jap0038-0062,jap0038-0063,jap0038-0064,jap0038-0065,jap0038-0066,jap0038-0067,jap0038-0068,jap0038-0069,jap0038-0070,jap0038-0071,jap0038-0072,jap0038-0073,jap0038-0074,jap0038-0075,jap0038-0076,jap0038-0077,jap0038-0078,jap0038-0079,jap0038-0080,jap0038-0081,jap0038-0082,jap0038-0083
0,1984-09-26 00:37:46+00:00,113.8771702242081,92.17455447990055,91.82730076371739,81.1486152542806,98.02899281824254,105.19112214952419,110.5965719577011,112.11854327312511,105.21924097277298,106.10770874530363,109.02940781480095,108.47631019303803,103.33749832292752,100.00534618755042,103.98817774019335,106.33247974835591,111.77702182363426,115.89669326290708,,,,,,,,,,,,,,,,137.92734513714495,138.73777263041097,135.24508954718723,138.9234938968494,138.61384229442436,143.21326549993685,146.0552825017236,149.54892457187853,151.6815065225978,156.95113702892166,158.80556729218333,164.8516768561515,163.1850136389575,169.10907509324701,161.19869927366395,158.76356743359747,152.3838169051079,147.727301457715,140.53082798926607,138.00120957780848,133.8529038713066,133.8805636006768,135.61947018620776,142.04641285437756,143.82436016351377,140.5174891990746,135.19484176062633,132.1680221154933,130.7386533063478,123.98388149813036,122.67229857045055,125.0894129847216,127.0812966483575,131.87648901825412,134.14547494474368,133.01528578892552,136.39179189542486,141.06550765213376,139.08567483764236,142.90750659213225,142.4584847977661,140.5681057679208,142.28009396957415,137.76931051653943,136.94793262246537,131.05572554293948,126.14261330934379,124.25232719184446,123.31951748744376,120.98401888620279,118.51452711255867
1,1984-11-13 00:37:31+00:00,115.83754931366147,94.40207611130418,83.75002131491829,87.0182715727842,92.78380004512985,103.26064140326986,107.71587524749958,115.85197208043405,115.18697503139752,119.87766711588634,115.2704856166125,112.38449903211077,106.2427488945508,103.39192290498407,110.04848915911299,113.67011197531413,120.82889687515772,127.11432493574192,127.69883400120806,130.52088662647574,139.0799135644382,141.95028180022325,142.5510044888843,142.29694597640363,137.89358093731715,146.19328022487085,149.52977396858282,154.66316205603243,153.41898945662595,150.53748505940425,153.15446751497024,150.86914974356094,147.78101363351632,146.98563785590483,145.22248940766443,140.7800894408182,141.97995965058544,142.14388365472752,148.3589747703041,152.44380264158497,153.06166179860233,158.62334723911658,159.45141513633826,166.1765057095694,166.22541445662853,166.09447071556318,170.00110793794207,169.901243458921,162.51328216276033,155.80554493300343,149.87705138664268,139.81672774686598,139.63127201039345,135.96443995641508,138.54800249193372,137.44503132926124,141.54029497436503,140.2086254649915,139.5488906111717,139.44599775501044,136.3413566201214,131.8608163280355,132.75036975623792,128.30590429173296,134.9963869234028,138.24907552413896,141.2852445767712,140.11223026935312,141.95815317763638,147.60933741095207,149.45962745840967,146.87869437475365,146.51708977321266,146.79593533372608,145.08078914712812,143.34196602227485,142.1157882004747,134.09363541545707,136.51462317470785,135.88012725073838,130.58289116862872,130.9753361821895,123.71793136911333,117.7592113245967
2,1985-05-24 00:37:46+00:00,116.77070443018887,96.28720532851929,86.34188634217215,87.53416102188496,100.61391666960466,106.46291741435655,111.17913467537736,113.95876292336725,111.06462581901933,109.93591118606977,106.05145677714253,103.0811862567224,97.33311139591935,98.95329632326946,99.38852139978748,103.7318836753846,112.37835336350986,118.91213822914312,123.62860358439396,127.08385145328018,133.3518346249042,133.50193966316695,136.93016492342673,137.9731854412442,137.88891185782475,139.5380817866162,139.3625451269358,140.79003439430005,139.29810410018652,143.47643110263544,145.6898994329625,144.60329843828805,142.24346091133884,141.5920562315852,140.8240497004035,141.10513757366724,141.97374918777362,143.24785666875775,146.42527329310232,152.37398716698425,154.03647649692826,158.34219473169756,159.7585354571325,158.61431160123098,165.87086571061926,165.70031642620884,169.4528718470883,162.68108291351123,159.8335980252099,152.30533636992106,148.2126466422744,144.90414344652322,140.6829092931856,136.64458948581964,138.92933952737567,140.51442333353313,143.86707700798303,146.81880279243097,139.29524741840217,134.0479118409303,129.3178861288487,130.99339002904108,128.22229712973467,125.93413793508665,130.1706803023576,131.76556608440623,136.98565497459245,138.3658765780968,140.04750692817657,140.93428255108094,141.97798162392925,146.16847381572347,145.47341321558224,144.91959836004696,136.8863459030379,136.11523577093135,131.48786646859398,136.27246419960622,127.86631788442445,121.24946285210659,122.37724818467625,122.00722790175536,122.0653864982541,122.90480298248328
3,1985-06-25 00:37:42+00:00,111.19235760881199,93.67993728000243,87.19687476657508,88.31290554374509,91.38000289664741,105.85741975871125,102.93255778944412,104.17286597217459,98.62228495445133,103.984369805728,101.00478580709043,99.17913638442091,97.95185596279067,92.16353990294196,93.53753784684194,98.81818921065954,103.38176366311903,111.17116647819614,115.0292923566675,116.96850081374215,128.40136647194143,130.39821890359693,134.201136584034,130.64455207424328,125.1168659143346,131.24447024914193,129.27573751917015,131.59414490624394,134.39476954170087,134.4194368156241,138.70651218079715,139.83825893520086,138.223303890215,131.75671984715484,133.50923668631683,135.46114472169543,132.89426024059296,137.1252182672928,142.70241468726823,142.5379000685282,146.13513195678675,143.05701077842943,149.704674289245,155.41545975310342,158.68220902582158,161.46130045662272,160.11249815285612,159.409991794423,152.3638712362861,139.93559551028355,136.00785024919136,131.61628685299894,133.29096594624656,128.89084313469934,133.1909660761963,133.8610722032393,130.61447871098815,130.17316584539643,130.0375762010193,127.02401977649635,123.73599199851266,120.69828791874687,121.72220847623429,121.09428174335235,123.2617483434578,127.71515384978704,126.38734545970011,129.53708475163572,136.65206095608528,135.0884044749761,143.1657459687411,141.72354469522372,137.3963469896485,138.94235159906222,133.20930728950373,126.79392664276001,125.05366759703308,121.47276825346874,126.61580462487099,124.28035501002692,121.89624471547624,117.67896680432867,118.06173179993812,117.71638412398056
4,1985-09-13 00:36:58+00:00,131.57992477688532,116.36468697129378,,,,,,,,,,,,,,,,128.65026122840214,133.14278442285462,135.17870319500128,137.9851848460205,137.69680333311766,142.83782638226833,147.27596123114722,144.3799414471141,144.81628398862412,148.00016306429663,148.28383423014904,147.02204467057982,150.77624480067897,150.97265558718362,154.36781981204058,145.6594157183469,175.45125672304673,,156.65195275187045,151.1122827012711,145.9358104689754,152.04181907873712,154.84946272607226,,166.45056883549026,168.36386293794135,169.73606259785586,172.79677139069193,171.12595744448728,172.26874497164914,172.31218531994426,169.4808733815266,165.24727873142695,159.49937061481197,155.9066455242461,153.9686744617226,154.03098785544574,147.76994651842577,147.15170476729338,152.53428287758518,148.44478754523396,142.8360168817687,140.29194842590712,138.90626226214613,139.48798668329823,135.05659039166594,134.20878618646893,137.4399895127191,142.30909308464123,144.13812789530144,147.82583526175603,154.77742848410045,151.71620984545092,150.4064610593061,146.57498334082985,147.26624561132493,145.28396855475322,146.22321828299087,142.23417832107273,144.2381833262285,145.30313639786473,147.88214992505274,136.47279251609953,127.53865683451662,130.96808344064615,131.09890887163283,139.65538493185045
5,1985-10-15 00:36:37+00:00,114.44453250267259,100.16785624954517,90.33038335344537,84.74639794550697,101.9565314940298,98.69853648117841,98.67188484039218,106.85166018330492,101.34090612378252,106.93307370094564,108.83846950303177,107.18137998675337,100.16930971898444,102.66320069735212,104.95884806360638,111.51239863243583,117.34116544955714,120.95163536415035,124.12968998063664,131.89349623121862,138.36674968854894,131.05037607118456,129.53316833213987,132.73304110989096,134.86324933950988,137.74937159081168,140.30883537107974,140.18904578253432,141.3793756092361,145.54462640196454,145.7035726440609,146.57155532859625,144.49869239188277,143.42942448817863,138.3675036019174,139.021097776154,138.4472315410223,139.32533910319032,143.1215841271446,146.07154449056978,148.2242747294449,147.66066932341687,150.51859919001546,159.14791378460953,162.209429687587,163.0036702119766,162.77788749611068,162.28041446650698,158.6505987620005,153.84191103262384,152.0447459871576,145.46582540833984,139.7055092008794,135.35506054830228,133.34023091425382,139.13977289210473,140.55492934130987,134.61524066548944,130.65104775867644,126.13158180390764,121.60840498303368,123.7433798348205,122.14936879405286,118.99735264751814,123.44870836756496,129.88486480644448,137.6665630595418,139.15382068006673,140.52549048535386,136.6236632612787,135.00966812934007,130.27413756463068,133.36070059103736,129.84794575177202,131.7947143018543,130.2485376762138,127.10278130128331,128.10482638610353,127.15304416531883,125.83552381535367,123.3755008274627,121.57126569586511,121.499468681995,121.40734799163727
6,1986-06-12 00:31:30+00:00,114.72421727755858,90.99443441485177,80.56187557169886,86.08547401329662,93.42130387764033,107.24829810549045,111.48529797949357,110.06923253127047,108.96267222467131,108.34737709204889,107.40400626602982,103.17705596045808,94.65332610188825,99.81530767871567,104.46894344275621,108.76379623773704,114.28000507017475,115.3651987068289,117.28819706426361,122.1095838496599,125.51789224122801,131.30690484282908,134.28431593624168,135.47776733227784,136.02001463857158,136.24831299559844,140.04647133536955,143.53516444591588,140.11274070148494,140.3110653585976,141.923624146312,143.37490701039866,140.59350262305932,137.295982966644,136.78902950816365,136.27465960629024,138.1291731123692,139.7179634492264,136.81300236251573,140.78659415192925,145.7504348017427,146.27361662931352,152.1682469992162,158.40477920830287,156.10570753596022,158.0818094090475,169.25810717080347,165.78603253997994,161.08779412351478,154.90063038732075,143.5657004070334,142.2605226960201,139.46594318081222,134.64204446281784,137.43404869235349,140.42671917419457,140.88046159505356,138.7424989196098,137.40850018560778,132.67799332717038,131.09707039710628,130.85618749921989,123.70283491913182,122.73137524210838,129.3126989663983,132.0637767954858,130.3028918682532,135.47545742038295,136.6672879543219,138.02026889013527,133.26499677055725,138.80256436413916,137.63402600544455,135.35642363434377,130.79856746457585,132.74548893613468,134.96109148708442,133.75762338747813,130.0338536372592,127.50996519799808,124.301404716515,122.73872023782701,110.8085740197675,107.53280416240949
7,1986-06-28 00:30:59+00:00,99.3249531177382,79.17937208551548,65.03044995506278,74.79370324414734,83.353738526619,94.72624024521132,94.44558389941447,99.39905258870209,95.97616035745408,93.71674822773132,92.8250995375849,86.62597661437778,86.45070986909379,91.75690803466019,96.18916596962023,97.20487887854229,97.29707493490825,102.3240779045201,108.62534229020018,113.55403742208593,114.17541938575825,113.3742143632288,117.066982561173,115.10436360773635,113.78192957492716,118.37857360877071,114.89360454016743,116.16965790725429,118.03023407722361,123.1848060845755,123.73587185360238,123.14683538539936,125.96105485118304,125.3082275715007,126.82188236365589,128.8216761562067,128.13169336186877,123.95742784593638,120.4652665653061,123.60891997206217,127.46829756305976,130.05046579788012,131.07345597503178,134.36327796582682,140.92819105561722,147.65596161753436,155.7107129404426,153.86460298498548,147.55685196363987,140.8427157494857,138.59048783901687,131.32749455589644,130.37768276139474,119.29552460044832,120.32277068167359,121.03973736092614,122.18587086406013,126.34458398542331,124.19959620500101,124.30008441662933,123.53210738913455,120.71128929276654,118.07434289096217,114.60545607394003,119.98968408970133,121.05959594125666,125.5349644390949,122.49483562774613,121.19959616449118,120.29173569700144,123.67449279420389,125.35390852184555,128.7134907897234,122.38995766497108,118.4368044618423,113.73038639057914,106.18644775137322,108.01985636918896,106.67024822808301,105.76444755930156,105.56606706895036,104.37166670143479,106.10255415211309,102.0305088556539
8,1986-07-30 00:29:54+00:00,116.81369207099897,91.82337030035193,80.06668835416744,87.78501195204046,96.92129218114509,106.00029488682354,113.3506101048089,117.80585323264717,113.1862899488542,108.67629468066448,111.58767440521835,107.35048339963099,103.24018219929629,104.32337478600185,102.1486107728062,103.87499392472226,103.62931922874458,115.16391405359916,117.47719583228518,121.54102217259359,129.2522392851696,129.1010629467643,136.51056442186047,134.61578242045974,139.14811418284376,141.5234199543241,141.93021029991763,145.13337124911897,146.98829609149885,142.67315909931753,138.08941908386495,133.04882980681126,138.07354542947613,135.2601230840279,136.3047822457482,135.4127625568123,134.7517103139955,135.7300748376203,143.32951447975347,146.50172105783992,150.31600615978476,149.85539341206626,156.22425122339484,156.9118297480218,159.52017012229194,167.24193716473354,166.26285326871846,163.72966079442617,155.31333076088356,150.2244932087048,142.57403143260697,137.8121075516767,135.1727489429456,131.12258553586122,136.25307717005822,137.74328308585316,141.49594921901212,137.42346663647783,138.52400812827727,134.97184524871133,133.26677000135936,128.66830512791844,125.60508375643498,119.78806355606496,122.29597026966822,130.15310167577448,130.54681565208787,131.39867119838155,138.02795619147622,139.88499138239243,144.6180905309121,147.492440701566,146.61091776663756,141.20589122277246,140.22053095858232,135.56274489042664,133.2347000855069,141.00073578966254,136.6046214819318,131.71645111678254,128.48159311631875,129.3215590493289,128.84054257712577,128.47406760429593
9,1986-09-16 00:28:11+00:00,111.68459360531698,88.57485075332313,89.0381869941387,82.05350713088819,94.27961149844653,105.52653927735858,113.06413841081805,114.85572975132712,106.58406718219871,105.07588581100467,102.81909884238011,102.06361417476217,100.61579736300989,98.31974069422753,102.06274420502437,106.75187629616818,110.66993450016963,116.01645553750377,120.60864934045193,127.98460414448546,135.85885798417863,139.75634707535949,141.1775678512744,143.40745357390873,133.66427673779336,138.60146954967945,149.72297453618714,147.9407744070103,144.80455081813486,144.1938951793373,142.159964027193,146.6739817565067,144.30453053171445,137.26668787367112,139.40183847312343,140.2959319420364,142.00505153044728,144.77549796847595,149.09502629862075,147.87859150663397,150.73400599521196,149.6792910168271,156.56732189156972,159.05456217375362,159.72644413122288,159.30393288799428,168.26356083993082,163.41164437412795,156.42012668760896,149.64815768773448,142.9600028013066,143.44291423314084,137.76794142407238,139.9010748148094,139.51095506318805,135.94979519546902,141.60180413897305,138.00423015719423,137.3493142641989,132.9546289752141,130.94625437730846,128.42580451141538,124.78521676663472,125.3205238287456,126.11911026312573,128.45317714041764,132.10397937319001,138.7613543287671,141.9790686810283,142.80058547688384,139.36853505400094,129.81912756923455,131.48302693568587,135.0197125724843,134.6252535135363,135.607151694942,135.37417484006073,139.884682218301,137.11359790299758,135.32878543338427,130.35473242074093,123.35974325558487,114.09395455431329,115.11934424811355
