,dates,per0207-0000,per0207-0001,per0207-0002,per0207-0003,per0207-0004,per0207-0005,per0207-0006,per0207-0007,per0207-0008,per0207-0009,per0207-0010,per0207-0011,per0207-0012,per0207-0013,per0207-0014,per0207-0015,per0207-0016,per0207-0017,per0207-0018,per0207-0019,per0207-0020,per0207-0021,per0207-0022,per0207-0023,per0207-0024,per0207-0025,per0207-0026,per0207-0027,per0207-0028,per0207-0029,per0207-0030,per0207-0031,per0207-0032,per0207-0033,per0207-0034,per0207-0035,per0207-0036,per0207-0037,per0207-0038,per0207-0039,per0207-0040,per0207-0041,per0207-0042,per0207-0043,per0207-0044,per0207-0045,per0207-0046,per0207-0047,per0207-0048,per0207-0049,per0207-0050,per0207-0051,per0207-0052,per0207-0053,per0207-0054,per0207-0055,per0207-0056,per0207-0057,per0207-0058,per0207-0059,per0207-0060,per0207-0061,per0207-0062,per0207-0063
0,1984-05-08 14:32:57+00:00,189.69587386486057,181.59493826287067,191.51958753308472,189.12870849074963,181.7780879976666,179.54754011629933,180.59335959027212,170.78678554778102,167.60854710206735,170.84901387515922,177.1244764059197,189.08951761634881,204.27163769989951,194.74011674713176,189.25981588274394,188.66418791703305,194.33153437442348,201.4312669401924,216.61548461402515,211.48291808150873,207.91747501191517,206.60166970886982,210.81538177323677,213.6632180974883,215.57955841797616,211.81695454796068,213.4599962431247,207.71213714352848,221.7102399398757,231.81326300063589,228.0905138001801,227.4865990920122,217.31315388842785,202.4459809270375,202.547499037112,192.77756855263686,184.9238204017238,173.92806401505158,173.61386943630407,173.52748448301767,177.04184841066083,182.30214757729547,183.68302966107413,180.46507727055481,183.46026817361604,189.31120632871873,191.77322113929532,191.6303681823376,197.7012250858557,200.9792360781658,211.79454750833898,210.13922375831984,210.15245579309902,194.4872784386343,193.8878571692324,190.0660970020791,195.64392866736569,210.14032908535688,213.18146004108985,213.64384714739018,197.00484535482272,188.9807234877533,176.92419184718125,169.26535674045692
1,1984-12-02 14:35:30+00:00,179.8309704439342,175.06310067937954,183.44936492716567,173.49805589564065,168.68955437755818,168.7270348301197,161.8858425285355,156.95391906798832,148.11079801296938,153.5268740652073,163.20468167849765,172.77350673246937,188.95045815085072,187.89886166999466,182.16413460532436,181.33762742180613,187.08196419307237,195.66427035901708,207.69580914067308,203.95205226271293,203.9467030732823,194.9714340396264,199.4629831606603,209.36756524538535,211.4229126052653,205.016088724309,204.8572571041365,202.64823640721823,211.47438439717837,217.99614680460485,216.18235637386874,217.92726790849812,206.11541786867122,192.76355707749784,197.12139379347911,190.94760039116653,176.81443157630287,172.60770815076793,174.09639636301293,180.8688130696539,181.972455836682,186.2912375717845,186.40674706106785,187.5322170620704,185.05929889329292,187.28250310867668,193.23595555323797,195.42654467816232,199.0418725727687,198.0994710886263,201.64671538887987,213.5492888112384,204.08293230722242,194.43424750651667,183.3226412895189,194.10797918953375,195.8065318712129,202.80073123347728,208.39784882860096,207.85245583798417,200.8869569044392,192.73577897840772,182.55344455618874,192.95536260885677
2,1985-01-03 14:35:49+00:00,186.4186431301408,186.00001390940162,187.99925925422815,181.88820802157062,182.1174670323028,188.76619504141263,182.58513819941692,173.53642174734205,173.93167666662546,179.23824283300587,182.64359122498172,196.06592606111025,213.47350769568743,203.71865200874015,203.1164342158792,204.2906438415265,209.7437557835806,214.48893828806692,229.5223060652364,226.61109112166943,219.73720887916684,216.50517560446494,221.42983792054852,224.458097358772,227.7927710996735,224.6221914655621,222.20048344771826,218.7072681352155,225.04455071746978,233.37741115568727,230.8458024119835,229.00186033840285,221.8969124187612,202.7041532628676,196.45574006053434,189.43490891273936,183.78637418894002,179.57115196451466,182.43644104303408,181.85120001440518,187.86952094157726,194.3489659110888,194.96607785658875,195.43058789545435,194.927716218998,200.44517261179914,197.45121846317343,197.3232708662787,212.7054806030903,209.6374034845236,221.6207938336836,226.67382377569155,221.5951186271039,211.86422904887397,200.4690979550265,205.10045024937884,212.5680735823906,219.04843571450144,225.03849011211457,215.96691137587047,212.16989944184948,205.07015333421728,204.29416050526993,213.37838863568055
3,1985-03-24 14:35:57+00:00,189.81879119151256,189.70368729126525,196.73418140666325,193.0116845022566,189.090688394762,187.25264051635747,186.26768480887807,170.4844415040011,171.54047119883955,176.46906342231972,179.9045852155364,196.28872027702982,205.756714462879,199.10804929055215,193.00988978660385,195.69434335507097,203.17567729711584,207.99776649754992,216.344957860769,210.83187127307488,202.31299843261428,198.34087131219923,203.10968061503928,212.59728862290805,212.68390512176282,212.36239046407232,209.4597194099069,210.53211317813813,215.21672246898544,223.3769203449767,223.22103317942538,218.88016754092237,213.02714590085537,203.29099806021162,199.41890351264183,195.42904265709956,185.10428358793683,183.42749791208809,187.0944890822956,191.81445814910683,194.3750412551011,199.14098940311644,196.62502259129582,194.43213865837788,194.4802203913531,201.72878501393077,202.71313529149782,205.6193409977692,209.25227708109244,208.06220741386173,221.92404231403637,219.3212693329139,213.8226921667833,196.97440801781045,193.41807924235403,192.22341653715637,201.56200918863723,216.1786662064591,219.0978160747102,214.91984790484452,203.917749115615,194.53809834811915,191.17364679371624,193.5127554622185
4,1985-04-09 14:35:54+00:00,186.85760993652377,181.52615990386062,186.35514222938662,180.59763076306064,173.65509594450964,177.03700475088974,167.58730051320455,165.7121912434877,159.1622767192858,162.29914044975376,166.68469734894367,181.39998808497504,190.3480690845805,186.65884072206828,182.97871401529744,183.39437362473743,188.43242843988864,197.94543497548688,209.6704802037713,203.2931282442078,203.1977582032322,200.60080030963655,200.5535569163311,208.30648386958683,210.7306790403618,207.8352578715224,206.30169165083092,208.10086740367507,213.29313085393267,222.14972285607485,219.63438123160498,223.1181267231151,218.94291598699024,199.3640036096359,196.54354135295114,189.48039294645875,184.7097133664447,174.33227934621408,178.37847389331915,189.10032569761253,194.64666106741808,199.99156080443797,194.9962497559697,196.38929760783552,194.89813823253246,195.66607946594905,199.16949108203087,197.91938496852228,204.65036673668772,207.48925925666103,213.98333230294355,221.99019969933406,209.00603159169552,194.5104085946994,181.4101442898548,191.51777622640108,198.86433165763856,211.3644938942695,212.83291142534623,205.44142426689285,193.6491664563414,186.74093479780538,183.99010852206317,180.362078447097
5,1987-10-08 14:32:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.23508838243046,183.87823838049118,176.83023710982002,179.9608556057892,184.81933722373188,190.18435815246514,194.77636220795216,194.4100683555818,188.2445718491792,187.0599530646008,183.68298185717128,186.09532864124478,183.30805546664303,187.56073030833778,,,,,,,,,199.4143514157351,,,,,,
6,1987-11-09 14:33:55+00:00,185.98907501709877,184.03377993937355,194.9302340468136,185.5624244918179,189.63835071789364,186.44960436535828,177.72433029214355,169.30553641331724,170.21427860181936,167.90466985219734,175.2625587370072,189.56029346197175,206.60522497686017,199.7793943153918,194.95772223922538,195.38993092933342,196.81658943526912,201.9224438057039,218.78191689317794,210.2433960279025,206.97377800422288,203.7365530438508,205.764520020372,208.4573109110916,213.60152674989666,213.26643564006037,206.32973491557243,209.4695770576195,215.03024042642977,223.4428270751491,223.4926107106589,222.41987353076786,223.02734087552415,203.68815048571574,201.80013530494307,193.96326982711955,185.54719414159533,181.81314040391743,181.33484399970993,188.5165630506827,194.8420957020315,198.7455201801081,195.38871931003493,196.06861365356167,195.96997786699146,192.65705156148906,194.9737987671341,196.51763066572016,197.92609454563785,203.5533985682524,209.86027546411694,213.0041061899913,204.18095127966262,195.95695103611365,188.2090765269733,188.0022077690155,195.85615770710768,211.02155524711725,216.31801883841982,217.85470472018324,209.07838582042785,194.11936939656016,192.9497810080143,191.5870182756278
7,1987-12-11 14:34:02+00:00,190.82102105728976,194.44123445667273,197.32708634153758,193.68701594414156,191.39248117017763,192.27611391509149,185.53434184041316,173.83449657481682,169.13415662749375,170.541211931661,184.5053645891671,197.0229806911922,213.8897360646927,204.72118621604088,204.56607365076306,201.28895308143393,207.2238997983965,209.48337948298771,219.50661673267123,213.47026752210544,207.84506948059044,205.626752047259,212.103605507496,221.94562343555845,220.74879578080467,215.66325822638396,215.35827541934165,217.72516969544813,223.55597519433454,231.64231742869063,230.2559451747289,228.51854940900444,221.02125793594695,202.88064375536717,205.24956218273354,196.3928034026569,189.22146101078334,187.5491617836075,191.42941241804905,195.92821716335226,197.8612022243531,203.55938830588934,203.33433350838231,200.01803989710695,194.9283216230541,198.3930532244887,196.16843631245843,194.67260248089784,196.02543686507505,199.28822842057193,213.1909406050846,218.55751576162794,210.3952190085784,197.1533858826476,193.58574470410466,196.05718420677943,198.5331075618578,208.40189254584595,215.20156910831145,213.70496538339015,203.2873135822696,193.6658534250839,191.9699257475091,207.9351803796231
8,1988-01-12 14:34:35+00:00,188.92869586619756,193.5441467756541,196.4495250282809,190.02122748038985,186.23484189825967,190.8712984849014,178.87160230248998,171.64803305866081,169.39666832981612,174.1357430210806,183.93686266068312,198.43599279889537,214.2100131098989,206.23632223832485,201.698745143995,208.90805257038275,203.77008511935907,214.55432940874502,219.09986700714956,217.52685634991371,207.22819066874047,208.13755313199005,209.98744756039693,221.20415987000968,222.25268842344065,216.76901232035712,217.44024586542776,218.27584882707168,224.8015744184589,232.81732551437,230.30870866886536,228.3356376220826,224.99003463465795,210.1349478240719,205.49741706353578,199.0911978198987,191.9998800881108,188.750009599476,192.1715010325664,196.46932631868896,198.87844256970877,208.89547090086177,202.39086401263924,196.77509617803983,200.32863818525593,198.93851046640404,198.46091256040214,200.10590641264548,200.02645814924588,202.7481354718192,217.20211643554606,223.97335132360746,215.359833728463,199.05922067484553,190.61135908893914,197.15696260742868,200.5291587933257,215.08712071798766,220.81254240103533,212.6044230138336,205.63051764697784,198.33977002100548,196.4080608790263,203.0337228915004
9,1988-03-16 14:35:30+00:00,187.04089201913203,189.87062264572555,191.95615456266222,180.88631340622928,174.23517112026155,176.77314994375604,167.67804576348755,164.15753768066446,163.56471142126506,165.06324360202254,173.22050905909222,187.94555768592588,200.7510852679415,193.4657016217957,186.67574268163037,190.03436698368836,191.75242998385124,200.6346715391273,215.46151182305306,213.14578541103216,207.18681275574446,204.7892084615529,204.56714416904765,211.68248726696038,214.45528311643443,208.30065636020905,207.7655159015169,208.0990536501477,222.22262024962657,231.00514314649115,229.4086964353788,227.8656562454393,221.4471603593513,205.83209171096487,203.77410092317766,196.50904224318938,184.91456620454912,182.26601931329998,180.15552615951285,186.3198944687025,193.47792640359305,197.3866718844642,194.92773654795303,189.72710382946565,190.25429977392855,190.39336439580424,189.1934887449882,192.158879523252,195.16537725954004,201.07516477355037,212.42336139157274,216.23926784779204,210.8399738555255,199.60805278622354,189.1538997820359,194.40661815997404,198.45048887603323,201.83565331482617,213.63104026789358,205.6067178492644,197.3315682279709,188.02747997627512,184.74737726937929,183.85627735239154
