,dates,chi0265-0000,chi0265-0001
0,1985-07-27 14:08:29+00:00,233.22238616871832,235.22825876628397
1,1986-02-04 14:05:35+00:00,231.46482350900655,242.5554413528781
2,1986-07-30 14:00:52+00:00,224.9366550143811,235.86804282021544
3,1986-08-15 14:00:17+00:00,229.71002459665274,
4,1986-08-31 13:59:41+00:00,227.7236478450231,235.05510241510095
5,1986-09-16 13:59:10+00:00,230.9191336322893,236.2479008126728
6,1986-11-03 13:57:34+00:00,223.89490708441204,228.76477945153243
7,1987-01-22 13:58:34+00:00,224.80316973865865,237.54550450374734
8,1987-02-07 13:59:09+00:00,231.64214367703326,244.99314473437025
9,1987-03-27 14:00:57+00:00,238.4791571277498,246.52789711067157
10,1987-11-06 14:06:32+00:00,220.59153247293878,236.20851656635043
11,1988-04-30 14:08:52+00:00,230.3980020187835,239.51572953132563
12,1988-06-17 14:09:14+00:00,222.32909309999414,234.27053632706298
13,1988-08-20 14:09:24+00:00,230.03069377466545,241.22094240017094
14,1988-09-05 14:09:27+00:00,232.16311756634605,243.08930613761248
15,1989-05-03 14:07:25+00:00,223.49082121149848,234.00804631871986
16,1989-08-23 14:05:11+00:00,226.10862733918495,246.7022247140117
17,1989-09-24 14:04:23+00:00,222.33586080975851,235.8354989467379
18,1990-04-20 13:58:53+00:00,222.87058386472194,242.5405895540178
19,1990-07-09 13:58:47+00:00,222.45707398278802,226.49439044338436
20,1990-07-25 13:58:43+00:00,223.55657132577844,234.3091365909272
21,1990-11-14 13:58:09+00:00,227.87025312509442,242.00905263671524
22,1991-02-02 13:59:12+00:00,234.33179842099025,248.07921354221577
23,1991-07-12 14:01:52+00:00,218.85892709649593,223.8399485294916
24,1991-09-30 14:02:37+00:00,219.12850998499547,235.57624695044024
25,1992-02-05 14:02:52+00:00,230.12740091912482,242.2402871653383
26,1992-07-14 14:01:40+00:00,217.0258485244411,219.10570084018832
27,1992-07-30 14:01:27+00:00,223.998550496836,226.92590901554306
28,1992-08-31 14:00:57+00:00,222.04177277926354,219.8414090217516
29,1992-11-03 13:59:54+00:00,218.55991934873882,230.29046080052288
30,1993-05-30 14:01:12+00:00,219.28236674845635,228.25108591580096
31,1993-06-15 14:01:10+00:00,224.3661103577688,229.98683992962333
32,1993-07-01 14:01:02+00:00,225.6705378589403,232.02690869462722
33,1993-10-21 14:00:47+00:00,226.94674374408046,241.53544659515802
34,1994-02-26 13:59:30+00:00,231.0083269619349,241.07622552946955
35,1994-07-04 13:57:05+00:00,223.52574635952837,233.49772822371102
36,1995-07-23 13:43:06+00:00,231.97467437285968,231.95289298871486
37,1996-04-20 13:48:17+00:00,232.73723846568615,240.67975889823808
38,1996-08-26 13:55:17+00:00,233.9610916146593,236.31167023967026
39,1996-10-13 13:57:52+00:00,230.7776307284742,240.85732347346865
40,1997-01-01 14:01:42+00:00,240.6003830428086,244.35955242135455
41,1997-02-02 14:03:10+00:00,239.1077164586683,245.8929983386838
42,1997-06-10 14:07:56+00:00,233.50895227526044,242.48240289784303
43,1997-06-26 14:08:29+00:00,223.03274530797978,228.56775298801844
44,1997-07-12 14:09:01+00:00,219.1235095965208,233.47523789632774
45,1997-08-13 14:10:05+00:00,225.7108043619636,228.1705373441701
46,1997-11-17 14:12:43+00:00,227.3096908475785,225.98787497844086
47,1998-01-20 14:14:14+00:00,220.98981774364466,232.8748586019429
48,1998-09-17 14:17:26+00:00,,
49,1998-12-22 14:17:42+00:00,226.97708945043493,234.00917658121955
50,1999-03-28 14:17:25+00:00,230.98270258570554,236.80877487710742
