,dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
0,1999-09-29 21:52:52+00:00,192.3710954450398,175.22805038515568,162.52650115575577,172.49225220983013,179.44301189531907,170.6307889072434,179.06013302021773,171.02637908142842,177.17901698330724,181.50088888589468,189.33342256851282,180.760208394968,188.6766816578333,184.28869470124548,180.26136743203128,185.34455903114232,175.88134704678382,181.52071182975763,179.0586114523335,179.98623083708185,178.9573566109708,182.3450876174069,176.52103174187442,181.80464466554108,173.59553769386247,173.35225448078148,166.28836664452413,167.00072643777398,169.28755826912084,162.74191728263014,170.24150243416972,182.05981693470238,184.5450039623038,183.8068428376675,178.2395238707598,170.60831536637932,168.52651886395495,162.61091358679303,176.04344207033787,170.91062931614465,165.60428410080664,175.87955616312416,176.90032848025714,176.59317638590522,172.1875661380594,178.16548353023003,170.26006431636472,181.12940004574725,179.27592022774326,173.51867960015937,174.1303607865815,183.05020105991278,171.807245011916,172.86304517462432,172.1402907269968,170.75832322766428,175.30004401629463,168.6402873856464,177.3187356167812,165.11733042546308,178.1478771803627,176.8484731099031,173.4773188512659,173.12941525577733,184.25058510472556,184.56777424389452,176.73547086322415,172.10634921817078,170.16227120519676,166.57916439895052,163.0934811200835,168.9391175265983,155.31234998249616,161.6573433995743,158.96209364802652,157.81480870323824,159.9074056463156,154.1702145884528,163.2968012222779,156.32557596531265,156.96189603427024,150.29430057808005,155.85331162766553,158.13734463208993,156.58012973575495,157.07986970279092,167.80387960563291,166.1388159390843,165.73253106007442,177.54099568553525,178.5891934102501,175.89750379365228,169.13631482437137,172.40892891844692,157.91959946788518,165.9874263303978,154.34521886930727,152.1893076535039,152.56595412374287,155.8834129412519,144.70737480186017,133.08729924945553,131.19267514071396,134.67714827383583,150.36967967335798,137.40567514481927
1,1999-10-15 21:52:49+00:00,189.66051995700468,162.58926340870397,157.25414601972938,166.03526129086086,165.89088635978985,171.25948305883824,175.27792197893655,179.5717155494504,172.41578995929277,183.05175484884944,173.05614750545053,174.3034517445743,171.034225279694,171.14106746674688,178.88260440832573,183.10496094942476,177.56954183265964,175.7707570118143,175.0644805397649,170.19151995722325,175.1656789758329,165.97244468661043,172.65196456396563,177.5834063716598,179.0699756958185,170.40828659625163,174.5915382682212,163.80697950220895,167.23183215786065,158.6474477436139,163.20976893403167,170.56757075444443,165.58747016736493,174.00780456002502,164.0655390190663,171.77834160619898,161.4941253379905,167.81404669536886,164.99437355553485,163.82993916676276,160.63004439648205,170.22070364976963,167.98058625861813,167.72881725298663,173.14461589303917,163.391292210747,176.51450010143282,167.876823241949,173.4818395143521,167.46394586975367,176.10747916950783,167.574866245974,175.71886263440229,166.83797522913008,170.82355582181023,170.65099294969917,168.41211793761732,170.27586574725845,169.1563803499897,169.07865063887104,174.58890812786248,173.0224368638383,169.12368881286798,178.74894887904637,170.51894862082574,181.80998809920032,176.68371211666565,173.3219034926057,166.7357587517783,162.0183183896981,167.20538210925417,167.1615700976574,165.0188201218237,165.2805865329457,161.54459450177765,155.47417122736613,154.8581219541285,148.58449119129924,151.05704978165863,147.2862110203545,156.4701579559242,152.69306780739322,153.5196889710991,153.3481089529232,150.0576842070959,165.45129434766733,162.9197438016713,164.19009551089584,164.0955483631124,180.07652316485118,172.4444522597272,171.087864455792,173.59233411961193,169.89283256509702,166.69086712667334,164.03897271463887,160.95181727658692,148.67366111575186,157.02261070233726,149.53238927388904,140.2880381932324,129.0484280424826,127.60512709554509,131.93158904715497,147.97930529064516,157.18255022163254
2,1999-12-02 21:52:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000-02-04 21:52:37+00:00,175.8886597652117,154.9235542194107,153.6394585138706,158.45668896253645,159.88162531492165,161.0786093112224,167.42855121327477,163.43463210951845,162.6564811164904,163.84260594882895,162.95374901612968,165.52994659957866,163.5728073331077,171.2498572422834,171.43570900279565,178.36658024214032,167.75952147670947,166.6621563678169,157.8342021953333,160.06853082509025,155.27802507383788,155.2617202257847,158.48218208116083,168.3535011583454,174.20670386095924,163.68315703161127,167.09573092635674,157.72250466118743,163.411246088207,165.86142472283285,173.41533213174728,167.10363616150877,161.07408458048897,164.35931303607023,161.23204833845008,154.33178947859113,151.12372768583617,149.99905713975434,153.92782533955025,151.84711949385985,147.5783245662176,147.99964225849635,142.56581101506202,154.89457073043516,149.9418941720413,150.87453977345146,150.86764160550007,160.00369968333885,159.76534781475922,160.07840812855153,165.24101634196313,156.77454396198303,155.22039386884458,144.5027131099933,153.44330688758362,157.63094756750814,156.14920469768396,154.56539337269223,167.1672525601936,173.66984256349744,181.20374463837723,179.50411342494723,171.1910544698142,167.47549318367194,174.46532533812453,170.00647644393308,166.52257544581087,164.6091108341376,158.85334529965567,156.6863711698904,153.91888922788155,161.21837867683988,147.1043517667925,153.20914146240997,153.6147520097032,147.70504377659242,147.47323214748107,143.9232395090622,145.02698536174415,139.69129925163253,146.24451772787805,144.8689585514796,148.4609104260905,145.35068001652746,144.1408287110051,145.79181777472994,152.25075952634498,154.24005928513498,155.12826935930502,156.72805420787978,154.20396768156098,157.068040124013,157.85386892386921,166.80894349070326,158.8713528370888,152.04059930635532,145.47420048309172,139.875754198847,145.20532931222,147.18642812067975,142.65843403658783,141.13872855060046,138.5194771058244,134.8772531693465,124.53054627170786,
4,2000-04-24 21:52:10+00:00,165.35359433749883,171.02106146425254,166.39637644944526,167.96274104778297,160.40781865091003,168.30782690398271,167.00912470121463,173.49918782199526,168.6929970895364,166.54795373306618,164.30018561290007,169.29482824270235,163.96410927149077,162.78419682865237,162.92962837657765,158.74068955334212,161.85695402628988,161.8683514532129,166.08558946522055,161.78297022669494,162.22449725588712,159.84352390085095,164.6944897880237,166.08572217253263,165.830417307022,167.18165094621807,171.5627785585862,168.2842192668786,165.5290567403968,167.95701124498748,163.57815135205257,169.16192526881176,164.72213965430552,169.15644742607498,164.28164408219848,162.21450601609527,146.77090775722075,144.61115698404046,150.0185115667782,154.57455034352662,158.8742562367553,151.44733670403923,159.1325779296346,155.6659017466421,157.30340900029503,158.4658825643841,162.04205789973474,156.26166775340815,162.91352282776046,163.29751618161427,160.88865391581194,162.02468547167572,163.7024116900108,164.24388151898725,163.85683574982184,160.1365308569844,158.65704235078098,162.14871372194068,162.0293212402646,170.07451182610268,168.38019179895,165.03005725089744,164.51985493857512,160.7205651933194,166.9555279362292,163.81466001857683,162.68410535694474,164.23297480637893,164.12764669689366,164.81312864483758,160.27133259373196,163.5639119103188,164.9497768341658,159.6130766910783,155.26516858926013,152.33913626529807,148.5321713363081,154.69146290265525,145.2105842885242,147.07075187594558,139.57293789997127,147.16898814570303,147.44538856990562,143.43061197791312,137.7445613841878,140.7959940281428,144.30640896479625,153.35844171241405,158.77911354893308,156.5287833657926,161.21385836413484,159.42778114536986,158.6480268995281,150.65668158121156,152.30723495975846,149.29060717412383,153.78839692613175,151.02244126284117,156.62111114687673,154.66038209022818,148.5560150113752,140.8030075316727,137.47113813849276,134.8773537484144,133.7818280920349,130.18443978292242
5,2000-05-26 21:51:48+00:00,189.15067568537114,176.5960210197969,179.65032920920163,182.632636849835,182.4157620392454,186.07444051286998,181.71418879177097,185.46717891664903,190.71652194593648,185.64809558402564,184.20678915600902,181.90533714884876,179.7068172727326,183.56776079914604,178.33524738140088,181.0088090937587,182.77240706773745,180.86527077848257,181.84953629309175,187.1097099112503,181.66600928112973,180.63058313228478,181.62983928615486,178.0037388113113,183.54545356532003,187.2515543426302,184.0290253592753,181.6890952882228,186.83136667817806,176.60671496232445,184.88418796258526,180.13367034447316,185.6057917311734,183.61018194418537,184.1770399563827,177.95020269639076,177.4315026676247,169.8713910043129,167.2401785699837,170.38022324024493,171.124344927742,173.6860675580868,171.00347682312466,175.71351067777687,176.42101869401924,179.481662310772,180.53163459667857,182.99889829037969,181.67614407034876,181.23528873918366,179.52031274637574,178.6551242464901,180.6183752037721,171.74239781845907,175.96293018305244,178.7375106568797,185.13416771218806,183.50197535956212,188.91345738742717,184.10221880697262,186.13252378596277,184.9342155762707,185.35588389880945,184.35960024200128,186.21885969851851,185.22562239202418,181.8208913390845,185.53029110604234,183.5930502389369,180.78894890599514,175.74331194917346,174.67028821016677,171.9230342230148,167.9591501047668,164.367003520154,160.05497685391157,163.4409503746533,163.14371712680318,163.2658852153383,162.86493691725758,159.3700787623442,159.19142003063155,164.30193845637558,157.17760821208623,162.57378339665098,160.47674660993698,160.64109586367832,167.26603254310115,170.59085771681086,177.73728484454446,173.67570860379698,173.79332708581296,167.72478376893952,171.6513202123292,166.19325204828874,165.2289242776436,168.4298003338419,169.2554766293968,164.54796243391928,166.0059326945543,157.85696725336894,150.0185307375498,147.82586545499763,147.8821665047932,145.47403184941683,152.00563840730723
6,2000-07-13 21:51:19+00:00,173.87327125125833,167.04568085889989,160.40418076516434,167.79710426594295,170.4266967209685,172.64561347340015,176.7162683611184,182.58588321790606,182.92959735282315,176.93473796288177,177.46938142837277,169.81053850726613,171.93632689076975,160.68222745369505,167.15448575773135,156.74749890022534,168.38604686612283,162.1643916369961,168.30147888086938,171.9531865334951,168.1419916800789,167.83638628418024,184.5218830514823,174.87498742912808,185.96480222698432,181.77568878207896,175.67786163516405,182.61075962179146,162.51225875632161,162.89451924615702,159.95788534509188,165.5138603253357,179.6831951434503,176.6780523632991,162.7034556851831,160.7418891380281,153.38720608966787,166.97884245742864,167.25612447178693,154.02807675612905,155.35780672708842,160.40078466210832,159.58746860873617,157.23318120504854,171.64888527303776,166.51792962226588,167.2110270933505,153.92868401761226,154.7807020464891,163.93814174389254,156.01485221101473,159.4069030871096,164.42538385653802,165.31899152956873,165.21335228375332,171.3218673553127,174.3480893932046,170.04387696161444,167.7963170850288,166.28024553008024,169.42425319453062,179.19421668522648,176.9617118730571,172.87139319620266,175.2760938238726,172.61863856138092,178.12152963615645,169.56024421477284,174.4559408953768,172.6793581662049,171.2921490108698,168.63505610130036,162.84472795813613,161.144636266562,150.75351140123402,155.27426845422272,148.75458232661646,153.12574354379544,154.66160530758006,151.343797763711,150.8753686339157,148.5851060640132,148.5133987842605,157.75101696041813,165.84742242235802,166.0946154138064,168.37809028074494,168.93887187962366,168.94984783801718,168.32108402681544,167.58210600498364,159.31109952674117,157.52746301979255,161.05334396305128,156.63518391452672,155.82146393280132,159.65152287680385,168.87000288841475,160.4035342226987,164.1511446392275,151.50732997328882,138.74022434768628,131.89429159841677,139.56943116380674,131.7163901054196,161.31470903906126
7,2000-08-14 21:50:56+00:00,180.95087545840252,170.31742412471948,178.1938897880298,168.38049656063444,180.2928193681431,186.37397518615566,188.12265474919087,186.7585842733553,189.32492318071996,183.32327864410405,186.41700324136764,177.188300619654,177.9175082564503,176.25577464145522,175.51264809702795,178.58087039459,164.0584527174962,168.446533974555,164.01644911777885,177.87999758896078,171.81871024030656,178.46064098038428,170.22843384612406,174.8973060990804,178.13736303311177,188.80890927568703,179.65131726589578,179.6242408322111,176.86072115375092,172.37261205818072,186.71503261153296,175.77685711498606,185.19303227439298,183.53319388720212,181.04872653210816,174.92832571468125,173.34789483648055,154.70682385445397,162.98483444681528,166.84520307813943,167.9983593224786,158.11363954401645,167.37157466721163,173.28246094019147,171.5168590841616,172.28969496807673,171.72788539047474,169.78585243709816,165.50298053247423,163.80802511659164,173.19644651216166,178.93360826266147,173.8500525570968,167.3570188331011,168.92908981095647,165.72023607836877,176.09162106483603,172.4640768877743,173.05216443817406,174.21844590274495,177.56059565464884,172.5633843389773,180.7818796236159,170.05441793041376,182.64325430711483,182.9825508799694,175.57113743004297,179.56293270808072,173.3129507878946,178.27146702797432,170.28993567268319,170.00018557319189,166.57962747262735,161.6846214683061,156.3003139702501,154.1590447778174,150.88377710374533,157.97745862033477,157.18193229007846,157.4288234223063,156.90969318563782,153.89585586037234,159.42969102756754,153.67733066429236,164.16420259287483,160.42002325271787,160.9772674671634,161.04058981373035,165.1411211181319,166.59639334566873,171.14443813354583,167.988946602178,158.6075041546655,163.9071869183331,164.99359018828096,163.9263971484113,154.36469140799719,159.29315787870064,154.12768590296244,148.3240251661275,141.84854783019756,147.92153230521404,142.37128417780133,146.92494938886216,143.2044097683876,145.4853061318277
8,2000-09-15 21:50:25+00:00,175.84212620397508,167.11932273327258,170.66879747914402,169.72829312283386,180.0648564426282,169.91171355157329,176.45392231965033,176.95610286232412,172.58778093877484,179.5153635085841,173.83102787817367,173.6533105960701,172.73544869295014,171.201533790595,172.87423154163207,175.09271553413646,167.72541079767615,172.83906582861775,164.54187050733972,166.45387372045053,171.41711349164873,172.1827007223959,174.55558781595414,178.03192366319328,177.98483667144973,170.40119972340784,172.43493795409157,165.13788776869504,172.16584829440654,168.69028374998703,169.8144404826758,175.87287859643874,174.17481786135326,177.75374694389168,171.27972723836552,166.17800974953178,161.17236282852232,158.3539774489981,153.9409651029507,157.60185798997065,159.72788593033852,162.33747842083045,148.1908901152351,159.17787502087424,161.06381245286266,157.74792349642712,157.2481664993989,165.2655367655563,164.7432293131302,165.00752516571978,167.44672017552324,180.78593981762998,175.5864404873543,171.70328721480973,166.32269720026608,166.9908859275789,163.14492244685385,160.39832125338438,166.29686001966144,156.55680968717294,172.2758837815946,167.72742747433216,168.50356592631894,166.57277234378878,168.11127872110862,177.01683356085798,178.48173868235742,180.48552468003808,170.7732705739943,169.6428780675125,158.22171613987686,159.81509212066663,150.30569038670376,161.50022001103264,151.85090144186475,152.68456699176357,146.63167119408462,144.39002257583073,146.2137587521463,141.05519667790688,151.87960206151405,153.2832799388711,155.64195660886165,152.87317143356222,155.29645379682103,152.01908746873207,158.305711711984,157.982728424491,159.60940370216463,161.84077404816395,159.12366376577515,152.56127473372513,148.52752347735196,153.5313593536536,150.39007723780566,160.4084525412805,151.5556073466584,145.8258287928981,142.47169846561354,150.42466609671519,143.77545053240763,144.43666331515112,140.5832348628901,133.24057487035887,139.2578676673369,129.1616772303658
9,2000-10-17 21:50:01+00:00,153.6832933261204,147.5243333190623,158.58827444096084,142.8346700832418,151.54774160738774,156.21288439964172,167.167292534872,165.69399619957437,171.68055781508133,162.86413026334364,163.16457262762736,157.9377296278236,156.77919172456035,158.29631452640265,154.97088237140758,158.59645279824235,160.91103589197357,161.02954290620812,157.37336247075197,157.64126312745978,153.65158447924682,158.0938118435526,158.17574720217362,170.18135110358187,171.35701138670768,171.17998997348295,167.04665392322931,166.71701606994338,169.5042281620873,170.67994397311824,158.36958220750483,150.89378059154862,153.1033203196,151.79174038258083,158.3736176275791,156.08499866729647,156.992135063098,145.88584104136396,149.37469832288036,148.56271889506215,156.70980989576313,154.54059352624438,148.0824660487183,150.29110106403684,150.60831841350435,147.50295757992313,147.07507410302185,142.06062738881067,145.12500890943818,160.76546705046346,162.8721262829317,178.87042870765146,167.80895087575055,173.3469857918352,162.3321318197209,162.88813179889254,146.51604892485923,160.50210177703056,162.53910817512798,159.54790430537946,164.06443192833987,155.20117635013838,152.90001995749472,157.63525474260553,161.48761359598564,159.2809854998517,170.94944048763227,164.2175494634567,170.97332759888204,162.96544012265392,159.97348846538696,158.15027389442596,152.068324240522,153.0964818324446,145.04413711213527,149.9771200023079,146.86214421535493,140.48191712337,139.907799857879,141.89602820834335,139.73139301309686,146.13945821255012,145.21357972968875,153.76346665670204,144.2787136740379,145.72679722048278,149.45701861837185,140.28647772929315,151.6791806524802,154.58464817352234,153.19972826624885,146.6696270806647,155.63018118151697,146.11051782794922,148.4651045477179,141.98443853735662,134.75920983311153,133.313316962934,140.0259749031261,139.61468570754317,127.1189040074551,127.16636972709995,124.72638387724108,142.48764702060987,153.0763177495222,157.640051538556
