,dates,nzd0050-0000,nzd0050-0001,nzd0050-0002
0,1999-08-17 22:10:26+00:00,221.69126513978316,231.3946726318731,311.14793223110996
1,1999-08-26 22:04:21+00:00,222.79819569433354,233.00982935754234,314.2643833180344
2,1999-09-27 22:04:25+00:00,223.0910768245703,229.0756540570157,310.25518273216437
3,1999-10-04 22:10:38+00:00,,,
4,1999-11-14 22:04:18+00:00,225.61232326577624,242.8928618572738,316.19171467158515
5,2000-01-01 22:04:13+00:00,196.99362853655876,206.30044040626385,278.74118911804237
6,2000-01-08 22:10:26+00:00,222.5502797096027,226.70561890835572,314.4820178250284
7,2000-02-09 22:10:19+00:00,227.41872954775255,231.5964432019731,317.4472562192582
8,2000-04-13 22:09:54+00:00,225.6263441666865,233.48421176942517,317.77844846073697
9,2000-04-29 22:09:53+00:00,228.8253634581299,238.0555259160069,318.4215765095765
10,2000-05-15 22:09:42+00:00,,226.81640201006633,308.0769306493219
11,2000-05-24 22:03:22+00:00,230.39877275213556,244.07255880431873,313.83958154698115
12,2000-08-03 22:08:44+00:00,217.9929222494402,233.1121072531535,320.09432272880923
13,2000-08-12 22:02:30+00:00,230.32228009869817,240.45037329509609,322.1321275717471
14,2000-08-19 22:08:38+00:00,220.70805385830067,227.3803670075619,306.33347721062523
15,2000-09-04 22:08:22+00:00,214.05277667092847,229.79120801700202,304.73723083601647
16,2000-09-13 22:02:02+00:00,209.5684786491219,212.17002098334618,301.6325737079642
17,2000-11-07 22:07:53+00:00,211.6374963412012,,
18,2001-01-03 22:01:48+00:00,226.1021131086787,236.69949296616102,326.6055036720029
19,2001-01-26 22:08:07+00:00,243.23041687746542,258.1975982543098,338.33271013891397
20,2001-02-27 22:07:54+00:00,228.00643312362197,227.89457068605904,
21,2001-03-08 22:01:45+00:00,208.22933611065153,221.30782217084385,284.909725649085
22,2001-03-24 22:01:35+00:00,218.56618786868754,223.36190665166862,310.3701604161149
23,2001-06-03 22:07:16+00:00,228.32713947138626,240.2009266320444,322.7876209833725
24,2001-06-19 22:07:05+00:00,223.57773724501672,233.39726896166687,317.95270211689365
25,2001-08-15 22:00:14+00:00,230.0817820002252,235.68122830382885,322.0906523345334
26,2001-08-31 22:00:05+00:00,217.0096659693598,227.47744414124975,306.4453637875957
27,2001-09-07 22:06:11+00:00,215.40663801310637,232.22579129024476,308.87894691617174
28,2001-11-19 21:59:56+00:00,222.95297538899075,227.33665136740242,309.4337769809201
29,2001-12-05 21:59:55+00:00,211.61114307154827,221.464598934352,309.742693745318
30,2001-12-12 22:06:14+00:00,211.49622235476411,199.97709749465818,283.5873826494102
31,2001-12-28 22:06:14+00:00,223.3741492474753,227.43017651425154,320.87624419171857
32,2002-01-22 22:00:16+00:00,228.77224695174874,230.39720496635678,327.1760635499724
