dates,satname,sar1382-0000
2000-12-20 09:56:57+00:00,L7,191.35
2001-01-21 09:57:03+00:00,L7,191.38
2001-02-06 09:56:56+00:00,L7,191.40
2001-02-14 09:46:32+00:00,L5,
2001-05-13 09:56:27+00:00,L7,194.37
2001-05-29 09:56:18+00:00,L7,197.25
2001-06-06 09:46:54+00:00,L5,
2001-06-14 09:56:07+00:00,L7,193.81
2001-06-30 09:55:52+00:00,L7,193.11
2001-08-01 09:55:40+00:00,L7,194.21
2001-08-09 09:46:50+00:00,L5,
2001-08-17 09:55:21+00:00,L7,193.38
2001-08-25 09:46:46+00:00,L5,
2001-10-04 09:54:47+00:00,L7,194.49
2001-11-05 09:54:55+00:00,L7,191.79
2001-11-13 09:46:06+00:00,L5,
2001-12-07 09:55:05+00:00,L7,191.63
2001-12-15 09:45:59+00:00,L5,
2002-01-08 09:55:16+00:00,L7,191.42
2002-02-17 09:44:59+00:00,L5,
2002-03-13 09:55:25+00:00,L7,
2002-03-21 09:44:35+00:00,L5,
2002-04-14 09:55:20+00:00,L7,184.62
2002-04-30 09:55:22+00:00,L7,195.23
2002-05-16 09:55:15+00:00,L7,196.24
2002-06-01 09:55:09+00:00,L7,192.51
2002-06-17 09:55:02+00:00,L7,193.14
2002-06-25 09:42:31+00:00,L5,
2002-07-03 09:54:58+00:00,L7,191.59
2002-07-19 09:54:50+00:00,L7,194.84
2002-08-20 09:54:40+00:00,L7,194.41
2002-09-05 09:54:31+00:00,L7,191.98
2002-10-07 09:54:14+00:00,L7,193.45
2003-01-27 09:55:01+00:00,L7,192.38
2003-02-12 09:55:12+00:00,L7,192.16
2003-03-16 09:55:15+00:00,L7,195.44
2003-05-19 09:55:12+00:00,L7,199.31
2003-06-28 09:42:38+00:00,L5,
2003-07-14 09:42:55+00:00,L5,
2003-07-30 09:43:13+00:00,L5,
2003-08-31 09:43:47+00:00,L5,
2003-10-02 09:44:16+00:00,L5,
2003-10-10 09:54:34+00:00,L7,195.16
2003-12-13 09:55:18+00:00,L7,187.32
2004-01-22 09:45:21+00:00,L5,
2004-01-30 09:55:36+00:00,L7,192.62
2004-02-23 09:45:30+00:00,L5,
2004-04-27 09:46:34+00:00,L5,
2004-06-06 09:55:37+00:00,L7,
2004-06-14 09:47:56+00:00,L5,
2004-06-22 09:55:33+00:00,L7,195.46
2004-06-30 09:48:25+00:00,L5,
2004-07-16 09:48:52+00:00,L5,
2004-08-01 09:49:13+00:00,L5,
2004-08-17 09:49:36+00:00,L5,
2004-09-02 09:50:02+00:00,L5,
2004-10-20 09:51:08+00:00,L5,
2005-01-08 09:52:33+00:00,L5,
2005-01-16 09:55:56+00:00,L7,192.60
2005-02-09 09:52:58+00:00,L5,
2005-03-21 09:56:13+00:00,L7,192.97
2005-04-06 09:56:09+00:00,L7,195.08
2005-04-22 09:56:04+00:00,L7,194.67
2005-07-19 09:54:20+00:00,L5,
2005-09-05 09:54:39+00:00,L5,
2005-10-31 09:55:52+00:00,L7,191.80
2005-11-16 09:56:02+00:00,L7,192.74
2006-01-03 09:56:18+00:00,L7,
2006-01-19 09:56:27+00:00,L7,190.47
2006-01-27 09:56:37+00:00,L5,
2006-02-20 09:56:36+00:00,L7,185.81
2006-05-11 09:56:36+00:00,L7,
2006-06-12 09:56:32+00:00,L7,194.83
2006-07-06 09:59:27+00:00,L5,
2006-07-14 09:56:20+00:00,L7,191.47
2006-08-23 10:00:03+00:00,L5,
2006-10-10 10:00:37+00:00,L5,
2006-10-26 10:00:48+00:00,L5,
2006-11-03 09:56:19+00:00,L7,194.99
2006-11-27 10:01:04+00:00,L5,
2006-12-05 09:56:39+00:00,L7,191.45
2006-12-13 10:01:11+00:00,L5,
2006-12-29 10:01:17+00:00,L5,
2007-03-27 09:57:04+00:00,L7,
2007-04-20 10:01:17+00:00,L5,
2007-06-23 10:00:26+00:00,L5,
2007-07-01 09:56:46+00:00,L7,197.28
2007-07-09 10:00:15+00:00,L5,
2007-07-17 09:56:43+00:00,L7,191.00
2007-07-25 10:00:07+00:00,L5,
2007-08-02 09:56:39+00:00,L7,193.94
2007-08-26 09:59:46+00:00,L5,
2008-02-10 09:56:50+00:00,L7,192.09
2008-02-26 09:56:45+00:00,L7,191.63
2008-03-13 09:56:40+00:00,L7,201.87
2008-04-06 09:56:03+00:00,L5,
2008-06-09 09:54:23+00:00,L5,
2008-07-19 09:55:52+00:00,L7,193.36
2008-08-04 09:55:45+00:00,L7,193.74
2008-08-12 09:52:31+00:00,L5,
2008-09-29 09:51:10+00:00,L5,
2009-02-28 09:56:34+00:00,L7,193.41
2009-03-08 09:52:55+00:00,L5,
2009-04-01 09:56:48+00:00,L7,193.22
2009-05-11 09:54:13+00:00,L5,
2009-05-19 09:56:58+00:00,L7,194.22
2009-06-04 09:56:58+00:00,L7,197.22
2009-06-12 09:54:48+00:00,L5,
2009-06-28 09:55:05+00:00,L5,
2009-07-30 09:55:36+00:00,L5,
2009-08-15 09:55:51+00:00,L5,
2009-10-02 09:56:30+00:00,L5,
2009-10-18 09:56:40+00:00,L5,
2009-10-26 09:56:51+00:00,L7,197.82
2010-01-22 09:57:22+00:00,L5,
2010-02-07 09:57:25+00:00,L5,
2010-04-20 09:58:44+00:00,L7,
2010-05-22 09:58:38+00:00,L7,
2010-07-17 09:57:02+00:00,L5,
2010-09-03 09:56:48+00:00,L5,
2010-09-19 09:56:42+00:00,L5,
2010-10-21 09:56:25+00:00,L5,
2010-11-06 09:56:20+00:00,L5,
2010-11-14 09:59:15+00:00,L7,195.97
2010-12-08 09:56:20+00:00,L5,
2011-02-10 09:56:30+00:00,L5,
2011-02-26 09:56:29+00:00,L5,
2011-03-22 10:00:05+00:00,L7,193.48
2011-04-07 10:00:09+00:00,L7,194.65
2011-05-17 09:56:06+00:00,L5,
2011-08-05 09:55:28+00:00,L5,
2011-08-13 09:59:56+00:00,L7,192.86
2011-08-29 09:59:54+00:00,L7,168.77
2011-09-06 09:55:09+00:00,L5,
2011-09-14 09:59:48+00:00,L7,199.43
2011-09-22 09:54:55+00:00,L5,
2011-09-30 09:59:47+00:00,L7,191.46
2011-12-03 10:00:16+00:00,L7,191.52
2012-02-21 10:00:40+00:00,L7,197.04
2012-03-24 10:00:39+00:00,L7,196.26
2012-04-25 10:00:50+00:00,L7,191.45
2012-05-11 10:01:12+00:00,L7,200.27
2012-05-27 10:01:04+00:00,L7,192.78
2012-08-15 10:01:40+00:00,L7,198.03
2012-09-16 10:01:58+00:00,L7,197.28
2012-10-02 10:02:09+00:00,L7,198.30
2013-01-22 10:02:43+00:00,L7,196.01
2013-04-12 10:02:33+00:00,L7,193.32
2013-06-15 10:02:11+00:00,L7,196.28
2013-07-09 10:08:31+00:00,L8,
2013-07-25 10:08:30+00:00,L8,
2013-08-02 10:01:47+00:00,L7,193.84
2013-08-18 10:01:51+00:00,L7,195.72
2013-09-03 10:02:02+00:00,L7,195.87
2013-09-11 10:08:32+00:00,L8,
2013-09-27 10:08:24+00:00,L8,
2013-10-13 10:08:24+00:00,L8,
2013-10-29 10:08:15+00:00,L8,
2013-11-06 10:02:40+00:00,L7,192.69
2013-11-14 10:08:14+00:00,L8,
2013-12-08 10:02:53+00:00,L7,144.34
2013-12-16 10:08:03+00:00,L8,
2013-12-24 10:02:55+00:00,L7,
2014-01-01 10:07:55+00:00,L8,
2014-01-09 10:02:58+00:00,L7,195.05
2014-03-22 10:06:55+00:00,L8,
2014-04-07 10:06:40+00:00,L8,
2014-05-01 10:03:45+00:00,L7,191.82
2014-05-09 10:06:08+00:00,L8,
2014-05-17 10:03:52+00:00,L7,191.34
2014-06-10 10:06:13+00:00,L8,
2014-06-18 10:03:56+00:00,L7,195.53
2014-07-12 10:06:23+00:00,L8,
2014-07-28 10:06:27+00:00,L8,
2014-08-13 10:06:35+00:00,L8,
2014-08-21 10:04:10+00:00,L7,194.16
2014-08-29 10:06:36+00:00,L8,
2014-09-06 10:04:11+00:00,L7,195.08
2014-09-14 10:06:40+00:00,L8,
2014-09-30 10:06:41+00:00,L8,
2014-10-08 10:04:28+00:00,L7,
2014-10-24 10:04:37+00:00,L7,198.02
2014-11-01 10:06:43+00:00,L8,
2014-12-19 10:06:39+00:00,L8,
2015-01-12 10:05:06+00:00,L7,191.11
2015-01-28 10:05:10+00:00,L7,196.52
2015-05-04 10:05:51+00:00,L7,194.56
2015-05-12 10:05:34+00:00,L8,
2015-05-28 10:05:36+00:00,L8,
2015-06-05 10:06:05+00:00,L7,193.54
2015-06-29 10:05:54+00:00,L8,
2015-07-07 10:06:14+00:00,L7,192.47
2015-07-15 10:06:05+00:00,L8,
2015-07-31 10:06:09+00:00,L8,
2015-08-08 10:06:21+00:00,L7,
2015-08-16 10:06:15+00:00,L8,
2015-09-01 10:06:20+00:00,L8,
2015-09-25 10:06:30+00:00,L7,197.01
2015-10-03 10:06:33+00:00,L8,
2015-10-11 10:06:39+00:00,L7,191.83
2015-10-19 10:06:34+00:00,L8,
2015-12-14 10:07:42+00:00,L7,192.19
2015-12-22 10:06:40+00:00,L8,
2015-12-30 10:07:54+00:00,L7,190.91
2016-02-08 10:06:32+00:00,L8,
2016-02-24 10:06:25+00:00,L8,
2016-03-11 10:06:23+00:00,L8,
2016-03-19 10:08:39+00:00,L7,194.21
2016-04-20 10:08:50+00:00,L7,191.75
2016-04-28 10:06:06+00:00,L8,
2016-05-22 10:08:58+00:00,L7,194.77
2016-06-07 10:09:03+00:00,L7,191.60
2016-06-15 10:06:13+00:00,L8,
2016-06-23 10:09:06+00:00,L7,193.18
2016-07-01 10:06:23+00:00,L8,
2016-07-17 10:06:30+00:00,L8,
2016-07-25 10:09:08+00:00,L7,193.44
2016-08-02 10:06:33+00:00,L8,
2016-08-10 10:09:09+00:00,L7,
2016-08-18 10:06:37+00:00,L8,
2016-08-26 10:09:12+00:00,L7,193.97
2016-09-03 10:06:44+00:00,L8,
2016-09-11 10:09:14+00:00,L7,192.99
2016-09-27 10:09:17+00:00,L7,192.08
2016-10-05 10:06:48+00:00,L8,
2016-10-13 10:09:17+00:00,L7,191.69
2016-10-21 10:06:52+00:00,L8,
2016-10-29 10:09:12+00:00,L7,192.60
2016-11-30 10:09:02+00:00,L7,192.47
2016-12-08 10:06:50+00:00,L8,
2016-12-16 10:08:58+00:00,L7,192.12
2016-12-24 10:06:46+00:00,L8,
2017-01-01 10:08:49+00:00,L7,195.22
2017-01-09 10:06:43+00:00,L8,
2017-02-10 10:06:29+00:00,L8,
2017-02-26 10:06:24+00:00,L8,
2017-03-14 10:06:16+00:00,L8,
2017-03-22 10:08:44+00:00,L7,
2017-03-30 10:06:07+00:00,L8,
2017-04-23 10:08:56+00:00,L7,196.18
2017-05-09 10:09:00+00:00,L7,191.65
2017-05-17 10:05:59+00:00,L8,
2017-06-02 10:06:09+00:00,L8,
2017-06-18 10:06:15+00:00,L8,
2017-06-26 10:09:10+00:00,L7,191.50
2017-07-04 10:06:19+00:00,L8,
2017-07-12 10:09:11+00:00,L7,192.91
2017-07-20 10:06:24+00:00,L8,
2017-07-28 10:09:10+00:00,L7,195.58
2017-08-05 10:06:31+00:00,L8,
2017-08-13 10:09:08+00:00,L7,195.51
2017-08-21 10:06:36+00:00,L8,
2017-09-06 10:06:38+00:00,L8,
2017-09-14 10:09:07+00:00,L7,
2017-09-22 10:06:42+00:00,L8,
2017-09-30 10:09:07+00:00,L7,198.12
2017-10-08 10:06:48+00:00,L8,
2017-10-16 10:09:10+00:00,L7,200.06
2017-10-24 10:06:50+00:00,L8,
2018-01-04 10:08:39+00:00,L7,
2018-01-20 10:08:25+00:00,L7,191.43
2018-01-28 10:06:27+00:00,L8,
2018-02-13 10:06:21+00:00,L8,
2018-04-02 10:05:58+00:00,L8,
2018-05-12 10:06:47+00:00,L7,196.88
2018-05-20 10:05:29+00:00,L8,
2018-06-21 10:05:29+00:00,L8,
2018-06-29 10:05:58+00:00,L7,193.34
2018-07-07 10:05:38+00:00,L8,
2018-07-15 10:05:39+00:00,L7,190.72
2018-07-31 10:05:22+00:00,L7,191.22
2018-08-16 10:05:04+00:00,L7,194.25
2018-08-24 10:06:02+00:00,L8,
2018-09-01 10:04:45+00:00,L7,183.04
2018-09-09 10:06:08+00:00,L8,
2018-10-11 10:06:21+00:00,L8,
2018-10-19 10:03:38+00:00,L7,195.15
2018-10-27 10:06:26+00:00,L8,
2018-11-28 10:06:27+00:00,L8,
2018-12-30 10:06:24+00:00,L8,
2019-01-07 10:01:34+00:00,L7,180.51
2019-01-15 10:06:22+00:00,L8,
2019-01-23 10:01:03+00:00,L7,187.87
2019-02-08 10:00:34+00:00,L7,193.68
2019-02-16 10:06:16+00:00,L8,
2019-02-24 10:00:05+00:00,L7,197.41
2019-03-04 10:06:12+00:00,L8,
2019-03-12 09:59:34+00:00,L7,193.57
2019-03-28 09:59:02+00:00,L7,197.50
2019-05-23 10:06:11+00:00,L8,
2019-05-31 09:56:40+00:00,L7,189.29
2019-06-08 10:06:19+00:00,L8,
2019-06-16 09:56:06+00:00,L7,192.04
2019-07-02 09:55:30+00:00,L7,192.87
2019-07-18 09:54:53+00:00,L7,195.73
2019-07-26 10:06:32+00:00,L8,
2019-08-03 09:54:14+00:00,L7,193.91
2019-08-11 10:06:39+00:00,L8,
2019-08-19 09:53:34+00:00,L7,195.06
2019-09-04 09:52:53+00:00,L7,195.69
2019-09-12 10:06:47+00:00,L8,
2019-09-20 09:52:10+00:00,L7,192.73
2019-09-28 10:06:52+00:00,L8,
2019-10-14 10:06:55+00:00,L8,
2019-10-30 10:06:55+00:00,L8,
2020-01-02 10:06:44+00:00,L8,
2020-01-10 09:46:57+00:00,L7,191.23
2020-01-18 10:06:41+00:00,L8,
2020-01-26 09:46:09+00:00,L7,191.13
2020-03-30 09:42:45+00:00,L7,188.54
2020-04-07 10:06:11+00:00,L8,
2020-04-15 09:41:50+00:00,L7,194.54
2020-05-17 09:39:54+00:00,L7,191.88
2020-06-02 09:38:56+00:00,L7,195.91
2020-06-10 10:06:08+00:00,L8,
2020-06-18 09:38:01+00:00,L7,196.07
2020-07-12 10:06:23+00:00,L8,
2020-07-20 09:36:05+00:00,L7,
2020-07-28 10:06:28+00:00,L8,
2020-08-05 09:35:05+00:00,L7,192.11
2020-08-21 09:34:04+00:00,L7,191.10
2020-08-29 10:06:40+00:00,L8,
2020-09-06 09:33:01+00:00,L7,
2020-10-08 09:30:56+00:00,L7,192.04
2020-10-16 10:06:52+00:00,L8,
2020-10-24 09:29:54+00:00,L7,193.88
2020-11-01 10:06:51+00:00,L8,
2020-11-09 09:28:49+00:00,L7,183.37
2020-11-17 10:06:50+00:00,L8,
2021-01-20 10:06:40+00:00,L8,
2021-02-05 10:06:39+00:00,L8,
2021-02-21 10:06:34+00:00,L8,
2021-03-01 09:20:40+00:00,L7,
2021-03-25 10:06:20+00:00,L8,
2021-04-02 09:18:06+00:00,L7,
2021-04-10 10:06:15+00:00,L8,
2021-04-18 09:16:46+00:00,L7,191.77
2021-04-26 10:06:07+00:00,L8,
2021-06-05 09:12:43+00:00,L7,194.17
2021-06-13 10:06:21+00:00,L8,
2021-06-21 09:11:25+00:00,L7,175.58
2021-06-29 10:06:25+00:00,L8,
2021-07-07 09:10:05+00:00,L7,
2021-07-15 10:06:26+00:00,L8,
2021-07-23 09:08:42+00:00,L7,192.67
2021-09-01 10:06:45+00:00,L8,
2021-09-09 09:04:30+00:00,L7,193.58
2021-10-03 10:06:54+00:00,L8,
2021-10-19 10:06:58+00:00,L8,
2021-10-27 09:00:13+00:00,L7,192.33
2021-11-13 10:05:11+00:00,L9,
2021-11-18 10:07:39+00:00,L9,
2021-11-20 10:06:52+00:00,L8,
2021-12-14 08:55:39+00:00,L7,186.93
2021-12-14 10:06:50+00:00,L9,
2021-12-30 10:06:49+00:00,L9,
2022-01-07 10:06:46+00:00,L8,
2022-01-15 08:52:31+00:00,L7,191.15
2022-01-15 10:06:46+00:00,L9,
2022-01-23 10:06:42+00:00,L8,
2022-02-08 10:06:39+00:00,L8,
2022-02-16 10:06:43+00:00,L9,
2022-03-04 08:47:47+00:00,L7,190.78
2022-03-28 10:06:17+00:00,L8,
2022-04-05 08:44:39+00:00,L7,
2022-04-05 10:06:28+00:00,L9,
2022-05-08 08:35:29+00:00,L7,193.72
2022-05-13 08:41:08+00:00,L7,193.65
2022-05-15 10:06:28+00:00,L8,
2022-05-25 08:34:50+00:00,L7,199.18
2022-05-30 08:40:23+00:00,L7,191.46
2022-05-31 10:06:31+00:00,L8,
2022-06-08 10:06:04+00:00,L9,
2022-06-16 08:39:27+00:00,L7,192.97
2022-06-16 10:06:43+00:00,L8,
2022-07-02 10:06:46+00:00,L8,
2022-07-10 10:06:21+00:00,L9,
2022-07-15 08:31:42+00:00,L7,212.07
2022-07-18 10:06:47+00:00,L8,
2022-07-20 08:37:07+00:00,L7,191.23
2022-07-26 10:06:31+00:00,L9,
2022-08-01 08:30:20+00:00,L7,202.12
2022-08-03 10:06:58+00:00,L8,
2022-08-11 10:06:42+00:00,L9,
2022-08-19 10:07:04+00:00,L8,
2022-08-23 08:34:13+00:00,L7,190.99
2022-08-27 10:06:46+00:00,L9,
2022-09-04 08:27:17+00:00,L7,196.12
2022-09-09 08:32:35+00:00,L7,198.19
2022-09-12 10:06:47+00:00,L9,
2022-09-20 10:07:11+00:00,L8,
2022-09-21 08:25:32+00:00,L7,204.55
2022-09-28 10:06:53+00:00,L9,
2022-10-06 10:07:07+00:00,L8,
2022-10-25 08:21:29+00:00,L7,193.72
2022-10-30 10:06:58+00:00,L9,
2022-11-07 10:07:09+00:00,L8,
2022-11-11 08:19:10+00:00,L7,197.81
2022-11-15 10:07:00+00:00,L9,
2022-12-25 10:06:55+00:00,L8,
2023-01-02 10:06:59+00:00,L9,
2023-01-10 10:06:54+00:00,L8,
2023-01-28 08:17:50+00:00,L7,179.07
2023-02-03 10:07:01+00:00,L9,
2023-02-09 08:09:30+00:00,L7,191.13
2023-02-11 10:06:51+00:00,L8,
2023-02-14 08:14:11+00:00,L7,182.42
2023-02-19 10:06:54+00:00,L9,
2023-03-07 10:06:43+00:00,L9,
2023-03-20 08:05:20+00:00,L7,
2023-03-23 10:06:37+00:00,L9,
2023-03-25 08:09:38+00:00,L7,194.98
2023-04-11 08:04:13+00:00,L7,197.83
2023-04-16 08:08:20+00:00,L7,189.27
2023-04-24 10:06:21+00:00,L9,
2023-05-03 08:02:18+00:00,L7,
2023-05-25 07:59:44+00:00,L7,
2023-06-21 08:00:19+00:00,L7,179.26
2023-06-27 10:05:54+00:00,L9,
2023-07-05 10:06:11+00:00,L8,
2023-07-21 10:06:14+00:00,L8,
2023-07-29 10:06:11+00:00,L9,
2023-07-30 07:48:46+00:00,L7,199.32
2023-08-06 10:06:23+00:00,L8,
2023-08-09 07:55:39+00:00,L7,194.34
2023-08-14 10:06:18+00:00,L9,
2023-08-22 10:06:31+00:00,L8,
2023-08-26 07:47:21+00:00,L7,197.61
2023-08-30 10:06:28+00:00,L9,
2023-09-07 10:06:30+00:00,L8,
2023-09-22 07:45:07+00:00,L7,184.29
2023-09-27 07:48:15+00:00,L7,188.28
2023-10-01 10:06:35+00:00,L9,
2023-10-09 10:06:41+00:00,L8,
2023-10-19 07:41:45+00:00,L7,193.19
2023-11-18 10:06:45+00:00,L9,
2023-12-20 10:06:52+00:00,L9,
2024-01-13 10:06:39+00:00,L8,
2024-01-21 10:06:46+00:00,L9,
2024-01-29 10:06:34+00:00,L8,
2024-02-14 10:06:36+00:00,L8,
2024-02-22 10:06:37+00:00,L9,
2024-03-17 10:06:20+00:00,L8,
2024-04-10 10:06:29+00:00,L9,
2024-05-04 10:05:51+00:00,L8,
2024-05-12 10:06:06+00:00,L9,
2024-05-28 10:05:53+00:00,L9,
2024-06-05 10:05:37+00:00,L8,
2024-07-15 10:05:58+00:00,L9,
2024-07-23 10:06:08+00:00,L8,
2024-07-31 10:06:01+00:00,L9,
2024-08-08 10:06:04+00:00,L8,
2024-08-24 10:06:17+00:00,L8,
2024-09-01 10:06:17+00:00,L9,
2024-09-09 10:06:25+00:00,L8,
2024-09-17 10:06:21+00:00,L9,
2024-09-25 10:06:24+00:00,L8,
2024-10-11 10:06:31+00:00,L8,
2024-10-19 10:06:39+00:00,L9,
2024-10-27 10:06:33+00:00,L8,
