,dates,mex0418-0000,mex0418-0001,mex0418-0002,mex0418-0003,mex0418-0004,mex0418-0005,mex0418-0006,mex0418-0007,mex0418-0008,mex0418-0009,mex0418-0010,mex0418-0011
0,1986-03-10 16:55:52+00:00,245.56867831381126,249.01862444974603,248.01162982345747,246.72715174164497,242.0250585179939,236.9368808353944,243.0314438304744,243.04606649397195,238.17541210778904,235.27282272455236,245.79290962224178,253.45299001324565
1,1986-03-26 16:55:34+00:00,219.78245996023887,226.24349367716968,222.04861339268768,227.2572017394864,221.91661509096298,228.01106187430614,244.94263423717848,246.91692444212254,236.67777629208993,232.96307161435024,237.88419200580572,246.01311687456777
2,1986-04-02 17:01:36+00:00,237.27091360175234,248.1124558089337,251.27103059800078,246.63210075473546,244.39299836008271,247.47289052633835,243.7487944925543,248.24472590197763,244.22769797707832,242.49738019760602,254.9223581010855,266.6310844247422
3,1990-02-01 16:51:38+00:00,220.88471819162794,222.88048523235307,226.27143244633865,221.4168734540331,219.82750094481597,222.94128060912644,233.1476088279159,239.98712099810598,235.45803287071382,235.9257478403228,243.98076210678798,258.80384229181504
4,1990-03-05 16:50:35+00:00,227.77752876145956,230.0675346373801,228.61988384117706,226.9323655048021,224.93606270345288,228.81713255461048,230.61867201119657,228.51523681795578,229.7999924724937,229.54565510643013,231.2608514967451,243.2478725374017
5,1990-03-12 16:56:32+00:00,239.35619321565682,237.31634306882194,244.0709958033765,237.35681481037048,227.08887452555933,239.06312880776184,235.1790108870127,237.05589047054949,234.5923575593013,235.0868924535714,237.19015648151563,245.0831849832
6,1990-03-21 16:50:01+00:00,234.12314777000628,236.5512136888423,232.37356840901592,229.02055990449654,222.15602112346215,225.11206774759123,230.82811251118022,233.94054428438722,233.12952259927033,232.77079597478638,237.69155023372255,252.25676755140944
7,1990-04-22 16:49:57+00:00,232.82051961850502,233.19966642658244,238.95630391995738,240.10303550943794,229.56286853966404,229.02170002101357,229.07898684191517,237.5630232015598,238.93283611816213,238.0428321140787,245.07928645340854,257.7474457538334
8,1991-02-27 16:56:55+00:00,239.9176945550314,242.30577271078948,239.68298939051158,239.2790455045789,235.38548351490354,241.27376190280896,243.63622595995847,244.45118371018535,242.25616683798944,236.04168550518838,238.97891611518406,245.96103690033726
9,1991-03-31 16:57:31+00:00,242.61111902563957,248.22477300739038,248.49128385358276,250.50489969261716,240.340111648386,244.06127873818295,250.9273788566538,248.48579793649031,240.5493155511515,240.26333197314648,245.2831295606403,255.1528646384142
