,dates,chi0123-0000,chi0123-0001,chi0123-0002,chi0123-0003,chi0123-0004,chi0123-0005
0,1985-03-05 14:07:53+00:00,171.19805978763398,183.14184598143333,,160.7607807744098,183.5776337987918,161.1115001976821
1,1986-02-04 14:04:23+00:00,144.49248433104412,171.97008135000019,173.45272006321113,159.22275461385632,179.68920522852088,160.38886596250705
2,1986-04-09 14:03:01+00:00,167.32286356976005,174.6822408247,173.01684332380464,157.20220804114925,140.1644297423986,149.58016949429003
3,1986-07-30 13:59:40+00:00,136.6239802010138,,,159.56239217668195,,
4,1986-09-16 13:57:58+00:00,,,181.54083776370624,165.74546920987476,176.62022716666982,158.60198305488996
5,1987-03-27 13:59:45+00:00,180.21915848421133,186.49944163312156,191.15003918972013,173.33873784045318,180.49234258713352,172.06967650489753
6,1987-11-22 14:05:40+00:00,160.36818383976595,174.64725847515513,170.6996542558076,160.19416973922085,168.71621952336397,151.57349271640385
7,1987-12-08 14:05:53+00:00,172.94927886015304,175.79560428620223,175.63083176436677,158.31938688542726,155.92227506858055,145.95236530716107
8,1988-01-25 14:06:43+00:00,161.72441423285372,187.6850068984423,182.80866983320055,170.11786589801036,181.30654168448092,
9,1988-02-26 14:07:12+00:00,179.47285563686603,187.28767488923367,181.9497091352534,166.3102756257416,183.19834330083108,169.22191117604444
10,1988-03-13 14:07:22+00:00,,,149.18374499264613,138.01684041230692,131.284366486076,126.690103092626
11,1988-04-30 14:07:40+00:00,,,,160.74393314929705,,
12,1988-06-17 14:08:03+00:00,169.69372009627995,169.23253043926786,171.5772546000928,166.48230289066657,,145.79214485047018
13,1988-07-03 14:08:07+00:00,170.36495795696442,162.60282354760722,150.18262606061012,159.18832198919608,136.74356796284943,128.07955077185846
14,1988-08-20 14:08:12+00:00,179.42563318474123,175.79585336119263,178.89622396778447,170.64977558770912,166.8182552159379,157.8446026005361
15,1988-09-21 14:08:10+00:00,179.13570450510406,178.04682887152495,175.73808711805543,164.29667074188444,172.81617935534814,162.31971785169492
16,1988-11-08 14:08:03+00:00,186.83857714911653,189.9950656243208,186.96633822584522,169.17894750833796,174.39746521378547,164.11122967181336
17,1988-11-24 14:08:03+00:00,178.24046532349902,175.3601023327967,183.40546832722603,167.6653117952978,182.6224654285724,169.1658961684166
18,1989-02-28 14:07:14+00:00,167.57582263384015,174.24256475301735,171.03433257031242,163.46118793546114,180.17592574775023,164.04896029749685
19,1989-05-03 14:06:13+00:00,179.90488630691058,179.00434263785482,182.89226918786903,174.25650589549917,182.92886166116904,174.31006693204074
20,1989-05-19 14:05:52+00:00,164.10231584301806,,,159.30115134101692,144.9081672462609,
21,1989-06-04 14:05:41+00:00,153.69865618146721,,,145.77161472223764,136.09572821781913,
22,1989-09-24 14:03:11+00:00,185.2087959701763,189.55032577494433,188.27097108291798,178.28363032361153,189.2170294215047,178.40358770120542
23,1990-02-15 13:58:56+00:00,172.77366670368264,187.13458423333188,166.5221716166948,156.27842242993245,182.3533385470299,178.29749641083606
24,1990-04-20 13:57:41+00:00,189.9051447268877,189.85102290680987,183.96443211631092,177.88560491011148,185.55321563324378,167.30183279172647
25,1990-05-06 13:57:37+00:00,175.09222805578898,176.0946392792644,182.11523050378793,168.2253375229625,173.51938549094643,160.26346434261646
26,1990-08-26 13:57:21+00:00,184.25601935294503,190.0047775312718,,145.8061036239089,185.76889051504654,178.6693582822055
27,1991-01-01 13:57:19+00:00,,,,,,
28,1991-02-02 13:58:00+00:00,180.27454403642156,179.7020071650965,180.97075352232054,166.8131949433876,179.71835332722168,170.21955562601858
29,1991-03-22 13:59:00+00:00,186.73036690993388,186.3809935998608,187.41203203231203,174.44432065157488,187.14271577209246,179.07863960847098
30,1991-04-07 13:59:13+00:00,171.97368941072259,172.98727083442634,172.7747378445889,166.64193218506128,177.48060325593525,163.96675995262993
31,1991-05-25 14:00:04+00:00,180.72988094661804,176.13031770878735,,167.43293108280122,164.96531251683683,157.0458006049043
32,1991-08-29 14:01:07+00:00,147.80069157605266,,145.62570803671792,140.48684330610052,,
33,1991-09-30 14:01:25+00:00,153.62535527378017,,,162.8429775255742,,
34,1991-12-03 14:01:54+00:00,179.3461570478166,182.28126055826473,176.91238810045112,161.75266528859484,177.6808974682325,166.69121842837768
35,1992-01-20 14:01:43+00:00,169.72645495324312,180.26409451962522,177.00989647437655,160.48350779775978,180.86729468643102,167.29437577016148
36,1992-02-05 14:01:40+00:00,163.76866306719674,176.34968305649164,180.8008773675724,159.37018067909094,167.46157401557045,164.56005692584634
37,1992-08-31 13:59:46+00:00,,,141.1826462706132,140.77238339187224,,
38,1992-12-05 13:58:39+00:00,163.20866876645943,176.56408748381392,174.24864140322128,155.67478405350303,168.93579344814157,162.45563701755538
39,1992-12-21 13:58:49+00:00,160.20243107368103,167.2695975130157,165.1835804152001,154.67328574674255,150.55786640036604,145.63824217425753
40,1993-01-06 13:58:59+00:00,178.69465355430995,189.4534144352661,182.5546387757742,174.53168993997966,180.83048911231626,179.21333028798725
41,1993-01-22 13:59:11+00:00,176.87920645789043,191.02191669038567,181.5845162690111,159.342841421341,181.35388379382132,170.5318326816279
42,1993-02-23 13:59:25+00:00,164.90716188704747,180.93331634372572,174.73361963362404,156.0655449084994,177.98296107111855,166.63345140101208
43,1993-03-11 13:59:37+00:00,158.13901562120765,172.22948549767926,173.8370994376353,153.28194049931702,167.33281931503134,149.53326318619506
44,1993-03-27 13:59:37+00:00,,,162.7932275812534,147.43718806953274,,133.02679553927143
45,1993-05-30 14:00:00+00:00,133.16767921165834,,,154.91932115136075,121.58732698311643,109.06640386128493
46,1993-07-17 13:59:51+00:00,,,,158.13181070639052,121.24401928106737,105.11969056510071
47,1993-08-02 13:59:50+00:00,,,129.71749543903368,138.55364223380246,118.69880625878727,103.04758824416447
48,1994-01-25 13:58:43+00:00,169.98906203785728,182.35640804177962,180.17447107813507,168.42131762243397,184.3435973728454,176.98017728132572
49,1994-02-10 13:58:34+00:00,165.48847674044268,183.52603411356603,185.18984264900337,160.29777191194944,179.5487886242097,162.11517131837832
50,1994-02-26 13:58:19+00:00,177.92280970585568,188.94010703493154,181.1882034234019,159.01111293384324,173.66594819904515,159.3398515518007
51,1994-05-01 13:57:14+00:00,174.61953409998935,177.24099977208033,182.16073104799386,176.9538384167114,184.2426753667412,171.37934690186685
52,1994-05-17 13:56:56+00:00,143.4723069581205,,,158.80832104246954,127.19620259951378,
53,1994-07-04 13:55:53+00:00,163.63056663352063,,,161.4395548091591,135.0258092403092,143.30129154850917
54,1995-05-04 13:45:34+00:00,182.1244279972474,189.48764446424502,,159.61477140762986,151.45273600152788,153.37985847380918
55,1995-07-23 13:41:55+00:00,,,,142.87824422806895,,
56,1995-10-11 13:38:02+00:00,180.74567908999495,182.29971645113588,177.99865168211278,157.94946489056662,154.7148263224123,138.88412904772525
57,1995-12-14 13:38:27+00:00,,,184.90525862587901,168.45822312079451,,170.29707480152535
58,1995-12-30 13:39:37+00:00,168.17497794283923,180.66449690920854,185.14689274851995,155.78630410269568,169.5057388309008,149.4647336723206
59,1996-01-15 13:40:45+00:00,179.93670829595584,177.05647756306024,183.430510209025,159.51898263878888,168.7649757925777,156.78466456015366
60,1996-01-31 13:41:53+00:00,165.72783253988578,189.52701366611194,195.26865798257228,175.46685791497288,182.352632289221,163.7919721319535
61,1996-02-16 13:42:59+00:00,162.15929513274784,174.3018837161553,,157.21293239897875,167.86857441064956,155.75022759582566
62,1996-03-03 13:44:03+00:00,149.27821642603126,165.02754537100094,178.9937600860043,161.96202958716074,176.11196834095122,171.10258769810645
63,1996-03-19 13:45:05+00:00,,,,160.95507545612003,129.93820786709688,
64,1996-04-20 13:47:05+00:00,,,153.37200894807276,151.5475721178779,130.90442303431198,
65,1996-05-22 13:48:57+00:00,,,,124.12059246554946,106.56483437220786,
66,1996-10-13 13:56:40+00:00,179.01182691342743,180.13562978724235,184.20728128595624,173.41897600891525,176.35799126790133,170.91162307441897
67,1996-12-16 13:59:44+00:00,196.54590983060356,197.7827949695129,198.2560267639633,181.48232472033075,193.1272472874947,185.96515339349224
68,1997-01-01 14:00:30+00:00,181.0774328046911,182.01426671884366,193.3927720172615,176.19952475287326,183.42997920775298,172.81371707206688
69,1997-01-17 14:01:15+00:00,162.72970007214883,177.773374520525,183.8268077914604,163.25407457880257,181.32300826940036,173.6762639144182
70,1997-02-02 14:01:58+00:00,184.1370503758797,190.8105124086535,193.30173943797115,186.03045858239346,185.58326772555668,183.6013925486325
71,1997-05-25 14:06:11+00:00,186.3350017006996,190.5259630728756,193.1740558581518,180.0800376279115,185.19219574920498,166.58181483598668
72,1997-06-10 14:06:44+00:00,,,,,171.95974046985023,164.6046842936241
73,1997-06-26 14:07:17+00:00,,,,160.07895956785802,141.8778532635991,139.9049517213924
74,1997-09-30 14:10:18+00:00,166.40026558326454,174.62781040575854,180.90077623398187,168.79360725966978,174.1672484732611,164.49256093992588
75,1997-11-17 14:11:32+00:00,189.91991645156725,186.8093888732812,191.5812084078889,169.3293513038396,176.51887270829934,159.8336682370447
76,1998-02-21 14:13:42+00:00,165.61793430876546,172.2675644436933,171.87608299054597,161.00942349727785,162.3894607320769,142.12712768908497
77,1998-03-25 14:14:11+00:00,177.0719787900502,186.74825765980435,181.02511095165534,163.5638699059682,170.27002430808716,152.39043771089493
