,dates,per0066-0000,per0066-0001,per0066-0002,per0066-0003,per0066-0004,per0066-0005,per0066-0006,per0066-0007,per0066-0008,per0066-0009,per0066-0010,per0066-0011,per0066-0012,per0066-0013,per0066-0014,per0066-0015,per0066-0016,per0066-0017,per0066-0018,per0066-0019,per0066-0020,per0066-0021,per0066-0022,per0066-0023,per0066-0024,per0066-0025,per0066-0026,per0066-0027,per0066-0028,per0066-0029,per0066-0030,per0066-0031,per0066-0032,per0066-0033,per0066-0034,per0066-0035,per0066-0036,per0066-0037,per0066-0038,per0066-0039,per0066-0040,per0066-0041,per0066-0042
0,1985-03-04 14:58:44+00:00,213.41061734539875,220.59825207402616,,217.42861808991847,218.9263976956858,211.34549048431236,213.97410900806915,217.47704870593745,222.49844417905587,226.65143161200015,223.81704495889622,207.04380617899045,202.8018814280414,211.52529608128987,210.82337981065473,207.45142156225359,207.28462309168208,206.69261847036657,208.50187238611042,207.78698257446996,209.02502688322642,211.99168788495479,205.86699160727738,206.69623133037038,212.99756702235075,206.5125579501275,206.13216524988212,212.6250583503699,214.81505548521292,217.3581111408668,207.83971823729564,201.61671935462232,206.5590071799785,210.52675510418567,206.4420690111342,194.96959797066933,193.44293067382327,197.85551944831985,198.77098757862026,196.6219286801762,203.10546045991447,203.7145619926396,207.25595613177643
1,1985-09-28 14:57:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-02-19 14:54:53+00:00,240.60778225357558,247.7792821236984,253.97652140855706,252.01219984452956,234.20803227769528,229.66913040089466,231.30162772177482,238.5285883080316,241.39108346356346,240.5965100475563,237.2819477583858,230.17074807818406,228.03820974587458,227.82309341267342,216.98707023466056,219.27948277614394,218.69252343441804,222.26706014289326,226.09647868319132,222.0471268940095,225.90794274178506,226.8521037254843,218.02651177080435,218.17826666388748,222.72036774479062,220.35393608782852,220.13203560209553,214.89762938624233,214.86149053565157,215.99890802325703,208.07511242286495,206.17301571157637,208.49659789509695,208.98530734847316,207.7635137472422,207.0609492421917,200.45078337052587,201.5106257741828,211.99871912989875,214.26671724753254,208.79996695663968,205.76095776131012,202.73873712358977
3,1986-04-24 14:53:30+00:00,249.13877853171843,251.09210024980098,248.85142477884762,236.9954171565704,230.4316265402574,232.289736333314,237.0533961138495,241.78737582096875,252.21676176655143,252.67160320625646,246.80180138194314,241.1466454294429,240.11178127688714,241.79938687671716,240.29575485141686,230.51392060834064,230.2398978505471,227.44268734861095,227.2689302467635,225.19945932227745,224.2628350348227,225.28703168411897,223.78174043274447,222.594091902429,223.73395329061685,221.97923803145642,224.49125975576052,221.37956943052774,219.69408740306977,213.25653576515504,208.63156148784455,203.95586580867666,207.7787687767206,212.99790467209738,209.14751943313803,202.08461085104653,200.9890201552268,202.02479410077,205.1597543502582,205.4644751971938,205.6955316707718,203.26315642512762,206.29873069994593
4,1986-09-15 14:48:50+00:00,262.12253903079284,262.06438161325354,260.77797323435243,258.46042931562414,256.0441674806304,250.85979944082243,255.16038162601046,261.52492644070867,263.65352552904625,263.3072200226838,258.0049372837957,247.89807560092981,245.0271767822729,239.75538517647357,237.44548536221583,227.28434578125413,226.70753993993395,224.60976513384057,224.11510930597314,225.08707998239004,226.75131496165216,221.50422854372016,220.1648942150894,223.9470721060611,227.6156937570139,220.4582258843758,221.49944053681185,218.37801309627122,220.08624441256313,219.8419708784059,214.0469487891162,205.60744915401364,209.0924725700853,212.1148391167752,208.02099916043716,195.72825136880678,193.44102461413627,198.21931704773442,199.32397422377747,203.1751979432862,204.98112398606293,199.22953836956953,195.5847026260198
5,1987-03-26 14:50:34+00:00,285.3808585378027,288.8452683600375,293.5351698529887,292.1360698062944,282.5778215788564,281.87429820017775,289.57237919839866,288.38443344297133,285.8415090906708,283.738210289163,280.6484108778924,277.9873666925578,275.49711683026453,276.13171139958376,270.854893466817,,263.7814349565689,258.99624041858425,259.73308338821386,264.65477962888093,266.7773360297829,263.56768143829754,256.1485885267738,250.74009739503822,249.5252704025455,247.44129362718422,248.27665084911806,250.64118709167684,247.86829036324676,240.2959828102612,233.18181751267778,219.63620954915183,224.15213611366318,235.0952463550501,229.92684678182553,218.69719713432272,216.41824405187654,217.32012606202272,218.09152021898564,215.71113498460682,222.3581917413661,221.05308963023822,222.34121361239994
6,1989-12-12 14:51:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1991-04-22 14:50:18+00:00,203.3952485550739,189.19671127792586,186.3931415453754,194.4815430465362,198.7988156898502,200.5687935290519,,,,224.38068567391315,230.2161469664859,225.44151703332625,225.8160235988937,226.45682006732005,225.3629930227654,221.39161046441234,224.2488138320461,224.33677149365292,237.38343032464616,240.40156965102616,241.96024739031304,247.03140210237984,245.14609089616283,250.92781549943948,254.7232483213869,257.53487832526935,258.2988455138949,259.7255663421282,260.24846825952153,258.3959653990113,250.15194181008093,242.61256620549284,241.8054353477568,253.67232854162972,252.04177893686935,242.61399325209132,243.79335664440032,248.11357042952628,246.70734494343606,254.65725274236814,261.37260621512274,256.32916907391933,247.56870510896582
8,1991-07-11 14:51:29+00:00,202.0080041331297,183.4975853137306,178.4774600986771,183.8843325879718,182.0077214307595,,,,,205.75949568041142,205.97427495550795,189.81456591053654,195.86276179431417,,201.44362535604284,209.17173992070155,,,201.89401711100962,212.59724036093598,219.48900679236021,231.14315180678625,212.54178467918405,214.7459381092802,222.85358485154651,233.3517176075568,232.6256425069441,241.2585728322935,244.6929322983184,237.67352876993522,224.49218184464203,212.47616409977874,219.4415381667497,221.1132746400956,221.39365022664327,214.12845807872742,223.2524401720873,219.1960927812181,225.50194306547363,227.73681881345607,230.81119596137614,228.7772477824468,234.03667303646375
9,1991-11-16 14:52:30+00:00,203.9100463774202,191.43271749701856,183.46199702888686,195.89362528903305,196.49374075210977,198.50864729666813,201.44021972505604,209.55408951612938,217.06947627583224,216.3263892288141,211.1727510242157,210.10135391761145,207.42037801900454,216.13226988369956,208.22032642601516,212.29350165927093,213.23669814388052,211.70420917857894,213.07191403859167,223.34215374391485,226.58275624276305,227.35334431221509,232.2490751269823,235.24270039265133,242.47450494628458,246.00996596395655,251.89964357564145,253.0014800792445,252.3212955482774,245.4697111157152,234.8197886969186,221.75620471740865,222.4305470186175,225.40803518545246,227.7723603530211,223.798452097742,225.1550136176113,231.22660898300057,226.1815642774697,221.79362093890626,223.27216917207323,227.15338975089412,228.28704163006677
